"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name"
"430",110568,1,285,"ata","6",0,4,0,0,0,1.85,"palacios","Palacios","Palacios","Carlos Alonso Enrique Palacios Núñez","https://s.glbimg.com/es/sde/f/2022/04/02/fff1d51d8274821b768ff3e0ce9067ee_FORMATO.png","Internacional"
"431",86970,1,277,"zag","7",0,7,0,0,0,3.19,"eduardo-bauermann","Eduardo Bauermann","E. Bauermann","Eduardo Gabriel dos Santos Bauermann","https://s.glbimg.com/es/sde/f/2022/03/03/c89e866fa7fb43aaf3b818e5578644d5_FORMATO.png","Santos"
"432",102565,1,290,"mei","6",0,4,0,0,0,1.85,"miguel-figueira","Miguel Figueira","M. Figueira","Miguel Ferreira Damasceno","https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png","Goiás"
"433",95466,1,276,"lat","6",0,4,0,0,0,1.85,"igor-vinicius","Igor Vinícius","I. Vinícius","Igor Vinícius de Souza","https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png","São Paulo"
"434",81161,1,277,"ata","6",0,6,0,0,0,2.75,"leo-baptistao","Léo Baptistão ","L. Baptistão","Leonardo Carrilho Baptistão ","https://s.glbimg.com/es/sde/f/2022/03/03/720ce11785d74738c66fdb3f797d770b_FORMATO.png","Santos"
"435",107259,1,290,"mei","6",0,3,0,0,0,1.41,"henrique-lordelo","Henrique Lordelo","H. Lordelo","Henrique Lordelo Souza de Oliveira","https://s.glbimg.com/es/sde/f/2022/03/10/651627e528e2f1f7054ea3eda1e6c660_FORMATO.png","Goiás"
"436",112141,1,285,"lat","6",0,4,0,0,0,1.85,"paulo-victor","Paulo Victor ","P. Victor","Paulo Victor de Almeida Barbosa","https://s.glbimg.com/es/sde/f/2022/04/02/106cdd7fa82010d8008437cef963893f_FORMATO.png","Internacional"
"437",106076,1,290,"mei","6",0,3,0,0,0,1.41,"daniel-de-pauli","Daniel de Pauli","D. Pauli","Daniel de Pauli Oliveira","https://s.glbimg.com/es/sde/f/2022/03/10/784ef6e4a568cca23887b6a1416de101_FORMATO.png","Goiás"
"438",111688,1,285,"ata","6",0,3,0,0,0,1.41,"matheus-cadorini","Matheus Cadorini","M. Cadorini","Matheus Alfredo Cadorini da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/b95ad9995d0cf6d40d8915558ab5dc12_FORMATO.png","Internacional"
"439",100084,1,276,"mei","7",0,6,0,0,0,2.75,"igor-gomes","Igor Gomes","I. Gomes","Igor Silveira Gomes","https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png","São Paulo"
"440",91422,1,286,"gol","7",0,4,0,0,0,1.85,"cesar","César","César","César Augusto Soares dos Reis Ribela","https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png","Juventude"
"441",93377,1,277,"mei","6",0,4,0,0,0,1.85,"jobson","Jobson","Jobson","Jobson Souza Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b96d7076abc1f17b19220ae8c230ff7e_FORMATO.png","Santos"
"442",63013,1,275,"lat","7",0,8,0,0,0,3.64,"marcos-rocha","Marcos Rocha","M. Rocha","Marcos Luis Rocha Aquino","https://s.glbimg.com/es/sde/f/2022/02/21/b5c3422a508001c1776995c43b20fdff_FORMATO.png","Palmeiras"
"443",107263,1,290,"ata","6",0,2,0,0,0,0.96,"indio","Índio","Índio","Eduardo Figueiredo da Cruz","https://s.glbimg.com/es/sde/f/2022/03/10/a6633ada3323491df8e823750266cc83_FORMATO.png","Goiás"
"444",83438,1,286,"ata","6",0,3,0,0,0,1.41,"guilherme-parede","Guilherme Parede","G. Parede","Guilherme Parede Pinheiro","https://s.glbimg.com/es/sde/f/2022/03/03/fc970f8486208ea64d2857c89a9ea781_FORMATO.png","Juventude"
"445",101885,1,276,"ata","6",0,3,0,0,0,1.41,"toro","Toró","Toró","Jonas Gabriel da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/03/01/5ae4b338eccde28dc4397a8e37cce503_FORMATO.png","São Paulo"
"446",94044,1,277,"gol","6",0,6,0,0,0,2.75,"john-victor","John Victor","J. Victor","John Victor Maciel Furtado","https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png","Santos"
"447",102909,1,276,"mei","6",0,7,0,0,0,3.19,"luan","Luan","Luan","Luan Vinícius da Silva Santos ","https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png","São Paulo"
"448",93716,1,286,"lat","6",0,5,0,0,0,2.3,"paulo-henrique","Paulo Henrique","P. Henrique","Paulo Henrique de Oliveira Alves","https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png","Juventude"
"449",83266,1,277,"ata","6",0,7,0,0,0,3.19,"marcos-guilherme","Marcos Guilherme","M. Guilherme","Marcos Guilherme de Almeida Santos Matos","https://s.glbimg.com/es/sde/f/2022/03/03/56fa9c7a8cc8db7fbbfae5c4de39b4c5_FORMATO.png","Santos"
"450",106822,1,276,"mei","5",0,8,0,0,0,3.64,"rodrigo-nestor","Rodrigo Nestor","R. Nestor","Rodrigo Nestor Bertalia","https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png","São Paulo"
"451",68872,1,275,"gol","6",0,8,0,0,0,3.64,"marcelo-lomba","Marcelo Lomba","M. Lomba","Marcelo Lomba do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/21/bd515cd514deb5197bb2faa8a721c8f7_FORMATO.png","Palmeiras"
"452",101728,1,276,"zag","7",0,4,0,0,0,1.85,"diego","Diego","Diego","Diego Henrique Costa Barbosa","https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png","São Paulo"
"453",107908,1,290,"lat","2",0,3,0,0,0,1.41,"hugo","Hugo","Hugo","Hugo Ferreira de Farias","https://s.glbimg.com/es/sde/f/2022/03/10/121d7e4dfd7120daf27329b4d1e02005_FORMATO.png","Goiás"
"454",101716,1,286,"mei","6",0,3,0,0,0,1.41,"bruninho","Bruninho","Bruninho","Bruno Roberto Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f8167f9298a3f41c68c3acac45883644_FORMATO.png","Juventude"
"455",71719,1,286,"mei","6",0,4,0,0,0,1.85,"elton","Elton","Elton","Elton Júnior Melo Ataíde","https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png","Juventude"
"456",104593,1,286,"mei","6",0,5,0,0,0,2.3,"darlan","Darlan","Darlan","Darlan Pereira Mendes","https://s.glbimg.com/es/sde/f/2022/03/03/adc98792c2a04fd60c00d1c13a950544_FORMATO.png","Juventude"
"457",113477,1,290,"mei","6",0,3,0,0,0,1.41,"albano","Albano","Albano","Albano Sehn Neto","https://s.glbimg.com/es/sde/f/2022/03/10/c959ed67cf005ec11cd99723ebc7d433_FORMATO.png","Goiás"
"458",115867,1,290,"lat","6",0,2,0,0,0,0.96,"gabriel-ruggeri","Gabriel Ruggeri","G. Ruggeri","Gabriel Ruggeri Silva","https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png","Goiás"
"459",86675,1,286,"lat","7",0,3,0,0,0,1.41,"rodrigo-soares","Rodrigo Soares","R. Soares","Rodrigo Alves Soares","https://s.glbimg.com/es/sde/f/2022/03/03/9c3587675488eeeb0991d8754b8cee2b_FORMATO.png","Juventude"
"460",98976,1,276,"mei","6",0,5,0,0,0,2.3,"gabriel","Gabriel","Gabriel","Gabriel Neves Perdomo","https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png","São Paulo"
"461",104383,1,282,"gol","6",0,2,0,0,0,0.96,"matheus-mendes","Matheus Mendes","M. Mendes","Matheus Mendes Werneck de Oliveira","https://s.glbimg.com/es/sde/f/2021/05/02/24843908658b0208dc43cc60069fcbb6_FORMATO.png","Atlético-MG"
"462",99119,1,277,"ata","7",0,6,0,0,0,2.75,"lucas-braga","Lucas Braga","L. Braga","Lucas Braga Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/03/a3607db4d71e6018951bfe51c702fb1a_FORMATO.png","Santos"
"463",93988,1,275,"ata","6",0,5,0,0,0,2.3,"breno-lopes","Breno Lopes","B. Lopes","Breno Henrique Vasconcelos Lopes","https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png","Palmeiras"
"464",97339,1,285,"ata","6",0,6,0,0,0,2.75,"wesley-moraes","Wesley Moraes","W. Moraes","Wesley Moraes Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/e22fc4b6b55040f6a411b8f8864fa534_FORMATO.png","Internacional"
"465",103777,1,275,"mei","6",0,2,0,0,0,0.96,"pedro-bicalho","Pedro Bicalho","P. Bicalho","Pedro Henrique Rodrigues Bicalho","https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg","Palmeiras"
"466",82455,1,275,"mei","7",0,9,0,0,0,4.08,"ze-rafael","Zé Rafael","Z. Rafael","José Rafael Vivian","https://s.glbimg.com/es/sde/f/2022/02/21/a9bb4a6cb2ff8e2f533bf41f37dd93dc_FORMATO.png","Palmeiras"
"467",78605,1,285,"mei","7",0,6,0,0,0,2.75,"gabriel","Gabriel","Gabriel","Gabriel Girotto Franco","https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png","Internacional"
"468",72951,1,285,"zag","7",0,5,0,0,0,2.3,"mercado","Mercado","Mercado","Gabriel Iván Mercado","https://s.glbimg.com/es/sde/f/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png","Internacional"
"469",113016,1,294,"ata","6",0,3,0,0,0,1.41,"luizao","Luizão","Luizão","Luiz Guilherme Vieira da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a36170dc03e86a3f91d44881f495840e_FORMATO.png","Coritiba"
"470",98619,1,275,"zag","6",0,4,0,0,0,1.85,"kuscevic","Kuscevic","Kuscevic","Benjamín Kuscevic Jaramillo","https://s.glbimg.com/es/sde/f/2022/02/21/5e5dc615bd88e2dcf4171cb2082f612d_FORMATO.png","Palmeiras"
"471",81150,1,275,"lat","6",0,7,0,0,0,3.19,"mayke","Mayke","Mayke","Mayke Rocha de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/7d200ca2902c8ec5643bc8975b770faf_FORMATO.png","Palmeiras"
"472",63354,1,285,"zag","6",0,5,0,0,0,2.3,"rodrigo-moledo","Rodrigo Moledo","R. Moledo","Rodrigo Modesto da Silva Moledo","https://s.glbimg.com/es/sde/f/2022/04/02/a672a123ec8d7b626a7c7aad1211dc94_FORMATO.png","Internacional"
"473",96754,1,275,"mei","6",0,5,0,0,0,2.3,"atuesta","Atuesta ","Atuesta ","Eduard Andrés Atuesta Velasco","https://s.glbimg.com/es/sde/f/2022/02/21/840f0d507e448cff241ff4ed4c7f9b31_FORMATO.png","Palmeiras"
"474",85083,1,275,"gol","6",0,4,0,0,0,1.85,"vinicius-silvestre","Vinicius Silvestre","V. Silvestre","Vinicius Silvestre da Costa","https://s.glbimg.com/es/sde/f/2022/02/21/6b18b6e2028293647615790cb3edf11f_FORMATO.png","Palmeiras"
"475",102295,1,275,"ata","6",0,2,0,0,0,0.96,"luan-silva","Luan Silva","L. Silva","Luan Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png","Palmeiras"
"476",103996,1,277,"mei","6",0,3,0,0,0,1.41,"bruno-oliveira","Bruno Oliveira","B. Oliveira","Bruno Felipe Oliveira","https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png","Santos"
"477",93834,1,285,"gol","6",0,4,0,0,0,1.85,"keiller","Keiller","Keiller","Keiller da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png","Internacional"
"478",96678,1,285,"lat","7",0,6,0,0,0,2.75,"bustos","Bustos","Bustos","Fabricio Tomás Bustos Sein","https://s.glbimg.com/es/sde/f/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png","Internacional"
"479",103766,1,275,"ata","6",0,3,0,0,0,1.41,"gabriel-silva","Gabriel Silva","G. Silva","Gabriel Silva Vieira","https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png","Palmeiras"
"480",102796,1,293,"ata","5",0,2,0,0,0,0.96,"julimar","Julimar","Julimar","Julimar Silva Oliveira Júnior","https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png","Athlético-PR"
"481",88065,1,275,"lat","7",0,6,0,0,0,2.75,"jorge","Jorge","Jorge","Jorge Marco de Oliveira Moraes","https://s.glbimg.com/es/sde/f/2022/02/21/93adceb828cf61a7789b7674fbd4e929_FORMATO.png","Palmeiras"
"482",115511,1,290,"zag","6",0,3,0,0,0,1.41,"yan-souto","Yan Souto","Y. Souto","Yan da Cruz Souto","https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png","Goiás"
"483",111759,1,275,"ata","6",0,3,0,0,0,1.41,"giovani","Giovani","Giovani","Giovani Henrique Amorim da Silva","https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg","Palmeiras"
"484",111713,1,263,"zag","6",0,3,0,0,0,1.41,"mezenga","Mezenga","Mezenga","Lucas de Souza Mombra Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png","Botafogo"
"485",97653,1,275,"zag","7",0,8,0,0,0,3.64,"murilo","Murilo","Murilo","Murilo Cerqueira Paim","https://s.glbimg.com/es/sde/f/2022/02/21/934e2aaafb55c35f6f83b91333b4f5b8_FORMATO.png","Palmeiras"
"486",92708,1,275,"ata","6",0,6,0,0,0,2.75,"deyverson","Deyverson","Deyverson","Deyverson Brum Silva Acosta","https://s.glbimg.com/es/sde/f/2022/02/21/8b7339759037184ae7b92a8534a3cb6f_FORMATO.png","Palmeiras"
"487",113159,1,275,"zag","6",0,2,0,0,0,0.96,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras"
"488",111760,1,275,"mei","6",0,2,0,0,0,0.96,"fabinho","Fabinho","Fabinho","Fábio Silva de Freitas","https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png","Palmeiras"
"489",90290,1,275,"mei","7",0,7,0,0,0,3.19,"jailson","Jailson","Jailson","Jaílson Marques Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png","Palmeiras"
"490",113690,1,277,"gol","6",0,2,0,0,0,0.96,"diogenes","Diógenes ","Diógenes ","Diógenes Vinícius da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png","Santos"
"491",105911,1,286,"mei","6",0,2,0,0,0,0.96,"romulo","Rômulo","Rômulo","Rômulo Zanre Zwarg","https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png","Juventude"
"492",112708,1,327,"zag","6",0,3,0,0,0,1.41,"ze-vitor","Zé Vitor","Z. Vitor","José Vitor Lima Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/191878de26abd5686e0226df6bbb70fd_FORMATO.png","América-MG"
"493",87098,1,354,"ata","6",0,8,0,0,0,3.64,"matheus-peixoto","Matheus Peixoto","M. Peixoto","Matheus Vieira Campos Peixoto","https://s.glbimg.com/es/sde/f/2022/03/14/2eb9eaecb0ea8315d3d9f2e457dac7c4_FORMATO.png","Ceará"
"494",114335,1,293,"mei","6",0,4,0,0,0,1.85,"jader","Jader","Jader","Jader Barbosa da Silva Gentil","https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png","Athlético-PR"
"495",104017,1,280,"gol","6",0,2,0,0,0,0.96,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/02/21/a000b4ac22e648764cd88bcdaf65bbdf_FORMATO.png","Bragantino"
"496",106824,1,276,"lat","6",0,5,0,0,0,2.3,"welington","Welington ","Welington ","Welington Damascena Santos","https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png","São Paulo"
"497",104080,1,354,"gol","6",0,1,0,0,0,0.52,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará"
"498",112886,1,277,"mei","2",0,3,0,0,0,1.41,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos"
"499",115958,1,293,"ata","6",0,3,0,0,0,1.41,"john-mercado","John Mercado","J. Mercado","John Anthony Mercado Cuero","https://s.glbimg.com/es/sde/f/2022/03/03/2f456b685c7651c5243feced5f1c1ee4_FORMATO.png","Athlético-PR"
"500",104578,1,277,"ata","6",0,3,0,0,0,1.41,"tailson","Tailson","Tailson","Tailson Pinto Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png","Santos"
"501",111638,1,277,"zag","6",0,2,0,0,0,0.96,"robson","Robson","Robson","Robson Alves Reis","https://s.glbimg.com/es/sde/f/2022/03/03/aff817fcf0fc8c81bc9f4db9b94b0382_FORMATO.png","Santos"
"502",107195,1,293,"ata","6",0,3,0,0,0,1.41,"jaja","Jajá","Jajá","Jair Diego Alves de Brito","https://s.glbimg.com/es/sde/f/2022/02/21/0717f03dff37af3f590f6907cc077d16_FORMATO.png","Athlético-PR"
"503",115502,1,356,"zag","6",0,2,0,0,0,0.96,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/02/24/99f6262543bda86190aaf8cdf93a138e_FORMATO.png","Fortaleza"
"504",105900,1,277,"ata","6",0,2,0,0,0,0.96,"allanzinho","Allanzinho","Allanzinho","Allan Victor Oliveira Mota","https://s.glbimg.com/es/sde/f/2022/03/03/ebabed679667fb0d15f64681a6ffdf85_FORMATO.png","Santos"
"505",105521,1,373,"lat","6",0,2,0,0,0,0.96,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO"
"506",107197,1,293,"ata","6",0,4,0,0,0,1.85,"romulo","Rômulo","Rômulo","Rômulo José Cardoso da Cruz","https://s.glbimg.com/es/sde/f/2021/09/01/8c5b70b92e37e05439b2ec0a4c9a1f5f_FORMATO.png","Athlético-PR"
"507",116074,1,286,"lat","6",0,1,0,0,0,0.52,"nicolas","Nicolas","Nicolas","Nicolas Arno Luft","https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png","Juventude"
"508",110013,1,293,"mei","2",0,3,0,0,0,1.41,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR"
"509",107742,1,285,"zag","6",0,2,0,0,0,0.96,"tiago-barbosa","Tiago Barbosa","T. Barbosa","Tiago Barbosa Figueiredo","https://s.glbimg.com/es/sde/f/2022/04/02/667ff043a6b936a649ae70ef63bf8675_FORMATO.png","Internacional"
"510",105899,1,277,"mei","6",0,3,0,0,0,1.41,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos"
"511",106000,1,285,"mei","6",0,3,0,0,0,1.41,"lucas-ramos","Lucas Ramos","L. Ramos","Lucas de Ramos Silveira","https://s.glbimg.com/es/sde/f/2021/05/02/ab91417c91ae0852faebb245de4601ee_FORMATO.png","Internacional"
"512",116137,1,276,"lat","6",0,3,0,0,0,1.41,"joao-moreira","João Moreira","J. Moreira","João Moreira Sanmartin Souza","https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png","São Paulo"
"513",109195,1,263,"lat","6",0,2,0,0,0,0.96,"vitor-marinho","Vitor Marinho","V. Marinho","Vitor Marinho de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png","Botafogo"
"514",62130,1,286,"lat","6",0,5,0,0,0,2.3,"william-matheus","William Matheus","W. Matheus","William Matheus da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/88174fca01439ff40caf28ad081a8fa6_FORMATO.png","Juventude"
"515",102129,1,314,"lat","6",0,3,0,0,0,1.41,"cougo","Cougo","Cougo","Carlos Ayrton Cougo Rivero","https://s.glbimg.com/es/sde/f/2022/02/23/be2688c6a294f4336f4eaf412a6112c7_FORMATO.png","Avaí"
"516",110517,1,276,"mei","6",0,6,0,0,0,2.75,"andres","Andrés","Andrés","Andrés Felipe Colorado Sánchez","https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png","São Paulo"
"517",80664,1,354,"lat","6",0,5,0,0,0,2.3,"michel","Michel","Michel","Michel Macedo Rocha Machado","https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png","Ceará"
"518",68817,1,286,"zag","7",0,3,0,0,0,1.41,"paulo-miranda","Paulo Miranda","P. Miranda","Jonathan Doin","https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png","Juventude"
"519",110750,1,327,"zag","6",0,2,0,0,0,0.96,"gustavo-marques","Gustavo Marques","G. Marques","Gustavo Marques Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_FORMATO.png","América-MG"
"520",113158,1,276,"ata","6",0,4,0,0,0,1.85,"marquinhos","Marquinhos","Marquinhos","Marcus Vinícius Oliveira Alencar","https://s.glbimg.com/es/sde/f/2021/07/22/1a77be713031951034d96c375842ff0f_FORMATO.png","São Paulo"
"521",70523,1,286,"ata","6",0,7,0,0,0,3.19,"zarate","Zárate","Zárate","Mauro Matías Zárate","https://s.glbimg.com/es/sde/f/2022/03/03/8e4562aca8d3ddb8dae60440a353602a_FORMATO.png","Juventude"
"522",77713,1,264,"tec","7",0,8,0,0,0,NA,"vitor-pereira","Vítor Pereira","V. Pereira","Vítor Manuel de Oliveira Lopes Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png","Corinthians"
"523",103684,1,285,"zag","7",0,3,0,0,0,1.41,"kaique-rocha","Kaíque Rocha","K. Rocha","Kaíque Rocha Lima","https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png","Internacional"
"524",104715,1,293,"mei","6",0,3,0,0,0,1.41,"pablo-siles","Pablo Siles","P. Siles","Pablo Fabricio Siles Morales","https://s.glbimg.com/es/sde/f/2022/03/08/da612649a75f9bd30b79d397f16a8fa4_FORMATO.png","Athlético-PR"
"525",103700,1,285,"zag","7",0,6,0,0,0,2.75,"bruno-mendez","Bruno Méndez","B. Méndez","Bruno Méndez Cittadini","https://s.glbimg.com/es/sde/f/2022/04/02/73cb329583e38958858211f3a7eb8ecd_FORMATO.png","Internacional"
"526",83772,1,294,"ata","6",0,6,0,0,0,2.75,"neilton","Neilton","Neilton","Neilton Meira Mestzk","https://s.glbimg.com/es/sde/f/2022/03/14/cb2e543c7dc405836f0fe7262ffe1ec4_FORMATO.png","Coritiba"
"527",69141,1,286,"ata","7",0,7,0,0,0,3.19,"ricardo-bueno","Ricardo Bueno","R. Bueno","Ricardo Bueno da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png","Juventude"
"528",104521,1,277,"mei","6",0,6,0,0,0,2.75,"vinicius-zanocelo","Vinícius Zanocelo","V. Zanocelo","Vinícius Nelson de Souza Zanocelo","https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png","Santos"
"529",101431,1,286,"zag","6",0,4,0,0,0,1.85,"danilo-boza","Danilo Boza","D. Boza","Danilo Boza Júnior","https://s.glbimg.com/es/sde/f/2022/03/03/62579e6ec2e76ca7456f995e993ae22d_FORMATO.png","Juventude"
"530",72362,1,354,"mei","7",0,6,0,0,0,2.75,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará"
"531",38141,1,276,"zag","6",0,7,0,0,0,3.19,"miranda","Miranda","Miranda","João Miranda de Souza Filho","https://s.glbimg.com/es/sde/f/2022/03/01/63cdbc67a76c583cd60a4368a8c9441e_FORMATO.png","São Paulo"
"532",107645,1,277,"tec","7",0,6,0,0,0,NA,"fabian-bustos","Fabián Bustos","F. Bustos","Fabián Daniel Bustos","https://s.glbimg.com/es/sde/f/2022/03/03/a96235f2bb25a5f65aae085d91ee43d4_FORMATO.png","Santos"
"533",72018,1,276,"gol","6",0,8,0,0,0,3.64,"tiago-volpi","Tiago Volpi","T. Volpi","Tiago Luis Volpi","https://s.glbimg.com/es/sde/f/2021/05/01/8494cb754a172f12970b212b1bce9535_FORMATO.png","São Paulo"
"534",93478,1,285,"ata","6",0,3,0,0,0,1.41,"wanderson","Wanderson","Wanderson","Wanderson Maciel Sousa Campos","https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png","Internacional"
"535",100761,1,285,"mei","7",0,6,0,0,0,2.75,"liziero","Liziero","Liziero","Igor Matheus Liziero Pereira ","https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png","Internacional"
"536",100103,1,327,"ata","7",0,4,0,0,0,1.85,"pedrinho","Pedrinho","Pedrinho","Pedro Gabriel Pereira Lopes","https://s.glbimg.com/es/sde/f/2022/03/08/309c47dae98681ea166c6c5dfef07f5a_FORMATO.png","América-MG"
"537",72532,1,290,"lat","7",0,4,0,0,0,1.85,"maguinho","Maguinho","Maguinho","Magno José da Silva","https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png","Goiás"
