,atletas.preco_num,atletas.foto,atletas.posicao_id,atletas.media_num,atletas.apelido_abreviado,atletas.apelido,atletas.pontos_num,atletas.status_id,atletas.clube_id,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.rodada_id,atletas.nome,atletas.slug,atletas.minimo_para_valorizar,atletas.atleta_id,CA,DS,FC,FD,FF,FS,PI,SG,A,G,DE,DP,GS,GC,PC,FT,I,CV,PP,PS
696,1.72,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,3,1.35,L. Beraldo,Lucas Beraldo,1.2,6,276,-0.08,São Paulo,2,25,Lucas Lopes Beraldo,lucas-beraldo,,112136,,2.0,,,1.0,1.0,10.0,,,,,,,,,,,,,
697,3.0,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,5,0.0,G. Nescau,Gustavo Nescau,0.0,6,1371,0.0,Cuiabá,0,25,Gustavo Henrique Alves Silva,gustavo-nescau,,112327,,,,,,,,,,,,,,,,,,,,
698,2.0,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,3,0.0,T. Gabriel,Thalisson Gabriel,0.0,6,294,0.0,Coritiba,0,25,Thalisson Gabriel Pereira Moreira,thalisson-gabriel,,112367,,,,,,,,,,,,,,,,,,,,
699,2.2,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,4,1.48,Bernardo,Bernardo,0.9,7,294,-0.34,Coritiba,13,25,Bernardo Marcos Pinheiro Lemes,bernardo,,112368,1.0,16.0,16.0,,3.0,12.0,25.0,,,,,,,,,,,,,
700,1.97,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,4,-1.1,M. Sarará,Mateus Sarará,-1.1,6,314,-1.03,Avaí,1,25,Mateus Ferreira,mateus-sarara,,112379,1.0,,3.0,,,3.0,7.0,,,,,,,,,,,,,
701,0.76,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,5,0.5,D. Cruz,Daniel Cruz,0.0,6,263,0.0,Botafogo,2,25,Daniel dos Santos da Cruz,daniel-cruz,,112734,,1.0,,,,,2.0,,,,,,,,,,,,,
702,1.65,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,5,0.9,G. Santos,Gustavo Santos,0.0,6,314,0.0,Avaí,1,25,Gustavo Santos Simões da Silva,gustavo-santos,,112831,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
703,3.1,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,4,3.61,L. Barbosa,Lucas Barbosa,1.1,6,277,-0.19,Santos,15,25,Lucas Henrique Barbosa,lucas-barbosa,,112886,1.0,29.0,14.0,2.0,7.0,20.0,61.0,,1.0,1.0,,,,,,,4.0,,,
704,1.71,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,4,1.05,Osorio,Osorio,-0.3,6,1371,-0.11,Cuiabá,11,25,Kelvin David Osorio Antury,osorio,,113010,1.0,15.0,14.0,,6.0,3.0,74.0,,,,,,,,,,2.0,,,
705,0.75,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,1,2.4,R. William,Rafael William,0.0,6,294,0.0,Coritiba,5,25,Rafael William Dias Pinheiro,rafael-william,,113061,1.0,,,,,,,,1.0,,20.0,,11.0,,1.0,,,,,
706,6.32,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,5,2.78,J. López,José López,3.0,6,275,0.55,Palmeiras,8,25,José Manuel Alberto López,jose-lopez,,113103,2.0,6.0,4.0,5.0,6.0,4.0,21.0,,,1.0,,,,,,,5.0,,,
707,1.05,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,2,-0.32,Nathan,Nathan,0.0,6,294,0.0,Coritiba,5,25,Nathan Gabriel de Souza Mendes,nathan,,113157,1.0,3.0,5.0,,,4.0,17.0,,,,,,,,,,,1.0,,
708,2.0,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,3,0.0,Michel,Michel,0.0,6,275,0.0,Palmeiras,0,25,Michel Augusto Modesto Rafael dos Santos,michel,,113159,,,,,,,,,,,,,,,,,,,,
709,2.72,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,3,1.78,Lomónaco,Lomónaco,0.0,6,280,0.0,Bragantino,9,25,Kevin Lomónaco,lomonaco,,113203,1.0,8.0,8.0,,,5.0,27.0,2.0,,,,,,,,,,,,
710,1.0,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,1,0.0,Cássio,Cássio,0.0,6,327,0.0,América-MG,0,25,José Cássio Meneses da Costa ,cassio,,113250,,,,,,,,,,,,,,,,,,,,
711,1.0,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,4,0.0,Kevyn ,Kevyn ,0.0,6,327,0.0,América-MG,0,25,Kevyn da Silva Soares,kevyn,,113252,,,,,,,,,,,,,,,,,,,,
712,3.69,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,4,1.31,P. Maia,Pablo Maia,0.0,7,276,0.0,São Paulo,20,25,Pablo Gonçalves Maia Fortunato,pablo-maia,,113359,3.0,26.0,25.0,2.0,5.0,11.0,66.0,,,,,,,,,,,,,
713,3.0,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,5,0.0,Bruninho,Bruninho,0.0,6,280,0.0,Bragantino,0,25,Bruno Gonçalves de Jesus,bruninho,,113558,,,,,,,,,,,,,,,,,,,,
714,6.18,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,4,2.88,D. Queiroz,Du Queiroz,0.0,7,264,0.0,Corinthians,22,25,Eduardo Santos Queiroz,du-queiroz,,113687,2.0,47.0,36.0,3.0,12.0,8.0,106.0,,2.0,,,,,,,1.0,1.0,,,
715,2.0,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,1,0.0,Diógenes ,Diógenes ,0.0,6,277,0.0,Santos,0,25,Diógenes Vinícius da Silva,diogenes,,113690,,,,,,,,,,,,,,,,,,,,
716,2.0,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,3,0.0,F. Silva,Felipe Silva,0.0,6,314,0.0,Avaí,0,25,Felipe Florencio da Silva,felipe-silva,,113857,,,,,,,,,,,,,,,,,,,,
717,1.84,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,5,0.49,Depietri,Depietri,0.0,6,356,0.0,Fortaleza,13,25,Valentín Depietri,depietri,,114138,,6.0,5.0,1.0,1.0,2.0,23.0,,,,,,,,,,,,,
718,3.0,https://s.glbimg.com/es/sde/f/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,3,0.0,D. Mendes,Douglas Mendes,0.0,6,280,0.0,Bragantino,0,25,Douglas Mendes Moreira,douglas-mendes,,114311,,,,,,,,,,,,,,,,,,,,
719,4.0,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,4,0.0,Jader,Jader,0.0,6,293,0.0,Athlético-PR,0,25,Jader Barbosa da Silva Gentil,jader,,114335,,,,,,,,,,,,,,,,,,,,
720,8.18,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,2,3.07,L. Pires,Lucas Pires,-0.5,6,277,-0.95,Santos,15,25,Lucas Pires Silva,lucas-pires,,114374,1.0,28.0,12.0,4.0,7.0,8.0,201.0,4.0,,,,,,,,2.0,1.0,1.0,,
721,3.23,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,2,4.92,J. Pablo,Juan Pablo,0.0,6,290,0.0,Goiás,4,25,Juan Pablo Vilela Tavares,juan-pablo,,114497,,6.0,6.0,,1.0,,15.0,3.0,,,,,,,,,,,,
722,2.0,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,3,0.0,Cleiton,Cleiton,0.0,6,262,0.0,Flamengo,0,25,Cleiton Santana dos Santos,cleiton,,114790,,,,,,,,,,,,,,,,,,,,
723,5.81,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,5,4.13,V. Roque,Vitor Roque,0.0,7,293,0.0,Athlético-PR,18,25,Vitor Hugo Roque Ferreira,vitor-roque,,114802,4.0,14.0,18.0,9.0,7.0,29.0,25.0,,,4.0,,,,,,1.0,5.0,,,4.0
724,2.0,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,4,0.0,Luciano,Luciano,0.0,6,280,0.0,Bragantino,0,25,Luciano Silva Santos,luciano,,114888,,,,,,,,,,,,,,,,,,,,
725,1.0,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,2,0.0,C. Hila,Caio Hila,0.0,6,1371,0.0,Cuiabá,0,25,Caio César Amorim Hila,caio-hila,,114892,,,,,,,,,,,,,,,,,,,,
726,0.82,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,2,0.67,T. Lara,Thauan Lara,0.0,6,285,0.0,Internacional,4,25,Thauan Lara dos Santos,thauan-lara,,115061,1.0,3.0,5.0,,1.0,5.0,17.0,,,,,,,,,,,,,
727,1.4,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,4,0.2,M. França,Matheus França,0.7,6,262,-0.03,Flamengo,5,25,Matheus França de Oliveira,matheus-franca,,115100,,1.0,3.0,,2.0,,9.0,,,,,,,,,,,,,
728,1.0,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,0.0,Caio,Caio,0.0,5,276,0.0,São Paulo,0,25,Caio Matheus da Silva,caio,,115227,,,,,,,,,,,,,,,,,,,,
729,1.0,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,2,0.0,Wesley,Wesley,0.0,6,262,0.0,Flamengo,0,25,Wesley Vinícius França Lima,wesley,,115239,,,,,,,,,,,,,,,,,,,,
730,0.73,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,4,-0.5,Naves,Naves,0.0,6,275,0.0,Palmeiras,2,25,Kaiky Marques Naves,naves,,115246,,,3.0,,,,1.0,,,,,,,,,,,,,
731,1.0,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,1,0.0,Kaique,Kaique,0.0,6,275,0.0,Palmeiras,0,25,Kaique Pereira Azarias,kaique,,115247,,,,,,,,,,,,,,,,,,,,
732,1.0,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,4,0.0,Jhonatan,Jhonatan,0.0,6,275,0.0,Palmeiras,0,25,Jhonatan dos Santos Rosa,jhonatan,,115248,,,,,,,,,,,,,,,,,,,,
733,1.0,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,5,0.0,Jean,Jean,0.0,6,373,0.0,Atlético-GO,0,25,Jean Carlos Albino Bonora,jean,,115269,,,,,,,,,,,,,,,,,,,,
734,2.61,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,3,7.33,Habraão,Habraão,0.0,6,356,0.0,Fortaleza,4,25,Habraão Lincon do Nascimento Saraiva,habraao,,115270,,3.0,5.0,1.0,3.0,4.0,14.0,3.0,,1.0,,,,,,,,,,
735,1.0,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,4,0.0,Isaac,Isaac,0.0,6,373,0.0,Atlético-GO,0,25,Isaac Souza Valença,isaac,,115272,,,,,,,,,,,,,,,,,,,,
736,1.0,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,5,0.0,Emersonn,Emersonn,0.0,6,293,0.0,Athlético-PR,0,25,Emersonn Correia da Silva,emersonn,,115273,,,,,,,,,,,,,,,,,,,,
737,3.19,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,5,2.77,Rwan,Rwan,0.0,6,277,0.0,Santos,11,25,Rwan Philipe Rodrigues de Souza Cruz,rwan,,115404,1.0,6.0,7.0,3.0,2.0,9.0,21.0,,,2.0,,,,,,1.0,2.0,,,
738,4.73,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,3,3.5,Ceballos,Ceballos,0.0,6,356,0.0,Fortaleza,13,25,Brayan Andrés Ceballos Jiménez,ceballos,,115502,4.0,26.0,12.0,2.0,6.0,3.0,68.0,4.0,,,,,,,,1.0,1.0,1.0,,
739,2.48,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,3,1.82,Y. Souto,Yan Souto,0.0,6,290,0.0,Goiás,6,25,Yan da Cruz Souto,yan-souto,,115511,1.0,5.0,7.0,,2.0,2.0,26.0,2.0,,,,,,,2.0,,,,,
740,2.92,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,3,4.67,M. Victor,Marcos Victor,0.0,6,354,0.0,Ceará,3,25,Marcos Victor Ferreira da Silva,marcos-victor,,115537,,6.0,,,1.0,3.0,5.0,1.0,,,,,,,,,,,,
741,2.02,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,2,3.38,Arthur,Arthur,0.0,6,327,0.0,América-MG,4,25,Arthur Augusto de Matos Soares,arthur,,115562,2.0,6.0,8.0,,2.0,,9.0,2.0,,,,,,,,,,,,
742,1.01,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,4,1.05,Rodriguinho,Rodriguinho,0.0,6,327,0.0,América-MG,4,25,Rodrigo Henrique Santos de Souza,rodriguinho,,115563,2.0,5.0,5.0,,1.0,5.0,16.0,,,,,,,,,,,,,
743,0.9,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,2,0.4,M. Paulo,Marcos Paulo,0.0,6,262,0.0,Flamengo,1,25,Marcos Paulo Lima Batista Silva,marcos-paulo,,115594,1.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,
744,1.0,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,1,0.0,G. Delfim,Gabriel Delfim,0.0,6,282,0.0,Atlético-MG,0,25,Gabriel Delfim Ferreira,gabriel-delfim,,115674,,,,,,,,,,,,,,,,,,,,
745,2.14,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,2,3.03,Diego,Diego,-1.6,2,294,-1.65,Coritiba,7,25,Diego Porfirio da Silva,diego,,115678,1.0,14.0,3.0,,2.0,5.0,47.0,2.0,,,,,,,,,1.0,1.0,,
746,1.04,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,4,-1.2,G. Tota,Gabriel Tota,0.0,6,286,0.0,Juventude,1,25,Gabriel Ferreira Neris,gabriel-tota,,115791,1.0,,,,,,2.0,,,,,,,,,,,,,
747,1.0,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,4,0.0,Macaé,Macaé,0.0,6,314,0.0,Avaí,0,25,Arthur Neves Scheles,macae,,115792,,,,,,,,,,,,,,,,,,,,
748,3.0,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,3,0.0,J. Ojeda,Juan Ojeda,0.0,6,1371,0.0,Cuiabá,0,25,Juan Miguel Ojeda Gauto,juan-ojeda,,115830,,,,,,,,,,,,,,,,,,,,
749,2.0,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,2,0.0,G. Ruggeri,Gabriel Ruggeri,0.0,6,290,0.0,Goiás,0,25,Gabriel Ruggeri Silva,gabriel-ruggeri,,115867,,,,,,,,,,,,,,,,,,,,
750,4.0,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,5,0.0,Endrick,Endrick,0.0,6,275,0.0,Palmeiras,0,25,Endrick Felipe Moreira de Sousa,endrick,,115959,,,,,,,,,,,,,,,,,,,,
751,1.28,,4,1.2,Denilson,Denilson,0.0,6,1371,0.0,Cuiabá,1,25,Denilson Alves Borges,denilson,,115986,,1.0,,,,,,,,,,,,,,,,,,
752,1.0,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,5,0.0,Adyson,Adyson,0.0,6,327,0.0,América-MG,0,25,Adyson do Nascimento Soares,adyson,,115998,,,,,,,,,,,,,,,,,,,,
753,1.0,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,4,0.0,I. Jesus,Igor Jesus,0.0,6,262,0.0,Flamengo,0,25,Igor Jesus Lima,igor-jesus,,116013,,,,,,,,,,,,,,,,,,,,
754,1.0,,5,0.0,Petterson,Petterson,0.0,6,262,0.0,Flamengo,0,25,Petterson Novaes Reis,petterson,,116025,,,,,,,,,,,,,,,,,,,,
755,3.61,https://s.glbimg.com/es/sde/f/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,4,4.05,V. Hugo,Victor Hugo,4.7,7,262,0.79,Flamengo,11,25,Victor Hugo Gomes Silva,victor-hugo,,116034,,12.0,2.0,2.0,2.0,7.0,27.0,,2.0,2.0,,,,,,,,,,
756,3.0,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,5,3.29,J. Hugo,José Hugo,0.0,6,294,0.0,Coritiba,7,25,José Hugo Sousa dos Santos,jose-hugo,,116056,,7.0,5.0,2.0,4.0,9.0,20.0,,,1.0,,,,,,,,,,
757,1.0,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,2,0.0,Nicolas,Nicolas,0.0,6,286,0.0,Juventude,0,25,Nicolas Arno Luft,nicolas,,116074,,,,,,,,,,,,,,,,,,,,
758,1.0,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,1,0.0,Arthur,Arthur,0.0,6,286,0.0,Juventude,0,25,Arthur de Bem Ribas,arthur,,116083,,,,,,,,,,,,,,,,,,,,
759,2.75,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,2,3.8,J. Moreira,João Moreira,0.0,6,276,0.0,São Paulo,2,25,João Moreira Sanmartin Souza,joao-moreira,,116137,,3.0,4.0,,,3.0,3.0,1.0,,,,,,,1.0,,,,,
760,2.0,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,5,0.0,P. Igor,Pedro Igor ,0.0,6,354,0.0,Ceará,0,25,Pedro Igor de Souza Carneiro Martins,pedro-igor,,116192,,,,,,,,,,,,,,,,,,,,
761,4.4,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,4,3.1,Hércules,Hércules,2.0,6,356,0.22,Fortaleza,17,25,Hércules Pereira do Nascimento,hercules,,116447,1.0,24.0,11.0,7.0,10.0,6.0,68.0,,,2.0,,,,,,,1.0,,,
762,1.05,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,3,0.27,L. Gazal,Lucas Gazal,0.0,6,373,0.0,Atlético-GO,3,25,Lucas Xavier Gazal,lucas-gazal,,116589,,,2.0,,,,6.0,1.0,,,,,,,,,,1.0,,
763,1.0,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,2,0.0,Jhonny,Jhonny,0.0,6,266,0.0,Fluminense,0,25,Jhonny Cardinoti Pedro,jhonny,,116825,,,,,,,,,,,,,,,,,,,,
764,0.73,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,5,-0.1,V. Hugo,Vitor Hugo,0.0,6,290,0.0,Goiás,1,25,Vitor Hugo da Silva Gonçalves,vitor-hugo,,116834,,,,,,,1.0,,,,,,,,,,,,,
765,1.0,https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,5,0.0,Reginaldo,Reginaldo,0.0,6,290,0.0,Goiás,0,25,Reginaldo dos Santos Moreira,reginaldo,,116835,,,,,,,,,,,,,,,,,,,,
766,2.0,,5,0.0,Popó,Popó,0.0,6,280,0.0,Bragantino,0,25,Werik Silva Pinto,popo,,116994,,,,,,,,,,,,,,,,,,,,
767,1.0,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,3,0.0,L. Ramires,Lucas Ramires,0.0,6,286,0.0,Juventude,0,25,Lucas Pereira Ramires Constante,lucas-ramires,,117199,,,,,,,,,,,,,,,,,,,,
768,0.85,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,3,1.67,R. Renan,Robert Renan,0.0,6,264,0.0,Corinthians,3,25,Robert Renan Alves Barbosa,robert-renan,,117330,1.0,2.0,3.0,,,1.0,10.0,1.0,,,,,,,,,,,,
769,1.0,,5,0.0,G. Martins,Gabryel Martins,0.0,6,266,0.0,Fluminense,0,25,Gabryel da Silva Martins,gabryel-martins,,117335,,,,,,,,,,,,,,,,,,,,
770,1.0,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,3,0.0,Cipriano,Cipriano,0.0,6,266,0.0,Fluminense,0,25,João Luiz da Silva Cipriano,cipriano,,117336,,,,,,,,,,,,,,,,,,,,
771,1.0,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,3,0.0,Kawan,Kawan,0.0,6,263,0.0,Botafogo,0,25,Kawan Thomaz Reis de Moraes,kawan,,117343,,,,,,,,,,,,,,,,,,,,
772,1.0,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,2,0.0,L. Maná,Léo Maná,0.0,6,264,0.0,Corinthians,0,25,Leonardo Mana Hernandes,leo-mana,,117459,,,,,,,,,,,,,,,,,,,,
773,5.27,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,4,2.2,Galoppo,Galoppo,1.0,7,276,-0.29,São Paulo,4,25,Giuliano Galoppo,galoppo,,117579,1.0,5.0,9.0,3.0,6.0,2.0,29.0,,,,,,,,,,,,,
774,1.0,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,1,0.0,Young,Young,0.0,6,276,0.0,São Paulo,0,25,Young Navarro Moraes,young,,117818,,,,,,,,,,,,,,,,,,,,
775,2.97,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,3,3.14,Luizão,Luizão,9.2,6,276,0.99,São Paulo,7,25,Luiz Gustavo Oliveira da Silva,luizao,,117819,3.0,8.0,7.0,,,2.0,15.0,2.0,,1.0,,,,,,,,,,
776,1.24,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,5,0.37,Giovane,Giovane,0.0,6,264,0.0,Corinthians,7,25,Giovane Santana do Nascimento,giovane,,117849,2.0,4.0,7.0,1.0,1.0,2.0,20.0,,,,,,,,,,1.0,,,1.0
777,2.0,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,5,0.0,S. Joffre,Sebastian Joffre,0.0,6,263,0.0,Botafogo,0,25,Jhalmar Sebastian Joffre Soliz,sebastian-joffre,,117866,,,,,,,,,,,,,,,,,,,,
778,0.74,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png,4,-0.23,Estevão,Estevão,0.0,6,285,0.0,Internacional,4,25,Estevão Barreto de Oliveira,estevao,,117870,,,1.0,,,,6.0,,,,,,,,,,,,,
779,0.73,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,5,-0.3,Wesley,Wesley,0.0,5,264,0.0,Corinthians,1,25,Wesley Gassova Ribeiro Teixeira,wesley,,117909,,,1.0,,,,,,,,,,,,,,,,,
780,1.0,https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png,4,0.0,B. Bidon,Breno Bidon,0.0,6,264,0.0,Corinthians,0,25,Breno de Souza Bidon,breno-bidon,,117910,,,,,,,,,,,,,,,,,,,,
781,1.0,https://s.glbimg.com/es/sde/f/2022/04/20/65e5a2ee973bf4eab96f17afb6454113_FORMATO.png,3,0.0,L. Dourado,Léo Dourado,0.0,6,293,0.0,Athlético-PR,0,25,Leonardo Estigarribia Ferreira,leo-dourado,,117966,,,,,,,,,,,,,,,,,,,,
782,1.0,https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png,4,0.0,L. Henrique,Luiz Henrique,0.0,6,276,0.0,São Paulo,0,25,Luiz Henrique Rosa Roque da Paz,luiz-henrique,,118092,,,,,,,,,,,,,,,,,,,,
783,1.0,https://s.glbimg.com/es/sde/f/2022/05/03/dba51c520a148f72bdbcec428b7cb580_FORMATO.png,4,0.0,L. Silva,Léo Silva,0.0,6,276,0.0,São Paulo,0,25,Leonardo de Almeida Silva,leo-silva,,118093,,,,,,,,,,,,,,,,,,,,
784,1.0,https://s.glbimg.com/es/sde/f/2022/05/07/8bdcd4fd3838516c933cbda545c50fb0_FORMATO.png,2,0.0,C. Daniel,Carlos Daniel,0.0,6,282,0.0,Atlético-MG,0,25,Carlos Daniel de Medeiros Silva,carlos-daniel,,118131,,,,,,,,,,,,,,,,,,,,
