,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.nome,atletas.posicao_id,atletas.foto,atletas.slug,atletas.rodada_id,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.jogos_num,atletas.pontos_num,atletas.media_num,atletas.clube.id.full.name,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PI,PP,PS,PC,SG,DE,GS,GC,DP
603,107908,2.08,7,Hugo,290,Hugo Ferreira de Farias,2,https://s.glbimg.com/es/sde/f/2022/03/10/121d7e4dfd7120daf27329b4d1e02005_FORMATO.png,hugo,33,0.0,,Hugo,10,0.0,1.31,Goiás,,2.0,,8.0,8.0,1.0,,4.0,,,1.0,53.0,,,,2.0,,,,
604,107945,5.97,6,N. Bustos,276,Nahuel Lautaro Bustos,5,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_cpV2OBA.png,nahuel-bustos,33,-1.62,,Nahuel Bustos,5,0.6,3.42,São Paulo,,,,4.0,5.0,1.0,4.0,6.0,,1.0,1.0,15.0,,,,,,,,
605,107950,8.06,7,F. Vera,264,Fausto Mariano Vera,4,https://s.glbimg.com/es/sde/f/2022/07/26/ded3d6726c7ad7af177f070b1f55f580_FORMATO.png,fausto-vera,33,-0.54,,Fausto Vera,12,-0.1,3.97,Corinthians,,4.0,,36.0,10.0,2.0,11.0,6.0,1.0,,,58.0,,,,,,,,
606,107972,2.88,6,D. Piage,263,Romildo Del Piage de Souza,4,https://s.glbimg.com/es/sde/f/2022/02/21/a34959446ac5b131b7047f846855f309_FORMATO.png,del-piage,33,0.67,,Del Piage,14,2.9,2.43,Botafogo,,3.0,,22.0,15.0,1.0,3.0,13.0,,1.0,,40.0,,1.0,,,,,,
607,108133,4.6,7,Pitta,286,Isidro Miguel Pitta Saldívar ,5,https://s.glbimg.com/es/sde/f/2022/04/06/d5b98eae02b3de3352cd02c6cc1b5c36_FORMATO.png,pitta,33,-1.42,,Pitta,28,0.8,3.15,Juventude,1.0,2.0,,5.0,26.0,17.0,28.0,46.0,3.0,4.0,17.0,141.0,1.0,,,,,,,
608,108148,1.43,6,L. Cardoso,1371,Lucas Cardoso Moreira,4,https://s.sde.globo.com/media/person_role/2021/09/04/feab153e5104280ed7ed8cf60b5db070_FORMATO.png,lucas-cardoso,33,-0.57,,Lucas Cardoso,1,-0.4,-0.4,Cuiabá,,,,,,,,,,,,4.0,,,,,,,,
609,108176,3.47,7,G. Lacerda,354,Gabriel Santos Cordeiro Lacerda,3,https://s.glbimg.com/es/sde/f/2022/02/22/6e64fcfbd8fd5ae5f3a9f615b801c4bd_FORMATO.png,gabriel-lacerda,33,-0.26,,Gabriel Lacerda,22,1.2,1.45,Ceará,,4.0,,18.0,14.0,,8.0,3.0,,,,83.0,,,1.0,4.0,,,,
610,108201,2.27,6,Gustavo,327,Gustavo César Mendonça Gravino,4,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,gustavo,33,0.0,,Gustavo,10,0.0,1.53,América-MG,,2.0,,12.0,7.0,1.0,2.0,12.0,,,,38.0,,,,,,,,
611,108211,1.0,6,Breno,290,Breno Herculano Almeida,5,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,breno,33,0.0,,Breno,0,0.0,0.0,Goiás,,,,,,,,,,,,,,,,,,,,
612,108274,1.48,6,D. Ricardo,354,David Ricardo Loiola da Silva,3,https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png,david-ricardo,33,0.0,,David Ricardo,1,0.0,-0.2,Ceará,,,,,,,,,,,,2.0,,,,,,,,
613,108279,3.65,6,Vásquez,354,Jhon Freduar Vásquez Anaya,5,https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png,vasquez,33,0.0,,Vásquez,12,0.0,1.1,Ceará,,2.0,,6.0,9.0,4.0,2.0,11.0,1.0,,4.0,39.0,,,,,,,,
614,108528,3.87,2,Galarza,294,Matías Galarza Fonda,4,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,galarza,33,0.33,,Galarza,7,1.7,2.15,Coritiba,,4.0,,16.0,16.0,,5.0,9.0,,,,38.0,,,,,,,,
615,108539,2.0,6,Guilherme,264,Guilherme Vicentini Castellani,1,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,guilherme,33,0.0,,Guilherme,0,0.0,0.0,Corinthians,,,,,,,,,,,,,,,,,,,,
616,108659,2.11,6,Rivas,1371,Cristhian Yonaiker Rivas Vielma - Cristian,4,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,rivas,33,0.0,,Rivas,5,0.0,0.86,Cuiabá,,2.0,,5.0,3.0,1.0,1.0,,,,,8.0,,,,,,,,
617,108712,1.47,6,G. Maia,285,Gustavo Maia da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,gustavo-maia,33,0.0,,Gustavo Maia,1,0.0,-0.2,Internacional,,,,,,,,,,,,2.0,,,,,,,,
618,108741,1.16,6,R. Junior,290,Renato Barbosa dos Santos Junior,5,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,renato-junior,33,0.0,,Renato Junior,15,0.0,1.22,Goiás,1.0,4.0,,13.0,11.0,1.0,2.0,9.0,,,1.0,22.0,,,,,,,,
619,108752,1.97,6,David,356,David da Hora da Conceição,5,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,david,33,0.0,,David,0,0.0,-1.0,Fortaleza,,1.0,,,,,,,,,,,,,,,,,,
620,108787,1.0,6,F. Camargo,314,Felipe Camargo de Souza,3,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,felipe-camargo,33,0.0,,Felipe Camargo,0,0.0,0.0,Avaí,,,,,,,,,,,,,,,,,,,,
621,108946,7.85,6,V. Sá,263,João Victor Santos Sá,5,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,victor-sa,33,0.34,,Victor Sá,23,2.2,2.31,Botafogo,,2.0,,30.0,16.0,4.0,5.0,29.0,1.0,1.0,3.0,101.0,,,,,,,,
622,109102,1.0,6,D. Martins,293,Daniel Sergio Martins,4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,daniel-martins,33,0.0,,Daniel Martins,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
623,109114,3.51,6,M. Nascimento,263,Matheus Nascimento de Paula,5,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,matheus-nascimento,33,0.0,,Matheus Nascimento,20,0.0,0.86,Botafogo,,1.0,,8.0,11.0,5.0,4.0,9.0,,,1.0,27.0,,1.0,,,,,,
624,109195,2.0,6,V. Marinho,263,Vitor Marinho de Oliveira,2,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,vitor-marinho,33,0.0,,Vitor Marinho,0,0.0,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,
625,109199,0.74,6,DG,263,Douglas da Silva Teixeira,2,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,dg,33,0.0,,DG,1,0.0,-1.4,Botafogo,,1.0,,,,,,1.0,,,,9.0,,,,,,,,
626,109246,0.73,6,Kawê,280,Kawê Ferreira Godoy Viana,5,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,kawe,33,0.0,,Kawê,2,0.0,-0.2,Bragantino,,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,
627,109341,1.0,6,Sammuel,356,Sammuel Queiroz de Freitas,4,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,sammuel,33,0.0,,Sammuel,0,0.0,0.0,Fortaleza,,,,,,,,,,,,,,,,,,,,
628,109389,8.73,6,R. Gustavo,264,Raul Gustavo Pereira Bicalho,3,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,raul-gustavo,33,0.0,,Raul Gustavo,17,0.0,5.22,Corinthians,1.0,2.0,,26.0,12.0,1.0,4.0,17.0,,2.0,,98.0,,,1.0,8.0,,,,
629,109426,3.08,6,Weverson,280,Weverson Moreira da Costa,2,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,weverson,33,0.0,,Weverson,1,0.0,1.0,Bragantino,,,,1.0,,,,,,,,2.0,,,,,,,,
630,109461,2.08,6,Calebe,282,Calebe Gonçalves Ferreira da Silva,4,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,calebe,33,0.0,,Calebe,10,0.0,1.46,Atlético-MG,,1.0,,9.0,4.0,2.0,,10.0,,,,14.0,,,,,,,,
631,109497,12.23,6,M. Leonardo,277,Marcos Leonardo Santos Almeida,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,marcos-leonardo,33,-0.26,,Marcos Leonardo,29,0.2,5.29,Santos,1.0,8.0,,8.0,34.0,19.0,33.0,76.0,,10.0,22.0,79.0,,,,,,,,
632,109563,5.72,3,Joaquim,1371,Joaquim Henrique Pereira Silva,3,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,joaquim,33,1.15,,Joaquim,21,7.1,4.19,Cuiabá,1.0,3.0,,38.0,17.0,4.0,11.0,19.0,1.0,1.0,1.0,87.0,,,,4.0,,,,
633,109573,3.98,7,Martinelli,266,Matheus Martinelli Lima,4,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,martinelli,33,-1.78,,Martinelli,23,0.0,1.83,Fluminense,3.0,1.0,,19.0,21.0,5.0,7.0,6.0,,1.0,,111.0,,,,,,,,
634,109626,3.0,6,D. Araújo,293,Davi Machado dos Santos Araújo,5,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png,davi-araujo,33,0.0,,Davi Araújo,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
635,109639,3.0,6,G. Novaes,280,Gabriel Novaes Fernandes,5,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,gabriel-novaes,33,-0.42,,Gabriel Novaes,9,-0.2,1.61,Bragantino,,1.0,,2.0,5.0,2.0,2.0,6.0,,1.0,3.0,11.0,,1.0,,,,,,
636,109668,5.96,6,Hugo,263,Hugo Gonçalves Ferreira Neto,2,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,hugo,33,0.0,,Hugo,15,0.0,3.46,Botafogo,,3.0,1.0,33.0,15.0,2.0,5.0,11.0,,1.0,,121.0,,,,3.0,,,,
637,109830,0.75,6,Derick,277,Derick Fernando da Silva,3,https://s.sde.globo.com/media/person_role/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,derick,33,-0.25,,Derick,1,0.0,0.0,Santos,,,,,,,,,,,,,,,,,,,,
638,109967,3.12,6,J. Díaz,294,Juan Carlos Díaz Mena,4,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,juan-diaz,33,0.17,,Juan Díaz,2,1.3,0.5,Coritiba,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
639,110013,1.57,6,B. García,293,Bryan Jahir García Realpe,4,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,bryan-garcia,33,0.0,,Bryan García,5,0.0,0.28,Athlético-PR,,1.0,,2.0,3.0,,2.0,2.0,,,,17.0,,,,,,,,
640,110235,1.0,6,Vitinho,263,João Victor Vaz Lopes Pinto,5,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,vitinho,33,0.0,,Vitinho,0,0.0,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,
641,110251,1.0,6,G. Pereira,293,Gabriel Roberto Pereira,1,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,gabriel-pereira,33,0.0,,Gabriel Pereira,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
642,110264,1.0,6,Zabala,277,Leonardo Yassir Zabala Ceballos,3,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,zabala,33,0.0,,Zabala,0,0.0,0.0,Santos,,,,,,,,,,,,,,,,,,,,
643,110415,4.99,6,Ângelo,277,Ângelo Gabriel Borges Damaceno,5,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,angelo,33,-1.25,,Ângelo,21,-0.5,2.6,Santos,4.0,5.0,,17.0,16.0,7.0,7.0,23.0,,1.0,2.0,103.0,,1.0,,,,,,
644,110465,1.5,5,D. Cabral,262,Daniel Cabral de Oliveira,4,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,daniel-cabral,33,0.0,,Daniel Cabral,1,0.0,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,
645,110506,14.59,6,A. Ferreira,275,Abel Fernando Moreira Ferreira,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,abel-ferreira,33,0.72,,Abel Ferreira,32,8.99,6.05,Palmeiras,,,,,,,,,,,,,,,,,,,,
646,110517,3.29,6,Andrés,276,Andrés Felipe Colorado Sánchez,4,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,andres,33,0.0,,Andrés,7,0.0,1.56,São Paulo,,,,12.0,9.0,,1.0,,,,,16.0,,,,,,,,
647,110602,1.0,6,P. Mazoti,277,Paulo Mazoti Azevedo,1,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,paulo-mazoti,33,0.0,,Paulo Mazoti,0,0.0,0.0,Santos,,,,,,,,,,,,,,,,,,,,
648,110605,2.73,6,V. Balieiro,277,Vinícius Balieiro Lourenço de Carvalho,4,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,vinicius-balieiro,33,0.0,,Vinícius Balieiro,3,0.0,0.23,Santos,,,,1.0,2.0,,,1.0,,,,4.0,,,,,,,,
649,110607,2.15,7,G. Pirani,1371,Gabriel Cordeiro Pirani,4,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,gabriel-pirani,33,-0.23,,Gabriel Pirani,12,-0.6,1.5,Cuiabá,,1.0,,7.0,8.0,2.0,4.0,5.0,,1.0,1.0,30.0,,,,,,,,
650,110623,0.95,6,J. Vitor,294,João Vitor Moreira dos Santos,5,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,joao-vitor,33,0.0,,João Vitor ,1,0.0,0.5,Coritiba,,,,,,,,1.0,,,,,,,,,,,,
651,110624,1.0,6,Mateus,275,Mateus Oliveira Mendes,1,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,mateus,33,0.0,,Mateus,0,0.0,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,
652,110632,2.2,5,L. Filipe,290,Luiz Filipe dos Reis Silva,5,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,luiz-filipe,33,0.0,,Luiz Filipe,2,0.0,1.2,Goiás,,1.0,,2.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,
653,110698,1.0,6,Mycael,293,Mycael Pontes Moreira,1,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,mycael,33,0.0,,Mycael,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
654,110708,1.0,6,P. Rangel,266,Pedro Felipe De Faria Rangel,1,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,pedro-rangel,33,0.0,,Pedro Rangel,0,0.0,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,
655,110715,3.64,6,A. Hurtado,280,José Andrés Hurtado Cheme,2,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,andres-hurtado,33,0.0,,Andrés Hurtado,14,0.0,1.76,Bragantino,2.0,1.0,,8.0,5.0,1.0,1.0,4.0,,,1.0,53.0,,,1.0,2.0,,,,
656,110727,6.23,2,Rubens,282,Rubens Antônio Dias,4,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,rubens,33,-0.03,,Rubens,23,1.0,3.72,Atlético-MG,,3.0,,59.0,25.0,5.0,12.0,16.0,1.0,1.0,,95.0,,,,,,,,
657,110759,2.57,6,J. Kennedy,266,John Kennedy Batista de Souza,5,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,john-kennedy,33,0.0,,John Kennedy,6,0.0,0.55,Fluminense,,3.0,,1.0,5.0,3.0,4.0,1.0,,,,7.0,,,,,,,,
658,110775,1.0,6,Marcão,294,Marco Antônio Amorim de Oliveira Montes,1,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,marcao,33,0.0,,Marcão,0,0.0,0.0,Coritiba,,,,,,,,,,,,,,,,,,,,
659,110962,2.33,5,Kayque,263,Kayque Luiz Pereira,4,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,kayque,33,0.0,,Kayque,6,0.0,2.72,Botafogo,,3.0,,5.0,8.0,2.0,3.0,11.0,,1.0,1.0,25.0,,,,,,,,
660,110988,1.0,6,Breno,373,Breno Boeno,1,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,breno,33,0.0,,Breno,0,0.0,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,
661,110994,3.0,6,S. Granada,266,Samuel Salustiano de Jesus Silva,5,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,samuel-granada,33,0.0,,Samuel Granada,0,0.0,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,
662,110995,4.54,6,Pedrinho,293,Pedro Henrique Azevedo Pereira,2,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,pedrinho,33,0.0,,Pedrinho,17,0.0,3.96,Athlético-PR,2.0,4.0,,24.0,19.0,,2.0,6.0,,,1.0,110.0,,,,9.0,,,,
663,111172,1.0,6,Robson,327,Robson Luiz dos Santos Nascimento,1,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,robson,33,0.0,,Robson,0,0.0,0.0,América-MG,,,,,,,,,,,,,,,,,,,,
664,111204,2.32,6,M. Silva,294,Marcio Gleyson Leite da Silva,3,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,marcio-silva,33,0.0,,Marcio Silva,2,0.0,3.75,Coritiba,,,,1.0,,,,3.0,,,,2.0,,,,1.0,,,,
665,111332,1.0,5,Kelvi,286,Kelvi Chiesa Gomes,4,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,kelvi,33,0.0,,Kelvi,0,0.0,0.0,Juventude,,,,,,,,,,,,,,,,,,,,
666,111333,6.0,6,Sorriso,280,Marcos Vinicios Moura,5,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,sorriso,33,0.95,,Sorriso,26,6.4,2.22,Bragantino,1.0,2.0,,24.0,19.0,8.0,6.0,24.0,,2.0,1.0,111.0,,,,,,,,
667,111402,1.37,6,Vitinho,314,Victor Júlio Alves de Paula,4,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,vitinho,33,0.22,,Vitinho,4,1.8,0.55,Avaí,,,,,,1.0,,4.0,,,,10.0,,,,,,,,
668,111408,1.47,6,F. Augusto,264,Felipe Augusto da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,felipe-augusto,33,0.0,,Felipe Augusto,3,0.0,0.27,Corinthians,,,,,4.0,,,4.0,,,,,,,,,,,,
669,111413,2.0,6,Igor,314,Igor da Silva Dutra,2,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,igor,33,0.0,,Igor,0,0.0,0.0,Avaí,,,,,,,,,,,,,,,,,,,,
670,111491,0.96,6,Biel,294,Luiz Gabriel de Oliveira Fonseca,4,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,biel,33,-0.55,,Biel,4,-0.3,1.58,Coritiba,,,,4.0,1.0,,1.0,4.0,,,,10.0,,,,,,,,
671,111546,2.0,6,David,354,Antônio David Souza Araújo,4,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,david,33,0.0,,David,0,0.0,0.0,Ceará,,,,,,,,,,,,,,,,,,,,
672,111578,7.49,7,A. Oliveira,1371,António José Cardoso de Oliveira,6,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,antonio-oliveira,33,0.36,,António Oliveira,23,3.22,3.33,Cuiabá,,,,,,,,,,,,,,,,,,,,
673,111682,7.42,6,Adson,264,Adson Ferreira Soares,4,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,adson,33,0.0,,Adson,23,0.0,3.41,Corinthians,,1.0,,42.0,23.0,5.0,7.0,20.0,,3.0,3.0,92.0,,,,,,,,
674,111683,1.0,6,Anthoni,285,Anthoni Spier Souza,1,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,anthoni,33,0.0,,Anthoni,0,0.0,0.0,Internacional,,,,,,,,,,,,,,,,,,,,
675,111688,1.75,6,M. Cadorini,294,Matheus Alfredo Cadorini da Silva,5,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,matheus-cadorini,33,0.0,,Matheus Cadorini,4,0.0,0.05,Coritiba,,,1.0,1.0,3.0,2.0,,2.0,,,,5.0,,,,,,,,
676,111689,1.0,6,Bruno,262,Bruno Guimarães de Souza,1,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,bruno,33,0.0,,Bruno,0,0.0,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,
677,111690,2.0,6,M. Cunha,262,Matheus Cunha Queiroz,1,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,matheus-cunha,33,0.0,,Matheus Cunha,0,0.0,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,
678,111694,0.8,6,Mateusão,262,Mateus Dias Lima,5,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,mateusao,33,0.05,,Mateusão,5,0.0,0.36,Flamengo,,,,1.0,2.0,,,2.0,,,,8.0,,1.0,,,,,,
679,111713,3.32,6,Mezenga,263,Lucas de Souza Mombra Rosa,3,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,mezenga,33,0.0,,Mezenga,4,0.0,3.8,Botafogo,,1.0,,12.0,4.0,1.0,,1.0,,,1.0,26.0,,,1.0,1.0,,,,
680,111721,1.0,6,Dudu,286,Eduardo Kempf Schwade,2,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png,dudu,33,0.0,,Dudu,0,0.0,0.0,Juventude,,,,,,,,,,,,,,,,,,,,
681,111759,2.11,6,Giovani,275,Giovani Henrique Amorim da Silva,5,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,giovani,33,0.0,,Giovani,1,0.0,0.2,Palmeiras,,,,,,,,1.0,,,,3.0,,,,,,,,
682,111760,1.4,5,Fabinho,275,Fábio Silva de Freitas,4,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,fabinho,33,0.0,,Fabinho,4,0.0,0.78,Palmeiras,,1.0,,4.0,4.0,,1.0,,,,,3.0,,,,,,,,
683,111791,2.0,6,H. Halls,280,Henrique Halls Rocha da Silva,3,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,henrique-halls,33,0.0,,Henrique Halls,0,0.0,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,
684,111798,1.0,6,Marcelinho,266,Marcelo Francine de Castro Feliciano,5,,marcelinho,33,0.0,,Marcelinho,0,0.0,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,
685,111806,1.0,6,Ewerton,263,Ewerton Vinicios Santana Porto,3,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,ewerton,33,0.0,,Ewerton,0,0.0,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,
686,111813,1.82,6,Ricardinho,373,Ricardo Viana Filho,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,ricardinho,33,0.0,,Ricardinho,6,0.0,0.32,Atlético-GO,,2.0,,,4.0,2.0,3.0,3.0,,,2.0,10.0,,,,,,,,
687,111831,4.74,7,M. Martins,266,Matheus Martins Silva dos Santos,5,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,matheus-martins,33,1.3,,Matheus Martins,25,7.5,3.16,Fluminense,2.0,2.0,,21.0,16.0,5.0,16.0,36.0,,3.0,9.0,111.0,,2.0,,,,,,
688,111837,1.0,6,G. Ramalho,266,Gustavo Ramalho Bremer Pinto,1,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,gustavo-ramalho,33,0.0,,Gustavo Ramalho,0,0.0,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,
