,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.nome,atletas.posicao_id,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.preco_num,atletas.media_num,atletas.rodada_id,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,DE,DS,FS,GS,SG,A,CA,FC,FD,FF,PC,PI,I,CV,FT,G,PP,PS,GC,DP
701,1,1.25,112831,314,6,Gustavo Santos Simões da Silva,5,Gustavo Santos,gustavo-santos,0.0,Avaí,1.65,0.9,35,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,G. Santos,0.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,
702,23,7.3,112886,277,6,Lucas Henrique Barbosa,4,Lucas Barbosa,lucas-barbosa,7.9,Santos,4.16,2.95,35,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,L. Barbosa,1.83,,36.0,27.0,,,1.0,2.0,25.0,3.0,9.0,,78.0,4.0,1.0,,2.0,,,,
703,1,0.36,112984,262,6,Werton de Almeida Rêgo,5,Werton,werton,0.0,Flamengo,1.48,-0.1,35,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,Werton,0.0,,,,,,,,,,,,1.0,,,,,,,,
704,16,-1.89,113010,1371,6,Kelvin David Osorio Antury,4,Osorio,osorio,0.0,Cuiabá,1.38,0.94,35,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,Osorio,0.0,,19.0,5.0,,,,2.0,17.0,2.0,7.0,1.0,99.0,2.0,,,,,,,
705,5,-2.55,113061,294,6,Rafael William Dias Pinheiro,1,Rafael William,rafael-william,0.0,Coritiba,0.75,2.4,35,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,R. William,0.0,20.0,,,11.0,,1.0,1.0,,,,1.0,,,,,,,,,
706,10,0.77,113103,275,6,José Manuel Alberto López,5,José López,jose-lopez,-0.1,Palmeiras,5.3,2.2,35,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,J. López,-0.18,,6.0,4.0,,,,2.0,4.0,5.0,6.0,,23.0,5.0,,,1.0,,,,
707,9,0.7,113157,294,6,Nathan Gabriel de Souza Mendes,2,Nathan,nathan,0.0,Coritiba,1.37,0.94,35,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,Nathan,0.0,,7.0,12.0,,1.0,,1.0,8.0,,,,45.0,,1.0,,,,,,
708,0,1.57,113159,275,6,Michel Augusto Modesto Rafael dos Santos,3,Michel,michel,0.0,Palmeiras,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel,0.0,,,,,,,,,,,,,,,,,,,,
709,14,3.42,113203,280,7,Kevin Lomónaco,3,Lomónaco,lomonaco,3.6,Bragantino,3.11,1.54,35,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,Lomónaco,0.35,,14.0,8.0,,2.0,,2.0,12.0,,1.0,,45.0,,,,,,,,
710,0,0.8,113250,327,6,José Cássio Meneses da Costa ,1,Cássio,cassio,0.0,América-MG,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,Cássio,0.0,,,,,,,,,,,,,,,,,,,,
711,0,0.8,113252,327,6,Kevyn da Silva Soares,4,Kevyn ,kevyn,0.0,América-MG,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,Kevyn ,0.0,,,,,,,,,,,,,,,,,,,,
712,2,2.41,113350,354,7,Juliano Roberto Antonello,6,Juca Antonello,juca-antonello,0.0,Ceará,6.14,4.51,35,https://s.glbimg.com/es/sde/f/2022/08/17/7e19233199669b177960f86cfa511fd8_FORMATO.png,J. Antonello,0.0,,,,,,,,,,,,,,,,,,,,
713,27,0.1,113359,276,7,Pablo Gonçalves Maia Fortunato,4,Pablo Maia,pablo-maia,-0.5,São Paulo,3.69,1.2,35,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,P. Maia,-0.21,,32.0,15.0,,,,7.0,42.0,7.0,6.0,1.0,90.0,,,1.0,,,,,
714,1,0.26,113558,280,6,Bruno Gonçalves de Jesus,5,Bruninho,bruninho,0.0,Bragantino,2.26,0.0,35,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,Bruninho,0.0,,,,,,,,,,,,,,,,,,,,
715,0,0.8,113667,262,6,Ryan Luka Cordeiro de Souza,5,Ryan Luka,ryan-luka,0.0,Flamengo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/06/10/bef95ada5cd9dba84ebc325e0db15743_FORMATO.png,R. Luka,0.0,,,,,,,,,,,,,,,,,,,,
716,30,5.97,113687,264,7,Eduardo Santos Queiroz,4,Du Queiroz,du-queiroz,6.1,Corinthians,6.56,2.81,35,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,D. Queiroz,0.1,,61.0,9.0,,,2.0,2.0,45.0,4.0,14.0,,148.0,1.0,,1.0,1.0,,,,
717,0,1.57,113690,277,6,Diógenes Vinícius da Silva,1,Diógenes ,diogenes,0.0,Santos,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,Diógenes ,0.0,,,,,,,,,,,,,,,,,,,,
718,0,1.57,113857,314,6,Felipe Florencio da Silva,3,Felipe Silva,felipe-silva,0.0,Avaí,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,F. Silva,0.0,,,,,,,,,,,,,,,,,,,,
719,14,0.17,114138,356,6,Valentín Depietri,5,Depietri,depietri,0.0,Fortaleza,1.72,0.44,35,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,Depietri,0.0,,6.0,2.0,,,,,5.0,1.0,1.0,,25.0,,,,,,,,
720,0,2.34,114311,280,6,Douglas Mendes Moreira,3,Douglas Mendes,douglas-mendes,0.0,Bragantino,3.0,0.0,35,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,D. Mendes,0.0,,,,,,,,,,,,,,,,,,,,
721,0,3.11,114335,293,6,Jader Barbosa da Silva Gentil,4,Jader,jader,0.0,Athlético-PR,4.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,Jader,0.0,,,,,,,,,,,,,,,,,,,,
722,17,4.98,114374,277,6,Lucas Pires Silva,2,Lucas Pires,lucas-pires,0.0,Santos,8.54,2.92,35,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,L. Pires,0.0,,33.0,10.0,,4.0,,2.0,15.0,4.0,7.0,,216.0,1.0,1.0,2.0,,,,,
723,4,4.65,114497,290,6,Juan Pablo Vilela Tavares,2,Juan Pablo,juan-pablo,0.0,Goiás,3.23,4.92,35,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,J. Pablo,0.0,,6.0,,,3.0,,,6.0,,1.0,,15.0,,,,,,,,
724,1,0.22,114790,262,6,Cleiton Santana dos Santos,3,Cleiton,cleiton,0.0,Flamengo,1.51,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,Cleiton,0.0,,,,,,,,,,,,,,,,,,,,
725,25,9.07,114802,293,7,Vitor Hugo Roque Ferreira,5,Vitor Roque,vitor-roque,9.3,Athlético-PR,7.27,3.9,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,V. Roque,1.34,,21.0,38.0,,,1.0,6.0,23.0,11.0,11.0,,33.0,5.0,,2.0,4.0,,5.0,,
726,0,1.57,114888,280,6,Luciano Silva Santos,4,Luciano,luciano,0.0,Bragantino,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,Luciano,0.0,,,,,,,,,,,,,,,,,,,,
727,0,0.8,114892,1371,6,Caio César Amorim Hila,2,Caio Hila,caio-hila,0.0,Cuiabá,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,C. Hila,0.0,,,,,,,,,,,,,,,,,,,,
728,0,0.8,114893,1371,6,Vinicius Pasquini Peruchi,1,Peruchi,peruchi,0.0,Cuiabá,1.0,0.0,35,https://s.sde.globo.com/media/person_role/2022/10/08/photo_FORMATO_AjQwB7x.png,Peruchi,0.0,,,,,,,,,,,,,,,,,,,,
729,2,0.15,115025,277,6,Miguel Àngel Terceros,4,Miguelito,miguelito,0.0,Santos,1.04,0.55,35,https://s.sde.globo.com/media/person_role/2022/04/26/dec84fd4e898099c855552a8e4016350_FORMATO.png,Miguelito,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,
730,5,4.29,115061,285,6,Thauan Lara dos Santos,2,Thauan Lara,thauan-lara,0.0,Internacional,1.62,1.54,35,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,T. Lara,0.0,,3.0,5.0,,1.0,,1.0,5.0,,1.0,,17.0,,,,,,,,
731,14,9.85,115100,262,7,Matheus França de Oliveira,4,Matheus França,matheus-franca,11.3,Flamengo,3.96,3.47,35,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,M. França,0.13,,13.0,3.0,,,,1.0,10.0,2.0,7.0,,45.0,,,,4.0,,,,
732,0,0.8,115227,276,5,Caio Matheus da Silva,5,Caio,caio,0.0,São Paulo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio,0.0,,,,,,,,,,,,,,,,,,,,
733,0,0.8,115239,262,6,Wesley Vinícius França Lima,2,Wesley,wesley,0.0,Flamengo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,Wesley,0.0,,,,,,,,,,,,,,,,,,,,
734,2,0.19,115246,275,6,Kaiky Marques Naves,4,Naves,naves,0.0,Palmeiras,0.73,-0.5,35,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,Naves,0.0,,,,,,,,3.0,,,,1.0,,,,,,,,
735,0,0.8,115247,275,6,Kaique Pereira Azarias,1,Kaique,kaique,0.0,Palmeiras,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,Kaique,0.0,,,,,,,,,,,,,,,,,,,,
736,0,0.8,115248,275,6,Jhonatan dos Santos Rosa,4,Jhonatan,jhonatan,0.0,Palmeiras,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,Jhonatan,0.0,,,,,,,,,,,,,,,,,,,,
737,0,0.8,115269,373,6,Jean Carlos Albino Bonora,5,Jean,jean,0.0,Atlético-GO,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,Jean,0.0,,,,,,,,,,,,,,,,,,,,
738,5,-0.61,115270,356,6,Habraão Lincon do Nascimento Saraiva,3,Habraão,habraao,0.0,Fortaleza,1.79,5.66,35,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,Habraão,0.0,,3.0,4.0,,3.0,,,5.0,1.0,3.0,1.0,14.0,,,,1.0,,,,
739,0,0.8,115272,373,6,Isaac Souza Valença,4,Isaac,isaac,0.0,Atlético-GO,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,Isaac,0.0,,,,,,,,,,,,,,,,,,,,
740,0,0.8,115273,293,6,Emersonn Correia da Silva,5,Emersonn,emersonn,0.0,Athlético-PR,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,Emersonn,0.0,,,,,,,,,,,,,,,,,,,,
741,12,0.83,115404,277,6,Rwan Philipe Rodrigues de Souza Cruz,5,Rwan,rwan,0.0,Santos,3.07,2.53,35,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,Rwan,0.0,,6.0,9.0,,,,1.0,7.0,3.0,2.0,,22.0,2.0,,1.0,2.0,,,,
742,14,-0.48,115502,356,6,Brayan Andrés Ceballos Jiménez,3,Ceballos,ceballos,0.0,Fortaleza,3.53,3.15,35,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,Ceballos,0.0,,26.0,3.0,,4.0,,5.0,13.0,2.0,6.0,,69.0,1.0,1.0,1.0,,,,,
743,7,5.6,115511,290,3,Yan da Cruz Souto,3,Yan Souto,yan-souto,6.2,Goiás,3.25,2.45,35,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,Y. Souto,0.77,,6.0,2.0,,2.0,,2.0,8.0,,2.0,3.0,33.0,,,,1.0,,,,
744,4,1.86,115537,354,6,Marcos Victor Ferreira da Silva,3,Marcos Victor,marcos-victor,0.0,Ceará,2.37,4.0,35,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,M. Victor,0.0,,9.0,3.0,,1.0,,1.0,1.0,,1.0,,7.0,1.0,,,,,,,
745,7,4.48,115562,327,6,Arthur Augusto de Matos Soares,2,Arthur,arthur,4.9,América-MG,1.95,2.35,35,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,Arthur,0.9,,6.0,,,3.0,,2.0,11.0,,2.0,,20.0,,,,,,,,
746,4,0.33,115563,327,6,Rodrigo Henrique Santos de Souza,4,Rodriguinho,rodriguinho,0.0,América-MG,1.01,1.05,35,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,Rodriguinho,0.0,,5.0,5.0,,,,2.0,5.0,,1.0,,16.0,,,,,,,,
747,1,0.85,115594,262,6,Marcos Paulo Lima Batista Silva,2,Marcos Paulo,marcos-paulo,0.0,Flamengo,0.9,0.4,35,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,M. Paulo,0.0,,2.0,,,,,1.0,2.0,,,,4.0,,,,,,,,
748,0,0.8,115674,282,6,Gabriel Delfim Ferreira,1,Gabriel Delfim,gabriel-delfim,0.0,Atlético-MG,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,G. Delfim,0.0,,,,,,,,,,,,,,,,,,,,
749,7,-0.81,115678,294,6,Diego Porfirio da Silva,2,Diego,diego,0.0,Coritiba,2.14,3.03,35,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,Diego,0.0,,14.0,5.0,,2.0,,1.0,3.0,,2.0,,47.0,1.0,1.0,,,,,,
750,5,0.1,115791,286,6,Gabriel Ferreira Neris,4,Gabriel Tota,gabriel-tota,0.0,Juventude,0.97,0.14,35,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,G. Tota,0.0,,1.0,2.0,,,,2.0,3.0,1.0,1.0,,6.0,,,,,,,,
751,0,0.8,115792,314,6,Arthur Neves Scheles,4,Macaé,macae,0.0,Avaí,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,Macaé,0.0,,,,,,,,,,,,,,,,,,,,
752,0,2.34,115830,1371,6,Juan Miguel Ojeda Gauto,3,Juan Ojeda,juan-ojeda,0.0,Cuiabá,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,J. Ojeda,0.0,,,,,,,,,,,,,,,,,,,,
753,0,1.57,115867,290,6,Gabriel Ruggeri Silva,2,Gabriel Ruggeri,gabriel-ruggeri,0.0,Goiás,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,G. Ruggeri,0.0,,,,,,,,,,,,,,,,,,,,
754,4,8.45,115959,275,7,Endrick Felipe Moreira de Sousa,5,Endrick,endrick,9.2,Palmeiras,4.97,4.75,35,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,Endrick,0.63,,1.0,3.0,,,1.0,,6.0,4.0,1.0,,3.0,2.0,,,1.0,,,,
755,9,-0.16,115986,1371,7,Denilson Alves Borges,4,Denilson,denilson,-0.4,Cuiabá,1.97,2.1,35,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,Denilson,-0.7,,16.0,13.0,,,,3.0,16.0,,5.0,,30.0,,,,,,,,
756,0,0.8,115998,327,6,Adyson do Nascimento Soares,5,Adyson,adyson,0.0,América-MG,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,Adyson,0.0,,,,,,,,,,,,,,,,,,,,
757,2,0.09,116012,262,6,Matheus Gonçalves Martins,4,Matheus Gonçalves,matheus-goncalves,-0.4,Flamengo,0.75,-0.3,35,,M. Gonçalves,0.0,,,,,,,,,,,,5.0,1.0,,,,,,,
758,3,0.17,116013,262,6,Igor Jesus Lima,4,Igor Jesus,igor-jesus,0.0,Flamengo,0.78,0.37,35,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,I. Jesus,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,
759,0,0.8,116020,262,6,Diego Damasceno dos Santos,3,Diegão,diegao,0.0,Flamengo,1.0,0.0,35,,Diegão,0.0,,,,,,,,,,,,,,,,,,,,
760,0,0.8,116021,262,6,Kayke David Pereira,4,Kayke David,kayke-david,0.0,Flamengo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png,K. David,0.0,,,,,,,,,,,,,,,,,,,,
761,2,0.29,116025,262,6,Petterson Novaes Reis,5,Petterson,petterson,0.0,Flamengo,0.75,-0.2,35,,Petterson,0.0,,,,,,,,1.0,,,,1.0,,,,,,,,
762,19,-0.08,116034,262,7,Victor Hugo Gomes Silva,4,Victor Hugo,victor-hugo,-0.6,Flamengo,2.9,2.99,35,https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,V. Hugo,-0.36,,17.0,12.0,,,3.0,1.0,4.0,3.0,5.0,,56.0,1.0,,,2.0,,,,
763,11,0.5,116056,294,6,José Hugo Sousa dos Santos,5,José Hugo,jose-hugo,0.0,Coritiba,2.01,2.31,35,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,J. Hugo,0.0,,8.0,12.0,,,,,6.0,2.0,4.0,,20.0,,,,1.0,,,,
764,0,0.8,116074,286,6,Nicolas Arno Luft,2,Nicolas,nicolas,0.0,Juventude,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,Nicolas,0.0,,,,,,,,,,,,,,,,,,,,
765,0,0.8,116083,286,6,Arthur de Bem Ribas,1,Arthur,arthur,0.0,Juventude,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,Arthur,0.0,,,,,,,,,,,,,,,,,,,,
766,4,1.11,116137,276,5,João Moreira Sanmartin Souza,2,João Moreira,joao-moreira,0.0,São Paulo,2.57,3.05,35,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,J. Moreira,0.0,,4.0,3.0,,1.0,1.0,1.0,5.0,,1.0,1.0,14.0,,,,,,,,
767,0,1.57,116192,354,6,Pedro Igor de Souza Carneiro Martins,5,Pedro Igor ,pedro-igor,0.0,Ceará,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,P. Igor,0.0,,,,,,,,,,,,,,,,,,,,
768,0,0.5,116314,373,6,Adson Samuel Nunes dos Santos,5,Samuel,samuel,0.0,Atlético-GO,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/6e641846feccea3c27ecd65c606013d9_FORMATO.png,Samuel,0.0,,,,,,,,,,,,,,,,,,,,
769,24,-0.11,116447,356,5,Hércules Pereira do Nascimento,4,Hércules,hercules,-1.0,Fortaleza,4.05,2.99,35,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,Hércules,-1.01,,30.0,9.0,,,1.0,1.0,17.0,8.0,10.0,,88.0,1.0,,,3.0,,,,
770,2,3.3,116522,314,7,Fabrício Bento da Cunha,6,Fabrício Bento,fabricio-bento,2.41,Avaí,8.39,2.37,35,https://s.sde.globo.com/media/person_role/2022/02/11/e6d7ac3f9e6ce20d09e28ae68d87b5a7_FORMATO.png,F. Bento,-0.26,,,,,,,,,,,,,,,,,,,,
771,12,-0.08,116589,373,7,Lucas Xavier Gazal,3,Lucas Gazal,lucas-gazal,-0.3,Atlético-GO,1.47,0.95,35,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,L. Gazal,0.03,,4.0,2.0,,2.0,,1.0,18.0,2.0,1.0,,61.0,1.0,1.0,,1.0,,,,
772,0,0.8,116825,266,6,Jhonny Cardinoti Pedro,2,Jhonny,jhonny,0.0,Fluminense,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,Jhonny,0.0,,,,,,,,,,,,,,,,,,,,
773,1,0.47,116834,290,6,Vitor Hugo da Silva Gonçalves,5,Vitor Hugo,vitor-hugo,0.0,Goiás,0.73,-0.1,35,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,V. Hugo,0.0,,,,,,,,,,,,1.0,,,,,,,,
774,0,0.8,116835,290,6,Reginaldo dos Santos Moreira,5,Reginaldo,reginaldo,0.0,Goiás,1.0,0.0,35,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,Reginaldo,0.0,,,,,,,,,,,,,,,,,,,,
775,7,-0.42,116994,280,7,Werik Silva Pinto,5,Popó,popo,0.0,Bragantino,3.32,4.86,35,https://s.sde.globo.com/media/person_role/2022/08/12/b342efbec53382216329d7fc3ebf0b47_FORMATO.png,Popó,0.0,,3.0,5.0,,,,3.0,12.0,3.0,10.0,,10.0,1.0,,,3.0,,,,
776,1,0.49,117112,262,6,Pedro Henrique Fonseca de Araújo Martins,5,Pedrinho,pedrinho,0.0,Flamengo,0.74,0.0,35,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png,Pedrinho,0.0,,,,,,,,,,,,,,,,,,,,
777,0,0.8,117199,286,6,Lucas Pereira Ramires Constante,3,Lucas Ramires,lucas-ramires,0.0,Juventude,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,L. Ramires,0.0,,,,,,,,,,,,,,,,,,,,
778,6,0.84,117330,264,2,Robert Renan Alves Barbosa,3,Robert Renan,robert-renan,0.8,Corinthians,1.14,2.53,35,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,R. Renan,-1.34,,7.0,1.0,,2.0,,1.0,4.0,,1.0,,23.0,,,,,,,,
779,0,0.8,117335,266,6,Gabryel da Silva Martins,5,Gabryel Martins,gabryel-martins,0.0,Fluminense,1.0,0.0,35,,G. Martins,0.0,,,,,,,,,,,,,,,,,,,,
780,0,0.8,117336,266,6,João Luiz da Silva Cipriano,3,Cipriano,cipriano,0.0,Fluminense,1.0,0.0,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,Cipriano,0.0,,,,,,,,,,,,,,,,,,,,
781,0,0.8,117343,263,6,Kawan Thomaz Reis de Moraes,3,Kawan,kawan,0.0,Botafogo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,Kawan,0.0,,,,,,,,,,,,,,,,,,,,
782,1,1.71,117459,264,6,Leonardo Mana Hernandes,2,Léo Maná,leo-mana,0.0,Corinthians,1.09,1.9,35,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,L. Maná,0.0,,2.0,,,,,,,,,,5.0,,,,,,,,
783,10,2.22,117579,276,6,Giuliano Galoppo,4,Galoppo,galoppo,0.0,São Paulo,5.03,1.68,35,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Galoppo,0.0,,9.0,4.0,,,,2.0,13.0,6.0,6.0,,51.0,,,1.0,,,,,
784,0,0.8,117818,276,6,Young Navarro Moraes,1,Young,young,0.0,São Paulo,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,Young,0.0,,,,,,,,,,,,,,,,,,,,
785,12,1.23,117819,276,7,Luiz Gustavo Oliveira da Silva,3,Luizão,luizao,1.2,São Paulo,2.2,3.27,35,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,Luizão,-0.15,,19.0,4.0,,3.0,,3.0,8.0,1.0,,,42.0,,,,1.0,,,,
786,8,1.09,117849,264,6,Giovane Santana do Nascimento,5,Giovane,giovane,0.0,Corinthians,1.32,0.46,35,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,Giovane,0.0,,4.0,2.0,,,,2.0,7.0,2.0,1.0,,21.0,1.0,,,,,1.0,,
787,0,1.57,117866,263,6,Jhalmar Sebastian Joffre Soliz,5,Sebastian Joffre,sebastian-joffre,0.0,Botafogo,2.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,S. Joffre,0.0,,,,,,,,,,,,,,,,,,,,
