,atletas.preco_num,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.status_id,atletas.nome,atletas.atleta_id,atletas.slug,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,CV,FT,G,I,PP,PS,DP,GC
696,0.89,3,João Victor,354,6,João Victor Vieira Ferreira Sousa,112060,joao-victor,J. Victor,0.0,5,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,0.0,29,0.63,Ceará,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,
697,1.72,2,Lucas Beraldo,276,6,Lucas Lopes Beraldo,112136,lucas-beraldo,L. Beraldo,0.0,3,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,0.0,29,1.35,São Paulo,,,,2.0,,,1.0,1.0,,10.0,,,,,,,,,,,
698,3.0,0,Gustavo Nescau,1371,6,Gustavo Henrique Alves Silva,112327,gustavo-nescau,G. Nescau,0.0,5,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
699,2.0,0,Thalisson Gabriel,294,6,Thalisson Gabriel Pereira Moreira,112367,thalisson-gabriel,T. Gabriel,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,0.0,29,0.0,Coritiba,,,,,,,,,,,,,,,,,,,,,
700,1.97,15,Bernardo,294,6,Bernardo Marcos Pinheiro Lemes,112368,bernardo,Bernardo,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,0.0,29,1.28,Coritiba,,,1.0,16.0,16.0,,3.0,12.0,,25.0,,,,,,,,,,,
701,2.97,4,Mateus Sarará,314,6,Mateus Ferreira,112379,mateus-sarara,M. Sarará,4.3,4,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,0.78,29,1.38,Avaí,,,1.0,4.0,3.0,,2.0,6.0,,20.0,,,,,,,,,,,
702,0.76,2,Daniel Cruz,263,6,Daniel dos Santos da Cruz,112734,daniel-cruz,D. Cruz,0.0,5,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,0.0,29,0.5,Botafogo,,,,1.0,,,,,,2.0,,,,,,,,,,,
703,1.65,1,Gustavo Santos,314,6,Gustavo Santos Simões da Silva,112831,gustavo-santos,G. Santos,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,0.0,29,0.9,Avaí,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
704,3.48,18,Lucas Barbosa,277,6,Lucas Henrique Barbosa,112886,lucas-barbosa,L. Barbosa,3.3,4,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,0.55,29,3.38,Santos,,1.0,1.0,34.0,20.0,3.0,8.0,23.0,,72.0,,,,,,1.0,4.0,,,,
705,2.0,0,Werton,262,6,Werton de Almeida Rêgo,112984,werton,Werton,0.0,5,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
706,2.17,14,Osorio,1371,2,Kelvin David Osorio Antury,113010,osorio,Osorio,2.5,4,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,0.05,29,1.16,Cuiabá,,,1.0,19.0,15.0,1.0,6.0,4.0,,88.0,,,,,,,2.0,,,,
707,0.75,5,Rafael William,294,6,Rafael William Dias Pinheiro,113061,rafael-william,R. William,0.0,1,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,0.0,29,2.4,Coritiba,,1.0,1.0,,,,,,1.0,,,20.0,11.0,,,,,,,,
708,6.32,8,José López,275,6,José Manuel Alberto López,113103,jose-lopez,J. López,0.0,5,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,0.0,29,2.78,Palmeiras,,,2.0,6.0,4.0,5.0,6.0,4.0,,21.0,,,,,,1.0,5.0,,,,
709,1.64,7,Nathan,294,6,Nathan Gabriel de Souza Mendes,113157,nathan,Nathan,0.0,2,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,0.0,29,0.88,Coritiba,,,1.0,6.0,6.0,,,5.0,,27.0,1.0,,,1.0,,,,,,,
710,2.0,0,Michel,275,6,Michel Augusto Modesto Rafael dos Santos,113159,michel,Michel,0.0,3,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
711,2.72,9,Lomónaco,280,6,Kevin Lomónaco,113203,lomonaco,Lomónaco,0.0,3,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,0.0,29,1.78,Bragantino,,,1.0,8.0,8.0,,,5.0,,27.0,2.0,,,,,,,,,,
712,1.0,0,Cássio,327,6,José Cássio Meneses da Costa ,113250,cassio,Cássio,0.0,1,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,0.0,29,0.0,América-MG,,,,,,,,,,,,,,,,,,,,,
713,1.0,0,Kevyn ,327,6,Kevyn da Silva Soares,113252,kevyn,Kevyn ,0.0,4,https://s.glbimg.com/es/sde/f/2021/04/30/032e557b820f29db1c46c062515fef99_FORMATO.png,0.0,29,0.0,América-MG,,,,,,,,,,,,,,,,,,,,,
714,4.65,22,Pablo Maia,276,7,Pablo Gonçalves Maia Fortunato,113359,pablo-maia,P. Maia,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,0.0,29,1.39,São Paulo,,,3.0,28.0,27.0,4.0,6.0,11.0,,72.0,,,,,,,,,,,
715,3.0,0,Bruninho,280,6,Bruno Gonçalves de Jesus,113558,bruninho,Bruninho,0.0,5,https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
716,6.23,26,Du Queiroz,264,6,Eduardo Santos Queiroz,113687,du-queiroz,D. Queiroz,3.9,4,https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png,0.14,29,2.81,Corinthians,,2.0,2.0,55.0,38.0,4.0,14.0,9.0,,130.0,,,,,1.0,,1.0,,,,
717,2.0,0,Diógenes ,277,6,Diógenes Vinícius da Silva,113690,diogenes,Diógenes ,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png,0.0,29,0.0,Santos,,,,,,,,,,,,,,,,,,,,,
718,2.0,0,Felipe Silva,314,6,Felipe Florencio da Silva,113857,felipe-silva,F. Silva,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/21/93072ab058127d5a10ce32d35f85beae_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
719,1.72,14,Depietri,356,6,Valentín Depietri,114138,depietri,Depietri,0.0,5,https://s.glbimg.com/es/sde/f/2022/05/12/f45da0b069dc4c621269c6f7735e27e6_FORMATO.png,0.0,29,0.44,Fortaleza,,,,6.0,5.0,1.0,1.0,2.0,,25.0,,,,,,,,,,,
720,3.0,0,Douglas Mendes,280,6,Douglas Mendes Moreira,114311,douglas-mendes,D. Mendes,0.0,3,https://s.sde.globo.com/media/person_role/2022/08/08/13c02821040d26f757e8894f3d0aabb7_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
721,4.0,0,Jader,293,6,Jader Barbosa da Silva Gentil,114335,jader,Jader,0.0,4,https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png,0.0,29,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
722,8.54,17,Lucas Pires,277,6,Lucas Pires Silva,114374,lucas-pires,L. Pires,3.7,2,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,0.42,29,2.92,Santos,,,2.0,33.0,15.0,4.0,7.0,10.0,,216.0,4.0,,,1.0,2.0,,1.0,,,,
723,3.23,4,Juan Pablo,290,6,Juan Pablo Vilela Tavares,114497,juan-pablo,J. Pablo,0.0,2,https://s.glbimg.com/es/sde/f/2022/05/13/d5f393c2bc737b4b3cc94a7710bdeaf9_FORMATO.png,0.0,29,4.92,Goiás,,,,6.0,6.0,,1.0,,,15.0,3.0,,,,,,,,,,
724,2.0,0,Cleiton,262,6,Cleiton Santana dos Santos,114790,cleiton,Cleiton,0.0,3,https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
725,6.56,21,Vitor Roque,293,3,Vitor Hugo Roque Ferreira,114802,vitor-roque,V. Roque,5.2,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/13/59faf7245c4ab4b19c4800e95b221dbb_FORMATO.png,0.57,29,3.91,Athlético-PR,,1.0,6.0,16.0,21.0,10.0,8.0,32.0,,27.0,,,,,1.0,4.0,5.0,,4.0,,
726,2.0,0,Luciano,280,6,Luciano Silva Santos,114888,luciano,Luciano,0.0,4,https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,0.0,29,0.0,Bragantino,,,,,,,,,,,,,,,,,,,,,
727,1.0,0,Caio Hila,1371,6,Caio César Amorim Hila,114892,caio-hila,C. Hila,0.0,2,https://s.glbimg.com/es/sde/f/2022/02/23/23b11c9392056eda52cf2816d37b89a0_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
728,0.82,4,Thauan Lara,285,6,Thauan Lara dos Santos,115061,thauan-lara,T. Lara,0.0,2,https://s.glbimg.com/es/sde/f/2022/04/02/5d726b8f94648d84abb8f41592046ce6_FORMATO.png,0.0,29,0.67,Internacional,,,1.0,3.0,5.0,,1.0,5.0,,17.0,,,,,,,,,,,
729,1.57,9,Matheus França,262,6,Matheus França de Oliveira,115100,matheus-franca,M. França,-0.1,4,https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png,-0.37,29,1.54,Flamengo,,,,5.0,7.0,,3.0,3.0,,19.0,,,,,,1.0,,,,,
730,1.0,0,Caio,276,5,Caio Matheus da Silva,115227,caio,Caio,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,29,0.0,São Paulo,,,,,,,,,,,,,,,,,,,,,
731,1.0,0,Wesley,262,6,Wesley Vinícius França Lima,115239,wesley,Wesley,0.0,2,https://s.glbimg.com/es/sde/f/2021/12/05/8fcf55ad052505872e3e5e1a9a855e72_FORMATO.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
732,0.73,2,Naves,275,6,Kaiky Marques Naves,115246,naves,Naves,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png,0.0,29,-0.5,Palmeiras,,,,,3.0,,,,,1.0,,,,,,,,,,,
733,1.0,0,Kaique,275,6,Kaique Pereira Azarias,115247,kaique,Kaique,0.0,1,https://s.glbimg.com/es/sde/f/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
734,1.0,0,Jhonatan,275,6,Jhonatan dos Santos Rosa,115248,jhonatan,Jhonatan,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
735,1.0,0,Jean,373,6,Jean Carlos Albino Bonora,115269,jean,Jean,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/03/3b51db8f65383d2dcdd685c69f8c82a1_FORMATO.png,0.0,29,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,,
736,2.61,4,Habraão,356,6,Habraão Lincon do Nascimento Saraiva,115270,habraao,Habraão,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/12/79c1454b609937a5b20a3a0b549b4f9f_FORMATO.png,0.0,29,7.33,Fortaleza,,,,3.0,5.0,1.0,3.0,4.0,,14.0,3.0,,,,,1.0,,,,,
737,1.0,0,Isaac,373,6,Isaac Souza Valença,115272,isaac,Isaac,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/03/6f52ecb0f50d779aa6d3a2dedf8c2332_FORMATO.png,0.0,29,0.0,Atlético-GO,,,,,,,,,,,,,,,,,,,,,
738,1.0,0,Emersonn,293,6,Emersonn Correia da Silva,115273,emersonn,Emersonn,0.0,5,https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,0.0,29,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,,
739,3.07,12,Rwan,277,6,Rwan Philipe Rodrigues de Souza Cruz,115404,rwan,Rwan,0.0,5,https://s.glbimg.com/es/sde/f/2022/03/03/87ee12224aa1dccc15149c42181e9432_FORMATO.png,0.0,29,2.53,Santos,,,1.0,6.0,7.0,3.0,2.0,9.0,,22.0,,,,,1.0,2.0,2.0,,,,
740,4.73,13,Ceballos,356,6,Brayan Andrés Ceballos Jiménez,115502,ceballos,Ceballos,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png,0.0,29,3.5,Fortaleza,,,4.0,26.0,12.0,2.0,6.0,3.0,,68.0,4.0,,,1.0,1.0,,1.0,,,,
741,2.48,6,Yan Souto,290,6,Yan da Cruz Souto,115511,yan-souto,Y. Souto,0.0,3,https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png,0.0,29,1.82,Goiás,,,1.0,5.0,7.0,,2.0,2.0,2.0,26.0,2.0,,,,,,,,,,
742,2.37,4,Marcos Victor,354,6,Marcos Victor Ferreira da Silva,115537,marcos-victor,M. Victor,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/22/d59ebbd8a4c8faf0f57568c90cebfab3_FORMATO.png,0.0,29,4.0,Ceará,,,1.0,9.0,1.0,,1.0,3.0,,7.0,1.0,,,,,,1.0,,,,
743,2.02,4,Arthur,327,6,Arthur Augusto de Matos Soares,115562,arthur,Arthur,0.0,2,https://s.glbimg.com/es/sde/f/2022/02/25/c6817b08df85a9bc6e6454cad217aaf5_FORMATO.png,0.0,29,3.38,América-MG,,,2.0,6.0,8.0,,2.0,,,9.0,2.0,,,,,,,,,,
744,1.01,4,Rodriguinho,327,6,Rodrigo Henrique Santos de Souza,115563,rodriguinho,Rodriguinho,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,0.0,29,1.05,América-MG,,,2.0,5.0,5.0,,1.0,5.0,,16.0,,,,,,,,,,,
745,0.9,1,Marcos Paulo,262,6,Marcos Paulo Lima Batista Silva,115594,marcos-paulo,M. Paulo,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png,0.0,29,0.4,Flamengo,,,1.0,2.0,2.0,,,,,4.0,,,,,,,,,,,
746,1.0,0,Gabriel Delfim,282,6,Gabriel Delfim Ferreira,115674,gabriel-delfim,G. Delfim,0.0,1,https://s.glbimg.com/es/sde/f/2022/07/15/6611bdd061ed54c0fbe7137734a3699c_FORMATO.png,0.0,29,0.0,Atlético-MG,,,,,,,,,,,,,,,,,,,,,
747,2.14,7,Diego,294,6,Diego Porfirio da Silva,115678,diego,Diego,0.0,2,https://s.glbimg.com/es/sde/f/2022/04/04/a1f3583beb3a0b68c126affa095666ee_FORMATO.png,0.0,29,3.03,Coritiba,,,1.0,14.0,3.0,,2.0,5.0,,47.0,2.0,,,1.0,,,1.0,,,,
748,0.97,3,Gabriel Tota,286,6,Gabriel Ferreira Neris,115791,gabriel-tota,G. Tota,-0.3,4,https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png,-0.38,29,0.27,Juventude,,,2.0,1.0,3.0,1.0,1.0,2.0,,5.0,,,,,,,,,,,
749,1.0,0,Macaé,314,6,Arthur Neves Scheles,115792,macae,Macaé,0.0,4,https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png,0.0,29,0.0,Avaí,,,,,,,,,,,,,,,,,,,,,
750,3.0,0,Juan Ojeda,1371,6,Juan Miguel Ojeda Gauto,115830,juan-ojeda,J. Ojeda,0.0,3,https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png,0.0,29,0.0,Cuiabá,,,,,,,,,,,,,,,,,,,,,
751,2.0,0,Gabriel Ruggeri,290,6,Gabriel Ruggeri Silva,115867,gabriel-ruggeri,G. Ruggeri,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
752,4.0,0,Endrick,275,6,Endrick Felipe Moreira de Sousa,115959,endrick,Endrick,0.0,5,https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png,0.0,29,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,,
753,1.7,4,Denilson,1371,6,Denilson Alves Borges,115986,denilson,Denilson,0.6,4,,-0.13,29,2.27,Cuiabá,,,,6.0,4.0,,3.0,3.0,,8.0,,,,,,,,,,,
754,1.0,0,Adyson,327,6,Adyson do Nascimento Soares,115998,adyson,Adyson,0.0,5,https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,0.0,29,0.0,América-MG,,,,,,,,,,,,,,,,,,,,,
755,1.0,0,Igor Jesus,262,6,Igor Jesus Lima,116013,igor-jesus,I. Jesus,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
756,1.0,0,Kayke David,262,6,Kayke David Pereira,116021,kayke-david,K. David,0.0,4,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
757,0.74,1,Petterson,262,6,Petterson Novaes Reis,116025,petterson,Petterson,0.0,5,,0.0,29,-0.4,Flamengo,,,,,1.0,,,,,1.0,,,,,,,,,,,
758,2.94,15,Victor Hugo,262,6,Victor Hugo Gomes Silva,116034,victor-hugo,V. Hugo,-0.1,4,https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png,-0.37,29,3.33,Flamengo,,2.0,,13.0,3.0,3.0,5.0,11.0,,37.0,,,,,,2.0,,,,,
759,2.22,8,José Hugo,294,6,José Hugo Sousa dos Santos,116056,jose-hugo,J. Hugo,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png,0.0,29,3.05,Coritiba,,,,8.0,6.0,2.0,4.0,10.0,,20.0,,,,,,1.0,,,,,
760,1.0,0,Nicolas,286,6,Nicolas Arno Luft,116074,nicolas,Nicolas,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png,0.0,29,0.0,Juventude,,,,,,,,,,,,,,,,,,,,,
761,1.0,0,Arthur,286,6,Arthur de Bem Ribas,116083,arthur,Arthur,0.0,1,https://s.glbimg.com/es/sde/f/2022/03/03/63f61e57755d004bee8679580bd46491_FORMATO.png,0.0,29,0.0,Juventude,,,,,,,,,,,,,,,,,,,,,
762,2.75,2,João Moreira,276,6,João Moreira Sanmartin Souza,116137,joao-moreira,J. Moreira,0.0,2,https://s.glbimg.com/es/sde/f/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,0.0,29,3.8,São Paulo,,,,3.0,4.0,,,3.0,1.0,3.0,1.0,,,,,,,,,,
763,2.0,0,Pedro Igor ,354,6,Pedro Igor de Souza Carneiro Martins,116192,pedro-igor,P. Igor,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/30/1918ff24fba4db581fc0c8eb04e60090_FORMATO.png,0.0,29,0.0,Ceará,,,,,,,,,,,,,,,,,,,,,
764,4.12,19,Hércules,356,6,Hércules Pereira do Nascimento,116447,hercules,Hércules,0.0,4,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,0.0,29,2.83,Fortaleza,,,1.0,25.0,12.0,7.0,10.0,7.0,,71.0,,,,,,2.0,1.0,,,,
765,1.16,6,Lucas Gazal,373,7,Lucas Xavier Gazal,116589,lucas-gazal,L. Gazal,0.1,3,https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png,0.06,29,0.08,Atlético-GO,,,,2.0,9.0,1.0,,,,24.0,1.0,,,1.0,,,,,,,
766,1.0,0,Jhonny,266,6,Jhonny Cardinoti Pedro,116825,jhonny,Jhonny,0.0,2,https://s.glbimg.com/es/sde/f/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,0.0,29,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,,
767,0.73,1,Vitor Hugo,290,6,Vitor Hugo da Silva Gonçalves,116834,vitor-hugo,V. Hugo,0.0,5,https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png,0.0,29,-0.1,Goiás,,,,,,,,,,1.0,,,,,,,,,,,
768,1.0,0,Reginaldo,290,6,Reginaldo dos Santos Moreira,116835,reginaldo,Reginaldo,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,0.0,29,0.0,Goiás,,,,,,,,,,,,,,,,,,,,,
769,1.66,2,Popó,280,6,Werik Silva Pinto,116994,popo,Popó,0.0,5,https://s.sde.globo.com/media/person_role/2022/08/12/b342efbec53382216329d7fc3ebf0b47_FORMATO.png,0.0,29,1.3,Bragantino,,,1.0,,5.0,1.0,3.0,3.0,,,,,,,,,,,,,
770,0.74,1,Pedrinho,262,6,Pedro Henrique Fonseca de Araújo Martins,117112,pedrinho,Pedrinho,0.0,5,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png,0.0,29,0.0,Flamengo,,,,,,,,,,,,,,,,,,,,,
771,1.0,0,Lucas Ramires,286,6,Lucas Pereira Ramires Constante,117199,lucas-ramires,L. Ramires,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png,0.0,29,0.0,Juventude,,,,,,,,,,,,,,,,,,,,,
772,0.85,3,Robert Renan,264,6,Robert Renan Alves Barbosa,117330,robert-renan,R. Renan,0.0,3,https://s.glbimg.com/es/sde/f/2022/03/11/8dd73ea0b46a5ae62fca694e1dc2afa9_FORMATO.png,0.0,29,1.67,Corinthians,,,1.0,2.0,3.0,,,1.0,,10.0,1.0,,,,,,,,,,
773,1.0,0,Gabryel Martins,266,6,Gabryel da Silva Martins,117335,gabryel-martins,G. Martins,0.0,5,,0.0,29,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,,
774,1.0,0,Cipriano,266,6,João Luiz da Silva Cipriano,117336,cipriano,Cipriano,0.0,3,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png,0.0,29,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,,
775,1.0,0,Kawan,263,6,Kawan Thomaz Reis de Moraes,117343,kawan,Kawan,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,0.0,29,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,,
776,1.09,1,Léo Maná,264,6,Leonardo Mana Hernandes,117459,leo-mana,L. Maná,0.0,2,https://s.glbimg.com/es/sde/f/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,29,1.9,Corinthians,,,,2.0,,,,,,5.0,,,,,,,,,,,
777,5.78,6,Galoppo,276,6,Giuliano Galoppo,117579,galoppo,Galoppo,0.0,4,https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,0.0,29,2.08,São Paulo,,,1.0,6.0,10.0,4.0,6.0,2.0,,43.0,,,,,1.0,,,,,,
778,1.0,0,Young,276,6,Young Navarro Moraes,117818,young,Young,0.0,1,https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg,0.0,29,0.0,São Paulo,,,,,,,,,,,,,,,,,,,,,
779,2.4,8,Luizão,276,6,Luiz Gustavo Oliveira da Silva,117819,luizao,Luizão,0.0,3,https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png,0.0,29,3.31,São Paulo,,,3.0,13.0,8.0,,,3.0,,32.0,2.0,,,,,1.0,,,,,
780,1.24,7,Giovane,264,6,Giovane Santana do Nascimento,117849,giovane,Giovane,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/10/9eb2577dedd89c266c2eeaf15cdf800a_FORMATO.png,0.0,29,0.37,Corinthians,,,2.0,4.0,7.0,1.0,1.0,2.0,,20.0,,,,,,,1.0,,1.0,,
781,2.0,0,Sebastian Joffre,263,6,Jhalmar Sebastian Joffre Soliz,117866,sebastian-joffre,S. Joffre,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/13/b76a4684338b807e13de0a0f1473653e_FORMATO.png,0.0,29,0.0,Botafogo,,,,,,,,,,,,,,,,,,,,,
782,0.82,5,Estevão,285,6,Estevão Barreto de Oliveira,117870,estevao,Estevão,0.0,4,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png,0.0,29,0.14,Internacional,,,,1.0,1.0,,,1.0,,7.0,,,,,,,,,,,
783,0.73,1,Wesley,264,5,Wesley Gassova Ribeiro Teixeira,117909,wesley,Wesley,0.0,5,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,0.0,29,-0.3,Corinthians,,,,,1.0,,,,,,,,,,,,,,,,
