"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FF","FS","PI","SG","I","CV","FD","FT","PC","G","PP","GC","DE","GS","PS","DP"
"69",100763,16,276,"mei","5",0,7.41,0,-0.2,1,NA,"gabriel-sara","Gabriel Sara","G. Sara","Gabriel Davi Gomes Sara","https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png","São Paulo",NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",94067,16,293,"mei","6",2.7,4.03,0.53,1.8,10,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",NA,2,16,10,1,3,22,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71162,16,354,"mei","7",6.1,4.59,1.12,1.89,11,NA,"vina","Vina","Vina","Vinícius Goes Barbosa de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png","Ceará",NA,1,5,5,11,16,94,NA,4,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"72",98022,16,293,"mei","6",0.4,4.68,-0.73,2.28,12,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",NA,1,19,14,2,5,25,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"73",95799,16,280,"ata","7",10.6,9.11,1.26,6.19,11,NA,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png","Bragantino",3,NA,16,4,11,15,99,NA,1,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA
"74",63194,16,263,"lat","6",0,5,0,0,0,NA,"carlinhos","Carlinhos","Carlinhos","Carlos Emiliano Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/800bc92dcc8691cf1bb118132ac62fbc_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",90917,16,280,"ata","6",0,4.72,0,1.4,6,NA,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",NA,1,5,7,3,6,10,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",90846,16,263,"zag","6",0,2.76,-0.13,-0.1,2,NA,"klaus","Klaus","Klaus","Willian Klaus","https://s.glbimg.com/es/sde/f/2022/02/21/285efd56a8da13cc59106ef7fcce7c51_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",102597,16,263,"lat","6",0,2.38,0,0.6,1,NA,"jonathan-silva","Jonathan Silva","J. Silva","Jonathan Silva Vieira","https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png","Botafogo",NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",70171,16,263,"lat","6",0,6,0,0,0,NA,"rafael","Rafael","Rafael","Rafael Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",94444,16,293,"ata","6",1,3.19,0.12,0.07,6,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,1,NA,6,2,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",93414,16,263,"zag","7",1.3,4.11,0.17,2.63,4,NA,"joel-carli","Joel Carli","J. Carli","Mauro Joel Carli","https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png","Botafogo",1,3,3,2,2,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",104926,16,263,"mei","6",0.5,9.19,-0.51,2.86,12,NA,"chay","Chay","Chay","Chayene Medeiros Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/77dcd57801fc7bf714629cf2a521ad76_FORMATO.png","Botafogo",NA,3,21,10,7,18,43,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",68952,16,262,"ata","2",1.6,6.21,-0.22,3.39,8,NA,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo",1,4,7,7,5,16,24,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"83",104660,16,263,"ata","6",0,5.73,0,4.3,11,NA,"vinicius-lopes","Vinícius Lopes","V. Lopes","Vinícius Lopes da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/e057d0f0bf956c78607ac32d4d8597e4_FORMATO.png","Botafogo",NA,3,20,14,6,23,28,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA
"84",90715,16,373,"ata","7",0.2,4.05,-0.35,2.45,12,NA,"luiz-fernando","Luiz Fernando ","L. Fernando","Luiz Fernando Moraes dos Santos","https://s.glbimg.com/es/sde/f/2022/04/15/28e8b65d5222a5debc200d5ed0567fae_FORMATO.png","Atlético-GO",1,1,10,9,7,20,41,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",109497,16,277,"ata","7",6.3,12.94,0.43,6.58,13,NA,"marcos-leonardo","Marcos Leonardo","M. Leonardo","Marcos Leonardo Santos Almeida","https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png","Santos",1,3,6,18,18,37,33,NA,10,NA,11,NA,NA,5,NA,NA,NA,NA,NA,NA
"86",90540,16,263,"ata","6",0,7.91,0,2.42,9,NA,"diego-goncalves","Diego Gonçalves","D. Gonçalves","Diego Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png","Botafogo",NA,1,5,8,3,5,51,NA,2,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA
"87",50879,16,293,"mei","6",0,4.03,0,0.58,4,NA,"marlos","Marlos","Marlos","Marlos Romero Bonfim","https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png","Athlético-PR",NA,NA,1,NA,NA,2,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",86485,16,282,"ata","6",0,6.93,0,2.54,7,NA,"keno","Keno","Keno","Marcos da Silva França","https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png","Atlético-MG",1,1,5,3,7,9,36,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",100079,16,282,"mei","7",1.8,11.98,-2.1,4.95,6,NA,"zaracho","Zaracho","Zaracho","Federico Matías Javier Zaracho","https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png","Atlético-MG",1,NA,11,9,4,7,29,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"90",100762,16,314,"ata","7",0.9,7.89,-0.13,5.25,15,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",NA,1,6,28,15,14,42,NA,5,NA,8,NA,NA,7,NA,NA,NA,NA,1,NA
"91",86749,16,263,"mei","6",0,4,0,0,0,NA,"felipe-ferreira","Felipe Ferreira","F. Ferreira","Felipe de Figueiredo Ferreira","https://s.glbimg.com/es/sde/f/2022/02/21/e6bb81a986dcba9c740f2c8d43ddccd6_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",89224,16,263,"mei","6",0,2.59,0,2.4,2,NA,"barreto","Barreto","Barreto","Gustavo Bonatto Barreto","https://s.glbimg.com/es/sde/f/2022/02/21/4f55cd58dba618d9c58695edc5507fcc_FORMATO.png","Botafogo",NA,NA,4,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",78478,16,262,"mei","6",0,6.21,0,2.64,13,NA,"willian-arao","Willian Arão","W. Arão","Willian Souza Arão da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png","Flamengo",NA,1,14,12,3,6,47,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA
"94",108422,16,263,"ata","7",2,12.11,-0.14,5.55,14,NA,"erison","Erison","Erison","Erison Danilo de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/abf055dfab291f251335494fc009a2c0_FORMATO.png","Botafogo",1,2,8,24,12,15,34,NA,13,NA,10,NA,NA,6,NA,NA,NA,NA,NA,NA
"95",101594,16,293,"mei","7",4.9,7.57,0.81,4.03,12,NA,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",NA,4,38,20,5,14,59,NA,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,NA
"96",90031,16,354,"ata","7",0.7,12.37,-0.62,7.12,12,NA,"mendoza","Mendoza","Mendoza","John Stiven Mendoza Valencia","https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png","Ceará",NA,3,6,13,10,27,63,NA,5,NA,12,NA,NA,7,NA,NA,NA,NA,NA,NA
"97",102253,16,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",NA,1,2,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",89898,16,264,"ata","7",2.7,13.72,0.15,4.25,13,NA,"roger-guedes","Róger Guedes","R. Guedes","Róger Krug Guedes","https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png","Corinthians",1,3,1,6,10,21,57,NA,5,NA,8,NA,NA,4,NA,NA,NA,NA,NA,NA
"99",109114,16,263,"ata","6",0,3.81,0,0.81,11,NA,"matheus-nascimento","Matheus Nascimento","M. Nascimento","Matheus Nascimento de Paula","https://s.glbimg.com/es/sde/f/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png","Botafogo",NA,1,5,8,3,7,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"100",69102,16,282,"ata","6",1.1,7.45,-0.98,3.93,9,NA,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png","Atlético-MG",2,1,5,7,9,7,21,NA,2,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA
"101",53148,16,280,"ata","5",0,7.48,0,3.31,10,NA,"ytalo","Ytalo","Ytalo","Ytalo José Oliveira dos Santos","https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png","Bragantino",NA,NA,7,NA,2,6,13,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA
"102",99430,16,263,"gol","6",0,2.06,0,0.5,2,NA,"diego-loureiro","Diego Loureiro","D. Loureiro","Diego Terra Loureiro","https://s.glbimg.com/es/sde/f/2022/02/21/8d8bf0e2d048df5b25e486bdf7c64eec_FORMATO.png","Botafogo",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA
"103",107972,16,263,"mei","7",0.2,2.73,-0.42,2.63,10,NA,"del-piage","Del Piage","D. Piage","Romildo Del Piage de Souza","https://s.glbimg.com/es/sde/f/2022/02/21/a34959446ac5b131b7047f846855f309_FORMATO.png","Botafogo",NA,1,20,11,2,12,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"104",104502,16,293,"mei","7",0,3.75,0,1.82,6,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",NA,3,10,15,3,3,15,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"105",109668,16,263,"lat","3",-2.8,5.46,-1.85,3.5,13,NA,"hugo","Hugo","Hugo","Hugo Gonçalves Ferreira Neto","https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png","Botafogo",NA,2,26,13,3,11,102,3,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"106",105208,16,293,"gol","7",-1,7.57,-2.23,4.83,16,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",NA,2,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,58,17,NA,1
"107",89840,16,276,"ata","7",0.6,23.4,-0.69,6.72,16,NA,"calleri","Calleri","Calleri","Jonathan Calleri","https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png","São Paulo",1,2,11,24,17,27,82,NA,14,NA,11,NA,NA,9,1,NA,NA,NA,NA,NA
"108",104754,16,356,"tec","7",4.46,7.69,0.25,3.47,15,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",105175,16,293,"lat","7",0,4.74,0,4.23,11,NA,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",NA,1,21,9,5,3,100,4,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA
"110",97341,16,276,"tec","7",6.77,12.08,0.62,4.23,16,NA,"rogerio-ceni","Rogério Ceni","R. Ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",106083,16,263,"mei","5",0,4,0,0,0,NA,"breno","Breno","Breno","Breno Washington Rodrigues da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",38133,16,280,"gol","6",0,5,0,0,0,NA,"julio-cesar","Júlio César","J. César","Júlio César de Souza Santos","https://s.glbimg.com/es/sde/f/2022/05/05/9b1825e6eb8df8afa08e56d3f539fd63_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",96684,16,276,"ata","6",0,2.86,0,0.33,11,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,NA,5,6,3,3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",104513,16,293,"lat","7",-0.8,7.08,-1.2,3.8,15,NA,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",1,4,32,15,NA,5,144,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"115",84674,16,280,"mei","7",1.4,9.3,-0.29,3.33,13,NA,"lucas-evangelista","Lucas Evangelista","L. Evangelista","Lucas Evangelista Santana de Oliveira","https://s.glbimg.com/es/sde/f/2022/05/05/175c2911cb392a7305aef49766feb459_FORMATO.png","Bragantino",1,NA,17,14,6,25,55,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"116",105672,16,293,"zag","7",0,3.85,0,2.54,8,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",NA,2,10,6,NA,1,34,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",90309,16,285,"ata","7",4.1,5.59,0.74,2.13,12,NA,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional",2,1,10,18,5,13,49,NA,5,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"118",68833,16,277,"mei","6",0,3.71,0,0.67,10,NA,"ricardo-goulart","Ricardo Goulart","R. Goulart","Ricardo Goulart Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png","Santos",NA,2,5,5,3,7,29,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",72524,16,290,"ata","6",17.6,6.91,3.1,3.3,9,NA,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",1,NA,3,8,3,12,41,NA,4,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA
"120",111807,16,263,"mei","6",0,1,0,0,0,NA,"juninho","Juninho","Juninho","Robson Tosta Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/21/5eda24f8ca23099ebcd88d6024570fc4_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",91607,16,275,"ata","2",2.9,11.51,-0.17,5.91,15,NA,"rony","Rony","Rony","Ronielson da Silva Barbosa","https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png","Palmeiras",NA,1,12,16,18,16,55,NA,11,NA,7,NA,NA,7,NA,NA,NA,NA,NA,NA
"122",91101,16,373,"gol","7",3,5.66,0.68,3.22,14,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",NA,1,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,51,17,NA,NA
"123",102301,16,293,"mei","6",0,2,0,0,0,NA,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",107516,16,263,"mei","6",0,2,0,0,0,NA,"enio","Ênio","Ênio","Sebastião Ênio Santos de Almeida","https://s.glbimg.com/es/sde/f/2022/02/21/ecd7af7a3462266c90eb1a66567aa95a_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",68920,16,275,"ata","7",0.3,11.09,-0.71,4.24,15,NA,"dudu","Dudu","Dudu","Eduardo Pereira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png","Palmeiras",1,1,10,7,8,21,97,NA,2,NA,8,3,NA,3,NA,NA,NA,NA,NA,NA
"126",42135,16,264,"mei","7",0,14.45,0,4.61,11,NA,"willian","Willian","Willian","Willian Borges da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png","Corinthians",2,1,21,4,5,27,57,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",82792,16,280,"tec","7",10.65,11.87,1.34,4.7,15,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",95220,16,373,"lat","7",2.8,4.38,0.52,2.42,16,NA,"jefferson","Jefferson","Jefferson","Jefferson Junio Antônio da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png","Atlético-GO",1,1,15,17,8,11,106,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"129",92496,16,280,"mei","2",5.4,7.1,0.25,3.28,10,NA,"raul","Raul","Raul","Raul Lô Gonçalves","https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png","Bragantino",NA,1,26,12,4,15,57,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",101077,16,286,"tec","7",3.85,5.55,0.22,3.21,9,NA,"umberto-louzer","Umberto Louzer","U. Louzer","Umberto Lourenço Louzer Filho","https://s.glbimg.com/es/sde/f/2021/04/15/6b25bcef84ca2ca67c4b19b4e5356ca3_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",115558,16,263,"ata","6",0,1.46,0,0,1,NA,"rikelmi","Rikelmi","Rikelmi","Rikelmi Valentim dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/20551ff81ad88eb0a57cf39ffcd66604_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",38750,16,262,"lat","7",0,6.19,0,2.18,5,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",NA,1,9,4,2,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",101715,16,280,"ata","7",15.8,7.45,1.85,4.46,11,NA,"alerrandro","Alerrandro","Alerrandro","Alerrandro Barra Mansa Realino de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png","Bragantino",NA,2,7,6,8,8,16,NA,3,NA,10,NA,NA,3,NA,NA,NA,NA,NA,NA
"134",91702,16,280,"ata","5",0,4,0,0,0,NA,"leandrinho","Leandrinho","Leandrinho","Leandro Henrique do Nascimento","https://s.glbimg.com/es/sde/f/2022/05/05/8786b0a78d3342d952c64f2f47eb33c5_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",103295,16,280,"mei","2",0,3.64,0,1.04,11,NA,"eric-ramires","Eric Ramires","E. Ramires","Eric dos Santos Rodrigues","https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png","Bragantino",NA,1,14,10,4,5,13,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"136",82766,16,373,"mei","7",0,10.87,0,4.48,15,NA,"wellington-rato","Wellington Rato","W. Rato","Wellington Soares da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png","Atlético-GO",NA,NA,10,9,16,16,95,NA,4,NA,10,1,NA,4,NA,NA,NA,NA,NA,NA
"137",102598,16,280,"ata","7",9,5.54,1.47,1.71,13,NA,"helinho","Helinho","Helinho","Hélio Júnio Nunes de Castro","https://s.glbimg.com/es/sde/f/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png","Bragantino",1,5,9,17,7,8,75,NA,1,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA
"138",106823,16,293,"zag","6",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",42116,16,266,"ata","6",0.4,3.45,-0.26,0.94,13,NA,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",1,1,5,4,NA,3,14,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",104276,16,266,"lat","6",0,9.74,0,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",NA,1,8,2,NA,4,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",80370,16,373,"mei","7",0.7,4.49,-0.85,2.08,13,NA,"edson","Edson ","Edson ","Edson Felipe da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/3c782944d7dbd6686b97db6c607caa2e_FORMATO.png","Atlético-GO",NA,4,26,11,2,11,60,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"142",60795,16,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
