"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","PP","PS","SG","CV","DE","GS","GC","PC","DP"
"271",86410,18,354,"lat","6",0,5.07,0,2.01,10,NA,"victor-luis","Victor Luis","V. Luis","Victor Luis Chuab Zamblauskas","https://s.glbimg.com/es/sde/f/2022/02/22/451062f55ce1f1bb899af8a090cd1bb5_FORMATO.png","Ceará",NA,NA,7,7,2,2,9,NA,NA,NA,47,NA,NA,2,NA,NA,NA,NA,NA,NA
"272",104153,18,264,"mei","6",0,2,0,0,0,NA,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",87238,18,294,"zag","6",8.1,6.36,0.78,4.03,7,NA,"guillermo-santos","Guillermo Santos","G. Santos","Guillermo Gabriel de los Santos Viana - Daniel","https://s.glbimg.com/es/sde/f/2022/02/23/e40fd20b4f4e43234a7d5ac7d2107fc6_FORMATO.png","Coritiba",1,2,12,3,2,1,4,NA,NA,NA,35,NA,NA,2,NA,NA,NA,NA,NA,NA
"274",101254,18,294,"ata","7",5.6,9.61,0.05,4.09,16,NA,"alef-manga","Alef Manga","A. Manga","Alef Mangueira Severino Pereira","https://s.glbimg.com/es/sde/f/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png","Coritiba",2,5,23,19,8,19,8,1,2,6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",89285,18,290,"mei","7",1.8,3.45,0.01,1.44,15,NA,"matheus-sales","Matheus Sales","M. Sales","Matheus de Sales Cabral","https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png","Goiás",NA,4,20,16,2,5,7,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",98306,18,294,"mei","7",1.4,3.71,-0.53,2.62,10,NA,"val","Val","Val","Valdemir de Oliveira Soares","https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png","Coritiba",1,4,16,8,3,5,11,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",84428,18,354,"mei","6",0,5.69,0,1.45,9,NA,"fernando-sobral","Fernando Sobral","F. Sobral","Fernando Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/22/d34e2d5762bbaacd3bc3b1940e28f7dd_FORMATO.png","Ceará",NA,1,6,3,3,3,9,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",89637,18,262,"mei","3",4.4,4.95,0.55,1.82,13,NA,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png","Flamengo",NA,2,24,14,2,2,2,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",85423,18,1371,"mei","7",-0.4,5.54,-0.45,3,15,NA,"valdivia","Valdívia","Valdívia","Wanderson Ferreira de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/ec8d7f67b026fc679f8ac3b10514eefd_FORMATO.png","Cuiabá",NA,2,15,9,6,5,18,1,2,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",107555,18,294,"lat","6",0,2.67,0,1.56,10,NA,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme da Trindade Dubas","https://s.glbimg.com/es/sde/f/2022/02/23/7b5275230124120d9a766bb8519cf1c9_FORMATO.png","Coritiba",NA,2,15,7,NA,NA,3,NA,NA,NA,48,NA,NA,1,NA,NA,NA,NA,NA,NA
"281",70666,18,1371,"zag","7",2.2,7.24,-0.28,3.53,16,NA,"marllon","Marllon","Marllon","Marllon Gonçalves Jerônimo Borges","https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png","Cuiabá",NA,2,32,10,2,6,6,NA,NA,NA,60,NA,NA,4,NA,NA,NA,NA,1,NA
"282",51413,18,1371,"gol","7",2,12.12,-0.71,4.49,16,NA,"walter","Walter","Walter","Walter Leandro Capeloza Artune","https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png","Cuiabá",NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,65,17,NA,NA,NA
"283",108539,18,264,"gol","6",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",111204,18,294,"zag","6",0,2.74,0,5.8,1,NA,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"285",61033,18,1371,"mei","7",4.2,6.42,0.42,2.03,17,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá",NA,NA,5,5,7,12,18,NA,1,5,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",93787,18,294,"mei","5",0,17.2,0,9.77,6,NA,"andrey","Andrey","Andrey","Andrey Ramos do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png","Coritiba",NA,1,19,11,5,8,11,NA,3,NA,28,NA,1,NA,NA,NA,NA,NA,NA,NA
"287",70451,18,294,"ata","6",0,1,0,0,0,NA,"william-alves","William Alves","W. Alves","William Alves de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",101484,18,294,"mei","6",0,2.27,-0.18,1.25,10,NA,"thonny-anderson","Thonny Anderson","T. Anderson","Thonny Anderson da Silva Carvalho","https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png","Coritiba",NA,NA,13,11,1,5,7,NA,NA,NA,55,NA,NA,NA,1,NA,NA,NA,NA,NA
"289",60852,18,1371,"lat","2",1.6,4.29,0.27,1.76,15,NA,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá",1,NA,14,10,1,4,7,NA,NA,NA,152,NA,NA,3,NA,NA,NA,NA,NA,NA
"290",68690,18,1371,"ata","6",0.8,3.49,-0.04,2.3,11,NA,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá",NA,2,7,15,NA,5,13,NA,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",82647,18,294,"mei","6",2.5,3.48,0.32,0.84,10,NA,"regis","Régis","Régis","Régis Augusto Salmazzo","https://s.glbimg.com/es/sde/f/2022/02/23/c47fcbc612efa64ebc997eda805f11e5_FORMATO.png","Coritiba",NA,NA,5,8,2,4,5,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",99236,18,294,"mei","6",0,2.2,0,0,1,NA,"pablo-garcia","Pablo García","P. García","Pablo Javier García Lafluf","https://s.glbimg.com/es/sde/f/2022/02/23/56af95dcedcbf6410efc1e0d9432d9a2_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",78867,18,1371,"mei","7",2.3,3.42,0.19,1.36,12,NA,"rafael-gava","Rafael Gava","R. Gava","Rafael Gustavo Meneghel Gava","https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png","Cuiabá",1,1,10,10,5,3,13,1,NA,3,112,NA,NA,NA,1,NA,NA,NA,NA,NA
"294",107179,18,264,"gol","6",0,2.32,0,0.67,3,NA,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA
"295",101727,18,262,"lat","6",0,7.55,0,4.17,11,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",1,2,31,12,NA,2,2,NA,NA,NA,72,NA,NA,3,NA,NA,NA,NA,1,NA
"296",110270,18,264,"mei","6",0,9.2,0,4.36,13,NA,"gustavo-mantuan","Gustavo Mantuan","G. Mantuan","Gustavo Mantuan","https://s.glbimg.com/es/sde/f/2022/04/27/2c3ae2702f210eac7385bab6aba01fda_FORMATO.png","Corinthians",1,NA,20,7,4,5,9,NA,3,3,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",71505,18,1371,"ata","6",0,3.55,0,1.44,7,NA,"jenison","Jenison","Jenison","Jenison de Jesus Brito e Brito","https://s.glbimg.com/es/sde/f/2022/05/21/96cce19edbae5595a19e4f443735196a_FORMATO.png","Cuiabá",NA,1,2,6,NA,4,3,NA,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",114790,18,262,"zag","6",0,2,0,0,0,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",38588,18,1371,"ata","6",0,4.23,0,1.91,8,NA,"elton","Elton","Elton","Elton Rodrigues Brandão","https://s.glbimg.com/es/sde/f/2022/02/23/04785c869069f264ccf01098f0707f30_FORMATO.png","Cuiabá",NA,1,3,7,2,2,5,1,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",101597,18,280,"lat","6",0,2.74,0,1.37,4,NA,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png","Bragantino",NA,2,5,7,1,2,6,NA,NA,NA,42,NA,NA,1,1,NA,NA,NA,NA,NA
"301",107107,18,373,"zag","6",0,1.43,0,-0.2,1,NA,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",63172,18,1371,"zag","6",0,4.48,0,1.44,7,NA,"paulao","Paulão","Paulão","Paulo Marcos de Jesus Ribeiro","https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png","Cuiabá",NA,NA,3,2,1,1,NA,NA,NA,NA,19,NA,NA,2,NA,NA,NA,1,NA,NA
"303",110193,18,262,"mei","6",9.8,5.45,0.65,2.16,15,NA,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/04/25/2dc0aa7a19c39f28a56087c890c73b8f_FORMATO.png","Flamengo",2,2,9,13,5,4,9,NA,1,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",50301,18,1371,"mei","6",0,8.68,0,2.69,7,NA,"everton","Everton","Everton","Everton Cardoso da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/c60eafc88d521475a07c8848255be68a_FORMATO.png","Cuiabá",NA,2,9,12,NA,3,13,NA,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",63058,18,294,"mei","3",0.3,7.03,-0.05,3.01,14,NA,"willian-farias","Willian Farias","W. Farias","Willian Roberto Farias","https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png","Coritiba",NA,3,33,9,NA,4,20,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",69010,18,1371,"gol","6",0,3.36,0,2,1,NA,"joao-carlos","João Carlos","J. Carlos","João Carlos Heidemann","https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA
"307",51772,18,262,"mei","7",17.5,10.92,2.7,4.71,17,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",3,NA,23,16,8,4,35,2,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",50856,18,294,"zag","7",0,4.3,0,1.46,13,NA,"henrique","Henrique","Henrique","Henrique Adriano Buss","https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png","Coritiba",NA,3,15,8,3,2,4,1,NA,1,57,NA,NA,2,1,NA,NA,1,2,NA
"309",105584,18,264,"lat","7",0.1,13.88,-0.18,5.27,15,NA,"lucas-piton","Lucas Piton","L. Piton","Lucas Piton Crivellaro","https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png","Corinthians",3,1,29,19,NA,1,3,NA,1,NA,94,NA,NA,7,NA,NA,NA,NA,NA,NA
"310",101573,18,1371,"mei","6",4.5,6.09,0.54,3.25,12,NA,"pepe","Pepê","Pepê","João Pedro Vilardi Pinto","https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png","Cuiabá",NA,NA,29,20,3,4,19,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",101574,18,262,"gol","6",0,4.04,0,1.94,9,NA,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,21,10,NA,NA,NA
"312",38909,18,262,"mei","7",0,4.7,0,1.99,8,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,NA,5,4,1,1,4,NA,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",73800,18,262,"zag","5",0,5.62,0,1.84,8,NA,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png","Flamengo",NA,NA,7,3,1,NA,4,NA,NA,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA
"314",62104,18,294,"mei","6",0,3.02,0,0.66,10,NA,"robinho","Robinho","Robinho","Róbson Michael Signorini","https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png","Coritiba",NA,NA,9,6,NA,1,9,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",50317,18,266,"zag","6",0,5.2,0,1.53,8,NA,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png","Fluminense",NA,2,9,10,1,4,2,NA,NA,NA,30,NA,NA,2,2,NA,NA,NA,NA,NA
"316",38509,18,262,"gol","6",0,6.31,0,1,3,NA,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,5,NA,NA,NA
"317",88033,18,1371,"zag","6",-0.4,4.67,-0.18,1.42,12,NA,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/07/20/5db43ec8756f6951151160f78ec748cb_FORMATO.png","Cuiabá",NA,2,7,9,NA,NA,13,NA,NA,NA,50,NA,NA,3,1,NA,NA,NA,NA,NA
"318",62977,18,266,"mei","7",6.4,7.18,-0.02,3,15,NA,"ganso","Ganso","Ganso","Paulo Henrique Chagas de Lima","https://s.glbimg.com/es/sde/f/2022/04/20/509250387f7c9402d22e9aa33a52de97_FORMATO.png","Fluminense",2,3,17,9,2,2,22,NA,2,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",97321,18,1371,"ata","7",1.8,4.84,0.02,3.13,11,NA,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",NA,3,12,10,3,7,4,1,2,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",109389,18,264,"zag","7",14,10,1.91,5.47,15,NA,"raul-gustavo","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png","Corinthians",1,1,23,10,1,4,15,NA,2,NA,85,NA,NA,7,NA,NA,NA,NA,1,NA
"321",78248,18,262,"zag","6",0,6.48,0,4,5,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,3,5,1,NA,NA,NA,1,NA,13,NA,NA,2,NA,NA,NA,NA,NA,NA
"322",83528,18,262,"zag","7",2.6,3.34,-0.51,2.6,6,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo",NA,2,6,10,NA,1,2,NA,NA,NA,34,NA,NA,3,NA,NA,NA,NA,NA,NA
"323",111690,18,262,"gol","6",0,2,0,0,0,NA,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",78435,18,262,"ata","6",1.3,4.95,-0.1,1.43,9,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,1,7,12,3,4,5,1,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",115100,18,262,"mei","6",0.8,1.43,0.03,0.07,4,NA,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA,1,3,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",78856,18,1371,"mei","6",0,2.34,0,0.94,12,NA,"marcao-silva","Marcão Silva","M. Silva","Marcos Antônio Almeida Silva","https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png","Cuiabá",NA,NA,8,10,4,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",113010,18,1371,"mei","7",0,1.96,0,1.83,6,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,1,12,9,NA,4,2,NA,NA,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",62129,18,266,"mei","6",0,2.93,0,0.77,10,NA,"wellington","Wellington","Wellington","Wellington Aparecido Martins","https://s.glbimg.com/es/sde/f/2022/04/20/f9f602ab78e260f4c89819ce72f7a39d_FORMATO.png","Fluminense",1,1,7,8,NA,NA,5,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",92146,18,1371,"ata","6",3.2,3.99,0.5,2.03,14,NA,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",NA,2,11,12,1,4,23,NA,1,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",78445,18,285,"lat","6",0,6.91,0,4.31,9,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,NA,25,7,NA,NA,9,NA,NA,NA,76,NA,NA,3,NA,NA,NA,NA,1,NA
"331",38162,18,266,"ata","6",0,3.94,0,1.6,6,NA,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png","Fluminense",NA,1,NA,2,1,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",73465,18,266,"zag","6",0,4.55,0,1.2,9,NA,"luccas-claro","Luccas Claro","L. Claro","Luccas Claro dos Santos","https://s.glbimg.com/es/sde/f/2022/04/20/cc881a3f67d02298fccc58df9491957c_FORMATO.png","Fluminense",NA,1,4,5,NA,2,6,NA,NA,NA,31,NA,NA,2,NA,NA,NA,1,NA,NA
"333",87747,18,266,"mei","6",0,5.71,0,1.55,10,NA,"yago-felipe","Yago Felipe","Y. Felipe","Yago Felipe da Costa Rocha","https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png","Fluminense",NA,2,10,8,2,4,16,NA,NA,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",89668,18,266,"lat","6",0,9.46,0,4.88,5,NA,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense",1,NA,9,4,1,1,3,NA,NA,NA,37,NA,NA,2,NA,NA,NA,NA,NA,NA
"335",101027,18,290,"mei","7",10.5,7.72,1.15,3.57,15,NA,"diego","Diego","Diego","Jackson Diego Ibrahim Fagundes","https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png","Goiás",3,1,29,12,NA,5,33,NA,NA,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",102318,18,266,"ata","7",3.9,4.8,0.46,2.48,16,NA,"caio-paulista","Caio Paulista","C. Paulista","Caio Fernando de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png","Fluminense",3,1,14,5,3,8,14,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",91639,18,1371,"lat","2",0.5,4.33,0.04,1.65,6,NA,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",NA,1,4,7,NA,NA,3,NA,NA,1,32,NA,NA,2,NA,NA,NA,NA,NA,NA
"338",87009,18,266,"mei","6",0.8,4.13,-0.28,1.65,8,NA,"nathan","Nathan","Nathan","Nathan Allan de Souza","https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png","Fluminense",1,NA,2,5,4,6,3,NA,NA,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",104519,18,1371,"mei","7",-0.6,3.18,-0.57,1.84,9,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,2,17,12,1,3,6,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",91772,18,266,"zag","6",0,2.73,0,-0.3,1,NA,"david-duarte","David Duarte","D. Duarte","David de Duarte Macedo","https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png","Fluminense",NA,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",101054,18,1371,"ata","6",0,2.75,0,0.89,14,NA,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",NA,1,8,7,1,4,11,NA,NA,1,49,NA,1,NA,NA,NA,NA,NA,NA,NA
"342",84523,18,356,"ata","6",0,3.22,0,3.63,9,NA,"romarinho","Romarinho","Romarinho","José Romário Silva de Souza","https://s.glbimg.com/es/sde/f/2022/05/12/ccaf4552cbd0363c0a3fceefa2bf00bf_FORMATO.png","Fortaleza",1,1,4,6,2,5,14,NA,2,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",104666,18,356,"ata","7",0.3,5.77,-1.63,3.5,17,NA,"moises","Moisés","Moisés","Moisés Vieira da Veiga","https://s.glbimg.com/es/sde/f/2022/02/25/d70cbac7a2764d91733f288c09e9f357_FORMATO.png","Fortaleza",1,NA,11,5,12,9,8,NA,3,4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",115830,18,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",87838,18,266,"lat","6",0,4.53,0,2.64,5,NA,"pineida","Pineida","Pineida","Mario Alberto Pineida Martínez","https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png","Fluminense",NA,NA,NA,6,NA,1,3,NA,NA,NA,23,NA,NA,3,NA,NA,NA,NA,NA,NA
