"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DE","DP","DS","FS","GS","SG","CA","PC","A","FC","FD","FF","PI","FT","G","I","PS","PP","CV","GC"
"200", 89696,23, 314,"ata","6", 0.00, 2.75, 0.00, 1.07, 7, 1.91,NA,NA, 28.00000000, 25.00000000,"romulo","Rômulo ","Rômulo ","Rômulo dos Santos de Souza","https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png","Avaí",NA,NA, 3, 4,NA,NA,NA,NA,NA, 2, 2, 2, 15,NA,NA,NA,NA,NA,NA,NA
"201",104401,23, 286,"zag","5", 0.00, 4.37, 0.00, 3.97, 8, 1.84,NA,NA, 97.00000000, 92.00000000,"vitor-mendes","Vitor Mendes","V. Mendes","Vitor Mendes Alves","https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png","Juventude",NA,NA,18, 9,NA, 1, 3, 1,NA, 7,NA, 6, 30,NA, 1,NA,NA,NA, 1,NA
"202", 88427,23, 286,"mei","6", 1.50, 2.83,-0.03, 0.84, 9, 1.47,  1.50000000,  0.02500000, 48.00000000, 49.00000000,"marlon","Marlon","Marlon","Marlon Adriano Prezotti","https://s.glbimg.com/es/sde/f/2022/03/27/52ccdcb0c3400c65e20b83b56e0a5800_FORMATO.png","Juventude",NA,NA,10, 6,NA,NA, 1,NA,NA,13,NA,NA, 25,NA,NA,NA,NA,NA,NA,NA
"203", 87402,23, 354,"zag","7", 1.10, 3.94, 0.05, 1.66,17, 1.33,  1.16250000,  2.12222222, 99.00000000,108.00000000,"messias","Messias","Messias","Messias Rodrigues da Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/22/871ec7ac3407b7d4cb4080a3fce62515_FORMATO.png","Ceará",NA,NA,11, 7,NA, 4, 4, 1,NA,17, 2, 4, 68, 1,NA,NA,NA,NA,NA,NA
"204", 86536,23, 354,"mei","7",-0.50, 3.03,-0.65, 1.93,16, 0.00,  2.01250000,  1.82500000, 70.00000000, 39.00000000,"richardson","Richardson","Richardson","Richardson Fernandes dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/6e7e2815732004f3d9c34e0dae8ce6f7_FORMATO.png","Ceará",NA,NA,37,18,NA,NA, 6, 1,NA,36,NA, 3, 43,NA,NA,NA,NA,NA, 1,NA
"205", 86711,23, 354,"mei","6", 0.50, 4.67,-0.22, 1.99,17, 0.91,  2.46250000,  1.57777778, 88.00000000,108.00000000,"richard-coelho","Richard Coelho","R. Coelho","Richard Cândido Coelho","https://s.glbimg.com/es/sde/f/2022/02/22/a9032c07d987ecaec7516f2037a7de70_FORMATO.png","Ceará",NA,NA,32,18,NA,NA, 5,NA, 1,33, 4, 3, 76,NA,NA, 2,NA,NA, 1,NA
"206", 95556,23, 314,"mei","7", 7.00, 9.98, 0.93, 3.69,21, 6.43,  4.86363636,  2.36000000, 89.00000000,103.00000000,"raniele","Raniele","Raniele","Raniele Almeida Melo","https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png","Avaí",NA,NA,46,50,NA,NA, 7,NA,NA,29, 5, 7,130, 1, 1,NA, 3,NA,NA,NA
"207",101036,23, 314,"lat","6", 0.00, 1.72, 0.00,-2.30, 1,-0.01,NA,NA, 97.00000000, 97.00000000,"diego-matos","Diego Matos","D. Matos","Diego Daniel Rodrigues de Matos","https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png","Avaí",NA,NA, 2,NA,NA,NA,NA,NA,NA, 2,NA,NA, 11,NA,NA,NA,NA,NA, 1,NA
"208", 99236,23, 294,"mei","6", 0.00, 2.20, 0.00, 0.00, 1, 1.63,NA,NA, 14.00000000, 14.00000000,"pablo-garcia","Pablo García","P. García","Pablo Javier García Lafluf","https://s.glbimg.com/es/sde/f/2022/02/23/56af95dcedcbf6410efc1e0d9432d9a2_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",107898,23, 282,"ata","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"felipe-felicio","Felipe Felício","F. Felício","Felipe Felício Silva Reis","https://s.glbimg.com/es/sde/f/2022/07/15/4f6c8cec8a2cbc0adb60d17bffa0eab4_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210", 88544,23, 354,"lat","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"buiu","Buiú","Buiú","Marcos Ytalo Benício da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/ba7e99bec918671e0921368e6c04d2d8_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",113010,23,1371,"mei","6", 0.30, 1.82,-0.01, 1.18,10, 0.38,  1.22500000,  1.15000000, 71.00000000, 50.00000000,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",NA,NA,15, 3,NA,NA, 1,NA,NA,14,NA, 6, 72,NA,NA, 1,NA,NA,NA,NA
"212", 97450,23, 264,"ata","7", 0.30, 3.50,-0.01, 2.56,13, 0.62,  4.63333333,  0.78571429, 48.00000000,102.00000000,"gustavo-mosquito","Gustavo Mosquito","G. Mosquito","Gustavo Henric da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/8aa6b55720ea1d492c743e089aaa35e5_FORMATO.png","Corinthians",NA,NA, 6, 9,NA,NA, 1,NA, 2, 6, 1, 3, 52,NA, 2,NA,NA,NA,NA,NA
"213", 51413,23,1371,"gol","7", 0.00,11.73,-1.14, 4.01,21, 1.36,  4.47000000,  3.58181818, 98.00000000,103.00000000,"walter","Walter","Walter","Walter Leandro Capeloza Artune","https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png","Cuiabá",75,NA, 3, 3,21, 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214", 63194,23, 263,"lat","6", 0.00, 5.00, 0.00, 0.00, 0, 6.00,NA,NA,NA,NA,"carlinhos","Carlinhos","Carlinhos","Carlos Emiliano Pereira","https://s.glbimg.com/es/sde/f/2022/02/21/800bc92dcc8691cf1bb118132ac62fbc_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215", 60852,23,1371,"lat","5", 0.00, 4.29, 0.00, 1.76,15, 2.44,NA,NA, 88.00000000, 87.00000000,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá",NA,NA,14, 7,NA, 3,NA,NA, 1,10, 1, 4,152,NA,NA,NA,NA,NA,NA,NA
"216", 61033,23,1371,"mei","7", 8.00, 7.14, 1.17, 2.23,21, 7.24,  2.31111111,  2.14166667, 50.00000000, 24.00000000,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá",NA,NA, 7,21,NA,NA,NA,NA,NA,11, 9,14, 65,NA, 2, 6,NA,NA,NA,NA
"217",115792,23, 314,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"macae","Macaé","Macaé","Arthur Neves Scheles","https://s.glbimg.com/es/sde/f/2022/02/23/bb984d9dc5f15f3b6b95e0024bd88b17_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218", 89695,23, 354,"ata","6", 0.00, 2.14, 0.00, 2.45, 8, 1.11,NA,NA, 54.00000000, 83.00000000,"iury-castilho","Iury Castilho","I. Castilho","Iury Lirio Freitas de Castilho","https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png","Ceará",NA,NA, 7,17,NA,NA, 3,NA, 1,10, 3, 1, 22,NA,NA, 5, 1,NA,NA,NA
"219",101254,23, 294,"ata","7", 9.80,10.66, 1.38, 4.45,20, 9.01,  5.41000000,  3.49000000, 67.00000000, 49.00000000,"alef-manga","Alef Manga","A. Manga","Alef Mangueira Severino Pereira","https://s.glbimg.com/es/sde/f/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png","Coritiba",NA,NA,28,10,NA,NA, 6,NA, 2,21,10,22,111, 1, 4, 8,NA,NA,NA,NA
"220", 96652,23, 282,"mei","7", 2.90, 4.55, 0.24, 1.94,19, 2.95,  2.29090909,  1.48750000, 86.00000000, 98.00000000,"allan","Allan","Allan","Allan Rodrigues de Souza","https://s.glbimg.com/es/sde/f/2022/07/15/9d08742f2ed78c483fb890fcb2a8602e_FORMATO.png","Atlético-MG",NA,NA,35,15,NA,NA, 5, 1,NA,31, 8, 8,131,NA,NA,NA,NA,NA,NA,NA
"221", 89285,23, 290,"mei","7", 4.80, 3.94, 0.78, 1.46,19, 4.19,  1.13333333,  1.75000000, 71.00000000, 74.00000000,"matheus-sales","Matheus Sales","M. Sales","Matheus de Sales Cabral","https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png","Goiás",NA,NA,26,11,NA,NA, 5, 1,NA,18, 2, 6, 48,NA,NA,NA,NA,NA,NA,NA
"222",101579,23, 264,"zag","6",-0.80, 4.86,-1.08, 4.80, 5,-0.02,  4.80000000,  4.80000000, 67.00000000,102.00000000,"robson-bambu","Robson Bambu","R. Bambu","Robson Alves de Barros","https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png","Corinthians",NA,NA, 8, 2,NA, 3,NA,NA,NA, 2,NA,NA, 10,NA,NA,NA,NA,NA,NA,NA
"223",101484,23, 294,"mei","6", 0.00, 3.02, 0.00, 1.28,12, 4.46,  1.45000000,  0.92500000, 53.00000000, 51.00000000,"thonny-anderson","Thonny Anderson","T. Anderson","Thonny Anderson da Silva Carvalho","https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png","Coritiba",NA,NA,14, 9,NA,NA,NA,NA, 1,12, 1, 5, 66,NA,NA,NA,NA,NA, 2,NA
"224", 89493,23, 282,"zag","5", 0.00, 7.50, 0.00, 6.65, 7,13.39,  8.75000000,  3.86666667, 93.00000000, 95.00000000,"igor-rabello","Igor Rabello","I. Rabello","Igor Rabello da Costa","https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png","Atlético-MG",NA,NA,20, 3,NA, 2, 1,NA, 1, 7, 1, 2, 16,NA, 1,NA,NA,NA,NA,NA
"225", 63172,23,1371,"zag","6", 0.00, 4.94, 0.00, 1.87, 8, 4.42,  1.73333333,  1.96000000, 56.00000000, 21.00000000,"paulao","Paulão","Paulão","Paulo Marcos de Jesus Ribeiro","https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png","Cuiabá",NA,NA, 3,NA,NA, 3,NA,NA,NA, 2, 1, 1, 20,NA,NA,NA,NA,NA,NA, 1
"226",101314,23, 282,"ata","6",-0.10, 9.99,-0.24, 2.84,20, 1.11,  3.18000000,  2.52000000, 50.00000000, 28.00000000,"ademir","Ademir","Ademir","Ademir da Silva Santos Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png","Atlético-MG",NA,NA,15,35,NA,NA, 3,NA, 1,14, 5,10, 44, 2, 1, 9, 1,NA,NA,NA
"227", 70451,23, 294,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 1.43,NA,NA,NA,NA,"william-alves","William Alves","W. Alves","William Alves de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228", 96340,23, 354,"mei","7", 0.00, 9.21, 0.00, 4.27,15, 3.15,  6.14285714,  2.65000000, 75.00000000, 39.00000000,"lima","Lima","Lima","Vinicius Moreira de Lima","https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png","Ceará",NA,NA,23,30,NA,NA,NA,NA,NA,13, 8,13, 73,NA, 2, 2,NA,NA, 1,NA
"229",107554,23, 294,"lat","6",-0.80, 3.67,-0.57, 2.46,11,-0.24,  2.65000000,  2.24000000, 48.00000000, 49.00000000,"natanael","Natanael","Natanael","Natanael Moreira Milouski","https://s.glbimg.com/es/sde/f/2022/02/23/d16a948e2d2950b3b56d30d6433483a7_FORMATO.png","Coritiba",NA,NA,15,11,NA, 1, 1,NA, 1, 3,NA,NA, 45,NA,NA,NA,NA,NA,NA,NA
"230", 68942,23, 294,"zag","7", 0.00, 5.79, 0.00, 2.41,20, 1.23,  3.15454545,  1.50000000, 98.00000000, 94.00000000,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",NA,NA,31,12,NA, 3, 3,NA,NA,16,NA, 5,111,NA, 1, 1,NA,NA, 1,NA
"231", 70360,23, 282,"ata","6", 1.30, 6.17,-0.21, 3.33,17, 1.71,  2.52000000,  4.48571429, 42.00000000, 18.00000000,"eduardo-sasha","Eduardo Sasha","E. Sasha","Eduardo Colcenti Antunes","https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png","Atlético-MG",NA,NA, 9,12,NA,NA,NA,NA,NA, 6,10, 8, 37, 1, 3, 1,NA,NA,NA,NA
"232", 93787,23, 294,"mei","5", 0.00,17.20, 0.00, 9.77, 6,16.22,NA,NA, 86.00000000, 69.00000000,"andrey","Andrey","Andrey","Andrey Ramos do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png","Coritiba",NA,NA,19,11,NA,NA, 1,NA,NA,11, 5, 8, 28,NA, 3,NA, 1,NA,NA,NA
"233", 63058,23, 294,"mei","7", 0.00, 6.89, 0.00, 2.73,17, 1.31,  3.00000000,  2.42500000, 92.00000000, 94.00000000,"willian-farias","Willian Farias","W. Farias","Willian Roberto Farias","https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png","Coritiba",NA,NA,41,22,NA,NA, 6,NA,NA,11,NA, 4, 77,NA,NA,NA,NA,NA,NA,NA
"234", 69010,23,1371,"gol","6", 0.00, 3.36, 0.00, 2.00, 1, 3.13,NA,NA, 96.00000000, 96.00000000,"joao-carlos","João Carlos","J. Carlos","João Carlos Heidemann","https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png","Cuiabá", 4,NA,NA,NA, 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",107555,23, 294,"lat","7", 0.50, 2.62, 0.09, 1.26,13, 0.59,  1.06250000,  1.56000000, 59.00000000, 75.00000000,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme da Trindade Dubas","https://s.glbimg.com/es/sde/f/2022/02/23/7b5275230124120d9a766bb8519cf1c9_FORMATO.png","Coritiba",NA,NA,18, 3,NA, 1, 2,NA,NA,11,NA,NA, 64,NA,NA, 1,NA,NA,NA,NA
"236",103347,23, 294,"lat","7",-0.10, 7.89,-0.02, 3.72,17, 0.56,  4.24000000,  2.95714286, 79.00000000, 46.00000000,"matheus-alexandre","Matheus Alexandre","M. Alexandre","Matheus Alexandre Anastácio de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png","Coritiba",NA,NA,47, 5,NA, 4, 4,NA,NA,17,NA,NA, 66,NA,NA, 1,NA,NA,NA,NA
"237",111204,23, 294,"zag","6", 1.70, 2.32,-0.42, 3.75, 2, 1.60,  5.80000000,  1.70000000, 96.00000000, 95.00000000,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba",NA,NA, 1, 3,NA, 1,NA,NA,NA,NA,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA
"238",102067,23, 264,"mei","6", 0.00, 1.79, 0.00,-0.17, 4, 0.79,NA,NA, 33.00000000, 10.00000000,"xavier","Xavier","Xavier","João Vitor Xavier de Almeida","https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png","Corinthians",NA,NA, 1,NA,NA,NA, 1,NA,NA, 2,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA
"239",104153,23, 264,"mei","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240", 70666,23,1371,"zag","7", 3.20, 7.58,-0.06, 3.39,21, 3.26,  2.86666667,  3.80000000, 98.00000000,103.00000000,"marllon","Marllon","Marllon","Marllon Gonçalves Jerônimo Borges","https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png","Cuiabá",NA,NA,39, 9,NA, 5, 2, 1,NA,15, 3, 9, 81,NA,NA, 1,NA,NA,NA,NA
"241", 68690,23,1371,"ata","6", 0.00, 4.95, 0.00, 2.54,14, 8.09,  2.88750000,  2.06666667, 51.00000000, 63.00000000,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá",NA,NA, 7,18,NA,NA, 2,NA,NA,15,NA, 5, 33,NA, 3, 1,NA,NA,NA,NA
"242", 70171,23, 263,"lat","6", 2.10, 4.86,-1.14, 2.10, 1, 2.39,  0.00000000,  2.10000000, 98.00000000, 98.00000000,"rafael","Rafael","Rafael","Rafael Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png","Botafogo",NA,NA, 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA
"243", 73858,23, 314,"mei","6", 0.00, 2.67, 0.00, 1.03,13, 3.53,  0.35000000,  1.42500000, 42.00000000, 36.00000000,"jean-cleber","Jean Cléber","J. Cléber","Jean Cléber Santos da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png","Avaí",NA,NA,14, 7,NA,NA, 2,NA,NA,11,NA, 4, 47,NA,NA,NA,NA,NA,NA,NA
"244",107179,23, 264,"gol","6", 0.00, 2.32, 0.00, 0.67, 3, 1.43,NA,NA, 65.00000000, 97.00000000,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians", 8,NA,NA,NA, 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",105585,23, 264,"mei","6", 0.00, 1.03, 0.00, 0.99,13,-1.61,  1.00000000,  1.00000000, 46.00000000, 24.00000000,"roni","Roni","Roni","Roni Medeiros de Moura","https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png","Corinthians",NA,NA,12, 4,NA,NA, 3, 1, 1, 9, 2, 2, 27, 1,NA,NA,NA,NA, 1, 1
"246",105584,23, 264,"lat","7", 1.90,13.76, 0.11, 4.74,18, 2.87,  5.50000000,  3.80000000, 67.00000000,102.00000000,"lucas-piton","Lucas Piton","L. Piton","Lucas Piton Crivellaro","https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png","Corinthians",NA,NA,37, 7,NA, 7, 1,NA, 3,25, 1, 1,140,NA, 1,NA,NA,NA,NA,NA
"247",109389,23, 264,"zag","6", 0.00,10.00, 0.00, 5.47,15,12.22,NA,NA, 94.00000000, 94.00000000,"raul-gustavo","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png","Corinthians",NA,NA,23,15,NA, 7, 1, 1, 1,10, 1, 4, 85,NA, 2,NA,NA,NA,NA,NA
"248",111408,23, 264,"ata","6", 0.00, 1.47, 0.00, 0.27, 3, 1.44,NA,NA, 24.00000000, 56.00000000,"felipe-augusto","Felipe Augusto","F. Augusto","Felipe Augusto da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png","Corinthians",NA,NA,NA, 4,NA,NA,NA,NA,NA, 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249", 78856,23,1371,"mei","6", 0.00, 2.45, 0.00, 0.96,13, 1.24,  2.00000000,  0.31250000, 39.00000000,  9.00000000,"marcao-silva","Marcão Silva","M. Silva","Marcos Antônio Almeida Silva","https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png","Cuiabá",NA,NA, 9,NA,NA,NA,NA,NA,NA,10, 4, 1,  9,NA,NA,NA,NA,NA,NA,NA
"250",111682,23, 264,"mei","6",-0.40, 7.57,-0.44, 3.87,18, 0.45,  5.42000000,  1.93750000, 53.00000000, 22.00000000,"adson","Adson","Adson","Adson Ferreira Soares","https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png","Corinthians",NA,NA,36,17,NA,NA, 1,NA,NA,14, 2, 5, 72,NA, 3,NA,NA,NA,NA,NA
"251",113687,23, 264,"mei","7", 0.40, 5.63,-0.61, 2.83,21, 0.92,  2.95454545,  2.67000000, 80.00000000, 53.00000000,"du-queiroz","Du Queiroz","D. Queiroz","Eduardo Santos Queiroz","https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png","Corinthians",NA,NA,45, 7,NA,NA, 1,NA, 2,33, 3,11, 97,NA,NA, 1,NA,NA,NA,NA
"252", 78867,23,1371,"mei","7", 3.80, 3.82,-0.26, 1.61,16, 3.65,  1.97142857,  1.20000000, 82.00000000,103.00000000,"rafael-gava","Rafael Gava","R. Gava","Rafael Gustavo Meneghel Gava","https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png","Cuiabá",NA,NA,18,15,NA,NA, 2,NA, 1,14, 7, 6,150, 1,NA, 3,NA,NA, 1,NA
"253", 97810,23, 354,"ata","6", 1.90, 3.06, 0.00, 1.66,15, 1.80,  2.16250000,  1.08571429, 51.00000000, 89.00000000,"erick","Erick","Erick","Erick de Arruda Serafim","https://s.glbimg.com/es/sde/f/2022/02/22/391609eb9a9349eac73814c39b4be34c_FORMATO.png","Ceará",NA,NA, 7,18,NA,NA, 3,NA,NA,11, 8, 5, 75,NA, 1, 3,NA,NA,NA,NA
"254", 73318,23, 263,"lat","6", 0.00, 6.43, 0.00, 2.75,19, 4.63,  3.87777778,  1.76000000, 75.00000000,100.00000000,"daniel-borges","Daniel Borges","D. Borges","Daniel Fortunato Borges","https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png","Botafogo",NA,NA,22,11,NA, 5, 1,NA, 2,12, 2, 3,195,NA, 1, 1,NA,NA, 1,NA
"255", 91639,23,1371,"lat","7", 0.00, 4.34, 0.00, 1.64, 8, 1.11,  1.27500000,  2.00000000, 66.00000000, 98.00000000,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",NA,NA, 8, 7,NA, 2, 3,NA,NA, 7,NA, 1, 56,NA,NA, 1,NA,NA,NA,NA
"256", 88033,23,1371,"zag","6", 0.00, 5.09, 0.00, 1.53,14, 3.25,  1.37142857,  1.71428571, 82.00000000, 53.00000000,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/07/20/5db43ec8756f6951151160f78ec748cb_FORMATO.png","Cuiabá",NA,NA, 9,13,NA, 4, 3,NA,NA,11,NA,NA, 64,NA,NA,NA,NA,NA, 1,NA
"257",108539,23, 264,"gol","6", 0.00, 2.00, 0.00, 0.00, 0, 2.57,NA,NA,NA,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258", 85423,23,1371,"mei","3", 1.50, 5.72, 0.04, 2.48,20, 1.77,  2.95555556,  2.07272727, 60.00000000, 50.00000000,"valdivia","Valdívia","Valdívia","Wanderson Ferreira de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/ec8d7f67b026fc679f8ac3b10514eefd_FORMATO.png","Cuiabá",NA,NA,18,24,NA,NA, 3,NA,NA,13, 6, 9,105, 1, 2, 2,NA,NA,NA,NA
"259",115558,23, 263,"ata","6", 0.00, 1.46, 0.00, 0.00, 1, 1.15,NA,NA,  7.00000000,  7.00000000,"rikelmi","Rikelmi","Rikelmi","Rikelmi Valentim dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/20551ff81ad88eb0a57cf39ffcd66604_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",102464,23, 354,"lat","6", 0.00, 1.98, 0.00,-0.05, 2, 1.12,NA,NA, 31.00000000, 50.00000000,"kelvyn","Kelvyn","Kelvyn","Kelvyn Ramos da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png","Ceará",NA,NA, 1,NA,NA,NA,NA,NA,NA, 2,NA,NA,  7,NA,NA,NA,NA,NA,NA,NA
