"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","CA","DE","FS","GS","PC","SG","A","DS","FC","FD","FF","FT","G","I","PI","PP","CV","GC","PS","DP"
"276",38588,17,1371,"ata","6",0,4.23,0,1.91,8,NA,"elton","Elton","Elton","Elton Rodrigues Brandão","https://s.glbimg.com/es/sde/f/2022/02/23/04785c869069f264ccf01098f0707f30_FORMATO.png","Cuiabá",1,NA,5,NA,NA,NA,NA,3,7,2,2,1,1,2,25,NA,NA,NA,NA,NA
"277",107555,17,294,"lat","6",0,2.67,0,1.56,10,NA,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme da Trindade Dubas","https://s.glbimg.com/es/sde/f/2022/02/23/7b5275230124120d9a766bb8519cf1c9_FORMATO.png","Coritiba",2,NA,3,NA,NA,1,NA,15,7,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"278",50301,17,1371,"mei","6",0,8.68,0,2.69,7,NA,"everton","Everton","Everton","Everton Cardoso da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/c60eafc88d521475a07c8848255be68a_FORMATO.png","Cuiabá",2,NA,13,NA,NA,NA,NA,9,12,NA,3,NA,1,1,32,NA,NA,NA,NA,NA
"279",109389,17,264,"zag","7",3.3,8.09,-0.2,4.86,14,NA,"raul-gustavo","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png","Corinthians",1,NA,15,NA,1,7,NA,22,9,1,3,NA,1,NA,78,NA,NA,NA,NA,NA
"280",97339,17,285,"ata","6",-1,2.23,-0.2,0.49,8,NA,"wesley-moraes","Wesley Moraes","W. Moraes","Wesley Moraes Ferreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/e22fc4b6b55040f6a411b8f8864fa534_FORMATO.png","Internacional",1,NA,6,NA,NA,NA,NA,NA,6,3,3,NA,NA,3,20,NA,NA,NA,NA,NA
"281",116056,17,294,"ata","6",0,1.73,0,2.48,5,NA,"jose-hugo","José Hugo","J. Hugo","José Hugo Sousa dos Santos","https://s.glbimg.com/es/sde/f/2022/04/13/1a74e02e1bb55b5af8b1d0a3465e6931_FORMATO.png","Coritiba",NA,NA,7,NA,NA,NA,NA,2,5,NA,2,NA,1,NA,16,NA,NA,NA,NA,NA
"282",60852,17,1371,"lat","7",-0.4,4.02,-0.99,1.77,14,NA,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá",NA,NA,7,NA,NA,3,1,12,10,1,4,NA,NA,NA,144,NA,NA,NA,NA,NA
"283",93236,17,264,"lat","7",1.2,8.2,-0.46,5.36,12,NA,"rafael-ramos","Rafael Ramos","R. Ramos","Rafael António Figueiredo Ramos","https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png","Corinthians",2,NA,9,NA,NA,7,1,29,14,1,2,NA,NA,NA,115,NA,NA,NA,NA,NA
"284",111204,17,294,"zag","6",0,2.74,0,5.8,1,NA,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba",NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"285",113203,17,280,"zag","6",0,3.03,0,1.92,6,NA,"lomonaco","Lomónaco","Lomónaco","Kevin Lomónaco","https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png","Bragantino",1,NA,4,NA,NA,1,NA,8,7,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"286",38229,17,264,"lat","7",0,6.51,-1.08,4.51,10,NA,"fabio-santos","Fábio Santos","F. Santos","Fábio Santos Romeu","https://s.glbimg.com/es/sde/f/2022/04/27/a698af6f4d4843e3d21f96d87aa76ef7_FORMATO.png","Corinthians",1,NA,5,NA,NA,5,NA,15,7,NA,NA,NA,1,NA,53,NA,NA,NA,NA,NA
"287",94931,17,263,"mei","7",2.7,3.77,0.32,2.05,10,NA,"lucas-fernandes","Lucas Fernandes","L. Fernandes","Lucas Fernandes da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png","Botafogo",2,NA,7,NA,NA,NA,1,10,10,4,8,NA,NA,NA,62,NA,NA,NA,NA,NA
"288",108539,17,264,"gol","6",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",62104,17,294,"mei","6",0,3.02,0,0.66,10,NA,"robinho","Robinho","Robinho","Róbson Michael Signorini","https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png","Coritiba",NA,NA,9,NA,NA,NA,NA,9,6,NA,1,NA,NA,1,77,NA,NA,NA,NA,NA
"290",61033,17,1371,"mei","7",1.6,6,0.29,1.89,16,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá",NA,NA,17,NA,NA,NA,NA,5,4,4,11,NA,1,4,44,NA,NA,NA,NA,NA
"291",88033,17,1371,"zag","6",0.1,4.85,-0.74,1.59,11,NA,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/02/22/a78f168b55aeb8d74c3b965a7b4f75d2_FORMATO.png","Cuiabá",2,NA,13,NA,NA,3,NA,7,8,NA,NA,NA,NA,NA,49,NA,1,NA,NA,NA
"292",68690,17,1371,"ata","6",0.9,3.53,-0.24,2.45,10,NA,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá",2,NA,13,NA,NA,NA,NA,6,14,NA,5,NA,2,1,29,NA,NA,NA,NA,NA
"293",70666,17,1371,"zag","7",3.9,7.52,-0.49,3.62,15,NA,"marllon","Marllon","Marllon","Marllon Gonçalves Jerônimo Borges","https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png","Cuiabá",2,NA,6,NA,1,4,NA,30,10,2,6,NA,NA,NA,58,NA,NA,NA,NA,NA
"294",88225,17,1371,"lat","6",0,3.27,0,1.7,4,NA,"daniel-guedes","Daniel Guedes ","D. Guedes","Daniel Guedes da Silva","https://s.glbimg.com/es/sde/f/2022/04/21/eb1d1f53750f2ecb8c48b5caa3985a22_FORMATO.png","Cuiabá",1,NA,1,NA,NA,1,NA,5,4,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"295",71505,17,1371,"ata","6",0,3.55,0,1.44,7,NA,"jenison","Jenison","Jenison","Jenison de Jesus Brito e Brito","https://s.glbimg.com/es/sde/f/2022/05/21/96cce19edbae5595a19e4f443735196a_FORMATO.png","Cuiabá",1,NA,3,NA,NA,NA,NA,2,6,NA,4,NA,1,1,21,NA,NA,NA,NA,NA
"296",95332,17,314,"ata","6",-0.1,3.06,-0.18,1.62,5,NA,"marcinho","Marcinho","Marcinho","Márcio Antônio de Sousa Júnior","https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png","Avaí",NA,NA,3,NA,NA,NA,NA,5,1,1,1,NA,NA,1,10,NA,NA,NA,NA,NA
"297",101574,17,262,"gol","6",0,4.04,0,1.94,9,NA,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",1,21,NA,10,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",68942,17,294,"zag","7",1,5.58,0.09,2.13,15,NA,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",1,NA,8,NA,NA,2,NA,25,10,NA,3,NA,NA,1,74,NA,1,NA,NA,NA
"299",53865,17,294,"ata","7",1.5,13.34,-1,6.42,11,NA,"leo-gamalho","Léo Gamalho","L. Gamalho","Leonardo Gamalho de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png","Coritiba",NA,NA,16,NA,NA,NA,NA,4,11,6,7,1,6,4,33,NA,NA,NA,1,NA
"300",63172,17,1371,"zag","6",0,4.48,0,1.44,7,NA,"paulao","Paulão","Paulão","Paulo Marcos de Jesus Ribeiro","https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,2,NA,3,2,1,1,NA,NA,NA,19,NA,NA,1,NA,NA
"301",50856,17,294,"zag","7",0,4.3,0,1.46,13,NA,"henrique","Henrique","Henrique","Henrique Adriano Buss","https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png","Coritiba",3,NA,4,NA,2,2,NA,15,8,3,2,1,NA,1,57,NA,1,1,NA,NA
"302",91639,17,1371,"lat","6",-0.2,4.29,-0.71,1.88,5,NA,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",1,NA,2,NA,NA,2,NA,4,7,NA,NA,NA,NA,1,32,NA,NA,NA,NA,NA
"303",92146,17,1371,"ata","6",0.1,3.49,-1.17,1.94,13,NA,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",2,NA,23,NA,NA,NA,NA,10,12,NA,3,NA,1,NA,31,NA,NA,NA,NA,NA
"304",85423,17,1371,"mei","7",2,5.99,-0.14,3.24,14,NA,"valdivia","Valdívia","Valdívia","Wanderson Ferreira de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/ec8d7f67b026fc679f8ac3b10514eefd_FORMATO.png","Cuiabá",2,NA,18,NA,NA,NA,NA,15,8,6,5,1,2,2,73,NA,NA,NA,NA,NA
"305",111402,17,314,"mei","6",0,1.35,0,0.35,2,NA,"vitinho","Vitinho","Vitinho","Victor Júlio Alves de Paula","https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png","Avaí",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"306",97321,17,1371,"ata","7",1.5,4.82,-0.97,3.26,10,NA,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",3,NA,4,NA,NA,NA,NA,11,10,2,7,1,2,NA,37,NA,NA,NA,NA,NA
"307",112060,17,354,"ata","6",0,0.89,0,0.63,3,NA,"joao-victor","João Victor","J. Victor","João Victor Vieira Ferreira Sousa","https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png","Ceará",NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA
"308",85315,17,264,"mei","2",2.9,5.57,0.2,2.18,11,NA,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",NA,NA,13,NA,NA,NA,NA,18,4,NA,1,NA,NA,NA,37,NA,NA,NA,NA,NA
"309",101054,17,1371,"ata","6",0,2.75,0,0.89,14,NA,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",1,NA,11,NA,NA,NA,NA,8,7,1,4,NA,NA,1,49,NA,NA,NA,1,NA
"310",101727,17,262,"lat","6",7,7.55,1.06,4.17,11,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",2,NA,2,NA,1,3,1,31,12,NA,2,NA,NA,NA,72,NA,NA,NA,NA,NA
"311",82647,17,294,"mei","2",0.5,3.16,-0.18,0.66,9,NA,"regis","Régis","Régis","Régis Augusto Salmazzo","https://s.glbimg.com/es/sde/f/2022/02/23/c47fcbc612efa64ebc997eda805f11e5_FORMATO.png","Coritiba",NA,NA,5,NA,NA,NA,NA,3,4,2,2,NA,NA,NA,30,NA,NA,NA,NA,NA
"312",79066,17,294,"gol","6",0,6.38,-0.36,3.07,12,NA,"alex-muralha","Alex Muralha","A. Muralha","Alex Roberto Santana Rafael ","https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png","Coritiba",1,38,3,18,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",79188,17,356,"ata","6",7.1,4.45,1.16,1.06,15,NA,"silvio-romero","Silvio Romero","S. Romero","Silvio Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png","Fortaleza",1,NA,7,NA,NA,NA,1,2,2,4,7,NA,NA,6,30,NA,NA,NA,NA,NA
"314",69102,17,282,"ata","6",1.9,7.56,0.11,3.73,10,NA,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png","Atlético-MG",1,NA,8,NA,NA,NA,2,6,8,5,10,NA,1,2,24,NA,NA,NA,NA,NA
"315",101573,17,1371,"mei","6",1.2,5.55,-0.64,3.14,11,NA,"pepe","Pepê","Pepê","João Pedro Vilardi Pinto","https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png","Cuiabá",NA,NA,17,NA,NA,NA,NA,28,19,2,2,NA,NA,NA,60,NA,NA,NA,NA,NA
"316",115830,17,1371,"zag","6",0,3,0,0,0,NA,"juan-ojeda","Juan Ojeda","J. Ojeda","Juan Miguel Ojeda Gauto","https://s.glbimg.com/es/sde/f/2022/02/23/329e0ce48997a983d07303483e540281_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",73800,17,262,"zag","5",0,5.62,0,1.84,8,NA,"rodrigo-caio","Rodrigo Caio","R. Caio","Rodrigo Caio Coquette Russo","https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png","Flamengo",NA,NA,4,NA,NA,1,NA,7,3,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"318",73992,17,262,"lat","7",0,3.93,0,3.85,4,NA,"rodinei","Rodinei","Rodinei","Rodinei Marcelo de Almeida","https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png","Flamengo",NA,NA,2,NA,NA,1,1,9,1,1,2,NA,NA,NA,29,NA,1,1,NA,NA
"319",80193,17,286,"ata","6",-0.6,1.63,-0.41,0.23,6,NA,"edinho","Edinho","Edinho","Francisco Edson Moreira da Silva","https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png","Juventude",NA,NA,5,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA
"320",50353,17,356,"zag","7",5.6,5.55,-0.05,2.43,14,NA,"titi","Titi","Titi","Christian Chagas Tarouco","https://s.glbimg.com/es/sde/f/2022/02/25/5050c64ba68bdb4ca40033690ae7c525_FORMATO.png","Fortaleza",2,NA,15,NA,NA,4,NA,17,23,NA,1,NA,NA,2,55,NA,NA,NA,NA,NA
"321",113010,17,1371,"mei","7",0.8,1.96,-0.02,1.83,6,NA,"osorio","Osorio","Osorio","Kelvin David Osorio Antury","https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png","Cuiabá",1,NA,2,NA,NA,NA,NA,12,9,NA,4,NA,NA,1,38,NA,NA,NA,NA,NA
"322",104519,17,1371,"mei","7",0,3.75,0,2.15,8,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",1,NA,6,NA,NA,NA,NA,16,11,1,3,NA,NA,NA,43,NA,NA,NA,NA,NA
"323",38509,17,262,"gol","6",0,6.31,0,1,3,NA,"diego-alves","Diego Alves","D. Alves","Diego Alves Carreira","https://s.glbimg.com/es/sde/f/2022/03/03/ebf5983aad74aded51b2bdca5bed278f_FORMATO.png","Flamengo",NA,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",110715,17,280,"lat","6",0,3.77,0,2.03,7,NA,"andres-hurtado","Andrés Hurtado","A. Hurtado","José Andrés Hurtado Cheme","https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png","Bragantino",1,NA,4,NA,1,1,1,8,5,NA,NA,NA,NA,1,38,NA,NA,NA,NA,NA
"325",84523,17,356,"ata","7",-0.6,3.22,-0.43,3.63,9,NA,"romarinho","Romarinho","Romarinho","José Romário Silva de Souza","https://s.glbimg.com/es/sde/f/2022/05/12/ccaf4552cbd0363c0a3fceefa2bf00bf_FORMATO.png","Fortaleza",1,NA,14,NA,NA,NA,1,4,6,2,5,NA,2,1,36,NA,NA,NA,NA,NA
"326",107107,17,373,"zag","6",0,1.43,0,-0.2,1,NA,"gabriel-noga","Gabriel Noga","G. Noga","Gabriel Rodrigues Noga","https://s.glbimg.com/es/sde/f/2022/04/06/dcfecd20e4c41521f27792d86d644519_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"327",38909,17,262,"mei","6",9.8,4.7,1.66,1.99,8,NA,"diego","Diego","Diego","Diego Ribas da Cunha","https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png","Flamengo",NA,NA,4,NA,NA,NA,NA,5,4,1,1,NA,1,NA,8,NA,NA,NA,NA,NA
"328",51772,17,262,"mei","7",2.1,8.22,0.37,3.91,16,NA,"everton-ribeiro","Everton Ribeiro","E. Ribeiro","Everton Augusto de Barros Ribeiro","https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png","Flamengo",NA,NA,35,NA,NA,NA,2,22,16,5,4,2,1,1,97,NA,NA,NA,NA,NA
"329",78445,17,285,"lat","6",0,6.91,0,4.31,9,NA,"rene","Renê","Renê","Renê Rodrigues Martins","https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png","Internacional",NA,NA,9,NA,1,3,NA,25,7,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"330",78435,17,262,"ata","6",1.7,5.05,-0.24,1.45,8,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",1,NA,5,NA,NA,NA,NA,6,10,3,3,1,NA,NA,31,NA,NA,NA,NA,NA
"331",107109,17,262,"mei","7",-0.1,10.16,-0.82,4.22,12,NA,"gomes","Gomes","Gomes","João Victor Gomes da Silva","https://s.glbimg.com/es/sde/f/2022/04/25/292ab6b7a59ffca1fbdc8fa86227fde5_FORMATO.png","Flamengo",3,NA,24,NA,NA,NA,1,35,24,3,3,NA,NA,NA,41,NA,NA,NA,NA,NA
"332",110909,17,280,"lat","6",0,2,0,2.3,2,NA,"guilherme","Guilherme","Guilherme","Guilherme Lopes de Almeida","https://s.glbimg.com/es/sde/f/2022/05/05/c4a6b00325dcd78ae592203ed116a738_FORMATO.png","Bragantino",NA,NA,3,NA,NA,NA,NA,3,2,NA,1,NA,NA,NA,7,NA,NA,NA,NA,NA
"333",52827,17,262,"zag","7",0,4.47,0,1.16,9,NA,"david-luiz","David Luiz","D. Luiz","David Luiz Moreira Marinho","https://s.glbimg.com/es/sde/f/2022/04/25/b04aadac11e76e4bd69df5b191e13d3c_FORMATO.png","Flamengo",3,NA,1,NA,NA,1,NA,9,13,2,2,NA,NA,1,29,NA,NA,NA,NA,NA
"334",78248,17,262,"zag","6",12.6,6.48,2.18,4,5,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,2,NA,3,5,1,NA,NA,1,NA,13,NA,NA,NA,NA,NA
"335",84338,17,356,"gol","6",0,2.88,0,1.4,5,NA,"max-walef","Max Walef","M. Walef","Max Walef Araújo da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png","Fortaleza",NA,13,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",88597,17,356,"mei","6",0.7,2.2,-0.19,0.22,13,NA,"lucas-crispim","Lucas Crispim","L. Crispim","Lucas de Figueiredo Crispim","https://s.glbimg.com/es/sde/f/2022/05/12/043b82cd8bbcab2108944aa3cf34372e_FORMATO.png","Fortaleza",1,NA,6,NA,NA,NA,NA,7,9,NA,3,NA,NA,1,72,NA,NA,NA,NA,NA
"337",80583,17,356,"mei","7",-0.4,3.37,-0.56,2.1,13,NA,"lucas-lima","Lucas Lima","L. Lima","Lucas Rafael Araújo Lima","https://s.glbimg.com/es/sde/f/2022/05/12/84bb3dd96bdb6d9a87233dfc22d19bef_FORMATO.png","Fortaleza",2,NA,19,NA,NA,NA,2,14,14,5,4,NA,NA,3,117,NA,NA,NA,NA,NA
"338",87929,17,356,"mei","7",0,3.32,-0.53,1.02,6,NA,"matheus-vargas","Matheus Vargas","M. Vargas","Matheus de Vargas","https://s.glbimg.com/es/sde/f/2022/05/12/8d527aee11a3ca28fe1dab544e70733d_FORMATO.png","Fortaleza",1,NA,8,NA,NA,NA,NA,3,7,1,5,NA,NA,2,34,NA,NA,NA,NA,NA
"339",84817,17,356,"ata","5",1,6.04,-1.69,3.43,11,NA,"robson","Robson","Robson","Robson dos Santos Fernandes","https://s.glbimg.com/es/sde/f/2022/02/25/6d625807fa7a6d37492ec7d37c654dc8_FORMATO.png","Fortaleza",3,NA,12,NA,NA,NA,1,6,17,5,6,1,2,6,26,NA,NA,NA,1,NA
"340",82628,17,356,"lat","5",0,3.9,0,2.37,4,NA,"tinga","Tinga","Tinga","Guilherme de Jesus da Silva","https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png","Fortaleza",NA,NA,5,NA,NA,NA,NA,10,4,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"341",91689,17,356,"mei","6",-0.5,0.74,0.01,-0.12,10,NA,"matheus-jussa","Matheus Jussa","M. Jussa","Matheus Isaías dos Santos","https://s.glbimg.com/es/sde/f/2022/05/12/50cb87e0510b7a8ddd2813c7129f698a_FORMATO.png","Fortaleza",1,NA,NA,NA,1,NA,1,4,13,3,NA,NA,NA,1,26,NA,NA,2,NA,NA
"342",110193,17,262,"mei","6",7.4,4.8,1.32,1.61,14,NA,"lazaro","Lázaro","Lázaro","Lázaro Vinicius Marques","https://s.glbimg.com/es/sde/f/2022/04/25/2dc0aa7a19c39f28a56087c890c73b8f_FORMATO.png","Flamengo",2,NA,9,NA,NA,NA,2,8,13,5,3,NA,NA,1,41,NA,NA,NA,NA,NA
"343",60859,17,354,"ata","6",0,6,0,0,0,NA,"jael","Jael","Jael","Jael Ferreira Vieira","https://s.glbimg.com/es/sde/f/2022/02/22/7d9b7c475629a1800313155c896a0e49_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",111690,17,262,"gol","6",0,2,0,0,0,NA,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",38162,17,266,"ata","6",0,3.94,0,1.6,6,NA,"fred","Fred","Fred","Frederico Chaves Guedes","https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png","Fluminense",1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,10,NA,NA,NA,NA,NA
"346",113558,17,280,"ata","6",0,3,0,0,0,NA,"bruninho","Bruninho","Bruninho","Bruno Gonçalves de Jesus","https://s.glbimg.com/es/sde/f/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",115100,17,262,"mei","6",0.6,1.4,0.15,-0.17,3,NA,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,7,NA,NA,NA,NA,NA
"348",114790,17,262,"zag","6",0,2,0,0,0,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",114888,17,280,"mei","6",0,2,0,0,0,NA,"luciano","Luciano","Luciano","Luciano Silva Santos","https://s.glbimg.com/es/sde/f/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
