,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.media_num,atletas.apelido,atletas.status_id,atletas.rodada_id,atletas.slug,atletas.posicao_id,atletas.jogos_num,atletas.foto,atletas.variacao_num,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.apelido_abreviado,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,PP,DE,DP,GC,GS,PC,SG,CV,PS
267,266,8.46,0.0,4.42,Cristiano,7,37,cristiano,2,13,https://s.sde.globo.com/media/person_role/2022/04/20/9d80cf4bd9412d6ee60e6c21830ece85_FORMATO.png,0.0,Cristiano da Silva Leite,89668,Fluminense,,Cristiano,1.0,,20.0,8.0,5.0,3.0,12.0,,,,84.0,,,,,,,5.0,,
268,354,1.92,0.0,2.14,Iury Castilho,6,37,iury-castilho,5,10,https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png,0.0,Iury Lirio Freitas de Castilho,89695,Ceará,,I. Castilho,1.0,3.0,7.0,10.0,3.0,2.0,20.0,,,5.0,27.0,,,,,,,,,1.0
269,314,2.87,0.0,1.31,Rômulo ,6,37,romulo,5,13,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,0.0,Rômulo dos Santos de Souza,89696,Avaí,,Rômulo ,,,6.0,6.0,4.0,2.0,10.0,1.0,,,27.0,,,,,,,,,
270,276,22.35,0.0,6.08,Calleri,7,37,calleri,5,32,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,0.0,Jonathan Calleri,89840,São Paulo,,Calleri,1.0,5.0,17.0,39.0,21.0,31.0,60.0,1.0,16.0,25.0,174.0,1.0,,,,,1.0,,,
271,264,13.77,4.4,4.37,Róger Guedes,7,37,roger-guedes,5,32,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,-0.43,Róger Krug Guedes,89898,Corinthians,,R. Guedes,2.0,5.0,3.0,12.0,22.0,25.0,44.0,1.0,10.0,10.0,156.0,,,,,,,,,
272,314,3.38,6.7,2.65,Wellington,6,37,wellington,3,2,https://s.sde.globo.com/media/person_role/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,1.37,Wellington Ferreira Nascimento,89900,Avaí,,Wellington,,,,2.0,,,,1.0,,,11.0,,,,,,1.0,1.0,,
273,354,12.86,3.7,6.01,Mendoza,7,37,mendoza,5,28,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,-0.71,John Stiven Mendoza Valencia,90031,Ceará,,Mendoza,1.0,6.0,22.0,27.0,20.0,28.0,54.0,6.0,10.0,12.0,153.0,1.0,,,,,,,,
274,354,8.46,0.0,3.72,Bruno Pacheco,7,37,bruno-pacheco,2,25,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,0.0,Bruno de Jesus Pacheco,90061,Ceará,,B. Pacheco,1.0,5.0,53.0,32.0,3.0,7.0,44.0,1.0,1.0,2.0,201.0,,,,,,1.0,4.0,1.0,1.0
275,262,14.9,0.0,5.88,Bruno Henrique,5,37,bruno-henrique,5,8,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,0.0,Bruno Henrique Pinto,90285,Flamengo,,B. Henrique,2.0,3.0,13.0,11.0,7.0,4.0,20.0,1.0,1.0,8.0,41.0,,,,,,,,,
276,275,4.77,0.0,0.0,Jailson,5,37,jailson,4,1,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,0.0,Jaílson Marques Siqueira,90290,Palmeiras,,Jailson,,,,,,,,,,,,,,,,,,,,
277,356,6.77,22.7,3.97,Pedro Rocha,7,37,pedro-rocha,5,18,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,3.56,Pedro Rocha Neves,90302,Fortaleza,,P. Rocha,5.0,1.0,11.0,8.0,4.0,10.0,8.0,,3.0,7.0,42.0,,,,,,,,,1.0
278,285,4.33,0.0,1.39,David,3,37,david,5,21,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,0.0,David Correa da Fonseca,90309,Internacional,,David,2.0,2.0,13.0,22.0,4.0,7.0,16.0,1.0,,7.0,57.0,,,,,,,,1.0,
279,263,6.52,0.0,2.23,Diego Gonçalves,6,37,diego-goncalves,5,10,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,0.0,Diego Gonçalves,90540,Botafogo,,D. Gonçalves,,1.0,5.0,8.0,3.0,3.0,6.0,,2.0,2.0,51.0,,,,,,,,,
280,286,3.53,2.5,1.27,Yuri Lima,7,37,yuri-lima,4,20,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,0.07,Yuri Oliveira Lima,90569,Juventude,,Y. Lima,,6.0,29.0,41.0,6.0,7.0,12.0,,,,102.0,,,,,,,,,
281,373,6.09,0.0,3.5,Luiz Fernando,6,37,luiz-fernando,5,28,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,0.0,Luiz Fernando Moraes dos Santos,90715,Atlético-GO,,L. Fernando,4.0,5.0,28.0,26.0,12.0,23.0,36.0,2.0,2.0,11.0,89.0,,,,,,,,2.0,
282,262,5.81,2.2,3.55,Fabrício Bruno,6,37,fabricio-bruno,3,13,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,0.2,Fabrício Bruno Soares de Faria,90768,Flamengo,,F. Bruno,1.0,5.0,9.0,8.0,,3.0,9.0,,2.0,,52.0,,,,,,,4.0,,
283,373,2.53,1.2,0.34,Klaus,6,37,klaus,3,11,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,0.07,Willian Klaus,90846,Atlético-GO,,Klaus,,1.0,4.0,6.0,,4.0,2.0,,,1.0,23.0,,,,,,,,,
284,280,4.57,1.9,1.64,Carlos Eduardo,6,37,carlos-eduardo,5,23,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,-0.02,Carlos Eduardo Ferreira de Souza,90917,Bragantino,,C. Eduardo,1.0,3.0,19.0,30.0,3.0,7.0,27.0,1.0,,5.0,40.0,,,,,,,,,1.0
285,373,4.93,0.0,2.78,Ronaldo,5,37,ronaldo,1,18,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,0.0,Ronaldo de Oliveira Strada,91101,Atlético-GO,,Ronaldo,,1.0,1.0,,,,2.0,,,,,,66.0,,,27.0,,2.0,,
286,327,8.74,3.0,3.95,Everaldo,7,37,everaldo,5,28,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,-1.11,Everaldo Silva do Nascimento,91151,América-MG,,Everaldo,2.0,5.0,36.0,30.0,12.0,18.0,50.0,1.0,4.0,4.0,170.0,,,,,,,,,
287,327,3.74,0.6,2.3,Éder,7,37,eder,3,32,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,-0.69,Éder Ferreira Graminho,91203,América-MG,,Éder,2.0,6.0,28.0,42.0,3.0,2.0,8.0,,,,126.0,,,,1.0,,,11.0,,
288,263,4.52,5.0,5.67,Lucas Perri,7,37,lucas-perri,1,3,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,-0.06,Lucas Estella Perri,91260,Botafogo,,L. Perri,,1.0,,,,,,,,,,,3.0,,,,,3.0,,
289,286,3.6,-1.0,2.49,César,7,37,cesar,1,23,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,-0.12,César Augusto Soares dos Reis Ribela,91422,Juventude,,César,,2.0,,,,,3.0,,,,,,66.0,2.0,,37.0,,3.0,,
290,262,5.1,-2.4,0.34,Erick Pulgar,6,37,erick-pulgar,4,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,-0.68,Erick Antonio Pulgar Farfán,91473,Flamengo,,E. Pulgar,,,4.0,8.0,,1.0,2.0,,,,25.0,,,,,,,,,
291,276,5.44,0.0,1.35,Eder,6,37,eder,5,22,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,0.0,Eder Citadin Martins,91521,São Paulo,,Eder,,4.0,7.0,9.0,1.0,4.0,9.0,2.0,2.0,9.0,30.0,,,,,,,,,1.0
292,276,5.93,0.0,2.71,Arboleda,6,37,arboleda,3,8,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,0.0,Robert Abel Arboleda Escobar,91573,São Paulo,,Arboleda,,1.0,16.0,9.0,2.0,3.0,3.0,1.0,,,31.0,,,,,,,,,
293,275,11.92,6.0,5.59,Rony,7,37,rony,5,30,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,0.03,Ronielson da Silva Barbosa,91607,Palmeiras,,Rony,1.0,2.0,20.0,34.0,15.0,37.0,34.0,1.0,12.0,28.0,104.0,,,,,,,,,1.0
294,1371,4.5,0.6,2.67,Igor Cariús,7,37,igor-carius,2,16,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,-0.84,Igor Aquino da Silva,91639,Cuiabá,,I. Cariús,,4.0,30.0,21.0,,2.0,13.0,,,1.0,130.0,,,,,,,5.0,1.0,
295,263,6.72,5.8,3.46,Adryelson,7,37,adryelson,3,16,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,-0.1,Adryelson Shawann Lima Silva,91664,Botafogo,,Adryelson,,1.0,15.0,10.0,3.0,7.0,4.0,,,2.0,46.0,,,,,,,7.0,,
296,314,5.42,7.9,2.06,Eduardo,6,37,eduardo,4,29,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,0.93,Eduardo Jacinto de Biasi,91688,Avaí,,Eduardo,2.0,6.0,23.0,43.0,8.0,20.0,35.0,,1.0,1.0,99.0,,,,,,,,,
297,266,11.62,4.8,3.7,Nino,7,37,nino,3,28,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,0.71,Marcílio Florêncio Mota Filho,91708,Fluminense,,Nino,,4.0,35.0,24.0,4.0,5.0,36.0,,,2.0,82.0,,,,,,1.0,11.0,,
298,290,1.13,0.0,-1.0,Matheus Alves,6,37,matheus-alves,1,0,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,0.0,Matheus Alves da Silva Cardoso,91712,Goiás,,M. Alves,,1.0,,,,,,,,,,,,,,,,,,
299,356,5.42,0.0,2.66,Felipe,6,37,felipe,4,11,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,0.0,Luiz Antonio Ferreira Rodrigues,91733,Fortaleza,,Felipe,1.0,2.0,23.0,14.0,,3.0,13.0,,,,60.0,,,,,,,,,
300,266,2.75,0.0,1.02,David Duarte,6,37,david-duarte,3,4,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,0.0,David de Duarte Macedo,91772,Fluminense,,D. Duarte,,2.0,2.0,2.0,,,,,,,7.0,,,,,,,1.0,,
301,286,4.31,0.0,3.66,Nogueira,6,37,nogueira,3,5,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,0.0,Ygor Nogueira de Paula,91815,Juventude,,Nogueira,,1.0,17.0,2.0,1.0,,3.0,,,,22.0,,,,,,1.0,,,
302,373,3.97,0.0,2.06,Hayner,6,37,hayner,2,19,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,0.0,Hayner Willian Monjardim Cordeiro,91856,Atlético-GO,,Hayner,2.0,8.0,22.0,28.0,2.0,3.0,32.0,,,7.0,137.0,,,,,,,3.0,1.0,1.0
303,314,7.39,0.0,3.04,Kevin,6,37,kevin,2,30,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,0.0,Kevin Peterson dos Santos Silva,91888,Avaí,,Kevin,1.0,3.0,60.0,34.0,6.0,9.0,18.0,,2.0,3.0,365.0,,,,,,,5.0,,
304,282,6.75,1.2,1.76,Pavón,6,37,pavon,5,16,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,-0.14,Cristian David Pavón,91908,Atlético-MG,,Pavón,,2.0,13.0,11.0,4.0,11.0,7.0,,1.0,1.0,72.0,,,,,,,,,
305,290,3.0,0.0,0.0,Everson,6,37,everson,3,0,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,0.0,Everson Bispo Pereira,91929,Goiás,,Everson,,,,,,,,,,,,,,,,,,,,
306,286,4.0,0.0,0.0,Bassani,6,37,bassani,4,0,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,0.0,Rodrigo Bassani da Cruz,91968,Juventude,,Bassani,,,,,,,,,,,,,,,,,,,,
307,1371,4.39,0.4,2.73,André Luís,7,37,andre-luis,5,31,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,-0.02,Andre Luis da Costa Alfredo,92146,Cuiabá,,A. Luís,,5.0,24.0,30.0,6.0,15.0,52.0,2.0,3.0,3.0,68.0,,,,,,,,,2.0
308,290,6.44,0.65,3.7,Jair Ventura,7,37,jair-ventura,6,35,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,-0.76,Jair Ventura,92180,Goiás,,J. Ventura,,,,,,,,,,,,,,,,,,,,
309,280,7.0,0.0,2.94,Raul,6,37,raul,4,29,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,0.0,Raul Lô Gonçalves,92496,Bragantino,,Raul,,3.0,67.0,34.0,1.0,11.0,47.0,,,,143.0,,,,,,1.0,,,
310,1371,5.76,1.1,4.84,Deyverson,7,37,deyverson,5,15,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,-0.22,Deyverson Brum Silva Acosta,92708,Cuiabá,,Deyverson,,4.0,8.0,11.0,9.0,13.0,28.0,,6.0,12.0,116.0,,,,,,,,,
311,264,4.98,0.0,0.71,Júnior Moraes,6,37,junior-moraes,5,8,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,0.0,Aluísio Chaves Ribeiro Moraes Júnior,93014,Corinthians,,J. Moraes,,1.0,5.0,9.0,1.0,1.0,5.0,,,,11.0,,,,,,,,,
312,264,5.0,1.4,2.47,Mateus Vital,7,37,mateus-vital,4,13,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,-0.17,Mateus da Silva Vital Assumpção,93108,Corinthians,,M. Vital,1.0,1.0,18.0,7.0,3.0,1.0,17.0,,,2.0,41.0,,,,,,,,,
313,294,4.55,-0.6,2.38,Chancellor,3,37,chancellor,3,12,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,-1.15,Jhon Carlos Chancellor Cedeño,93166,Coritiba,,Chancellor,,2.0,10.0,12.0,2.0,3.0,2.0,,,1.0,37.0,,,,,,,4.0,,
314,264,7.7,2.7,4.2,Rafael Ramos,6,37,rafael-ramos,2,20,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,-0.65,Rafael António Figueiredo Ramos,93236,Corinthians,,R. Ramos,1.0,3.0,41.0,21.0,1.0,2.0,15.0,,,,161.0,,,,,,,9.0,,
315,263,4.22,4.7,3.04,Joel Carli,6,37,joel-carli,3,5,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,0.11,Mauro Joel Carli,93414,Botafogo,,J. Carli,1.0,3.0,3.0,3.0,,2.0,1.0,,,,16.0,,,,,,,2.0,,
316,285,5.1,0.0,3.34,Wanderson,6,37,wanderson,5,24,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,0.0,Wanderson Maciel Sousa Campos,93478,Internacional,,Wanderson,2.0,3.0,5.0,18.0,10.0,11.0,17.0,2.0,6.0,2.0,104.0,,,,,,,,,
317,327,5.44,7.7,2.07,Benítez,7,37,benitez,4,14,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,1.08,Martín Nicolás Benítez,93550,América-MG,,Benítez,2.0,2.0,5.0,7.0,7.0,5.0,23.0,,1.0,1.0,106.0,1.0,,,,,,,,
318,286,6.55,12.8,3.02,Paulo Henrique,3,37,paulo-henrique,2,24,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,1.45,Paulo Henrique de Oliveira Alves,93716,Juventude,,P. Henrique,1.0,3.0,39.0,31.0,2.0,6.0,13.0,,2.0,3.0,152.0,,,,,,1.0,4.0,,
319,294,17.2,0.0,9.77,Andrey,5,37,andrey,4,6,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,0.0,Andrey Ramos do Nascimento,93787,Coritiba,,Andrey,,1.0,19.0,11.0,5.0,8.0,11.0,,3.0,,28.0,,,,,,,,,1.0
320,373,6.92,1.2,2.68,Marlon Freitas,7,37,marlon-freitas,4,35,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,0.04,Marlon Rodrigues Freitas,93790,Atlético-GO,,M. Freitas,3.0,2.0,49.0,17.0,5.0,16.0,4.0,1.0,4.0,2.0,215.0,1.0,,,1.0,,,,,
321,285,3.32,0.0,4.65,Keiller,7,37,keiller,1,13,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,0.0,Keiller da Silva Nunes,93834,Internacional,,Keiller,,2.0,,,,,3.0,,,,,,40.0,,,10.0,1.0,6.0,,
322,280,9.56,7.7,2.69,Cleiton,7,37,cleiton,1,34,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,1.06,Cleiton Schwengber,93882,Bragantino,,Cleiton,,3.0,1.0,,,,11.0,,,,,,105.0,1.0,1.0,54.0,2.0,7.0,,
323,327,2.39,0.0,2.67,Matheusinho,6,37,matheusinho,4,27,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,-0.43,Matheus Leonardo Sales Cardoso,93886,América-MG,,Matheusinho,1.0,3.0,34.0,18.0,8.0,9.0,34.0,,2.0,3.0,120.0,,,,,,,,1.0,
324,275,2.93,-0.1,0.85,Breno Lopes,6,37,breno-lopes,5,21,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,-0.08,Breno Henrique Vasconcelos Lopes,93988,Palmeiras,,B. Lopes,,2.0,4.0,5.0,4.0,,8.0,1.0,1.0,3.0,36.0,,,,,,,,,1.0
325,277,5.92,0.0,8.0,John Victor,6,37,john-victor,1,1,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,0.0,John Victor Maciel Furtado,94044,Santos,,J. Victor,,,,,,,2.0,,,,,,2.0,,,,,1.0,,
326,293,3.86,0.0,1.65,Matheus Fernandes,6,37,matheus-fernandes,4,13,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,0.0,Matheus Fernandes Siqueira,94067,Athlético-PR,,M. Fernandes,,2.0,25.0,14.0,4.0,1.0,4.0,,,,29.0,,,,,,,,,
327,264,3.69,-0.2,0.79,Maycon,6,37,maycon,4,15,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,-0.11,Maycon de Andrade Barberan,94154,Corinthians,,Maycon,,3.0,15.0,11.0,,6.0,4.0,,,,68.0,,,,,,,,,
328,290,5.23,-2.2,3.55,Dadá Belmonte,3,37,dada-belmonte,5,32,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,-0.77,Adaílson Freire Pereira da Silva,94263,Goiás,,D. Belmonte,6.0,8.0,39.0,52.0,9.0,22.0,68.0,1.0,2.0,3.0,172.0,,,,,,,,1.0,
329,275,14.0,0.0,4.75,Raphael Veiga,5,37,raphael-veiga,4,18,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,0.0,Raphael Cavalcante Veiga,94509,Palmeiras,,R. Veiga,3.0,1.0,22.0,16.0,9.0,13.0,29.0,1.0,3.0,4.0,82.0,1.0,,,,,,,,
330,262,10.23,0.0,5.78,Pedro,6,37,pedro,5,23,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,0.0,Pedro Guilherme Abreu dos Santos,94583,Flamengo,,Pedro,3.0,3.0,9.0,17.0,12.0,17.0,13.0,3.0,10.0,4.0,47.0,1.0,,,,,,,,1.0
331,356,2.51,0.0,1.47,Landázuri,6,37,landazuri,2,7,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,0.0,Anthony Rigoberto Landázuri Estacio,94787,Fortaleza,,Landázuri,,1.0,9.0,16.0,1.0,,5.0,,,,44.0,,,,,,,1.0,,1.0
332,286,5.43,1.8,2.96,Capixaba,3,37,capixaba,5,25,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,0.21,João Victor da Vitória Fernandes,94894,Juventude,,Capixaba,1.0,6.0,42.0,23.0,5.0,11.0,40.0,,1.0,,114.0,,,,,,,,,
333,282,11.66,4.1,4.27,Nacho Fernández,7,37,nacho-fernandez,4,31,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,0.2,Ignacio Martín Fernández,94916,Atlético-MG,,N. Fernández,5.0,5.0,45.0,20.0,19.0,13.0,55.0,2.0,3.0,3.0,238.0,1.0,,,,,,,,2.0
334,263,6.46,15.4,3.18,Lucas Fernandes,7,37,lucas-fernandes,4,23,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,1.65,Lucas Fernandes da Silva,94931,Botafogo,,L. Fernandes,3.0,3.0,18.0,28.0,11.0,18.0,24.0,2.0,2.0,,137.0,,,,,,,,,
335,356,9.57,5.5,6.63,Juninho Capixaba,7,37,juninho-capixaba,2,32,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,0.12,Luis Antônio da Rocha Júnior,94968,Fortaleza,,J. Capixaba,4.0,8.0,82.0,59.0,10.0,19.0,59.0,3.0,3.0,1.0,351.0,,,,,,,13.0,,
336,373,1.0,0.0,0.0,Pedro Paulo,6,37,pedro-paulo,1,0,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,0.0,Pedro Paulo Ferreira Barbosa da Costa,95040,Atlético-GO,,P. Paulo,,,,,,,,,,,,,,,,,,,,
337,286,5.16,0.0,4.59,Moraes,6,37,moraes,2,17,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,0.0,Onitlasi Júnior de Moraes Rodrigues,95058,Juventude,,Moraes,1.0,3.0,37.0,9.0,6.0,12.0,13.0,,1.0,3.0,167.0,,,,,,,4.0,,
338,373,3.83,0.0,1.86,Jefferson,7,37,jefferson,2,32,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,-0.26,Jefferson Junio Antônio da Silva,95220,Atlético-GO,,Jefferson,2.0,5.0,32.0,36.0,2.0,11.0,21.0,,1.0,,230.0,,,,,,,4.0,,
339,314,2.49,-2.4,1.24,Marcinho,6,37,marcinho,5,13,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,-0.84,Márcio Antônio de Sousa Júnior,95332,Avaí,,Marcinho,,1.0,10.0,10.0,4.0,4.0,9.0,,,1.0,34.0,,,,,,1.0,,,
340,293,5.95,0.0,4.8,Orejuela,6,37,orejuela,2,14,https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png,0.0,Luis Manuel Orejuela García,95352,Athlético-PR,,Orejuela,1.0,1.0,28.0,16.0,,2.0,19.0,,1.0,,97.0,,,,,,,5.0,,
341,276,6.05,0.0,3.96,Igor Vinícius,6,37,igor-vinicius,2,23,https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,Igor Vinícius de Souza,95466,São Paulo,,I. Vinícius,2.0,2.0,44.0,16.0,1.0,4.0,12.0,,1.0,,136.0,,,,,,,6.0,,
342,290,2.35,0.0,0.63,Sávio,2,37,savio,2,10,https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png,-0.41,Sávio Antônio Alves,95555,Goiás,,Sávio,1.0,4.0,12.0,7.0,2.0,2.0,6.0,,,,110.0,,,,,,,,1.0,
343,314,10.75,0.0,3.36,Raniele,6,37,raniele,4,33,https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png,0.0,Raniele Almeida Melo,95556,Avaí,,Raniele,,9.0,59.0,38.0,8.0,12.0,83.0,1.0,2.0,,220.0,,,,,,,,,3.0
344,356,6.96,0.0,3.26,Marcelo Benevenuto,6,37,marcelo-benevenuto,3,30,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,0.0,Marcelo da Conceição Benevenuto Malaquias,95638,Fortaleza,,M. Benevenuto,1.0,5.0,37.0,19.0,6.0,4.0,18.0,,,,87.0,,,,,,2.0,10.0,,
345,314,1.5,0.0,0.0,Kazu,6,37,kazu,4,1,https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png,0.0,Gabriel Kazu Rossato Yanagu,95657,Avaí,,Kazu,,,,,,,,,,,,,,,,,,,,
