,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.posicao_id,atletas.foto,atletas.rodada_id,atletas.slug,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.jogos_num,atletas.variacao_num,atletas.media_num,CA,DS,FC,FD,FF,FS,PI,SG,A,G,I,FT,DE,GS,GC,PP,CV,DP,PC,PS
69,0.0,3.2,Renato de Araújo Chaves Júnior,3,https://s.glbimg.com/es/sde/f/2022/08/04/0bc83ac31c543274a27ef12ac1aae92c_FORMATO.png,28,renato-chaves,R. Chaves,Renato Chaves,Juventude,0.54,68827,286,5,2,0.0,1.45,,1.0,1.0,2.0,,,4.0,,,,,,,,,,,,,
70,8.0,7.77,Marcelo Lomba do Nascimento,1,https://s.glbimg.com/es/sde/f/2022/02/21/bd515cd514deb5197bb2faa8a721c8f7_FORMATO.png,28,marcelo-lomba,M. Lomba,Marcelo Lomba,Palmeiras,7.0,68872,275,6,3,1.2,8.83,1.0,,,,,1.0,,3.0,,,,,12.0,,,,,,,
71,0.0,4.15,Vinicius Santos Silva,5,https://s.glbimg.com/es/sde/f/2022/03/10/4b5dcfbcabc53f525f565f57f8050ed7_FORMATO.png,28,vinicius,Vinicius,Vinicius,Goiás,-0.32,68917,290,5,17,0.0,2.22,1.0,18.0,12.0,4.0,9.0,12.0,116.0,,3.0,,5.0,,,,,,,,,
72,4.0,12.11,Eduardo Pereira Rodrigues,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,28,dudu,Dudu,Dudu,Palmeiras,3.86,68920,275,7,27,0.0,4.59,2.0,21.0,11.0,14.0,18.0,46.0,188.0,,5.0,4.0,4.0,4.0,,,,,,,,
73,2.2,7.49,Carlos Gilberto do Nascimento Silva,3,https://s.glbimg.com/es/sde/f/2022/04/27/14ec5e5e1aa438191eb6e95781e175fb_FORMATO.png,28,gil,Gil,Gil,Corinthians,2.17,68923,264,7,17,0.04,4.25,2.0,28.0,6.0,5.0,1.0,6.0,61.0,7.0,1.0,,2.0,,,,,,,,1.0,
74,0.0,5.0,Rafael Pires Monteiro,1,https://s.glbimg.com/es/sde/f/2022/07/15/5f41e2711750955ef1b92db4d8efe3ae_FORMATO.png,28,rafael,Rafael,Rafael,Atlético-MG,1.74,68928,282,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
75,3.0,6.33,Luciano Castán da Silva,3,https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png,28,luciano-castan,L. Castán,Luciano Castán,Coritiba,2.8,68942,294,6,25,0.16,2.7,5.0,37.0,20.0,,6.0,16.0,137.0,6.0,,1.0,1.0,,,,,,1.0,,,
76,0.0,6.61,Mário Sérgio Santos Costa,5,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,28,marinho,Marinho,Marinho,Flamengo,-1.47,68952,262,6,16,0.0,4.9,4.0,14.0,16.0,6.0,15.0,40.0,70.0,,4.0,2.0,,1.0,,,,,1.0,,,1.0
77,3.0,7.63,Marcos Gabriel do Nascimento,4,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,28,marquinhos-gabriel,M. Gabriel,Marquinhos Gabriel,Goiás,2.79,68954,290,7,5,0.27,5.26,1.0,7.0,3.0,3.0,1.0,8.0,15.0,,1.0,1.0,1.0,,,,,,,,,
78,-0.2,5.4,Lucas Pacheco Affini,4,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,28,lucas-sasha,L. Sasha,Lucas Sasha,Fortaleza,-0.12,68991,356,7,11,-0.12,4.32,2.0,37.0,11.0,4.0,3.0,11.0,43.0,,,,,,,,,,,,,
79,12.0,4.68,João Carlos Heidemann,1,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,28,joao-carlos,J. Carlos,João Carlos,Cuiabá,10.18,69010,1371,7,5,1.96,3.0,,,,,,,,,,,,,15.0,7.0,,,,1.0,,
80,3.2,9.44,Aderbar Melo dos Santos Neto,1,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,28,santos,Santos,Santos,Flamengo,2.96,69012,262,7,15,0.14,4.36,,1.0,,,,2.0,,6.0,,,,,45.0,12.0,,,,,,
81,0.0,7.34,Manoel Messias Silva Carvalho,3,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,28,manoel,Manoel,Manoel,Fluminense,-0.33,69014,266,7,22,0.0,4.21,3.0,19.0,15.0,,9.0,21.0,90.0,7.0,1.0,4.0,,,,,,,1.0,,,
82,0.0,3.42,Marcelo Cirino da Silva,5,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,28,marcelo-cirino,M. Cirino,Marcelo Cirino,Athlético-PR,0.82,69022,293,5,11,0.0,0.88,1.0,7.0,4.0,1.0,3.0,4.0,26.0,,,,5.0,,,,,,,,,1.0
83,0.0,10.81,José Paulo Bezerra Maciel Júnior,4,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,28,paulinho,Paulinho,Paulinho,Corinthians,3.47,69034,264,5,3,0.0,2.93,,1.0,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,
84,0.0,4.93,Vladimir Orlando Cardoso de Araújo Filho,1,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,28,vladimir,Vladimir,Vladimir,Avaí,6.57,69040,314,7,14,0.0,2.72,2.0,1.0,,,,2.0,,2.0,,,,,49.0,21.0,,,,,,
85,0.0,7.13,Eduardo Jesús Vargas Rojas,5,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,28,vargas,Vargas,Vargas,Atlético-MG,2.42,69102,282,6,16,0.0,2.79,1.0,10.0,11.0,7.0,13.0,9.0,42.0,,2.0,1.0,3.0,,,,,,,,,
86,0.2,5.02,Pablo Felipe Teixeira,5,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,28,pablo,Pablo,Pablo,Athlético-PR,0.44,69138,293,6,17,-0.04,2.9,5.0,12.0,32.0,9.0,10.0,14.0,71.0,,1.0,3.0,11.0,1.0,,,,,,,,
87,0.0,5.41,Ricardo Bueno da Silva,5,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,28,ricardo-bueno,R. Bueno,Ricardo Bueno,Juventude,4.42,69141,286,5,15,0.0,1.95,3.0,9.0,12.0,5.0,5.0,24.0,46.0,,,1.0,4.0,1.0,,,,1.0,,,,1.0
88,0.0,7.71,Pablo Nascimento Castro,3,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,28,pablo,Pablo,Pablo,Flamengo,5.55,69165,262,7,15,0.0,3.9,4.0,30.0,24.0,2.0,3.0,3.0,55.0,6.0,,,1.0,1.0,,,,,,,,
89,0.0,2.84,Sidimar Fernando Cigolini,3,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,28,sidimar,Sidimar,Sidimar,Goiás,1.29,69189,290,5,5,0.0,3.34,,4.0,2.0,,2.0,4.0,11.0,2.0,,,,,,,,,,,,
90,0.0,13.52,Arturo Erasmo Vidal Pardo,4,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,28,vidal,Vidal,Vidal,Flamengo,6.6,69375,262,7,9,0.0,4.68,2.0,18.0,10.0,,4.0,7.0,22.0,,1.0,2.0,,,,,,,,,,
91,0.0,6.02,Maycon Vinícius Ferreira da Cruz,4,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,28,nikao,Nikão,Nikão,São Paulo,2.05,69705,276,5,11,0.0,2.91,2.0,4.0,2.0,2.0,4.0,12.0,55.0,,,3.0,3.0,,,,,,,,,
92,0.2,3.22,Fellipe Ramos Ignez Bastos,4,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,28,fellipe-bastos,F. Bastos,Fellipe Bastos,Goiás,0.34,70116,290,3,20,0.09,1.55,9.0,21.0,17.0,9.0,10.0,13.0,96.0,,1.0,,,,,,,,,,1.0,
93,0.0,4.51,Rafael Pereira da Silva,2,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,28,rafael,Rafael,Rafael,Botafogo,0.93,70171,263,6,2,0.0,1.05,,2.0,,,,,3.0,,,,,,,,,,,,,
94,1.6,6.14,Eduardo Colcenti Antunes,5,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,28,eduardo-sasha,E. Sasha,Eduardo Sasha,Atlético-MG,1.61,70360,282,6,20,-0.2,3.26,,12.0,7.0,10.0,9.0,14.0,50.0,,1.0,3.0,1.0,1.0,,,,,,,,
95,8.0,6.31,Gabriel Vasconcelos Ferreira,1,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,28,gabriel,Gabriel,Gabriel,Coritiba,6.84,70449,294,6,3,1.36,5.33,1.0,,,,,,,2.0,,,,,9.0,2.0,,,,,,
96,0.0,1.0,William Alves de Oliveira,5,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,28,william-alves,W. Alves,William Alves,Coritiba,0.48,70451,294,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
97,4.4,7.73,Marllon Gonçalves Jerônimo Borges,3,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,28,marllon,Marllon,Marllon,Cuiabá,3.93,70666,1371,7,26,0.43,3.28,2.0,47.0,20.0,3.0,11.0,14.0,101.0,6.0,,,1.0,,,,,,,,2.0,
98,0.0,4.24,Leonardo Cittadini,4,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,28,leo-cittadini,L. Cittadini,Léo Cittadini,Athlético-PR,1.49,70986,293,6,18,0.0,1.94,2.0,16.0,15.0,1.0,5.0,13.0,25.0,,1.0,1.0,,,,,,,,,,
99,3.0,4.79,Vinícius Goes Barbosa de Souza,4,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,28,vina,Vina,Vina,Ceará,2.65,71162,354,7,21,0.27,2.47,4.0,9.0,8.0,12.0,25.0,30.0,213.0,,1.0,1.0,6.0,3.0,,,,,1.0,,,1.0
100,4.9,11.67,Maicon Pereira Roque,3,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,28,maicon,Maicon,Maicon,Santos,4.61,71227,277,6,20,0.38,3.71,1.0,31.0,6.0,4.0,5.0,6.0,119.0,7.0,1.0,,2.0,,,,,,,,,
101,-1.0,6.55,Fernando Miguel Kaufmann,1,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,28,fernando-miguel,F. Miguel,Fernando Miguel,Fortaleza,-0.61,71571,356,7,10,-0.67,6.55,2.0,,,,,1.0,,7.0,,,,,39.0,7.0,,,,,,
102,0.0,3.4,João Paulo Gomes da Costa,2,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,28,joao-paulo,J. Paulo,João Paulo,América-MG,2.42,71602,327,6,6,0.0,2.32,,9.0,3.0,1.0,2.0,,38.0,1.0,,,,,,,,,,,,
103,0.0,12.14,Weverton Pereira da Silva,1,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,28,weverton,Weverton,Weverton,Palmeiras,9.13,71631,275,7,24,0.0,4.41,,,,,,2.0,,11.0,,,,,69.0,19.0,,,,,,
104,0.1,5.51,Raúl Alejandro Cáceres Bogado,2,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,28,raul-caceres,R. Cáceres,Raúl Cáceres,América-MG,0.3,71680,327,7,20,-0.89,4.05,1.0,25.0,16.0,2.0,4.0,3.0,130.0,9.0,2.0,1.0,3.0,,,,,,,,,
105,0.0,15.73,Gustavo Raúl Gómez Portillo,3,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,28,gustavo-gomez,G. Gómez,Gustavo Gómez,Palmeiras,6.96,71684,275,7,20,0.0,6.65,6.0,34.0,22.0,3.0,6.0,18.0,73.0,8.0,,7.0,5.0,,,,,,,,1.0,
106,0.0,8.04,Óscar Ramón Ruiz Roa,5,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,28,oscar-ruiz,Ã. Ruíz,Óscar Ruíz,Juventude,1.71,71691,286,7,18,0.0,2.66,1.0,8.0,3.0,2.0,9.0,11.0,58.0,,,3.0,4.0,2.0,,,,,,,,1.0
107,0.9,3.05,Elton Júnior Melo Ataíde,4,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,28,elton,Elton,Elton,Juventude,0.91,71719,286,6,10,-0.17,1.63,3.0,16.0,12.0,1.0,3.0,5.0,23.0,,,,1.0,,,,,,,,,
108,3.1,8.26,Thiago Galhardo do Nascimento Rocha,5,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,28,thiago-galhardo,T. Galhardo,Thiago Galhardo,Fortaleza,3.02,71844,356,7,9,-0.41,4.14,4.0,14.0,10.0,5.0,9.0,13.0,62.0,,1.0,1.0,,,,,,,,,,1.0
109,2.8,7.23,Gabriel Appelt Pires,4,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,28,gabriel-pires,G. Pires,Gabriel Pires,Botafogo,2.65,71898,263,7,6,-0.24,3.1,,7.0,3.0,2.0,3.0,2.0,27.0,,,1.0,,,,,,,,,,
110,0.0,7.32,Bruno Cortês Barbosa,2,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,28,bruno-cortez,B. Cortez,Bruno Cortez,Avaí,6.74,72079,314,2,25,0.0,2.14,7.0,39.0,19.0,2.0,2.0,23.0,210.0,5.0,,,1.0,,,,,,,,,
111,0.0,5.14,Danilo Fernando Avelar,3,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,28,danilo-avelar,D. Avelar,Danilo Avelar,América-MG,8.48,72142,327,2,11,0.0,3.17,1.0,10.0,9.0,3.0,8.0,3.0,49.0,3.0,1.0,,,,,,,,,,,
112,0.0,10.44,Everson Felipe Marques Pires,1,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,28,everson,Everson,Everson,Atlético-MG,0.54,72294,282,7,26,-0.6,3.31,2.0,,,,,2.0,,10.0,,,,,59.0,29.0,,,,1.0,,
113,0.0,3.58,Luiz Otávio Anacleto Leandro,3,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,28,luiz-otavio,L. Otávio,Luiz Otávio,Ceará,1.61,72359,354,6,13,0.0,3.18,4.0,22.0,9.0,1.0,3.0,7.0,34.0,3.0,,1.0,1.0,,,,,,1.0,,2.0,
114,0.0,4.13,Rodrigo Oliveira Lindoso,4,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,28,rodrigo-lindoso,R. Lindoso,Rodrigo Lindoso,Ceará,1.78,72362,354,6,12,0.0,1.79,6.0,15.0,11.0,2.0,4.0,13.0,44.0,,1.0,,,,,,,,,,,
115,0.0,7.21,Felipe Alves Raymundo,1,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,28,felipe-alves,F. Alves,Felipe Alves,São Paulo,6.77,72372,276,6,7,0.0,5.86,1.0,,,,,,,3.0,,,,,26.0,5.0,,,,1.0,1.0,
116,9.27,11.13,Fernando Diniz Silva,6,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,28,fernando-diniz,F. Diniz,Fernando Diniz,Fluminense,8.12,72391,266,7,24,0.87,4.73,,,,,,,,,,,,,,,,,,,,
117,0.0,6.39,Matheus Simonete Bressanelli,3,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,28,bressan,Bressan,Bressan,Avaí,5.64,72491,314,7,17,0.0,1.86,3.0,18.0,17.0,,2.0,6.0,83.0,4.0,,,,1.0,,,,,,,1.0,
118,-0.5,4.18,Nicolas Godinho Johann,5,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,28,nicolas,Nicolas,Nicolas,Goiás,-0.19,72524,290,6,19,-0.15,2.09,,4.0,21.0,3.0,8.0,18.0,62.0,,1.0,3.0,7.0,,,,,,,,,
119,1.5,3.92,Magno José da Silva,2,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,28,maguinho,Maguinho,Maguinho,Goiás,1.46,72532,290,7,24,-0.06,1.94,7.0,29.0,31.0,1.0,9.0,15.0,127.0,5.0,,,2.0,,,,,,,,1.0,1.0
120,-1.0,6.77,Matheus Fernando Cavichioli,1,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,28,matheus-cavichioli,M. Cavichioli,Matheus Cavichioli,América-MG,-0.6,72580,327,7,15,-1.7,5.51,,1.0,,,,3.0,,7.0,,,,,58.0,13.0,,,,,,
121,4.2,6.2,Pedro Henrique Konzen Medina da Silva,5,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,28,pedro-henrique,P. Henrique,Pedro Henrique,Internacional,3.79,72583,285,7,22,-1.89,4.43,4.0,21.0,25.0,9.0,18.0,26.0,105.0,,1.0,6.0,10.0,1.0,,,,,,,,1.0
122,0.0,11.23,Luiz Carlos Cirne Lima de Lorenzi,6,https://s.sde.globo.com/media/person_role/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png,28,lisca,Lisca,Lisca,Avaí,5.99,72588,314,7,9,0.0,4.47,,,,,,,,,,,,,,,,,,,,
123,5.9,7.52,Fernando Luiz Rosa,4,https://s.glbimg.com/es/sde/f/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,28,fernandinho,Fernandinho,Fernandinho,Athlético-PR,5.17,72775,293,7,6,1.04,2.3,2.0,6.0,11.0,3.0,2.0,10.0,33.0,,1.0,,,,,,,,,,,
124,8.0,8.0,Gabriel Iván Mercado,3,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,28,mercado,Mercado,Mercado,Internacional,7.02,72951,285,3,23,1.21,3.45,6.0,31.0,21.0,3.0,2.0,15.0,60.0,10.0,,,2.0,,,,,,1.0,,,1.0
125,0.0,6.43,Daniel Fortunato Borges,2,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,28,daniel-borges,D. Borges,Daniel Borges,Botafogo,4.95,73318,263,6,19,0.0,2.75,1.0,22.0,12.0,2.0,3.0,11.0,195.0,5.0,2.0,1.0,1.0,,,,,,1.0,,,
126,15.3,10.48,Samuel Xavier Brito,2,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,28,samuel-xavier,S. Xavier,Samuel Xavier,Fluminense,13.09,73384,266,7,24,2.43,4.84,2.0,30.0,16.0,4.0,13.0,36.0,161.0,7.0,2.0,2.0,2.0,3.0,,,,,,,,
127,0.0,4.38,Rafael Vaz dos Santos,3,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,28,rafael-vaz,R. Vaz,Rafael Vaz,Avaí,7.86,73421,314,7,10,0.0,1.68,2.0,9.0,3.0,3.0,2.0,2.0,63.0,2.0,,,,,,,,,,,1.0,
128,0.0,2.95,Glédson Ribeiro dos Santos,1,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,28,gledson,Glédson,Glédson,Avaí,6.15,73533,314,6,2,0.0,3.5,2.0,,,,,2.0,,1.0,,,,,3.0,1.0,,,,,,
129,0.0,3.47,Hernán Arsenio Pérez González,5,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,28,hernan-perez,H. Pérez,Hernán Pérez,Coritiba,2.08,73738,294,6,2,0.0,0.95,1.0,2.0,5.0,1.0,1.0,2.0,10.0,,,,,,,,,,,,,
130,0.0,5.62,Rodrigo Caio Coquette Russo,3,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,28,rodrigo-caio,R. Caio,Rodrigo Caio,Flamengo,1.72,73800,262,5,8,0.0,1.84,,7.0,3.0,1.0,,4.0,10.0,1.0,,,,,,,,,,,,
131,5.5,5.34,Aloísio dos Santos Gonçalves,5,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,28,aloisio,Aloísio,Aloísio,América-MG,4.83,73850,327,6,15,0.76,2.78,1.0,6.0,26.0,12.0,5.0,11.0,36.0,,1.0,2.0,10.0,1.0,,,,,,,,
132,0.0,2.07,Jean Cléber Santos da Silva,4,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,28,jean-cleber,J. Cléber,Jean Cléber,Avaí,0.49,73858,314,6,16,0.0,0.87,2.0,14.0,11.0,,5.0,7.0,50.0,,,,,,,,,,,,,
133,0.3,3.96,Rodinei Marcelo de Almeida,2,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,28,rodinei,Rodinei,Rodinei,Flamengo,0.46,73992,262,2,10,0.01,3.04,,18.0,2.0,2.0,2.0,5.0,62.0,2.0,1.0,,,,,,1.0,,1.0,,,
134,0.0,8.31,Roberto Junior Fernández Torres,1,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,28,gatito-fernandez,G. Fernández,Gatito Fernández,Botafogo,6.83,74061,263,7,24,0.0,3.97,1.0,,,,,5.0,,7.0,,,,,79.0,27.0,,,,1.0,,
135,-1.3,2.1,Gustavo Lucas Domingues Piazón,4,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,28,lucas-piazon,L. Piazon,Lucas Piazon,Botafogo,-0.94,74084,263,6,16,-0.29,0.5,2.0,12.0,7.0,2.0,,6.0,49.0,,,,1.0,,,,,,1.0,,,
136,0.0,4.15,José Paolo Guerrero Gonzales,5,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,28,paolo-guerrero,P. Guerrero,Paolo Guerrero,Avaí,0.81,75295,314,6,8,0.0,1.02,1.0,1.0,11.0,2.0,7.0,5.0,20.0,,,,2.0,1.0,,,,,,,,
137,0.0,4.97,Jorge de Moura Xavier,4,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,28,jorginho,Jorginho,Jorginho,Atlético-GO,-1.05,77544,373,6,21,0.0,2.55,6.0,21.0,11.0,3.0,17.0,23.0,175.0,,,3.0,5.0,2.0,,,,,1.0,,,
138,3.4,2.03,Auremir Evangelista dos Santos,4,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,28,auremir,Auremir,Auremir,Goiás,2.96,77570,290,7,16,0.66,1.04,1.0,19.0,21.0,1.0,2.0,5.0,43.0,,,,,,,,,,,,,
139,5.25,12.27,Vítor Manuel de Oliveira Lopes Pereira,6,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,28,vitor-pereira,V. Pereira,Vítor Pereira,Corinthians,4.9,77713,264,7,27,0.1,4.72,,,,,,,,,,,,,,,,,,,,
140,0.0,5.21,William de Oliveira Pottker,5,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,28,william-pottker,W. Pottker,William Pottker,Avaí,3.82,77809,314,7,21,0.0,2.59,5.0,18.0,15.0,11.0,7.0,33.0,119.0,,1.0,2.0,11.0,,,,,1.0,,,1.0,4.0
141,0.0,8.33,Madson Ferreira dos Santos,2,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,28,madson,Madson,Madson,Santos,3.44,78077,277,7,22,0.0,4.0,5.0,34.0,16.0,1.0,3.0,18.0,165.0,8.0,1.0,2.0,1.0,,,,,,,,,
142,8.6,8.48,Renê Rodrigues Martins,2,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,28,rene,Renê,Renê,Internacional,7.55,78445,285,7,18,1.14,5.35,,48.0,13.0,,1.0,18.0,164.0,9.0,1.0,,,,,,,,,,1.0,
143,0.0,2.26,Jonathan Renato Barbosa,5,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,28,jonathan-cafu,J. Cafu,Jonathan Cafu,Cuiabá,1.28,78580,1371,6,8,0.0,0.44,,7.0,7.0,,,3.0,13.0,,,,,,,,,,1.0,,,
144,4.1,6.75,Gabriel Girotto Franco,4,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,28,gabriel,Gabriel,Gabriel,Internacional,3.76,78605,285,7,24,-0.45,3.66,2.0,78.0,44.0,1.0,7.0,24.0,97.0,,,,,,,,,,,,,
145,0.0,4.76,Ramiro Moschen Benetti,4,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,28,ramiro,Ramiro,Ramiro,Corinthians,3.08,78715,264,6,4,0.0,1.38,1.0,5.0,3.0,1.0,,3.0,13.0,,,,,,,,,,,,,
146,0.0,4.29,Reinaldo Manoel da Silva,2,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,28,reinaldo,Reinaldo,Reinaldo,São Paulo,0.74,78850,276,6,17,0.0,2.2,3.0,7.0,12.0,2.0,7.0,9.0,153.0,3.0,3.0,1.0,,,,,,,,,,
