"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","PI","SG","CA","DE","FS","GS","PC","A","FC","FD","FF","G","I","FT","PP","CV","PS","DP","GC"
"73",72290,13,327,"gol","2",0,7.43,0,3.25,12,6.34,"jailson","Jailson","Jailson","Jailson Marcelino dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png","América-MG",NA,NA,2,1,43,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",42135,13,264,"mei","2",0,14.88,0,4.78,10,4.95,"willian","Willian","Willian","Willian Borges da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png","Corinthians",19,50,NA,1,NA,24,NA,NA,2,3,5,5,NA,2,NA,NA,NA,NA,NA,NA
"75",87228,13,282,"lat","7",6.1,12.26,0.07,4.6,8,5.28,"guilherme-arana","Guilherme Arana","G. Arana","Guilherme Antonio Arana Lopes","https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png","Atlético-MG",9,56,5,4,NA,7,NA,1,1,15,1,8,NA,NA,NA,NA,NA,NA,NA,NA
"76",104276,13,266,"lat","6",0,9.74,0,4.22,4,9.26,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",8,31,2,1,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",68833,13,277,"mei","6",-1,3.7,-0.23,0.76,9,2.77,"ricardo-goulart","Ricardo Goulart","R. Goulart","Ricardo Goulart Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png","Santos",5,28,NA,2,NA,7,NA,NA,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"78",72294,13,282,"gol","7",8,12.08,0.55,3.79,12,6.61,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png","Atlético-MG",NA,NA,6,2,30,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",69034,13,264,"mei","5",0,10.81,0,2.93,3,10.63,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",1,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"80",96684,13,276,"ata","6",1,2.89,-0.02,0.28,9,0.94,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",4,23,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",60969,13,327,"lat","7",0.9,6.59,-0.68,2.78,13,1.1,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",26,134,2,2,NA,13,NA,NA,NA,16,4,5,NA,1,NA,NA,NA,NA,NA,NA
"82",104250,13,264,"zag","6",0,6.25,0,3.33,7,3.53,"joao-victor","João Victor","J. Victor","João Victor da Silva Marcelino","https://s.glbimg.com/es/sde/f/2022/04/27/f3e5573d52686895a481f6eb2b0189bb_FORMATO.png","Corinthians",9,17,3,2,NA,5,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"83",71071,13,282,"tec","7",6.35,12.75,0.38,5.5,12,5.44,"antonio-mohamed","Antonio Mohamed","A. Mohamed","Ricardo Antonio Mohamed Matijevich","https://s.glbimg.com/es/sde/f/2022/03/08/9f29bd3b01ad7f8b22ead88e86930382_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",71680,13,327,"lat","6",0.7,4.77,-0.83,3.65,9,0.83,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",10,40,2,NA,NA,NA,NA,NA,1,3,1,2,1,1,NA,NA,NA,NA,NA,NA
"85",89226,13,327,"zag","5",0,7.66,0,4.4,6,4.38,"iago-maidana","Iago Maidana","I. Maidana","Iago Justen Maidana Martins","https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png","América-MG",4,15,1,1,NA,NA,NA,NA,NA,9,NA,1,3,NA,NA,NA,1,NA,NA,NA
"86",98484,13,263,"zag","7",0,4.3,0,2.27,11,4.27,"kanu","Kanu","Kanu","Victor Hugo Soares dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png","Botafogo",14,39,2,3,NA,7,NA,NA,NA,9,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"87",38394,13,293,"zag","5",0,8,0,0,0,11.1,"thiago-heleno","Thiago Heleno","T. Heleno","Thiago Heleno Henrique Ferreira","https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",42116,13,266,"ata","6",1.2,3.63,-0.07,0.92,11,1.13,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",5,13,NA,1,NA,1,NA,NA,1,4,2,NA,NA,2,NA,NA,NA,NA,NA,NA
"89",81031,13,354,"tec","7",5.91,4.26,0.47,3.8,3,4.53,"marquinhos-santos","Marquinhos Santos","M. Santos","Marcos Vinícius dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/08/fe2e9685b644eeed11a14b51b6b6afd4_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",90768,13,262,"zag","6",0,7,0,0,0,9.71,"fabricio-bruno","Fabrício Bruno","F. Bruno","Fabrício Bruno Soares de Faria","https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",101708,13,277,"lat","6",0,4.23,0,0.4,3,1.81,"felipe-jonatan","Felipe Jonatan","F. Jonatan","Felipe Jonatan Rocha Andrade","https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png","Santos",1,10,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"92",79631,13,266,"ata","7",8.3,13.1,1.09,5.75,13,6.85,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",1,47,NA,NA,NA,4,NA,NA,NA,7,12,11,7,8,NA,NA,NA,NA,NA,NA
"93",71602,13,327,"lat","6",2.1,3.4,-0.2,2.32,6,1.75,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",9,38,1,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"94",82463,13,282,"mei","7",0.5,3.79,-0.68,1.36,10,0.64,"otavio","Otávio","Otávio","Otávio Henrique Passos Santos","https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png","Atlético-MG",15,27,NA,1,NA,3,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",98909,13,293,"ata","7",3.2,7.42,0.27,3.17,12,2.81,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",18,77,NA,2,NA,18,NA,NA,1,11,4,14,NA,5,NA,NA,NA,NA,NA,NA
"96",79113,13,263,"zag","7",0,8.8,0,4,10,6.99,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo",20,44,2,3,NA,2,NA,NA,1,11,1,2,1,1,NA,NA,NA,NA,NA,NA
"97",79188,13,356,"ata","7",1.9,3.64,0.31,0.75,12,1.63,"silvio-romero","Silvio Romero","S. Romero","Silvio Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png","Fortaleza",1,26,NA,1,NA,7,NA,NA,NA,2,3,7,NA,6,NA,NA,NA,NA,NA,NA
"98",71937,13,327,"mei","6",0,3.77,0,0.6,1,3.21,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",110506,13,275,"tec","7",5.14,13.02,-0.12,6.71,12,4.58,"abel-ferreira","Abel Ferreira","A. Ferreira","Abel Fernando Moreira Ferreira","https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",80079,13,327,"gol","2",6,2.61,0.61,6,1,4.5,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",68773,13,327,"ata","6",0,2.09,0,0.65,7,-0.38,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",6,14,NA,2,NA,1,NA,NA,NA,9,2,1,NA,3,NA,NA,NA,NA,NA,NA
"102",85315,13,264,"mei","7",4.1,5.75,0.39,2.41,7,3.36,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",13,12,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",91151,13,327,"ata","7",3.9,8.64,0.35,4.73,8,3.41,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",12,54,NA,1,NA,22,NA,NA,2,9,4,5,NA,2,1,NA,NA,NA,NA,NA
"104",95662,13,327,"mei","7",0.6,2.38,0,1.14,11,0.59,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",11,70,NA,NA,NA,2,NA,NA,NA,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA
"105",94916,13,282,"mei","3",7.9,12.94,1.27,6.06,11,6.56,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png","Atlético-MG",20,101,NA,3,NA,21,NA,NA,3,8,8,9,2,1,NA,NA,NA,NA,NA,NA
"106",82381,13,327,"mei","7",2.1,5.93,-0.55,2.53,11,1.93,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",18,65,NA,1,NA,12,NA,NA,1,7,2,2,NA,2,NA,NA,NA,1,NA,NA
"107",85300,13,327,"ata","5",0,3,0,0,0,4.15,"berrio","Berrío ","Berrío ","Orlando Enrique Berrío Meléndez","https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",94067,13,293,"mei","6",0,4.04,0,2.07,8,1.5,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",14,20,NA,1,NA,2,NA,NA,NA,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"109",100762,13,314,"ata","7",5.3,8.3,-1.09,5.58,12,4.36,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",6,29,NA,1,NA,11,NA,NA,NA,27,6,13,6,4,NA,NA,NA,1,NA,NA
"110",95220,13,373,"lat","7",6.6,4.95,1.32,2.72,13,5.06,"jefferson","Jefferson","Jefferson","Jefferson Junio Antônio da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png","Atlético-GO",11,87,2,NA,NA,8,NA,NA,1,10,1,7,1,NA,NA,NA,NA,NA,NA,NA
"111",98022,13,293,"mei","7",6.5,4.97,1.18,1.25,9,5.03,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",11,16,NA,1,NA,5,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"112",97453,13,327,"gol","5",0,3,0,0,0,4.15,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",104513,13,293,"lat","7",0,7.29,0,4.1,12,1.01,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",25,101,4,3,NA,5,NA,NA,1,14,1,NA,1,1,NA,NA,NA,NA,NA,NA
"114",101594,13,293,"mei","7",0,6.96,0,3.72,9,2.77,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",34,49,NA,4,NA,12,NA,1,NA,16,1,4,NA,NA,NA,NA,1,NA,NA,NA
"115",93886,13,327,"mei","6",0,0.77,0,0.15,4,0.88,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",5,17,NA,1,NA,2,NA,NA,NA,6,1,NA,NA,1,NA,NA,1,NA,NA,NA
"116",105208,13,293,"gol","7",8,8.53,0.75,4.86,13,6.3,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",1,NA,5,2,45,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"117",87552,13,293,"mei","6",-0.1,3.16,-0.11,2.1,5,0.15,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",NA,10,NA,1,NA,7,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"118",90302,13,293,"ata","6",0,2.77,0,1.38,6,1.55,"pedro-rocha","Pedro Rocha","P. Rocha","Pedro Rocha Neves","https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_FORMATO.png","Athlético-PR",2,14,NA,NA,NA,4,NA,NA,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA
"119",90917,13,280,"ata","6",-0.2,4.45,-1.26,1.85,4,0.2,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",5,7,NA,1,NA,4,NA,NA,NA,4,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"120",86388,13,327,"mei","7",0,8.15,0,4.09,9,-0.89,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",20,54,NA,NA,NA,22,NA,NA,1,24,1,4,1,NA,NA,NA,1,NA,NA,NA
"121",105175,13,293,"lat","7",13,6.6,2.1,4.65,10,9.77,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",20,98,4,NA,NA,3,NA,1,NA,9,2,5,1,NA,NA,NA,NA,NA,NA,NA
"122",94444,13,293,"ata","6",-0.8,3.09,-0.22,-0.05,4,-0.34,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,2,NA,1,NA,3,NA,NA,NA,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"123",105672,13,293,"zag","7",3.7,4.29,0.71,2.8,7,2.95,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",9,32,3,2,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",97133,13,373,"lat","6",0,7.58,0,2.27,4,7.31,"dudu","Dudu","Dudu","Luís Eduardo Marques dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b0bce50f61a2478463da6058f9be7677_FORMATO.png","Atlético-GO",7,32,NA,1,NA,2,NA,NA,1,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"125",91101,13,373,"gol","7",1,5.46,-0.64,3.74,11,1.08,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",1,NA,2,NA,42,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",88136,13,264,"gol","6",0,6,0,0,0,8.32,"ivan","Ivan","Ivan","Ivan Quaresma da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/34cb1f18e1366fa0c31a3d946941e5c5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",102253,13,293,"zag","6",0,3.96,0,3.3,2,4.47,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",2,2,1,1,NA,1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"128",88087,13,373,"zag","7",-0.6,4.12,-0.46,2.13,11,-0.15,"ramon-menezes","Ramon Menezes","R. Menezes","Ramon Menezes Roma","https://s.glbimg.com/es/sde/f/2022/03/03/addba459fcb5f0a6de801f763b1f8375_FORMATO.png","Atlético-GO",8,29,2,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,1,NA,NA,NA,NA,NA
"129",99440,13,373,"mei","3",5.9,7.6,0.91,3.66,12,4.75,"baralhas","Baralhas","Baralhas","Gabriel Baralhas dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png","Atlético-GO",31,32,NA,6,NA,4,NA,NA,NA,18,3,6,1,NA,1,NA,NA,NA,NA,NA
"130",80370,13,373,"mei","7",1.9,4.51,0.22,1.92,10,1.68,"edson","Edson ","Edson ","Edson Felipe da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/3c782944d7dbd6686b97db6c607caa2e_FORMATO.png","Atlético-GO",19,51,NA,3,NA,10,NA,NA,NA,8,1,1,NA,1,NA,NA,NA,NA,NA,NA
"131",102301,13,293,"mei","6",0,2,0,0,0,2.76,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",106823,13,293,"zag","6",0,1.86,0,-0.9,1,1.72,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",104502,13,293,"mei","6",0,3.96,0,1.94,5,2.21,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",9,15,NA,3,NA,3,NA,NA,NA,15,1,3,NA,2,1,NA,NA,NA,NA,NA
"134",82766,13,373,"mei","7",9.9,11.3,1.71,4.7,13,7.88,"wellington-rato","Wellington Rato","W. Rato","Wellington Soares da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png","Atlético-GO",8,84,NA,NA,NA,12,NA,NA,NA,8,8,15,4,3,1,NA,NA,NA,NA,NA
"135",77544,13,373,"mei","7",6,6.26,0.63,3.32,12,4.73,"jorginho","Jorginho","Jorginho","Jorge de Moura Xavier","https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png","Atlético-GO",13,116,NA,5,NA,17,NA,NA,NA,6,3,11,2,3,2,NA,NA,NA,NA,NA
"136",60795,13,373,"gol","6",0,4,0,0,0,5.54,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",106681,13,373,"ata","6",6.4,6.83,1.09,2.68,12,5.07,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Augusto dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png","Atlético-GO",16,56,NA,5,NA,13,NA,NA,1,19,5,1,1,2,1,NA,NA,NA,NA,NA
"138",38877,13,282,"lat","3",5.1,8.65,-0.94,6.77,7,4.27,"mariano","Mariano","Mariano","Mariano Ferreira Filho","https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png","Atlético-MG",26,63,4,3,NA,4,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",86629,13,373,"lat","6",0,2.85,0,1.17,7,-0.81,"arthur-henrique","Arthur Henrique","A. Henrique","Arthur Henrique Peixoto Santos","https://s.glbimg.com/es/sde/f/2022/03/03/ac8a8dbf454accfda9793bed640e7799_FORMATO.png","Atlético-GO",6,8,1,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"140",96652,13,282,"mei","7",1.3,3.84,0.05,1.42,9,1.21,"allan","Allan","Allan","Allan Rodrigues de Souza","https://s.glbimg.com/es/sde/f/2021/05/02/171f1af3a958ad9639f2d72e0825ec35_FORMATO.png","Atlético-MG",14,65,NA,3,NA,8,NA,1,NA,21,4,5,NA,NA,NA,NA,NA,NA,NA,NA
"141",86686,13,263,"mei","7",0,4.16,0,1.23,7,1.49,"tche-tche","Tchê Tchê","T. Tchê","Danilo das Neves Pinheiro","https://s.glbimg.com/es/sde/f/2022/04/14/0837ace715e5ba9dc6b7efa8744ddb15_FORMATO.png","Botafogo",5,29,NA,NA,NA,8,NA,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"142",68928,13,282,"gol","6",0,5,0,0,0,6.93,"rafael","Rafael","Rafael","Rafael Pires Monteiro","https://s.glbimg.com/es/sde/f/2021/05/02/7acdbbf5d8b2e088001e85a8071c3249_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",100002,13,373,"mei","6",0,1.22,0.02,-0.06,5,0.09,"rickson","Rickson","Rickson","Rickson Barbosa Sá da Conceição","https://s.glbimg.com/es/sde/f/2022/03/03/f82aadebc694039fa82daf954411c4cb_FORMATO.png","Atlético-GO",1,3,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"144",97520,13,373,"mei","6",0,3.61,0,0.93,11,2.39,"shaylon","Shaylon","Shaylon","Shaylon Kallyson Cardoso","https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png","Atlético-GO",7,52,NA,NA,NA,2,NA,NA,NA,5,1,8,NA,1,NA,NA,NA,NA,NA,NA
"145",86143,13,373,"zag","6",0,2.69,0,1.43,7,1.21,"wanderson","Wanderson","Wanderson","Wanderson Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/e4318c57015f1d5169d4e83fc7af4813_FORMATO.png","Atlético-GO",5,20,1,NA,NA,3,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
