,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.posicao_id,atletas.clube_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.nome,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,A,CA,DS,FC,FD,FF,FS,PC,PI,SG,DE,GS,GC,FT,G,I,PP,CV,PS,DP
269,,-0.38,4,262,22,Thiago Maia,thiago-maia,Thiago Maia Alencar,89637,https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png,3,1.63,30,T. Maia,Flamengo,-1.5,4.05,,5.0,38.0,25.0,3.0,3.0,6.0,,61.0,,,,,,,,,,,
270,,-0.71,2,266,10,Cristiano,cristiano,Cristiano da Silva Leite,89668,https://s.sde.globo.com/media/person_role/2022/04/20/9d80cf4bd9412d6ee60e6c21830ece85_FORMATO.png,6,5.05,30,Cristiano,Fluminense,4.9,9.28,1.0,,18.0,7.0,5.0,2.0,11.0,,70.0,4.0,,,,,,,,,,
271,,0.0,5,354,9,Iury Castilho,iury-castilho,Iury Lirio Freitas de Castilho,89695,https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png,7,2.31,30,I. Castilho,Ceará,0.0,2.05,1.0,3.0,7.0,10.0,3.0,1.0,20.0,,25.0,,,,,,,5.0,,,1.0,
272,,-0.36,5,314,8,Rômulo ,romulo,Rômulo dos Santos de Souza,89696,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,6,0.97,30,Rômulo ,Avaí,0.3,2.39,,,3.0,3.0,2.0,2.0,6.0,,19.0,,,,,,,,,,,
273,,-0.18,5,276,26,Calleri,calleri,Jonathan Calleri,89840,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,7,6.19,30,Calleri,São Paulo,12.1,23.86,1.0,4.0,14.0,32.0,18.0,27.0,49.0,,132.0,,,,,,13.0,19.0,1.0,,,
274,,0.0,5,264,26,Róger Guedes,roger-guedes,Róger Krug Guedes,89898,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,6,4.27,30,R. Guedes,Corinthians,0.0,14.8,1.0,4.0,2.0,11.0,21.0,22.0,35.0,,124.0,,,,,,8.0,8.0,,,,
275,,0.0,3,314,0,Wellington,wellington,Wellington Ferreira Nascimento,89900,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,6,0.0,30,Wellington,Avaí,0.0,3.0,,,,,,,,,,,,,,,,,,,,
276,,1.2,5,354,25,Mendoza,mendoza,John Stiven Mendoza Valencia,90031,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,3,5.95,30,Mendoza,Ceará,9.3,14.0,1.0,6.0,18.0,27.0,18.0,23.0,50.0,,139.0,,,,,2.0,10.0,10.0,,,,
277,,0.0,2,354,20,Bruno Pacheco,bruno-pacheco,Bruno de Jesus Pacheco,90061,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,6,3.87,30,B. Pacheco,Ceará,0.0,8.83,1.0,5.0,47.0,25.0,3.0,3.0,34.0,1.0,163.0,3.0,,,,1.0,1.0,2.0,,1.0,,
278,,0.0,5,262,8,Bruno Henrique,bruno-henrique,Bruno Henrique Pinto,90285,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,5,5.88,30,B. Henrique,Flamengo,0.0,14.9,2.0,3.0,13.0,11.0,7.0,4.0,20.0,,41.0,,,,,1.0,1.0,8.0,,,,
279,,0.0,4,275,1,Jailson,jailson,Jaílson Marques Siqueira,90290,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,5,0.0,30,Jailson,Palmeiras,0.0,4.77,,,,,,,,,,,,,,,,,,,,
280,,-0.49,5,356,12,Pedro Rocha,pedro-rocha,Pedro Rocha Neves,90302,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,7,3.06,30,P. Rocha,Fortaleza,3.3,3.43,2.0,1.0,7.0,4.0,1.0,5.0,5.0,,24.0,,,,,,2.0,7.0,,,,
281,,0.0,5,285,18,David,david,David Correa da Fonseca,90309,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,6,1.6,30,David,Internacional,0.0,4.47,2.0,1.0,12.0,21.0,4.0,6.0,16.0,,54.0,,,,,1.0,,5.0,,1.0,,
282,,0.0,5,263,9,Diego Gonçalves,diego-goncalves,Diego Gonçalves,90540,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,6,2.42,30,D. Gonçalves,Botafogo,0.0,7.91,,1.0,5.0,8.0,3.0,3.0,5.0,,51.0,,,,,,2.0,2.0,,,,
283,,0.0,4,286,16,Yuri Lima,yuri-lima,Yuri Oliveira Lima,90569,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,6,1.17,30,Y. Lima,Juventude,0.0,3.32,,6.0,25.0,30.0,5.0,4.0,6.0,,87.0,,,,,,,,,,,
284,,-0.57,5,373,22,Luiz Fernando,luiz-fernando,Luiz Fernando Moraes dos Santos,90715,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,7,3.21,30,L. Fernando,Atlético-GO,2.9,5.09,4.0,4.0,24.0,14.0,7.0,14.0,28.0,,64.0,,,,,2.0,,8.0,,1.0,,
285,,0.0,3,262,7,Fabrício Bruno,fabricio-bruno,Fabrício Bruno Soares de Faria,90768,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,7,4.84,30,F. Bruno,Flamengo,0.0,5.88,,3.0,5.0,5.0,,2.0,4.0,,22.0,3.0,,,,,2.0,,,,,
286,,0.0,3,373,9,Klaus,klaus,Willian Klaus,90846,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,6,0.28,30,Klaus,Atlético-GO,0.0,2.5,,1.0,3.0,6.0,,4.0,2.0,,23.0,,,,,,,1.0,,,,
287,,0.69,5,280,17,Carlos Eduardo,carlos-eduardo,Carlos Eduardo Ferreira de Souza,90917,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,2,1.95,30,C. Eduardo,Bragantino,5.1,5.24,1.0,2.0,15.0,20.0,3.0,5.0,19.0,,24.0,,,,,1.0,,5.0,,,1.0,
288,,0.0,1,373,18,Ronaldo,ronaldo,Ronaldo de Oliveira Strada,91101,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,5,2.78,30,Ronaldo,Atlético-GO,0.0,4.93,,1.0,1.0,,,,2.0,,,2.0,66.0,27.0,,,,,,,,
289,,0.44,5,327,22,Everaldo,everaldo,Everaldo Silva do Nascimento,91151,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,7,3.84,30,Everaldo,América-MG,5.9,9.16,2.0,4.0,29.0,24.0,9.0,16.0,43.0,,132.0,,,,,1.0,2.0,2.0,,,,
290,,-0.08,3,327,26,Éder,eder,Éder Ferreira Graminho,91203,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,7,2.46,30,Éder,América-MG,-0.3,3.62,2.0,6.0,25.0,33.0,3.0,2.0,6.0,,106.0,9.0,,,1.0,,,,,,,
291,,0.0,1,263,1,Lucas Perri,lucas-perri,Lucas Estella Perri,91260,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,6,6.0,30,L. Perri,Botafogo,0.0,4.36,,,,,,,,,,1.0,1.0,,,,,,,,,
292,,0.0,1,286,19,César,cesar,César Augusto Soares dos Reis Ribela,91422,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,6,2.54,30,César,Juventude,0.0,3.67,,1.0,,,,,3.0,,,3.0,58.0,32.0,,,,,,,,1.0
293,,0.0,4,262,2,Erick Pulgar,erick-pulgar,Erick Antonio Pulgar Farfán,91473,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,5,0.4,30,E. Pulgar,Flamengo,0.0,6.71,,,2.0,3.0,,,,,7.0,,,,,,,,,,,
294,,0.0,5,276,19,Eder,eder,Eder Citadin Martins,91521,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,6,1.63,30,Eder,São Paulo,0.0,7.28,,3.0,7.0,9.0,1.0,4.0,9.0,,27.0,,,,,2.0,2.0,9.0,,,1.0,
295,,0.0,3,276,8,Arboleda,arboleda,Robert Abel Arboleda Escobar,91573,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,5,2.71,30,Arboleda,São Paulo,0.0,5.93,,1.0,16.0,9.0,2.0,3.0,3.0,,31.0,,,,,1.0,,,,,,
296,,1.44,5,275,25,Rony,rony,Ronielson da Silva Barbosa,91607,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,7,5.2,30,Rony,Palmeiras,9.7,12.4,,1.0,16.0,28.0,13.0,28.0,27.0,,84.0,,,,,,10.0,25.0,,,,
297,,-0.6,2,1371,11,Igor Cariús,igor-carius,Igor Aquino da Silva,91639,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,6,2.03,30,I. Cariús,Cuiabá,0.3,4.34,,3.0,14.0,11.0,,1.0,9.0,,84.0,3.0,,,,,,1.0,,,,
298,,-0.05,3,263,9,Adryelson,adryelson,Adryelson Shawann Lima Silva,91664,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,7,3.86,30,Adryelson,Botafogo,1.9,5.99,,1.0,10.0,5.0,2.0,5.0,4.0,,29.0,4.0,,,,,,2.0,,,,
299,,0.0,4,314,24,Eduardo,eduardo,Eduardo Jacinto de Biasi,91688,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,6,1.83,30,Eduardo,Avaí,0.0,4.4,1.0,5.0,21.0,37.0,6.0,12.0,28.0,,89.0,,,,,,1.0,1.0,,,,
300,,-0.8,3,266,23,Nino,nino,Marcílio Florêncio Mota Filho,91708,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,7,3.89,30,Nino,Fluminense,1.0,11.5,,3.0,32.0,19.0,3.0,4.0,32.0,1.0,70.0,9.0,,,,,,2.0,,,,
301,,0.0,1,290,0,Matheus Alves,matheus-alves,Matheus Alves da Silva Cardoso,91712,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,6,-1.0,30,M. Alves,Goiás,0.0,1.13,,1.0,,,,,,,,,,,,,,,,,,
302,,0.0,4,356,11,Felipe,felipe,Luiz Antonio Ferreira Rodrigues,91733,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,6,2.66,30,Felipe,Fortaleza,0.0,5.42,1.0,2.0,23.0,14.0,,3.0,13.0,,60.0,,,,,,,,,,,
303,,0.0,3,266,4,David Duarte,david-duarte,David de Duarte Macedo,91772,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,6,1.02,30,D. Duarte,Fluminense,0.0,2.75,,2.0,2.0,2.0,,,,,7.0,1.0,,,,,,,,,,
304,,0.0,3,286,5,Nogueira,nogueira,Ygor Nogueira de Paula,91815,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,6,3.66,30,Nogueira,Juventude,0.0,4.31,,1.0,17.0,2.0,1.0,,3.0,1.0,22.0,,,,,,,,,,,
305,,0.0,2,373,19,Hayner,hayner,Hayner Willian Monjardim Cordeiro,91856,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,6,2.06,30,Hayner,Atlético-GO,0.0,3.97,2.0,8.0,22.0,28.0,2.0,3.0,32.0,,137.0,3.0,,,,,,7.0,,1.0,1.0,
306,,-0.15,2,314,25,Kevin,kevin,Kevin Peterson dos Santos Silva,91888,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,7,3.02,30,Kevin,Avaí,3.8,6.35,1.0,3.0,51.0,28.0,5.0,7.0,17.0,,318.0,5.0,,,,,1.0,3.0,,,,
307,,0.61,5,282,9,Pavón,pavon,Cristian David Pavón,91908,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,6,2.04,30,Pavón,Atlético-MG,4.1,7.54,,1.0,10.0,8.0,1.0,4.0,4.0,,47.0,,,,,,1.0,,,,,
308,,0.0,3,290,0,Everson,everson,Everson Bispo Pereira,91929,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,6,0.0,30,Everson,Goiás,0.0,3.0,,,,,,,,,,,,,,,,,,,,
309,,0.0,4,286,0,Bassani,bassani,Rodrigo Bassani da Cruz,91968,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,6,0.0,30,Bassani,Juventude,0.0,4.0,,,,,,,,,,,,,,,,,,,,
310,,0.03,5,1371,24,André Luís,andre-luis,Andre Luis da Costa Alfredo,92146,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,7,2.5,30,A. Luís,Cuiabá,2.3,4.43,,3.0,17.0,22.0,6.0,7.0,41.0,,48.0,,,,,1.0,2.0,1.0,,,2.0,
311,,0.31,6,290,29,Jair Ventura,jair-ventura,Jair Ventura,92180,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,7,3.7,30,J. Ventura,Goiás,3.63,6.82,,,,,,,,,,,,,,,,,,,,
312,,-0.24,4,280,23,Raul,raul,Raul Lô Gonçalves,92496,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,7,3.25,30,Raul,Bragantino,0.9,6.97,,2.0,56.0,28.0,1.0,10.0,41.0,1.0,109.0,,,,,,,,,,,
313,,2.2,5,1371,9,Deyverson,deyverson,Deyverson Brum Silva Acosta,92708,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,7,4.28,30,Deyverson,Cuiabá,12.7,7.06,,1.0,4.0,4.0,4.0,7.0,16.0,,57.0,,,,,,3.0,8.0,,,,
314,,0.0,5,264,8,Júnior Moraes,junior-moraes,Aluísio Chaves Ribeiro Moraes Júnior,93014,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,6,0.71,30,J. Moraes,Corinthians,0.0,4.98,,1.0,5.0,9.0,1.0,1.0,5.0,,11.0,,,,,,,,,,,
315,,0.0,4,264,7,Mateus Vital,mateus-vital,Mateus da Silva Vital Assumpção,93108,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,7,1.35,30,M. Vital,Corinthians,0.0,4.56,,,4.0,2.0,3.0,,7.0,,19.0,,,,,,,,,,,
316,,0.04,3,294,5,Chancellor,chancellor,Jhon Carlos Chancellor Cedeño,93166,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,7,2.9,30,Chancellor,Coritiba,3.2,5.07,,1.0,5.0,4.0,,3.0,,,16.0,2.0,,,,,,1.0,,,,
317,,0.0,2,264,17,Rafael Ramos,rafael-ramos,Rafael António Figueiredo Ramos,93236,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,7,4.41,30,R. Ramos,Corinthians,0.0,8.0,1.0,3.0,38.0,18.0,1.0,2.0,11.0,,155.0,8.0,,,,,,,,,,
318,,0.0,3,263,4,Joel Carli,joel-carli,Mauro Joel Carli,93414,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,6,2.63,30,J. Carli,Botafogo,0.0,4.11,1.0,3.0,3.0,2.0,,2.0,1.0,,16.0,1.0,,,,,,,,,,
319,,0.0,5,285,18,Wanderson,wanderson,Wanderson Maciel Sousa Campos,93478,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,6,3.94,30,Wanderson,Internacional,0.0,5.14,2.0,3.0,4.0,14.0,8.0,7.0,11.0,,82.0,,,,,1.0,6.0,2.0,,,,
320,,0.36,4,327,8,Benítez,benitez,Martín Nicolás Benítez,93550,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,6,1.44,30,Benítez,América-MG,1.6,4.37,1.0,1.0,3.0,6.0,4.0,2.0,13.0,,32.0,,,,,,,,1.0,,,
321,,0.0,2,286,18,Paulo Henrique,paulo-henrique,Paulo Henrique de Oliveira Alves,93716,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,6,2.67,30,P. Henrique,Juventude,0.0,4.59,,2.0,24.0,21.0,1.0,5.0,8.0,,93.0,4.0,,,,,1.0,3.0,,,,
322,,0.0,4,294,6,Andrey,andrey,Andrey Ramos do Nascimento,93787,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,5,9.77,30,Andrey,Coritiba,0.0,17.2,,1.0,19.0,11.0,5.0,8.0,11.0,,28.0,,,,,,3.0,,,,1.0,
323,,1.47,4,373,28,Marlon Freitas,marlon-freitas,Marlon Rodrigues Freitas,93790,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,7,3.24,30,M. Freitas,Atlético-GO,8.5,8.4,3.0,2.0,47.0,14.0,5.0,11.0,4.0,,191.0,,,,1.0,1.0,4.0,2.0,1.0,,,
324,,0.69,1,285,7,Keiller,keiller,Keiller da Silva Nunes,93834,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,7,5.5,30,Keiller,Internacional,10.0,3.51,,2.0,,,,,1.0,1.0,,4.0,24.0,5.0,,,,,,,,
325,,0.02,1,280,27,Cleiton,cleiton,Cleiton Schwengber,93882,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,7,3.12,30,Cleiton,Bragantino,1.0,9.03,,3.0,,,,,9.0,2.0,,7.0,88.0,35.0,1.0,,,,,,,
326,,-0.07,4,327,21,Matheusinho,matheusinho,Matheus Leonardo Sales Cardoso,93886,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,6,2.28,30,Matheusinho,América-MG,-0.4,1.93,1.0,2.0,26.0,16.0,4.0,6.0,25.0,,86.0,,,,,,1.0,2.0,,1.0,,
327,,1.21,5,275,16,Breno Lopes,breno-lopes,Breno Henrique Vasconcelos Lopes,93988,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,6,1.17,30,B. Lopes,Palmeiras,7.8,4.31,,,3.0,3.0,3.0,,8.0,,31.0,,,,,1.0,1.0,3.0,,,1.0,
328,,0.0,1,277,1,John Victor,john-victor,John Victor Maciel Furtado,94044,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,6,8.0,30,J. Victor,Santos,0.0,5.92,,,,,,,2.0,,,1.0,2.0,,,,,,,,,
329,,0.0,4,293,13,Matheus Fernandes,matheus-fernandes,Matheus Fernandes Siqueira,94067,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,6,1.65,30,M. Fernandes,Athlético-PR,0.0,3.86,,2.0,25.0,14.0,4.0,1.0,4.0,,29.0,,,,,,,,,,,
330,,0.0,4,264,11,Maycon,maycon,Maycon de Andrade Barberan,94154,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,6,1.12,30,Maycon,Corinthians,0.0,4.37,,3.0,15.0,11.0,,6.0,4.0,,62.0,,,,,,,,,,,
331,,0.15,5,290,26,Dadá Belmonte,dada-belmonte,Adaílson Freire Pereira da Silva,94263,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,7,3.66,30,D. Belmonte,Goiás,2.0,5.82,4.0,7.0,35.0,44.0,6.0,21.0,49.0,,134.0,,,,,1.0,2.0,3.0,,,,
332,,0.0,4,275,18,Raphael Veiga,raphael-veiga,Raphael Cavalcante Veiga,94509,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,5,4.75,30,R. Veiga,Palmeiras,0.0,14.0,3.0,1.0,22.0,16.0,9.0,13.0,29.0,,82.0,,,,,1.0,3.0,4.0,1.0,,,
333,,-3.37,5,262,23,Pedro,pedro,Pedro Guilherme Abreu dos Santos,94583,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,6,5.78,30,Pedro,Flamengo,3.4,10.23,3.0,3.0,9.0,17.0,12.0,17.0,13.0,,47.0,,,,,3.0,10.0,4.0,1.0,,1.0,
334,,0.0,2,356,7,Landázuri,landazuri,Anthony Rigoberto Landázuri Estacio,94787,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,6,1.47,30,Landázuri,Fortaleza,0.0,2.51,,1.0,9.0,16.0,1.0,,5.0,,44.0,1.0,,,,,,,,,1.0,
335,,0.0,5,286,18,Capixaba,capixaba,João Victor da Vitória Fernandes,94894,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,7,2.8,30,Capixaba,Juventude,0.0,5.53,1.0,4.0,31.0,18.0,4.0,8.0,29.0,,81.0,,,,,,,,,,,
336,,1.23,4,282,25,Nacho Fernández,nacho-fernandez,Ignacio Martín Fernández,94916,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,6,4.84,30,N. Fernández,Atlético-MG,9.5,12.98,5.0,4.0,41.0,11.0,16.0,11.0,40.0,,185.0,,,,,,3.0,2.0,,,1.0,
337,,0.0,4,263,19,Lucas Fernandes,lucas-fernandes,Lucas Fernandes da Silva,94931,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,5,2.72,30,L. Fernandes,Botafogo,0.0,4.2,2.0,3.0,18.0,22.0,11.0,15.0,21.0,,119.0,,,,,2.0,,,,,,
338,,0.0,2,356,25,Juninho Capixaba,juninho-capixaba,Luis Antônio da Rocha Júnior,94968,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,7,6.24,30,J. Capixaba,Fortaleza,0.0,9.27,4.0,6.0,65.0,41.0,8.0,14.0,40.0,,285.0,10.0,,,,2.0,1.0,1.0,,,,
339,,0.0,1,373,0,Pedro Paulo,pedro-paulo,Pedro Paulo Ferreira Barbosa da Costa,95040,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,6,0.0,30,P. Paulo,Atlético-GO,0.0,1.0,,,,,,,,,,,,,,,,,,,,
340,,0.0,2,286,15,Moraes,moraes,Onitlasi Júnior de Moraes Rodrigues,95058,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,7,5.0,30,Moraes,Juventude,0.0,5.4,1.0,2.0,33.0,6.0,5.0,11.0,12.0,,144.0,4.0,,,,,1.0,3.0,,,,
341,,0.49,2,373,26,Jefferson,jefferson,Jefferson Junio Antônio da Silva,95220,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,6,1.93,30,Jefferson,Atlético-GO,3.9,4.45,2.0,3.0,22.0,24.0,2.0,9.0,19.0,,184.0,3.0,,,,,1.0,,,,,
342,,0.0,5,314,8,Marcinho,marcinho,Márcio Antônio de Sousa Júnior,95332,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,6,1.49,30,Marcinho,Avaí,0.0,3.04,,,8.0,3.0,2.0,1.0,3.0,,14.0,,,,,,,1.0,,,,
343,,-0.9,2,293,13,Orejuela,orejuela,Luis Manuel Orejuela García,95352,https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png,2,5.24,30,Orejuela,Athlético-PR,1.1,6.34,1.0,1.0,28.0,15.0,,2.0,19.0,,91.0,5.0,,,,,1.0,,,,,
344,,-0.88,2,276,21,Igor Vinícius,igor-vinicius,Igor Vinícius de Souza,95466,https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,2,3.8,30,I. Vinícius,São Paulo,2.7,5.0,2.0,2.0,38.0,14.0,1.0,4.0,10.0,,122.0,5.0,,,,,1.0,,,,,
345,,0.72,2,290,9,Sávio,savio,Sávio Antônio Alves,95555,https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png,6,0.7,30,Sávio,Goiás,1.6,2.76,1.0,4.0,12.0,7.0,2.0,2.0,5.0,,105.0,,,,,,,,,1.0,,
346,,0.84,4,314,27,Raniele,raniele,Raniele Almeida Melo,95556,https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png,7,3.37,30,Raniele,Avaí,5.0,9.59,,9.0,54.0,34.0,6.0,10.0,67.0,,174.0,,,,,1.0,1.0,,,,3.0,
347,,0.45,3,356,26,Marcelo Benevenuto,marcelo-benevenuto,Marcelo da Conceição Benevenuto Malaquias,95638,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,7,3.54,30,M. Benevenuto,Fortaleza,2.3,7.59,1.0,4.0,34.0,16.0,6.0,4.0,18.0,2.0,78.0,9.0,,,,,,,,,,
348,,0.0,4,314,0,Kazu,kazu,Gabriel Kazu Rossato Yanagu,95657,https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png,6,0.0,30,Kazu,Avaí,0.0,2.0,,,,,,,,,,,,,,,,,,,,
