,atletas.foto,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.slug,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,CV,PP,PS,DE,GC,GS,PC,SG,DP
75,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,7,262,Flamengo,0.0,Mário Sérgio Santos Costa,20,Marinho,0.0,Marinho,9.01,34,68952,marinho,10.29,5.39,5,5.0,4.0,19.0,18.0,8.0,19.0,55.0,1.0,3.0,3.0,96.0,1.0,,2.0,,,,,,
76,https://s.glbimg.com/es/sde/f/2022/08/16/2fed32d21211f94e86843a534478ff9b_FORMATO.png,6,290,Goiás,0.0,Marcos Gabriel do Nascimento,8,Marquinhos Gabriel,0.0,M. Gabriel,7.04,34,68954,marquinhos-gabriel,2.28,3.62,4,1.0,1.0,9.0,4.0,3.0,1.0,11.0,,1.0,2.0,23.0,,,,,,,,,
77,https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png,7,356,Fortaleza,-0.93,Lucas Pacheco Affini,16,Lucas Sasha,2.3,L. Sasha,6.71,34,68991,lucas-sasha,2.97,5.07,4,,2.0,59.0,18.0,4.0,5.0,14.0,,1.0,,62.0,,,,,,,,,
78,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,7,1371,Cuiabá,0.0,João Carlos Heidemann,10,João Carlos,0.0,J. Carlos,2.9,34,69010,joao-carlos,-0.53,2.25,1,,,,,,,1.0,,,,,,,,31.0,,16.0,,,1.0
79,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,6,262,Flamengo,0.0,Aderbar Melo dos Santos Neto,19,Santos,0.0,Santos,10.33,34,69012,santos,7.71,4.55,1,,1.0,1.0,,,,2.0,,,,,,,,59.0,,14.0,,8.0,
80,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,6,266,Fluminense,1.04,Manoel Messias Silva Carvalho,27,Manoel,6.3,Manoel,8.22,34,69014,manoel,6.39,3.73,3,1.0,3.0,21.0,19.0,,12.0,22.0,,4.0,,109.0,2.0,,,,,,1.0,9.0,
81,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,5,293,Athlético-PR,0.0,Marcelo Cirino da Silva,11,Marcelo Cirino,0.0,M. Cirino,3.42,34,69022,marcelo-cirino,1.23,0.88,5,,1.0,7.0,4.0,1.0,3.0,4.0,,,5.0,26.0,,,1.0,,,,,,
82,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,5,264,Corinthians,0.0,José Paulo Bezerra Maciel Júnior,3,Paulinho,0.0,Paulinho,10.81,34,69034,paulinho,7.38,2.93,4,,,1.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,,
83,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,7,314,Avaí,0.0,Vladimir Orlando Cardoso de Araújo Filho,19,Vladimir,0.0,Vladimir,3.75,34,69040,vladimir,0.57,2.11,1,,3.0,1.0,,,,2.0,,,,,,,,65.0,,33.0,1.0,2.0,
84,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,6,282,Atlético-MG,-0.12,Eduardo Jesús Vargas Rojas,19,Vargas,0.1,Vargas,6.5,34,69102,vargas,0.99,2.35,5,2.0,1.0,10.0,11.0,7.0,13.0,10.0,,1.0,3.0,47.0,,,,,,,,,
85,https://s.sde.globo.com/media/person_role/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,3,293,Athlético-PR,0.0,Pablo Felipe Teixeira,22,Pablo,0.0,Pablo,5.94,34,69138,pablo,4.62,3.03,5,1.0,5.0,17.0,37.0,10.0,15.0,18.0,1.0,4.0,13.0,95.0,,,,,,,,,
86,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,6,286,Juventude,0.0,Ricardo Bueno da Silva,15,Ricardo Bueno,0.0,R. Bueno,5.41,34,69141,ricardo-bueno,4.72,1.95,5,,3.0,9.0,12.0,5.0,5.0,24.0,1.0,1.0,4.0,46.0,,1.0,1.0,,,,,,
87,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,7,262,Flamengo,0.0,Pablo Nascimento Castro,19,Pablo,0.0,Pablo,6.91,34,69165,pablo,1.41,3.69,3,,5.0,37.0,28.0,2.0,4.0,4.0,1.0,,1.0,64.0,,,,,,,,7.0,
88,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,5,290,Goiás,0.0,Sidimar Fernando Cigolini,5,Sidimar,0.0,Sidimar,2.84,34,69189,sidimar,1.88,3.34,3,,,4.0,2.0,,2.0,4.0,,,,11.0,,,,,,,,2.0,
89,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png,6,262,Flamengo,0.0,Arturo Erasmo Vidal Pardo,12,Vidal,0.0,Vidal,12.19,34,69375,vidal,2.64,3.8,4,1.0,2.0,22.0,15.0,1.0,6.0,7.0,,2.0,,37.0,,,,,,,1.0,,
90,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,6,276,São Paulo,0.0,Maycon Vinícius Ferreira da Cruz,11,Nikão,0.0,Nikão,6.02,34,69705,nikao,2.56,2.91,4,,2.0,4.0,2.0,2.0,4.0,12.0,,3.0,3.0,55.0,,,,,,,,,
91,https://s.glbimg.com/es/sde/f/2022/03/10/4fc5c3b6693e46bf2e956854bbf5da76_FORMATO.png,6,290,Goiás,-0.28,Fellipe Ramos Ignez Bastos,23,Fellipe Bastos,-0.4,F. Bastos,3.13,34,70116,fellipe-bastos,0.09,1.57,4,2.0,10.0,22.0,19.0,9.0,11.0,13.0,,,,99.0,,,,,,,1.0,,
92,https://s.glbimg.com/es/sde/f/2022/02/21/505b1bf76a770e85404c4bca2e727eee_FORMATO.png,6,263,Botafogo,0.0,Rafael Pereira da Silva,5,Rafael,0.0,Rafael,5.46,34,70171,rafael,5.92,2.74,2,,1.0,11.0,7.0,,,1.0,,,,19.0,,,,,,,,1.0,
93,https://s.glbimg.com/es/sde/f/2022/07/15/3da3eaef7ccc5ccb470a282ab0947902_FORMATO.png,2,282,Atlético-MG,0.3,Eduardo Colcenti Antunes,24,Eduardo Sasha,2.0,E. Sasha,6.12,34,70360,eduardo-sasha,2.49,2.96,5,1.0,,14.0,9.0,10.0,12.0,19.0,1.0,3.0,2.0,59.0,,,,,,,,,
94,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png,7,294,Coritiba,0.83,Gabriel Vasconcelos Ferreira,8,Gabriel,6.0,Gabriel,6.41,34,70449,gabriel,5.79,4.25,1,,1.0,,,,,,,,,,,,,31.0,,12.0,1.0,2.0,1.0
95,https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png,6,294,Coritiba,0.0,William Alves de Oliveira,0,William Alves,0.0,W. Alves,1.0,34,70451,william-alves,0.8,0.0,5,,,,,,,,,,,,,,,,,,,,
96,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,7,1371,Cuiabá,0.94,Marllon Gonçalves Jerônimo Borges,30,Marllon,6.6,Marllon,7.99,34,70666,marllon,6.61,3.14,3,,2.0,49.0,21.0,3.0,12.0,17.0,,,1.0,106.0,,,,,,,2.0,7.0,
97,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,7,293,Athlético-PR,0.0,Leonardo Cittadini,18,Léo Cittadini,0.0,L. Cittadini,4.24,34,70986,leo-cittadini,1.7,1.94,4,1.0,2.0,16.0,15.0,1.0,5.0,13.0,,1.0,,25.0,,,,,,,,,
98,https://s.sde.globo.com/media/person_role/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,6,354,Ceará,-0.01,Vinícius Goes Barbosa de Souza,26,Vina,1.4,Vina,4.59,34,71162,vina,1.88,2.33,4,1.0,4.0,9.0,9.0,15.0,27.0,35.0,3.0,2.0,6.0,248.0,2.0,,1.0,,,,,,
99,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,7,277,Santos,0.0,Maicon Pereira Roque,20,Maicon,0.0,Maicon,11.67,34,71227,maicon,6.13,3.71,3,1.0,1.0,31.0,6.0,4.0,5.0,6.0,,,2.0,119.0,,,,,,,,7.0,
100,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,7,356,Fortaleza,-0.6,Fernando Miguel Kaufmann,16,Fernando Miguel,5.0,F. Miguel,8.01,34,71571,fernando-miguel,5.29,6.46,1,,2.0,,,,,3.0,,,,,,,,64.0,,10.0,,10.0,
101,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,6,327,América-MG,0.0,João Paulo Gomes da Costa,6,João Paulo,0.0,J. Paulo,3.4,34,71602,joao-paulo,2.8,2.32,2,,,9.0,3.0,1.0,2.0,,,,,38.0,,,,,,,,1.0,
102,https://s.sde.globo.com/media/person_role/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,7,275,Palmeiras,0.0,Weverton Pereira da Silva,29,Weverton,0.0,Weverton,11.96,34,71631,weverton,7.39,4.41,1,,,1.0,,,,4.0,,,,,,,,76.0,,21.0,,14.0,
103,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png,7,327,América-MG,-0.07,Raúl Alejandro Cáceres Bogado,22,Raúl Cáceres,1.0,R. Cáceres,5.47,34,71680,raul-caceres,1.6,3.77,2,2.0,1.0,28.0,18.0,2.0,6.0,4.0,,1.0,3.0,161.0,,,,,,,,9.0,
104,https://s.sde.globo.com/media/person_role/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,7,275,Palmeiras,0.0,Gustavo Raúl Gómez Portillo,25,Gustavo Gómez,0.0,G. Gómez,15.92,34,71684,gustavo-gomez,7.76,6.62,3,,7.0,42.0,29.0,4.0,9.0,20.0,,8.0,6.0,85.0,,,,,,,1.0,11.0,
105,https://s.glbimg.com/es/sde/f/2022/03/29/898734e22fa875d79527394af4789eeb_FORMATO.png,6,286,Juventude,-0.05,Óscar Ramón Ruiz Roa,22,Óscar Ruíz,0.4,Ã. Ruíz,7.81,34,71691,oscar-ruiz,1.48,2.74,5,,1.0,10.0,4.0,2.0,11.0,13.0,2.0,4.0,5.0,62.0,,,1.0,,,,,,
106,https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png,7,286,Juventude,-0.78,Elton Júnior Melo Ataíde,15,Elton,1.8,Elton,3.37,34,71719,elton,1.94,2.03,4,1.0,5.0,25.0,21.0,1.0,5.0,10.0,,,1.0,33.0,,,,,,,,,
107,https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png,7,356,Fortaleza,-0.16,Thiago Galhardo do Nascimento Rocha,15,Thiago Galhardo,-1.9,T. Galhardo,8.18,34,71844,thiago-galhardo,-0.75,4.59,5,1.0,5.0,15.0,15.0,7.0,12.0,19.0,,5.0,2.0,91.0,,1.0,1.0,,,,,,
108,https://s.glbimg.com/es/sde/f/2022/08/12/c1753038fcbfe1377f41a56fcb8c3657_FORMATO.png,7,263,Botafogo,1.13,Gabriel Appelt Pires,11,Gabriel Pires,10.9,G. Pires,8.44,34,71898,gabriel-pires,10.39,3.24,4,,1.0,16.0,8.0,3.0,3.0,7.0,,2.0,,48.0,,,,,,,1.0,,
109,https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png,5,314,Avaí,0.0,Bruno Cortês Barbosa,27,Bruno Cortez,0.0,B. Cortez,6.67,34,72079,bruno-cortez,3.99,2.08,2,,7.0,41.0,19.0,2.0,4.0,25.0,,,1.0,232.0,,,,,,,,5.0,
110,https://s.glbimg.com/es/sde/f/2022/04/12/2a7b85e6015605e0770fe393faf72a9a_FORMATO.png,7,327,América-MG,-0.29,Danilo Fernando Avelar,16,Danilo Avelar,0.2,D. Avelar,3.79,34,72142,danilo-avelar,0.87,2.77,3,1.0,2.0,16.0,21.0,7.0,8.0,8.0,1.0,,,84.0,,,,,,,,3.0,
111,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,7,282,Atlético-MG,0.46,Everson Felipe Marques Pires,31,Everson,9.0,Everson,11.92,34,72294,everson,8.91,3.62,1,,3.0,,,,,2.0,,,,,,,,73.0,,31.0,,13.0,1.0
112,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,6,354,Ceará,-1.15,Luiz Otávio Anacleto Leandro,19,Luiz Otávio,0.3,L. Otávio,3.56,34,72359,luiz-otavio,0.74,2.93,3,,6.0,33.0,16.0,1.0,5.0,9.0,,1.0,1.0,48.0,1.0,,,,,,3.0,4.0,
113,https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png,5,354,Ceará,0.0,Rodrigo Oliveira Lindoso,12,Rodrigo Lindoso,0.0,R. Lindoso,4.13,34,72362,rodrigo-lindoso,2.22,1.79,4,1.0,6.0,15.0,11.0,2.0,4.0,13.0,,,,44.0,,,,,,,,,
114,https://s.glbimg.com/es/sde/f/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,7,276,São Paulo,0.93,Felipe Alves Raymundo,12,Felipe Alves,7.0,F. Alves,7.48,34,72372,felipe-alves,6.82,5.84,1,,1.0,,,,,,,,,,,,,47.0,,9.0,1.0,4.0,2.0
115,https://s.glbimg.com/es/sde/f/2021/05/09/62a59a2e7ec6602b8811cb920c3c3dba_FORMATO.png,6,266,Fluminense,0.82,Fernando Diniz Silva,30,Fernando Diniz,8.64,F. Diniz,11.29,34,72391,fernando-diniz,8.69,4.7,6,,,,,,,,,,,,,,,,,,,,
116,https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png,6,314,Avaí,0.0,Matheus Simonete Bressanelli,19,Bressan,0.0,Bressan,5.43,34,72491,bressan,1.51,1.61,3,,4.0,18.0,20.0,,3.0,8.0,1.0,,,93.0,,,,,,,1.0,4.0,
117,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,6,290,Goiás,0.71,Nicolas Godinho Johann,24,Nicolas,4.6,Nicolas,5.06,34,72524,nicolas,4.46,2.2,5,2.0,,5.0,22.0,3.0,8.0,21.0,,4.0,10.0,80.0,,,,,,,,,
118,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,3,290,Goiás,-0.06,Magno José da Silva,28,Maguinho,0.4,Maguinho,3.69,34,72532,maguinho,0.79,1.78,2,,9.0,37.0,40.0,1.0,9.0,18.0,,,2.0,158.0,,,1.0,,,,1.0,5.0,
119,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,7,327,América-MG,-0.24,Matheus Fernando Cavichioli,21,Matheus Cavichioli,1.0,M. Cavichioli,7.32,34,72580,matheus-cavichioli,1.9,5.04,1,,1.0,1.0,1.0,,,4.0,,,,,,,,80.0,,22.0,1.0,8.0,1.0
120,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,7,285,Internacional,0.49,Pedro Henrique Konzen Medina da Silva,27,Pedro Henrique,4.3,P. Henrique,6.42,34,72583,pedro-henrique,4.36,4.25,5,1.0,6.0,28.0,33.0,15.0,25.0,35.0,1.0,6.0,17.0,137.0,,,1.0,,,,,,
121,https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png,7,293,Athlético-PR,0.0,Fernando Luiz Rosa,9,Fernandinho,0.0,Fernandinho,6.54,34,72775,fernandinho,0.0,2.39,4,1.0,3.0,9.0,17.0,3.0,2.0,13.0,,1.0,,59.0,,,,,,,,,
122,https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png,6,285,Internacional,0.0,Gabriel Iván Mercado,24,Mercado,0.0,Mercado,7.98,34,72951,mercado,6.49,3.57,3,,7.0,32.0,21.0,4.0,2.0,15.0,,,2.0,60.0,1.0,,1.0,,,,,11.0,
123,https://s.glbimg.com/es/sde/f/2022/02/21/ce4af8aee58d0eef52f479ced5508ab5_FORMATO.png,6,263,Botafogo,0.52,Daniel Fortunato Borges,22,Daniel Borges,3.1,D. Borges,5.93,34,73318,daniel-borges,3.36,2.56,2,2.0,2.0,28.0,15.0,2.0,5.0,12.0,,1.0,1.0,229.0,1.0,,,,,,,5.0,
124,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,6,266,Fluminense,1.0,Samuel Xavier Brito,29,Samuel Xavier,6.7,S. Xavier,9.21,34,73384,samuel-xavier,6.84,4.43,2,2.0,4.0,34.0,22.0,5.0,13.0,46.0,3.0,2.0,2.0,209.0,,,,,,,,9.0,
125,https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png,7,314,Avaí,-0.57,Rafael Vaz dos Santos,15,Rafael Vaz,-0.4,R. Vaz,2.88,34,73421,rafael-vaz,0.01,1.3,3,,2.0,13.0,6.0,3.0,5.0,3.0,,,,104.0,,,,,,,1.0,2.0,
126,https://s.glbimg.com/es/sde/f/2022/02/21/bc56106b0fb8c7ecaadd679cfb316662_FORMATO.png,6,314,Avaí,-0.59,Glédson Ribeiro dos Santos,3,Glédson,2.5,Glédson,2.36,34,73533,gledson,2.41,3.17,1,,2.0,,,,,3.0,,,,,,,,6.0,,2.0,,1.0,
127,https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png,6,294,Coritiba,0.0,Hernán Arsenio Pérez González,2,Hernán Pérez,0.0,H. Pérez,3.47,34,73738,hernan-perez,2.55,0.95,5,,1.0,2.0,5.0,1.0,1.0,2.0,,,,10.0,,,,,,,,,
128,https://s.glbimg.com/es/sde/f/2022/04/25/bdac1c0e302bfdde7669d77948814e95_FORMATO.png,5,262,Flamengo,0.0,Rodrigo Caio Coquette Russo,8,Rodrigo Caio,0.0,R. Caio,5.62,34,73800,rodrigo-caio,2.71,1.84,3,,,7.0,3.0,1.0,,4.0,,,,10.0,,,,,,,,1.0,
129,https://s.glbimg.com/es/sde/f/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_FORMATO.png,2,327,América-MG,1.36,Aloísio dos Santos Gonçalves,20,Aloísio,7.5,Aloísio,6.02,34,73850,aloisio,6.96,3.25,5,2.0,5.0,10.0,36.0,12.0,6.0,17.0,2.0,4.0,11.0,59.0,,,,,,,,,
130,https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png,6,314,Avaí,0.12,Jean Cléber Santos da Silva,20,Jean Cléber,0.7,J. Cléber,2.04,34,73858,jean-cleber,0.87,0.71,4,,2.0,14.0,12.0,,5.0,9.0,,,,54.0,,,,,,,,,
131,https://s.glbimg.com/es/sde/f/2022/04/25/bced6ea22dafe56d6176080482dfe8d8_FORMATO.png,6,262,Flamengo,0.0,Rodinei Marcelo de Almeida,12,Rodinei,0.0,Rodinei,4.96,34,73992,rodinei,5.41,3.23,2,1.0,,22.0,4.0,2.0,2.0,6.0,,,,75.0,1.0,,,,1.0,,,3.0,
132,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,7,263,Botafogo,-0.57,Roberto Junior Fernández Torres,30,Gatito Fernández,-1.0,G. Fernández,6.85,34,74061,gatito-fernandez,0.1,3.42,1,,1.0,,,,,6.0,,,,,,,,89.0,,35.0,,8.0,1.0
133,https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png,6,263,Botafogo,0.06,Gustavo Lucas Domingues Piazón,17,Lucas Piazon,-0.1,L. Piazon,2.16,34,74084,lucas-piazon,0.23,0.46,4,,2.0,12.0,7.0,2.0,,6.0,,,1.0,50.0,1.0,,,,,,,,
134,https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png,5,314,Avaí,0.0,José Paolo Guerrero Gonzales,9,Paolo Guerrero,0.0,P. Guerrero,3.95,34,75295,paolo-guerrero,1.1,0.91,5,,1.0,1.0,11.0,2.0,7.0,5.0,1.0,,2.0,20.0,,,,,,,,,
135,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,6,373,Atlético-GO,0.1,Jorge de Moura Xavier,26,Jorginho,1.1,Jorginho,5.1,34,77544,jorginho,1.58,2.05,4,,7.0,22.0,14.0,3.0,18.0,24.0,2.0,3.0,6.0,182.0,1.0,,,,,,,,
136,https://s.glbimg.com/es/sde/f/2022/03/10/fa84d067860cd66ce61c09be22c58e48_FORMATO.png,3,290,Goiás,0.39,Auremir Evangelista dos Santos,21,Auremir,3.5,Auremir,2.27,34,77570,auremir,3.18,1.36,4,,3.0,29.0,30.0,2.0,4.0,13.0,,,,66.0,,,,,,,,,
137,https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png,7,264,Corinthians,-0.45,Vítor Manuel de Oliveira Lopes Pereira,31,Vítor Pereira,2.82,V. Pereira,11.96,34,77713,vitor-pereira,3.84,4.75,6,,,,,,,,,,,,,,,,,,,,
138,https://s.glbimg.com/es/sde/f/2022/04/14/bc751c43e207d9c789fbbabe7cdd337c_FORMATO.png,5,314,Avaí,0.0,William de Oliveira Pottker,25,William Pottker,0.0,W. Pottker,4.8,34,77809,william-pottker,1.46,2.6,5,1.0,6.0,20.0,21.0,12.0,9.0,39.0,,3.0,13.0,146.0,,1.0,4.0,,,,1.0,,
139,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,3,277,Santos,0.0,Madson Ferreira dos Santos,25,Madson,0.0,Madson,8.0,34,78077,madson,0.43,4.4,2,2.0,5.0,38.0,16.0,1.0,3.0,19.0,,3.0,1.0,178.0,,,,,,,,9.0,
140,https://s.glbimg.com/es/sde/f/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,7,285,Internacional,-0.54,Renê Rodrigues Martins,24,Renê,2.5,Renê,8.17,34,78445,rene,3.04,5.59,2,1.0,,69.0,17.0,1.0,1.0,25.0,,,,224.0,,,,,,,1.0,12.0,
141,https://s.glbimg.com/es/sde/f/2021/05/28/3c667df8f70bf19082f021fa20403c6c_FORMATO.png,6,1371,Cuiabá,0.03,Jonathan Renato Barbosa,10,Jonathan Cafu,1.5,J. Cafu,2.21,34,78580,jonathan-cafu,1.57,0.64,5,,,8.0,7.0,1.0,,5.0,,,,19.0,1.0,,,,,,,,
142,https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png,5,285,Internacional,0.0,Gabriel Girotto Franco,25,Gabriel,0.0,Gabriel,7.18,34,78605,gabriel,5.93,3.75,4,,2.0,83.0,45.0,1.0,7.0,26.0,,,,105.0,,,,,,,,,
143,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,3,264,Corinthians,-0.83,Ramiro Moschen Benetti,8,Ramiro,0.8,Ramiro,4.45,34,78715,ramiro,1.28,2.23,4,1.0,3.0,11.0,5.0,3.0,,5.0,,,2.0,28.0,,,1.0,,,,,,
144,https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png,7,276,São Paulo,-2.24,Reinaldo Manoel da Silva,22,Reinaldo,0.5,Reinaldo,4.56,34,78850,reinaldo,0.98,2.71,2,3.0,3.0,10.0,12.0,2.0,9.0,10.0,,3.0,1.0,195.0,,,,,,,,4.0,
145,https://s.glbimg.com/es/sde/f/2022/02/22/9d468ebf560bb9e0da9699ba4df38391_FORMATO.png,6,354,Ceará,0.0,Richard de Oliveira da Costa,0,Richard,0.0,Richard,3.41,34,78851,richard,4.51,-1.0,1,,2.0,,,,,,,,,,,,,,,,,,
146,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,7,1371,Cuiabá,0.48,Marcos Antônio Almeida Silva,23,Marcão Silva,3.6,M. Silva,2.82,34,78856,marcao-silva,3.38,1.01,4,,1.0,20.0,21.0,4.0,6.0,1.0,,,,37.0,,,,,,,,,
147,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,7,1371,Cuiabá,-0.41,Rafael Gustavo Meneghel Gava,24,Rafael Gava,-0.8,R. Gava,3.09,34,78867,rafael-gava,-0.33,1.52,4,1.0,2.0,26.0,27.0,8.0,8.0,20.0,1.0,1.0,3.0,231.0,1.0,,,,,,,,
148,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,7,263,Botafogo,0.0,Douglas Borges,1,Douglas Borges,0.0,D. Borges,2.21,34,78893,douglas-borges,0.76,0.0,1,,,,,,,,,,,,,,,1.0,,1.0,,,
149,https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png,6,277,Santos,0.0,Luiz Felipe do Nascimento dos Santos,10,Luiz Felipe,0.0,L. Felipe,4.43,34,79035,luiz-felipe,1.97,4.62,3,1.0,2.0,16.0,9.0,,1.0,3.0,,1.0,1.0,35.0,,,,,,,,4.0,
150,https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png,6,294,Coritiba,0.0,Alex Roberto Santana Rafael,19,Alex Muralha,0.0,A. Muralha,7.34,34,79066,alex-muralha,5.05,3.28,1,,1.0,1.0,,,,4.0,,,,,,,,62.0,,27.0,,5.0,
151,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,7,263,Botafogo,0.02,Víctor Leandro Cuesta,25,Víctor Cuesta,3.5,V. Cuesta,9.46,34,79113,victor-cuesta,4.26,5.3,3,2.0,8.0,55.0,26.0,3.0,5.0,8.0,,4.0,1.0,111.0,,,,,,,,8.0,
152,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,6,356,Fortaleza,-0.03,Silvio Ezequiel Romero,25,Silvio Romero,0.1,S. Romero,3.12,34,79188,silvio-romero,0.5,0.83,5,1.0,1.0,2.0,4.0,6.0,13.0,9.0,,,12.0,51.0,,,,,,,,,
