"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","FT","G","I","PI","PP","CA","DE","GS","SG","PC","CV","GC","PS","DP"
"72",79631,12,266,"ata","7",2.4,12.01,0.09,5.54,12,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,1,7,12,11,3,NA,6,8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",81031,12,354,"tec","7",4.55,3.79,-0.15,2.75,2,NA,"marquinhos-santos","Marquinhos Santos","M. Santos","Marcos Vinícius dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/08/fe2e9685b644eeed11a14b51b6b6afd4_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",100763,12,276,"mei","5",0,7.41,0,-0.2,1,NA,"gabriel-sara","Gabriel Sara","G. Sara","Gabriel Davi Gomes Sara","https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png","São Paulo",NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",82381,12,327,"mei","7",6.3,6.48,0.75,2.57,10,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",1,16,7,2,2,12,NA,NA,1,63,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"76",100943,12,327,"zag","7",5.8,4.49,1.01,2.16,10,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",NA,12,8,NA,2,1,NA,NA,NA,24,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"77",79113,12,263,"zag","3",8.6,8.8,1.15,4,10,NA,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo",1,20,11,1,2,2,NA,1,1,44,NA,3,NA,NA,2,NA,NA,NA,NA,NA
"78",69705,12,276,"mei","5",0,7.17,0,3.22,4,NA,"nikao","Nikão","Nikão","Maycon Vinícius Ferreira da Cruz","https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png","São Paulo",NA,1,1,2,1,6,NA,1,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",86388,12,327,"mei","3",-3.1,8.15,-1.73,4.09,9,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",1,20,24,1,4,22,NA,1,NA,54,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"80",97453,12,327,"gol","5",0,3,0,0,0,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",91151,12,327,"ata","2",2,8.29,-0.53,4.85,7,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",2,10,8,3,5,18,1,NA,2,40,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"82",95662,12,327,"mei","7",0.6,2.38,-0.04,1.19,10,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",NA,11,8,3,NA,2,1,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",80079,12,327,"gol","6",0,2,0,0,0,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",72580,12,327,"gol","5",0,7,0,0,0,NA,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",71937,12,327,"mei","6",0,3.77,0,0.6,1,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",71680,12,327,"lat","6",6.6,5.6,1.08,4.02,8,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",1,8,2,1,2,NA,NA,1,1,26,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"87",60825,12,327,"ata","7",1.8,6.03,0.22,2.6,11,NA,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",NA,9,16,4,8,10,NA,2,NA,57,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"88",60969,12,327,"lat","7",5.6,7.27,0.78,2.94,12,NA,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",NA,25,16,4,5,13,NA,NA,1,131,NA,2,NA,NA,2,NA,NA,NA,NA,NA
"89",85315,12,264,"mei","6",2.3,5.36,0.16,2.13,6,NA,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",NA,9,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",91203,12,327,"zag","7",5.7,3.29,0.9,1.54,10,NA,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",1,9,15,NA,NA,NA,NA,NA,NA,39,NA,2,NA,NA,2,NA,NA,NA,NA,NA
"91",87225,12,293,"zag","7",1.3,7.21,-0.52,4,11,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",NA,26,10,4,NA,12,NA,NA,NA,70,NA,3,NA,NA,3,NA,NA,NA,NA,NA
"92",104513,12,293,"lat","3",0.1,7.29,-0.94,4.1,12,NA,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",1,25,14,1,NA,5,NA,1,1,101,NA,3,NA,NA,4,NA,NA,NA,NA,NA
"93",97062,12,327,"mei","5",0,5.55,0,2.5,6,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",1,2,6,1,1,5,NA,1,1,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"94",105208,12,293,"gol","7",5,7.78,-0.71,4.6,12,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42,13,4,NA,NA,NA,NA,1
"95",105175,12,293,"lat","7",2.4,4.5,-1.23,3.72,9,NA,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",NA,19,9,2,5,3,NA,NA,NA,86,NA,NA,NA,NA,3,1,NA,NA,NA,NA
"96",90917,12,280,"ata","5",0,5.71,0,2.53,3,NA,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",NA,5,4,NA,3,4,NA,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"97",90302,12,293,"ata","6",0,2.77,0,1.38,6,NA,"pedro-rocha","Pedro Rocha","P. Rocha","Pedro Rocha Neves","https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_FORMATO.png","Athlético-PR",1,2,1,NA,1,4,NA,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",97317,12,327,"mei","2",0,1.88,0,0.43,7,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",NA,4,4,NA,NA,3,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",99878,12,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",71602,12,327,"lat","6",0,3.6,0,2.36,5,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,7,3,1,2,NA,NA,NA,NA,35,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"101",50645,12,327,"lat","5",0,4,0,0,0,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",94067,12,293,"mei","7",1.4,4.04,0.05,2.07,8,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",NA,14,9,3,1,2,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"103",105672,12,293,"zag","7",-0.4,3.58,-1.22,2.65,6,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",NA,9,5,NA,NA,1,NA,NA,NA,29,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"104",93886,12,327,"mei","6",0,0.77,0,0.15,4,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",NA,5,6,1,NA,2,NA,NA,1,17,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"105",85300,12,327,"ata","5",0,3,0,0,0,NA,"berrio","Berrío ","Berrío ","Orlando Enrique Berrío Meléndez","https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",38279,12,327,"ata","6",0,4.7,0,0.32,4,NA,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA,1,2,NA,2,2,NA,NA,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"107",104502,12,293,"mei","6",0,3.96,0,1.94,5,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",NA,9,15,1,3,3,1,NA,2,15,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"108",102301,12,293,"mei","6",0,2,0,0,0,NA,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",82766,12,373,"mei","7",0.3,9.59,-2.09,4.27,12,NA,"wellington-rato","Wellington Rato","W. Rato","Wellington Soares da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png","Atlético-GO",NA,8,6,8,11,12,1,3,3,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",77544,12,373,"mei","7",3.3,5.63,0.19,3.08,11,NA,"jorginho","Jorginho","Jorginho","Jorge de Moura Xavier","https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png","Atlético-GO",NA,12,6,3,9,15,1,2,3,108,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"111",87552,12,293,"mei","6",0,3.27,0,2.65,4,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",NA,NA,2,NA,2,7,NA,1,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"112",101594,12,293,"mei","3",2.7,6.96,-0.42,3.72,9,NA,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",NA,34,16,1,4,12,NA,NA,NA,49,NA,4,NA,NA,NA,1,1,NA,NA,NA
"113",100762,12,314,"ata","7",14.7,9.39,2.58,5.61,11,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",NA,4,24,4,11,11,NA,6,4,27,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"114",52253,12,282,"zag","6",0,4.09,0,1.03,4,NA,"rever","Réver","Réver","Réver Humberto Alves Araújo","https://s.glbimg.com/es/sde/f/2021/05/02/ce66257bddbcdd7f769730be5ed1b018_FORMATO.png","Atlético-MG",NA,5,3,NA,1,2,NA,NA,NA,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"115",73384,12,266,"lat","7",5.4,7.36,0.79,4.67,8,NA,"samuel-xavier","Samuel Xavier","S. Xavier","Samuel Xavier Brito","https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png","Fluminense",1,13,4,NA,1,12,NA,1,1,57,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"116",86759,12,264,"mei","6",0,6,0,0,0,NA,"luan","Luan","Luan","Luan Guilherme de Jesus Vieira","https://s.glbimg.com/es/sde/f/2022/04/27/8fa8c0762fab2d871b554ca9eb802b65_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",38750,12,262,"lat","6",0,6.19,0,2.18,5,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",NA,9,4,NA,2,5,NA,NA,NA,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"118",106823,12,293,"zag","6",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",106107,12,373,"ata","6",3.1,4.76,-0.02,2.9,10,NA,"airton","Airton","Airton","Airton Moisés Santos Sousa","https://s.glbimg.com/es/sde/f/2022/03/03/8bedf67e65f96c1ee15936a016347f09_FORMATO.png","Atlético-GO",NA,13,12,4,5,7,NA,1,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",101314,12,282,"ata","7",1.2,10.99,-0.1,3.9,11,NA,"ademir","Ademir","Ademir","Ademir da Silva Santos Júnior","https://s.glbimg.com/es/sde/f/2022/02/27/c71d07a4846b5840e9811ed9add0a53c_FORMATO.png","Atlético-MG",1,14,8,2,9,25,2,NA,4,32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"121",60795,12,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",98022,12,293,"mei","6",0,3.79,0.07,0.59,8,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",NA,5,6,NA,1,4,NA,NA,NA,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"123",97520,12,373,"mei","6",0,3.61,0,0.93,11,NA,"shaylon","Shaylon","Shaylon","Shaylon Kallyson Cardoso","https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png","Atlético-GO",NA,7,5,1,8,2,NA,NA,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",94444,12,293,"ata","6",0.1,3.31,-0.15,0.2,3,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,NA,3,NA,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",70360,12,282,"ata","6",2.2,6.26,-0.03,3.81,10,NA,"eduardo-sasha","Eduardo Sasha","E. Sasha","Eduardo Colcenti Antunes","https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png","Atlético-MG",NA,6,6,7,5,7,1,2,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",101798,12,282,"mei","6",-1.5,2.99,-0.67,-0.75,2,NA,"guilherme-castilho","Guilherme Castilho","G. Castilho","Guilherme Castilho Carvalho","https://s.glbimg.com/es/sde/f/2022/02/27/bb2d508413cce29c6fa181a7ee4fcd5c_FORMATO.png","Atlético-MG",NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",68773,12,327,"ata","6",0,2.09,0,0.65,7,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",NA,6,9,2,1,1,NA,NA,3,14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"128",72079,12,314,"lat","7",1.6,6.57,-0.56,2.32,11,NA,"bruno-cortez","Bruno Cortez","B. Cortez","Bruno Cortês Barbosa","https://s.glbimg.com/es/sde/f/2022/02/23/da8da8af4eaf5969bda304828d27ac27_FORMATO.png","Avaí",NA,12,6,1,2,16,NA,NA,NA,99,NA,3,NA,NA,3,NA,NA,NA,NA,NA
"129",104401,12,286,"zag","5",0,4.57,0,4.09,8,NA,"vitor-mendes","Vitor Mendes","V. Mendes","Vitor Mendes Alves","https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png","Juventude",NA,18,7,NA,6,9,NA,1,NA,30,NA,2,NA,NA,1,1,1,NA,NA,NA
"130",97133,12,373,"lat","6",0,7.58,0,2.27,4,NA,"dudu","Dudu","Dudu","Luís Eduardo Marques dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b0bce50f61a2478463da6058f9be7677_FORMATO.png","Atlético-GO",1,7,6,NA,1,2,NA,NA,1,32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"131",102253,12,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",NA,2,3,NA,1,1,NA,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"132",101319,12,282,"lat","7",0,9.12,0,4.87,6,NA,"guga","Guga","Guga","Cláudio Rodrigues Gomes","https://s.glbimg.com/es/sde/f/2021/05/02/55272cc689e229f13d6488aa7b33406f_FORMATO.png","Atlético-MG",NA,14,4,NA,4,10,NA,NA,NA,46,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"133",91101,12,373,"gol","7",5.5,6.1,-0.29,4.01,10,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,40,12,2,NA,NA,NA,NA,NA
"134",104095,12,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",104276,12,266,"lat","6",0,9.74,0,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",NA,8,2,NA,NA,4,NA,NA,NA,31,NA,1,NA,NA,2,NA,NA,NA,NA,NA
"136",86629,12,373,"lat","3",-1.9,2.85,-0.52,1.17,7,NA,"arthur-henrique","Arthur Henrique","A. Henrique","Arthur Henrique Peixoto Santos","https://s.glbimg.com/es/sde/f/2022/03/03/ac8a8dbf454accfda9793bed640e7799_FORMATO.png","Atlético-GO",NA,6,4,NA,NA,2,NA,NA,NA,8,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"137",100002,12,373,"mei","6",0,1.2,0,-0.07,4,NA,"rickson","Rickson","Rickson","Rickson Barbosa Sá da Conceição","https://s.glbimg.com/es/sde/f/2022/03/03/f82aadebc694039fa82daf954411c4cb_FORMATO.png","Atlético-GO",NA,1,2,NA,NA,1,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"138",100641,12,282,"ata","6",0,3.24,0,0.5,2,NA,"fabio-gomes","Fábio Gomes","F. Gomes","Fábio Roberto Gomes Netto","https://s.glbimg.com/es/sde/f/2022/02/27/c2f4553f87886d8d57cd268c4a14338b_FORMATO.png","Atlético-MG",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",104383,12,282,"gol","6",0,2,0,0,0,NA,"matheus-mendes","Matheus Mendes","M. Mendes","Matheus Mendes Werneck de Oliveira","https://s.glbimg.com/es/sde/f/2021/05/02/24843908658b0208dc43cc60069fcbb6_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",38877,12,282,"lat","6",13.2,9.59,2.05,7.05,6,NA,"mariano","Mariano","Mariano","Mariano Ferreira Filho","https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png","Atlético-MG",1,24,4,NA,NA,4,NA,NA,NA,53,NA,2,NA,NA,3,NA,NA,NA,NA,NA
"141",91242,12,373,"ata","6",0,2.86,0,0.3,1,NA,"leandro-barcia","Leandro Barcia","L. Barcia","Leandro Barcia Montero","https://s.glbimg.com/es/sde/f/2022/03/03/52a61323aeb994d29babaa5e3cda83f7_FORMATO.png","Atlético-GO",NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"142",73858,12,314,"mei","6",2,2.38,0.36,0.92,8,NA,"jean-cleber","Jean Cléber","J. Cléber","Jean Cléber Santos da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/30faa9be7f17fe35cfe84852c646b4c0_FORMATO.png","Avaí",NA,10,10,NA,3,4,NA,NA,NA,40,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"143",95220,12,373,"lat","7",-0.8,3.63,-2.03,2.4,12,NA,"jefferson","Jefferson","Jefferson","Jefferson Junio Antônio da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png","Atlético-GO",NA,11,9,1,5,6,NA,1,NA,80,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"144",106681,12,373,"ata","6",0.4,5.74,-0.41,2.34,11,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Augusto dos Santos Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/b6e2734629454f1ee92d354283343741_FORMATO.png","Atlético-GO",1,16,17,5,1,13,1,NA,2,56,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
