"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","I","PI","DE","GS","SG","CA","G","FT","PC","CV","PP","GC","PS"
"461",104017,4,280,"gol","5",0,2,0,0,0,NA,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/02/21/a000b4ac22e648764cd88bcdaf65bbdf_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",103777,4,275,"mei","6",0,2,0,0,0,NA,"pedro-bicalho","Pedro Bicalho","P. Bicalho","Pedro Henrique Rodrigues Bicalho","https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",111637,4,277,"zag","6",0,6,0,0,0,NA,"kaiky","Kaiky","Kaiky","Kaiky Fernandes Melo","https://s.glbimg.com/es/sde/f/2022/03/03/9bf3a0809a51d2c429254d36553a45f4_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",78077,4,277,"lat","7",-1,7.59,-1.72,4,4,NA,"madson","Madson","Madson","Madson Ferreira dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png","Santos",NA,8,3,NA,1,2,NA,25,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"465",82764,4,286,"zag","7",4,4.57,0.9,2.75,4,NA,"rafael-forster","Rafael Forster","R. Forster","Rafael Forster","https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png","Juventude",NA,10,3,1,NA,5,NA,28,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"466",101579,4,264,"zag","6",0,5,0,0,0,NA,"robson-bambu","Robson Bambu","R. Bambu","Robson Alves de Barros","https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",86675,4,286,"lat","7",-0.1,1.18,-0.35,0.37,4,NA,"rodrigo-soares","Rodrigo Soares","R. Soares","Rodrigo Alves Soares","https://s.glbimg.com/es/sde/f/2022/03/03/9c3587675488eeeb0991d8754b8cee2b_FORMATO.png","Juventude",NA,5,5,NA,NA,1,NA,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"468",68923,4,264,"zag","7",6.6,6.78,-0.22,6.6,1,NA,"gil","Gil","Gil","Carlos Gilberto do Nascimento Silva","https://s.glbimg.com/es/sde/f/2022/04/27/14ec5e5e1aa438191eb6e95781e175fb_FORMATO.png","Corinthians",NA,1,1,1,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"469",107225,4,275,"lat","6",0,3,0,0,0,NA,"gustavo-garcia","Gustavo Garcia","G. Garcia","Gustavo Garcia dos Santos","https://s.glbimg.com/es/sde/f/2021/05/08/3565dc4679be59b81c08a110e09a57fa_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",107236,4,275,"lat","6",0,3,0,0,0,NA,"vanderlan","Vanderlan","Vanderlan","Vanderlan Barbosa da Silva","https://s.glbimg.com/es/sde/f/2022/04/06/ecb07c206acce03d5e8b80df86207461_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",72018,4,276,"gol","6",0,8,0,0,0,NA,"tiago-volpi","Tiago Volpi","T. Volpi","Tiago Luis Volpi","https://s.glbimg.com/es/sde/f/2021/05/01/8494cb754a172f12970b212b1bce9535_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",104096,4,286,"gol","6",0,2,0,0,0,NA,"william","William","William","William Arthur Assmann","https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",94787,4,356,"lat","6",0,2.66,0,1.5,1,NA,"landazuri","Landázuri","Landázuri","Anthony Rigoberto Landázuri Estacio","https://s.glbimg.com/es/sde/f/2022/02/25/99227769c8cf1b0aba013765d0f00f85_FORMATO.png","Fortaleza",NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"474",91968,4,286,"mei","6",0,4,0,0,0,NA,"bassani","Bassani","Bassani","Rodrigo Bassani da Cruz","https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",88136,4,264,"gol","6",0,6,0,0,0,NA,"ivan","Ivan","Ivan","Ivan Quaresma da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/34cb1f18e1366fa0c31a3d946941e5c5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",101716,4,286,"mei","6",0,3.04,0,3,1,NA,"bruninho","Bruninho","Bruninho","Bruno Roberto Pereira da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/f8167f9298a3f41c68c3acac45883644_FORMATO.png","Juventude",NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",71719,4,286,"mei","6",0,4,0,0,0,NA,"elton","Elton","Elton","Elton Júnior Melo Ataíde","https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",103767,4,275,"mei","6",0,6,0,0,0,NA,"gabriel-menino","Gabriel Menino","G. Menino","Gabriel Vinícius Menino","https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",101885,4,276,"ata","6",0,7.2,0,7.9,1,NA,"toro","Toró","Toró","Jonas Gabriel da Silva Nunes","https://s.glbimg.com/es/sde/f/2022/03/01/5ae4b338eccde28dc4397a8e37cce503_FORMATO.png","São Paulo",1,1,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",81161,4,277,"ata","7",3.8,7.88,0.47,5.3,3,NA,"leo-baptistao","Léo Baptistão ","L. Baptistão","Leonardo Carrilho Baptistão ","https://s.glbimg.com/es/sde/f/2022/03/03/720ce11785d74738c66fdb3f797d770b_FORMATO.png","Santos",NA,4,5,1,3,6,1,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"481",82407,4,286,"mei","6",1.3,5.35,0.02,2.07,4,NA,"chico","Chico","Chico","Francisco Hyun Sol Kim","https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png","Juventude",NA,5,8,1,1,10,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",100084,4,276,"mei","7",0.4,6.31,-0.76,2.95,4,NA,"igor-gomes","Igor Gomes","I. Gomes","Igor Silveira Gomes","https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png","São Paulo",NA,8,5,2,1,6,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",102067,4,264,"mei","6",0,3,0,0,0,NA,"xavier","Xavier","Xavier","João Vitor Xavier de Almeida","https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",86970,4,277,"zag","7",0,10.06,0,4.87,3,NA,"eduardo-bauermann","Eduardo Bauermann","E. Bauermann","Eduardo Gabriel dos Santos Bauermann","https://s.glbimg.com/es/sde/f/2022/03/03/c89e866fa7fb43aaf3b818e5578644d5_FORMATO.png","Santos",NA,5,2,NA,NA,1,NA,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"485",72362,4,354,"mei","7",-1.3,3.79,-1.13,0.53,3,NA,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará",NA,3,4,NA,NA,5,NA,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"486",78850,4,276,"lat","6",0,4.84,0,-1.5,1,NA,"reinaldo","Reinaldo","Reinaldo","Reinaldo Manoel da Silva","https://s.glbimg.com/es/sde/f/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png","São Paulo",NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"487",51548,4,264,"mei","6",0,6.63,0,3.05,2,NA,"giuliano","Giuliano","Giuliano","Giuliano Victor de Paula","https://s.glbimg.com/es/sde/f/2021/07/22/1e8808fa091e5d4062730e04ed46b383_FORMATO.png","Corinthians",1,1,1,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",102295,4,275,"ata","6",0,2,0,0,0,NA,"luan-silva","Luan Silva","L. Silva","Luan Silva dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",107645,4,277,"tec","7",2.11,9.37,-0.8,5.15,4,NA,"fabian-bustos","Fabián Bustos","F. Bustos","Fabián Daniel Bustos","https://s.glbimg.com/es/sde/f/2022/03/03/a96235f2bb25a5f65aae085d91ee43d4_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",90012,4,277,"zag","6",3,6.52,-0.17,3.37,3,NA,"velazquez","Velázquez","Velázquez","Emiliano Daniel Velázquez Maldonado","https://s.glbimg.com/es/sde/f/2022/03/03/8b5a4e18b5c35f49a52903d7b8193346_FORMATO.png","Santos",NA,4,NA,NA,NA,2,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"491",86759,4,264,"mei","6",0,6,0,0,0,NA,"luan","Luan","Luan","Luan Guilherme de Jesus Vieira","https://s.glbimg.com/es/sde/f/2022/04/27/8fa8c0762fab2d871b554ca9eb802b65_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",72491,4,314,"zag","7",6.3,8.15,1.22,4.42,4,NA,"bressan","Bressan","Bressan","Matheus Simonete Bressanelli","https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png","Avaí",NA,4,3,NA,2,2,NA,18,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA
"493",81845,4,276,"mei","2",1.2,8.99,-0.44,3.32,4,NA,"alisson","Alisson","Alisson","Alisson Euler de Freitas Castro","https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png","São Paulo",1,5,4,3,2,3,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"494",89273,4,264,"lat","6",0,2.11,0,0.2,1,NA,"joao-pedro","João Pedro ","J. Pedro","João Pedro Maturano dos Santos","https://s.glbimg.com/es/sde/f/2022/04/27/bd09f100edbf2862e8ec0a23c018844e_FORMATO.png","Corinthians",NA,2,1,NA,NA,NA,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"495",68770,4,277,"mei","6",0,5,0,0,0,NA,"camacho","Camacho","Camacho","Guilherme de Aguiar Camacho","https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",94044,4,277,"gol","6",0,6,0,0,0,NA,"john-victor","John Victor","J. Victor","John Victor Maciel Furtado","https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",97450,4,264,"ata","6",-0.1,2.29,-1.01,-0.05,2,NA,"gustavo-mosquito","Gustavo Mosquito","G. Mosquito","Gustavo Henric da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/8aa6b55720ea1d492c743e089aaa35e5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",81677,4,277,"mei","6",0,6,0,0,0,NA,"carlos-sanchez","Carlos Sánchez","C. Sánchez","Carlos Andrés Sánchez Arcosa","https://s.glbimg.com/es/sde/f/2022/03/03/63b472302f16e36f871bc271d9d355d1_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",105584,4,264,"lat","7",7.9,16.44,1.38,9.08,4,NA,"lucas-piton","Lucas Piton","L. Piton","Lucas Piton Crivellaro","https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png","Corinthians",1,17,9,NA,NA,1,NA,39,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA
"500",79035,4,277,"zag","6",0,4,0,0,0,NA,"luiz-felipe","Luiz Felipe","L. Felipe","Luiz Felipe do Nascimento dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/d93506f46370622558870dd37ada6bb5_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",98976,4,276,"mei","6",0,5,0,0,0,NA,"gabriel","Gabriel","Gabriel","Gabriel Neves Perdomo","https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",80287,4,276,"ata","6",9.7,12.46,0.31,9.05,2,NA,"luciano","Luciano","Luciano","Luciano da Rocha Neves","https://s.glbimg.com/es/sde/f/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png","São Paulo",NA,1,NA,NA,1,1,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"503",83266,4,277,"ata","6",0,5.44,0,1.9,1,NA,"marcos-guilherme","Marcos Guilherme","M. Guilherme","Marcos Guilherme de Almeida Santos Matos","https://s.glbimg.com/es/sde/f/2022/03/03/56fa9c7a8cc8db7fbbfae5c4de39b4c5_FORMATO.png","Santos",NA,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",105585,4,264,"mei","6",0,1.34,0,-0.75,2,NA,"roni","Roni","Roni","Roni Medeiros de Moura","https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png","Corinthians",NA,2,4,NA,NA,1,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA
"505",104521,4,277,"mei","7",4,9.17,-1.39,6.57,4,NA,"vinicius-zanocelo","Vinícius Zanocelo","V. Zanocelo","Vinícius Nelson de Souza Zanocelo","https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png","Santos",NA,9,5,1,1,2,NA,10,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
"506",80664,4,354,"lat","6",-0.8,3.29,-1.71,-0.8,1,NA,"michel","Michel","Michel","Michel Macedo Rocha Machado","https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png","Ceará",NA,NA,2,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",101728,4,276,"zag","7",1.9,7.08,0.15,2.28,4,NA,"diego","Diego","Diego","Diego Henrique Costa Barbosa","https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png","São Paulo",NA,7,8,NA,2,1,NA,20,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"508",104153,4,264,"mei","6",0,2,0,0,0,NA,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",105521,4,373,"lat","6",0,2,0,0,0,NA,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",69022,4,293,"ata","6",0,4.73,0,1.7,3,NA,"marcelo-cirino","Marcelo Cirino","M. Cirino","Marcelo Cirino da Silva","https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png","Athlético-PR",NA,3,2,NA,1,3,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"511",107197,4,293,"ata","7",4,3.94,-0.06,4,1,NA,"romulo","Rômulo","Rômulo","Rômulo José Cardoso da Cruz","https://s.glbimg.com/es/sde/f/2021/09/01/8c5b70b92e37e05439b2ec0a4c9a1f5f_FORMATO.png","Athlético-PR",NA,2,NA,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",93377,4,277,"mei","6",0,4,0,0,0,NA,"jobson","Jobson","Jobson","Jobson Souza Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b96d7076abc1f17b19220ae8c230ff7e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",111638,4,277,"zag","6",0,2,0,0,0,NA,"robson","Robson","Robson","Robson Alves Reis","https://s.glbimg.com/es/sde/f/2022/03/03/aff817fcf0fc8c81bc9f4db9b94b0382_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",111713,4,263,"zag","6",0,3,0,0,0,NA,"mezenga","Mezenga","Mezenga","Lucas de Souza Mombra Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",115502,4,356,"zag","7",3,3.17,0.33,2.65,2,NA,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/02/24/99f6262543bda86190aaf8cdf93a138e_FORMATO.png","Fortaleza",NA,4,2,NA,1,NA,1,6,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"516",99119,4,277,"ata","6",0.2,4.15,-0.37,1.13,3,NA,"lucas-braga","Lucas Braga","L. Braga","Lucas Braga Ribeiro","https://s.glbimg.com/es/sde/f/2022/03/03/a3607db4d71e6018951bfe51c702fb1a_FORMATO.png","Santos",NA,2,1,1,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",106822,4,276,"mei","7",1.2,5.88,-0.6,2.3,3,NA,"rodrigo-nestor","Rodrigo Nestor","R. Nestor","Rodrigo Nestor Bertalia","https://s.glbimg.com/es/sde/f/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png","São Paulo",NA,2,5,1,6,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",91521,4,276,"ata","7",0.3,7.95,-1.46,4.18,4,NA,"eder","Eder","Eder","Eder Citadin Martins","https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png","São Paulo",NA,4,2,1,1,3,NA,10,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA
"519",77774,4,314,"tec","7",4.86,7.43,0.56,4.38,4,NA,"eduardo-barroca","Eduardo Barroca","E. Barroca","Eduardo de Souza Barroca","https://s.glbimg.com/es/sde/f/2022/03/08/832e107d799b9425491e065012f3ec3a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",102129,4,314,"lat","6",0,3,0,0,0,NA,"cougo","Cougo","Cougo","Carlos Ayrton Cougo Rivero","https://s.glbimg.com/es/sde/f/2022/02/23/be2688c6a294f4336f4eaf412a6112c7_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",104580,4,277,"mei","6",0,2.58,0,-0.1,1,NA,"sandry","Sandry","Sandry","Sandry Roberto Santos Goes","https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",105899,4,277,"mei","6",0,3,0,0,0,NA,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",71227,4,277,"zag","7",1.3,14.38,-1.53,7.45,4,NA,"maicon","Maicon","Maicon","Maicon Pereira Roque","https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png","Santos",1,9,NA,3,1,3,NA,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"524",102909,4,276,"mei","6",0,7,0,0,0,NA,"luan","Luan","Luan","Luan Vinícius da Silva Santos ","https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",105900,4,277,"ata","6",0,2,0,0,0,NA,"allanzinho","Allanzinho","Allanzinho","Allan Victor Oliveira Mota","https://s.glbimg.com/es/sde/f/2022/03/03/ebabed679667fb0d15f64681a6ffdf85_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",77713,4,264,"tec","7",5.31,11.18,0.64,5.44,4,NA,"vitor-pereira","Vítor Pereira","V. Pereira","Vítor Manuel de Oliveira Lopes Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",86508,4,276,"gol","7",1,6.84,-0.29,2.37,4,NA,"jandrei","Jandrei","Jandrei","Jandrei Chitolina Carniel","https://s.glbimg.com/es/sde/f/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,1,NA,NA,9,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"528",112886,4,277,"mei","6",0,1.49,0,0.55,2,NA,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos",NA,2,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",87211,4,286,"tec","7",2.57,6.24,0.14,2.95,4,NA,"eduardo-baptista","Eduardo Baptista","E. Baptista","Eduardo Augusto Baptista Miguel","https://s.glbimg.com/es/sde/f/2022/03/08/7e94aeb464052c259e6a403d822724af_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",113159,4,275,"zag","6",0,2,0,0,0,NA,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",106824,4,276,"lat","7",3.9,10.73,-0.21,5.33,4,NA,"welington","Welington ","Welington ","Welington Damascena Santos","https://s.glbimg.com/es/sde/f/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png","São Paulo",2,6,4,1,1,3,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"532",110013,4,293,"mei","6",0,2.52,0,1.2,2,NA,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",NA,2,2,NA,1,2,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",72532,4,290,"lat","7",0,2.59,0,0.5,3,NA,"maguinho","Maguinho","Maguinho","Magno José da Silva","https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png","Goiás",NA,2,1,NA,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"534",97856,4,314,"mei","6",0,1.43,0,-2,1,NA,"lucas-ventura","Lucas Ventura","L. Ventura","Lucas de Souza Ventura","https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"535",87808,4,263,"zag","2",-0.5,2.48,-0.45,0.48,4,NA,"philipe-sampaio","Philipe Sampaio","P. Sampaio","Philipe Sampaio Azevedo","https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png","Botafogo",NA,3,3,NA,1,4,1,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
