,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FF,GC,I,PI,FD,FT,G,DP,PC,CV,PP,PS
611,32,0.5,Gustavo,1.53,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,108201,0.2,-0.32,10,Gustavo,4,2.27,6,gustavo,Gustavo César Mendonça Gravino,América-MG,327,,12.0,12.0,,,,2.0,7.0,2.0,,,38.0,1.0,,,,,,,
612,32,0.8,Breno,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,108211,0.0,0.0,0,Breno,5,1.0,6,breno,Breno Herculano Almeida,Goiás,290,,,,,,,,,,,,,,,,,,,,
613,32,0.03,David Ricardo,-0.2,https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png,108274,0.0,0.0,1,D. Ricardo,3,1.48,6,david-ricardo,David Ricardo Loiola da Silva,Ceará,354,,,,,,,,,,,,2.0,,,,,,,,
614,32,0.38,Vásquez,1.1,https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png,108279,0.0,0.0,12,Vásquez,5,3.65,6,vasquez,Jhon Freduar Vásquez Anaya,Ceará,354,,6.0,11.0,,,,2.0,9.0,2.0,,4.0,39.0,4.0,1.0,,,,,,
615,32,-0.76,Galarza,2.23,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,108528,0.0,0.0,6,Galarza,4,3.54,6,galarza,Matías Galarza Fonda,Coritiba,294,,14.0,8.0,,,,3.0,14.0,4.0,,,34.0,,,,,,,,
616,32,1.57,Guilherme,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,108539,0.0,0.0,0,Guilherme,1,2.0,6,guilherme,Guilherme Vicentini Castellani,Corinthians,264,,,,,,,,,,,,,,,,,,,,
617,32,0.65,Rivas,0.86,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,108659,0.0,0.0,5,Rivas,4,2.11,6,rivas,Cristhian Yonaiker Rivas Vielma - Cristian,Cuiabá,1371,,5.0,,,,,2.0,3.0,1.0,,,8.0,1.0,,,,,,,
618,32,0.02,Gustavo Maia,-0.2,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,108712,0.0,0.0,1,G. Maia,5,1.47,6,gustavo-maia,Gustavo Maia da Silva,Internacional,285,,,,,,,,,,,,2.0,,,,,,,,
619,32,0.54,Renato Junior,1.22,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,108741,0.0,0.0,15,R. Junior,5,1.16,6,renato-junior,Renato Barbosa dos Santos Junior,Goiás,290,,13.0,9.0,,,1.0,4.0,11.0,2.0,,1.0,22.0,1.0,,,,,,,
620,32,3.88,David,-1.0,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,108752,0.0,0.0,0,David,5,1.97,6,david,David da Hora da Conceição,Fortaleza,356,,,,,,,1.0,,,,,,,,,,,,,
621,32,0.8,Felipe Camargo,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,108787,0.0,0.0,0,F. Camargo,3,1.0,6,felipe-camargo,Felipe Camargo de Souza,Avaí,314,,,,,,,,,,,,,,,,,,,,
622,32,1.0,Victor Sá,2.32,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,108946,-0.1,-0.33,22,V. Sá,5,7.51,2,victor-sa,João Victor Santos Sá,Botafogo,263,,29.0,27.0,,,,2.0,16.0,5.0,,3.0,101.0,4.0,1.0,1.0,,,,,
623,32,0.8,Daniel Martins,0.0,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,109102,0.0,0.0,0,D. Martins,4,1.0,6,daniel-martins,Daniel Sergio Martins,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
624,32,0.56,Matheus Nascimento,0.86,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,109114,0.0,-0.07,20,M. Nascimento,5,3.51,6,matheus-nascimento,Matheus Nascimento de Paula,Botafogo,263,,8.0,9.0,,,,1.0,11.0,4.0,,1.0,27.0,5.0,,,,,,,1.0
625,32,1.57,Vitor Marinho,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,109195,0.0,0.0,0,V. Marinho,2,2.0,6,vitor-marinho,Vitor Marinho de Oliveira,Botafogo,263,,,,,,,,,,,,,,,,,,,,
626,32,0.08,DG,-1.4,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,109199,0.0,0.0,1,DG,2,0.74,6,dg,Douglas da Silva Teixeira,Botafogo,263,,,1.0,,,,1.0,,,,,9.0,,,,,,,,
627,32,0.73,Kawê,-0.2,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,109246,0.0,0.0,2,Kawê,5,0.73,6,kawe,Kawê Ferreira Godoy Viana,Bragantino,280,,,1.0,,,,,2.0,,,1.0,2.0,,,,,,,,
628,32,0.8,Sammuel,0.0,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,109341,0.0,0.0,0,Sammuel,4,1.0,6,sammuel,Sammuel Queiroz de Freitas,Fortaleza,356,,,,,,,,,,,,,,,,,,,,
629,32,5.67,Raul Gustavo,5.22,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,109389,0.0,0.0,17,R. Gustavo,3,8.73,6,raul-gustavo,Raul Gustavo Pereira Bicalho,Corinthians,264,,26.0,17.0,,8.0,1.0,2.0,12.0,4.0,,,98.0,1.0,,2.0,,1.0,,,
630,32,2.36,Weverson,1.0,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,109426,0.0,0.0,1,Weverson,2,3.08,6,weverson,Weverson Moreira da Costa,Bragantino,280,,1.0,,,,,,,,,,2.0,,,,,,,,
631,32,0.11,Calebe,1.46,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,109461,0.0,0.0,10,Calebe,4,2.08,6,calebe,Calebe Gonçalves Ferreira da Silva,Atlético-MG,282,,9.0,10.0,,,,1.0,4.0,,,,14.0,2.0,,,,,,,
632,32,2.93,Marcos Leonardo,5.47,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,109497,1.5,-1.4,28,M. Leonardo,5,12.49,2,marcos-leonardo,Marcos Leonardo Santos Almeida,Santos,277,,8.0,75.0,,,1.0,8.0,32.0,32.0,,22.0,74.0,19.0,,10.0,,,,,
633,32,0.8,Joaquim,4.04,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,109563,0.1,-0.29,20,Joaquim,3,4.57,7,joaquim,Joaquim Henrique Pereira Silva,Cuiabá,1371,,35.0,17.0,,4.0,1.0,2.0,16.0,11.0,,1.0,83.0,3.0,,1.0,,,,,
634,32,10.64,Martinelli,1.91,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,109573,11.9,1.5,22,Martinelli,4,5.76,7,martinelli,Matheus Martinelli Lima,Fluminense,266,,18.0,6.0,,,3.0,,20.0,6.0,,,104.0,5.0,,1.0,,,,,
635,32,2.34,Davi Araújo,0.0,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png,109626,0.0,0.0,0,D. Araújo,5,3.0,6,davi-araujo,Davi Machado dos Santos Araújo,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
636,32,2.14,Gabriel Novaes,1.84,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,109639,0.0,0.0,8,G. Novaes,5,3.42,6,gabriel-novaes,Gabriel Novaes Fernandes,Bragantino,280,,2.0,6.0,,,,1.0,5.0,2.0,,3.0,9.0,2.0,,1.0,,,,,1.0
637,32,3.79,Hugo,3.46,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,109668,0.0,0.0,15,Hugo,2,5.96,6,hugo,Hugo Gonçalves Ferreira Neto,Botafogo,263,,33.0,11.0,,3.0,,3.0,15.0,5.0,,,121.0,2.0,,1.0,,,1.0,,
638,32,0.8,Derick ,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,109830,0.0,0.0,0,Derick ,3,1.0,6,derick,Derick Fernando da Silva,Santos,277,,,,,,,,,,,,,,,,,,,,
639,32,0.03,Juan Díaz,-0.3,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,109967,0.0,0.0,1,J. Díaz,4,2.95,6,juan-diaz,Juan Carlos Díaz Mena,Coritiba,294,,,,,,,,1.0,,,,,,,,,,,,
640,32,-0.52,Bryan García,0.28,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,110013,0.0,0.0,5,B. García,4,1.57,6,bryan-garcia,Bryan Jahir García Realpe,Athlético-PR,293,,2.0,2.0,,,,1.0,3.0,2.0,,,17.0,,,,,,,,
641,32,0.8,Vitinho,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,110235,0.0,0.0,0,Vitinho,5,1.0,6,vitinho,João Victor Vaz Lopes Pinto,Botafogo,263,,,,,,,,,,,,,,,,,,,,
642,32,0.8,Gabriel Pereira,0.0,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,110251,0.0,0.0,0,G. Pereira,1,1.0,6,gabriel-pereira,Gabriel Roberto Pereira,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
643,32,0.8,Zabala,0.0,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,110264,0.0,0.0,0,Zabala,3,1.0,6,zabala,Leonardo Yassir Zabala Ceballos,Santos,277,,,,,,,,,,,,,,,,,,,,
644,32,7.43,Ângelo,2.76,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,110415,7.7,-0.7,20,Ângelo,5,6.24,7,angelo,Ângelo Gabriel Borges Damaceno,Santos,277,,17.0,22.0,,,4.0,5.0,16.0,7.0,,2.0,93.0,7.0,,1.0,,,,,1.0
645,32,0.25,Daniel Cabral,0.0,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,110465,0.0,-0.5,1,D. Cabral,4,1.5,5,daniel-cabral,Daniel Cabral de Oliveira,Flamengo,262,,,,,,,,,,,,,,,,,,,,
646,32,6.0,Abel Ferreira,5.96,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,110506,4.83,0.27,31,A. Ferreira,6,13.87,7,abel-ferreira,Abel Fernando Moreira Ferreira,Palmeiras,275,,,,,,,,,,,,,,,,,,,,
647,32,1.77,Andrés,1.56,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,110517,0.0,0.0,7,Andrés,4,3.29,6,andres,Andrés Felipe Colorado Sánchez,São Paulo,276,,12.0,,,,,,9.0,1.0,,,16.0,,,,,,,,
648,32,0.8,Paulo Mazoti,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,110602,0.0,0.0,0,P. Mazoti,1,1.0,6,paulo-mazoti,Paulo Mazoti Azevedo,Santos,277,,,,,,,,,,,,,,,,,,,,
649,32,0.69,Vinícius Balieiro,0.23,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,110605,0.0,0.0,3,V. Balieiro,4,2.73,6,vinicius-balieiro,Vinícius Balieiro Lourenço de Carvalho,Santos,277,,1.0,1.0,,,,,2.0,,,,4.0,,,,,,,,
650,32,0.92,Gabriel Pirani,1.69,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,110607,0.0,0.0,11,G. Pirani,4,2.38,6,gabriel-pirani,Gabriel Cordeiro Pirani,Cuiabá,1371,,7.0,5.0,,,,1.0,7.0,4.0,,1.0,27.0,2.0,,1.0,,,,,
651,32,0.89,João Vitor ,0.5,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,110623,0.0,0.0,1,J. Vitor,5,0.95,6,joao-vitor,João Vitor Moreira dos Santos,Coritiba,294,,,1.0,,,,,,,,,,,,,,,,,
652,32,0.8,Mateus,0.0,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,110624,0.0,0.0,0,Mateus,1,1.0,6,mateus,Mateus Oliveira Mendes,Palmeiras,275,,,,,,,,,,,,,,,,,,,,
653,32,2.51,Luiz Filipe,1.2,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,110632,0.0,0.0,2,L. Filipe,5,2.2,5,luiz-filipe,Luiz Filipe dos Reis Silva,Goiás,290,,2.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,1.0
654,32,0.8,Mycael,0.0,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,110698,0.0,0.0,0,Mycael,1,1.0,6,mycael,Mycael Pontes Moreira,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
655,32,0.8,Pedro Rangel,0.0,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,110708,0.0,0.0,0,P. Rangel,1,1.0,6,pedro-rangel,Pedro Felipe De Faria Rangel,Fluminense,266,,,,,,,,,,,,,,,,,,,,
656,32,1.39,Andrés Hurtado,1.76,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,110715,0.0,0.0,14,A. Hurtado,2,3.64,6,andres-hurtado,José Andrés Hurtado Cheme,Bragantino,280,,8.0,4.0,,2.0,2.0,1.0,5.0,1.0,,1.0,53.0,1.0,,,,1.0,,,
657,32,1.63,Rubens,3.84,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,110727,0.0,0.0,22,Rubens,4,6.26,6,rubens,Rubens Antônio Dias,Atlético-MG,282,,58.0,15.0,,,,3.0,24.0,12.0,,,91.0,5.0,1.0,1.0,,,,,
658,32,1.63,John Kennedy,0.55,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,110759,0.0,0.0,6,J. Kennedy,5,2.57,6,john-kennedy,John Kennedy Batista de Souza,Fluminense,266,,1.0,1.0,,,,3.0,5.0,4.0,,,7.0,3.0,,,,,,,
659,32,0.8,Marcão,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,110775,0.0,0.0,0,Marcão,1,1.0,6,marcao,Marco Antônio Amorim de Oliveira Montes,Coritiba,294,,,,,,,,,,,,,,,,,,,,
660,32,1.32,Kayque,2.72,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,110962,0.0,0.0,6,Kayque,4,2.33,5,kayque,Kayque Luiz Pereira,Botafogo,263,,5.0,11.0,,,,3.0,8.0,3.0,,1.0,25.0,2.0,,1.0,,,,,
661,32,0.8,Breno,0.0,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,110988,0.0,0.0,0,Breno,1,1.0,6,breno,Breno Boeno,Atlético-GO,373,,,,,,,,,,,,,,,,,,,,
662,32,2.34,Samuel Granada,0.0,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,110994,0.0,0.0,0,S. Granada,5,3.0,6,samuel-granada,Samuel Salustiano de Jesus Silva,Fluminense,266,,,,,,,,,,,,,,,,,,,,
663,32,3.11,Pedrinho,3.96,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,110995,2.9,0.34,17,Pedrinho,2,4.54,7,pedrinho,Pedro Henrique Azevedo Pereira,Athlético-PR,293,,24.0,6.0,,9.0,2.0,4.0,19.0,2.0,,1.0,110.0,,,,,,,,
664,32,0.8,Robson,0.0,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,111172,0.0,0.0,0,Robson,1,1.0,6,robson,Robson Luiz dos Santos Nascimento,América-MG,327,,,,,,,,,,,,,,,,,,,,
665,32,1.79,Marcio Silva,3.75,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,111204,0.0,0.0,2,M. Silva,3,2.32,6,marcio-silva,Marcio Gleyson Leite da Silva,Coritiba,294,,1.0,3.0,,1.0,,,,,,,2.0,,,,,,,,
666,32,0.8,Kelvi,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,111332,0.0,0.0,0,Kelvi,4,1.0,5,kelvi,Kelvi Chiesa Gomes,Juventude,286,,,,,,,,,,,,,,,,,,,,
667,32,1.35,Sorriso,2.05,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,111333,0.7,-0.7,25,Sorriso,5,5.05,6,sorriso,Marcos Vinicios Moura,Bragantino,280,,20.0,21.0,,,1.0,2.0,18.0,6.0,,,104.0,7.0,,2.0,,,,,
668,32,0.22,Vitinho,0.13,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,111402,0.0,0.0,3,Vitinho,4,1.15,6,vitinho,Victor Júlio Alves de Paula,Avaí,314,,,2.0,,,,,,,,,6.0,,,,,,,,
669,32,1.27,Felipe Augusto,0.27,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,111408,0.0,0.0,3,F. Augusto,5,1.47,6,felipe-augusto,Felipe Augusto da Silva,Corinthians,264,,,4.0,,,,,4.0,,,,,,,,,,,,
670,32,1.57,Igor,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,111413,0.0,0.0,0,Igor,2,2.0,6,igor,Igor da Silva Dutra,Avaí,314,,,,,,,,,,,,,,,,,,,,
671,32,3.02,Biel,2.2,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,111491,0.0,0.0,3,Biel,4,1.51,6,biel,Luiz Gabriel de Oliveira Fonseca,Coritiba,294,,4.0,4.0,,,,,,1.0,,,10.0,,,,,,,,
672,32,1.57,David,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,111546,0.0,0.0,0,David,4,2.0,6,david,Antônio David Souza Araújo,Ceará,354,,,,,,,,,,,,,,,,,,,,
673,32,1.66,António Oliveira,3.33,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,111578,0.95,-0.3,22,A. Oliveira,6,7.13,7,antonio-oliveira,António José Cardoso de Oliveira,Cuiabá,1371,,,,,,,,,,,,,,,,,,,,
674,32,1.38,Adson,3.41,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,111682,0.0,0.0,23,Adson,4,7.42,7,adson,Adson Ferreira Soares,Corinthians,264,,42.0,20.0,,,,1.0,23.0,7.0,,3.0,92.0,5.0,,3.0,,,,,
675,32,0.8,Anthoni,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,111683,0.0,0.0,0,Anthoni,1,1.0,6,anthoni,Anthoni Spier Souza,Internacional,285,,,,,,,,,,,,,,,,,,,,
676,32,0.35,Matheus Cadorini,0.05,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,111688,0.0,0.0,4,M. Cadorini,5,1.75,6,matheus-cadorini,Matheus Alfredo Cadorini da Silva,Coritiba,294,,1.0,2.0,,,,,3.0,,,,5.0,2.0,,,,,1.0,,
677,32,0.8,Bruno,0.0,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,111689,0.0,0.0,0,Bruno,1,1.0,6,bruno,Bruno Guimarães de Souza,Flamengo,262,,,,,,,,,,,,,,,,,,,,
678,32,1.57,Matheus Cunha,0.0,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,111690,0.0,0.0,0,M. Cunha,1,2.0,6,matheus-cunha,Matheus Cunha Queiroz,Flamengo,262,,,,,,,,,,,,,,,,,,,,
679,32,-0.35,Mateusão,0.45,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,111694,-0.6,-0.1,4,Mateusão,5,0.75,6,mateusao,Mateus Dias Lima,Flamengo,262,,1.0,2.0,,,,,2.0,,,,8.0,,,,,,,,1.0
680,32,4.61,Mezenga,3.8,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,111713,0.0,0.0,4,Mezenga,3,3.32,6,mezenga,Lucas de Souza Mombra Rosa,Botafogo,263,,12.0,1.0,,1.0,,1.0,4.0,,,1.0,26.0,1.0,,,,1.0,,,
681,32,0.5,Dudu,0.0,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png,111721,0.0,0.0,0,Dudu,2,1.0,6,dudu,Eduardo Kempf Schwade,Juventude,286,,,,,,,,,,,,,,,,,,,,
682,32,1.45,Giovani,0.2,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,111759,0.0,0.0,1,Giovani,5,2.11,6,giovani,Giovani Henrique Amorim da Silva,Palmeiras,275,,,1.0,,,,,,,,,3.0,,,,,,,,
683,32,-0.02,Fabinho,0.78,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,111760,0.0,0.0,4,Fabinho,4,1.4,5,fabinho,Fábio Silva de Freitas,Palmeiras,275,,4.0,,,,,1.0,4.0,1.0,,,3.0,,,,,,,,
684,32,1.57,Henrique Halls,0.0,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,111791,0.0,0.0,0,H. Halls,3,2.0,6,henrique-halls,Henrique Halls Rocha da Silva,Bragantino,280,,,,,,,,,,,,,,,,,,,,
685,32,0.8,Marcelinho,0.0,,111798,0.0,0.0,0,Marcelinho,5,1.0,6,marcelinho,Marcelo Francine de Castro Feliciano,Fluminense,266,,,,,,,,,,,,,,,,,,,,
686,32,0.8,Ewerton,0.0,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,111806,0.0,0.0,0,Ewerton,3,1.0,6,ewerton,Ewerton Vinicios Santana Porto,Botafogo,263,,,,,,,,,,,,,,,,,,,,
687,32,0.2,Ricardinho,0.32,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,111813,0.0,0.0,6,Ricardinho,5,1.82,6,ricardinho,Ricardo Viana Filho,Atlético-GO,373,,,3.0,,,,2.0,4.0,3.0,,2.0,10.0,2.0,,,,,,,
688,32,0.22,Matheus Martins,2.98,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,111831,-0.4,-0.17,24,M. Martins,5,3.44,7,matheus-martins,Matheus Martins Silva dos Santos,Fluminense,266,,21.0,36.0,,,2.0,1.0,16.0,16.0,,9.0,106.0,5.0,,2.0,,,,,1.0
689,32,0.8,Gustavo Ramalho,0.0,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,111837,0.0,0.0,0,G. Ramalho,1,1.0,6,gustavo-ramalho,Gustavo Ramalho Bremer Pinto,Fluminense,266,,,,,,,,,,,,,,,,,,,,
690,32,0.8,Marcos Pedro,0.0,https://s.sde.globo.com/media/person_role/2021/03/15/cb04114b1d5bc74ee6571199d27144a8_220x220.png,111840,0.0,0.0,0,M. Pedro,2,1.0,6,marcos-pedro,Marcos Pedro Braga Maciel,Fluminense,266,,,,,,,,,,,,,,,,,,,,
691,32,3.61,Guilherme Biro,3.6,https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png,111891,0.0,0.0,1,G. Biro,4,2.73,6,guilherme-biro,Guilherme Sucigan Mafra Cunha,Corinthians,264,,3.0,1.0,,,,1.0,1.0,,,,4.0,1.0,,,,,,,
692,32,0.5,Davi,0.0,https://s.glbimg.com/es/sde/f/2021/03/15/4d2ac6a99cd08c4871dd5a2f44c88e47_FORMATO.png,111896,0.0,0.0,0,Davi,3,1.0,6,davi,Davi Alves Soares,Fluminense,266,,,,,,,,,,,,,,,,,,,,
693,32,1.13,João Victor,0.63,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,112060,0.0,0.0,3,J. Victor,5,0.89,6,joao-victor,João Victor Vieira Ferreira Sousa,Ceará,354,,,1.0,,,,,1.0,1.0,,,3.0,1.0,,,,,,,
694,32,1.7,Lucas Beraldo,1.47,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,112136,1.7,0.04,3,L. Beraldo,3,1.76,6,lucas-beraldo,Lucas Lopes Beraldo,São Paulo,276,,2.0,1.0,,1.0,,,1.0,1.0,,,10.0,,,,,,1.0,,
695,32,0.37,Gustavo Nescau,-0.2,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,112327,0.0,0.01,2,G. Nescau,5,2.21,6,gustavo-nescau,Gustavo Henrique Alves Silva,Cuiabá,1371,,,,,,,1.0,,1.0,,,2.0,,,,,,,,
