,atletas.status_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.preco_num,atletas.apelido,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.foto,atletas.nome,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,PI,PS,SG,FT,PP,CV,PC,DE,DP,GS,GC
598,6,Mazetti,2,285,107741,3.0,Mazetti,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/66e2cc2d91eb5e3405681b6b815e35e8_FORMATO.png,Lucas Henrique Mazetti,0,mazetti,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
599,5,T. Barbosa,3,285,107742,2.0,Tiago Barbosa,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/667ff043a6b936a649ae70ef63bf8675_FORMATO.png,Tiago Barbosa Figueiredo,0,tiago-barbosa,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
600,6,Praxedes,4,280,107744,7.37,Praxedes,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,Bruno Conceição Praxedes,15,praxedes,3.02,Bragantino,0.0,2.0,3.0,16.0,13.0,3.0,8.0,19.0,1.0,2.0,43.0,,,,,,,,,,
601,6,M. Dias,4,285,107809,1.0,Matheus Dias,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/4ce62c830e4cb1643464b791f40e084c_FORMATO.png,Matheus dos Santos Dias,0,matheus-dias,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
602,6,Rokenedy ,1,276,107852,1.0,Rokenedy ,31,,0.0,https://s.glbimg.com/es/sde/f/2022/08/02/204aa3e9b46ac66fbd0d108a400249ce_FORMATO.png,Rokenedy dos Santos,0,rokenedy,0.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
603,6,F. Felício,5,282,107898,2.0,Felipe Felício,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/4f6c8cec8a2cbc0adb60d17bffa0eab4_FORMATO.png,Felipe Felício Silva Reis,0,felipe-felicio,0.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
604,7,Hugo,2,290,107908,2.08,Hugo,31,,-0.36,https://s.glbimg.com/es/sde/f/2022/03/10/121d7e4dfd7120daf27329b4d1e02005_FORMATO.png,Hugo Ferreira de Farias,10,hugo,1.31,Goiás,-1.6,,2.0,8.0,8.0,1.0,,4.0,,1.0,53.0,,2.0,,,,,,,,
605,6,N. Bustos,5,276,107945,7.59,Nahuel Bustos,31,,0.0,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_cpV2OBA.png,Nahuel Lautaro Bustos,4,nahuel-bustos,4.12,São Paulo,0.0,,,4.0,5.0,1.0,3.0,6.0,1.0,1.0,13.0,,,,,,,,,,
606,6,F. Vera,4,264,107950,8.6,Fausto Vera,31,,-0.47,https://s.glbimg.com/es/sde/f/2022/07/26/ded3d6726c7ad7af177f070b1f55f580_FORMATO.png,Fausto Mariano Vera,11,fausto-vera,4.34,Corinthians,1.9,,3.0,36.0,8.0,1.0,11.0,5.0,,,56.0,,,1.0,,,,,,,
607,6,D. Piage,4,263,107972,2.21,Del Piage,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/a34959446ac5b131b7047f846855f309_FORMATO.png,Romildo Del Piage de Souza,13,del-piage,2.39,Botafogo,0.0,,3.0,20.0,15.0,1.0,2.0,13.0,1.0,,37.0,1.0,,,,,,,,,
608,7,Pitta,5,286,108133,5.28,Pitta,31,,0.77,https://s.glbimg.com/es/sde/f/2022/04/06/d5b98eae02b3de3352cd02c6cc1b5c36_FORMATO.png,Isidro Miguel Pitta Saldívar ,26,pitta,2.96,Juventude,6.7,,2.0,3.0,23.0,16.0,26.0,40.0,4.0,15.0,132.0,,,3.0,1.0,,,,,,
609,6,L. Cardoso,4,1371,108148,2.0,Lucas Cardoso ,31,,0.0,https://s.glbimg.com/es/sde/f/2021/09/04/feab153e5104280ed7ed8cf60b5db070_FORMATO.png,Lucas Cardoso Moreira,0,lucas-cardoso,0.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
610,7,G. Lacerda,3,354,108176,4.1,Gabriel Lacerda,31,,0.9,https://s.glbimg.com/es/sde/f/2022/02/22/6e64fcfbd8fd5ae5f3a9f615b801c4bd_FORMATO.png,Gabriel Santos Cordeiro Lacerda,20,gabriel-lacerda,1.38,Ceará,5.8,,4.0,14.0,13.0,,8.0,3.0,,,80.0,,4.0,,,,1.0,,,,
611,6,Gustavo,4,327,108201,2.59,Gustavo,31,,0.2,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,Gustavo César Mendonça Gravino,9,gustavo,1.68,América-MG,2.3,,2.0,12.0,7.0,1.0,2.0,11.0,,,35.0,,,,,,,,,,
612,6,Breno,5,290,108211,1.0,Breno,31,,0.0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,Breno Herculano Almeida,0,breno,0.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,
613,6,D. Ricardo,3,354,108274,1.48,David Ricardo,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png,David Ricardo Loiola da Silva,1,david-ricardo,-0.2,Ceará,0.0,,,,,,,,,,2.0,,,,,,,,,,
614,6,Vásquez,5,354,108279,3.65,Vásquez,31,,-0.12,https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png,Jhon Freduar Vásquez Anaya,12,vasquez,1.1,Ceará,-0.2,,2.0,6.0,9.0,4.0,2.0,11.0,,4.0,39.0,,,1.0,,,,,,,
615,6,Galarza,4,294,108528,3.54,Galarza,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,Matías Galarza Fonda,6,galarza,2.23,Coritiba,0.0,,3.0,14.0,14.0,,4.0,8.0,,,34.0,,,,,,,,,,
616,6,Guilherme,1,264,108539,2.0,Guilherme,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,Guilherme Vicentini Castellani,0,guilherme,0.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
617,7,Rivas,4,1371,108659,2.11,Rivas,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,Cristhian Yonaiker Rivas Vielma - Cristian,5,rivas,0.86,Cuiabá,0.0,,2.0,5.0,3.0,1.0,1.0,,,,8.0,,,,,,,,,,
618,6,G. Maia,5,285,108712,1.47,Gustavo Maia,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,Gustavo Maia da Silva,1,gustavo-maia,-0.2,Internacional,0.0,,,,,,,,,,2.0,,,,,,,,,,
619,6,R. Junior,5,290,108741,1.16,Renato Junior,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,Renato Barbosa dos Santos Junior,15,renato-junior,1.22,Goiás,0.0,1.0,4.0,13.0,11.0,1.0,2.0,9.0,,1.0,22.0,,,,,,,,,,
620,6,David,5,356,108752,1.97,David,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,David da Hora da Conceição,0,david,-1.0,Fortaleza,0.0,,1.0,,,,,,,,,,,,,,,,,,
621,6,F. Camargo,3,314,108787,1.0,Felipe Camargo,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,Felipe Camargo de Souza,0,felipe-camargo,0.0,Avaí,0.0,,,,,,,,,,,,,,,,,,,,
622,6,V. Sá,5,263,108946,7.84,Victor Sá,31,,0.27,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,João Victor Santos Sá,21,victor-sa,2.43,Botafogo,1.7,,2.0,29.0,15.0,4.0,5.0,26.0,1.0,3.0,98.0,,,1.0,,,,,,,
623,6,D. Martins,4,293,109102,1.0,Daniel Martins,31,,0.0,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,Daniel Sergio Martins,0,daniel-martins,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
624,6,M. Nascimento,5,263,109114,3.58,Matheus Nascimento,31,,0.0,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,Matheus Nascimento de Paula,19,matheus-nascimento,0.91,Botafogo,0.0,,1.0,8.0,11.0,5.0,4.0,9.0,,1.0,27.0,1.0,,,,,,,,,
625,6,V. Marinho,2,263,109195,2.0,Vitor Marinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,Vitor Marinho de Oliveira,0,vitor-marinho,0.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
626,6,DG,2,263,109199,0.74,DG,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,Douglas da Silva Teixeira,1,dg,-1.4,Botafogo,0.0,,1.0,,,,,1.0,,,9.0,,,,,,,,,,
627,6,Kawê,5,280,109246,0.73,Kawê,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,Kawê Ferreira Godoy Viana,2,kawe,-0.2,Bragantino,0.0,,,,2.0,,,1.0,,1.0,2.0,,,,,,,,,,
628,6,Sammuel,4,356,109341,1.0,Sammuel,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,Sammuel Queiroz de Freitas,0,sammuel,0.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
629,7,R. Gustavo,3,264,109389,8.73,Raul Gustavo,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,Raul Gustavo Pereira Bicalho,17,raul-gustavo,5.22,Corinthians,0.0,1.0,2.0,26.0,12.0,1.0,4.0,17.0,2.0,,98.0,,8.0,,,,1.0,,,,
630,6,Weverson,2,280,109426,3.08,Weverson,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,Weverson Moreira da Costa,1,weverson,1.0,Bragantino,0.0,,,1.0,,,,,,,2.0,,,,,,,,,,
631,6,Calebe,4,282,109461,2.08,Calebe,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,Calebe Gonçalves Ferreira da Silva,10,calebe,1.46,Atlético-MG,0.0,,1.0,9.0,4.0,2.0,,10.0,,,14.0,,,,,,,,,,
632,7,M. Leonardo,5,277,109497,13.89,Marcos Leonardo,31,,-0.01,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Marcos Leonardo Santos Almeida,27,marcos-leonardo,5.62,Santos,10.6,1.0,8.0,8.0,32.0,19.0,32.0,72.0,10.0,22.0,74.0,,,,,,,,,,
633,7,Joaquim,3,1371,109563,4.86,Joaquim,31,,-0.09,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,Joaquim Henrique Pereira Silva,19,joaquim,4.25,Cuiabá,1.9,1.0,1.0,34.0,14.0,3.0,10.0,17.0,1.0,1.0,80.0,,4.0,,,,,,,,
634,7,Martinelli,4,266,109573,4.26,Martinelli,31,,0.18,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,Matheus Martinelli Lima,21,martinelli,1.43,Fluminense,3.3,3.0,,15.0,18.0,5.0,5.0,5.0,,,100.0,,,,,,,,,,
635,6,D. Araújo,5,293,109626,3.0,Davi Araújo,31,,0.0,https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png,Davi Machado dos Santos Araújo,0,davi-araujo,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
636,6,G. Novaes,5,280,109639,3.42,Gabriel Novaes,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,Gabriel Novaes Fernandes,8,gabriel-novaes,1.84,Bragantino,0.0,,1.0,2.0,5.0,2.0,2.0,6.0,1.0,3.0,9.0,1.0,,,,,,,,,
637,6,Hugo,2,263,109668,5.96,Hugo,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,Hugo Gonçalves Ferreira Neto,15,hugo,3.46,Botafogo,0.0,,3.0,33.0,15.0,2.0,5.0,11.0,1.0,,121.0,,3.0,,,1.0,,,,,
638,6,Derick ,3,277,109830,1.0,Derick ,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,Derick Fernando da Silva,0,derick,0.0,Santos,0.0,,,,,,,,,,,,,,,,,,,,
639,6,J. Díaz,4,294,109967,2.95,Juan Díaz,31,,-1.05,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,Juan Carlos Díaz Mena,1,juan-diaz,-0.3,Coritiba,-0.3,,,,1.0,,,,,,,,,,,,,,,,
640,6,B. García,4,293,110013,1.57,Bryan García,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,Bryan Jahir García Realpe,5,bryan-garcia,0.28,Athlético-PR,0.0,,1.0,2.0,3.0,,2.0,2.0,,,17.0,,,,,,,,,,
641,6,Vitinho,5,263,110235,1.0,Vitinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,João Victor Vaz Lopes Pinto,0,vitinho,0.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
642,6,G. Pereira,1,293,110251,1.0,Gabriel Pereira,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,Gabriel Roberto Pereira,0,gabriel-pereira,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
643,6,Zabala,3,277,110264,1.0,Zabala,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,Leonardo Yassir Zabala Ceballos,0,zabala,0.0,Santos,0.0,,,,,,,,,,,,,,,,,,,,
644,7,Ângelo,5,277,110415,6.94,Ângelo,31,,1.92,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,Ângelo Gabriel Borges Damaceno,19,angelo,2.5,Santos,13.4,4.0,4.0,17.0,16.0,7.0,7.0,19.0,,1.0,86.0,1.0,,,,,,,,,
645,6,D. Cabral,4,262,110465,2.0,Daniel Cabral,31,,0.0,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,Daniel Cabral de Oliveira,0,daniel-cabral,0.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
646,7,A. Ferreira,6,275,110506,13.6,Abel Ferreira,31,,-1.1,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Abel Fernando Moreira Ferreira,30,abel-ferreira,6.0,Palmeiras,3.06,,,,,,,,,,,,,,,,,,,,
647,6,Andrés,4,276,110517,3.29,Andrés,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,Andrés Felipe Colorado Sánchez,7,andres,1.56,São Paulo,0.0,,,12.0,9.0,,1.0,,,,16.0,,,,,,,,,,
648,6,P. Mazoti,1,277,110602,1.0,Paulo Mazoti,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,Paulo Mazoti Azevedo,0,paulo-mazoti,0.0,Santos,0.0,,,,,,,,,,,,,,,,,,,,
649,6,V. Balieiro,4,277,110605,2.73,Vinícius Balieiro,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,Vinícius Balieiro Lourenço de Carvalho,3,vinicius-balieiro,0.23,Santos,0.0,,,1.0,2.0,,,1.0,,,4.0,,,,,,,,,,
650,6,G. Pirani,4,1371,110607,2.38,Gabriel Pirani,31,,0.0,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,Gabriel Cordeiro Pirani,11,gabriel-pirani,1.69,Cuiabá,0.0,,1.0,7.0,7.0,2.0,4.0,5.0,1.0,1.0,27.0,,,,,,,,,,
651,6,J. Vitor,5,294,110623,0.95,João Vitor ,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,João Vitor Moreira dos Santos,1,joao-vitor,0.5,Coritiba,0.0,,,,,,,1.0,,,,,,,,,,,,,
652,6,Mateus,1,275,110624,1.0,Mateus,31,,0.0,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,Mateus Oliveira Mendes,0,mateus,0.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
653,5,L. Filipe,5,290,110632,2.2,Luiz Filipe,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,Luiz Filipe dos Reis Silva,2,luiz-filipe,1.2,Goiás,0.0,,1.0,2.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,
654,6,Mycael,1,293,110698,1.0,Mycael,31,,0.0,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,Mycael Pontes Moreira,0,mycael,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
655,6,P. Rangel,1,266,110708,1.0,Pedro Rangel,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,Pedro Felipe De Faria Rangel,0,pedro-rangel,0.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
656,6,A. Hurtado,2,280,110715,3.64,Andrés Hurtado,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,José Andrés Hurtado Cheme,14,andres-hurtado,1.76,Bragantino,0.0,2.0,1.0,8.0,5.0,1.0,1.0,4.0,,1.0,53.0,,2.0,,,,1.0,,,,
657,7,Rubens,4,282,110727,6.26,Rubens,31,,-0.2,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,Rubens Antônio Dias,22,rubens,3.84,Atlético-MG,0.8,,3.0,58.0,24.0,5.0,12.0,15.0,1.0,,91.0,,,1.0,,,,,,,
658,6,J. Kennedy,5,266,110759,2.57,John Kennedy,31,,0.0,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,John Kennedy Batista de Souza,6,john-kennedy,0.55,Fluminense,0.0,,3.0,1.0,5.0,3.0,4.0,1.0,,,7.0,,,,,,,,,,
659,6,Marcão,1,294,110775,1.0,Marcão,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,Marco Antônio Amorim de Oliveira Montes,0,marcao,0.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,
660,5,Kayque,4,263,110962,2.33,Kayque,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,Kayque Luiz Pereira,6,kayque,2.72,Botafogo,0.0,,3.0,5.0,8.0,2.0,3.0,11.0,1.0,1.0,25.0,,,,,,,,,,
661,6,Breno,1,373,110988,1.0,Breno,31,,0.0,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,Breno Boeno,0,breno,0.0,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
662,6,S. Granada,5,266,110994,3.0,Samuel Granada,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,Samuel Salustiano de Jesus Silva,0,samuel-granada,0.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
663,2,Pedrinho,2,293,110995,4.2,Pedrinho,31,,0.0,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,Pedro Henrique Azevedo Pereira,16,pedrinho,4.03,Athlético-PR,0.0,2.0,3.0,24.0,17.0,,2.0,6.0,,1.0,105.0,,8.0,,,,,,,,
664,6,Robson,1,327,111172,1.0,Robson,31,,0.0,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,Robson Luiz dos Santos Nascimento,0,robson,0.0,América-MG,0.0,,,,,,,,,,,,,,,,,,,,
665,6,M. Silva,3,294,111204,2.32,Marcio Silva,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,Marcio Gleyson Leite da Silva,2,marcio-silva,3.75,Coritiba,0.0,,,1.0,,,,3.0,,,2.0,,1.0,,,,,,,,
666,5,Kelvi,4,286,111332,1.0,Kelvi,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,Kelvi Chiesa Gomes,0,kelvi,0.0,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
667,6,Sorriso,5,280,111333,5.75,Sorriso,31,,0.66,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,Marcos Vinicios Moura,24,sorriso,2.11,Bragantino,5.3,1.0,2.0,20.0,17.0,7.0,5.0,20.0,2.0,,101.0,,,,,,,,,,
668,6,Vitinho,4,314,111402,1.15,Vitinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,Victor Júlio Alves de Paula,3,vitinho,0.13,Avaí,0.0,,,,,,,2.0,,,6.0,,,,,,,,,,
669,6,F. Augusto,5,264,111408,1.47,Felipe Augusto,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,Felipe Augusto da Silva,3,felipe-augusto,0.27,Corinthians,0.0,,,,4.0,,,4.0,,,,,,,,,,,,,
670,6,Igor,2,314,111413,2.0,Igor,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,Igor da Silva Dutra,0,igor,0.0,Avaí,0.0,,,,,,,,,,,,,,,,,,,,
671,6,Biel,4,294,111491,1.51,Biel,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,Luiz Gabriel de Oliveira Fonseca,3,biel,2.2,Coritiba,0.0,,,4.0,,,1.0,4.0,,,10.0,,,,,,,,,,
672,6,David,4,354,111546,2.0,David,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,Antônio David Souza Araújo,0,david,0.0,Ceará,0.0,,,,,,,,,,,,,,,,,,,,
673,7,A. Oliveira,6,1371,111578,7.43,António Oliveira,31,,-0.16,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,António José Cardoso de Oliveira,21,antonio-oliveira,3.44,Cuiabá,2.67,,,,,,,,,,,,,,,,,,,,
674,7,Adson,4,264,111682,7.42,Adson,31,,-0.6,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,Adson Ferreira Soares,23,adson,3.41,Corinthians,0.4,,1.0,42.0,23.0,5.0,7.0,20.0,3.0,3.0,92.0,,,,,,,,,,
675,6,Anthoni,1,285,111683,1.0,Anthoni,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,Anthoni Spier Souza,0,anthoni,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
676,6,M. Cadorini,5,294,111688,1.75,Matheus Cadorini,31,,0.0,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,Matheus Alfredo Cadorini da Silva,4,matheus-cadorini,0.05,Coritiba,0.0,,,1.0,3.0,2.0,,2.0,,,5.0,,,,,1.0,,,,,
677,6,Bruno,1,262,111689,1.0,Bruno,31,,0.0,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,Bruno Guimarães de Souza,0,bruno,0.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
678,6,M. Cunha,1,262,111690,2.0,Matheus Cunha,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,Matheus Cunha Queiroz,0,matheus-cunha,0.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
679,2,Mateusão,5,262,111694,0.85,Mateusão,31,,-0.37,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,Mateus Dias Lima,3,mateusao,0.8,Flamengo,0.0,,,1.0,1.0,,,2.0,,,5.0,1.0,,,,,,,,,
680,6,Mezenga,3,263,111713,3.32,Mezenga,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,Lucas de Souza Mombra Rosa,4,mezenga,3.8,Botafogo,0.0,,1.0,12.0,4.0,1.0,,1.0,,1.0,26.0,,1.0,,,,1.0,,,,
681,6,Giovani,5,275,111759,2.11,Giovani,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,Giovani Henrique Amorim da Silva,1,giovani,0.2,Palmeiras,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
682,5,Fabinho,4,275,111760,1.4,Fabinho,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,Fábio Silva de Freitas,4,fabinho,0.78,Palmeiras,0.0,,1.0,4.0,4.0,,1.0,,,,3.0,,,,,,,,,,
683,6,H. Halls,3,280,111791,2.0,Henrique Halls,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,Henrique Halls Rocha da Silva,0,henrique-halls,0.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
