"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","DE","DP","GS","PC","SG","CV","PP","PS","GC"
"691",111578,22,1371,"tec","7", 6.45, 7.50, 0.69, 3.54,12, 5.70,NA,NA,NA,NA,"antonio-oliveira","António Oliveira","A. Oliveira","António José Cardoso de Oliveira","https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692", 72588,22, 277,"tec","7", 3.25,10.24,-0.27, 4.42, 4, 3.25,NA,NA,NA,NA,"lisca","Lisca","Lisca","Luiz Carlos Cirne Lima de Lorenzi","https://s.glbimg.com/es/sde/f/2021/04/28/035bd47807f8e7c0a6cc5dd78a718cf0_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693", 50347,22, 282,"ata","6",12.80, 9.33, 2.43, 5.30, 4,10.82,NA,NA,NA,NA,"alan-kardec","Alan Kardec","A. Kardec","Alan Kardec de Sousa Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/7596fc0c82f0af26689bc225bb5d8716_FORMATO.png","Atlético-MG",NA,NA, 1, 3, 1, 1,NA, 1, 2,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",117199,22, 286,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"lucas-ramires","Lucas Ramires","L. Ramires","Lucas Pereira Ramires Constante","https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695", 71844,22, 356,"ata","3", 4.30, 7.67, 0.47, 2.07, 4, 4.06,  1.50000000,  2.26666667, 66.00000000, 95.00000000,"thiago-galhardo","Thiago Galhardo","T. Galhardo","Thiago Galhardo do Nascimento Rocha","https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png","Fortaleza",NA, 3, 5, 5, 3, 2, 8,NA,NA,NA, 24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",115273,22, 293,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"emersonn","Emersonn","Emersonn","Emersonn Correia da Silva","https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",100652,22, 264,"ata","7", 0.50, 8.18,-0.27, 1.04, 5, 1.14,  1.60000000, -0.05000000, 68.00000000, 96.00000000,"yuri-alberto","Yuri Alberto","Y. Alberto","Yuri Alberto Monteiro da Silva","https://s.glbimg.com/es/sde/f/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png","Corinthians",NA, 1, 3, 5, 2, 3, 2,NA,NA, 2, 15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",111891,22, 264,"mei","6", 0.00, 2.73, 0.00, 3.60, 1, 2.86,NA,NA,  0.00000000,  0.00000000,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme Sucigan Mafra Cunha","https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png","Corinthians",NA, 1, 3, 1, 1,NA, 1,NA,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",110623,22, 294,"ata","6", 0.00, 0.95, 0.00, 0.50, 1, 0.74,  0.00000000,  0.50000000, 15.00000000,  0.00000000,"joao-vitor","João Vitor ","J. Vitor","João Vitor Moreira dos Santos","https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700", 91664,22, 263,"zag","7", 7.40, 5.67, 0.67, 7.40, 1, 6.20,NA,NA,NA,NA,"adryelson","Adryelson","Adryelson","Adryelson Shawann Lima Silva","https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png","Botafogo",NA,NA, 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA
"701",118175,22, 280,"mei","6", 0.00, 0.73, 0.00,-0.80, 1, 0.66,NA,NA, 29.00000000,  0.00000000,"nathan-camargo","Nathan Camargo ","N. Camargo","Nathan Camargo dos Santos","https://s.glbimg.com/es/sde/f/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png","Bragantino",NA, 1,NA, 1,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",105049,22, 263,"ata","7", 1.00, 3.97, 0.06, 0.05, 4, 1.26,  0.33333333, -0.20000000, 39.00000000, 35.00000000,"luis-henrique","Luis Henrique ","L. Henrique","Luis Henrique Tomaz de Lima","https://s.glbimg.com/es/sde/f/2022/07/21/a116547e047af08cb27f933a861c2bba_FORMATO.png","Botafogo",NA,NA, 1, 2,NA,NA, 1,NA,NA,NA,  9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703", 75295,22, 314,"ata","6", 1.40, 4.46, 0.08, 0.90, 3, 1.53,NA,NA,NA,NA,"paolo-guerrero","Paolo Guerrero","P. Guerrero","José Paolo Guerrero Gonzales","https://s.glbimg.com/es/sde/f/2022/07/21/76ea80eaf4be75564889296169c4de4a_FORMATO.png","Avaí",NA,NA,NA, 3,NA, 3, 3,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",116025,22, 262,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"petterson","Petterson","Petterson","Petterson Novaes Reis",NA,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",117818,22, 276,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"young","Young","Young","Young Navarro Moraes","https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706", 68991,22, 356,"mei","7", 7.00, 5.67,-0.40, 5.16, 5, 5.79,NA,NA,NA,NA,"lucas-sasha","Lucas Sasha","L. Sasha","Lucas Pacheco Affini","https://s.glbimg.com/es/sde/f/2022/07/16/d91654c9e126e6f3f17fd09b816eedf5_FORMATO.png","Fortaleza",NA,NA,20, 5, 1, 2, 6,NA,NA,NA, 25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707", 73421,22, 314,"zag","7", 5.50, 3.82, 1.16, 1.83, 6, 4.65,NA,NA,NA,NA,"rafael-vaz","Rafael Vaz","R. Vaz","Rafael Vaz dos Santos","https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png","Avaí",NA, 1, 6, 1, 2, 1, 1,NA,NA,NA, 36,NA,NA,NA,NA, 1,NA,NA,NA,NA
"708",111689,22, 262,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"bruno","Bruno","Bruno","Bruno Guimarães de Souza","https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",116589,22, 373,"zag","6", 4.70, 2.55, 1.21, 2.10, 2, 3.81,NA,NA,NA,NA,"lucas-gazal","Lucas Gazal","L. Gazal","Lucas Xavier Gazal","https://s.glbimg.com/es/sde/f/2022/07/22/de95b3fbede3ee5abdf1c4f555c03bb6_FORMATO.png","Atlético-GO",NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,  5,NA,NA,NA,NA, 1,NA,NA,NA,NA
"710",107229,22, 282,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"hiago","Hiago","Hiago","Hiago Ribeiro Campelo","https://s.glbimg.com/es/sde/f/2022/06/14/9812f248e6037c1453c223a8eb48ae06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",115594,22, 262,"lat","6", 0.00, 0.90, 0.00, 0.40, 1, 0.90,NA,NA, 35.00000000,  0.00000000,"marcos-paulo","Marcos Paulo","M. Paulo","Marcos Paulo Lima Batista Silva","https://s.glbimg.com/es/sde/f/2022/03/04/163bb035161f168ad4246ebed7e88031_FORMATO.png","Flamengo",NA, 1, 2, 2,NA,NA,NA,NA,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",115959,22, 275,"ata","6", 0.00, 4.00, 0.00, 0.00, 0, 4.74,NA,NA,NA,NA,"endrick","Endrick","Endrick","Endrick Felipe Moreira de Sousa","https://s.glbimg.com/es/sde/f/2022/07/22/95c2ad3c4a89548c59eb5176f599e1b4_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",106821,22, 373,"ata","7", 0.00, 5.14, 0.00, 2.87, 3, 4.13,NA,NA,NA,NA,"peglow","Peglow","Peglow","João Gabriel Martins Peglow","https://s.glbimg.com/es/sde/f/2022/07/22/b018c9f7560b03c3dfa3531ac3892a83_FORMATO.png","Atlético-GO", 1, 1, 1, 2, 1,NA, 2, 1,NA,NA, 12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",117819,22, 276,"zag","6", 4.90, 1.98, 1.10, 2.13, 6, 4.02,  1.96666667,  2.30000000, 74.00000000, 23.00000000,"luizao","Luizão","Luizão","Luiz Gustavo Oliveira da Silva","https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png","São Paulo",NA, 3, 7, 7,NA,NA, 2,NA,NA,NA, 15,NA,NA,NA,NA, 2,NA,NA,NA,NA
"715", 97468,22, 263,"lat","6", 4.20, 4.91, 0.50, 3.60, 4, 3.74,NA,NA,NA,NA,"marcal","Marçal","Marçal","Fernando Marçal de Oliveira","https://s.glbimg.com/es/sde/f/2022/07/23/58c55ae1230275963709bd8082f7b2cd_FORMATO.png","Botafogo",NA, 1, 6, 7, 2, 1, 2,NA,NA,NA, 39,NA,NA,NA,NA, 2,NA,NA,NA,NA
"716",108279,22, 354,"ata","6", 0.40, 3.68,-0.10, 0.85, 4, 0.65,  1.00000000,  0.50000000, 40.00000000, 39.00000000,"vasquez","Vásquez","Vásquez","Jhon Freduar Vásquez Anaya","https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png","Ceará",NA, 1, 2, 2, 2, 1, 2,NA,NA, 1, 15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717", 98706,22, 282,"mei","6", 1.60, 6.62,-0.04, 1.52, 5, 1.84,NA,NA,NA,NA,"pedrinho","Pedrinho","Pedrinho","Pedro Victor Delmino da Silva","https://s.glbimg.com/es/sde/f/2022/07/15/7f1a9ea58cb76bfac41d6c90769831f3_FORMATO.png","Atlético-MG",NA,NA, 3, 1, 2, 1, 6,NA,NA,NA, 19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718", 42411,22, 282,"tec","7", 7.11,10.96, 0.79, 5.30, 3, 6.13,NA,NA,NA,NA,"cuca","Cuca","Cuca","Alexi Stival","https://s.glbimg.com/es/sde/f/2021/04/27/0ea32497ac7f6b6b22649eecca984fec_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",118411,22, 294,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"maicky","Maicky","Maicky","Maicky Henrique Galastri Gomes","https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",107173,22, 266,"mei","6", 0.00, 5.00, 0.00, 0.00, 0, 5.99,NA,NA,NA,NA,"michel-araujo","Michel Araújo ","M. Araújo","Michel Daryl Araújo Villar","https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",116834,22, 290,"ata","6", 0.00, 0.73, 0.00,-0.10, 1, 0.70,NA,NA,  2.00000000,  0.00000000,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo da Silva Gonçalves","https://s.glbimg.com/es/sde/f/2022/06/15/e9a4232ccc1b1549eab9baa7148aec27_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",104588,22, 280,"gol","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"fabricio","Fabrício","Fabrício","Fabrício Oliveira de Souza","https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",113103,22, 275,"ata","6",-0.90, 5.81,-0.74, 3.74, 5,-0.22,  0.65000000,  4.83333333, 65.00000000, 89.00000000,"jose-lopez","José López","J. López","José Manuel Alberto López","https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png","Palmeiras",NA, 2, 5, 4, 4, 4, 4,NA, 1, 4, 17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",107170,22, 263,"ata","7", 3.90, 2.65, 0.47, 2.42, 9, 3.27,  3.06000000,  1.17500000, 57.00000000,101.00000000,"jeffinho","Jeffinho","Jeffinho","Jefferson Ruan Pereira dos Santos","https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/06/16/01982dd5226684462ec07bec6dffd11b_220x220.png","Botafogo",NA, 2, 6, 6, 4, 8, 7,NA, 1, 1, 42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",109830,22, 277,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"derick","Derick ","Derick ","Derick Fernando da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",117579,22, 276,"mei","6", 0.00, 5.61, 0.00, 2.40, 2, 1.29,  0.00000000,  4.00000000, 98.00000000,  0.00000000,"galoppo","Galoppo","Galoppo","Giuliano Galoppo","https://s.glbimg.com/es/sde/f/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png","São Paulo",NA, 1, 2, 6, 2, 4, 2,NA,NA,NA, 14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",112136,22, 276,"zag","6", 0.00, 1.80, 0.00, 1.50, 1, 1.52,  0.00000000,  1.50000000, 68.00000000,  0.00000000,"lucas-beraldo","Lucas Beraldo","L. Beraldo","Lucas Lopes Beraldo","https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png","São Paulo",NA,NA, 1,NA,NA, 1,NA,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728", 93550,22, 327,"mei","6", 0.80, 5.10,-0.45, 3.03, 3, 1.08,  2.90000000,  0.00000000, 56.00000000, 66.00000000,"benitez","Benítez","Benítez","Martín Nicolás Benítez","https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png","América-MG", 1,NA, 1, 2, 2,NA, 5,NA,NA,NA, 14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729", 83004,22, 356,"mei","6", 0.00, 5.48, 0.00, 1.20, 1, 3.17,  0.00000000,  1.20000000,  6.00000000,  0.00000000,"otero","Otero","Otero","Rómulo Otero Vásquez","https://s.glbimg.com/es/sde/f/2022/07/16/c5f5df2eead162d7dc6248c825aa23b0_FORMATO.png","Fortaleza",NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",107265,22, 290,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"pedro-bahia","Pedro Bahia","P. Bahia","Pedro Henrique Pereira Viana","https://s.glbimg.com/es/sde/f/2022/03/02/5742a59ec2b94b8742b87e36f832a7d0_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",118433,22, 286,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"weliton","Weliton","Weliton","Weliton Santos do Amaral","https://s.glbimg.com/es/sde/f/2022/06/17/dae18e18546eae48b0ece6166722711a_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",105809,22, 373,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"michel","Michel","Michel","Michel Custódio Gonçalves de Sousa","https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733", 86029,22, 354,"mei","5", 0.00, 2.63, 0.00, 1.45, 2, 1.83,  1.60000000,  1.30000000, 38.00000000,  0.00000000,"diego","Diego","Diego","Diego Rigonato Rodrigues","https://s.glbimg.com/es/sde/f/2022/06/23/a9b4d32f7d6d9e4fc96279399e6ab904_FORMATO.png","Ceará",NA,NA,NA, 1, 2,NA, 3,NA,NA,NA,  7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",105433,22, 294,"mei","6",-0.30, 2.39,-0.22,-0.10, 3, 0.11, -0.15000000,  1.10000000, 32.00000000, 17.00000000,"trindade","Trindade","Trindade","Jesús Emiliano Trindade Flores","https://s.glbimg.com/es/sde/f/2022/07/27/9d5ef6f919571b69114a1355a02763c1_FORMATO.png","Coritiba",NA,NA, 1, 3,NA,NA, 1,NA,NA,NA, 11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735", 70323,22, 373,"tec","7", 5.91, 8.65, 0.42, 3.72,16, 5.39,NA,NA,NA,NA,"jorginho","Jorginho","Jorginho","Jorge Amorim de Oliveira Campos","https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",115998,22, 327,"ata","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"adyson","Adyson","Adyson","Adyson do Nascimento Soares","https://s.glbimg.com/es/sde/f/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737", 99573,22, 314,"gol","6", 0.00, 3.00, 0.00, 0.00, 0, 3.49,NA,NA,NA,NA,"igor","Igor","Igor","Igor José Bohn","https://s.glbimg.com/es/sde/f/2022/07/28/d97bc45782baf456d1b40b1d16ed352c_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",118304,22, 290,"ata","6", 0.00, 2.37, 0.00, 2.07, 8, 0.35,  1.40000000,  2.26000000, 26.00000000,  0.00000000,"pedro-junqueira","Pedro Junqueira","P. Junqueira","Pedro Junqueira de Oliveira","https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png","Goiás", 1, 1,10, 2,NA, 1, 4,NA,NA,NA, 17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739", 82334,22, 314,"lat","6",-0.20, 2.90,-1.10,-0.20, 1, 0.21,  0.00000000, -0.20000000, 24.00000000, 24.00000000,"thales","Thales","Thales","Thales Bento Oleques","https://s.glbimg.com/es/sde/f/2022/07/28/c7f78fd98e40333df68d75f1e5bfe407_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740", 85465,22, 293,"mei","6",-1.30, 5.98,-1.91, 4.30, 2,-0.85,  0.00000000, -0.65000000, 85.00000000, 74.00000000,"alex-santana","Alex Santana","A. Santana","Alex Paulo Menezes Santana","https://s.glbimg.com/es/sde/f/2022/07/29/9bcc147b812ef5698e82fee8e3a18b98_FORMATO.png","Athlético-PR",NA, 1, 8, 4,NA, 1, 2,NA,NA,NA,  6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",101997,22, 285,"ata","7", 1.20, 5.53,-0.50, 1.83, 3, 1.23,NA,NA,NA,NA,"braian-romero","Braian Romero","B. Romero","Braian Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png","Internacional",NA, 1, 4, 5, 1, 1, 3,NA,NA, 1,  2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",105934,22, 275,"ata","6", 0.00, 3.55, 0.00,-0.35, 2, 1.00, -0.30000000, -0.40000000, 36.00000000,  0.00000000,"merentiel","Merentiel","Merentiel","Miguel Ángel Merentiel Serrano","https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png","Palmeiras",NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743", 98289,22, 373,"ata","6", 3.40, 5.68,-0.61, 2.87,22, 3.15,  1.81818182,  3.23636364, 48.00000000,101.00000000,"churin","Churín","Churín","Diego Churín Puyo","https://s.glbimg.com/es/sde/f/2022/04/07/9a194b1a94b42ab9128ae5de58f877b1_FORMATO.png","Atlético-GO",NA, 2,23,23, 6,13,26,NA, 3, 3, 96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744", 86972,22, 373,"zag","6", 0.00, 4.00, 0.00, 0.00, 0, 4.74,NA,NA,NA,NA,"emerson-santos","Emerson Santos","E. Santos","Emerson Raymundo Santos","https://s.glbimg.com/es/sde/f/2022/07/28/5ddfe529ef61fe54a0aa6410f1a57699_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",115141,22, 275,"zag","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"lucas-freitas","Lucas Freitas","L. Freitas","Lucas de Freitas Molarinho Chagas","https://s.glbimg.com/es/sde/f/2021/12/06/797727bd3d9bc6b460f6d82cc1125d61_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746", 73738,22, 294,"ata","6", 0.00, 3.78, 0.00, 0.20, 1, 3.43,  0.00000000,  0.00000000, 76.00000000,  0.00000000,"hernan-perez","Hernán Pérez","H. Pérez","Hernán Arsenio Pérez González","https://s.glbimg.com/es/sde/f/2022/07/28/4f4ffac015541a4fba3f6cfc167fab01_FORMATO.png","Coritiba",NA, 1, 1, 4, 1, 1,NA,NA,NA,NA,  8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",108714,22, 286,"ata","3",-3.70, 1.33,-1.49,-1.00, 2,-2.66,NA,NA,NA,NA,"vitor-leque","Vitor Leque","V. Leque","Vitor Benedito Leque da Silva","https://s.glbimg.com/es/sde/f/2022/07/28/45de578f32d6b06aa307c7eb0571f784_FORMATO.png","Juventude",NA,NA,NA, 2,NA, 1, 3,NA,NA, 1,  6,NA,NA,NA,NA,NA, 1,NA,NA,NA
"748",118676,22, 277,"ata","6", 0.00, 2.61, 0.00, 1.40, 1, 2.34,  1.40000000,  0.00000000, 25.00000000,  0.00000000,"weslley-patati","Weslley Patati","W. Patati","Weslley Pinto Batista","https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg","Santos",NA,NA, 1,NA,NA,NA, 1,NA,NA,NA,  3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",102299,22, 285,"ata","6", 0.00, 6.00, 0.00, 0.00, 0, 7.24,NA,NA,NA,NA,"mikael","Mikael","Mikael","Mikael Filipe Viana","https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",116013,22, 262,"mei","6", 0.00, 1.00, 0.00, 0.00, 0, 0.99,NA,NA,NA,NA,"igor-jesus","Igor Jesus","I. Jesus","Igor Jesus Lima","https://s.glbimg.com/es/sde/f/2022/03/04/80531a65a2f26cf1f02f11efccb065e5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",118563,22, 276,"mei","6", 0.00, 1.19, 0.00, 1.07, 3, 1.99,  0.00000000,  0.45000000, 28.00000000,  0.00000000,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Huendra Almeida Mendonça","https://s.glbimg.com/es/sde/f/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png","São Paulo",NA,NA, 1,NA, 1, 1, 1,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752", 91815,22, 286,"zag","7", 1.90, 2.78,-0.22, 1.90, 1, 1.73,  0.00000000,  1.90000000,101.00000000,101.00000000,"nogueira","Nogueira","Nogueira","Ygor Nogueira de Paula","https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png","Juventude",NA,NA, 2,NA,NA,NA,NA,NA,NA,NA,  5,NA,NA,NA,NA,NA,NA,NA,NA,NA
