"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DS","FC","FF","FS","PI","CA","FD","SG","A","I","FT","G","DE","GS","PC","CV","PP","PS","GC","DP"
"304",51413,5,1371,"gol","7",-0.8,12.51,-1.54,5.38,5,NA,"walter","Walter","Walter","Walter Leandro Capeloza Artune","https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png","Cuiabá",2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,20,6,NA,NA,NA,NA,NA,NA
"305",88427,5,286,"mei","5",0,3.38,0,-0.5,1,NA,"marlon","Marlon","Marlon","Marlon Adriano Prezotti","https://s.glbimg.com/es/sde/f/2022/03/27/52ccdcb0c3400c65e20b83b56e0a5800_FORMATO.png","Juventude",1,1,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",88033,5,1371,"zag","7",3.7,6.67,0.73,3.14,5,NA,"alan-empereur","Alan Empereur","A. Empereur","Alan Pereira Empereur","https://s.glbimg.com/es/sde/f/2022/02/22/a78f168b55aeb8d74c3b965a7b4f75d2_FORMATO.png","Cuiabá",6,4,NA,5,18,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",61033,5,1371,"mei","6",0.8,6.77,-1.11,3.26,5,NA,"rodriguinho","Rodriguinho","Rodriguinho","Rodrigo Eduardo Costa Marinho","https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png","Cuiabá",1,1,4,4,12,NA,3,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"308",113687,5,264,"mei","7",5.5,4.88,1.19,2.18,5,NA,"du-queiroz","Du Queiroz","D. Queiroz","Eduardo Santos Queiroz","https://s.glbimg.com/es/sde/f/2022/04/27/0fe4496bd189cafbfb576979be860e8a_FORMATO.png","Corinthians",8,15,NA,3,19,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",107179,5,264,"gol","6",0,3.08,0,1,1,NA,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA
"310",101727,5,262,"lat","5",0,6.21,0,4.4,1,NA,"matheuzinho","Matheuzinho","Matheuzinho","Matheus França Silva","https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png","Flamengo",4,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",87238,5,294,"zag","6",0,6.1,0,3.35,2,NA,"guillermo-santos","Guillermo Santos","G. Santos","Guillermo Gabriel de los Santos Viana - Daniel","https://s.glbimg.com/es/sde/f/2022/02/23/e40fd20b4f4e43234a7d5ac7d2107fc6_FORMATO.png","Coritiba",1,2,NA,3,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",103347,5,294,"lat","2",6.9,7.63,1.18,3.92,5,NA,"matheus-alexandre","Matheus Alexandre","M. Alexandre","Matheus Alexandre Anastácio de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png","Coritiba",15,6,NA,2,16,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",87402,5,354,"zag","5",0,3.42,0,0.87,3,NA,"messias","Messias","Messias","Messias Rodrigues da Silva Júnior","https://s.glbimg.com/es/sde/f/2022/02/22/871ec7ac3407b7d4cb4080a3fce62515_FORMATO.png","Ceará",1,2,3,NA,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",91639,5,1371,"lat","6",0,6.15,0,2.7,2,NA,"igor-carius","Igor Cariús","I. Cariús","Igor Aquino da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png","Cuiabá",3,5,NA,2,17,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",101484,5,294,"mei","5",0,2.43,0,0.1,2,NA,"thonny-anderson","Thonny Anderson","T. Anderson","Thonny Anderson da Silva Carvalho","https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png","Coritiba",NA,3,1,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",92146,5,1371,"ata","6",0,3.89,0,1.6,2,NA,"andre-luis","André Luís","A. Luís","Andre Luis da Costa Alfredo","https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png","Cuiabá",2,3,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",78248,5,262,"zag","5",0,6,0,0,0,NA,"gustavo-henrique","Gustavo Henrique","G. Henrique","Gustavo Henrique Vernes","https://s.glbimg.com/es/sde/f/2022/04/25/2083e04ca82b626154c40bfdfe287d1d_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",102292,5,1371,"ata","6",0,4.92,0,3.83,3,NA,"marquinhos","Marquinhos","Marquinhos","Marcos Vinícius Sousa Natividade","https://s.glbimg.com/es/sde/f/2022/02/23/d01325a4162f7cf8ab6ded0b51a5c48c_FORMATO.png","Cuiabá",7,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",97321,5,1371,"ata","7",12.3,6.02,2.78,3.8,4,NA,"alesson","Alesson","Alesson","Alesson dos Santos Batista","https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png","Cuiabá",6,3,3,1,12,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"320",85423,5,1371,"mei","7",1.6,5.23,0,3.42,4,NA,"valdivia","Valdívia","Valdívia","Wanderson Ferreira de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/ec8d7f67b026fc679f8ac3b10514eefd_FORMATO.png","Cuiabá",4,3,2,8,24,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",78435,5,262,"ata","5",0,7,0,0,0,NA,"vitinho","Vitinho","Vitinho","Victor Vinícius Coelho dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/5998e5e1d43764fd385233be9e4edef5_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",104519,5,1371,"mei","6",0,4,0,0,0,NA,"camilo","Camilo","Camilo","Camilo Reijers de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/960b7b2641de9da54e54550f285f7f85_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",68942,5,294,"zag","7",0.2,5.44,-0.62,2,5,NA,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",6,5,1,3,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",63058,5,294,"mei","7",3,7.96,-0.05,4.24,5,NA,"willian-farias","Willian Farias","W. Farias","Willian Roberto Farias","https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png","Coritiba",15,NA,1,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",60852,5,1371,"lat","7",3.5,5.05,0.31,4.2,3,NA,"uendel","Uendel","Uendel","Uendel Pereira Gonçalves","https://s.glbimg.com/es/sde/f/2022/02/23/80aa17d4669a6357c0620eb0988e839e_FORMATO.png","Cuiabá",3,4,2,1,19,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",69010,5,1371,"gol","6",0,4,0,0,0,NA,"joao-carlos","João Carlos","J. Carlos","João Carlos Heidemann","https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png","Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",68690,5,1371,"ata","7",0,2.75,0,0.48,4,NA,"andre","André","André","André Felipe Ribeiro de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png","Cuiabá",1,8,2,7,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",108539,5,264,"gol","6",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",99236,5,294,"mei","6",0,3,0,0,0,NA,"pablo-garcia","Pablo García","P. García","Pablo Javier García Lafluf","https://s.glbimg.com/es/sde/f/2022/02/23/56af95dcedcbf6410efc1e0d9432d9a2_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",63172,5,1371,"zag","6",0,6.31,0,2.93,3,NA,"paulao","Paulão","Paulão","Paulo Marcos de Jesus Ribeiro","https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png","Cuiabá",2,NA,NA,NA,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"331",99440,5,373,"mei","7",-1,6.14,-1.14,3.3,5,NA,"baralhas","Baralhas","Baralhas","Gabriel Baralhas dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png","Atlético-GO",15,7,3,NA,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",53865,5,294,"ata","7",0.2,14.47,-2.49,9.2,4,NA,"leo-gamalho","Léo Gamalho","L. Gamalho","Leonardo Gamalho de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png","Coritiba",NA,5,3,3,9,NA,2,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA
"333",101054,5,1371,"ata","6",-0.4,2.73,-0.28,0.46,5,NA,"felipe-marques","Felipe Marques","F. Marques","Felipe Marques da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png","Cuiabá",1,1,1,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",62104,5,294,"mei","7",0.6,3.59,-0.1,0.7,4,NA,"robinho","Robinho","Robinho","Róbson Michael Signorini","https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png","Coritiba",4,5,NA,7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",79066,5,294,"gol","7",2,6.4,0.15,2.6,5,NA,"alex-muralha","Alex Muralha","A. Muralha","Alex Roberto Santana Rafael ","https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,16,8,NA,NA,NA,NA,NA,NA
"336",111204,5,294,"zag","6",0,2,0,0,0,NA,"marcio-silva","Marcio Silva","M. Silva","Marcio Gleyson Leite da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",78856,5,1371,"mei","7",-0.3,2.6,-0.67,1.16,5,NA,"marcao-silva","Marcão Silva","M. Silva","Marcos Antônio Almeida Silva","https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png","Cuiabá",5,8,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",78867,5,1371,"mei","6",0,4.25,0,1.45,2,NA,"rafael-gava","Rafael Gava","R. Gava","Rafael Gustavo Meneghel Gava","https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png","Cuiabá",3,2,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
