,atletas.foto,atletas.clube.id.full.name,atletas.media_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.atleta_id,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.nome,atletas.slug,atletas.rodada_id,CA,DE,DS,FS,GS,SG,A,CV,FC,FD,FF,FT,G,I,PI,PP,PS,DP,PC,GC
626,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,Botafogo,-1.4,DG,0.0,DG,109199,2,0.74,6,0.0,1,,263,Douglas da Silva Teixeira,dg,36,1.0,,,1.0,,,,,,,,,,,9.0,,,,,
627,https://s.glbimg.com/es/sde/f/2022/02/24/0d80a5040529214b0c4a7661c08a2b41_FORMATO.png,Avaí,0.8,Gaspar,0.8,Gaspar,109240,5,1.12,6,0.12,1,,314,Luis Eduardo Gaspar Coelho,gaspar,36,,,,,,,,,,,1.0,,,,,,,,,
628,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,Bragantino,-0.2,Kawê,0.0,Kawê,109246,5,0.73,6,0.0,2,,280,Kawê Ferreira Godoy Viana,kawe,36,,,,1.0,,,,,2.0,,,,,1.0,2.0,,,,,
629,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,Fortaleza,0.0,Sammuel,0.0,Sammuel,109341,4,1.0,6,0.0,0,,356,Sammuel Queiroz de Freitas,sammuel,36,,,,,,,,,,,,,,,,,,,,
630,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,Corinthians,5.22,Raul Gustavo,0.0,R. Gustavo,109389,3,8.73,6,0.0,17,,264,Raul Gustavo Pereira Bicalho,raul-gustavo,36,2.0,,26.0,17.0,,8.0,1.0,,12.0,1.0,4.0,,2.0,,98.0,,,,1.0,
631,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,Bragantino,1.0,Weverson,0.0,Weverson,109426,2,3.08,6,0.0,1,,280,Weverson Moreira da Costa,weverson,36,,,1.0,,,,,,,,,,,,2.0,,,,,
632,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,Atlético-MG,1.4,Calebe,2.2,Calebe,109461,4,2.39,6,0.37,12,,282,Calebe Gonçalves Ferreira da Silva,calebe,36,1.0,,10.0,11.0,,,,,4.0,2.0,1.0,,,,17.0,,,,,
633,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Santos,5.73,Marcos Leonardo,9.9,M. Leonardo,109497,5,13.98,7,-0.41,31,,277,Marcos Leonardo Santos Almeida,marcos-leonardo,36,8.0,,9.0,77.0,,,2.0,,34.0,19.0,34.0,,12.0,22.0,82.0,,1.0,,,
634,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,Cuiabá,4.08,Joaquim,1.0,Joaquim,109563,3,4.9,7,-0.53,23,,1371,Joaquim Henrique Pereira Silva,joaquim,36,4.0,,41.0,19.0,,5.0,1.0,,21.0,5.0,11.0,1.0,1.0,1.0,105.0,,,,,
635,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,Fluminense,1.84,Martinelli,3.1,Martinelli,109573,4,4.47,7,0.4,25,,266,Matheus Martinelli Lima,martinelli,36,1.0,,23.0,6.0,,,3.0,,23.0,5.0,8.0,,1.0,,121.0,,,,,
636,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png,Athlético-PR,0.0,Davi Araújo,0.0,D. Araújo,109626,5,3.0,6,0.0,0,,293,Davi Machado dos Santos Araújo,davi-araujo,36,,,,,,,,,,,,,,,,,,,,
637,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,Bragantino,1.15,Gabriel Novaes,0.0,G. Novaes,109639,5,2.94,6,0.0,11,,280,Gabriel Novaes Fernandes,gabriel-novaes,36,2.0,,2.0,6.0,,,,,7.0,2.0,2.0,,1.0,3.0,13.0,,1.0,,,
638,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,Botafogo,3.46,Hugo,0.0,Hugo,109668,2,5.96,7,0.0,15,,263,Hugo Gonçalves Ferreira Neto,hugo,36,3.0,,33.0,11.0,,3.0,,1.0,15.0,2.0,5.0,,1.0,,121.0,,,,,
639,https://s.sde.globo.com/media/person_role/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,Santos,0.0,Derick,0.0,Derick,109830,3,0.75,6,0.0,1,,277,Derick Fernando da Silva,derick,36,,,,,,,,,,,,,,,,,,,,
640,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,Coritiba,0.73,Juan Díaz,0.0,J. Díaz,109967,4,3.09,6,0.0,3,,294,Juan Carlos Díaz Mena,juan-diaz,36,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
641,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,Athlético-PR,0.28,Bryan García,0.0,B. García,110013,4,1.57,6,0.0,5,,293,Bryan Jahir García Realpe,bryan-garcia,36,1.0,,2.0,2.0,,,,,3.0,,2.0,,,,17.0,,,,,
642,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,Botafogo,0.0,Vitinho,0.0,Vitinho,110235,5,1.0,6,0.0,0,,263,João Victor Vaz Lopes Pinto,vitinho,36,,,,,,,,,,,,,,,,,,,,
643,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,Athlético-PR,0.0,Gabriel Pereira,0.0,G. Pereira,110251,1,1.0,6,0.0,0,,293,Gabriel Roberto Pereira,gabriel-pereira,36,,,,,,,,,,,,,,,,,,,,
644,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,Santos,0.0,Zabala,0.0,Zabala,110264,3,1.0,6,0.0,0,,277,Leonardo Yassir Zabala Ceballos,zabala,36,,,,,,,,,,,,,,,,,,,,
645,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,Santos,3.0,Ângelo,1.0,Ângelo,110415,5,5.43,7,-1.78,23,,277,Ângelo Gabriel Borges Damaceno,angelo,36,5.0,,18.0,28.0,,,6.0,,17.0,9.0,7.0,,1.0,2.0,118.0,,1.0,,,
646,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,Flamengo,0.0,Daniel Cabral,0.0,D. Cabral,110465,4,1.5,5,0.0,1,,262,Daniel Cabral de Oliveira,daniel-cabral,36,,,,,,,,,,,,,,,,,,,,
647,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Palmeiras,6.12,Abel Ferreira,4.9,A. Ferreira,110506,6,14.13,7,-0.56,34,,275,Abel Fernando Moreira Ferreira,abel-ferreira,36,,,,,,,,,,,,,,,,,,,,
648,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,São Paulo,1.66,Andrés,0.0,Andrés,110517,4,3.33,6,0.0,8,,276,Andrés Felipe Colorado Sánchez,andres,36,,,14.0,1.0,,,,,10.0,,1.0,,,,18.0,,,,,
649,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,Bragantino,0.0,Caetano,0.0,Caetano,110587,4,1.0,6,0.0,0,,280,Gabriel Caetano Godoy de Andrade,caetano,36,,,,,,,,,,,,,,,,,,,,
650,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,Santos,0.0,Paulo Mazoti,0.0,P. Mazoti,110602,1,1.0,6,0.0,0,,277,Paulo Mazoti Azevedo,paulo-mazoti,36,,,,,,,,,,,,,,,,,,,,
651,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,Santos,0.15,Vinícius Balieiro,0.0,V. Balieiro,110605,4,2.5,6,0.0,4,,277,Vinícius Balieiro Lourenço de Carvalho,vinicius-balieiro,36,,,1.0,1.0,,,,,2.0,,,,,,5.0,,,,,
652,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,Cuiabá,1.38,Gabriel Pirani,0.0,G. Pirani,110607,4,2.19,6,0.0,13,,1371,Gabriel Cordeiro Pirani,gabriel-pirani,36,1.0,,7.0,5.0,,,,,8.0,2.0,4.0,,1.0,1.0,31.0,,,,,
653,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,Coritiba,0.5,João Vitor ,0.0,J. Vitor,110623,5,0.95,6,0.0,1,,294,João Vitor Moreira dos Santos,joao-vitor,36,,,,1.0,,,,,,,,,,,,,,,,
654,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,Palmeiras,0.0,Mateus,0.0,Mateus,110624,1,1.0,6,0.0,0,,275,Mateus Oliveira Mendes,mateus,36,,,,,,,,,,,,,,,,,,,,
655,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,Goiás,1.2,Luiz Filipe,0.0,L. Filipe,110632,5,2.2,5,0.0,2,,290,Luiz Filipe dos Reis Silva,luiz-filipe,36,1.0,,2.0,1.0,,,,,1.0,,,,,,2.0,,1.0,,,
656,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,Athlético-PR,0.0,Mycael,0.0,Mycael,110698,1,1.0,6,0.0,0,,293,Mycael Pontes Moreira,mycael,36,,,,,,,,,,,,,,,,,,,,
657,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,Fluminense,0.0,Pedro Rangel,0.0,P. Rangel,110708,1,1.0,6,0.0,0,,266,Pedro Felipe De Faria Rangel,pedro-rangel,36,,,,,,,,,,,,,,,,,,,,
658,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,Bragantino,1.76,Andrés Hurtado,0.0,A. Hurtado,110715,2,3.64,6,0.0,14,,280,José Andrés Hurtado Cheme,andres-hurtado,36,1.0,,8.0,4.0,,2.0,2.0,,5.0,1.0,1.0,,,1.0,53.0,,,,1.0,
659,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,Atlético-MG,3.42,Rubens,0.1,Rubens,110727,4,6.01,6,0.04,25,,282,Rubens Antônio Dias,rubens,36,3.0,,59.0,17.0,,,,,26.0,5.0,12.0,1.0,1.0,,97.0,,,,,
660,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,Fluminense,0.55,John Kennedy,0.0,J. Kennedy,110759,5,2.57,6,0.0,6,,266,John Kennedy Batista de Souza,john-kennedy,36,3.0,,1.0,1.0,,,,,5.0,3.0,4.0,,,,7.0,,,,,
661,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,Coritiba,0.0,Marcão,0.0,Marcão,110775,1,1.0,6,0.0,0,,294,Marco Antônio Amorim de Oliveira Montes,marcao,36,,,,,,,,,,,,,,,,,,,,
662,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,Botafogo,2.72,Kayque,0.0,Kayque,110962,4,2.33,5,0.0,6,,263,Kayque Luiz Pereira,kayque,36,3.0,,5.0,11.0,,,,,8.0,2.0,3.0,,1.0,1.0,25.0,,,,,
663,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,Atlético-GO,0.0,Breno,0.0,Breno,110988,1,1.0,6,0.0,0,,373,Breno Boeno,breno,36,,,,,,,,,,,,,,,,,,,,
664,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,Fluminense,0.0,Samuel Granada,0.0,S. Granada,110994,5,3.0,6,0.0,0,,266,Samuel Salustiano de Jesus Silva,samuel-granada,36,,,,,,,,,,,,,,,,,,,,
665,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,Athlético-PR,3.52,Pedrinho,0.0,Pedrinho,110995,2,4.04,6,0.06,19,,293,Pedro Henrique Azevedo Pereira,pedrinho,36,4.0,,24.0,8.0,,9.0,2.0,,20.0,1.0,3.0,,,1.0,141.0,,,,,
666,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,América-MG,0.0,Robson,0.0,Robson,111172,1,1.0,6,0.0,0,,327,Robson Luiz dos Santos Nascimento,robson,36,,,,,,,,,,,,,,,,,,,,
667,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,Coritiba,3.75,Marcio Silva,0.0,M. Silva,111204,3,2.32,6,0.0,2,,294,Marcio Gleyson Leite da Silva,marcio-silva,36,,,1.0,3.0,,1.0,,,,,,,,,2.0,,,,,
668,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,Juventude,0.0,Kelvi,0.0,Kelvi,111332,4,1.0,5,0.0,0,,286,Kelvi Chiesa Gomes,kelvi,36,,,,,,,,,,,,,,,,,,,,
669,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,Bragantino,2.15,Sorriso,0.0,Sorriso,111333,5,5.05,7,0.0,28,,280,Marcos Vinicios Moura,sorriso,36,2.0,,25.0,28.0,,,1.0,,19.0,8.0,6.0,,2.0,1.0,120.0,,,,,
670,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,Avaí,1.9,Vitinho,7.3,Vitinho,111402,4,2.33,6,0.96,5,,314,Victor Júlio Alves de Paula,vitinho,36,,,,8.0,,,1.0,,1.0,1.0,1.0,,,,12.0,,,,,
671,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,Corinthians,0.27,Felipe Augusto,0.0,F. Augusto,111408,5,1.47,6,0.0,3,,264,Felipe Augusto da Silva,felipe-augusto,36,,,,4.0,,,,,4.0,,,,,,,,,,,
672,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,Avaí,0.0,Igor,0.0,Igor,111413,2,2.0,6,0.0,0,,314,Igor da Silva Dutra,igor,36,,,,,,,,,,,,,,,,,,,,
673,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,Coritiba,1.58,Biel,0.0,Biel,111491,4,0.96,6,0.0,4,,294,Luiz Gabriel de Oliveira Fonseca,biel,36,,,4.0,4.0,,,,,1.0,,1.0,,,,10.0,,,,,
674,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,Ceará,0.0,David,0.0,David,111546,4,2.0,6,0.0,0,,354,Antônio David Souza Araújo,david,36,,,,,,,,,,,,,,,,,,,,
675,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,Cuiabá,3.57,António Oliveira,3.02,A. Oliveira,111578,6,7.75,7,-0.51,26,,1371,António José Cardoso de Oliveira,antonio-oliveira,36,,,,,,,,,,,,,,,,,,,,
676,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,Corinthians,3.41,Adson,0.0,Adson,111682,4,7.42,5,0.0,23,,264,Adson Ferreira Soares,adson,36,1.0,,42.0,20.0,,,,,23.0,5.0,7.0,,3.0,3.0,92.0,,,,,
677,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,Internacional,0.0,Anthoni,0.0,Anthoni,111683,1,1.0,6,0.0,0,,285,Anthoni Spier Souza,anthoni,36,,,,,,,,,,,,,,,,,,,,
678,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,Coritiba,2.17,Matheus Cadorini,0.6,M. Cadorini,111688,5,2.05,7,-0.82,7,,294,Matheus Alfredo Cadorini da Silva,matheus-cadorini,36,1.0,,3.0,3.0,,,,1.0,4.0,3.0,3.0,1.0,1.0,,17.0,,,,,
679,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,Flamengo,0.0,Bruno,0.0,Bruno,111689,1,1.0,6,0.0,0,,262,Bruno Guimarães de Souza,bruno,36,,,,,,,,,,,,,,,,,,,,
680,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,Flamengo,0.0,Matheus Cunha,0.0,M. Cunha,111690,1,2.0,6,0.0,0,,262,Matheus Cunha Queiroz,matheus-cunha,36,,,,,,,,,,,,,,,,,,,,
681,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,Flamengo,0.28,Mateusão,0.3,Mateusão,111694,5,0.83,6,0.07,7,,262,Mateus Dias Lima,mateusao,36,,,1.0,3.0,,,,,2.0,,,,,1.0,10.0,,1.0,,,
682,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,Botafogo,3.8,Mezenga,0.0,Mezenga,111713,3,3.32,6,0.0,4,,263,Lucas de Souza Mombra Rosa,mezenga,36,1.0,,12.0,1.0,,1.0,,,4.0,1.0,,,,1.0,26.0,,,,1.0,
683,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png,Juventude,0.0,Dudu,0.0,Dudu,111721,2,1.0,6,0.0,0,,286,Eduardo Kempf Schwade,dudu,36,,,,,,,,,,,,,,,,,,,,
684,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,Palmeiras,0.2,Giovani,0.0,Giovani,111759,5,2.11,6,0.0,1,,275,Giovani Henrique Amorim da Silva,giovani,36,,,,1.0,,,,,,,,,,,3.0,,,,,
685,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,Palmeiras,0.78,Fabinho,0.0,Fabinho,111760,4,1.4,5,0.0,4,,275,Fábio Silva de Freitas,fabinho,36,1.0,,4.0,,,,,,4.0,,1.0,,,,3.0,,,,,
686,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,Bragantino,0.0,Henrique Halls,0.0,H. Halls,111791,3,2.0,6,0.0,0,,280,Henrique Halls Rocha da Silva,henrique-halls,36,,,,,,,,,,,,,,,,,,,,
687,,Fluminense,0.0,Marcelinho,0.0,Marcelinho,111798,5,1.0,6,0.0,0,,266,Marcelo Francine de Castro Feliciano,marcelinho,36,,,,,,,,,,,,,,,,,,,,
688,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,Botafogo,0.0,Ewerton,0.0,Ewerton,111806,3,1.0,6,0.0,0,,263,Ewerton Vinicios Santana Porto,ewerton,36,,,,,,,,,,,,,,,,,,,,
689,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,Atlético-GO,0.32,Ricardinho,0.0,Ricardinho,111813,5,1.82,6,0.0,6,,373,Ricardo Viana Filho,ricardinho,36,2.0,,,3.0,,,,,4.0,2.0,3.0,,,2.0,10.0,,,,,
690,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,Fluminense,3.28,Matheus Martins,7.0,M. Martins,111831,5,4.83,6,0.8,27,,266,Matheus Martins Silva dos Santos,matheus-martins,36,2.0,,22.0,38.0,,,3.0,,16.0,6.0,18.0,,3.0,11.0,112.0,,2.0,,,
691,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,Fluminense,0.0,Gustavo Ramalho,0.0,G. Ramalho,111837,1,1.0,6,0.0,0,,266,Gustavo Ramalho Bremer Pinto,gustavo-ramalho,36,,,,,,,,,,,,,,,,,,,,
692,https://s.sde.globo.com/media/person_role/2021/03/15/cb04114b1d5bc74ee6571199d27144a8_220x220.png,Fluminense,0.0,Marcos Pedro,0.0,M. Pedro,111840,2,1.0,6,0.0,0,,266,Marcos Pedro Braga Maciel,marcos-pedro,36,,,,,,,,,,,,,,,,,,,,
693,https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png,Corinthians,3.6,Guilherme Biro,0.0,G. Biro,111891,4,2.73,6,0.0,1,,264,Guilherme Sucigan Mafra Cunha,guilherme-biro,36,1.0,,3.0,1.0,,,,,1.0,1.0,,,,,4.0,,,,,
694,https://s.glbimg.com/es/sde/f/2021/03/15/4d2ac6a99cd08c4871dd5a2f44c88e47_FORMATO.png,Fluminense,0.0,Davi,0.0,Davi,111896,3,1.0,6,0.0,0,,266,Davi Alves Soares,davi,36,,,,,,,,,,,,,,,,,,,,
695,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,Ceará,0.63,João Victor,0.0,J. Victor,112060,5,0.89,6,0.0,3,,354,João Victor Vieira Ferreira Sousa,joao-victor,36,,,,1.0,,,,,1.0,1.0,1.0,,,,3.0,,,,,
696,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,São Paulo,1.47,Lucas Beraldo,0.0,L. Beraldo,112136,3,1.76,6,0.0,3,,276,Lucas Lopes Beraldo,lucas-beraldo,36,,,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,10.0,,,,,
697,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,Cuiabá,-0.13,Gustavo Nescau,0.0,G. Nescau,112327,5,2.16,6,0.0,3,,1371,Gustavo Henrique Alves Silva,gustavo-nescau,36,1.0,,,,,,,,,,1.0,,,,2.0,,,,,
698,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,Coritiba,0.0,Thalisson Gabriel,0.0,T. Gabriel,112367,3,2.0,6,0.0,0,,294,Thalisson Gabriel Pereira Moreira,thalisson-gabriel,36,,,,,,,,,,,,,,,,,,,,
699,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,Coritiba,1.53,Bernardo,0.0,Bernardo,112368,4,2.45,6,0.0,18,,294,Bernardo Marcos Pinheiro Lemes,bernardo,36,1.0,,22.0,17.0,,,,,19.0,,4.0,,,1.0,38.0,,,,,
700,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,Avaí,1.12,Mateus Sarará,0.0,M. Sarará,112379,4,2.37,6,0.0,6,,314,Mateus Ferreira,mateus-sarara,36,1.0,,5.0,8.0,,,,,5.0,,2.0,,,,24.0,,,,,
701,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,Botafogo,0.5,Daniel Cruz,0.0,D. Cruz,112734,5,0.76,6,0.0,2,,263,Daniel dos Santos da Cruz,daniel-cruz,36,,,1.0,,,,,,,,,,,,2.0,,,,,
702,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,Avaí,0.9,Gustavo Santos,0.0,G. Santos,112831,5,1.65,6,0.0,1,,314,Gustavo Santos Simões da Silva,gustavo-santos,36,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,
703,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,Santos,2.94,Lucas Barbosa,2.8,L. Barbosa,112886,4,3.48,6,-0.68,24,,277,Lucas Henrique Barbosa,lucas-barbosa,36,2.0,,37.0,27.0,,,1.0,1.0,25.0,4.0,10.0,,2.0,4.0,82.0,,,,,
704,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,Flamengo,-0.1,Werton,0.0,Werton,112984,5,1.48,6,0.0,1,,262,Werton de Almeida Rêgo,werton,36,,,,,,,,,,,,,,,1.0,,,,,
705,https://s.glbimg.com/es/sde/f/2022/02/23/e978cacf512124a39a2efe2b6b5d8164_FORMATO.png,Cuiabá,0.94,Osorio,0.0,Osorio,113010,4,1.38,6,0.0,16,,1371,Kelvin David Osorio Antury,osorio,36,2.0,,19.0,5.0,,,,,17.0,2.0,7.0,,,2.0,99.0,,,,1.0,
706,https://s.glbimg.com/es/sde/f/2022/02/23/01d937c575c9690929ef3bab4767be65_FORMATO.png,Coritiba,2.4,Rafael William,0.0,R. William,113061,1,0.75,6,0.0,5,,294,Rafael William Dias Pinheiro,rafael-william,36,1.0,20.0,,,11.0,,1.0,,,,,,,,,,,,1.0,
707,https://s.glbimg.com/es/sde/f/2022/07/29/349a28cc97984c08a33af444427271d7_FORMATO.png,Palmeiras,3.25,José López,13.8,J. López,113103,5,7.72,6,2.42,11,,275,José Manuel Alberto López,jose-lopez,36,2.0,,6.0,6.0,,,,,4.0,9.0,7.0,,2.0,7.0,29.0,,,,,
708,https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png,Coritiba,0.94,Nathan,0.0,Nathan,113157,2,1.37,6,0.0,9,,294,Nathan Gabriel de Souza Mendes,nathan,36,1.0,,7.0,12.0,,1.0,,1.0,8.0,,,,,,45.0,,,,,
709,https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Palmeiras,0.0,Michel,0.0,Michel,113159,3,2.0,6,0.0,0,,275,Michel Augusto Modesto Rafael dos Santos,michel,36,,,,,,,,,,,,,,,,,,,,
710,https://s.glbimg.com/es/sde/f/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,Bragantino,1.48,Lomónaco,0.6,Lomónaco,113203,3,2.69,3,-0.42,15,,280,Kevin Lomónaco,lomonaco,36,3.0,,17.0,8.0,,2.0,,,14.0,,1.0,,,,59.0,,,,,
711,https://s.glbimg.com/es/sde/f/2021/04/30/654d03002d98b0dabf6606ac306a2158_FORMATO.png,América-MG,0.0,Cássio,0.0,Cássio,113250,1,1.0,6,0.0,0,,327,José Cássio Meneses da Costa ,cassio,36,,,,,,,,,,,,,,,,,,,,
