"atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP","home_score","away_score","goals_dif","casa"
38632,"Matheus Ferraz Pereira","Matheus Ferraz  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/ee9c9754f977b8bf74b59867238b6618_FORMATO.png",1,"SPO","Sport","zag","Provável",-0.2,4.1,-1.9,-0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
38738,"Douglas dos Santos","Douglas  ( GRE )","https://s.glbimg.com/es/sde/f/2017/04/23/fa6eb12f4d4fee6467bb3bb75ccc55ce_FORMATO.png",1,"GRE","Grêmio","mei","Contundido",0,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
38768,"André Luiz Tavares","Andrezinho  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/27/6dc513717c37f2d182e388d21a117216_FORMATO.png",1,"VAS","Vasco","mei","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
38852,"Anderson Luís de Abreu Oliveira","Anderson  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/0dc186897635dc55867be6cf89a3666a_FORMATO.png",1,"COR","Coritiba","mei","Contundido",-0.1,4.88,-2.12,-0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Casa"
38908,"Renato Dirnei Florêncio","Renato  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/ce9c1e5d21a2efec50dbdc2870d5a8c9_FORMATO.png",1,"SAN","Santos","mei","Dúvida",-0.1,8.42,-3.58,-0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Fora"
38909,"Diego Ribas da Cunha","Diego  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/98708ecaf48555700b1ca390667c77fb_FORMATO.png",1,"FLA","Flamengo","mei","Contundido",0,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
38910,"Ricardo de Oliveira","Ricardo Oliveira  ( SAN )","https://s.glbimg.com/es/sde/f/2016/05/01/04f2207e667b88e15a5ccdc893894a1f_FORMATO.png",1,"SAN","Santos","ata","Dúvida",3.1,16.34,-3.66,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Fora"
38913,"Anderson Luiz de Carvalho","Nenê  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/24/45951f5edf6777703717a335e5bffc58_FORMATO.png",1,"VAS","Vasco","mei","Nulo",-0.3,16.06,-6.94,-0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
38928,"Alexandro Silva de Souza","Dudu Cearense  ( BOT )","https://s.glbimg.com/es/sde/f/2016/06/28/2b7b2415b00931bc7ebe03b683cd03be_FORMATO.jpeg",1,"BOT","Botafogo","mei","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
38957,"Rafael Marques Mariano","Rafael Marques  ( CRU )","https://s.glbimg.com/es/sde/f/2017/05/16/3246550328efb6a72fe4e85ea0bbff11_FORMATO.png",1,"CRU","Cruzeiro","ata","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
39152,"Jonas Jessué da Silva Júnior","Jonas  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/17/da28ba844b13dd322862abfcda7e77b7_FORMATO.png",1,"BOT","Botafogo","lat","Contundido",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
39572,"José Renato da Silva Júnior","Renato  ( FLU )","https://s.glbimg.com/es/sde/f/2017/01/13/7ab26ced537354a115324343754e8570_FORMATO.png",1,"FLU","Fluminense","lat","Dúvida",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
39850,"Vagner Carmo Mancini","Vagner Mancini  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/07606c5e9762a644cb0fd98ccc70fb84_FORMATO.png",1,"CHA","Chapecoense","tec","Provável",2.2,6.51,-0.49,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
40006,"Abel Carlos da Silva Braga","Abel Braga  ( FLU )","https://s.glbimg.com/es/sde/f/2017/04/24/9c29a4803a479758be113064461f041e_FORMATO.png",1,"FLU","Fluminense","tec","Provável",4.96,14.12,-0.88,4.96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
40179,"Kleber Giacomace de Souza Freitas","Kleber  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/c96c8c2ada9b85eb506293c4caec64db_FORMATO.png",1,"COR","Coritiba","ata","Provável",8.9,13.37,3.37,8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Casa"
40990,"Dorival Silvestre Júnior","Dorival Júnior  ( SAN )","https://s.glbimg.com/es/sde/f/2016/07/08/a25c043c72cbfe64aa3f9e2a7d76cdc5_FORMATO.png",1,"SAN",NA,"tec","Provável",2.23,12.19,-2.81,2.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41218,"Alessandro Beti Rosa","Magrão  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/92fb599635a635bc3681d6d69f04489c_FORMATO.png",1,"SPO","Sport","gol","Provável",-8,0.71,-8.29,-8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
41929,"Renato Portaluppi","Renato Gaúcho  ( GRE )","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png",1,"GRE","Grêmio","tec","Provável",6.13,13.53,0.53,6.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
42116,"Willian Gomes de Siqueira","Willian  ( PAL )","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",1,"PAL","Palmeiras","ata","Provável",1.7,8.98,-2.02,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
42140,"Felipe Augusto Santana","Felipe Santana  ( ATL )","https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png",1,"ATL","Atlético-MG","zag","Provável",1.1,5.73,-1.27,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
42145,"Egídio de Araújo Pereira Júnior","Egídio  ( PAL )","https://s.glbimg.com/es/sde/f/2017/04/18/594aacef190963b0476d2c76f4f48f57_FORMATO.png",1,"PAL","Palmeiras","lat","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
42213,"Fernando Paixão da Silva","Fernando Bob  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/c182483a84aebf5ed52ddb9d82da6407_FORMATO.png",1,"PON","Ponte Preta","mei","Provável",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
42222,"Osvaldo Lourenço Filho","Osvaldo  ( SPO )","https://s.glbimg.com/es/sde/f/2017/05/06/c9fe7a8f540f56c7325c5e78f3097d32_FORMATO.png",1,"SPO","Sport","ata","Provável",-0.1,2.76,-1.24,-0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
42232,"William José de Souza","Amaral  ( CHA )","https://s.glbimg.com/es/sde/f/2017/05/08/d967be031145a156a67e168aaeecb1fa_FORMATO.png",1,"CHA","Chapecoense","mei","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
42234,"Cássio Ramos","Cássio  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png",1,"COR","Corinthians","gol","Provável",-2,8.49,-5.51,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
42330,"Felipe Garcia dos Prazeres","Felipe Garcia  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/27/986affeeae68d3af059f6c98de882ddb_FORMATO.png",1,"ATL","Atlético-GO","gol","Provável",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Fora"
42411,"Alexi Stival","Cuca  ( PAL )","https://s.glbimg.com/es/sde/f/2016/05/01/ffe92c9e05e8100cdb59ce176a5352f5_FORMATO.png",1,"PAL","Palmeiras","tec","Provável",8.34,15.09,2.09,8.34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
42499,"Bruno Vieira do Nascimento","Bruno  ( SAO )","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",1,"SAO","São Paulo","lat","Dúvida",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
42500,"Fagner Conserva Lemos","Fagner  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",1,"COR","Corinthians","lat","Provável",0,12.02,-4.98,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
49673,"Júlio César Jacobi","Júlio César  ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/88d18a6c7e76b53f49c068867e67a91b_FORMATO.png",1,"FLU","Fluminense","gol","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
49674,"Fabricio dos Santos Silva","Fabrício  ( CRU )","https://s.glbimg.com/es/sde/f/2017/02/19/24191456ff9447eb594b23afd68b389a_FORMATO.png",1,"CRU","Cruzeiro","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
50284,"Wilson Rodrigues de Moura Júnior","Wilson  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/5b2f43325fb756c251e30f1bd567af5b_FORMATO.png",1,"COR","Coritiba","gol","Provável",4,9.9,-0.1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Casa"
50294,"Guilherme Milhomem Gusmão","Guilherme  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/28/0dde0e778cab6579a9bf8d745efc2bf0_FORMATO.png",1,"ATL","Atlético-PR","mei","Provável",8,12.73,2.73,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,"Fora"
50301,"Everton Cardoso da Silva","Everton  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/baf540d146fb96f0159339aad269538d_FORMATO.png",1,"FLA","Flamengo","mei","Provável",7.2,12.87,1.87,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
50307,"Adilson Warken","Adilson  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/8a5b4672974501d33850ca575e0f117c_FORMATO.png",1,"ATL","Atlético-MG","mei","Provável",4.7,7.57,1.57,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
50317,"David Braz de Oliveira Filho","David Braz  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",1,"SAN","Santos","zag","Provável",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Fora"
50324,"Hudson Rodrigues dos Santos","Hudson  ( CRU )","https://s.glbimg.com/es/sde/f/2017/02/05/3d3e3081a494b80799d348813e420860_FORMATO.png",1,"CRU","Cruzeiro","mei","Dúvida",2,6.37,-0.63,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
50328,"Marcelo Oliveira Ferreira","Marcelo Oliveira  ( GRE )","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",1,"GRE","Grêmio","lat","Contundido",5.1,9.97,0.97,5.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
50348,"Darío Leonardo Conca","Conca  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/f51b755cd38a02f41c96c2cc347998eb_FORMATO.png",1,"FLA","Flamengo","mei","Contundido",0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
50362,"Lucas Rios Marques","Lucas  ( FLU )","https://s.glbimg.com/es/sde/f/2017/01/13/c82e7265df8e1826bec18601456898a5_FORMATO.png",1,"FLU","Fluminense","lat","Dúvida",-1.8,4.39,-3.61,-1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
50369,"Carlos Eduardo Marques","Carlos Eduardo  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/6ff392986983aa52779d58985b74429e_FORMATO.png",1,"ATL",NA,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50398,"Paulo Henrique Carneiro Filho","Paulo Henrique  ( SPO )","https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png",1,"SPO","Sport","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
50402,"Kayke Moreno de Andrade Rodrigues","Kayke  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/175b6e25643dfdf97032cd564bc4e5c4_FORMATO.png",1,"SAN","Santos","ata","Dúvida",-0.8,4.39,-2.61,-0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Fora"
50407,"Marco Antonio de Mattos Filho","Marquinho  ( FLU )","https://s.glbimg.com/es/sde/f/2016/07/30/7905e0520c53cd23701cb3eddd0d3d19_FORMATO.png",1,"FLU","Fluminense","mei","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
50408,"Breno Vinicius Rodrigues Borges","Breno  ( VAS )","https://s.glbimg.com/es/sde/f/2017/05/18/3541bd5abdd15872a87ca7a41c8b2948_FORMATO.png",1,"VAS","Vasco","zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Fora"
50421,"Wesley Lopes Beltrame","Wesley  ( SAO )","https://s.glbimg.com/es/sde/f/2016/05/01/df95d867f8ae0ddd0e0485b9b344e610_FORMATO.png",1,"SAO","São Paulo","mei","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
50427,"Ricardo Martins de Araújo","Kadu  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/414d5dd199f668338406b95b0d982b31_FORMATO.png",1,"PON","Ponte Preta","zag","Provável",10.1,9.97,5.97,10.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
50439,"Vilson Xavier de Meneses Junior","Vilson  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",1,"COR","Corinthians","zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
50459,"Leonardo Renan Simões de Lacerda","Léo  ( CRU )","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",1,"CRU","Cruzeiro","zag","Provável",6.4,10.19,2.19,6.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
50645,"Carlos Eduardo Santos Oliveira","Eduardo  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/1667c807177ee329a96aa2102be09777_FORMATO.png",1,"BAH","Bahia","lat","Provável",0,3.54,-1.46,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,"Casa"
50856,"Henrique Adriano Buss","Henrique  ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/a9d9178f59821bfca73d485e636ad040_FORMATO.png",1,"FLU","Fluminense","zag","Provável",8.1,12.8,2.8,8.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Casa"
51042,"Luiz Diallison de Souza Alves","Apodi  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",1,"CHA","Chapecoense","lat","Provável",0.9,4.88,-1.12,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
51175,"Denis Cesar de Matos","Denis  ( SAO )","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",1,"SAO","São Paulo","gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
51299,"Emerson dos Santos Silva","Emerson Silva  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",1,"BOT","Botafogo","zag","Contundido",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
51318,"Leandro Donizete Gonçalves da Silva","Leandro Donizete  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",1,"SAN","Santos","mei","Dúvida",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"Fora"
51319,"Renato Adriano Jacó de Morais","Renato Cajá  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",1,"PON","Ponte Preta","mei","Contundido",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
51413,"Walter Leandro Capeloza Artune","Walter  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",1,"COR","Corinthians","gol","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
51415,"Roger de Carvalho","Roger Carvalho  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",1,"ATL","Atlético-GO","zag","Provável",1.6,5.38,-0.62,1.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Fora"
51700,"Thiago Carleto Alves","Thiago Carleto  ( COR )","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",1,"COR","Coritiba","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Casa"
51705,"Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo  ( GRE )","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",1,"GRE","Grêmio","zag","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
51792,"Antonio Eduardo Pereira dos Santos","Kanu  ( VIT )","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",1,"VIT","Vitória","zag","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
51905,"Leandro Salino do Carmo","Leandro Salino  ( VIT )","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",1,"VIT","Vitória","lat","Provável",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
52253,"Réver Humberto Alves Araújo","Réver  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/854cf1c9afe220c9f2a2751a12f2e7dd_FORMATO.png",1,"FLA","Flamengo","zag","Provável",-0.5,9.55,-4.45,-0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Casa"
52674,"Gilson Gomes do Nascimento","Gilson  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/17/41717887cc5c81bcd28ad1df6829c7e6_FORMATO.png",1,"BOT","Botafogo","lat","Nulo",3.5,6.01,1.01,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
52950,"Víctor Leandro Bagy","Victor  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png",1,"ATL","Atlético-MG","gol","Provável",0.7,9.69,-3.31,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
53669,"Lins Lima de Britto","Lins  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/152a2c73a115dd6eaae434c953a9c05b_FORMATO.png",1,"PON","Ponte Preta","ata","Dúvida",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
53731,"Ferdinando Pereira Leda","Ferdinando  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/451b8463a985e60f7a6e4d877e47d26e_FORMATO.png",1,"AVA","Avaí","mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
54395,"Elias Mendes Trindade","Elias  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",1,"ATL","Atlético-MG","mei","Provável",9.6,16.69,2.69,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
54424,"Willians Domingos Fernandes","Willians  ( CRU )","https://s.glbimg.com/es/sde/f/2017/04/22/4d3ea3f29cc1123b9be48ac36945bc29_FORMATO.png",1,"CRU","Cruzeiro","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
54797,"Túlio Vinícius Fróes de Melo","Túlio de Melo  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/25/19e52a7282097054fc255711621c8e29_FORMATO.png",1,"CHA","Chapecoense","ata","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Fora"
55348,"Luis Ricardo Silva Umbelino","Luis Ricardo  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",1,"BOT","Botafogo","lat","Contundido",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
55594,"Cássio Luís Rissardo","Xuxa  ( PON )","https://s.glbimg.com/es/sde/f/2017/04/25/f61368b41b39832165af38d0ac96fda8_FORMATO.png",1,"PON","Ponte Preta","mei","Nulo",-0.3,2.62,-1.38,-0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,"Casa"
56102,"João Paulo da Silva","João Paulo  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",1,"COR","Coritiba","mei","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Casa"
