,atletas.clube_id,atletas.rodada_id,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.atleta_id,atletas.slug,atletas.media_num,atletas.minimo_para_valorizar,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.variacao_num,atletas.pontos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido,CA,DS,FC,FD,FF,FS,G,I,SG,A,FT,CV,PC,PP,PS,DE,GS,DP,GC,V
347,356,15,0,Pedro Augusto Borges da Costa,4,100085,pedro-augusto,0.0,,3.0,6,P. Augusto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_f71IboX.png,Fortaleza,Pedro Augusto,,,,,,,,,,,,,,,,,,,,
348,327,15,1,Pedro Gabriel Pereira Lopes,5,100103,pedrinho,1.3,,5.27,6,Pedrinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_ougKVvu.png,América-MG,Pedrinho,,,,,1.0,1.0,,,,,,,,,,,,,,
349,327,15,0,Paulo Henrique Pereira da Silva,5,100333,paulinho-boia,0.0,,4.0,6,P. Bóia,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_220x220.png,América-MG,Paulinho Bóia,,,,,,,,,,,,,,,,,,,,
350,263,15,2,Luis Geovanny Segovia Vega,3,100453,luis-segovia,-0.4,,2.04,6,L. Segovia,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,Botafogo,Luis Segovia,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
351,264,15,14,Yuri Alberto Monteiro da Silva,5,100652,yuri-alberto,3.59,,9.71,6,Y. Alberto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,Corinthians,Yuri Alberto,1.0,3.0,22.0,6.0,8.0,24.0,2.0,6.0,,2.0,1.0,,,,,,,,,
352,294,15,8,Igor Matheus Liziero Pereira,4,100761,liziero,2.21,,4.0,6,Liziero,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,Coritiba,Liziero,1.0,16.0,10.0,,,5.0,,,,,,,,,,,,,,
353,284,15,1,Brenno Oliveira Fraga Costa,1,100830,brenno,0.0,,4.27,6,Brenno,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,Grêmio,Brenno,,,,,,,,,,,,,,,,1.0,1.0,,,
354,356,15,0,Lucas Esteves de Souza,2,100846,lucas-esteves,0.0,,3.0,6,L. Esteves,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,Fortaleza,Lucas Esteves,,,,,,,,,,,,,,,,,,,,
355,280,15,2,Luan Cândido de Almeida,2,100848,luan-candido,5.45,,8.41,6,L. Cândido,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,Bragantino,Luan Cândido,,,1.0,1.0,,,,,2.0,,,,,,,,,,,
356,1371,15,12,Ronald dos Santos Lopes,4,100969,ronald-lopes,2.13,,4.01,3,R. Lopes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,Cuiabá,Ronald Lopes,3.0,12.0,5.0,1.0,3.0,8.0,1.0,,,,,,,,,,,,,
357,263,15,15,José Antonio dos Santos Júnior,5,101002,junior-santos,3.11,,7.0,7,J. Santos,-0.05,2.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,Botafogo,Júnior Santos,,13.0,20.0,5.0,11.0,11.0,2.0,2.0,,,,,,,1.0,,,,,
358,290,15,9,Jackson Diego Ibrahim Fagundes,4,101027,diego,3.66,,6.23,6,Diego,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,Goiás,Diego,2.0,13.0,7.0,,5.0,25.0,,1.0,,1.0,,,,,,,,,,
359,265,15,7,Francisco Vítor Silva Costa,5,101201,vitor-jacare,6.0,,11.67,5,V. Jacaré,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,Bahia,Vitor Jacaré,3.0,21.0,15.0,2.0,8.0,9.0,1.0,,,,1.0,,,,,,,,,
360,294,15,10,Alef Mangueira Severino Pereira,5,101254,alef-manga,7.17,,11.97,3,A. Manga,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,Coritiba,Alef Manga,3.0,9.0,10.0,6.0,10.0,11.0,4.0,8.0,,3.0,,,,,,,,,,
361,284,15,2,Aldemir dos Santos Ferreira,5,101290,ferreira,2.45,,7.28,6,Ferreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,Grêmio,Ferreira,,,,,,,,1.0,,1.0,,,,,,,,,,
362,265,15,12,Ademir da Silva Santos Júnior,5,101314,ademir,2.98,,5.82,7,Ademir,0.33,3.7,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,Bahia,Ademir,3.0,6.0,13.0,4.0,5.0,38.0,1.0,4.0,,,,,,,,,,,,
363,266,15,12,Cláudio Rodrigues Gomes,2,101319,guga,3.71,,7.97,6,Guga,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,Fluminense,Guga,1.0,17.0,9.0,,1.0,14.0,,,3.0,1.0,1.0,,,,,,,,1.0,
364,283,15,9,Wallisson Luiz Alves Máximo,4,101405,wallisson,2.15,,3.06,6,Wallisson,-0.37,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,Cruzeiro,Wallisson,3.0,13.0,16.0,3.0,5.0,8.0,,,,,,,,,,,,,,
365,284,15,1,João Pedro Vilardi Pinto,4,101573,pepe,10.5,,7.23,5,Pepê,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,Grêmio,Pepê,,6.0,,,1.0,5.0,,,,,,,,,,,,,,
366,267,15,10,Robson Alves de Barros,3,101579,robson-bambu,1.68,,2.96,6,R. Bambu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,Vasco,Robson Bambu,4.0,10.0,11.0,,1.0,13.0,,2.0,1.0,,,,,,,,,,,
367,293,15,13,Hugo Moura Arruda da Silva,4,101594,hugo-moura,3.17,,6.51,6,H. Moura,-0.18,0.9,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,Athlético-PR,Hugo Moura,2.0,27.0,11.0,1.0,3.0,11.0,,,,1.0,,,,,,,,,,
368,277,15,0,Alex de Oliveira Nascimento,3,101600,alex,0.0,,3.0,6,Alex,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,Santos,Alex,,,,,,,,,,,,,,,,,,,,
369,290,15,4,Philippe Almeida Costa,5,101684,philippe-costa,0.53,,1.55,6,P. Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,Goiás,Philippe Costa,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
370,277,15,1,Felipe Jonatan Rocha Andrade,2,101708,felipe-jonatan,2.4,,6.06,5,F. Jonatan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,Santos,Felipe Jonatan,,2.0,,,,,,,,,,,,,,,,,,
371,280,15,5,Alerrandro Barra Mansa Realino de Souza,5,101715,alerrandro,2.32,,3.32,6,Alerrandro,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,Bragantino,Alerrandro,1.0,,4.0,,1.0,4.0,1.0,,,,1.0,,,,,,,,,
372,266,15,0,Marrony da Silva Liberato,5,101717,marrony,0.0,,5.0,6,Marrony,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_gF92guz.png,Fluminense,Marrony,,,,,,,,,,,,,,,,,,,,
373,267,15,3,Matheus dos Santos Miranda,3,101720,miranda,2.9,,2.79,6,Miranda,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,Vasco,Miranda,,6.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
374,290,15,7,Matheus Santos Soares,4,101725,matheusinho,0.46,,0.72,6,Matheusinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,Goiás,Matheusinho,1.0,2.0,1.0,,1.0,3.0,,2.0,,,,,,,,,,,,
375,262,15,0,Matheus França Silva,2,101727,matheuzinho,0.0,,6.0,6,Matheuzinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,Flamengo,Matheuzinho,,,,,,,,,,,,,,,,,,,,
376,276,15,7,Diego Henrique Costa Barbosa,3,101728,diego-costa,2.19,,4.3,7,D. Costa,-0.96,0.9,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,São Paulo,Diego Costa,,5.0,9.0,1.0,1.0,,,,2.0,,,,,,,,,,,
377,280,15,11,Vitor Hugo Naum dos Santos,5,101960,vitinho,4.18,,6.28,7,Vitinho,-0.06,1.9,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,Bragantino,Vitinho,5.0,10.0,15.0,9.0,13.0,19.0,1.0,2.0,,1.0,,,,,,,,,,
378,356,15,13,Emanuel Fermín Brítez,3,101995,britez,4.33,,8.29,7,Brítez,-1.5,0.3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,Fortaleza,Brítez,5.0,18.0,15.0,2.0,5.0,12.0,,2.0,6.0,1.0,,1.0,,,,,,,,
379,290,15,2,Anderson de Oliveira da Silva,5,102096,anderson-oliveira,1.55,,2.88,7,A. Oliveira,0.21,1.9,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,Goiás,Anderson Oliveira,,1.0,3.0,,1.0,4.0,,,,,,,,,,,,,,
380,275,15,10,Joaquín Piquerez Moreira,2,102130,piquerez,5.77,,10.2,7,Piquerez,0.18,5.4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,Palmeiras,Piquerez,3.0,19.0,7.0,1.0,3.0,9.0,,1.0,4.0,3.0,,,,,,,,,1.0,
381,266,15,0,Vitor Eudes de Souza Costa,1,102137,vitor-eudes,0.0,,2.0,6,V. Eudes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,Fluminense,Vitor Eudes,,,,,,,,,,,,,,,,,,,,
382,290,15,12,Lucas Halter,3,102253,lucas-halter,2.28,,5.05,7,L. Halter,0.73,3.7,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Goiás,Lucas Halter,4.0,14.0,12.0,,3.0,4.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,
383,283,15,0,Gabriel José Ferreira Mesquita,1,102290,gabriel-mesquita,-1.0,,0.7,6,G. Mesquita,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,Cruzeiro,Gabriel Mesquita,1.0,,,,,,,,,,,,,,,,,,,
384,327,15,4,Mikael Filipe Viana,5,102299,mikael,2.1,,3.87,6,Mikael,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,América-MG,Mikael,,1.0,,2.0,5.0,2.0,,2.0,,,,,,,,,,,,
385,293,15,4,Matheus Felipe Santos Nascimento,3,102310,matheus-felipe,1.67,,2.32,6,M. Felipe,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,Athlético-PR,Matheus Felipe,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
386,276,15,13,Caio Fernando de Oliveira,2,102318,caio-paulista,4.19,,8.73,6,C. Paulista,-0.64,0.0,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,São Paulo,Caio Paulista,2.0,9.0,9.0,8.0,6.0,18.0,,,3.0,2.0,,,,,,,,,,
387,327,15,3,Gonzalo Mathías Mastriani Borges,5,102561,mastriani,6.7,,5.94,6,Mastriani,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,América-MG,Mastriani,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
388,280,15,9,Hélio Júnio Nunes de Castro,5,102598,helinho,4.28,,6.02,5,Helinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,Bragantino,Helinho,2.0,9.0,8.0,8.0,6.0,4.0,2.0,2.0,,,,,,,,,,,,
389,293,15,0,Julimar Silva Oliveira Júnior,5,102796,julimar,0.0,,2.0,6,Julimar,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,Athlético-PR,Julimar,,,,,,,,,,,,,,,,,,,,
390,283,15,0,Anderson Silva da Paixão,1,102906,anderson,0.0,,3.0,6,Anderson,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,Cruzeiro,Anderson,,,,,,,,,,,,,,,,,,,,
391,265,15,0,Matheus Henrique Teixeira,1,102907,matheus-teixeira,0.0,,2.0,6,M. Teixeira,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,Bahia,Matheus Teixeira,,,,,,,,,,,,,,,,,,,,
392,276,15,6,Luan Vinícius da Silva Santos ,4,102909,luan,0.77,,3.09,6,Luan,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,São Paulo,Luan,,4.0,5.0,,1.0,1.0,,,,,,,,,,,,,,
393,290,15,13,José Ricardo Araújo Fernandes,4,102911,ze-ricardo,5.01,,7.15,6,Z. Ricardo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,Goiás,Zé Ricardo,5.0,34.0,33.0,6.0,5.0,40.0,,,,1.0,1.0,,,,,,,,,
394,293,15,11,Agustín Canobbio Graviz,5,102928,canobbio,4.54,,6.13,7,Canobbio,-0.11,2.1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,Athlético-PR,Canobbio,3.0,19.0,8.0,8.0,6.0,13.0,1.0,4.0,,1.0,,,1.0,,,,,,,
395,356,15,0,Gonzalo Daniel Escobar,2,102975,escobar,0.0,,4.0,6,Escobar,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,Fortaleza,Escobar,,,,,,,,,,,,,,,,,,,,
396,280,15,2,Ignacio Jesús Laquintana Marsico,5,103014,laquintana,1.75,,3.67,5,Laquintana,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,Bragantino,Laquintana,,1.0,3.0,2.0,,2.0,,2.0,,,,,,,,,,,,
397,280,15,12,Eric dos Santos Rodrigues,4,103295,eric-ramires,2.63,,3.75,7,E. Ramires,0.21,4.6,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,Bragantino,Eric Ramires,1.0,10.0,14.0,4.0,3.0,9.0,,,,2.0,1.0,,,,,,,,,
398,1371,15,13,Matheus Alexandre Anastácio de Souza,2,103347,matheus-alexandre,4.47,,7.17,7,M. Alexandre,1.39,8.3,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,Cuiabá,Matheus Alexandre,3.0,33.0,12.0,1.0,3.0,3.0,,,4.0,,,,,,,,,,,
399,327,15,13,Leandro Emmanuel Martínez,4,103388,emmanuel-martinez,3.75,,6.03,6,E. Martínez,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,América-MG,Emmanuel Martínez,1.0,14.0,15.0,2.0,5.0,26.0,,,,3.0,1.0,,,,,,,,,
400,264,15,4,João Victor Andrade Caetano,3,103575,caetano,2.78,,2.61,6,Caetano,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,Corinthians,Caetano,,3.0,1.0,,1.0,6.0,,,1.0,,,,1.0,,,,,,,
401,283,15,4,Rafael Bilu Mudesto,5,103576,rafael-bilu,2.08,,2.83,5,R. Bilu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,Cruzeiro,Rafael Bilu,,4.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,
402,276,15,14,Marcos Paulo Costa do Nascimento,5,103645,marcos-paulo,3.3,,7.63,6,M. Paulo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,São Paulo,Marcos Paulo,2.0,15.0,7.0,2.0,4.0,12.0,2.0,2.0,,1.0,,,,,,,,,,
403,293,15,1,Kaíque Rocha Lima,3,103684,kaique-rocha,2.9,,3.41,6,K. Rocha,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,Athlético-PR,Kaíque Rocha,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
404,280,15,13,Jadsom Meemyas de Oliveira da Silva,4,103695,jadsom-silva,1.39,,2.99,6,J. Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,Bragantino,Jadsom Silva,5.0,20.0,15.0,2.0,1.0,5.0,,1.0,,,,,2.0,,,,,,,
405,264,15,9,Bruno Méndez Cittadini,3,103700,bruno-mendez,1.76,,3.39,6,B. Méndez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,Corinthians,Bruno Méndez,1.0,7.0,8.0,,1.0,,,,2.0,,,,,,,,,,,
406,275,15,14,Gabriel Vinícius Menino,4,103767,gabriel-menino,4.87,,9.2,7,G. Menino,0.73,5.8,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,Palmeiras,Gabriel Menino,4.0,25.0,23.0,5.0,10.0,16.0,2.0,1.0,,1.0,2.0,,,,,,,,,
407,290,15,0,Higor Matheus Meritão,4,103987,higor-meritao,0.0,,2.0,6,H. Meritão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,Goiás,Higor Meritão,,,,,,,,,,,,,,,,,,,,
408,280,15,0,Maycon Cleiton de Paula Azevedo,1,104017,maycon,0.0,,3.0,6,Maycon,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,Bragantino,Maycon,,,,,,,,,,,,,,,,,,,,
409,263,15,0,João Fernando Monteiro Siqueira,1,104079,joao-fernando,0.0,,2.0,6,J. Fernando,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,Botafogo,João Fernando,,,,,,,,,,,,,,,,,,,,
410,264,15,0,Carlos Miguel dos Santos Pereira,1,104084,carlos-miguel,0.0,,2.0,6,C. Miguel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,Corinthians,Carlos Miguel,,,,,,,,,,,,,,,,,,,,
411,282,15,7,Bruno de Lara Fuchs,3,104085,bruno-fuchs,2.53,,4.33,6,B. Fuchs,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,Atlético-MG,Bruno Fuchs,1.0,2.0,4.0,,,5.0,,,3.0,,,,,,,,,,,
412,264,15,5,Ruan de Oliveira Ferreira,4,104153,ruan,6.56,,3.87,6,Ruan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,Corinthians,Ruan,1.0,8.0,8.0,1.0,3.0,4.0,2.0,,,1.0,,,,,,,,,,
413,277,15,7,João Lucas de Almeida Carvalho,2,104257,joao-lucas,6.17,,5.58,7,J. Lucas,-1.0,5.6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,Santos,João Lucas,,18.0,4.0,1.0,2.0,10.0,,,2.0,1.0,,,,,,,,,,
414,282,15,0,Matheus Mendes Werneck de Oliveira,1,104383,matheus-mendes,0.0,,3.0,6,M. Mendes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,Atlético-MG,Matheus Mendes,,,,,,,,,,,,,,,,,,,,
415,285,15,8,Igor Gomes Silva,3,104385,igor-gomes,2.88,,5.25,6,I. Gomes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,Internacional,Igor Gomes,1.0,9.0,4.0,1.0,1.0,7.0,,,2.0,,,,1.0,,,,,,,
416,266,15,2,Vitor Mendes Alves,3,104401,vitor-mendes,4.95,,6.66,6,V. Mendes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,Fluminense,Vitor Mendes,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,
417,293,15,1,Reinaldo Nascimento Satorno,5,104420,reinaldo,1.7,,2.39,6,Reinaldo,0.0,0.0,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,Athlético-PR,Reinaldo,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
418,284,15,0,Felipe Mateus Scheibig,1,104424,felipe-scheibig,0.0,,1.0,6,F. Scheibig,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,Grêmio,Felipe Scheibig,,,,,,,,,,,,,,,,,,,,
419,293,15,13,Christian Roberto Alves Cardoso,4,104502,christian,4.35,,9.49,7,Christian,0.58,4.3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,Athlético-PR,Christian,,16.0,18.0,3.0,7.0,13.0,3.0,,,,1.0,,,,,,,,,
420,356,15,6,Vinícius Nelson de Souza Zanocelo,4,104521,vinicius-zanocelo,0.68,,3.32,6,V. Zanocelo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,Fortaleza,Vinícius Zanocelo,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
421,277,15,5,Sandry Roberto Santos Goes,4,104580,sandry,0.52,,2.54,7,Sandry,-0.65,-1.4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,Santos,Sandry,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,
422,280,15,0,Fabrício Oliveira de Souza,1,104588,fabricio,0.0,,1.0,6,Fabrício,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,Bragantino,Fabrício,,,,,,,,,,,,,,,,,,,,
423,284,15,1,Darlan Pereira Mendes,4,104593,darlan,0.2,,2.71,6,Darlan,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,Grêmio,Darlan,1.0,1.0,,,,,,,,,,,,,,,,,,
424,294,15,8,Matheus Henrique Bianqui,4,104640,matheus-bianqui,1.59,,3.14,7,M. Bianqui,0.17,4.2,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,Coritiba,Matheus Bianqui,3.0,11.0,10.0,2.0,1.0,5.0,,2.0,,,,,,,,,,,,
425,356,15,15,Juan Pablo Vojvoda Rizzo,6,104754,juan-vojvoda,5.48,,11.98,7,J. Vojvoda,-0.95,2.6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,Fortaleza,Juan Vojvoda,,,,,,,,,,,,,,,,,,,,6.0
426,265,15,13,Nicolás Brian Acevedo Tabárez,4,104783,acevedo,3.0,,5.22,7,Acevedo,0.54,4.6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,Bahia,Acevedo,5.0,27.0,23.0,3.0,8.0,17.0,,,,,,,,,,,,,,
427,263,15,0,Igo Gabriel Santos Pereira,1,104991,igo-gabriel,0.0,,1.0,6,I. Gabriel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,Botafogo,Igo Gabriel,,,,,,,,,,,,,,,,,,,,
428,263,15,15,Luis Henrique Tomaz de Lima,5,105049,luis-henrique,2.33,,4.95,7,L. Henrique,0.05,2.5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,Botafogo,Luis Henrique,,7.0,2.0,4.0,5.0,3.0,2.0,1.0,,,,,,,1.0,,,,,
429,293,15,11,Khellven Douglas Silva Oliveira,2,105175,khellven,4.81,,9.73,7,Khellven,2.96,17.4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Athlético-PR,Khellven,,13.0,8.0,,3.0,5.0,,3.0,4.0,3.0,,,,,,,,,,
430,293,15,14,Bento Matheus Krepski,1,105208,bento,4.78,,11.31,7,Bento,1.19,11.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Athlético-PR,Bento,3.0,,2.0,,,1.0,,,5.0,1.0,,,,,,49.0,16.0,1.0,,
431,267,15,0,Patrick de Lucca Chaves de Oliveira,4,105294,de-lucca,0.0,,3.0,5,D. Lucca,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,Vasco,De Lucca,,,,,,,,,,,,,,,,,,,,
432,276,15,0,Nahuel Adolfo Ferraresi Hernández,3,105300,ferraresi,0.0,,6.0,5,Ferraresi,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,São Paulo,Ferraresi,,,,,,,,,,,,,,,,,,,,
433,265,15,7,Gabriel Lheman Xavier - Lhman,3,105373,gabriel-xavier,3.4,,3.85,7,G. Xavier,0.24,2.4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,Bahia,Gabriel Xavier,1.0,10.0,4.0,1.0,1.0,4.0,,,2.0,,,,,,,,,,,
434,264,15,10,Matheus Lima Beltrão Oliveira Valin,2,105531,matheus-bidu,3.53,,5.92,6,M. Bidu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,Corinthians,Matheus Bidu,2.0,11.0,9.0,4.0,5.0,16.0,,,2.0,,,,,,,,,,,
435,1371,15,9,Rikelme Hernandes Amorim Rocha,5,105547,rikelme,6.26,,4.71,7,Rikelme,0.82,6.8,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Cuiabá,Rikelme,,36.0,9.0,,2.0,3.0,1.0,3.0,,1.0,,,,,,,,,,
436,267,15,0,Riquelme Carvalho Araújo Viana,2,105566,riquelme,0.0,,3.0,6,Riquelme,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,Vasco,Riquelme,,,,,,,,,,,,,,,,,,,,
