,atletas.posicao_id,atletas.foto,atletas.nome,atletas.variacao_num,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube.id.full.name,atletas.atleta_id,CA,DS,FC,FF,FS,PC,SG,A,FD,G,I,CV,PS,FT,DE,GS,V,DP,PP,GC
431,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,Riquelme Carvalho Araújo Viana,0.0,267,3.0,13,3.96,0,Riquelme,0.0,6,riquelme,Riquelme,0.0,Vasco,105566,,,,,,,,,,,,,,,,,,,,
432,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,Juan Martín Lucero,0.36,356,5.32,13,2.5,9,Lucero,3.9,7,lucero,Lucero,2.45,Fortaleza,105568,,3.0,6.0,5.0,8.0,,,,3.0,1.0,4.0,,1.0,,,,,,,
433,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,Lucas Piton Crivellaro,-0.55,267,6.28,13,0.87,13,L. Piton,1.4,3,lucas-piton,Lucas Piton,2.34,Vasco,105584,3.0,14.0,16.0,4.0,2.0,,1.0,2.0,2.0,,2.0,,,,,,,,,
434,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,Roni Medeiros de Moura,-0.35,264,2.55,13,1.15,10,Roni,1.8,6,roni,Roni,1.53,Corinthians,105585,1.0,14.0,15.0,1.0,4.0,,,,1.0,,,,,,,,,,,
435,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,Maurício Magalhães Prado,-0.8,285,7.97,13,1.32,6,Maurício,2.1,7,mauricio,Maurício,4.52,Internacional,105647,2.0,3.0,2.0,4.0,12.0,,,,1.0,2.0,3.0,,,,,,,,,
436,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,Nicolás Hernández Rodríguez,0.0,285,2.88,13,-1.03,6,N. Hernández,0.0,2,nicolas-hernandez,Nicolás Hernández,1.67,Internacional,105672,3.0,2.0,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
437,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,Rafael Navarro Leal,0.0,275,5.93,13,2.73,3,R. Navarro,0.0,6,rafael-navarro,Rafael Navarro,4.47,Palmeiras,105770,1.0,2.0,6.0,1.0,2.0,,,,1.0,1.0,2.0,,,1.0,,,,,,
438,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_I20iDp4.png,Luan de Freitas Molarinho Chagas,0.0,266,2.0,13,2.54,0,Luan,0.0,6,luan,Luan,0.0,Fluminense,105807,,,,,,,,,,,,,,,,,,,,
439,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,Wesley Ribeiro Silva,0.53,283,8.0,13,3.63,11,Wesley,5.7,7,wesley,Wesley,5.15,Cruzeiro,105811,2.0,14.0,22.0,9.0,18.0,,,,7.0,3.0,1.0,,,,,,,,,
440,3,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,Lucas Eduardo Ribeiro de Souza,0.0,290,2.4,13,2.72,2,Edu,0.0,6,edu,Edu,1.9,Goiás,105842,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,
441,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,Matheus de Araújo Andrade,0.03,264,5.73,13,0.56,7,M. Araújo,0.9,6,matheus-araujo,Matheus Araújo,2.33,Corinthians,105845,,4.0,4.0,,7.0,,,,1.0,1.0,,,,,,,,,,
442,4,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,Ivonei Júnior da Silva Rabelo,0.0,277,1.39,13,1.67,1,Ivonei,0.0,6,ivonei,Ivonei,0.0,Santos,105899,,,,,,,,,,,,,,,,,,,,
443,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,José Gabriel dos Santos Silva,0.93,267,2.87,13,2.85,5,Z. Gabriel,4.4,6,ze-gabriel,Zé Gabriel,1.32,Vasco,105902,1.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,
444,5,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,Vinicius Alessandro Mingotti,-0.76,265,3.03,13,2.9,7,V. Mingotti,4.5,7,vinicius-mingotti,Vinicius Mingotti,2.25,Bahia,105909,1.0,3.0,6.0,1.0,6.0,,,,3.0,1.0,4.0,,,,,,,,,
445,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,Rômulo Zanre Zwarg,-0.37,285,3.59,13,0.72,9,Rômulo,1.2,7,romulo,Rômulo,4.26,Internacional,105911,1.0,16.0,8.0,3.0,16.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
446,2,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,Carlos Eduardo Bertolassi da Silva,-0.29,277,0.71,13,-0.01,1,C. Silva,0.0,6,cadu-silva,Cadu Silva,0.0,Santos,105914,,,,,,,,,,,,,,,,,,,,
447,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,Vinícius dos Santos de Oliveira Paiva,0.0,267,2.0,13,2.54,0,Vinícius,0.0,6,vinicius,Vinícius,0.0,Vasco,105998,,,,,,,,,,,,,,,,,,,,
448,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,Lucas de Ramos Silveira,0.0,285,2.81,13,3.69,1,L. Ramos,0.0,6,lucas-ramos,Lucas Ramos,0.0,Internacional,106000,,,,,,,,,,,,,,,,,,,,
449,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,João Lucas Souza Cardoso,-1.18,285,7.55,13,-0.2,9,Johnny,-0.2,7,johnny,Johnny,5.77,Internacional,106002,2.0,20.0,10.0,1.0,12.0,,,1.0,2.0,2.0,2.0,,,1.0,,,,,,
450,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,Breno Washington Rodrigues da Silva,0.0,263,3.0,13,3.96,0,Breno,0.0,6,breno,Breno,0.0,Botafogo,106083,,,,,,,,,,,,,,,,,,,,
451,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,Lucas Alexandre Galdino de Azevedo,0.0,280,1.74,13,2.5,5,Lucão,0.0,6,lucao,Lucão,0.6,Bragantino,106160,1.0,,,,,,1.0,,,,,,,,7.0,8.0,,,,
452,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,Gabriel Fortes Chaves,0.0,267,14.26,13,3.18,12,G. Pec,0.0,7,gabriel-pec,Gabriel Pec,4.41,Vasco,106199,3.0,11.0,13.0,6.0,20.0,,,1.0,4.0,2.0,,,,2.0,,,,,,
453,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,Lucas Figueiredo dos Santos,-0.19,267,3.18,13,1.79,11,Figueiredo,2.8,7,figueiredo,Figueiredo,2.07,Vasco,106201,2.0,6.0,14.0,6.0,10.0,,,,7.0,,4.0,,1.0,1.0,,,,,,
454,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,Bruno Gomes da Silva Clevelário,0.0,294,9.36,13,1.34,12,B. Gomes,0.0,7,bruno-gomes,Bruno Gomes,4.16,Coritiba,106202,2.0,23.0,18.0,8.0,21.0,,,,4.0,1.0,,1.0,,1.0,,,,,,
455,4,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,Kawan Gabriel da Silva,0.0,293,2.0,13,2.54,0,Kawan,0.0,5,kawan,Kawan,0.0,Athlético-PR,106219,,,,,,,,,,,,,,,,,,,,
456,3,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,Leonardo Javier Realpe Montaño,0.0,280,1.85,13,1.46,6,Realpe,0.0,6,realpe,Realpe,1.95,Bragantino,106299,1.0,4.0,7.0,,,,2.0,,,,,,,,,,,,,
457,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,Caio Alexandre Souza e Silva,-0.46,356,8.22,13,0.07,13,C. Alexandre,0.2,7,caio-alexandre,Caio Alexandre,3.71,Fortaleza,106323,2.0,28.0,23.0,3.0,12.0,,,1.0,2.0,1.0,3.0,,,,,,,,,
458,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,Wesley David de Oliveira Andrade,0.0,283,3.0,13,3.96,0,W. Gasolina,0.0,6,wesley-gasolina,Wesley Gasolina,0.0,Cruzeiro,106327,,,,,,,,,,,,,,,,,,,,
459,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,Jhonata Robert Alves da Silva,0.0,284,4.0,13,5.38,0,J. Robert,0.0,5,jhonata-robert,Jhonata Robert,0.0,Grêmio,106371,,,,,,,,,,,,,,,,,,,,
460,3,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,Eduardo Gonzaga Mendes Santos,-0.36,280,5.74,13,3.58,12,E. Santos,5.6,7,eduardo-santos,Eduardo Santos,3.75,Bragantino,106434,2.0,6.0,14.0,2.0,8.0,,4.0,1.0,2.0,1.0,,,,1.0,,,,,,
461,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,Hedhe Halls Rocha da Silva,0.0,267,2.0,13,2.54,0,Halls,0.0,6,halls,Halls,0.0,Vasco,106682,,,,,,,,,,,,,,,,,,,,
462,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,Carlos Alberto Gomes da Silva Filho,1.15,263,3.91,13,5.51,2,C. Alberto,8.5,6,carlos-alberto,Carlos Alberto,4.25,Botafogo,106704,,,,,1.0,,,,,1.0,,,,,,,,,,
463,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,Igor Marques Paciência Cardoso,0.0,283,2.38,13,0.47,4,I. Formiga,0.0,6,igor-formiga,Igor Formiga,2.83,Cruzeiro,106708,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
464,4,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,André Anderson Pomilio Lima,0.0,276,3.0,13,3.96,0,A. Anderson,0.0,6,andre-anderson,André Anderson,0.0,São Paulo,106803,,,,,,,,,,,,,,,,,,,,
465,4,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,Rodrigo Nestor Bertalia,0.27,276,8.53,13,1.96,10,R. Nestor,3.1,7,rodrigo-nestor,Rodrigo Nestor,3.79,São Paulo,106822,1.0,15.0,17.0,8.0,7.0,,,,7.0,1.0,3.0,1.0,,1.0,,,,,,
466,2,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,Welington Damascena Santos,0.0,276,7.0,13,9.64,0,Welington,0.0,6,welington,Welington,0.0,São Paulo,106824,,,,,,,,,,,,,,,,,,,,
467,2,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,Patryck Lanza dos Reis,0.38,276,4.85,13,4.99,3,Patryck,7.7,6,patryck,Patryck,6.67,São Paulo,106829,2.0,4.0,2.0,1.0,4.0,,3.0,,,,,,,,,,,,,
468,4,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,Talles Macedo Toledo Costa,0.0,276,3.0,13,3.96,0,T. Costa,0.0,6,talles-costa,Talles Costa,0.0,São Paulo,106830,,,,,,,,,,,,,,,,,,,,
469,5,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,Juan Santos da Silva,0.42,276,2.72,13,2.64,7,Juan,4.1,7,juan,Juan,2.27,São Paulo,106831,,5.0,4.0,1.0,3.0,,,,1.0,1.0,4.0,,,,,,,,,
470,4,https://s.sde.globo.com/media/person_role/2022/03/01/e8c6023cceab5eaf7953916841a0923b_FORMATO.png,Pedro Veronez Vilhena,0.0,276,1.0,13,1.12,0,P. Vilhena,0.0,6,pedro-vilhena,Pedro Vilhena,0.0,São Paulo,106832,,,,,,,,,,,,,,,,,,,,
471,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png,Luan Patrick Wiedthauper,0.38,280,5.0,13,3.93,5,L. Patrick,6.1,7,luan-patrick,Luan Patrick,5.54,Bragantino,106835,1.0,3.0,3.0,,2.0,,4.0,1.0,,,,,,,,,,,,
472,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_5q9s5aJ.png,Eder Maciel Lopes,0.0,266,2.0,13,2.54,0,Edinho,0.0,6,edinho,Edinho,0.0,Fluminense,106882,,,,,,,,,,,,,,,,,,,,
473,5,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Nvo8pua.png,Ariel Felipe Gomes da Rosa,0.0,290,3.0,13,3.96,0,Ariel,0.0,6,ariel,Ariel,0.0,Goiás,106949,,,,,,,,,,,,,,,,,,,,
474,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png,Fernando Augusto Pereira Bueno Júnior,0.0,293,4.73,13,1.77,6,Fernando,0.0,5,fernando,Fernando,5.27,Athlético-PR,106950,1.0,10.0,4.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,
475,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_rs77zVD.png,Bernardo Schappo,0.0,356,4.0,13,5.38,0,B. Schappo,0.0,6,bernardo-schappo,Bernardo Schappo,0.0,Fortaleza,106977,,,,,,,,,,,,,,,,,,,,
476,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_lmtWu1C.png,José Ricardo Batista Cerqueira,0.0,1371,1.51,13,1.76,1,R. Cerqueira,0.0,6,ricardo-cerqueira,Ricardo Cerqueira,0.5,Cuiabá,107039,,,,,1.0,,,,,,,,,,,,,,,
477,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PBbWKhP.png,Alexandre de Jesus Jeruzalem Júnior,0.0,266,2.48,13,2.93,1,A. Jesus,0.0,6,alexandre-jesus,Alexandre Jesus,1.9,Fluminense,107044,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
478,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png,Stenio Zanetti Toledo,-0.11,283,2.06,13,0.12,8,Stênio,0.2,7,stenio,Stênio,0.73,Cruzeiro,107052,,2.0,7.0,2.0,1.0,,,,3.0,,1.0,,,,,,,,,
479,3,https://s.sde.globo.com/media/person_role/2022/05/05/ebc6c140c001d68b3b50f27e354d27e2_FORMATO.png,Natan Bernardo de Souza,0.0,280,4.15,13,2.7,6,Natan,0.0,5,natan,Natan,0.97,Bragantino,107110,,4.0,8.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,
480,4,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png,Richard Ríos Montoya,-0.13,275,4.35,13,0.61,13,R. Ríos,1.0,2,richard-rios,Richard Ríos,1.76,Palmeiras,107111,,13.0,5.0,4.0,9.0,,,,1.0,,1.0,,,,,,,,,
481,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_YTg7jfi.png,Patrick de Paula Carreiro,0.0,263,7.0,13,9.64,0,P. Paula,0.0,5,patrick-de-paula,Patrick de Paula,0.0,Botafogo,107172,,,,,,,,,,,,,,,,,,,,
482,4,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_Z1W5SRZ.png,Michel Daryl Araújo Villar,0.0,276,6.55,13,4.4,9,M. Araújo,0.0,5,michel-araujo,Michel Araújo,2.77,São Paulo,107173,1.0,3.0,6.0,5.0,12.0,,,1.0,1.0,1.0,,,,,,,,,,
483,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png,Bruno Vinícius Souza Ramos,0.0,275,2.47,13,-0.93,5,B. Tabata,0.0,6,bruno-tabata,Bruno Tabata,0.72,Palmeiras,107174,,,3.0,2.0,6.0,,,,,,1.0,,,,,,,,,
484,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_34QaZln.png,Matheus Planelles Donelli,0.0,264,2.0,13,2.54,0,M. Donelli,0.0,6,matheus-donelli,Matheus Donelli,0.0,Corinthians,107179,,,,,,,,,,,,,,,,,,,,
485,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_2aZU9Nq.png,Léo Matias Baiersdorf Linck,1.33,293,2.05,13,4.54,1,L. Linck,7.0,6,leo-linck,Léo Linck,7.0,Athlético-PR,107183,2.0,,,,,,,,,,,,,,2.0,2.0,,1.0,,
486,2,https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png,Vinicius Kauê Ribeiro Ferreira,0.0,293,0.91,13,0.85,1,V. Kauê,0.0,6,vinicius-kaue,Vinicius Kauê,0.9,Athlético-PR,107186,,1.0,1.0,,,,,,,,,,,,,,,,,
487,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_A5prVgV.png,Rômulo José Cardoso da Cruz,0.0,293,1.58,13,0.13,5,Rômulo,0.0,5,romulo,Rômulo,0.42,Athlético-PR,107197,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
488,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_9hMRqkt.png,Gustavo Garcia dos Santos,-1.47,275,2.59,13,-1.77,4,G. Garcia,-2.7,3,gustavo-garcia,Gustavo Garcia,1.55,Palmeiras,107225,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,
489,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_JqZAXdV.png,Miqueias Cabral Evaristo,0.0,265,3.0,13,3.96,0,Miqueias,0.0,6,miqueias,Miqueias,0.0,Bahia,107232,,,,,,,,,,,,,,,,,,,,
490,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png,Vanderlan Barbosa da Silva,-0.57,275,6.13,13,0.68,5,Vanderlan,1.1,6,vanderlan,Vanderlan,3.98,Palmeiras,107236,1.0,13.0,9.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,
491,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_hnxgxa6.png,Nathan Melo Silva,0.0,290,1.0,13,1.12,0,Nathan,0.0,6,nathan,Nathan,0.0,Goiás,107261,,,,,,,,,,,,,,,,,,,,
492,4,https://s.sde.globo.com/media/person_role/2023/05/07/photo_220x220_0PEd4FH.png,Vinícius Rodrigues Adelino dos Santos,1.74,290,2.46,13,6.75,6,Dodô,10.4,6,dodo,Dodô,1.52,Goiás,107375,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,
493,4,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png,Luan Dias da Silva,0.33,277,2.48,13,1.88,4,L. Dias,2.9,7,luan-dias,Luan Dias,0.6,Santos,107416,2.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,
494,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png,André Trindade da Costa Neto,0.0,266,9.17,13,2.47,10,André,0.0,7,andre,André,3.32,Fluminense,107498,3.0,23.0,14.0,4.0,23.0,,,,1.0,,,1.0,,,,,,,,
495,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0XMnyZN.png,Natanael Moreira Milouski,0.0,294,9.27,13,1.66,10,Natanael,0.0,7,natanael,Natanael,4.82,Coritiba,107554,3.0,29.0,22.0,3.0,13.0,1.0,1.0,,6.0,,2.0,,,1.0,,,,,,
496,2,https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png,Nathan Santos de Araújo,0.0,277,8.82,13,6.03,7,Nathan,0.0,6,nathan,Nathan,4.29,Santos,107676,2.0,16.0,9.0,,1.0,,3.0,,,,,,,,,,,,,
497,4,https://s.sde.globo.com/media/person_role/2023/03/21/photo_FORMATO_A5fpusS.png,Chrystian Amaral Barletta de Almeida,0.0,264,4.79,13,0.85,3,C. Barletta,0.0,6,chrystian-barletta,Chrystian Barletta,2.23,Corinthians,107726,,3.0,3.0,1.0,4.0,,,,1.0,,,,,,,,,,,
498,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_O9bfirr.png,Emerson Fabiano Kerber Júnior,0.0,285,1.0,13,1.12,0,E. Júnior,0.0,6,emerson-junior,Emerson Júnior,0.0,Internacional,107740,,,,,,,,,,,,,,,,,,,,
499,4,https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png,Bruno Conceição Praxedes,0.0,280,3.54,13,4.74,1,Praxedes,0.0,6,praxedes,Praxedes,-0.1,Bragantino,107744,,,,,,,,,,,1.0,,,,,,,,,
500,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_WyxMzh5.png,Adriel Vasconcelos Ramos,0.0,284,7.74,13,1.99,2,Adriel,0.0,6,adriel,Adriel,5.25,Grêmio,107748,1.0,,,,1.0,,1.0,,,,,,,,7.0,1.0,,,,
501,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Z8v7YI8.png,Diego Gabriel Silva Rosa,-0.1,265,2.12,13,0.76,7,D. Rosa,1.2,6,diego-rosa,Diego Rosa,1.09,Bahia,107796,,4.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,
502,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_7OiYeRo.png,Fernando Henrique do Nascimento Pereira,0.0,283,3.0,13,3.96,0,F. Henrique,0.0,6,fernando-henrique,Fernando Henrique,0.0,Cruzeiro,107800,,,,,,,,,,,,,,,,,,,,
503,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png,Natã Felipe de Amorim Santos,0.0,284,0.75,13,0.73,1,Natã,0.0,6,nata,Natã,0.2,Grêmio,107801,,,1.0,,1.0,,,,,,,,,,,,,,,
504,5,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_KnKkZDT.png,Wesley da Conceição Duarte Moreira,0.0,294,1.77,13,2.46,1,Wesley,0.0,6,wesley,Wesley,-1.6,Coritiba,107803,1.0,,2.0,,,,,,,,,,,,,,,,,
505,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png,Matheus dos Santos Dias,0.0,285,2.01,13,-0.48,5,M. Dias,0.0,6,matheus-dias,Matheus Dias,0.76,Internacional,107809,1.0,5.0,4.0,,,,,,,,,,,,,,,,,
506,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_4XBJGTX.png,Hugo Ferreira de Farias,0.0,290,2.36,13,2.86,1,Hugo,0.0,6,hugo,Hugo,1.2,Goiás,107908,,1.0,,,,,,,,,,,,,,,,,,
507,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_w7tZlR4.png,Fausto Mariano Vera,0.0,264,8.14,13,6.2,9,F. Vera,0.0,7,fausto-vera,Fausto Vera,3.08,Corinthians,107950,4.0,15.0,13.0,4.0,4.0,,,2.0,2.0,,,,,,,,,,,
508,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png,Isidro Miguel Pitta Saldívar,0.01,1371,2.75,13,0.51,12,I. Pitta,0.8,6,isidro-pitta,Isidro Pitta,0.43,Cuiabá,108133,,,7.0,3.0,8.0,,,,1.0,,2.0,,,,,,,,,
509,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hopiRUY.png,Gustavo César Mendonça Gravino,0.0,284,2.85,13,3.67,1,Gustavinho,0.0,6,gustavinho,Gustavinho,0.5,Grêmio,108201,,,,,1.0,,,,,,,,,,,,,,,
510,5,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,Breno Herculano Almeida,0.0,290,1.0,13,1.12,0,Breno,0.0,6,breno,Breno,0.0,Goiás,108211,,,,,,,,,,,,,,,,,,,,
511,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png,Gabriel de Sousa Barros,0.0,285,2.08,13,-1.2,2,G. Barros,0.0,6,gabriel-barros,Gabriel Barros,-0.65,Internacional,108352,1.0,,1.0,,,,,,,,,,,,,,,,,
512,5,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,Erison Danilo de Souza,0.0,276,6.0,13,8.22,0,Erison,0.0,6,erison,Erison,0.0,São Paulo,108422,,,,,,,,,,,,,,,,,,,,
513,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,Matías Galarza Fonda,0.0,267,2.36,13,0.4,9,Galarza,0.0,2,galarza,Galarza,2.1,Vasco,108528,1.0,7.0,7.0,3.0,4.0,,,,1.0,1.0,,,,,,,,,,
514,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VPNWNb6.png,Luciano Daniel Arriagada García,0.0,293,2.92,13,3.8,1,Arriagada,0.0,6,arriagada,Arriagada,0.3,Athlético-PR,108624,,1.0,3.0,,,,,,,,,,,,,,,,,
515,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png,João Victor Santos Sá,0.0,263,7.58,13,2.58,11,V. Sá,0.0,6,victor-sa,Victor Sá,3.9,Botafogo,108946,1.0,15.0,11.0,10.0,8.0,,,,7.0,1.0,2.0,,1.0,,,,,,,
516,4,https://s.sde.globo.com/media/person_role/2022/08/25/photo_FORMATO_VUIS7Pm.png,Daniel Sergio Martins,0.0,293,1.0,13,1.12,0,D. Martins,0.0,6,daniel-martins,Daniel Martins,0.0,Athlético-PR,109102,,,,,,,,,,,,,,,,,,,,
517,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png,Matheus Nascimento de Paula,0.0,263,3.72,13,-0.62,4,M. Nascimento,0.0,6,matheus-nascimento,Matheus Nascimento,2.58,Botafogo,109114,1.0,2.0,6.0,,3.0,,,,1.0,1.0,,,,,,,,,,
518,2,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,Douglas da Silva Teixeira,0.0,263,2.0,13,2.54,0,DG,0.0,6,dg,DG,0.0,Botafogo,109199,,,,,,,,,,,,,,,,,,,,
519,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_2gnQr2r.png,Kawê Ferreira Godoy Viana,0.0,280,1.0,13,1.12,0,Kawê,0.0,6,kawe,Kawê,0.0,Bragantino,109246,,,,,,,,,,,,,,,,,,,,
520,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_XK5Yazn.png,Sammuel Queiroz de Freitas,0.0,356,3.0,13,3.96,0,Sammuel,0.0,5,sammuel,Sammuel,0.0,Fortaleza,109341,,,,,,,,,,,,,,,,,,,,
