,atletas.jogos_num,atletas.preco_num,atletas.pontos_num,atletas.status_id,atletas.posicao_id,atletas.apelido,atletas.atleta_id,atletas.rodada_id,atletas.apelido_abreviado,atletas.foto,atletas.slug,atletas.clube_id,atletas.nome,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.media_num,DS,FC,FS,CA,FD,FF,G,I,SG,V,DE,GS,DP,A,FT,PS,GC,PC,CV,PP
355,3,10.63,13.6,7,5,Alef Manga,101254,3,A. Manga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,alef-manga,294,Alef Mangueira Severino Pereira,Coritiba,3.3,,6.07,5.0,5.0,3.0,1.0,5.0,3.0,,2.0,,,,,,1.0,,,,,,
356,0,10.0,0.0,5,5,Ferreira,101290,3,Ferreira,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,ferreira,284,Aldemir dos Santos Ferreira,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
357,3,4.99,1.7,6,5,Ademir,101314,3,Ademir,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,ademir,265,Ademir da Silva Santos Júnior,Bahia,-0.07,,1.97,,6.0,12.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
358,2,7.6,1.4,6,2,Guga,101319,3,Guga,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Q2do66k.png,guga,266,Cláudio Rodrigues Gomes,Fluminense,-0.92,,4.3,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,
359,1,2.65,0.0,6,4,Wallisson,101405,3,Wallisson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,wallisson,283,Wallisson Luiz Alves Máximo,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
360,0,7.0,0.0,6,4,Pepê,101573,3,Pepê,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,pepe,284,João Pedro Vilardi Pinto,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
361,0,3.0,0.0,6,1,Hugo Souza,101574,3,H. Souza,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,hugo-souza,262,Hugo de Souza Nogueira,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
362,3,3.1,3.4,7,3,Robson Bambu,101579,3,R. Bambu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,robson-bambu,267,Robson Alves de Barros,Vasco,0.81,,1.4,3.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,
363,3,7.23,3.2,6,4,Hugo Moura,101594,3,H. Moura,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,hugo-moura,293,Hugo Moura Arruda da Silva,Athlético-PR,0.1,,4.2,10.0,4.0,2.0,,,1.0,,,,,,,,,,,,,,
364,0,3.0,0.0,6,3,Alex,101600,3,Alex,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,alex,277,Alex de Oliveira Nascimento,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
365,1,1.94,0.0,6,5,Philippe Costa,101684,3,P. Costa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,philippe-costa,290,Philippe Almeida Costa,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
366,1,6.06,0.0,5,2,Felipe Jonatan,101708,3,F. Jonatan,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,felipe-jonatan,277,Felipe Jonatan Rocha Andrade,Santos,0.0,,2.4,2.0,,,,,,,,,,,,,,,,,,,
367,1,4.65,0.0,6,5,Alerrandro,101715,3,Alerrandro,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,alerrandro,280,Alerrandro Barra Mansa Realino de Souza,Bragantino,0.0,,0.2,,1.0,1.0,,,,,,,,,,,,,,,,,
368,0,5.0,0.0,6,5,Marrony,101717,3,Marrony,https://s.sde.globo.com/media/person_role/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,marrony,266,Marrony da Silva Liberato,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
369,0,3.0,0.0,6,3,Miranda,101720,3,Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,miranda,267,Matheus dos Santos Miranda,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
370,2,1.05,0.0,6,4,Matheusinho,101725,3,Matheusinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,matheusinho,290,Matheus Santos Soares,Goiás,0.0,,0.25,,,1.0,,,,,,,,,,,,,,,,,
371,0,6.0,0.0,5,2,Matheuzinho,101727,3,Matheuzinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,matheuzinho,262,Matheus França Silva,Flamengo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
372,1,4.95,0.5,6,3,Diego Costa,101728,3,D. Costa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,diego-costa,276,Diego Henrique Costa Barbosa,São Paulo,-2.05,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,,
373,0,6.0,0.0,6,5,Vitinho,101960,3,Vitinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,vitinho,280,Vitor Hugo Naum dos Santos,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
374,3,8.59,2.9,7,3,Brítez,101995,3,Brítez,https://s.sde.globo.com/media/person_role/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,britez,356,Emanuel Fermín Brítez,Fortaleza,-0.21,,4.87,4.0,3.0,4.0,2.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,
375,2,7.78,-1.4,7,2,Piquerez,102130,3,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,piquerez,275,Joaquín Piquerez Moreira,Palmeiras,-1.96,,2.4,7.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,
376,0,2.0,0.0,6,1,Vitor Eudes,102137,3,V. Eudes,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_5o99xOU.png,vitor-eudes,266,Vitor Eudes de Souza Costa,Fluminense,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
377,2,6.03,2.9,7,3,Lucas Halter,102253,3,L. Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,lucas-halter,290,Lucas Halter,Goiás,-0.1,,5.0,2.0,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
378,1,3.51,2.4,7,5,Mikael,102299,3,Mikael,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,mikael,327,Mikael Filipe Viana,América-MG,-0.49,,2.4,1.0,,,,1.0,,,,,,,,,,,,,,,
379,0,3.0,0.0,6,3,Matheus Felipe,102310,3,M. Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,matheus-felipe,293,Matheus Felipe Santos Nascimento,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
380,3,9.5,8.8,7,2,Caio Paulista,102318,3,C. Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,caio-paulista,276,Caio Fernando de Oliveira,São Paulo,1.73,,6.7,3.0,3.0,6.0,,3.0,1.0,,,1.0,,,,,1.0,,,,,,
381,0,4.0,0.0,6,5,Mastriani,102561,3,Mastriani,https://s.sde.globo.com/media/person_role/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,mastriani,327,Gonzalo Mathías Mastriani Borges,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
382,3,2.84,1.1,7,5,Helinho,102598,3,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,helinho,280,Hélio Júnio Nunes de Castro,Bragantino,-0.08,,0.67,,4.0,3.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
383,0,2.0,0.0,6,5,Julimar,102796,3,Julimar,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,julimar,293,Julimar Silva Oliveira Júnior,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
384,1,12.83,1.6,7,4,Terans,102878,3,Terans,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,terans,293,Miguel David Terans Pérez,Athlético-PR,-5.17,,1.6,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
385,0,3.0,0.0,6,1,Anderson,102906,3,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,anderson,283,Anderson Silva da Paixão,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
386,0,2.0,0.0,6,1,Matheus Teixeira,102907,3,M. Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,matheus-teixeira,265,Matheus Henrique Teixeira,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
387,2,4.21,1.2,2,4,Luan,102909,3,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,luan,276,Luan Vinícius da Silva Santos ,São Paulo,-0.28,,1.25,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
388,3,4.38,5.0,7,4,Zé Ricardo,102911,3,Z. Ricardo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,ze-ricardo,290,José Ricardo Araújo Fernandes,Goiás,1.06,,3.53,7.0,8.0,8.0,1.0,,2.0,,,,,,,,,,,,,,
389,1,3.39,-0.1,6,5,Canobbio,102928,3,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,canobbio,293,Agustín Canobbio Graviz,Athlético-PR,-1.61,,-0.1,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
390,2,3.67,0.0,5,5,Laquintana,103014,3,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,laquintana,280,Ignacio Jesús Laquintana Marsico,Bragantino,0.0,,1.75,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,,,,,,
391,0,4.0,0.0,6,5,Mateus Gonçalves,103076,3,M. Gonçalves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_uVg3SyA.png,mateus-goncalves,327,Mateus Gonçalves Martins,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
392,2,1.96,-1.2,2,4,Eric Ramires,103295,3,E. Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,eric-ramires,280,Eric dos Santos Rodrigues,Bragantino,-0.77,,-0.5,,5.0,1.0,,,,,,,,,,,,,,,,,
393,2,2.96,0.0,7,2,Matheus Alexandre,103347,3,M. Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,matheus-alexandre,1371,Matheus Alexandre Anastácio de Souza,Cuiabá,-1.04,,0.6,,,,,1.0,,,,,,,,,,,,,,,
394,3,3.89,1.9,6,4,Emmanuel Martínez,103388,3,E. Martínez,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,emmanuel-martinez,327,Leandro Emmanuel Martínez,América-MG,-0.03,,2.37,3.0,6.0,5.0,,1.0,2.0,,,,,,,,,,,,,,
395,0,3.0,0.0,6,3,Caetano,103575,3,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,caetano,264,João Victor Andrade Caetano,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
396,3,3.13,3.8,6,5,Rafael Bilu,103576,3,R. Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,rafael-bilu,283,Rafael Bilu Mudesto,Cruzeiro,0.81,,2.5,4.0,1.0,3.0,,,2.0,,1.0,,,,,,,,,,,,
397,3,8.99,8.9,2,5,Marcos Paulo,103645,3,M. Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,marcos-paulo,276,Marcos Paulo Costa do Nascimento,São Paulo,1.84,,6.33,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
398,0,4.0,0.0,5,3,Kaíque Rocha,103684,3,K. Rocha,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,kaique-rocha,293,Kaíque Rocha Lima,Athlético-PR,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
399,3,1.56,-0.1,6,4,Jadsom Silva,103695,3,J. Silva,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,jadsom-silva,280,Jadsom Meemyas de Oliveira da Silva,Bragantino,-0.35,,0.23,2.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,
400,2,2.62,0.0,6,3,Bruno Méndez,103700,3,B. Méndez,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,bruno-mendez,264,Bruno Méndez Cittadini,Corinthians,0.0,,0.3,1.0,2.0,,,,,,,,,,,,,,,,,,
401,3,7.24,3.3,7,4,Gabriel Menino,103767,3,G. Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,gabriel-menino,275,Gabriel Vinícius Menino,Palmeiras,-0.09,,4.07,2.0,3.0,3.0,1.0,1.0,5.0,,,,,,,,1.0,,,,,,
402,0,3.0,0.0,6,1,Maycon,104017,3,Maycon,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,maycon,280,Maycon Cleiton de Paula Azevedo,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
403,0,2.0,0.0,6,1,João Fernando,104079,3,J. Fernando,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,joao-fernando,263,João Fernando Monteiro Siqueira,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
404,0,2.0,0.0,6,1,Carlos Miguel,104084,3,C. Miguel,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,carlos-miguel,264,Carlos Miguel dos Santos Pereira,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
405,2,4.34,0.0,2,3,Bruno Fuchs,104085,3,B. Fuchs,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,bruno-fuchs,282,Bruno de Lara Fuchs,Atlético-MG,-0.83,,2.35,,1.0,,,,,,,1.0,,,,,,,,,,,
406,0,2.0,0.0,6,4,Ruan,104153,3,Ruan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,ruan,264,Ruan de Oliveira Ferreira,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
407,0,4.0,0.0,6,2,João Lucas,104257,3,J. Lucas,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,joao-lucas,277,João Lucas de Almeida Carvalho,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
408,0,3.0,0.0,6,1,Matheus Mendes,104383,3,M. Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,matheus-mendes,282,Matheus Mendes Werneck de Oliveira,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
409,3,6.28,5.9,7,3,Igor Gomes,104385,3,I. Gomes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,igor-gomes,285,Igor Gomes Silva,Internacional,1.2,,4.43,5.0,3.0,4.0,,1.0,,,,1.0,,,,,,,,,,,
410,2,6.66,0.0,6,3,Vitor Mendes,104401,3,V. Mendes,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_5wjDOG6.png,vitor-mendes,266,Vitor Mendes Alves,Fluminense,0.0,,4.95,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,
411,1,2.39,0.0,6,5,Reinaldo,104420,3,Reinaldo,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,reinaldo,293,Reinaldo Nascimento Satorno,Athlético-PR,0.0,,1.7,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
412,0,1.0,0.0,6,1,Felipe Scheibig,104424,3,F. Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,felipe-scheibig,284,Felipe Mateus Scheibig,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
413,2,8.93,0.0,7,4,Christian,104502,3,Christian,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,christian,293,Christian Roberto Alves Cardoso,Athlético-PR,0.0,,5.5,2.0,5.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
414,1,5.4,0.0,6,4,Vinícius Zanocelo,104521,3,V. Zanocelo,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_wmE19yM.png,vinicius-zanocelo,356,Vinícius Nelson de Souza Zanocelo,Fortaleza,0.0,,3.6,2.0,,,,1.0,,,,,,,,,,,,,,,
415,0,4.0,0.0,6,4,Sandry,104580,3,Sandry,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,sandry,277,Sandry Roberto Santos Goes,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
416,0,1.0,0.0,6,1,Fabrício,104588,3,Fabrício,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,fabricio,280,Fabrício Oliveira de Souza,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
417,1,2.71,0.0,6,4,Darlan,104593,3,Darlan,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,darlan,284,Darlan Pereira Mendes,Grêmio,0.0,,0.2,1.0,,,1.0,,,,,,,,,,,,,,,,
418,0,4.0,0.0,6,4,Matheus Bianqui,104640,3,M. Bianqui,https://s.sde.globo.com/media/person_role/2023/04/21/photo_220x220.png,matheus-bianqui,294,Matheus Henrique Bianqui,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
419,3,16.7,22.2,7,5,Moisés,104666,3,Moisés,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,moises,356,Moisés Vieira da Veiga,Fortaleza,6.04,,11.27,1.0,1.0,1.0,,7.0,,3.0,,,,,,,,,,,,,
420,3,12.15,8.0,7,6,Juan Vojvoda,104754,3,J. Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,juan-vojvoda,356,Juan Pablo Vojvoda Rizzo,Fortaleza,0.95,,7.43,,,,,,,,,,2.0,,,,,,,,,,
421,3,4.5,4.6,7,4,Acevedo,104783,3,Acevedo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,acevedo,265,Nicolás Brian Acevedo Tabárez,Bahia,0.9,,3.0,8.0,7.0,5.0,1.0,,,,,,,,,,,,,,,,
422,0,1.0,0.0,6,1,Igo Gabriel,104991,3,I. Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,igo-gabriel,263,Igo Gabriel Santos Pereira,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
423,3,4.83,1.7,6,5,Luis Henrique,105049,3,L. Henrique,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,luis-henrique,263,Luis Henrique Tomaz de Lima,Botafogo,-0.05,,2.43,4.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
424,1,6.71,1.7,7,2,Khellven,105175,3,Khellven,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,khellven,293,Khellven Douglas Silva Oliveira,Athlético-PR,-2.29,,1.7,1.0,,1.0,,,,,,,,,,,,,,,,,
425,3,9.63,2.0,7,1,Bento,105208,3,Bento,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,bento,293,Bento Matheus Krepski,Athlético-PR,-0.5,,3.5,,,1.0,,,,,,1.0,,9.0,4.0,,,,,,,,
426,0,3.0,0.0,5,4,De Lucca,105294,3,D. Lucca,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,de-lucca,267,Patrick de Lucca Chaves de Oliveira,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
427,0,6.0,0.0,5,3,Ferraresi,105300,3,Ferraresi,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,ferraresi,276,Nahuel Adolfo Ferraresi Hernández,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
428,2,3.41,0.0,6,3,Gabriel Xavier,105373,3,G. Xavier,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,gabriel-xavier,265,Gabriel Lheman Xavier,Bahia,0.0,,2.35,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
429,0,4.0,0.0,7,4,Trindade,105433,3,Trindade,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_IfD8fQ4.png,trindade,294,Jesús Emiliano Trindade Flores,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
430,2,5.93,5.8,6,2,Matheus Bidu,105531,3,M. Bidu,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,matheus-bidu,264,Matheus Lima Beltrão Oliveira Valin,Corinthians,0.96,,4.75,4.0,1.0,6.0,,1.0,1.0,,,,,,,,,,,,,,
431,0,3.0,0.0,6,5,Davó,105533,3,Davó,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Y26zRnV.png,davo,283,Matheus Alvarenga de Oliveira,Cruzeiro,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
432,0,1.0,0.0,6,5,Rikelme,105547,3,Rikelme,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,rikelme,1371,Rikelme Hernandes Amorim Rocha,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
433,0,3.0,0.0,6,2,Riquelme,105566,3,Riquelme,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,riquelme,267,Riquelme Carvalho Araújo Viana,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
434,1,6.19,0.0,6,5,Lucero,105568,3,Lucero,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iV2gJyv.png,lucero,356,Juan Martín Lucero,Fortaleza,0.0,,2.6,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
435,3,7.0,3.7,7,2,Lucas Piton,105584,3,L. Piton,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,lucas-piton,267,Lucas Piton Crivellaro,Vasco,0.52,,2.57,3.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,
436,3,1.74,-0.5,2,4,Roni,105585,3,Roni,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,roni,264,Roni Medeiros de Moura,Corinthians,-0.42,,0.3,3.0,9.0,2.0,1.0,,,,,,,,,,,,,,,,
437,2,10.39,3.9,6,4,Maurício,105647,3,Maurício,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,mauricio,285,Maurício Magalhães Prado,Internacional,-0.67,,10.05,1.0,,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,
438,0,4.0,0.0,6,3,Nicolás Hernández,105672,3,N. Hernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,nicolas-hernandez,285,Nicolás Hernández Rodríguez,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
439,3,5.93,3.0,6,5,Rafael Navarro,105770,3,R. Navarro,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,rafael-navarro,275,Rafael Navarro Leal,Palmeiras,-0.09,,4.47,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,
440,1,4.77,0.0,6,5,Wesley,105811,3,Wesley,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,wesley,283,Wesley Ribeiro Silva,Cruzeiro,0.0,,1.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
441,0,3.0,0.0,6,3,Edu,105842,3,Edu,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_ufnVqJV.png,edu,290,Lucas Eduardo Ribeiro de Souza,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
442,1,7.68,0.0,6,4,Matheus Araújo,105845,3,M. Araújo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,matheus-araujo,264,Matheus de Araújo Andrade,Corinthians,0.0,,10.9,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
443,0,2.0,0.0,6,4,Ivonei,105899,3,Ivonei,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,ivonei,277,Ivonei Júnior da Silva Rabelo,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
444,0,3.0,0.0,6,4,Zé Gabriel,105902,3,Z. Gabriel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,ze-gabriel,267,José Gabriel dos Santos Silva,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
445,0,3.0,0.0,6,5,Vinicius Mingotti,105909,3,V. Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,vinicius-mingotti,265,Vinicius Alessandro Mingotti,Bahia,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
446,1,1.29,0.0,6,4,Rômulo,105911,3,Rômulo,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,romulo,285,Rômulo Zanre Zwarg,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
447,0,2.0,0.0,6,5,Vinícius,105998,3,Vinícius,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,vinicius,267,Vinícius dos Santos de Oliveira Paiva,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
448,0,4.0,0.0,6,4,Lucas Ramos,106000,3,L. Ramos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,lucas-ramos,285,Lucas de Ramos Silveira,Internacional,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
