,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.apelido_abreviado,atletas.apelido,atletas.clube_id,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.preco_num,atletas.posicao_id,atletas.status_id,A,DS,FC,FD,FF,FS,I,SG,DE,GS,FT,G,PP,CA,CV,DP,V,PS,GC,PC
364,101600,0.0,,4,Alex de Oliveira Nascimento,Alex,Alex,277,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,0.0,alex,Santos,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
365,101684,0.0,,4,Philippe Almeida Costa,P. Costa,Philippe Costa,290,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,0.0,philippe-costa,Goiás,0.0,1.94,5,6,,,,,,,,,,,,,,,,,,,,
366,101708,0.0,,4,Felipe Jonatan Rocha Andrade,F. Jonatan,Felipe Jonatan,277,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,2.4,felipe-jonatan,Santos,0.0,6.06,2,5,,2.0,,,,,,,,,,,,,,,,,,
367,101715,0.0,,4,Alerrandro Barra Mansa Realino de Souza,Alerrandro,Alerrandro,280,1,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,0.2,alerrandro,Bragantino,0.0,4.65,5,6,,,1.0,,,1.0,,,,,,,,,,,,,,
368,101717,0.0,,4,Marrony da Silva Liberato,Marrony,Marrony,266,0,https://s.sde.globo.com/media/person_role/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,0.0,marrony,Fluminense,0.0,5.0,5,6,,,,,,,,,,,,,,,,,,,,
369,101720,0.0,,4,Matheus dos Santos Miranda,Miranda,Miranda,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,0.0,miranda,Vasco,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
370,101725,0.0,,4,Matheus Santos Soares,Matheusinho,Matheusinho,290,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,0.25,matheusinho,Goiás,0.0,1.05,4,6,,,,,,1.0,,,,,,,,,,,,,,
371,101727,0.0,,4,Matheus França Silva,Matheuzinho,Matheuzinho,262,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,0.0,matheuzinho,Flamengo,0.0,6.0,2,5,,,,,,,,,,,,,,,,,,,,
372,101728,0.0,,4,Diego Henrique Costa Barbosa,D. Costa,Diego Costa,276,1,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,0.5,diego-costa,São Paulo,0.0,4.95,3,6,,,1.0,,1.0,,,,,,,,,,,,,,,
373,101960,-0.5,,4,Vitor Hugo Naum dos Santos,Vitinho,Vitinho,280,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,-0.5,vitinho,Bragantino,-1.96,4.04,5,6,,,,,,1.0,,,,,,,,1.0,,,,,,
374,101995,4.1,,4,Emanuel Fermín Brítez,Brítez,Brítez,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,4.68,britez,Fortaleza,0.34,8.93,3,7,1.0,7.0,4.0,,2.0,4.0,1.0,1.0,,,,,,2.0,,,,,,
375,102130,15.1,,4,Joaquín Piquerez Moreira,Piquerez,Piquerez,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,6.63,piquerez,Palmeiras,3.72,11.5,2,7,2.0,8.0,5.0,,1.0,2.0,,1.0,,,,,,2.0,,,,,1.0,
376,102137,0.0,,4,Vitor Eudes de Souza Costa,V. Eudes,Vitor Eudes,266,0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_5o99xOU.png,0.0,vitor-eudes,Fluminense,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
377,102253,-3.3,,4,Lucas Halter,L. Halter,Lucas Halter,290,3,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,2.23,lucas-halter,Goiás,-1.57,4.46,3,3,,2.0,5.0,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,
378,102299,0.7,,4,Mikael Filipe Viana,Mikael,Mikael,327,2,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,1.55,mikael,América-MG,-0.31,3.2,5,6,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
379,102310,0.0,,4,Matheus Felipe Santos Nascimento,M. Felipe,Matheus Felipe,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,0.0,matheus-felipe,Athlético-PR,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
380,102318,8.9,,4,Caio Fernando de Oliveira,C. Paulista,Caio Paulista,276,4,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,7.25,caio-paulista,São Paulo,1.13,10.63,2,7,1.0,5.0,3.0,3.0,1.0,9.0,,2.0,,,,,,,,,,,,
381,102561,0.0,,4,Gonzalo Mathías Mastriani Borges,Mastriani,Mastriani,327,0,https://s.sde.globo.com/media/person_role/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,0.0,mastriani,América-MG,0.0,4.0,5,6,,,,,,,,,,,,,,,,,,,,
382,102598,2.4,,4,Hélio Júnio Nunes de Castro,Helinho,Helinho,280,4,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,1.1,helinho,Bragantino,0.34,3.18,5,7,,,4.0,3.0,2.0,3.0,1.0,,,,,,,1.0,,,,,,
383,102796,0.0,,4,Julimar Silva Oliveira Júnior,Julimar,Julimar,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,0.0,julimar,Athlético-PR,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
384,102878,3.9,,4,Miguel David Terans Pérez,Terans,Terans,293,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,2.75,terans,Athlético-PR,-0.18,12.65,4,7,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,
385,102906,0.0,,4,Anderson Silva da Paixão,Anderson,Anderson,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,0.0,anderson,Cruzeiro,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
386,102907,0.0,,4,Matheus Henrique Teixeira,M. Teixeira,Matheus Teixeira,265,0,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,0.0,matheus-teixeira,Bahia,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
387,102909,0.9,,4,Luan Vinícius da Silva Santos ,Luan,Luan,276,3,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,1.13,luan,São Paulo,-0.2,4.01,4,6,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
388,102911,4.2,,4,José Ricardo Araújo Fernandes,Z. Ricardo,Zé Ricardo,290,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,3.7,ze-ricardo,Goiás,0.48,4.86,4,7,,8.0,12.0,2.0,3.0,10.0,,,,,,,,1.0,,,,,,
389,102928,0.0,,4,Agustín Canobbio Graviz,Canobbio,Canobbio,293,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,-0.05,canobbio,Athlético-PR,-0.29,3.1,5,6,,,,,,2.0,1.0,,,,,,,1.0,,,,,,
390,103014,0.0,,4,Ignacio Jesús Laquintana Marsico,Laquintana,Laquintana,280,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,1.75,laquintana,Bragantino,0.0,3.67,5,5,,1.0,3.0,2.0,,2.0,2.0,,,,,,,,,,,,,
391,103076,-0.5,,4,Mateus Gonçalves Martins,M. Gonçalves,Mateus Gonçalves,327,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_uVg3SyA.png,-0.5,mateus-goncalves,América-MG,-1.35,2.65,5,6,,,,,,1.0,,,,,,,,1.0,,,,,,
392,103295,0.0,,4,Eric dos Santos Rodrigues,E. Ramires,Eric Ramires,280,2,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,-0.5,eric-ramires,Bragantino,0.0,1.96,4,6,,,5.0,,,1.0,,,,,,,,,,,,,,
393,103347,4.2,,4,Matheus Alexandre Anastácio de Souza,M. Alexandre,Matheus Alexandre,1371,3,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,1.8,matheus-alexandre,Cuiabá,0.92,3.88,2,6,,4.0,2.0,1.0,,,,,,,,,,,,,,,,
394,103388,0.0,,4,Leandro Emmanuel Martínez,E. Martínez,Emmanuel Martínez,327,4,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,1.78,emmanuel-martinez,América-MG,-0.41,3.48,4,6,,3.0,6.0,1.0,2.0,5.0,,,,,,,,,,,,,,
395,103575,0.0,,4,João Victor Andrade Caetano,Caetano,Caetano,264,0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,0.0,caetano,Corinthians,0.0,3.0,3,6,,,,,,,,,,,,,,,,,,,,
396,103576,0.8,,4,Rafael Bilu Mudesto,R. Bilu,Rafael Bilu,283,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,2.08,rafael-bilu,Cruzeiro,-0.3,2.83,5,5,,4.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,,
397,103645,2.7,,4,Marcos Paulo Costa do Nascimento,M. Paulo,Marcos Paulo,276,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,5.42,marcos-paulo,São Paulo,-0.58,8.41,5,7,,4.0,5.0,1.0,1.0,3.0,1.0,,,,,2.0,,1.0,,,,,,
398,103684,0.0,,4,Kaíque Rocha Lima,K. Rocha,Kaíque Rocha,293,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,0.0,kaique-rocha,Athlético-PR,0.0,4.0,3,5,,,,,,,,,,,,,,,,,,,,
399,103695,4.4,,4,Jadsom Meemyas de Oliveira da Silva,J. Silva,Jadsom Silva,280,4,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,1.27,jadsom-silva,Bragantino,1.11,2.67,4,6,,6.0,5.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,1.0
400,103700,0.0,,4,Bruno Méndez Cittadini,B. Méndez,Bruno Méndez,264,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,0.3,bruno-mendez,Corinthians,0.0,2.62,3,6,,1.0,2.0,,,,,,,,,,,,,,,,,
401,103767,1.1,,4,Gabriel Vinícius Menino,G. Menino,Gabriel Menino,275,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,3.33,gabriel-menino,Palmeiras,-0.45,6.79,4,7,1.0,3.0,5.0,1.0,5.0,4.0,,,,,,,,1.0,,,,,,
402,104017,0.0,,4,Maycon Cleiton de Paula Azevedo,Maycon,Maycon,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,0.0,maycon,Bragantino,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
403,104079,0.0,,4,João Fernando Monteiro Siqueira,J. Fernando,João Fernando,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,0.0,joao-fernando,Botafogo,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
404,104084,0.0,,4,Carlos Miguel dos Santos Pereira,C. Miguel,Carlos Miguel,264,0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,0.0,carlos-miguel,Corinthians,0.0,2.0,1,6,,,,,,,,,,,,,,,,,,,,
405,104085,0.0,,4,Bruno de Lara Fuchs,B. Fuchs,Bruno Fuchs,282,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,2.35,bruno-fuchs,Atlético-MG,0.0,4.34,3,7,,,1.0,,,,,1.0,,,,,,,,,,,,
406,104153,0.0,,4,Ruan de Oliveira Ferreira,Ruan,Ruan,264,0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,0.0,ruan,Corinthians,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
407,104257,0.0,,4,João Lucas de Almeida Carvalho,J. Lucas,João Lucas,277,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,0.0,joao-lucas,Santos,0.0,4.0,2,6,,,,,,,,,,,,,,,,,,,,
408,104383,0.0,,4,Matheus Mendes Werneck de Oliveira,M. Mendes,Matheus Mendes,282,0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,0.0,matheus-mendes,Atlético-MG,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
409,104385,1.9,,4,Igor Gomes Silva,I. Gomes,Igor Gomes,285,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,3.8,igor-gomes,Internacional,-0.37,5.91,3,6,,7.0,3.0,1.0,,5.0,,1.0,,,,,,,,,,,,1.0
410,104401,0.0,,4,Vitor Mendes Alves,V. Mendes,Vitor Mendes,266,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_5wjDOG6.png,4.95,vitor-mendes,Fluminense,0.0,6.66,3,6,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,
411,104420,0.0,,4,Reinaldo Nascimento Satorno,Reinaldo,Reinaldo,293,1,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,1.7,reinaldo,Athlético-PR,0.0,2.39,5,6,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
412,104424,0.0,,4,Felipe Mateus Scheibig,F. Scheibig,Felipe Scheibig,284,0,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,0.0,felipe-scheibig,Grêmio,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
413,104502,4.3,,4,Christian Roberto Alves Cardoso,Christian,Christian,293,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,5.1,christian,Athlético-PR,0.0,8.93,4,6,,5.0,6.0,,2.0,3.0,,,,,,1.0,,,,,,,,
414,104521,0.0,,4,Vinícius Nelson de Souza Zanocelo,V. Zanocelo,Vinícius Zanocelo,356,2,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,1.8,vinicius-zanocelo,Fortaleza,-1.0,4.4,4,6,,2.0,,1.0,,,,,,,,,,,,,,,,
415,104580,0.0,,4,Sandry Roberto Santos Goes,Sandry,Sandry,277,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,0.0,sandry,Santos,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
416,104588,0.0,,4,Fabrício Oliveira de Souza,Fabrício,Fabrício,280,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,0.0,fabricio,Bragantino,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
417,104593,0.0,,4,Darlan Pereira Mendes,Darlan,Darlan,284,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,0.2,darlan,Grêmio,0.0,2.71,4,6,,1.0,,,,,,,,,,,,1.0,,,,,,
418,104640,0.1,,4,Matheus Henrique Bianqui,M. Bianqui,Matheus Bianqui,294,1,https://s.sde.globo.com/media/person_role/2023/04/21/photo_220x220.png,0.1,matheus-bianqui,Coritiba,-1.18,2.82,4,6,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,
419,104666,0.0,,4,Moisés Vieira da Veiga,Moisés,Moisés,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_217hwXw.png,8.45,moises,Fortaleza,-3.03,13.67,5,2,,1.0,1.0,7.0,,1.0,,,,,,3.0,,,,,,,,
420,104754,4.23,,4,Juan Pablo Vojvoda Rizzo,J. Vojvoda,Juan Vojvoda,356,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,6.63,juan-vojvoda,Fortaleza,-0.3,11.85,6,7,,,,,,,,,,,,,,,,,2.0,,,
421,104783,-0.1,,4,Nicolás Brian Acevedo Tabárez,Acevedo,Acevedo,265,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,2.23,acevedo,Bahia,-0.72,3.78,4,7,,8.0,9.0,,,6.0,,,,,,,,1.0,,,,,,
422,104991,0.0,,4,Igo Gabriel Santos Pereira,I. Gabriel,Igo Gabriel,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,0.0,igo-gabriel,Botafogo,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
423,105049,0.0,,4,Luis Henrique Tomaz de Lima,L. Henrique,Luis Henrique,263,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,1.82,luis-henrique,Botafogo,-0.48,4.35,5,6,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
424,105175,3.0,,4,Khellven Douglas Silva Oliveira,Khellven,Khellven,293,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,2.35,khellven,Athlético-PR,0.1,6.81,2,7,,4.0,2.0,,,1.0,,,,,,,,,,,,,,
425,105208,3.0,,4,Bento Matheus Krepski,Bento,Bento,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,3.38,bento,Athlético-PR,-0.04,9.59,1,7,,,,,,1.0,,1.0,13.0,5.0,,,,,,,,,,
426,105294,0.0,,4,Patrick de Lucca Chaves de Oliveira,D. Lucca,De Lucca,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,0.0,de-lucca,Vasco,0.0,3.0,4,5,,,,,,,,,,,,,,,,,,,,
427,105300,0.0,,4,Nahuel Adolfo Ferraresi Hernández,Ferraresi,Ferraresi,276,0,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,0.0,ferraresi,São Paulo,0.0,6.0,3,5,,,,,,,,,,,,,,,,,,,,
428,105373,0.0,,4,Gabriel Lheman Xavier,G. Xavier,Gabriel Xavier,265,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,2.35,gabriel-xavier,Bahia,0.0,3.41,3,6,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
429,105433,0.0,,4,Jesús Emiliano Trindade Flores,Trindade,Trindade,294,0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_IfD8fQ4.png,0.0,trindade,Coritiba,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
430,105531,1.2,,4,Matheus Lima Beltrão Oliveira Valin,M. Bidu,Matheus Bidu,264,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,3.57,matheus-bidu,Corinthians,-0.59,5.34,2,7,,5.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,
431,105533,0.0,,4,Matheus Alvarenga de Oliveira,Davó,Davó,283,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Y26zRnV.png,0.0,davo,Cruzeiro,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
432,105547,0.0,,4,Rikelme Hernandes Amorim Rocha,Rikelme,Rikelme,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,0.0,rikelme,Cuiabá,0.0,1.0,5,6,,,,,,,,,,,,,,,,,,,,
433,105566,0.0,,4,Riquelme Carvalho Araújo Viana,Riquelme,Riquelme,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,0.0,riquelme,Vasco,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
434,105568,0.0,,4,Juan Martín Lucero,Lucero,Lucero,356,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,2.6,lucero,Fortaleza,0.0,6.19,5,6,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
435,105584,0.9,,4,Lucas Piton Crivellaro,L. Piton,Lucas Piton,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,2.15,lucas-piton,Vasco,-0.6,6.4,2,7,1.0,4.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,
436,105585,2.0,,4,Roni Medeiros de Moura,Roni,Roni,264,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,0.73,roni,Corinthians,0.46,2.2,4,7,,4.0,9.0,,1.0,2.0,,,,,,,,1.0,,,,,,
437,105647,1.1,,4,Maurício Magalhães Prado,Maurício,Maurício,285,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,7.07,mauricio,Internacional,-0.67,9.72,4,6,,2.0,,,3.0,5.0,1.0,,,,,2.0,,2.0,,,,,,
438,105672,0.0,,4,Nicolás Hernández Rodríguez,N. Hernández,Nicolás Hernández,285,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,0.0,nicolas-hernandez,Internacional,0.0,4.0,3,6,,,,,,,,,,,,,,,,,,,,
439,105770,0.0,,4,Rafael Navarro Leal,R. Navarro,Rafael Navarro,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,4.47,rafael-navarro,Palmeiras,0.0,5.93,5,6,,2.0,6.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,
440,105811,15.7,,4,Wesley Ribeiro Silva,Wesley,Wesley,283,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,8.55,wesley,Cruzeiro,3.13,7.9,5,2,,2.0,6.0,,,1.0,,,,,,2.0,,,,,,,,
441,105842,0.0,,4,Lucas Eduardo Ribeiro de Souza,Edu,Edu,290,0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_ufnVqJV.png,0.0,edu,Goiás,0.0,3.0,3,7,,,,,,,,,,,,,,,,,,,,
442,105845,2.2,,4,Matheus de Araújo Andrade,M. Araújo,Matheus Araújo,264,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,6.55,matheus-araujo,Corinthians,-0.2,7.48,4,2,,2.0,,1.0,,3.0,,,,,,1.0,,,,,,,,
443,105899,0.0,,4,Ivonei Júnior da Silva Rabelo,Ivonei,Ivonei,277,0,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,0.0,ivonei,Santos,0.0,2.0,4,6,,,,,,,,,,,,,,,,,,,,
444,105902,0.0,,4,José Gabriel dos Santos Silva,Z. Gabriel,Zé Gabriel,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,0.0,ze-gabriel,Vasco,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
445,105909,0.0,,4,Vinicius Alessandro Mingotti,V. Mingotti,Vinicius Mingotti,265,0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,0.0,vinicius-mingotti,Bahia,0.0,3.0,5,6,,,,,,,,,,,,,,,,,,,,
446,105911,0.0,,4,Rômulo Zanre Zwarg,Rômulo,Rômulo,285,1,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,0.0,romulo,Internacional,0.0,1.29,4,6,,,,,,,,,,,,,,,,,,,,
447,105998,0.0,,4,Vinícius dos Santos de Oliveira Paiva,Vinícius,Vinícius,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,0.0,vinicius,Vasco,0.0,2.0,5,6,,,,,,,,,,,,,,,,,,,,
448,106000,0.0,,4,Lucas de Ramos Silveira,L. Ramos,Lucas Ramos,285,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,0.0,lucas-ramos,Internacional,0.0,4.0,4,6,,,,,,,,,,,,,,,,,,,,
449,106002,0.0,,4,João Lucas Souza Cardoso,Johnny,Johnny,285,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,2.43,johnny,Internacional,0.0,6.21,4,6,,5.0,3.0,1.0,,2.0,,,,,,,,,,,,,,
450,106083,0.0,,4,Breno Washington Rodrigues da Silva,Breno,Breno,263,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,0.0,breno,Botafogo,0.0,3.0,4,6,,,,,,,,,,,,,,,,,,,,
451,106160,-3.0,,4,Lucas Alexandre Galdino de Azevedo,Lucão,Lucão,280,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,-0.5,lucao,Bragantino,-0.88,0.82,1,7,,,,,,,,,7.0,8.0,,,,1.0,,,,,,
452,106199,2.2,,4,Gabriel Fortes Chaves,G. Pec,Gabriel Pec,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,9.12,gabriel-pec,Vasco,-1.04,17.53,5,7,1.0,7.0,5.0,2.0,4.0,10.0,,,,,,2.0,,2.0,,,,,,
453,106201,1.2,,4,Lucas Figueiredo dos Santos,Figueiredo,Figueiredo,267,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,0.7,figueiredo,Vasco,-0.04,2.02,4,6,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,
454,106202,3.4,,4,Bruno Gomes da Silva Clevelário,B. Gomes,Bruno Gomes,294,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,5.35,bruno-gomes,Coritiba,-0.52,9.84,4,7,,7.0,5.0,2.0,2.0,7.0,,,,,,1.0,,1.0,,,,,,
455,106219,0.0,,4,Kawan Gabriel da Silva,Kawan,Kawan,293,0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,0.0,kawan,Athlético-PR,0.0,2.0,4,5,,,,,,,,,,,,,,,,,,,,
456,106299,0.0,,4,Leonardo Javier Realpe Montaño,Realpe,Realpe,280,1,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,-0.6,realpe,Bragantino,0.0,1.55,3,6,,,2.0,,,,,,,,,,,,,,,,,
