,atletas.posicao_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.jogos_num,atletas.atleta_id,atletas.pontos_num,atletas.rodada_id,atletas.slug,atletas.media_num,atletas.apelido,atletas.nome,atletas.preco_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,SG,CV,PC,PS,DE,GS,PP,DP,GC,V
529,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,6,P. Mazoti,277,0,110602,0.0,16,paulo-mazoti,0.0,Paulo Mazoti,Paulo Mazoti Azevedo,1.0,Santos,0.0,,,,,,,,,,,,,,,,,,,,,
530,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,6,V. Balieiro,277,3,110605,0.0,16,vinicius-balieiro,-0.13,Vinícius Balieiro,Vinícius Balieiro Lourenço de Carvalho,1.62,Santos,0.0,,,,,3.0,,,1.0,,,,,,,,,,,,,
531,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,6,L. Filipe,290,0,110632,0.0,16,luiz-filipe,0.0,Luiz Filipe,Luiz Filipe dos Reis Silva,2.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,,
532,2,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,7,Esquivel,293,3,110668,5.2,16,esquivel,5.07,Esquivel,Lucas Ángel Esquivel,3.94,Athlético-PR,0.03,,,1.0,4.0,3.0,,1.0,3.0,,,,2.0,,,,,,,,,
533,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,6,Mycael,293,0,110698,0.0,16,mycael,0.0,Mycael,Mycael Pontes Moreira,3.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
534,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,6,P. Rangel,266,0,110708,0.0,16,pedro-rangel,-1.0,Pedro Rangel,Pedro Felipe de Faria Rangel,1.96,Fluminense,0.0,,,1.0,,,,,,,,,,,,,,,,,,
535,2,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,7,A. Hurtado,280,10,110715,4.2,16,andres-hurtado,3.86,Andrés Hurtado,José Andrés Hurtado Cheme,5.45,Bragantino,0.24,,,1.0,15.0,7.0,,3.0,3.0,,,2.0,4.0,,,,,,,,,
536,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,7,Rubens,282,12,110727,2.9,16,rubens,6.07,Rubens,Rubens Antônio Dias,11.53,Atlético-MG,-0.78,,,2.0,43.0,21.0,3.0,3.0,8.0,,,3.0,4.0,,,,,,,,,
537,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,6,J. Kennedy,266,13,110759,0.9,16,john-kennedy,2.4,John Kennedy,John Kennedy Batista de Souza,9.0,Fluminense,0.26,,,5.0,5.0,12.0,6.0,5.0,6.0,1.0,2.0,2.0,,,,1.0,,,,,,
538,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,5,Biel,265,7,110760,0.0,16,biel,6.4,Biel,Gabriel Teixeira Aragão,8.44,Bahia,0.0,,,2.0,7.0,10.0,5.0,8.0,20.0,1.0,2.0,,,,,,,,,,,
539,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,6,Marcão,294,0,110775,0.0,16,marcao,0.0,Marcão,Marco Antônio Amorim de Oliveira Montes,2.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
540,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,7,Orellano,267,11,110776,3.7,16,orellano,1.93,Orellano,Luca Nicolás Orellano,3.6,Vasco,-0.13,,,2.0,10.0,7.0,2.0,3.0,17.0,,,,,,,,,,,,,
541,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,7,R. Paiva,265,16,110818,5.86,16,renato-paiva,4.47,Renato Paiva,Renato Manuel Alves Paiva,9.35,Bahia,0.59,,,,,,,,,,,,,,,,,,,,,3.0
542,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,6,G. Lopes,280,6,110909,0.0,16,guilherme-lopes,3.42,Guilherme Lopes,Guilherme Lopes de Almeida,3.51,Bragantino,0.0,,,,3.0,3.0,1.0,2.0,,,,,3.0,,,,,,,,,
543,5,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_cKU4gvX.png,6,Lucão,290,2,110928,0.0,16,lucao,0.15,Lucão,Lucas Emmanuel Araujo Macedo,1.37,Goiás,0.0,,,,1.0,3.0,,,,,,,,,,,,,,,,
544,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,6,G. Apis,266,0,110947,0.0,16,gustavo-apis,0.0,Gustavo Apis,Gustavo Apis Pascoal de Farias,2.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,,
545,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,6,Kayque,263,2,110962,0.0,16,kayque,2.25,Kayque,Kayque Luiz Pereira,4.08,Botafogo,0.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
546,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_1kibn8r.png,6,L. Fernández,266,2,111017,2.4,16,leo-fernandez,1.65,Leo Fernández,Leonardo Cecilio Fernández López,4.15,Fluminense,0.28,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
547,1,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,6,Robson,327,0,111172,0.0,16,robson,0.0,Robson,Robson Luiz dos Santos Nascimento,2.0,América-MG,0.0,,,,,,,,,,,,,,,,,,,,,
548,3,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,6,G. Martins,284,7,111309,0.0,16,gustavo-martins,3.24,Gustavo Martins,Gustavo Martins de Souza Santos,3.73,Grêmio,0.0,,,2.0,9.0,7.0,2.0,1.0,,,1.0,2.0,1.0,,,,,,,,,
549,5,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,7,Sorriso,280,11,111333,4.1,16,sorriso,2.71,Sorriso,Marcos Vinicios Moura,4.46,Bragantino,0.63,,,1.0,7.0,6.0,6.0,5.0,10.0,,1.0,,,,,,,,,,,
550,5,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,6,F. Augusto,264,5,111408,0.0,16,felipe-augusto,0.24,Felipe Augusto,Felipe Augusto da Silva,1.21,Corinthians,0.0,,,,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,,
551,2,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_R4i4HBA.png,6,C. Cándido,265,0,111428,0.0,16,camilo-candido,0.0,Camilo Cándido,Camilo Damián Cándido Aquino,4.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
552,6,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,7,A. Oliveira,1371,11,111578,6.35,16,antonio-oliveira,5.35,António Oliveira,António José Cardoso de Oliveira,7.28,Cuiabá,0.2,,,,,,,,,,,,,,,,,,,,,5.0
553,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,6,J. Christian,283,0,111633,0.0,16,juan-christian,0.0,Juan Christian,Juan Christian Pereira Coelho,1.0,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,,
554,3,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,6,G. Vilar,294,1,111644,0.0,16,gustavo-vilar,0.0,Gustavo Vilar,Gustavo Vilar dos Santos,1.32,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
555,5,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,6,R. Varanda,327,5,111652,2.1,16,rodrigo-varanda,1.38,Rodrigo Varanda,Rodrigo Santos Varanda,1.98,América-MG,0.01,,,,1.0,3.0,4.0,2.0,1.0,,,3.0,,,,,,,,,,
556,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,6,Adson,264,12,111682,5.5,16,adson,3.2,Adson,Adson Ferreira Soares,5.54,Corinthians,0.83,,,,23.0,7.0,2.0,6.0,12.0,,,3.0,,,,,,,,,,
557,1,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,6,B. Guimarães,356,0,111689,0.0,16,bruno-guimaraes,0.0,Bruno Guimarães,Bruno Guimarães de Souza,1.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
558,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,7,M. Cunha,262,12,111690,2.0,16,matheus-cunha,6.08,Matheus Cunha,Matheus Cunha Queiroz,6.6,Flamengo,-1.66,,,,,,,,2.0,,,,4.0,,,,56.0,11.0,,1.0,,
559,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,6,Mateusão,262,0,111694,0.0,16,mateusao,0.0,Mateusão,Mateus Dias Lima,2.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
560,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,6,L. Mezenga,263,0,111713,0.0,16,lucas-mezenga,0.0,Lucas Mezenga,Lucas de Souza Mombra Rosa,2.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
561,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,6,Fabinho,275,9,111760,0.0,16,fabinho,1.2,Fabinho,Fábio Silva de Freitas,2.91,Palmeiras,0.0,,,,7.0,3.0,,1.0,5.0,,,,,,,,,,,,,
562,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,6,Cadu,267,0,111761,0.0,16,cadu,0.0,Cadu,Carlos Eduardo Piekny Neves,1.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
563,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,6,J. Galvão,263,0,111763,0.0,16,jp-galvao,0.0,JP Galvão,João Pedro Galvão de Carvalho,1.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
564,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,6,M. Gomes,267,10,111769,1.4,16,marlon-gomes,2.83,Marlon Gomes,Marlon Gomes Claudino,4.44,Vasco,-0.33,,,,18.0,15.0,,1.0,15.0,1.0,,1.0,,,,,,,,,,
565,5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,6,A. Sales,265,9,111771,0.0,16,arthur-sales,2.2,Arthur Sales,Arthur de Oliveira Sales,2.99,Bahia,0.0,,,,4.0,3.0,2.0,2.0,8.0,,1.0,1.0,,,,,,,,,,
566,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,6,T. Luciano,284,6,111819,0.0,16,thomas-luciano,3.5,Thomas Luciano,Thomas Luciano Trindade Mathias,5.46,Grêmio,0.0,,,,7.0,9.0,,3.0,6.0,,,1.0,2.0,,,,,,,,,
567,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,5,Kayky,265,10,111829,0.0,16,kayky,3.53,Kayky,Kayky da Silva Chagas,3.55,Bahia,0.0,,1.0,2.0,9.0,9.0,1.0,7.0,3.0,,2.0,1.0,,,,,,,,,,
568,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,6,F. Andrade,266,4,111839,0.0,16,felipe-andrade,1.45,Felipe Andrade,Felipe de Andrade Vieira,1.6,Fluminense,0.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
569,4,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,6,Arthur,266,1,111841,0.0,16,arthur,1.2,Arthur,Arthur Wenderrosky Sanches,1.04,Fluminense,0.0,,,,1.0,,,,,,,,,,,,,,,,,
570,2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,3,Mateusinho,1371,5,111879,0.0,16,mateusinho,5.1,Mateusinho,Matheus da Silva Duarte,6.42,Cuiabá,0.0,,,3.0,13.0,7.0,1.0,1.0,10.0,,1.0,,,,,,,,,,,
571,4,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,6,G. Biro,264,6,111891,0.5,16,guilherme-biro,2.87,Guilherme Biro,Guilherme Sucigan Mafra Cunha,3.24,Corinthians,-0.75,,,1.0,6.0,7.0,2.0,6.0,12.0,,,1.0,,,,,,,,,,
572,4,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,6,D. Hernández,263,0,111945,0.0,16,diego-hernandez,0.0,Diego Hernández,Diego Manuel Hernández González,7.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
573,5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,6,Quagliata,1371,9,111949,0.0,16,quagliata,0.74,Quagliata,Nicolás Quagliata Platero,2.5,Cuiabá,0.0,,,,4.0,4.0,,2.0,3.0,,,1.0,,,,,,,,,,
574,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,6,J. Palacios,290,13,111996,0.0,16,julian-palacios,2.86,Julián Palacios,Julián Eduardo Palacios,5.71,Goiás,0.0,,1.0,2.0,10.0,19.0,5.0,7.0,33.0,,,2.0,,,,,,,,,,
575,3,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,6,L. Beraldo,276,10,112136,0.0,16,lucas-beraldo,4.15,Lucas Beraldo,Lucas Lopes Beraldo,6.79,São Paulo,0.0,,,1.0,16.0,6.0,1.0,3.0,7.0,,1.0,,2.0,,,,,,,,,
576,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,7,Bitello,284,14,112140,2.0,16,bitello,5.78,Bitello,João Paulo de Souza Mares,12.11,Grêmio,-0.63,,,1.0,20.0,10.0,4.0,11.0,47.0,,3.0,2.0,,,,,,,,,,
577,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,6,T. Gabriel,294,0,112367,0.0,16,thalisson-gabriel,0.0,Thalisson Gabriel,Thalisson Gabriel Pereira Moreira,1.0,Coritiba,0.0,,,,,,,,,,,,,,,,,,,,,
578,5,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,6,E. Ramon,1371,9,112370,0.0,16,emerson-ramon,2.24,Emerson Ramon,Emerson Ramon Bezerra Oliveira,4.11,Cuiabá,0.0,,,,5.0,5.0,3.0,7.0,13.0,,,1.0,,,,,,,,,,
579,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,7,G. Grando,284,12,112616,8.0,16,gabriel-grando,3.42,Gabriel Grando,Gabriel Hamester Grando,6.22,Grêmio,1.01,,,2.0,,,,,2.0,,,,2.0,,,,50.0,18.0,,,,
580,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,6,Kaiki,283,1,112709,0.0,16,kaiki,5.7,Kaiki,Kaiki Bruno da Silva,3.21,Cruzeiro,0.0,,,1.0,2.0,4.0,,,1.0,,,,1.0,,,,,,,,,
581,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,6,L. Barbosa,277,4,112886,0.0,16,lucas-barbosa,3.13,Lucas Barbosa,Lucas Henrique Barbosa,4.91,Santos,0.0,,,,10.0,4.0,1.0,,1.0,,,,,,,,,,,,,
582,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,3,Capasso,267,6,112913,0.0,16,capasso,0.62,Capasso,Manuel Vicente Capasso,2.25,Vasco,0.0,,,3.0,6.0,4.0,,1.0,,,,1.0,,,,,,,,,,
583,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,6,Werton,262,0,112984,0.0,16,werton,0.0,Werton,Werton de Almeida Rêgo,2.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
584,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,6,F. López,275,7,113103,0.0,16,flaco-lopez,1.81,Flaco López,José Manuel Alberto López,6.11,Palmeiras,0.0,,,2.0,4.0,10.0,2.0,1.0,2.0,,1.0,3.0,,,,1.0,,,,,,
585,2,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,6,Kauan,282,0,113154,0.0,16,kauan,0.0,Kauan,Kauan Silva Sales,1.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
586,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,7,N. Mendes,276,4,113157,7.7,16,nathan-mendes,5.73,Nathan Mendes,Nathan Gabriel de Souza Mendes,4.71,São Paulo,0.28,,,1.0,4.0,3.0,,,4.0,,1.0,,2.0,,,,,,,,,
587,3,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,6,Michel,275,0,113159,0.0,16,michel,0.0,Michel,Michel Augusto Modesto Rafael dos Santos,2.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,,
588,3,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,3,Lomónaco,280,0,113203,0.0,16,lomonaco,0.0,Lomónaco,Kevin Joel Lomónaco,3.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
589,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,6,Júlio,327,1,113295,0.0,16,julio,9.7,Júlio,Júlio César Alves Gonçalves,4.79,América-MG,0.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
590,4,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,7,P. Maia,276,13,113359,3.1,16,pablo-maia,3.27,Pablo Maia,Pablo Gonçalves Maia Fortunato,5.9,São Paulo,-0.17,,,2.0,20.0,26.0,6.0,7.0,5.0,,2.0,,,1.0,,,,,,,,
591,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,6,D. Batista,294,4,113384,5.6,16,diogo-batista,4.4,Diogo Batista,Diogo Batista de Souza,2.24,Coritiba,0.16,,1.0,1.0,2.0,4.0,2.0,,,,,,2.0,,,,,,,,,
592,4,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,6,Bruninho,280,9,113558,2.2,16,bruninho,2.93,Bruninho,Bruno Gonçalves de Jesus,8.41,Bragantino,-0.24,,1.0,,6.0,1.0,4.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,
593,5,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,6,Kevin,275,0,113663,0.0,16,kevin,0.0,Kevin,Kevin Santos Lopes de Macedo,1.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,,
594,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,6,R. Luka,262,0,113667,0.0,16,ryan-luka,0.0,Ryan Luka,Ryan Luka Cordeiro de Souza,1.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
595,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,6,A. Luiz,262,2,114174,0.0,16,andre-luiz,-0.05,André Luiz,André Luiz Inácio da Silva,1.29,Flamengo,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
596,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,6,L. Pires,277,9,114374,0.0,16,lucas-pires,4.49,Lucas Pires,Lucas Pires Silva,7.67,Santos,0.0,,,1.0,16.0,5.0,3.0,1.0,9.0,,,2.0,3.0,,,,,,,,,
597,2,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,6,J. Tavares,1371,0,114497,0.0,16,juan-tavares,0.0,Juan Tavares,Juan Pablo Vilela Tavares,1.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
598,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,6,Cleiton,262,0,114790,0.0,16,cleiton,0.0,Cleiton,Cleiton Santana dos Santos,3.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
599,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,7,V. Roque,293,15,114802,10.4,16,vitor-roque,8.49,Vitor Roque,Vitor Hugo Roque Ferreira,13.65,Athlético-PR,0.31,,3.0,3.0,15.0,19.0,10.0,10.0,31.0,1.0,8.0,5.0,,,,1.0,,,,,,
600,4,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,6,Luciano,280,0,114888,0.0,16,luciano,0.0,Luciano,Luciano Silva Santos,2.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
601,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,6,Peruchi,1371,0,114893,0.0,16,peruchi,0.0,Peruchi,Vinicius Pasquini Peruchi,1.0,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,,
602,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,6,Miguelito,277,2,115025,0.0,16,miguelito,1.25,Miguelito,Miguel Àngel Terceros,1.57,Santos,0.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
603,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,6,T. Lara,285,7,115061,0.0,16,thauan-lara,3.09,Thauan Lara,Thauan Lara dos Santos,2.76,Internacional,0.0,,,,4.0,5.0,1.0,2.0,11.0,,,,2.0,,,,,,,,,
604,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,6,M. França,262,9,115100,0.0,16,matheus-franca,3.43,Matheus França,Matheus França de Oliveira,6.62,Flamengo,0.0,,,,8.0,9.0,,10.0,4.0,2.0,1.0,,,,,,,,,,,
605,5,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,6,Caio,276,0,115227,0.0,16,caio,0.0,Caio,Caio Matheus da Silva,3.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
606,2,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,7,Wesley,262,16,115239,5.0,16,wesley,4.64,Wesley,Wesley Vinícius França Lima,8.71,Flamengo,-0.33,,1.0,,27.0,28.0,3.0,1.0,25.0,,,6.0,6.0,,1.0,,,,,,,
607,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,6,Naves,275,4,115246,0.0,16,naves,3.65,Naves,Kaiky Marques Naves,1.81,Palmeiras,0.0,,,,4.0,4.0,,,2.0,,,,2.0,,,,,,,,,
608,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,7,J. Jhon,275,9,115248,4.1,16,jhon-jhon,1.56,Jhon Jhon,Jhonatan dos Santos Rosa,1.68,Palmeiras,0.26,,,2.0,10.0,6.0,2.0,,5.0,,,1.0,,,,,,,,,,
609,3,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,6,Rômulo,282,0,115268,0.0,16,romulo,0.0,Rômulo,Rômulo Helberte Pereira Junior,1.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
610,5,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,6,Emersonn,293,0,115273,0.0,16,emersonn,0.0,Emersonn,Emersonn Correia da Silva,1.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
611,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,6,M. Victor,265,0,115537,0.0,16,marcos-victor,0.0,Marcos Victor,Marcos Victor Ferreira da Silva,4.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
612,4,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,6,Rodriguinho,327,2,115563,0.0,16,rodriguinho,0.25,Rodriguinho,Rodrigo Henrique Santos de Souza,2.14,América-MG,0.0,,,,,,,,1.0,,,,,,,,,,,,,
613,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,6,Mila,284,7,115671,0.8,16,mila,0.53,Mila,Lucas Eduardo Müller - Milla,0.91,Grêmio,-0.03,,,2.0,4.0,10.0,,3.0,3.0,,,,,,,,,,,,,
614,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,6,G. Delfim,282,0,115674,0.0,16,gabriel-delfim,0.0,Gabriel Delfim,Gabriel Delfim Ferreira,2.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
615,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,7,Z. Vitor,267,1,115733,-2.6,16,ze-vitor,-2.6,Zé Vitor,José Vitor Geminiano Cavalieri,0.97,Vasco,-1.03,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,
616,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,6,Pimentel,267,0,115734,0.0,16,pimentel,0.0,Pimentel,Eric Lima Pimentel,2.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
617,2,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,6,Jonathan,280,0,115870,0.0,16,jonathan,0.0,Jonathan,Jonathan da Cruz Silva,1.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
618,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,7,Lelê,266,16,115915,5.5,16,lele,3.65,Lelê,Leanderson da Silva Genésio,10.39,Fluminense,0.53,,2.0,1.0,8.0,19.0,11.0,14.0,5.0,1.0,2.0,4.0,,,,,,,,,,
619,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,6,Endrick,275,13,115959,0.0,16,endrick,2.87,Endrick,Endrick Felipe Moreira de Sousa,6.94,Palmeiras,0.0,,,2.0,3.0,21.0,2.0,4.0,9.0,1.0,4.0,,,,,1.0,,,1.0,,,
620,4,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,7,Denilson,1371,13,115986,2.4,16,denilson,3.28,Denilson,Denilson Alves Borges,4.34,Cuiabá,0.4,,,5.0,21.0,16.0,6.0,5.0,16.0,,1.0,,,,,,,,,,,
