,atletas.entrou_em_campo,atletas.minimo_para_valorizar,atletas.preco_num,atletas.pontos_num,atletas.jogos_num,atletas.clube.id.full.name,atletas.foto,atletas.atleta_id,atletas.posicao_id,atletas.media_num,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.nome,atletas.clube_id,atletas.slug,atletas.apelido,atletas.rodada_id,CA,DS,FC,FF,FS,G,SG,A,FD,PS,I,CV,PC,FT,PP,DE,GS,GC,V,DP,PI
578,False,,1.0,0.0,0,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,111761,1,0.0,6,0.0,Cadu,Carlos Eduardo Piekny Neves,267,cadu,Cadu,25,,,,,,,,,,,,,,,,,,,,,
579,False,,1.48,0.0,3,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,111763,4,3.07,6,0.0,J. Galvão,João Pedro Galvão de Carvalho,263,jp-galvao,JP Galvão,25,,8.0,3.0,,1.0,,,,,,,,,,,,,,,,
580,True,,5.35,6.3,16,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,111769,4,2.95,7,0.23,M. Gomes,Marlon Gomes Claudino,267,marlon-gomes,Marlon Gomes,25,1.0,29.0,21.0,3.0,17.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,
581,False,,5.46,0.0,6,Grêmio,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,111819,2,3.5,6,0.0,T. Luciano,Thomas Luciano Trindade Mathias,284,thomas-luciano,Thomas Luciano,25,,7.0,9.0,3.0,6.0,,2.0,,,,1.0,,,,,,,,,,
582,True,,3.3,0.0,2,Fluminense,https://s.sde.globo.com/media/person_role/2021/05/25/a9db2e90e26dea89a11831882777480c_FORMATO.png,111834,5,3.8,6,-0.76,J. Neto,João Batista da Cruz Santos Neto,266,joao-neto,João Neto,25,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
583,False,,1.0,0.0,0,Fluminense,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,111837,1,0.0,6,0.0,G. Ramalho,Gustavo Ramalho Bremer Pinto,266,gustavo-ramalho,Gustavo Ramalho,25,,,,,,,,,,,,,,,,,,,,,
584,True,,0.96,0.0,6,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,111839,3,0.97,6,-0.03,F. Andrade,Felipe de Andrade Vieira,266,felipe-andrade,Felipe Andrade,25,,,,1.0,,,1.0,,,,,,,,,,,,,,
585,False,,1.04,0.0,1,Fluminense,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,111841,4,1.2,6,0.0,Arthur,Arthur Wenderrosky Sanches,266,arthur,Arthur,25,,1.0,,,,,,,,,,,,,,,,,,,
586,True,,2.99,-0.7,10,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,111891,4,2.19,6,-0.31,G. Biro,Guilherme Sucigan Mafra Cunha,264,guilherme-biro,Guilherme Biro,25,2.0,10.0,13.0,7.0,16.0,,,,2.0,,2.0,,,,,,,,,,
587,False,,5.42,0.0,1,Botafogo,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,111945,4,1.7,6,0.0,D. Hernández,Diego Manuel Hernández González,263,diego-hernandez,Diego Hernández,25,,,,,1.0,,,,1.0,,,,,,,,,,,,
588,False,,5.24,0.0,17,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,111996,4,2.34,3,0.0,J. Palacios,Julián Eduardo Palacios,290,julian-palacios,Julián Palacios,25,3.0,12.0,22.0,7.0,37.0,,,1.0,5.0,,2.0,,,,,,,,,,
589,True,,5.72,-0.8,14,São Paulo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,112136,3,3.61,7,-0.45,L. Beraldo,Lucas Lopes Beraldo,276,lucas-beraldo,Lucas Beraldo,25,3.0,20.0,12.0,4.0,9.0,1.0,3.0,,2.0,,,,,,,,,,,,
590,False,,1.0,0.0,0,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,112367,3,0.0,6,0.0,T. Gabriel,Thalisson Gabriel Pereira Moreira,294,thalisson-gabriel,Thalisson Gabriel,25,,,,,,,,,,,,,,,,,,,,,
591,False,,3.84,0.0,10,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,112370,5,2.07,6,0.0,E. Ramon,Emerson Ramon Bezerra Oliveira,1371,emerson-ramon,Emerson Ramon,25,,5.0,5.0,7.0,14.0,,,,3.0,,1.0,,,,,,,,,,
592,True,,6.15,4.0,20,Grêmio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,112616,1,3.44,7,-0.54,G. Grando,Gabriel Hamester Grando,284,gabriel-grando,Gabriel Grando,25,4.0,,,,6.0,,4.0,,,,,,,,,76.0,26.0,,,,
593,True,,2.22,-0.3,4,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,112709,2,1.4,6,-0.13,Kaiki,Kaiki Bruno da Silva,283,kaiki,Kaiki,25,1.0,2.0,6.0,,2.0,,1.0,,,,,,,,,,,,,,
594,False,,4.7,0.0,7,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,112886,4,2.37,6,0.0,L. Barbosa,Lucas Henrique Barbosa,294,lucas-barbosa,Lucas Barbosa,25,,11.0,6.0,1.0,4.0,,,,2.0,,,,,,,,,,,,
595,False,,2.31,0.0,8,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,112913,3,0.58,6,0.0,Capasso,Manuel Vicente Capasso,267,capasso,Capasso,25,3.0,7.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,
596,False,,2.0,0.0,0,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,112984,5,0.0,6,0.0,Werton,Werton de Almeida Rêgo,262,werton,Werton,25,,,,,,,,,,,,,,,,,,,,,
597,True,,6.34,1.8,14,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,113103,5,2.19,6,0.14,F. López,José Manuel Alberto López,275,flaco-lopez,Flaco López,25,3.0,7.0,15.0,6.0,7.0,2.0,,,4.0,1.0,3.0,,,,,,,,,,
598,False,,1.0,0.0,0,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,113154,2,0.0,6,0.0,Kauan,Kauan Silva Sales,282,kauan,Kauan,25,,,,,,,,,,,,,,,,,,,,,
599,False,,3.88,0.0,9,São Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,113157,2,3.94,6,0.0,N. Mendes,Nathan Gabriel de Souza Mendes,276,nathan-mendes,Nathan Mendes,25,2.0,9.0,11.0,1.0,10.0,1.0,3.0,,1.0,,,,,,,,,,,,
600,False,,2.0,0.0,0,Palmeiras,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,113159,3,0.0,6,0.0,Michel,Michel Augusto Modesto Rafael dos Santos,275,michel,Michel,25,,,,,,,,,,,,,,,,,,,,,
601,False,,4.37,0.0,3,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,113295,3,4.7,6,0.0,Júlio,Júlio César Alves Gonçalves,327,julio,Júlio,25,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,
602,True,,6.34,5.5,19,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,113359,4,3.08,7,0.28,P. Maia,Pablo Gonçalves Maia Fortunato,276,pablo-maia,Pablo Maia,25,4.0,31.0,38.0,9.0,14.0,2.0,,,8.0,,,1.0,,,,,,,,,
603,False,,1.67,0.0,8,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,113384,2,2.74,6,0.0,D. Batista,Diogo Batista de Souza,294,diogo-batista,Diogo Batista,25,1.0,4.0,8.0,2.0,3.0,,2.0,1.0,2.0,,,,,,,,,,,,
604,True,,7.96,0.5,13,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,113558,4,2.96,6,-0.27,Bruninho,Bruno Gonçalves de Jesus,280,bruninho,Bruninho,25,,7.0,1.0,2.0,6.0,2.0,,1.0,5.0,,1.0,,1.0,,,,,,,,
605,True,,0.79,0.5,3,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,113663,5,-0.13,6,0.05,Kevin,Kevin Santos Lopes de Macedo,275,kevin,Kevin,25,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,
606,False,,1.0,0.0,0,Flamengo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,113667,5,0.0,6,0.0,R. Luka,Ryan Luka Cordeiro de Souza,262,ryan-luka,Ryan Luka,25,,,,,,,,,,,,,,,,,,,,,
607,False,,1.29,0.0,2,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,114174,5,-0.05,6,0.0,A. Luiz,André Luiz Inácio da Silva,262,andre-luiz,André Luiz,25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
608,False,,1.0,0.0,0,Cuiabá,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,114497,2,0.0,6,0.0,J. Tavares,Juan Pablo Vilela Tavares,1371,juan-tavares,Juan Tavares,25,,,,,,,,,,,,,,,,,,,,,
609,False,,3.0,0.0,0,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,114790,3,0.0,6,0.0,Cleiton,Cleiton Santana dos Santos,262,cleiton,Cleiton,25,,,,,,,,,,,,,,,,,,,,,
610,False,,12.47,0.0,21,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,114802,5,7.59,5,0.0,V. Roque,Vitor Hugo Roque Ferreira,293,vitor-roque,Vitor Roque,25,6.0,19.0,32.0,14.0,42.0,11.0,,3.0,11.0,1.0,5.0,,,1.0,,,,,,,
611,False,,2.0,0.0,0,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,114888,4,0.0,6,0.0,Luciano,Luciano Silva Santos,280,luciano,Luciano,25,,,,,,,,,,,,,,,,,,,,,
612,False,,1.0,0.0,0,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,114893,1,0.0,6,0.0,Peruchi,Vinicius Pasquini Peruchi,1371,peruchi,Peruchi,25,,,,,,,,,,,,,,,,,,,,,
613,False,,1.57,0.0,2,Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,115025,4,1.25,6,0.0,Miguelito,Miguel Àngel Terceros,277,miguelito,Miguelito,25,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
614,False,,2.63,0.0,8,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,115061,2,2.75,6,0.0,T. Lara,Thauan Lara dos Santos,285,thauan-lara,Thauan Lara,25,1.0,5.0,6.0,2.0,12.0,,2.0,,1.0,,,,,,,,,,,,
615,False,,3.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,115227,5,0.0,6,0.0,Caio,Caio Matheus da Silva,276,caio,Caio,25,,,,,,,,,,,,,,,,,,,,,
616,True,,9.81,6.0,24,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,115239,2,5.12,7,-0.07,Wesley,Wesley Vinícius França Lima,262,wesley,Wesley,25,3.0,48.0,40.0,4.0,37.0,1.0,8.0,1.0,3.0,1.0,8.0,,1.0,1.0,,,,,,,
617,True,,1.94,1.8,5,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,115246,3,3.28,7,0.13,Naves,Kaiky Marques Naves,275,naves,Naves,25,,6.0,6.0,,2.0,,2.0,,,,,,,,,,,,,,
618,False,,1.0,0.0,0,Palmeiras,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,115247,1,0.0,6,0.0,Kaique,Kaique Pereira Azarias,275,kaique,Kaique,25,,,,,,,,,,,,,,,,,,,,,
619,True,,2.49,6.5,15,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,115248,4,2.02,7,1.0,J. Jhon,Jhonatan dos Santos Rosa,275,jhon-jhon,Jhon Jhon,25,3.0,19.0,20.0,3.0,9.0,,,1.0,3.0,,1.0,,,,,,,,,,
620,False,,1.0,0.0,0,Atlético-MG,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,115268,3,0.0,6,0.0,Rômulo,Rômulo Helberte Pereira Junior,282,romulo,Rômulo,25,,,,,,,,,,,,,,,,,,,,,
621,False,,1.0,0.0,0,Athlético-PR,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,115273,5,0.0,6,0.0,Emersonn,Emersonn Correia da Silva,293,emersonn,Emersonn,25,,,,,,,,,,,,,,,,,,,,,
622,False,,4.0,0.0,0,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,115537,3,0.0,6,0.0,M. Victor,Marcos Victor Ferreira da Silva,265,marcos-victor,Marcos Victor,25,,,,,,,,,,,,,,,,,,,,,
623,True,,3.0,2.3,8,América-MG,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,115563,4,3.53,7,-0.87,Rodriguinho,Rodrigo Henrique Santos de Souza,327,rodriguinho,Rodriguinho,25,1.0,8.0,10.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,
624,False,,1.0,0.0,8,Grêmio,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,115671,4,0.61,6,0.0,Mila,Lucas Eduardo Müller - Milla,284,mila,Mila,25,2.0,5.0,10.0,3.0,3.0,,,,,,,,,,,,,,,,
625,False,,2.0,0.0,0,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,115674,1,0.0,6,0.0,G. Delfim,Gabriel Delfim Ferreira,282,gabriel-delfim,Gabriel Delfim,25,,,,,,,,,,,,,,,,,,,,,
626,False,,1.14,0.0,2,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,115733,3,-1.8,6,0.0,Z. Vitor,José Vitor Geminiano Cavalieri,267,ze-vitor,Zé Vitor,25,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,
627,False,,2.0,0.0,0,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,115734,3,0.0,6,0.0,Pimentel,Eric Lima Pimentel,267,pimentel,Pimentel,25,,,,,,,,,,,,,,,,,,,,,
628,False,,1.0,0.0,0,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,115870,2,0.0,6,0.0,Jonathan,Jonathan da Cruz Silva,280,jonathan,Jonathan,25,,,,,,,,,,,,,,,,,,,,,
629,False,,1.0,0.0,0,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,115914,4,0.0,6,0.0,E. Araújo,Everton Gustavo Fernandes Araújo,262,evertton-araujo,Evertton Araújo,25,,,,,,,,,,,,,,,,,,,,,
630,True,,8.72,-0.1,20,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,115915,5,2.84,6,-0.3,Lelê,Leanderson da Silva Genésio,266,lele,Lelê,25,1.0,8.0,25.0,15.0,6.0,2.0,,2.0,13.0,,9.0,1.0,,1.0,,,,,,,
631,True,,8.09,9.6,19,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,115959,5,2.85,7,1.01,Endrick,Endrick Felipe Moreira de Sousa,275,endrick,Endrick,25,2.0,5.0,27.0,9.0,15.0,5.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,
632,False,,4.46,0.0,19,Cuiabá,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,115986,4,3.03,3,0.0,Denilson,Denilson Alves Borges,1371,denilson,Denilson,25,6.0,28.0,25.0,8.0,22.0,1.0,,1.0,6.0,,,,,,,,,,,,
633,False,,1.63,0.0,4,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,115997,4,3.82,6,0.0,M. Henrique,Mateus Henrique Alves Silva,327,mateus-henrique,Mateus Henrique,25,1.0,8.0,7.0,1.0,6.0,,,1.0,,,,,,,,,,,,,
634,False,,2.43,0.0,2,América-MG,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,115998,5,1.65,5,0.0,Adyson,Adyson do Nascimento Soares,327,adyson,Adyson,25,,3.0,1.0,,,,,,,,,,,,,,,,,,
635,False,,1.0,0.0,0,Botafogo,,116000,2,0.0,6,0.0,Wallison,Wallison Nunes Silva,263,wallison,Wallison,25,,,,,,,,,,,,,,,,,,,,,
636,True,,2.49,1.0,7,Bragantino,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,116012,4,1.24,6,0.23,M. Gonçalves,Matheus Gonçalves Martins,280,matheus-goncalves,Matheus Gonçalves,25,2.0,,3.0,4.0,7.0,,,1.0,,,1.0,,,,,,,,,,
637,False,,1.77,0.0,4,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,116013,4,1.08,6,0.0,I. Jesus,Igor Jesus Lima,262,igor-jesus,Igor Jesus,25,1.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,
638,False,,2.0,0.0,0,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,116025,5,0.0,6,0.0,Petterson,Petterson Novaes Reis,262,petterson,Petterson,25,,,,,,,,,,,,,,,,,,,,,
639,True,,5.96,0.0,24,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,116034,4,2.51,6,-0.24,V. Hugo,Victor Hugo Gomes Silva,262,victor-hugo,Victor Hugo,25,1.0,24.0,8.0,5.0,21.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,
640,False,,1.0,0.0,0,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,116046,4,0.0,6,0.0,V. Graziani,Vitor Hugo Santos Graziani,282,vitor-graziani,Vitor Graziani,25,,,,,,,,,,,,,,,,,,,,,
641,False,,2.11,0.0,1,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,116048,4,0.0,6,0.0,Raí,Raí da Silva Pessanha,263,rai,Raí,25,,,,,,,,,,,,,,,,,,,,,
642,False,,5.36,0.0,9,Grêmio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,116065,2,3.42,5,0.0,Cuiabano,Luís Eduardo Soares da Silva,284,cuiabano,Cuiabano,25,3.0,13.0,17.0,3.0,9.0,1.0,1.0,,3.0,,2.0,,,,,,,,,,
643,False,,3.02,0.0,1,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,116137,2,4.8,6,0.0,J. Moreira,João Moreira Sanmartin Souza,276,joao-moreira,João Moreira,25,,2.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,
644,False,,1.0,0.0,0,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,116282,4,0.0,6,0.0,G. Silva,Gabriel Silva Azevedo Figueiredo,294,gabriel-silva,Gabriel Silva,25,,,,,,,,,,,,,,,,,,,,,
645,False,,6.61,0.0,13,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,116447,4,3.09,5,0.0,Hércules,Hércules Pereira do Nascimento,356,hercules,Hércules,25,1.0,20.0,15.0,7.0,7.0,1.0,,,4.0,,2.0,,,,,,,,,,
646,False,,2.08,0.0,3,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,116450,2,0.43,5,0.0,André,André Dhominique Queiroz Santiago Da Silva,265,andre,André,25,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
647,True,,7.02,5.0,22,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,116461,2,3.05,6,0.71,Jamerson,Jamerson Santos de Jesus,294,jamerson,Jamerson,25,4.0,36.0,20.0,6.0,9.0,,4.0,,4.0,,3.0,,,,,,,,,,
648,False,,1.0,0.0,0,Goiás,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,116562,1,0.0,6,0.0,Ezequiel,Ezequiel Alves de Oliveira Vieira,290,ezequiel,Ezequiel,25,,,,,,,,,,,,,,,,,,,,,
649,False,,1.0,0.0,0,Bragantino,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,116825,2,0.0,6,0.0,Jhonny,Jhonny Cardinoti Pedro,280,jhonny,Jhonny,25,,,,,,,,,,,,,,,,,,,,,
650,False,,1.0,0.0,0,Goiás,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,116835,5,0.0,6,0.0,Reginaldo,Reginaldo dos Santos Moreira,290,reginaldo,Reginaldo,25,,,,,,,,,,,,,,,,,,,,,
651,False,,0.74,0.0,1,Flamengo,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,117112,4,0.0,6,0.0,Pedrinho,Pedro Henrique Fonseca de Araújo Martins,262,pedrinho,Pedrinho,25,,,,,,,,,,,,,,,,,,,,,
652,True,,6.82,2.7,20,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,117314,5,3.93,6,0.44,T. Borbas,Thiago Nicolás Borbas Silva,280,thiago-borbas,Thiago Borbas,25,7.0,9.0,33.0,13.0,11.0,6.0,,1.0,13.0,,2.0,,,,,,,,,,
653,False,,3.12,0.0,1,Bragantino,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,117336,3,6.4,5,0.0,Cipriano,João Luiz da Silva Cipriano,280,cipriano,Cipriano,25,1.0,3.0,4.0,,,,1.0,,,,,,,,,,,,,,
654,False,,2.12,0.0,7,América-MG,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,117403,5,1.82,6,0.0,R. Marques,Renato Marques de Oliveira Júnior,327,renato-marques,Renato Marques,25,2.0,2.0,6.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,
655,False,,1.45,0.0,3,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,117459,2,0.67,6,0.0,L. Maná,Leonardo Mana Hernandes,264,leo-mana,Léo Maná,25,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
656,False,,5.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,117579,4,0.0,5,0.0,Galoppo,Giuliano Galoppo,276,galoppo,Galoppo,25,,,,,,,,,,,,,,,,,,,,,
657,True,,12.05,6.66,24,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,117711,6,6.08,7,-0.07,P. Caixinha,Pedro Miguel Faria Caixinha,280,pedro-caixinha,Pedro Caixinha,25,,,,,,,,,,,,,,,,,,,11.0,,
658,False,,1.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,117818,1,0.0,6,0.0,Young,Young Navarro Moraes,276,young,Young,25,,,,,,,,,,,,,,,,,,,,,
659,False,,2.14,0.0,2,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,117849,5,1.4,5,0.0,Giovane,Giovane Santana do Nascimento,264,giovane,Giovane,25,,1.0,,2.0,,,,,,,,,,,,,,,,,
660,False,,2.11,0.0,1,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,117870,4,0.2,6,0.0,Estevão,Estevão Barreto de Oliveira,285,estevao,Estevão,25,,,1.0,,1.0,,,,,,,,,,,,,,,,
661,True,,3.25,0.0,14,Corinthians,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,117909,5,2.43,6,-0.61,Wesley,Wesley Gassova Ribeiro Teixeira,264,wesley,Wesley,25,1.0,10.0,7.0,5.0,17.0,1.0,,,3.0,1.0,,,,,,,,,,,
662,False,,3.0,0.0,0,Botafogo,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,117934,5,0.0,6,0.0,Adamo,Valentín Nicolás Adamo Reyes,263,adamo,Adamo,25,,,,,,,,,,,,,,,,,,,,,
663,False,,1.53,0.0,1,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,118175,4,0.5,5,0.0,N. Camargo,Nathan Camargo dos Santos,280,nathan-camargo,Nathan Camargo,25,,,,,1.0,,,,,,,,,,,,,,,,
664,True,,1.21,0.8,6,Grêmio,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,118238,4,1.98,6,0.16,Ronald,Ronald Cardoso Falkoski,284,ronald,Ronald,25,1.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
665,False,,1.31,0.0,1,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,118304,5,-0.3,6,0.0,Pedrinho,Pedro Junqueira de Oliveira,290,pedrinho,Pedrinho,25,,,1.0,,,,,,,,,,,,,,,,,,
666,False,,0.74,0.0,1,Goiás,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,118367,5,0.0,6,0.0,Denzel,Denzel Nogueira Damasceno,290,denzel,Denzel,25,,,,,,,,,,,,,,,,,,,,,
667,True,,10.37,7.64,2,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/09/photo_FORMATO.png,118387,6,8.58,7,-1.58,M. Jorge,Mario Jorge dos Santos Silva,262,mario-jorge,Mario Jorge,25,,,,,,,,,,,,,,,,,,,2.0,,
