,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.entrou_em_campo,atletas.rodada_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.clube.id.full.name,atletas.atleta_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,DE,GS,SG,CV,PC,PS,V,GC,DP,PI
82,6,Marllon,20,marllon,True,23,Marllon,6.9,3,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,2.92,,1371,Cuiabá,70666,2.1,Marllon Gonçalves Jerônimo Borges,0.32,1.0,6.0,19.0,15.0,,5.0,10.0,,1.0,1.0,,,,5.0,,1.0,,,,,
83,7,E. Valencia,8,enner-valencia,False,23,Enner Valencia,8.82,5,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,2.88,,285,Internacional,70788,0.0,Enner Remberto Valencia Lastra,0.0,1.0,2.0,3.0,7.0,4.0,5.0,15.0,1.0,,8.0,,,,,,,,,,,
84,7,J. Sampaoli,22,jorge-sampaoli,True,23,Jorge Sampaoli,11.69,6,https://s.sde.globo.com/media/person_role/2023/04/17/photo_FORMATO_Fp5qEri.png,5.38,,262,Flamengo,70800,2.5,Jorge Sampaoli,-0.42,,,,,,,,,,,,,,,,,,10.0,,,
85,7,D. Barbosa,12,diogo-barbosa,True,23,Diogo Barbosa,6.65,2,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,3.16,,266,Fluminense,70916,0.0,Diogo Barbosa Mendanha,-1.84,,2.0,9.0,5.0,,1.0,14.0,,1.0,1.0,,,,3.0,,,,,,,
86,2,B. Henrique,7,bruno-henrique,True,23,Bruno Henrique,7.72,4,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,3.27,,285,Internacional,70944,2.9,Bruno Henrique Corsini,0.29,,2.0,8.0,12.0,3.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,
87,6,Payet,2,payet,True,23,Payet,9.45,4,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,1.35,,267,Vasco,70984,0.5,Florent Dimitri Payet,-0.8,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
88,6,L. Cittadini,10,leo-cittadini,True,23,Léo Cittadini,1.93,4,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,1.15,,265,Bahia,70986,1.2,Leonardo Cittadini,-0.24,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,
89,7,Maicon,6,maicon,True,23,Maicon,5.58,3,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,3.05,,267,Vasco,71227,3.6,Maicon Pereira Roque,0.38,,,6.0,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,
90,6,F. Miguel,4,fernando-miguel,False,23,Fernando Miguel,10.86,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,5.25,,356,Fortaleza,71571,0.0,Fernando Miguel Kaufmann,0.0,,,,,,,,,,,,20.0,4.0,1.0,,,,,,,
91,7,Weverton,21,weverton,True,23,Weverton,10.16,1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,4.19,,275,Palmeiras,71631,7.0,Weverton Pereira da Silva,0.0,,2.0,,,,,4.0,,,,,64.0,16.0,8.0,,,,,,,
92,7,G. Gómez,21,gustavo-gomez,True,23,Gustavo Gómez,10.06,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,3.93,,275,Palmeiras,71684,8.3,Gustavo Raúl Gómez Portillo,0.64,1.0,7.0,26.0,24.0,3.0,7.0,17.0,,1.0,3.0,,,,7.0,,,,,,,
93,6,T. Galhardo,19,thiago-galhardo,True,23,Thiago Galhardo,6.96,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,3.3,,356,Fortaleza,71844,2.7,Thiago Galhardo do Nascimento Rocha,0.08,,4.0,12.0,9.0,8.0,17.0,17.0,,3.0,8.0,,,,,,,,,,,
94,7,G. Pires,5,gabriel-pires,False,23,Gabriel Pires,5.0,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,4.96,,263,Botafogo,71898,0.0,Gabriel Appelt Pires,0.0,1.0,1.0,18.0,8.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,,
95,6,Iturbe,3,iturbe,True,23,Iturbe,4.42,5,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,2.27,,284,Grêmio,72134,1.8,Juan Manuel Iturbe Arévalos,-0.21,,,6.0,3.0,,,1.0,,,,,,,,,,,,,,
96,6,D. Avelar,15,danilo-avelar,True,23,Danilo Avelar,5.32,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TwK8xQJ.png,4.59,,327,América-MG,72142,-2.0,Danilo Fernando Avelar,-1.6,1.0,3.0,20.0,28.0,7.0,8.0,9.0,1.0,3.0,1.0,,,1.0,2.0,1.0,1.0,,,,,
97,7,Everson,22,everson,True,23,Everson,6.88,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,3.48,,282,Atlético-MG,72294,6.0,Everson Felipe Marques Pires,0.52,,4.0,,,,,5.0,,,,,57.0,19.0,8.0,,,,,,,
98,6,F. Alves,0,felipe-alves,False,23,Felipe Alves,6.0,1,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,0.0,,276,São Paulo,72372,0.0,Felipe Alves Raymundo,0.0,,,,,,,,,,,,,,,,,,,,,
99,7,F. Diniz,23,fernando-diniz,True,23,Fernando Diniz,14.36,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,5.33,,266,Fluminense,72391,4.82,Fernando Diniz Silva,-0.27,,,,,,,,,,,,,,,,,,11.0,,,
100,5,G. Campanharo,12,gustavo-campanharo,True,23,Gustavo Campanharo,4.78,4,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,2.4,,285,Internacional,72497,-0.3,Gustavo Campanharo,-0.78,,5.0,27.0,20.0,3.0,,8.0,,,,,,,,,,,,,,
101,7,Maguinho,20,maguinho,False,23,Maguinho,4.75,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,3.64,,290,Goiás,72532,0.0,Magno José da Silva,0.0,,5.0,27.0,48.0,,11.0,20.0,,2.0,,,,,6.0,2.0,,1.0,,,,
102,6,M. Cavichioli,12,matheus-cavichioli,True,23,Matheus Cavichioli,6.27,1,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,2.43,,327,América-MG,72580,5.0,Matheus Fernando Cavichioli,-0.22,,,,1.0,,,1.0,,,,,42.0,26.0,1.0,1.0,,,,1.0,2.0,
103,5,P. Henrique,17,pedro-henrique,False,23,Pedro Henrique,5.97,5,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,2.6,,285,Internacional,72583,0.0,Pedro Henrique Konzen Medina da Silva,0.0,1.0,1.0,15.0,31.0,5.0,14.0,14.0,,1.0,16.0,,,,,,,1.0,,,,
104,6,M. Kozlinski,1,mauricio-kozlinski,False,23,Maurício Kozlinski,4.92,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,6.0,,356,Fortaleza,72595,0.0,Maurício Kozlinski,0.0,,,,,,,,,,,,1.0,,1.0,,,,,,,
105,6,V. Hugo,16,vitor-hugo,False,23,Vitor Hugo,6.18,3,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,3.68,,265,Bahia,72605,0.0,Vitor Hugo Franchescoli de Souza,0.0,,3.0,24.0,14.0,1.0,5.0,10.0,,1.0,,,,,4.0,,1.0,,,,,
106,7,Ceppelini,19,ceppelini,True,23,Ceppelini,4.11,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_l5sEyLV.png,2.19,,1371,Cuiabá,72762,1.2,Pablo Daniel Ceppelini Gatto,-0.06,3.0,3.0,9.0,13.0,8.0,7.0,15.0,,,1.0,,,,,,,,,,,
107,6,L. Adriano,20,luiz-adriano,False,23,Luiz Adriano,5.33,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,2.59,,285,Internacional,72772,0.0,Luiz Adriano de Souza da Silva,0.0,1.0,,9.0,8.0,5.0,7.0,16.0,2.0,2.0,3.0,,,,,1.0,,,,,,
108,7,Fernandinho,11,fernandinho,False,23,Fernandinho,5.01,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,2.66,,293,Athlético-PR,72775,0.0,Fernando Luiz Rosa,0.0,2.0,5.0,12.0,19.0,1.0,5.0,13.0,,1.0,1.0,,,,,1.0,1.0,,,,,
109,7,Mercado,14,mercado,True,23,Mercado,5.05,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,3.3,,285,Internacional,72951,-1.1,Gabriel Iván Mercado,-1.16,,7.0,22.0,23.0,2.0,1.0,7.0,,,,,,,6.0,1.0,,,,,,
110,6,D. Borges,8,daniel-borges,True,23,Daniel Borges,4.44,2,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_9c2ocup.png,1.3,,327,América-MG,73318,-0.3,Daniel Fortunato Borges,-0.13,,1.0,10.0,11.0,1.0,,3.0,1.0,,,,,,,1.0,,,,,,
111,7,S. Xavier,17,samuel-xavier,False,23,Samuel Xavier,10.71,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,4.56,,266,Fluminense,73384,0.0,Samuel Xavier Brito,0.0,2.0,6.0,18.0,14.0,2.0,8.0,19.0,,1.0,4.0,,,,6.0,,,,,,,
112,6,J. Dias,10,jean-dias,False,23,Jean Dias,3.14,5,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,2.23,,285,Internacional,73479,0.0,Jean Dias da Costa,0.0,1.0,1.0,2.0,5.0,1.0,3.0,12.0,,1.0,1.0,,,,,,,,,,,1.0
113,6,B. Alves,19,bruno-alves,True,23,Bruno Alves,5.43,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,1.76,,284,Grêmio,73620,0.0,Bruno Fabiano Alves,-0.22,,2.0,13.0,14.0,1.0,3.0,11.0,,,2.0,,,,3.0,,,,,,,
114,7,G. Marques,16,guilherme-marques,False,23,Guilherme Marques,4.27,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,4.13,,290,Goiás,73781,0.0,Guilherme Costa Marques,0.0,3.0,3.0,18.0,24.0,5.0,9.0,11.0,,3.0,2.0,,,,,1.0,,,,,,
115,6,R. Caio,1,rodrigo-caio,False,23,Rodrigo Caio,3.97,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,0.0,,262,Flamengo,73800,0.0,Rodrigo Caio Coquette Russo,0.0,,,,,,,,,,,,,,,,,,,,,
116,5,Aloísio,12,aloisio,False,23,Aloísio,7.85,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_0mypCN5.png,4.57,,327,América-MG,73850,0.0,Aloísio dos Santos Gonçalves,0.0,1.0,3.0,2.0,18.0,7.0,10.0,8.0,4.0,3.0,6.0,,,,,,,,,,,
117,6,B. Peres,1,bruno-peres,True,23,Bruno Peres,5.88,2,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,5.0,,293,Athlético-PR,73962,5.0,Bruno da Silva Peres,-0.12,,,,,,,,,,,,,,1.0,,,,,,,
118,5,Alison,5,alison,False,23,Alison,3.03,4,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,1.24,,277,Santos,73974,0.0,Alison Lopes Ferreira,0.0,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,
119,6,G. Fernández,1,gatito-fernandez,True,23,Gatito Fernández,6.23,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,2.0,,263,Botafogo,74061,2.0,Roberto Junior Fernández Torres,-1.77,,,,,,,,,,,,3.0,1.0,,,,,,,,
120,6,Rincón,4,rincon,True,23,Rincón,5.54,4,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,1.73,,277,Santos,74187,2.1,Tomás Eduardo Rincón Hernández,0.09,,1.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
121,7,Madson,18,madson,True,23,Madson,7.21,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,3.06,,293,Athlético-PR,78077,8.4,Madson Ferreira dos Santos,1.02,2.0,3.0,6.0,16.0,3.0,2.0,16.0,,1.0,3.0,,,,5.0,,,,,,,
122,6,Everaldo,20,everaldo,True,23,Everaldo,8.1,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,2.6,,265,Bahia,78117,2.9,Everaldo Stum,-0.63,1.0,4.0,7.0,15.0,9.0,7.0,15.0,,3.0,7.0,,,,,,,,,,,
123,7,Renê,20,rene,True,23,Renê,10.74,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,5.08,,285,Internacional,78445,8.0,Renê Rodrigues Martins,0.3,,2.0,36.0,15.0,1.0,3.0,27.0,,1.0,1.0,,,,8.0,,,,,,,
124,6,J. Cafu,20,jonathan-cafu,True,23,Jonathan Cafu,6.75,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,2.7,,1371,Cuiabá,78580,3.4,Jonathan Renato Barbosa,0.42,2.0,3.0,23.0,23.0,4.0,6.0,30.0,,,4.0,,,,,,,2.0,,,,
125,7,Gabriel,7,gabriel,True,23,Gabriel,3.75,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,0.43,,285,Internacional,78605,-1.9,Gabriel Girotto Franco,-0.66,,2.0,5.0,11.0,,1.0,3.0,,,,,,,,,,,,,,
126,5,Ramiro,6,ramiro,False,23,Ramiro,5.62,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,3.8,,283,Cruzeiro,78715,0.0,Ramiro Moschen Benetti,0.0,1.0,3.0,9.0,8.0,1.0,4.0,,,1.0,,,,,,,,,,,,
127,7,Reinaldo,15,reinaldo,True,23,Reinaldo,7.7,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,3.85,,284,Grêmio,78850,3.9,Reinaldo Manoel da Silva,-0.63,4.0,7.0,11.0,23.0,6.0,5.0,15.0,,1.0,2.0,,,,3.0,1.0,,,,,,
128,6,T. Santos,9,thiago-santos,False,23,Thiago Santos,1.67,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,0.54,,266,Fluminense,78855,0.0,Thiago dos Santos,0.0,,2.0,5.0,8.0,1.0,,4.0,,,,,,,,,,,,,,
129,7,V. Cuesta,21,victor-cuesta,True,23,Víctor Cuesta,10.2,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,5.47,,263,Botafogo,79113,1.1,Víctor Leandro Cuesta,-0.09,1.0,7.0,27.0,17.0,2.0,6.0,13.0,1.0,1.0,1.0,,,,13.0,,,,,,,
130,6,S. Romero,15,silvio-romero,True,23,Silvio Romero,4.35,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,1.82,,356,Fortaleza,79188,0.5,Silvio Ezequiel Romero,0.01,1.0,2.0,1.0,8.0,2.0,3.0,4.0,1.0,2.0,4.0,,,,,,,,,,,
131,3,F. Augusto,15,filipe-augusto,True,23,Filipe Augusto,1.51,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,0.61,,1371,Cuiabá,79268,-0.2,Filipe Augusto Carvalho Souza,-0.18,,3.0,12.0,18.0,1.0,,10.0,,,,,,,,1.0,,,,,,
132,6,R. Silva,8,ricardo-silva,True,23,Ricardo Silva,2.11,3,https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,1.8,,327,América-MG,79334,1.4,Ricardo César Dantas da Silva,-0.94,,1.0,8.0,9.0,,,7.0,,,,,,,1.0,,,,,,,
133,7,Cano,21,cano,True,23,Cano,13.92,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,4.76,,266,Fluminense,79631,1.6,Germán Ezequiel Cano,-0.23,,4.0,13.0,20.0,17.0,16.0,9.0,2.0,7.0,11.0,1.0,,,,,,,,,,
134,7,L. Silva,11,lucas-silva,True,23,Lucas Silva,5.58,4,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,3.27,,283,Cruzeiro,79701,7.1,Lucas Silva Borges,0.55,2.0,1.0,16.0,13.0,2.0,3.0,14.0,,,1.0,,,,,,,,,,,
135,6,Jesé,0,jese,False,23,Jesé,9.0,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,0.0,,294,Coritiba,79825,0.0,Jesé Rodríguez Ruíz,0.0,,,,,,,,,,,,,,,,,,,,,
136,7,Y. Pikachu,23,yago-pikachu,True,23,Yago Pikachu,8.77,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,2.73,,356,Fortaleza,80196,8.5,Glaybson Yago Souza Lisboa,1.07,1.0,2.0,8.0,6.0,8.0,7.0,18.0,,4.0,3.0,1.0,,,,,,,,,,
137,7,Luciano,19,luciano,True,23,Luciano,11.11,5,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,4.46,,276,São Paulo,80287,1.5,Luciano da Rocha Neves,-0.26,2.0,4.0,9.0,14.0,10.0,14.0,31.0,2.0,4.0,5.0,1.0,,,,,,,,,,
138,6,Gilberto,8,gilberto,True,23,Gilberto,9.37,2,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,5.26,,265,Bahia,80313,5.5,Gilberto Moraes Júnior,1.2,1.0,2.0,14.0,5.0,2.0,3.0,10.0,,,,,,,3.0,,1.0,,,,,
139,6,Marlon,6,marlon,True,23,Marlon,4.41,3,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220.png,0.85,,266,Fluminense,80538,-1.6,Marlon Santos da Silva Barbosa,-0.86,,4.0,4.0,8.0,1.0,,1.0,,,,,,,1.0,,,,,,,
140,6,L. Lima,22,lucas-lima,True,23,Lucas Lima,7.12,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,3.37,,277,Santos,80583,0.8,Lucas Rafael Araújo Lima,-0.21,4.0,3.0,31.0,35.0,2.0,5.0,33.0,,1.0,4.0,,,,,,,,,,,
141,6,Luan,15,luan,True,23,Luan,7.9,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,4.18,,275,Palmeiras,80692,5.7,Luan Garcia Teixeira,0.3,1.0,3.0,12.0,20.0,2.0,6.0,11.0,1.0,1.0,3.0,,,,6.0,,1.0,,,,,
142,5,P. Geromel,1,pedro-geromel,False,23,Pedro Geromel,6.19,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,6.2,,284,Grêmio,80853,0.0,Pedro Tonon Geromel,0.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
143,6,Jair,16,jair,False,23,Jair,7.93,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,3.59,,267,Vasco,81091,0.0,Jair Rodrigues Júnior,0.0,,5.0,26.0,25.0,2.0,3.0,40.0,,2.0,,,,,,1.0,,1.0,,,,
144,6,L. Mugni,7,lucas-mugni,True,23,Lucas Mugni,2.79,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,1.16,,265,Bahia,81121,0.0,Lucas Andrés Mugni,-0.12,,,5.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
145,7,Mayke,20,mayke,True,23,Mayke,9.18,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,5.37,,275,Palmeiras,81150,5.8,Mayke Rocha de Oliveira,-0.12,4.0,3.0,36.0,22.0,1.0,1.0,8.0,,1.0,2.0,,,,8.0,,,,,,,
146,7,Mallo,4,mallo,True,23,Mallo,6.32,2,https://s.sde.globo.com/media/person_role/2023/08/14/photo_220x220_q74YevE.png,3.75,,285,Internacional,81551,3.9,Hugo Mallo,0.1,,1.0,3.0,4.0,,2.0,4.0,,,,,,,2.0,,,,,,,
147,6,Cazares,2,cazares,True,23,Cazares,4.85,4,https://s.sde.globo.com/media/person_role/2023/08/22/photo_220x220.png,1.55,,327,América-MG,81682,1.7,Juan Ramón Cazares Sevillano,-0.06,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
148,6,Rossi,2,rossi,True,23,Rossi,6.51,5,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,8.25,,267,Vasco,81798,16.2,Rosicley Pereira da Silva,3.49,2.0,,6.0,4.0,,,1.0,,,,,,,,,,,,,,
149,7,Alisson,20,alisson,True,23,Alisson,5.68,4,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,2.48,,276,São Paulo,81845,3.7,Alisson Euler de Freitas Castro,0.3,3.0,2.0,21.0,21.0,1.0,10.0,16.0,,,1.0,,,,,,,1.0,,,,
150,7,J. Ricardo,18,joao-ricardo,True,23,João Ricardo,7.48,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,4.42,,356,Fortaleza,81881,0.0,João Ricardo Riedi,-0.69,,2.0,,,,,7.0,,,,,54.0,18.0,7.0,,,,,,1.0,
151,7,W. Oliveira,19,willian-oliveira,True,23,Willian Oliveira,2.61,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,1.84,,290,Goiás,81952,-1.9,Willian Osmar de Oliveira Silva,-0.5,,5.0,25.0,26.0,2.0,3.0,20.0,1.0,,,,,,,,,,,,,
152,3,R. Guzzo,5,raphael-guzzo,True,23,Raphael Guzzo,1.78,4,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,-0.42,,290,Goiás,81966,-3.5,Raphael Gregório Guzzo,-0.98,,1.0,1.0,7.0,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,
153,6,Juninho,21,juninho,True,23,Juninho,6.34,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ek7YW7J.png,3.04,,327,América-MG,82381,1.9,Adilson dos Anjos Oliveira,-1.25,1.0,4.0,21.0,18.0,3.0,5.0,21.0,,3.0,1.0,,,,,,,1.0,,,,
154,7,Tadeu,20,tadeu,True,23,Tadeu,7.5,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,3.99,,290,Goiás,82453,4.5,Tadeu Antônio Ferreira,-0.32,,,,,,,5.0,,,,,69.0,22.0,6.0,,,,,,,
155,7,Z. Rafael,18,ze-rafael,True,23,Zé Rafael,10.98,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,4.86,,275,Palmeiras,82455,6.3,José Rafael Vivian,0.57,2.0,7.0,52.0,36.0,7.0,4.0,43.0,,,1.0,,,,,,,,,,,
156,7,Otávio,13,otavio,True,23,Otávio,4.22,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,2.11,,282,Atlético-MG,82463,2.6,Otávio Henrique Passos Santos,-0.25,,5.0,28.0,22.0,1.0,1.0,7.0,,,,,,,,,,,,,,
157,5,L. Araújo,7,luiz-araujo,False,23,Luiz Araújo,5.7,5,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,2.22,,262,Flamengo,82627,0.0,Luiz de Araújo Guimarães Neto,0.0,1.0,,3.0,5.0,4.0,2.0,8.0,,,,,,,,1.0,,1.0,,,,
158,7,Tinga,16,tinga,True,23,Tinga,9.18,2,https://s.sde.globo.com/media/person_role/2022/05/12/98abba841d176135f9ec02a557177a7f_FORMATO.png,5.32,,356,Fortaleza,82628,1.2,Guilherme de Jesus da Silva,-0.52,,,30.0,10.0,4.0,3.0,5.0,,1.0,3.0,,,,7.0,,,,,,,
159,6,M. Rangel,3,marcelo-rangel,False,23,Marcelo Rangel,2.34,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,0.0,,290,Goiás,82730,0.0,Marcelo Rangel da Rosa,0.0,,,,,,,,,,,,8.0,8.0,,,,,,,,
160,6,W. Rato,19,wellington-rato,True,23,Wellington Rato,5.74,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,1.81,,276,São Paulo,82766,3.8,Wellington Soares da Silva,0.5,2.0,3.0,12.0,8.0,3.0,9.0,10.0,,,5.0,,,,,,,,,,,
161,3,Gabriel,17,gabriel,True,23,Gabriel,11.99,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,4.49,,262,Flamengo,83257,-1.6,Gabriel Barbosa Almeida,-0.58,1.0,6.0,5.0,6.0,13.0,16.0,13.0,2.0,5.0,7.0,1.0,,,,1.0,,,,,,
162,6,J. Furch,7,julio-furch,True,23,Julio Furch,4.63,5,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,1.77,,277,Santos,83276,1.2,Julio César Furch,-0.02,,1.0,1.0,4.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,
163,6,Patrick,18,patrick,True,23,Patrick,5.49,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,1.81,,282,Atlético-MG,83433,1.2,Patrick Bezerra do Nascimento,0.04,,1.0,22.0,8.0,1.0,2.0,12.0,,,1.0,,,,,,,1.0,,,,
164,7,L. Pereira,20,leo-pereira,True,23,Léo Pereira,13.73,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_Wclql1X.png,5.32,,262,Flamengo,83528,3.2,Leonardo Pereira,-0.78,1.0,2.0,29.0,11.0,1.0,5.0,16.0,,3.0,1.0,,,,7.0,,,,,,,
165,7,Neris,13,neris,True,23,Neris,5.81,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_U329TT2.png,4.78,,283,Cruzeiro,83786,8.2,Hueglo dos Santos Neris,0.44,1.0,4.0,18.0,25.0,2.0,2.0,6.0,,,,,,,8.0,,,,,,,
166,6,Clayson,7,clayson,True,23,Clayson,5.98,5,https://s.sde.globo.com/media/person_role/2023/06/30/photo_FORMATO_AACy2wU.png,3.91,,1371,Cuiabá,83817,1.3,Clayson Henrique da Silva Vieira,-0.28,,1.0,2.0,5.0,,5.0,15.0,,2.0,,,,,,,,,,,,
