,atletas.atleta_id,atletas.apelido,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.posicao_id,atletas.clube_id,atletas.preco_num,atletas.nome,atletas.variacao_num,atletas.media_num,atletas.foto,FF,G,CA,DS,FC,FD,FS,I,SG,DE,DP,GS,PC,CV,FT,A,PS,V,PP
375,101995,Brítez,,7,Brítez,2,britez,6.3,Fortaleza,2,3,356,8.8,Emanuel Fermín Brítez,1.44,5.85,https://s.sde.globo.com/media/person_role/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,1.0,,2.0,2.0,3.0,,3.0,1.0,1.0,,,,,,,1.0,,,
376,102130,Piquerez,,2,Piquerez,1,piquerez,6.2,Palmeiras,2,2,275,9.74,Joaquín Piquerez Moreira,-1.26,6.2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,,,,5.0,1.0,,1.0,,,,,,,,,,,,
377,102137,Vitor Eudes,,6,V. Eudes,0,vitor-eudes,0.0,Fluminense,2,1,266,2.0,Vitor Eudes de Souza Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_5o99xOU.png,,,,,,,,,,,,,,,,,,,
378,102253,Lucas Halter,,7,L. Halter,1,lucas-halter,7.1,Goiás,2,3,290,6.13,Lucas Halter,1.13,7.1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,
379,102299,Mikael,,6,Mikael,0,mikael,0.0,América-MG,2,5,327,4.0,Mikael Filipe Viana,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,,,,,,,,,,,,,,,,,,,
380,102310,Matheus Felipe,,6,M. Felipe,0,matheus-felipe,0.0,Athlético-PR,2,3,293,3.0,Matheus Felipe Santos Nascimento,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,,,,,,,,,,,,,,,,,,,
381,102318,Caio Paulista,,2,C. Paulista,2,caio-paulista,7.4,São Paulo,2,2,276,7.77,Caio Fernando de Oliveira,2.03,5.65,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,1.0,,,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,
382,102561,Mastriani,,6,Mastriani,0,mastriani,0.0,América-MG,2,5,327,4.0,Gonzalo Mathías Mastriani Borges,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,,,,,,,,,,,,,,,,,,,
383,102598,Helinho,,7,Helinho,2,helinho,0.9,Bragantino,2,5,280,2.92,Hélio Júnio Nunes de Castro,-0.95,0.45,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
384,102796,Julimar,,6,Julimar,0,julimar,0.0,Athlético-PR,2,5,293,2.0,Julimar Silva Oliveira Júnior,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,,,,,,,,,,,,,,,,,,,
385,102878,Terans,,7,Terans,0,terans,0.0,Athlético-PR,2,4,293,18.0,Miguel David Terans Pérez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,,,,,,,,,,,,,,,,,,,
386,102906,Anderson,,6,Anderson,0,anderson,0.0,Cruzeiro,2,1,283,3.0,Anderson Silva da Paixão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,,,,,,,,,,,,,,,,,,,
387,102907,Matheus Teixeira,,6,M. Teixeira,0,matheus-teixeira,0.0,Bahia,2,1,265,2.0,Matheus Henrique Teixeira,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,,,,,,,,,,,,,,,,,,,
388,102909,Luan,,7,Luan,1,luan,1.3,São Paulo,2,4,276,4.49,Luan Vinícius da Silva Santos ,-1.51,1.3,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,1.0,,,,,,1.0,,,,,,,,,,,,
389,102911,Zé Ricardo,,7,Z. Ricardo,2,ze-ricardo,4.8,Goiás,2,4,290,3.32,José Ricardo Araújo Fernandes,1.51,2.8,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,2.0,,1.0,4.0,6.0,,4.0,,,,,,,,,,,,
390,102928,Canobbio,,6,Canobbio,0,canobbio,0.0,Athlético-PR,2,5,293,5.0,Agustín Canobbio Graviz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,,,,,,,,,,,,,,,,,,,
391,103014,Laquintana,,5,Laquintana,2,laquintana,0.1,Bragantino,2,5,280,3.67,Ignacio Jesús Laquintana Marsico,-0.46,1.75,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,,,,1.0,3.0,2.0,2.0,2.0,,,,,,,,,,,
392,103076,Mateus Gonçalves,,6,M. Gonçalves,0,mateus-goncalves,0.0,América-MG,2,5,327,4.0,Mateus Gonçalves Martins,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_uVg3SyA.png,,,,,,,,,,,,,,,,,,,
393,103295,Eric Ramires,,6,E. Ramires,1,eric-ramires,0.2,Bragantino,2,4,280,2.73,Eric dos Santos Rodrigues,-1.27,0.2,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,,,,,1.0,,1.0,,,,,,,,,,,,
394,103347,Matheus Alexandre,,6,M. Alexandre,1,matheus-alexandre,0.0,Cuiabá,2,2,1371,4.0,Matheus Alexandre Anastácio de Souza,0.0,1.2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,,,,,,1.0,,,,,,,,,,,,,
395,103388,Emmanuel Martínez,,7,E. Martínez,2,emmanuel-martinez,4.7,América-MG,2,4,327,3.92,Leandro Emmanuel Martínez,1.02,2.6,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,2.0,,,3.0,5.0,,3.0,,,,,,,,,,,,
396,103575,Caetano,,6,Caetano,0,caetano,0.0,Corinthians,2,3,264,3.0,João Victor Andrade Caetano,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,,,,,,,,,,,,,,,,,,,
397,103576,Rafael Bilu,,6,R. Bilu,2,rafael-bilu,3.7,Cruzeiro,2,5,283,2.32,Rafael Bilu Mudesto,1.03,1.85,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,2.0,,,2.0,1.0,,,,,,,,,,,,,,
398,103645,Marcos Paulo,,6,M. Paulo,2,marcos-paulo,6.7,São Paulo,2,5,276,7.15,Marcos Paulo Costa do Nascimento,1.73,5.05,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
399,103684,Kaíque Rocha,,5,K. Rocha,0,kaique-rocha,0.0,Athlético-PR,2,3,293,4.0,Kaíque Rocha Lima,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,,,,,,,,,,,,,,,,,,,
400,103695,Jadsom Silva,,6,J. Silva,2,jadsom-silva,1.2,Bragantino,2,4,280,1.91,Jadsom Meemyas de Oliveira da Silva,-0.41,0.4,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,
401,103700,Bruno Méndez,,7,B. Méndez,2,bruno-mendez,1.2,Corinthians,2,3,264,2.62,Bruno Méndez Cittadini,-0.86,0.3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,,,,1.0,2.0,,,,,,,,,,,,,,
402,103767,Gabriel Menino,,2,G. Menino,2,gabriel-menino,7.6,Palmeiras,2,4,275,7.33,Gabriel Vinícius Menino,1.33,4.45,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,2.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,1.0,,,
403,104017,Maycon,,6,Maycon,0,maycon,0.0,Bragantino,2,1,280,3.0,Maycon Cleiton de Paula Azevedo,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,,,,,,,,,,,,,,,,,,,
404,104079,João Fernando,,6,J. Fernando,0,joao-fernando,0.0,Botafogo,2,1,263,2.0,João Fernando Monteiro Siqueira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,,,,,,,,,,,,,,,,,,,
405,104084,Carlos Miguel,,6,C. Miguel,0,carlos-miguel,0.0,Corinthians,2,1,264,2.0,Carlos Miguel dos Santos Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,,,,,,,,,,,,,,,,,,,
406,104085,Bruno Fuchs,,7,B. Fuchs,1,bruno-fuchs,4.7,Atlético-MG,2,3,282,5.17,Bruno de Lara Fuchs,0.17,4.7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,,,,,1.0,,,,1.0,,,,,,,,,,
407,104153,Ruan,,6,Ruan,0,ruan,0.0,Corinthians,2,4,264,2.0,Ruan de Oliveira Ferreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,,,,,,,,,,,,,,,,,,,
408,104257,João Lucas,,6,J. Lucas,0,joao-lucas,0.0,Santos,2,2,277,4.0,João Lucas de Almeida Carvalho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,,,,,,,,,,,,,,,,,,,
409,104383,Matheus Mendes,,6,M. Mendes,0,matheus-mendes,0.0,Atlético-MG,2,1,282,3.0,Matheus Mendes Werneck de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,,,,,,,,,,,,,,,,,,,
410,104385,Igor Gomes,,7,I. Gomes,2,igor-gomes,4.5,Internacional,2,3,285,5.08,Igor Gomes Silva,1.27,3.7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,,,,4.0,2.0,1.0,4.0,,,,,,,,,,,,
411,104401,Vitor Mendes,,6,V. Mendes,2,vitor-mendes,5.0,Fluminense,2,3,266,6.66,Vitor Mendes Alves,1.56,4.95,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_5wjDOG6.png,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,
412,104420,Reinaldo,,6,Reinaldo,1,reinaldo,0.0,Athlético-PR,2,5,293,2.39,Reinaldo Nascimento Satorno,0.0,1.7,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,1.0,,,1.0,1.0,,,,,,,,,,,,,,
413,104502,Christian,,2,Christian,2,christian,1.3,Athlético-PR,2,4,293,8.93,Christian Roberto Alves Cardoso,0.09,5.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,2.0,1.0,,2.0,5.0,,1.0,,,,,,,,,,,,
414,104521,Vinícius Zanocelo,,6,V. Zanocelo,1,vinicius-zanocelo,3.6,Fortaleza,2,4,356,5.4,Vinícius Nelson de Souza Zanocelo,-0.6,3.6,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_wmE19yM.png,,,,2.0,,1.0,,,,,,,,,,,,,
415,104580,Sandry,,6,Sandry,0,sandry,0.0,Santos,2,4,277,4.0,Sandry Roberto Santos Goes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,,,,,,,,,,,,,,,,,,,
416,104588,Fabrício,,6,Fabrício,0,fabricio,0.0,Bragantino,2,1,280,1.0,Fabrício Oliveira de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,,,,,,,,,,,,,,,,,,,
417,104593,Darlan,,6,Darlan,1,darlan,0.0,Grêmio,2,4,284,2.71,Darlan Pereira Mendes,0.0,0.2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,,,1.0,1.0,,,,,,,,,,,,,,,
418,104640,Matheus Bianqui,,6,M. Bianqui,0,matheus-bianqui,0.0,Coritiba,2,4,294,4.0,Matheus Henrique Bianqui,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/21/photo_220x220.png,,,,,,,,,,,,,,,,,,,
419,104666,Moisés,,6,Moisés,2,moises,1.2,Fortaleza,2,5,356,10.66,Moisés Vieira da Veiga,-0.57,5.8,https://s.sde.globo.com/media/person_role/2022/05/12/f14daa299b1fbfb010af7e0468342ccd_FORMATO.png,,1.0,,1.0,,2.0,,,,,,,,,,,,,
420,104754,Juan Vojvoda,,7,J. Vojvoda,2,juan-vojvoda,10.06,Fortaleza,2,6,356,11.2,Juan Pablo Vojvoda Rizzo,2.01,7.15,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,,,,,,,,,,,,,,,,,,1.0,
421,104783,Acevedo,,6,Acevedo,2,acevedo,3.9,Bahia,2,4,265,3.6,Nicolás Brian Acevedo Tabárez,0.7,2.2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,,,,4.0,3.0,,1.0,,,,,,,,,,,,
422,104991,Igo Gabriel,,6,I. Gabriel,0,igo-gabriel,0.0,Botafogo,2,1,263,1.0,Igo Gabriel Santos Pereira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,,,,,,,,,,,,,,,,,,,
423,105049,Luis Henrique,,2,L. Henrique,2,luis-henrique,2.4,Botafogo,2,5,263,4.88,Luis Henrique Tomaz de Lima,0.23,2.8,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,1.0,,,4.0,,,,,,,,,,,,,,,
424,105171,Fabrício Daniel,,6,F. Daniel,0,fabricio-daniel,0.0,Coritiba,2,5,294,4.0,Fabrício Daniel de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_6f5bwYY.png,,,,,,,,,,,,,,,,,,,
425,105175,Khellven,,7,Khellven,0,khellven,0.0,Athlético-PR,2,2,293,9.0,Khellven Douglas Silva Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,,,,,,,,,,,,,,,,,,,
426,105208,Bento,,7,Bento,2,bento,1.5,Athlético-PR,2,1,293,10.13,Bento Matheus Krepski,-1.48,4.25,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,,,,,,,1.0,,1.0,5.0,,2.0,,,,,,,
427,105294,De Lucca,,5,D. Lucca,0,de-lucca,0.0,Vasco,2,4,267,3.0,Patrick de Lucca Chaves de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,,,,,,,,,,,,,,,,,,,
428,105300,Ferraresi,,5,Ferraresi,0,ferraresi,0.0,São Paulo,2,3,276,6.0,Nahuel Adolfo Ferraresi Hernández,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,,,,,,,,,,,,,,,,,,,
429,105373,Gabriel Xavier,,2,G. Xavier,2,gabriel-xavier,3.8,Bahia,2,3,265,3.41,Gabriel Lheman Xavier,0.89,2.35,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,
430,105433,Trindade,,6,Trindade,0,trindade,0.0,Coritiba,2,4,294,4.0,Jesús Emiliano Trindade Flores,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_IfD8fQ4.png,,,,,,,,,,,,,,,,,,,
431,105531,Matheus Bidu,,6,M. Bidu,1,matheus-bidu,0.0,Corinthians,2,2,264,4.97,Matheus Lima Beltrão Oliveira Valin,0.0,3.7,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,
432,105533,Davó,,6,Davó,0,davo,0.0,Cruzeiro,2,5,283,3.0,Matheus Alvarenga de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Y26zRnV.png,,,,,,,,,,,,,,,,,,,
433,105547,Rikelme,,6,Rikelme,0,rikelme,0.0,Cuiabá,2,5,1371,1.0,Rikelme Hernandes Amorim Rocha,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,,,,,,,,,,,,,,,,,,,
434,105566,Riquelme,,6,Riquelme,0,riquelme,0.0,Vasco,2,2,267,3.0,Riquelme Carvalho Araújo Viana,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,,,,,,,,,,,,,,,,,,,
435,105568,Lucero,,6,Lucero,1,lucero,0.0,Fortaleza,2,5,356,6.19,Juan Martín Lucero,0.0,2.6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iV2gJyv.png,,,,2.0,1.0,,1.0,,,,,,,,,,,,
436,105584,Lucas Piton,,7,L. Piton,2,lucas-piton,-1.0,Vasco,2,2,267,6.48,Lucas Piton Crivellaro,-1.91,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,,,1.0,,,,,,,,,,,,,1.0,,,
437,105585,Roni,,6,Roni,2,roni,0.3,Corinthians,2,4,264,2.16,Roni Medeiros de Moura,-0.49,0.7,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,,,1.0,3.0,4.0,,,,,,,,,,,,,,
438,105647,Maurício,,2,Maurício,1,mauricio,16.2,Internacional,2,4,285,11.06,Maurício Magalhães Prado,4.06,16.2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,,2.0,1.0,1.0,,,,,,,,,,,,,,,
439,105672,Nicolás Hernández,,6,N. Hernández,0,nicolas-hernandez,0.0,Internacional,2,3,285,4.0,Nicolás Hernández Rodríguez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,,,,,,,,,,,,,,,,,,,
440,105770,Rafael Navarro,,6,R. Navarro,2,rafael-navarro,9.8,Palmeiras,2,5,275,6.02,Rafael Navarro Leal,3.05,5.2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_D5UD7xu.png,1.0,1.0,,2.0,6.0,1.0,,2.0,,,,,,,,,,,
441,105811,Wesley,,6,Wesley,1,wesley,0.0,Cruzeiro,2,5,283,4.77,Wesley Ribeiro Silva,0.0,1.4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,,,,1.0,1.0,,1.0,,,,,,,,,,,,
442,105842,Edu,,6,Edu,0,edu,0.0,Goiás,2,3,290,3.0,Lucas Eduardo Ribeiro de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_ufnVqJV.png,,,,,,,,,,,,,,,,,,,
443,105845,Matheus Araújo,,6,M. Araújo,1,matheus-araujo,0.0,Corinthians,2,4,264,7.68,Matheus de Araújo Andrade,0.0,10.9,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,,1.0,,2.0,,,1.0,,,,,,,,,,,,
444,105899,Ivonei,,6,Ivonei,0,ivonei,0.0,Santos,2,4,277,2.0,Ivonei Júnior da Silva Rabelo,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png,,,,,,,,,,,,,,,,,,,
445,105902,Zé Gabriel,,6,Z. Gabriel,0,ze-gabriel,0.0,Vasco,2,4,267,3.0,José Gabriel dos Santos Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,,,,,,,,,,,,,,,,,,,
446,105909,Vinicius Mingotti,,6,V. Mingotti,0,vinicius-mingotti,0.0,Bahia,2,5,265,3.0,Vinicius Alessandro Mingotti,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png,,,,,,,,,,,,,,,,,,,
447,105911,Rômulo,,6,Rômulo,1,romulo,0.0,Internacional,2,4,285,1.29,Rômulo Zanre Zwarg,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,,,,,,,,,,,,,,,,,,,
448,105998,Vinícius,,6,Vinícius,0,vinicius,0.0,Vasco,2,5,267,2.0,Vinícius dos Santos de Oliveira Paiva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,,,,,,,,,,,,,,,,,,,
449,106000,Lucas Ramos,,6,L. Ramos,0,lucas-ramos,0.0,Internacional,2,4,285,4.0,Lucas de Ramos Silveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,,,,,,,,,,,,,,,,,,,
450,106002,Johnny,,7,Johnny,2,johnny,2.4,Internacional,2,4,285,6.78,João Lucas Souza Cardoso,-0.38,3.25,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,,,,4.0,,1.0,1.0,,,,,,,,,,,,
451,106083,Breno,,6,Breno,0,breno,0.0,Botafogo,2,4,263,3.0,Breno Washington Rodrigues da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_byFBxRL.png,,,,,,,,,,,,,,,,,,,
452,106160,Lucão,,7,Lucão,2,lucao,0.0,Bragantino,2,1,280,2.24,Lucas Alexandre Galdino de Azevedo,-0.34,1.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,,,1.0,,,,,,,5.0,,2.0,,,,,,,
453,106199,Gabriel Pec,,7,G. Pec,2,gabriel-pec,11.7,Vasco,2,5,267,18.89,Gabriel Fortes Chaves,4.12,14.3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,1.0,2.0,2.0,5.0,3.0,1.0,5.0,,,,,,,,,1.0,,,
454,106201,Figueiredo,,6,Figueiredo,2,figueiredo,0.9,Vasco,2,4,267,2.06,Lucas Figueiredo dos Santos,-0.52,0.45,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,,,,1.0,1.0,,,,,,,,,,,,,,
455,106202,Bruno Gomes,,7,B. Gomes,2,bruno-gomes,1.7,Coritiba,2,4,294,8.42,Bruno Gomes da Silva Clevelário,-0.29,4.6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png,1.0,,,4.0,1.0,2.0,3.0,,,,,,,,,,,,
456,106219,Kawan,,5,Kawan,0,kawan,0.0,Athlético-PR,2,4,293,2.0,Kawan Gabriel da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,,,,,,,,,,,,,,,,,,,
457,106299,Realpe,,6,Realpe,1,realpe,0.0,Bragantino,2,3,280,1.55,Leonardo Javier Realpe Montaño,0.0,-0.6,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,,,,,2.0,,,,,,,,,,,,,,
458,106323,Caio Alexandre,,7,C. Alexandre,2,caio-alexandre,10.0,Fortaleza,2,4,356,8.47,Caio Alexandre Souza e Silva,2.79,6.4,https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png,,,,6.0,3.0,,3.0,,,,,,,,,1.0,,,
459,106327,Wesley Gasolina,,6,W. Gasolina,0,wesley-gasolina,0.0,Cruzeiro,2,2,283,3.0,Wesley David de Oliveira Andrade,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_IHO297R.png,,,,,,,,,,,,,,,,,,,
460,106371,Jhonata Robert,,5,J. Robert,0,jhonata-robert,0.0,Grêmio,2,4,284,4.0,Jhonata Robert Alves da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Yc1vcMc.png,,,,,,,,,,,,,,,,,,,
461,106434,Eduardo Santos,,7,E. Santos,2,eduardo-santos,5.0,Bragantino,2,3,280,4.03,Eduardo Gonzaga Mendes Santos,1.38,3.05,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,
462,106682,Halls,,6,Halls,0,halls,0.0,Vasco,2,1,267,2.0,Hedhe Halls Rocha da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oXORlmg.png,,,,,,,,,,,,,,,,,,,
463,106704,Carlos Alberto,,6,C. Alberto,0,carlos-alberto,0.0,Botafogo,2,5,263,4.0,Carlos Alberto Gomes da Silva Filho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DgukYrK.png,,,,,,,,,,,,,,,,,,,
464,106708,Igor Formiga,,6,I. Formiga,0,igor-formiga,0.0,Cruzeiro,2,2,283,2.0,Igor Marques Paciência Cardoso,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png,,,,,,,,,,,,,,,,,,,
465,106803,André Anderson,,6,A. Anderson,0,andre-anderson,0.0,São Paulo,2,4,276,3.0,André Anderson Pomilio Lima,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,,,,,,,,,,,,,,,,,,,
466,106822,Rodrigo Nestor,,7,R. Nestor,2,rodrigo-nestor,2.2,São Paulo,2,4,276,8.51,Rodrigo Nestor Bertalia,-0.59,4.15,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png,2.0,,,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
467,106824,Welington,,6,Welington,0,welington,0.0,São Paulo,2,2,276,7.0,Welington Damascena Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,,,,,,,,,,,,,,,,,,,
468,106829,Patryck,,2,Patryck,1,patryck,5.9,São Paulo,2,2,276,3.67,Patryck Lanza dos Reis,1.67,5.9,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,
469,106830,Talles,,5,Talles,0,talles,0.0,São Paulo,2,4,276,3.0,Talles Macedo Toledo Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,,,,,,,,,,,,,,,,,,,
