,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.rodada_id,atletas.nome,atletas.slug,atletas.preco_num,atletas.apelido,atletas.status_id,atletas.posicao_id,atletas.media_num,atletas.variacao_num,atletas.clube_id,atletas.atleta_id,atletas.foto,CA,DS,FC,FD,FF,FS,G,I,FT,SG,CV,PS,DE,GS,DP,A,PC,PP,V,GC
529,Goiás,4.52,0.0,0,G. Novaes,6,Gabriel Novaes Fernandes,gabriel-novaes,4.0,Gabriel Novaes,5,5,0.0,0.0,290,109639,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Kdrpiw9.png,,,,,,,,,,,,,,,,,,,,
530,Botafogo,5.55,0.0,1,Hugo,6,Hugo Gonçalves Ferreira Neto,hugo,4.91,Hugo,6,2,7.6,0.0,263,109668,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
531,Bahia,2.37,0.0,4,J. Chávez,6,Jhoanner Stalin Chávez Quintero,jhoanner-chavez,7.43,Jhoanner Chávez,6,2,4.9,0.0,265,110021,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,1.0,9.0,6.0,,1.0,2.0,,2.0,,1.0,,,,,,1.0,,,,
532,Botafogo,3.59,0.0,4,M. Segovia,6,Matías Emanuel Segovia Torales,matias-segovia,5.24,Matías Segovia,6,4,3.25,0.0,263,110055,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,,5.0,,,,4.0,,,,,,,,,,1.0,,,,
533,Athlético-PR,1.13,0.0,0,G. Pereira,6,Gabriel Roberto Pereira,gabriel-pereira,1.0,Gabriel Pereira,6,1,0.0,0.0,293,110251,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,,,,,,,,,,,,,,,,,,,,
534,Santos,1.66,2.7,6,Ângelo,6,Ângelo Gabriel Borges Damaceno,angelo,7.01,Ângelo,7,5,5.15,-1.01,277,110415,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,,9.0,5.0,1.0,2.0,6.0,2.0,2.0,,,,,,,,,,,,
535,Palmeiras,3.3,5.15,6,A. Ferreira,6,Abel Fernando Moreira Ferreira,abel-ferreira,13.23,Abel Ferreira,7,6,6.76,-0.46,275,110506,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,,,,,,,,4.0,
536,Santos,2.25,0.0,1,V. Balieiro,6,Vinícius Balieiro Lourenço de Carvalho,vinicius-balieiro,1.99,Vinícius Balieiro,6,4,-0.3,0.0,277,110605,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,,,1.0,,,,,,,,,,,,,,,,,
537,Fluminense,0.22,0.0,4,G. Pirani,6,Gabriel Cordeiro Pirani,gabriel-pirani,4.36,Gabriel Pirani,2,4,1.52,-0.85,266,110607,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,1.0,2.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,
538,Coritiba,1.13,0.0,0,Robinho,6,João Vitor Moreira dos Santos,robinho,1.0,Robinho,6,5,0.0,0.0,294,110623,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_KfLKMAj.png,,,,,,,,,,,,,,,,,,,,
539,Goiás,2.26,0.0,0,L. Filipe,6,Luiz Filipe dos Reis Silva,luiz-filipe,2.0,Luiz Filipe,6,5,0.0,0.0,290,110632,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,,,,,,,,,,,,,,,,,,,,
540,Athlético-PR,3.39,0.0,0,Mycael,6,Mycael Pontes Moreira,mycael,3.0,Mycael,6,1,0.0,0.0,293,110698,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,,,,,,,,,,,,,,,,,,,,
541,Fluminense,3.39,0.0,0,P. Rangel,6,Pedro Felipe de Faria Rangel,pedro-rangel,3.0,Pedro Rangel,6,1,0.0,0.0,266,110708,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,,,,,,,,,,,,,,,,,,,,
542,Bragantino,1.96,3.3,3,A. Hurtado,6,José Andrés Hurtado Cheme,andres-hurtado,4.03,Andrés Hurtado,6,2,2.1,0.21,280,110715,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,,6.0,3.0,,,,,,,,,,,,,,,,,
543,Atlético-MG,4.95,8.4,6,Rubens,6,Rubens Antônio Dias,rubens,12.59,Rubens,6,2,7.2,0.37,282,110727,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,1.0,22.0,9.0,1.0,3.0,4.0,,1.0,,3.0,,,,,,,,,,
544,Cuiabá,3.39,0.0,0,J. Maranini,6,João Victor Araújo Maranini,joao-maranini,3.0,João Maranini,5,3,0.0,0.0,1371,110742,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,,,,,,,,,,,,,,,,,,,,
545,Fluminense,1.8,2.5,5,J. Kennedy,6,John Kennedy Batista de Souza,john-kennedy,11.26,John Kennedy,2,5,5.62,-0.92,266,110759,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,3.0,3.0,7.0,4.0,3.0,5.0,2.0,1.0,1.0,,,1.0,,,,,,,,
546,Bahia,6.99,12.6,5,Biel,6,Gabriel Teixeira Aragão,biel,8.44,Biel,7,5,6.44,1.76,265,110760,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,2.0,5.0,7.0,3.0,4.0,15.0,2.0,,,,,,,,,,,,,
547,Coritiba,2.26,0.0,0,Marcão,6,Marco Antônio Amorim de Oliveira Montes,marcao,2.0,Marcão,6,1,0.0,0.0,294,110775,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,,,,,,,,,,,,,,,,,,,,
548,Vasco,0.9,1.4,4,Orellano,6,Luca Nicolás Orellano,orellano,2.94,Orellano,6,4,1.3,0.18,267,110776,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,,1.0,4.0,2.0,1.0,4.0,,,,,,,,,,,,,,
549,Bahia,2.77,4.62,6,R. Paiva,6,Renato Manuel Alves Paiva,renato-paiva,8.31,Renato Paiva,7,6,4.85,0.36,265,110818,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,,,,,,,,,,,,,,,,,,,2.0,
550,Bragantino,1.55,0.0,1,G. Lopes,6,Guilherme Lopes de Almeida,guilherme-lopes,1.37,Guilherme Lopes,7,2,0.0,0.0,280,110909,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,,,,,,,,,,,,,,,,,,,,
551,Goiás,2.26,0.0,0,Lucão,6,Lucas Emmanuel Araujo Macedo,lucao,2.0,Lucão,6,5,0.0,0.0,290,110928,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,,,,,,,,,,,,,,,,,,,,
552,Fluminense,2.26,0.0,0,G. Apis,6,Gustavo Apis Pascoal de Farias,gustavo-apis,2.0,Gustavo Apis,6,4,0.0,0.0,266,110947,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,,,,,,,,,,,,,,,,,,,,
553,Botafogo,5.65,0.0,0,Kayque,6,Kayque Luiz Pereira,kayque,5.0,Kayque,6,4,0.0,0.0,263,110962,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,,,,,,,,,,,,,,,,,,,,
554,América-MG,2.26,0.0,0,Robson,6,Robson Luiz dos Santos Nascimento,robson,2.0,Robson,6,1,0.0,0.0,327,111172,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,,,,,,,,,,,,,,,,,,,,
555,Fortaleza,3.39,0.0,0,A. Vinicius,6,Alix Vinicius de Souza Sampaio,alix-vinicius,3.0,Alix Vinicius,6,3,0.0,0.0,356,111246,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,,,,,,,,,,,,,,,,,,,,
556,Grêmio,4.04,7.4,3,G. Martins,6,Gustavo Martins de Souza Santos,gustavo-martins,2.5,Gustavo Martins,6,3,2.63,1.65,284,111309,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_Nq3rpYO.png,1.0,4.0,3.0,,,,,,,1.0,,,,,,,,,,
557,Bragantino,1.7,0.0,3,Sorriso,6,Marcos Vinicios Moura,sorriso,3.65,Sorriso,6,5,1.63,0.0,280,111333,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,,,,2.0,,5.0,,,,,,,,,,,,,,
558,Corinthians,1.88,1.7,1,F. Augusto,6,Felipe Augusto da Silva,felipe-augusto,1.8,Felipe Augusto,6,5,1.7,-0.2,264,111408,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,,1.0,,,,1.0,,,,,,,,,,,,,,
559,Cuiabá,,0.0,1,A. Oliveira,6,António José Cardoso de Oliveira,antonio-oliveira,5.38,António Oliveira,7,6,3.34,0.0,1371,111578,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,,,,,,,,,,,,,,,,,,,,
560,Cruzeiro,1.13,0.0,0,J. Christian,6,Juan Christian Pereira Coelho,juan-christian,1.0,Juan Christian,6,5,0.0,0.0,283,111633,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,,,,,,,,,,,,,,,,,,,,
561,Coritiba,1.49,0.0,1,G. Vilar,6,Gustavo Vilar dos Santos,gustavo-vilar,1.32,Gustavo Vilar,6,3,0.0,0.0,294,111644,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,,,,,,,,,,,,,,,,,,,,
562,Corinthians,1.5,2.5,5,Adson,6,Adson Ferreira Soares,adson,4.68,Adson,7,4,3.58,-0.11,264,111682,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,,9.0,1.0,2.0,2.0,7.0,,1.0,,,,,,,,,,,,
563,Coritiba,3.39,0.0,0,M. Cadorini,6,Matheus Alfredo Cadorini da Silva,matheus-cadorini,3.0,Matheus Cadorini,6,5,0.0,0.0,294,111688,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,,,,,,,,,,,,,,,,,,,,
564,Fortaleza,1.13,0.0,0,B. Guimarães,6,Bruno Guimarães de Souza,bruno-guimaraes,1.0,Bruno Guimarães,6,1,0.0,0.0,356,111689,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,,,,,,,,,,,,,,,,,,,,
565,Flamengo,0.73,1.0,3,M. Cunha,6,Matheus Cunha Queiroz,matheus-cunha,4.0,Matheus Cunha,6,1,4.0,-1.26,262,111690,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,,,,,,,,,,1.0,,,8.0,1.0,,,,,,
566,Flamengo,2.26,0.0,0,Mateusão,6,Mateus Dias Lima,mateusao,2.0,Mateusão,6,5,0.0,0.0,262,111694,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,,,,,,,,,,,,,,,,,,,,
567,Botafogo,2.26,0.0,0,L. Mezenga,6,Lucas de Souza Mombra Rosa,lucas-mezenga,2.0,Lucas Mezenga,6,3,0.0,0.0,263,111713,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,,,,,,,,,,,,,,,,,,,
568,Palmeiras,3.38,0.0,1,Giovani,6,Giovani Henrique Amorim da Silva,giovani,2.99,Giovani,6,5,0.8,0.0,275,111759,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,,,,,1.0,,,,,,,,,,,,,,,
569,Palmeiras,2.62,4.6,5,Fabinho,6,Fábio Silva de Freitas,fabinho,3.95,Fabinho,6,4,2.08,0.89,275,111760,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,,7.0,1.0,,1.0,3.0,,,,,,,,,,,,,,
570,Vasco,1.13,0.0,0,Cadu,6,Carlos Eduardo Piekny Neves,cadu,1.0,Cadu,6,1,0.0,0.0,267,111761,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,,,,,,,,,,,,,,,,,,,,
571,Botafogo,1.13,0.0,0,J. Galvão,6,João Pedro Galvão de Carvalho,jp-galvao,1.0,JP Galvão,6,4,0.0,0.0,263,111763,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,,,,,,,,,,,,,,,,,,,,
572,Vasco,0.23,0.0,6,Rodrigo,6,Rodrigo Alves de Holanda Santos,rodrigo,4.16,Rodrigo,7,4,1.2,-0.29,267,111766,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,1.0,7.0,4.0,,,2.0,,,,,,,,,,,,,,
573,Vasco,1.17,0.0,4,M. Gomes,6,Marlon Gomes Claudino,marlon-gomes,4.24,Marlon Gomes,6,4,1.7,0.0,267,111769,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,,5.0,5.0,,1.0,3.0,,,,,,,,,,,,,,
574,Bahia,1.01,1.7,6,A. Sales,6,Arthur de Oliveira Sales,arthur-sales,2.68,Arthur Sales,7,5,1.53,0.01,265,111771,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,,3.0,2.0,2.0,1.0,6.0,,,,,,,,,,,,,,
575,Grêmio,4.04,7.1,5,T. Luciano,6,Thomas Luciano Trindade Mathias,thomas-luciano,6.54,Thomas Luciano,7,2,4.2,1.01,284,111819,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,,7.0,9.0,,3.0,6.0,,1.0,,2.0,,,,,,,,,,
576,Bahia,-0.04,-0.3,3,Kayky,6,Kayky da Silva Chagas,kayky,2.13,Kayky,6,5,0.17,-0.75,265,111829,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,,,1.0,,1.0,,,,,,,,,,,,,,,
577,Fluminense,1.13,0.0,0,F. Andrade,6,Felipe de Andrade Vieira,felipe-andrade,1.0,Felipe Andrade,6,3,0.0,0.0,266,111839,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,,,,,,,,,,,,,,,,,,,,
578,Fluminense,1.13,0.0,0,Arthur,6,Arthur Wenderrosky Sanches,arthur,1.0,Arthur,6,4,0.0,0.0,266,111841,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,,,,,,,,,,,,,,,,,,,,
579,Cuiabá,2.13,3.7,5,Mateusinho,6,Matheus da Silva Duarte,mateusinho,6.42,Mateusinho,3,2,5.1,-0.07,1371,111879,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,3.0,13.0,7.0,1.0,1.0,10.0,1.0,,,,,,,,,,,,,
580,Corinthians,3.73,0.0,1,G. Biro,6,Guilherme Sucigan Mafra Cunha,guilherme-biro,3.3,Guilherme Biro,6,4,2.9,0.0,264,111891,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
581,Cuiabá,0.0,-0.3,4,Quagliata,6,Nicolás Quagliata Platero,quagliata,2.65,Quagliata,6,5,0.73,-0.29,1371,111949,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_kkqhEEK.png,,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,,
582,Goiás,1.22,1.9,5,J. Palacios,6,Julián Eduardo Palacios,julian-palacios,5.61,Julián Palacios,7,4,4.0,-0.32,290,111996,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,1.0,5.0,5.0,1.0,3.0,16.0,,1.0,,,,,,,,1.0,,,,
583,São Paulo,0.74,1.1,4,L. Beraldo,6,Lucas Lopes Beraldo,lucas-beraldo,5.42,Lucas Beraldo,7,3,4.23,-1.11,276,112136,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,1.0,6.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,
584,Grêmio,2.87,4.4,6,Bitello,6,João Paulo de Souza Mares,bitello,11.98,Bitello,7,4,5.93,-0.9,284,112140,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,1.0,13.0,5.0,2.0,4.0,18.0,1.0,1.0,,,,,,,,,,,,
585,Vasco,2.7,0.0,1,P. Victor,6,Paulo Victor de Almeida Barbosa,paulo-victor,2.39,Paulo Victor,6,2,-0.3,0.0,267,112141,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,,,1.0,,,,,,,,,,,,,,,,,
586,Coritiba,1.13,0.0,0,T. Gabriel,6,Thalisson Gabriel Pereira Moreira,thalisson-gabriel,1.0,Thalisson Gabriel,6,3,0.0,0.0,294,112367,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,,,,,,,,,,,,,,,,,,,,
587,Cuiabá,1.83,0.0,5,E. Ramon,6,Emerson Ramon Bezerra Oliveira,emerson-ramon,4.57,Emerson Ramon,6,5,2.26,0.0,1371,112370,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,,2.0,3.0,2.0,5.0,7.0,,1.0,,,,,,,,,,,,
588,Grêmio,5.55,10.0,5,G. Grando,6,Gabriel Hamester Grando,gabriel-grando,6.43,Gabriel Grando,7,1,4.4,1.85,284,112616,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,1.0,,,,,2.0,,,,1.0,,,26.0,9.0,,,,,,
589,Cruzeiro,3.39,0.0,0,Kaiki,6,Kaiki Bruno da Silva,kaiki,3.0,Kaiki,6,2,0.0,0.0,283,112709,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,,,,,,,,,,,,,,,,,,,,
590,Santos,2.26,3.8,2,L. Barbosa,6,Lucas Henrique Barbosa,lucas-barbosa,5.71,Lucas Barbosa,6,4,4.75,-0.55,277,112886,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,,7.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
591,Vasco,3.74,0.0,1,Capasso,6,Manuel Vicente Capasso,capasso,3.31,Capasso,6,3,0.0,0.0,267,112913,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,,,,,,,,,,,,,,,,,,,,
592,Flamengo,2.26,0.0,0,Werton,6,Werton de Almeida Rêgo,werton,2.0,Werton,6,5,0.0,0.0,262,112984,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,,,,,,,,,,,,,,,,,,,
593,Palmeiras,0.34,0.0,3,F. López,6,José Manuel Alberto López,flaco-lopez,7.51,Flaco López,6,5,3.7,-1.89,275,113103,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,1.0,2.0,5.0,2.0,1.0,,1.0,,,,,,,,,,,,,
594,Atlético-MG,1.13,0.0,0,Kauan,6,Kauan Silva Sales,kauan,1.0,Kauan,6,2,0.0,0.0,282,113154,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,,,,,,,,,,,,,,,,,,,,
595,São Paulo,4.52,0.0,0,N. Mendes,6,Nathan Gabriel de Souza Mendes,nathan-mendes,4.0,Nathan Mendes,6,2,0.0,0.0,276,113157,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,,,,,,,,,,,,,,,,,,,,
596,Palmeiras,2.26,0.0,0,Michel,6,Michel Augusto Modesto Rafael dos Santos,michel,2.0,Michel,6,3,0.0,0.0,275,113159,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,,
597,Bragantino,3.39,0.0,0,Lomónaco,6,Kevin Joel Lomónaco,lomonaco,3.0,Lomónaco,5,3,0.0,0.0,280,113203,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,,,,,,,,,,,,,,,,,,,,
598,São Paulo,1.09,1.7,6,P. Maia,6,Pablo Gonçalves Maia Fortunato,pablo-maia,5.19,Pablo Maia,7,4,3.18,0.06,276,113359,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,1.0,10.0,11.0,,3.0,2.0,1.0,,,,,,,,,,,,,
599,Coritiba,1.13,0.0,0,D. Batista,6,Diogo Batista de Souza,diogo-batista,1.0,Diogo Batista,6,2,0.0,0.0,294,113384,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,,,,,,,,,,,,,,,,,,,,
600,Bragantino,0.29,-0.4,5,Bruninho,6,Bruno Gonçalves de Jesus,bruninho,9.61,Bruninho,7,4,3.78,-0.51,280,113558,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,
601,Palmeiras,1.13,0.0,0,Kevin,6,Kevin Santos Lopes de Macedo,kevin,1.0,Kevin,6,5,0.0,0.0,275,113663,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,,,,,,,,,,,,,,,,,,,,
602,Flamengo,1.13,0.0,0,R. Luka,6,Ryan Luka Cordeiro de Souza,ryan-luka,1.0,Ryan Luka,6,5,0.0,0.0,262,113667,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,,,,,,,,,,,,,,,,,,,,
603,Corinthians,0.72,0.0,3,D. Queiroz,6,Eduardo Santos Queiroz,du-queiroz,2.14,Du Queiroz,6,4,0.03,0.0,264,113687,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,1.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,
604,Flamengo,2.26,0.0,0,A. Luiz,6,André Luiz Inácio da Silva,andre-luiz,2.0,André Luiz,6,5,0.0,0.0,262,114174,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,,,,,,,,,,,,,,,,,,,,
605,Santos,6.21,0.0,4,L. Pires,6,Lucas Pires Silva,lucas-pires,8.97,Lucas Pires,7,2,6.42,0.0,277,114374,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,,10.0,2.0,,,9.0,,2.0,,2.0,,,,,,,,,,
606,Flamengo,3.39,0.0,0,Cleiton,6,Cleiton Santana dos Santos,cleiton,3.0,Cleiton,6,3,0.0,0.0,262,114790,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,,,,,,,,,,,,,,,,,,,,
607,Athlético-PR,4.87,8.5,6,V. Roque,6,Vitor Hugo Roque Ferreira,vitor-roque,10.08,Vitor Roque,7,5,6.18,1.14,293,114802,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,,4.0,9.0,3.0,5.0,13.0,2.0,1.0,,,,,,,,1.0,,,,
608,Bragantino,2.26,0.0,0,Luciano,6,Luciano Silva Santos,luciano,2.0,Luciano,6,4,0.0,0.0,280,114888,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,,,,,,,,,,,,,,,,,,,,
609,Cuiabá,1.13,0.0,0,Peruchi,6,Vinicius Pasquini Peruchi,peruchi,1.0,Peruchi,6,1,0.0,0.0,1371,114893,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,,,,,,,,,,,,,,,,,,,,
610,Santos,1.57,0.0,2,Miguelito,6,Miguel Àngel Terceros,miguelito,1.57,Miguelito,6,4,1.25,0.0,277,115025,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
611,Internacional,2.35,4.2,2,T. Lara,6,Thauan Lara dos Santos,thauan-lara,2.32,Thauan Lara,2,2,2.35,0.82,285,115061,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
612,Flamengo,6.26,11.1,6,M. França,6,Matheus França de Oliveira,matheus-franca,8.82,Matheus França,2,4,4.45,1.96,262,115100,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,,6.0,7.0,,7.0,4.0,1.0,,2.0,,,,,,,,,,,
613,São Paulo,3.39,0.0,0,Caio,6,Caio Matheus da Silva,caio,3.0,Caio,6,5,0.0,0.0,276,115227,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,,,,,,,,,,,,,,,,,,,
614,Flamengo,2.42,4.0,6,Wesley,6,Wesley Vinícius França Lima,wesley,6.82,Wesley,7,2,3.42,0.12,262,115239,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,,9.0,14.0,1.0,,8.0,,3.0,,2.0,,,,,,,1.0,,,
615,Palmeiras,1.13,0.0,0,Naves,6,Kaiky Marques Naves,naves,1.0,Naves,6,3,0.0,0.0,275,115246,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,,,,,,,,,,,,,,,,,,,,
616,Palmeiras,-0.07,0.0,3,J. Jhon,6,Jhonatan dos Santos Rosa,jhon-jhon,0.7,Jhon Jhon,6,4,0.2,0.0,275,115248,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
617,Vasco,2.98,0.0,2,Rwan,6,Rwan Philipe Rodrigues de Souza Cruz,rwan,2.72,Rwan,6,5,1.45,0.0,267,115404,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_rYedMV0.png,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,
618,Fortaleza,3.26,5.7,2,Ceballos,6,Brayan Andrés Ceballos Jiménez,ceballos,4.67,Ceballos,6,3,5.95,0.39,356,115502,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_gBoExs5.png,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,
619,Bahia,4.52,0.0,0,M. Victor,6,Marcos Victor Ferreira da Silva,marcos-victor,4.0,Marcos Victor,5,3,0.0,0.0,265,115537,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,,,,,,,,,,,,,,,,,,,,
620,América-MG,3.67,0.0,1,Arthur,6,Arthur Augusto de Matos Soares,arthur,3.25,Arthur,6,2,1.6,0.0,327,115562,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_uV8Y9vj.png,,2.0,6.0,,,2.0,,,,,,,,,,,,,,
