,atletas.status_id,atletas.foto,atletas.preco_num,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.clube_id,atletas.slug,atletas.nome,atletas.rodada_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.minimo_para_valorizar,CA,DE,FS,GS,PC,SG,V,A,CV,DS,FC,FD,FF,I,PS,FT,G,PP,DP,GC
343,6,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,7.0,99552,0.0,1,0.0,Flamengo,262,rossi,Agustín Daniel Rossi,17,0.0,Rossi,Rossi,0,9.64,,,,,,,,,,,,,,,,,,,,
344,6,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,2.67,99588,0.0,5,1.13,Cruzeiro,283,paulo-vitor,Paulo Vitor Fernandes Pereira,17,0.0,P. Vitor,Paulo Vitor,3,1.91,,,2.0,,,,,,,1.0,,1.0,,,,,,,,
345,7,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,10.95,99815,1.52,4,4.58,Fluminense,266,arias,Jhon Adolfo Arias Andrade,17,13.2,Arias,Arias,14,9.5,2.0,,33.0,,,,,3.0,1.0,26.0,22.0,9.0,2.0,5.0,1.0,,,,,
346,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,11.95,99818,1.7,5,5.5,Atlético-MG,282,paulinho,Paulo Henrique Sampaio Filho,17,12.9,Paulinho,Paulinho,15,9.25,,,9.0,,,,,,,22.0,11.0,14.0,8.0,3.0,,,4.0,,,
347,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,4.97,99889,0.0,3,2.68,São Paulo,276,alan-franco,Alan Javier Franco,17,0.0,A. Franco,Alan Franco,6,4.04,2.0,,2.0,,1.0,2.0,,,,6.0,5.0,,3.0,,,,,,,
348,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,6.85,100079,-0.94,4,3.53,Atlético-MG,282,zaracho,Federico Matías Javier Zaracho,17,1.6,Zaracho,Zaracho,13,1.09,3.0,,17.0,,,,,,,26.0,23.0,1.0,5.0,1.0,,1.0,1.0,,,
349,6,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,4.87,100084,0.0,4,2.27,Atlético-MG,282,igor-gomes,Igor Silveira Gomes,17,0.0,I. Gomes,Igor Gomes,11,0.79,1.0,,7.0,,,,,1.0,,14.0,12.0,1.0,4.0,1.0,,,,,,
350,6,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_f71IboX.png,3.0,100085,0.0,4,0.0,Fortaleza,356,pedro-augusto,Pedro Augusto Borges da Costa,17,0.0,P. Augusto,Pedro Augusto,0,3.96,,,,,,,,,,,,,,,,,,,,
351,7,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_ougKVvu.png,5.87,100103,0.65,5,2.8,América-MG,327,pedrinho,Pedro Gabriel Pereira Lopes,17,5.4,Pedrinho,Pedrinho,3,3.94,,,4.0,,,,,,,1.0,1.0,2.0,4.0,1.0,,,,,,
352,2,https://s.sde.globo.com/media/person_role/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_220x220.png,3.11,100333,-0.04,5,0.95,América-MG,327,paulinho-boia,Paulo Henrique Pereira da Silva,17,1.1,P. Bóia,Paulinho Bóia,2,0.82,2.0,,3.0,,,,,,,3.0,4.0,,,,,,,,,
353,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,2.04,100453,0.0,3,-0.4,Botafogo,263,luis-segovia,Luis Geovanny Segovia Vega,17,0.0,L. Segovia,Luis Segovia,2,-0.55,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
354,7,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,10.75,100652,1.44,5,4.08,Corinthians,264,yuri-alberto,Yuri Alberto Monteiro da Silva,17,11.6,Y. Alberto,Yuri Alberto,16,8.32,1.0,,29.0,,,,,2.0,,8.0,33.0,7.0,9.0,7.0,,1.0,3.0,,,
355,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,4.0,100761,0.0,4,2.21,Coritiba,294,liziero,Igor Matheus Liziero Pereira,17,0.0,Liziero,Liziero,8,-2.71,1.0,,5.0,,,,,,,16.0,10.0,,,,,,,,,
356,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,4.27,100830,0.0,1,0.0,Grêmio,284,brenno,Brenno Oliveira Fraga Costa,17,0.0,Brenno,Brenno,1,5.76,,1.0,,1.0,,,,,,,,,,,,,,,,
357,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,3.0,100846,0.0,2,0.0,Fortaleza,356,lucas-esteves,Lucas Esteves de Souza,17,0.0,L. Esteves,Lucas Esteves,0,3.96,,,,,,,,,,,,,,,,,,,,
358,6,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,9.88,100848,1.47,2,8.53,Bragantino,280,luan-candido,Luan Cândido de Almeida,17,14.7,L. Cândido,Luan Cândido,3,10.69,,,,,,3.0,,,,,2.0,2.0,1.0,,,,1.0,,,
359,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,3.95,100969,0.0,4,1.94,Cuiabá,1371,ronald-lopes,Ronald dos Santos Lopes,17,0.0,R. Lopes,Ronald Lopes,13,0.64,3.0,,8.0,,,,,,,12.0,6.0,1.0,3.0,,,,1.0,,,
360,6,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,7.09,101002,-0.03,5,3.03,Botafogo,263,junior-santos,José Antonio dos Santos Júnior,17,2.4,J. Santos,Júnior Santos,17,1.66,,,11.0,,,,,,,15.0,21.0,6.0,13.0,2.0,1.0,,2.0,,,
361,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,6.23,101027,0.0,4,3.66,Goiás,290,diego,Jackson Diego Ibrahim Fagundes,17,0.0,Diego,Diego,9,1.3,2.0,,25.0,,,,,1.0,,13.0,7.0,,5.0,1.0,,,,,,
362,6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,10.59,101201,-1.08,5,5.74,Bahia,265,vitor-jacare,Francisco Vítor Silva Costa,17,3.9,V. Jacaré,Vitor Jacaré,8,2.76,3.0,,9.0,,,,,,,21.0,15.0,4.0,10.0,1.0,,1.0,1.0,,,
363,2,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,8.43,101290,1.32,5,3.47,Grêmio,284,ferreira,Aldemir dos Santos Ferreira,17,8.5,Ferreira,Ferreira,4,6.2,,,2.0,,,,,2.0,,,,,,1.0,,1.0,,,,
364,7,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,6.34,101314,0.32,5,3.24,Bahia,265,ademir,Ademir da Silva Santos Júnior,17,5.5,Ademir,Ademir,14,3.93,4.0,,47.0,,,,,,,9.0,16.0,5.0,8.0,5.0,,,1.0,,,
365,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,7.97,101319,0.0,2,3.71,Fluminense,266,guga,Cláudio Rodrigues Gomes,17,0.0,Guga,Guga,12,-4.71,1.0,,14.0,,,3.0,,1.0,,17.0,9.0,,1.0,,,1.0,,,,1.0
366,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,3.95,101405,0.13,4,2.56,Cruzeiro,283,wallisson,Wallisson Luiz Alves Máximo,17,4.4,Wallisson,Wallisson,11,3.18,3.0,,9.0,,,,,,,17.0,17.0,3.0,6.0,,,1.0,,,,
367,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,7.23,101573,0.0,4,10.5,Grêmio,284,pepe,João Pedro Vilardi Pinto,17,0.0,Pepê,Pepê,1,8.34,,,5.0,,,,,,,6.0,,,1.0,,,,,,,
368,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,2.96,101579,0.0,3,1.68,Vasco,267,robson-bambu,Robson Alves de Barros,17,0.0,R. Bambu,Robson Bambu,10,-0.24,4.0,,13.0,,,1.0,,,,10.0,11.0,,1.0,2.0,,,,,,
369,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,6.46,101594,0.19,4,2.82,Athlético-PR,293,hugo-moura,Hugo Moura Arruda da Silva,17,1.4,H. Moura,Hugo Moura,15,0.95,2.0,,12.0,,,,,1.0,,28.0,13.0,1.0,3.0,,,,,,,
370,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,2.76,101600,0.62,3,1.75,Santos,277,alex,Alex de Oliveira Nascimento,17,3.6,Alex,Alex,2,2.66,1.0,,,,,,,,,4.0,1.0,,,,,,,,,
371,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,1.55,101684,0.0,5,0.53,Goiás,290,philippe-costa,Philippe Almeida Costa,17,0.0,P. Costa,Philippe Costa,4,1.81,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,
372,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,6.06,101708,0.0,2,2.4,Santos,277,felipe-jonatan,Felipe Jonatan Rocha Andrade,17,0.0,F. Jonatan,Felipe Jonatan,1,7.93,,,,,,,,,,2.0,,,,,,,,,,
373,5,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,3.32,101715,0.0,5,2.32,Bragantino,280,alerrandro,Alerrandro Barra Mansa Realino de Souza,17,0.0,Alerrandro,Alerrandro,5,0.23,1.0,,4.0,,,,,,,,4.0,,1.0,,,1.0,1.0,,,
374,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,2.63,101720,0.31,3,1.92,Vasco,267,miranda,Matheus dos Santos Miranda,17,1.5,Miranda,Miranda,5,1.11,,,2.0,,,,,,,7.0,6.0,1.0,1.0,,,,,,,
375,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,6.0,101727,0.0,2,0.0,Flamengo,262,matheuzinho,Matheus França Silva,17,0.0,Matheuzinho,Matheuzinho,0,8.22,,,,,,,,,,,,,,,,,,,,
376,6,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,4.03,101728,0.0,3,1.84,São Paulo,276,diego-costa,Diego Henrique Costa Barbosa,17,0.0,D. Costa,Diego Costa,8,0.44,1.0,,1.0,,1.0,2.0,,,,6.0,10.0,1.0,1.0,,,,,,,
377,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,6.25,101960,-0.35,5,3.9,Bragantino,280,vitinho,Vitor Hugo Naum dos Santos,17,1.3,Vitinho,Vitinho,13,0.87,5.0,,22.0,,,,,1.0,,11.0,16.0,9.0,16.0,2.0,,,1.0,,,
378,7,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,7.92,101995,0.0,3,3.92,Fortaleza,356,britez,Emanuel Fermín Brítez,17,0.0,Brítez,Brítez,14,0.02,6.0,,13.0,,,6.0,,1.0,1.0,18.0,18.0,2.0,5.0,2.0,,,,,,
379,7,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,3.09,102096,0.02,5,1.68,Goiás,290,anderson-oliveira,Anderson de Oliveira da Silva,17,1.6,A. Oliveira,Anderson Oliveira,4,1.13,,,4.0,,,,,,,3.0,4.0,,3.0,1.0,,,,,,
380,7,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,9.76,102130,0.02,2,5.19,Palmeiras,275,piquerez,Joaquín Piquerez Moreira,17,2.5,Piquerez,Piquerez,12,1.7,4.0,,12.0,,,4.0,,3.0,,22.0,8.0,1.0,4.0,2.0,,,,,,1.0
381,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,2.0,102137,0.0,1,0.0,Fluminense,266,vitor-eudes,Vitor Eudes de Souza Costa,17,0.0,V. Eudes,Vitor Eudes,0,2.54,,,,,,,,,,,,,,,,,,,,
382,7,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,4.73,102253,-1.05,3,2.46,Goiás,290,lucas-halter,Lucas Halter,17,0.0,L. Halter,Lucas Halter,14,-0.05,4.0,,4.0,,1.0,3.0,,,1.0,16.0,13.0,,3.0,2.0,,,1.0,,,
383,6,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,0.7,102290,0.0,1,-1.0,Cruzeiro,283,gabriel-mesquita,Gabriel José Ferreira Mesquita,17,0.0,G. Mesquita,Gabriel Mesquita,0,0.85,1.0,,,,,,,,,,,,,,,,,,,
384,6,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,3.87,102299,0.0,5,2.1,América-MG,327,mikael,Mikael Filipe Viana,17,0.0,Mikael,Mikael,4,3.14,,,2.0,,,,,,,1.0,,2.0,5.0,2.0,,,,,,
385,6,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,5.0,102302,0.0,5,0.0,Cruzeiro,283,rafael-elias,Rafael Elias da Silva,17,0.0,R. Elias,Rafael Elias,0,0.04,,,,,,,,,,,,,,,,,,,,
386,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,2.53,102310,0.21,3,1.7,Athlético-PR,293,matheus-felipe,Matheus Felipe Santos Nascimento,17,1.8,M. Felipe,Matheus Felipe,5,1.34,,,,,,1.0,,,,2.0,3.0,1.0,1.0,,,,,,,
387,7,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,10.08,102318,0.58,2,4.46,São Paulo,276,caio-paulista,Caio Fernando de Oliveira,17,7.7,C. Paulista,Caio Paulista,15,5.49,2.0,,20.0,,1.0,4.0,,2.0,,11.0,13.0,10.0,7.0,,,1.0,,,,
388,6,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_EPR1F0c.png,3.0,102340,0.0,3,0.0,Athlético-PR,293,caca,Carlos de Menezes Júnior,17,0.0,Cacá,Cacá,0,3.96,,,,,,,,,,,,,,,,,,,,
389,7,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,3.84,102561,0.17,5,4.28,América-MG,327,mastriani,Gonzalo Mathías Mastriani Borges,17,1.3,Mastriani,Mastriani,5,0.93,,,2.0,,,,,,,1.0,1.0,1.0,3.0,1.0,,,2.0,,,
390,5,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,6.02,102598,0.0,5,4.28,Bragantino,280,helinho,Hélio Júnio Nunes de Castro,17,0.0,Helinho,Helinho,9,2.46,2.0,,4.0,,,,,,,9.0,8.0,8.0,6.0,2.0,,,2.0,,,
391,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,3.0,102906,0.0,1,0.0,Cruzeiro,283,anderson,Anderson Silva da Paixão,17,0.0,Anderson,Anderson,0,3.96,,,,,,,,,,,,,,,,,,,,
392,6,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,2.0,102907,0.0,1,0.0,Bahia,265,matheus-teixeira,Matheus Henrique Teixeira,17,0.0,M. Teixeira,Matheus Teixeira,0,2.54,,,,,,,,,,,,,,,,,,,,
393,6,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,3.18,102909,0.0,4,0.92,São Paulo,276,luan,Luan Vinícius da Silva Santos ,17,0.0,Luan,Luan,7,1.98,,,1.0,,,,,,,6.0,7.0,,1.0,,,,,,,
394,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,7.15,102911,0.0,4,5.01,Goiás,290,ze-ricardo,José Ricardo Araújo Fernandes,17,0.0,Z. Ricardo,Zé Ricardo,13,3.58,5.0,,40.0,,,,,1.0,,34.0,33.0,6.0,5.0,,,1.0,,,,
395,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,7.54,102928,1.67,5,4.65,Athlético-PR,293,canobbio,Agustín Canobbio Graviz,17,10.2,Canobbio,Canobbio,13,7.34,3.0,,21.0,,1.0,,,1.0,,22.0,12.0,10.0,7.0,4.0,1.0,,1.0,,,
396,6,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,4.0,102975,0.0,2,0.0,Fortaleza,356,escobar,Gonzalo Daniel Escobar,17,0.0,Escobar,Escobar,0,5.38,,,,,,,,,,,,,,,,,,,,
397,6,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,3.67,103014,0.0,5,1.75,Bragantino,280,laquintana,Ignacio Jesús Laquintana Marsico,17,0.0,Laquintana,Laquintana,2,0.61,,,2.0,,,,,,,1.0,3.0,2.0,,2.0,,,,,,
398,6,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,3.4,103295,-0.42,4,2.62,Bragantino,280,eric-ramires,Eric dos Santos Rodrigues,17,1.0,E. Ramires,Eric Ramires,14,0.67,1.0,,12.0,,,,,2.0,,13.0,17.0,4.0,4.0,,,1.0,,,,
399,7,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,6.66,103347,-0.77,2,4.57,Cuiabá,1371,matheus-alexandre,Matheus Alexandre Anastácio de Souza,17,2.4,M. Alexandre,Matheus Alexandre,15,1.62,3.0,,3.0,,,4.0,,,,42.0,13.0,1.0,3.0,1.0,,,,,,
400,7,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,6.01,103388,0.16,4,3.83,América-MG,327,emmanuel-martinez,Leandro Emmanuel Martínez,17,4.6,E. Martínez,Emmanuel Martínez,15,3.24,1.0,,30.0,,,,,3.0,,18.0,15.0,3.0,6.0,,,1.0,,,,
401,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,2.97,103575,-0.64,3,3.12,Corinthians,264,caetano,João Victor Andrade Caetano,17,1.4,Caetano,Caetano,6,1.01,1.0,,6.0,,1.0,2.0,,,,6.0,1.0,,1.0,,,,,,,
402,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,2.83,103576,0.0,5,2.08,Cruzeiro,283,rafael-bilu,Rafael Bilu Mudesto,17,0.0,R. Bilu,Rafael Bilu,4,1.89,,,3.0,,,,,,,4.0,1.0,,3.0,1.0,,,,,,
403,6,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,7.42,103645,0.0,5,3.06,São Paulo,276,marcos-paulo,Marcos Paulo Costa do Nascimento,17,0.0,M. Paulo,Marcos Paulo,15,0.72,2.0,,12.0,,,,,1.0,,15.0,8.0,2.0,4.0,2.0,,,2.0,,,
404,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,4.13,103684,0.0,3,4.8,Athlético-PR,293,kaique-rocha,Kaíque Rocha Lima,17,0.0,K. Rocha,Kaíque Rocha,2,5.2,,,,,,1.0,,,,3.0,2.0,,2.0,,,,,,,
405,6,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,2.99,103695,0.0,4,1.39,Bragantino,280,jadsom-silva,Jadsom Meemyas de Oliveira da Silva,17,0.0,J. Silva,Jadsom Silva,13,5.11,5.0,,5.0,,2.0,,,,,20.0,15.0,2.0,1.0,1.0,,,,,,
406,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,3.04,103700,-0.28,3,2.12,Corinthians,264,bruno-mendez,Bruno Méndez Cittadini,17,2.5,B. Méndez,Bruno Méndez,11,1.8,1.0,,1.0,,,3.0,,,,8.0,8.0,,2.0,,,,,,,
407,6,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,10.25,103767,1.77,4,5.02,Palmeiras,275,gabriel-menino,Gabriel Vinícius Menino,17,11.3,G. Menino,Gabriel Menino,16,8.08,4.0,,17.0,,,,,2.0,,32.0,29.0,5.0,10.0,1.0,,2.0,2.0,,,
408,6,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,1.44,103987,0.0,4,0.0,Goiás,290,higor-meritao,Higor Matheus Meritão,17,0.0,H. Meritão,Higor Meritão,1,1.74,,,,,,,,,,,,,,,,,,,,
409,6,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,3.0,104017,0.0,1,0.0,Bragantino,280,maycon,Maycon Cleiton de Paula Azevedo,17,0.0,Maycon,Maycon,0,3.96,,,,,,,,,,,,,,,,,,,,
410,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,2.0,104079,0.0,1,0.0,Botafogo,263,joao-fernando,João Fernando Monteiro Siqueira,17,0.0,J. Fernando,João Fernando,0,2.54,,,,,,,,,,,,,,,,,,,,
411,6,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,2.0,104084,0.0,1,0.0,Corinthians,264,carlos-miguel,Carlos Miguel dos Santos Pereira,17,0.0,C. Miguel,Carlos Miguel,0,2.54,,,,,,,,,,,,,,,,,,,,
412,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,4.33,104085,0.0,3,2.53,Atlético-MG,282,bruno-fuchs,Bruno de Lara Fuchs,17,0.0,B. Fuchs,Bruno Fuchs,7,1.45,1.0,,5.0,,,3.0,,,,2.0,4.0,,,,,,,,,
413,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,3.87,104153,-0.22,4,5.97,Corinthians,264,ruan,Ruan de Oliveira Ferreira,17,3.4,Ruan,Ruan,7,2.41,1.0,,6.0,,,,,1.0,,14.0,8.0,1.0,4.0,,,,2.0,,,
414,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,5.31,104257,0.12,2,5.38,Santos,277,joao-lucas,João Lucas de Almeida Carvalho,17,2.9,J. Lucas,João Lucas,9,2.02,1.0,,15.0,,1.0,2.0,,1.0,,22.0,7.0,1.0,3.0,,,,,,,
415,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,3.0,104383,0.0,1,0.0,Atlético-MG,282,matheus-mendes,Matheus Mendes Werneck de Oliveira,17,0.0,M. Mendes,Matheus Mendes,0,3.96,,,,,,,,,,,,,,,,,,,,
416,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,5.25,104385,0.0,3,2.88,Internacional,285,igor-gomes,Igor Gomes Silva,17,0.0,I. Gomes,Igor Gomes,8,3.43,1.0,,7.0,,1.0,2.0,,,,9.0,4.0,1.0,1.0,,,,,,,
417,6,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,6.66,104401,0.0,3,4.95,Fluminense,266,vitor-mendes,Vitor Mendes Alves,17,0.0,V. Mendes,Vitor Mendes,2,3.87,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,
418,6,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,2.39,104420,0.0,5,1.7,Athlético-PR,293,reinaldo,Reinaldo Nascimento Satorno,17,0.0,Reinaldo,Reinaldo,1,2.83,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
419,6,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,1.0,104424,0.0,1,0.0,Grêmio,284,felipe-scheibig,Felipe Mateus Scheibig,17,0.0,F. Scheibig,Felipe Scheibig,0,1.12,,,,,,,,,,,,,,,,,,,,
420,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,10.5,104502,0.0,4,4.7,Athlético-PR,293,christian,Christian Roberto Alves Cardoso,17,0.0,Christian,Christian,14,7.05,,,15.0,,,,,,,17.0,21.0,3.0,7.0,,,1.0,4.0,,,
421,6,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,3.0,104504,0.0,3,0.0,Botafogo,263,henrique-vermudt,Henrique Vermudt,17,0.0,H. Vermudt,Henrique Vermudt,0,0.04,,,,,,,,,,,,,,,,,,,,
422,6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,3.32,104521,0.0,4,0.68,Fortaleza,356,vinicius-zanocelo,Vinícius Nelson de Souza Zanocelo,17,0.0,V. Zanocelo,Vinícius Zanocelo,6,0.23,1.0,,,,,,,,,4.0,3.0,1.0,,,,,,,,
423,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,2.54,104580,0.0,4,0.52,Santos,277,sandry,Sandry Roberto Santos Goes,17,0.0,Sandry,Sandry,5,-1.21,2.0,,2.0,,,,,,,4.0,4.0,,,,,,,,,
424,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,1.0,104588,0.0,1,0.0,Bragantino,280,fabricio,Fabrício Oliveira de Souza,17,0.0,Fabrício,Fabrício,0,1.12,,,,,,,,,,,,,,,,,,,,
425,7,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,3.08,104640,-1.0,4,2.24,Coritiba,294,matheus-bianqui,Matheus Henrique Bianqui,17,1.2,M. Bianqui,Matheus Bianqui,10,0.85,4.0,,7.0,,,,,1.0,,15.0,13.0,2.0,2.0,2.0,,,,,,
426,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,11.83,104754,0.04,6,5.06,Fortaleza,356,juan-vojvoda,Juan Pablo Vojvoda Rizzo,17,2.37,J. Vojvoda,Juan Vojvoda,17,1.55,,,,,,,6.0,,,,,,,,,,,,,
427,7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,5.54,104783,1.04,4,2.98,Bahia,265,acevedo,Nicolás Brian Acevedo Tabárez,17,6.0,Acevedo,Acevedo,15,4.3,5.0,,17.0,,,,,,,32.0,24.0,3.0,8.0,,,,,,,
428,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,1.0,104991,0.0,1,0.0,Botafogo,263,igo-gabriel,Igo Gabriel Santos Pereira,17,0.0,I. Gabriel,Igo Gabriel,0,1.12,,,,,,,,,,,,,,,,,,,,
429,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,4.66,105049,0.0,5,2.22,Botafogo,263,luis-henrique,Luis Henrique Tomaz de Lima,17,0.0,L. Henrique,Luis Henrique,16,1.17,,,3.0,,,,,,,7.0,3.0,4.0,6.0,1.0,1.0,,2.0,,,
