,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.entrou_em_campo,atletas.rodada_id,atletas.pontos_num,atletas.apelido,atletas.media_num,atletas.atleta_id,atletas.clube_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.foto,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PC,SG,PS,PP,DE,GS,PI,DP,GC,V
338,,4,Pedro Victor Delmino da Silva,Atlético-MG,pedrinho,4,6,False,19,0.0,Pedrinho,0.65,98706,282,Pedrinho,3.85,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
339,,4,Horacio Gabriel Carabajal,Vasco,carabajal,6,6,False,19,0.0,Carabajal,1.78,98723,267,Carabajal,3.56,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,1.0,,2.0,3.0,,4.0,2.0,,,,,,,,,,,,,,
340,,5,Tomás Esteban Cuello,Athlético-PR,cuello,13,6,False,19,0.0,Cuello,2.66,98909,293,Cuello,4.65,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,,,15.0,15.0,6.0,5.0,20.0,,,1.0,,,,,,,,,,,
341,,4,Gabriel Neves Perdomo,São Paulo,gabriel,12,7,True,19,6.0,Gabriel,2.47,98976,276,Gabriel,4.6,0.38,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,,4.0,23.0,8.0,,,1.0,,1.0,,,,,,,,,,,,
342,,5,Lucas Braga Ribeiro,Santos,lucas-braga,10,7,True,19,2.3,Lucas Braga,1.28,99119,277,L. Braga,3.5,0.42,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,,2.0,7.0,8.0,,2.0,15.0,,,3.0,,,,,,,,,,,
343,,5,Pablo Vegetti,Vasco,vegetti,2,7,True,19,10.7,Vegetti,10.45,99198,267,Vegetti,11.03,2.23,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_UUzPwWf.png,,,1.0,2.0,1.0,1.0,3.0,,2.0,2.0,,,,1.0,,,,,,,
344,,2,José Luis Rodríguez Bebanz,Vasco,puma-rodriguez,16,6,True,19,0.9,Puma Rodríguez,3.76,99213,267,P. Rodríguez,6.81,-0.24,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,,1.0,32.0,15.0,7.0,12.0,9.0,,,2.0,,,1.0,,,,,,,,
345,,4,Rodrigo Fernández Cedrés,Santos,rodrigo-fernandez,17,7,True,19,0.3,Rodrigo Fernández,2.03,99214,277,R. Fernández,4.57,-0.32,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,,8.0,28.0,38.0,2.0,6.0,10.0,,1.0,,,,,,,,,,,,
346,,4,Tomás Pochettino,Fortaleza,pochettino,19,7,True,19,7.6,Pochettino,3.7,99267,356,Pochettino,8.04,1.32,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,1.0,,19.0,11.0,12.0,11.0,13.0,,2.0,1.0,,,,,,,,,,,
347,,4,Everton Morelli Casimiro,Goiás,morelli,15,7,True,19,2.5,Morelli,3.31,99412,290,Morelli,5.94,0.24,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,,2.0,22.0,27.0,2.0,9.0,32.0,,1.0,2.0,,,,,,,,,,,
348,,1,Agustín Daniel Rossi,Flamengo,rossi,0,6,False,19,0.0,Rossi,0.0,99552,262,Rossi,7.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,,,,,,,,,,,,,,,,,,,,,
349,,5,Paulo Vitor Fernandes Pereira,Cruzeiro,paulo-vitor,4,6,False,19,0.0,Paulo Vitor,0.85,99588,283,P. Vitor,2.28,0.0,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
350,,4,Jhon Adolfo Arias Andrade,Fluminense,arias,16,7,True,19,5.6,Arias,5.2,99815,266,Arias,10.47,-0.97,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,3.0,2.0,28.0,22.0,10.0,5.0,43.0,,1.0,5.0,1.0,,,1.0,,,,,,,
351,,5,Paulo Henrique Sampaio Filho,Atlético-MG,paulinho,17,7,True,19,14.2,Paulinho,5.89,99818,282,Paulinho,12.64,1.95,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,,,26.0,13.0,16.0,10.0,12.0,,5.0,4.0,,,,,,,,,,,
352,,3,Alan Javier Franco,São Paulo,alan-franco,7,7,True,19,6.4,Alan Franco,3.21,99889,276,A. Franco,5.22,0.25,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,1.0,3.0,8.0,5.0,,3.0,2.0,,,,,1.0,2.0,,,,,,,,
353,,3,Maurício de Carvalho Antônio,Coritiba,mauricio-antonio,0,6,False,19,0.0,Maurício Antônio,0.0,100034,294,M. Antônio,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_LfrtzZg.png,,,,,,,,,,,,,,,,,,,,,
354,,4,Federico Matías Javier Zaracho,Atlético-MG,zaracho,13,5,False,19,0.0,Zaracho,3.53,100079,282,Zaracho,6.85,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,,3.0,26.0,23.0,1.0,5.0,17.0,1.0,1.0,1.0,,,,,,,,,,,
355,,4,Igor Silveira Gomes,Atlético-MG,igor-gomes,13,7,True,19,2.1,Igor Gomes,2.04,100084,282,I. Gomes,5.07,0.41,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,1.0,1.0,15.0,16.0,1.0,4.0,10.0,,,1.0,,,,,,,,,,,
356,,4,Pedro Augusto Borges da Costa,Fortaleza,pedro-augusto,2,6,True,19,-0.9,Pedro Augusto,2.4,100085,356,P. Augusto,2.62,-1.05,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_f71IboX.png,,,3.0,5.0,1.0,,3.0,,,,,,,,,,,,,,
357,,5,Pedro Gabriel Pereira Lopes,América-MG,pedrinho,5,6,True,19,2.0,Pedrinho,2.78,100103,327,Pedrinho,5.52,-0.18,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_ougKVvu.png,,,5.0,3.0,2.0,5.0,5.0,,,1.0,,,,,,,,,,,
358,,5,Paulo Henrique Pereira da Silva,América-MG,paulinho-boia,3,6,False,19,0.0,Paulinho Bóia,0.8,100333,327,P. Bóia,2.94,0.0,https://s.sde.globo.com/media/person_role/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_220x220.png,,2.0,3.0,5.0,,,5.0,,,2.0,,,,,,,,,,,
359,,3,Luis Geovanny Segovia Vega,Botafogo,luis-segovia,2,6,False,19,0.0,Luis Segovia,-0.4,100453,263,L. Segovia,2.04,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
360,,5,Yuri Alberto Monteiro da Silva,Corinthians,yuri-alberto,18,7,True,19,11.4,Yuri Alberto,4.5,100652,264,Y. Alberto,11.17,1.34,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,2.0,2.0,12.0,35.0,8.0,10.0,32.0,1.0,4.0,8.0,,,,1.0,,,,,,,
361,,4,Igor Matheus Liziero Pereira,Coritiba,liziero,9,6,True,19,1.7,Liziero,2.15,100761,294,Liziero,3.87,-0.13,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,,1.0,17.0,10.0,,,6.0,,,,,,,,,,,,,,
362,,2,Luan Cândido de Almeida,Bragantino,luan-candido,5,7,True,19,0.5,Luan Cândido,7.1,100848,280,L. Cândido,8.16,-1.3,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,,1.0,2.0,4.0,3.0,4.0,1.0,,1.0,,,,4.0,,,,,,,,
363,,4,Ronald dos Santos Lopes,Cuiabá,ronald-lopes,13,6,False,19,0.0,Ronald Lopes,1.94,100969,1371,R. Lopes,3.95,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,,3.0,12.0,6.0,1.0,3.0,8.0,,1.0,,,,,,,,,,,,
364,,4,Gustavo Nonato Santana,Santos,nonato,0,6,False,19,0.0,Nonato,0.0,100987,277,Nonato,5.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_koUYCZt.png,,,,,,,,,,,,,,,,,,,,,
365,,5,José Antonio dos Santos Júnior,Botafogo,junior-santos,19,6,True,19,1.7,Júnior Santos,2.9,101002,263,J. Santos,7.02,-0.04,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,,,17.0,22.0,7.0,13.0,12.0,,2.0,3.0,,,,1.0,,,,,,,
366,,4,Jackson Diego Ibrahim Fagundes,Goiás,diego,9,5,False,19,0.0,Diego,3.66,101027,290,Diego,6.23,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,1.0,2.0,13.0,7.0,,5.0,25.0,,,1.0,,,,,,,,,,,
367,,5,Francisco Vítor Silva Costa,Bahia,vitor-jacare,10,6,True,19,0.0,Vitor Jacaré,4.83,101201,265,V. Jacaré,9.97,-0.43,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,,4.0,22.0,16.0,5.0,11.0,10.0,1.0,1.0,1.0,,,,,,,,,,,
368,,5,Aldemir dos Santos Ferreira,Grêmio,ferreira,6,7,True,19,12.1,Ferreira,4.87,101290,284,Ferreira,9.39,1.62,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,2.0,,3.0,,1.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,,
369,,5,Ademir da Silva Santos Júnior,Bahia,ademir,16,7,True,19,5.2,Ademir,3.47,101314,265,Ademir,6.6,0.16,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,,5.0,14.0,20.0,7.0,10.0,52.0,,1.0,5.0,,,,,,,,,,,
370,,2,Cláudio Rodrigues Gomes,Fluminense,guga,13,6,False,19,0.0,Guga,3.42,101319,266,Guga,7.49,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,1.0,1.0,17.0,9.0,,1.0,14.0,1.0,,,,,3.0,,,,,,,1.0,
371,,4,Wallisson Luiz Alves Máximo,Cruzeiro,wallisson,11,6,False,19,0.0,Wallisson,2.56,101405,283,Wallisson,3.95,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,,3.0,17.0,17.0,3.0,6.0,9.0,1.0,,,,,,,,,,,,,
372,,4,João Pedro Vilardi Pinto,Grêmio,pepe,2,6,True,19,3.4,Pepê,6.95,101573,284,Pepê,6.15,-1.08,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,,,8.0,1.0,,2.0,6.0,,,,,,,,,,,,,,
373,,3,Robson Alves de Barros,Vasco,robson-bambu,12,7,True,19,-0.1,Robson Bambu,2.45,101579,267,R. Bambu,3.32,-1.82,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,,4.0,16.0,11.0,,1.0,14.0,,,3.0,,,2.0,,,,,,,,
374,,4,Hugo Moura Arruda da Silva,Athlético-PR,hugo-moura,16,6,False,19,0.0,Hugo Moura,2.83,101594,293,H. Moura,6.75,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,1.0,2.0,31.0,15.0,1.0,3.0,12.0,,,,,,,,,,,,,,
375,,3,Alex de Oliveira Nascimento,Santos,alex,3,6,False,19,0.0,Alex,1.13,101600,277,Alex,2.23,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,,1.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,
376,,5,Philippe Almeida Costa,Goiás,philippe-costa,4,6,False,19,0.0,Philippe Costa,0.53,101684,290,P. Costa,1.55,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
377,,2,Felipe Jonatan Rocha Andrade,Santos,felipe-jonatan,1,5,False,19,0.0,Felipe Jonatan,2.4,101708,277,F. Jonatan,6.06,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,,,2.0,,,,,,,,,,,,,,,,,,
378,,5,Alerrandro Barra Mansa Realino de Souza,Bragantino,alerrandro,6,6,True,19,-0.8,Alerrandro,1.8,101715,280,Alerrandro,2.98,-0.34,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,,2.0,,5.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,
379,,3,Matheus dos Santos Miranda,Vasco,miranda,6,6,False,19,0.0,Miranda,2.57,101720,267,Miranda,3.43,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,,,7.0,6.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,
380,,2,Matheus França Silva,Flamengo,matheuzinho,0,6,False,19,0.0,Matheuzinho,0.0,101727,262,Matheuzinho,6.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,,,,,,,,,,,,,,,,,,,,,
381,,3,Diego Henrique Costa Barbosa,São Paulo,diego-costa,10,7,True,19,0.0,Diego Costa,1.85,101728,276,D. Costa,4.11,-0.57,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,,2.0,9.0,10.0,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,
382,,5,Vitor Hugo Naum dos Santos,Bragantino,vitinho,14,3,False,19,0.0,Vitinho,4.28,101960,280,Vitinho,7.66,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,2.0,6.0,13.0,18.0,9.0,19.0,24.0,,1.0,2.0,,,,,,,,,,,
383,,3,Emanuel Fermín Brítez,Fortaleza,britez,16,7,True,19,7.3,Brítez,3.99,101995,356,Brítez,9.2,0.98,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,1.0,6.0,19.0,20.0,2.0,8.0,15.0,,,2.0,1.0,,7.0,,,,,,,,
384,,5,Anderson de Oliveira da Silva,Goiás,anderson-oliveira,6,7,True,19,3.1,Anderson Oliveira,2.38,102096,290,A. Oliveira,3.91,0.04,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,,,9.0,6.0,,3.0,6.0,,,1.0,,,,,,,,,,,
385,,2,Joaquín Piquerez Moreira,Palmeiras,piquerez,12,6,False,19,0.0,Piquerez,5.19,102130,275,Piquerez,9.76,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,3.0,4.0,22.0,8.0,1.0,4.0,12.0,,,2.0,,,4.0,,,,,,,1.0,
386,,1,Vitor Eudes de Souza Costa,Fluminense,vitor-eudes,0,6,False,19,0.0,Vitor Eudes,0.0,102137,266,V. Eudes,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,,,,,,,,,,,,,,,,,,,,,
387,,3,Lucas Halter,Goiás,lucas-halter,16,7,True,19,16.2,Lucas Halter,3.46,102253,290,L. Halter,7.69,2.16,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,,4.0,18.0,14.0,,4.0,4.0,,2.0,2.0,1.0,1.0,5.0,,,,,,,,
388,,1,Gabriel José Ferreira Mesquita,Cruzeiro,gabriel-mesquita,0,6,False,19,0.0,Gabriel Mesquita,-1.0,102290,283,G. Mesquita,0.7,0.0,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,,1.0,,,,,,,,,,,,,,,,,,,
389,,5,Mikael Filipe Viana,América-MG,mikael,4,6,False,19,0.0,Mikael,2.1,102299,327,Mikael,3.87,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,,,1.0,,2.0,5.0,2.0,,,2.0,,,,,,,,,,,
390,,5,Rafael Elias da Silva,Cruzeiro,rafael-elias,2,7,True,19,1.6,Rafael Elias,2.6,102302,283,R. Elias,4.61,-0.24,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,,,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,
391,,3,Matheus Felipe Santos Nascimento,Athlético-PR,matheus-felipe,5,6,False,19,0.0,Matheus Felipe,1.7,102310,293,M. Felipe,2.53,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,,,2.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,
392,,2,Caio Fernando de Oliveira,São Paulo,caio-paulista,16,5,False,19,0.0,Caio Paulista,4.21,102318,276,C. Paulista,9.04,0.0,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,2.0,2.0,11.0,13.0,10.0,7.0,21.0,1.0,,,,1.0,4.0,,,,,,,,
393,,3,Carlos de Menezes Júnior,Athlético-PR,caca,1,6,False,19,0.0,Cacá,2.7,102340,293,Cacá,2.96,0.0,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_EPR1F0c.png,,,3.0,3.0,,,,,,,,,,,,,,,,,
394,,5,Gonzalo Mathías Mastriani Borges,América-MG,mastriani,7,7,True,19,3.2,Mastriani,4.55,102561,327,Mastriani,4.44,-0.49,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,,1.0,2.0,4.0,3.0,4.0,2.0,,3.0,1.0,,,,,,,,,,,
395,,5,Hélio Júnio Nunes de Castro,Bragantino,helinho,9,5,False,19,0.0,Helinho,4.28,102598,280,Helinho,6.02,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,,2.0,9.0,8.0,8.0,6.0,4.0,,2.0,2.0,,,,,,,,,,,
396,,1,Anderson Silva da Paixão,Cruzeiro,anderson,1,6,False,19,0.0,Anderson,6.0,102906,283,Anderson,3.24,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,,,,,,,,,,,,,1.0,,,1.0,,,,,
397,,1,Matheus Henrique Teixeira,Bahia,matheus-teixeira,0,6,False,19,0.0,Matheus Teixeira,0.0,102907,265,M. Teixeira,2.0,0.0,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
398,,4,Luan Vinícius da Silva Santos ,São Paulo,luan,7,6,False,19,0.0,Luan,0.92,102909,276,Luan,3.18,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,,,6.0,7.0,,1.0,1.0,,,,,,,,,,,,,,
399,,4,José Ricardo Araújo Fernandes,Goiás,ze-ricardo,13,6,False,19,0.0,Zé Ricardo,5.01,102911,290,Z. Ricardo,7.15,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,1.0,5.0,34.0,33.0,6.0,5.0,40.0,1.0,,,,,,,,,,,,,
400,,5,Agustín Canobbio Graviz,Athlético-PR,canobbio,14,6,False,19,0.0,Canobbio,4.43,102928,293,Canobbio,6.37,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,1.0,3.0,23.0,14.0,10.0,7.0,23.0,,1.0,4.0,,1.0,,1.0,,,,,,,
401,,2,Gonzalo Daniel Escobar,Fortaleza,escobar,1,6,False,19,0.0,Escobar,7.4,102975,356,Escobar,4.59,0.0,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,,,6.0,1.0,,,1.0,,,,,,,,,,,,,,
402,,5,Ignacio Jesús Laquintana Marsico,Bragantino,laquintana,2,6,False,19,0.0,Laquintana,1.75,103014,280,Laquintana,3.67,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,,,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,,,,,
403,,4,Eric dos Santos Rodrigues,Bragantino,eric-ramires,14,6,False,19,0.0,Eric Ramires,2.62,103295,280,E. Ramires,3.4,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,2.0,1.0,13.0,17.0,4.0,4.0,12.0,1.0,,,,,,,,,,,,,
404,,2,Matheus Alexandre Anastácio de Souza,Cuiabá,matheus-alexandre,16,6,False,19,0.0,Matheus Alexandre,5.15,103347,1371,M. Alexandre,8.75,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,,3.0,43.0,14.0,1.0,3.0,3.0,,1.0,1.0,,,5.0,,,,,,,,
405,,4,Leandro Emmanuel Martínez,América-MG,emmanuel-martinez,17,7,True,19,9.9,Emmanuel Martínez,4.22,103388,327,E. Martínez,7.21,1.09,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,3.0,1.0,27.0,16.0,3.0,7.0,36.0,1.0,,,,,,,,,,,,,
406,,3,João Victor Andrade Caetano,Corinthians,caetano,6,6,False,19,0.0,Caetano,3.12,103575,264,Caetano,2.97,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,,1.0,6.0,1.0,,1.0,6.0,,,,,1.0,2.0,,,,,,,,
407,,5,Rafael Bilu Mudesto,Cruzeiro,rafael-bilu,4,5,False,19,0.0,Rafael Bilu,2.08,103576,283,R. Bilu,2.83,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,,,4.0,1.0,,3.0,3.0,,,1.0,,,,,,,,,,,
408,,5,Marcos Paulo Costa do Nascimento,São Paulo,marcos-paulo,15,6,False,19,0.0,Marcos Paulo,3.06,103645,276,M. Paulo,7.42,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,1.0,2.0,15.0,8.0,2.0,4.0,12.0,,2.0,2.0,,,,,,,,,,,
409,,3,Kaíque Rocha Lima,Athlético-PR,kaique-rocha,2,6,False,19,0.0,Kaíque Rocha,4.8,103684,293,K. Rocha,4.13,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,,,3.0,2.0,,2.0,,,,,,,1.0,,,,,,,,
410,,4,Jadsom Meemyas de Oliveira da Silva,Bragantino,jadsom-silva,14,7,True,19,2.9,Jadsom Silva,1.5,103695,280,J. Silva,2.72,-0.27,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,,5.0,21.0,15.0,3.0,1.0,6.0,,,1.0,,2.0,,,,,,,,,
411,,3,Bruno Méndez Cittadini,Corinthians,bruno-mendez,13,6,True,19,1.7,Bruno Méndez,1.96,103700,264,B. Méndez,2.97,0.21,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,,1.0,9.0,8.0,,2.0,3.0,,,,,,3.0,,,,,,,,
412,,4,Gabriel Vinícius Menino,Palmeiras,gabriel-menino,18,7,True,19,1.2,Gabriel Menino,4.52,103767,275,G. Menino,8.76,0.15,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,2.0,4.0,32.0,31.0,5.0,11.0,19.0,2.0,2.0,2.0,,,,,,,,,,,
413,,4,Higor Matheus Meritão,Goiás,higor-meritao,3,6,True,19,0.0,Higor Meritão,-0.2,103987,290,H. Meritão,1.17,0.03,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,,,,2.0,,,,,,,,,,,,,,,,,
414,,1,Maycon Cleiton de Paula Azevedo,Bragantino,maycon,0,6,False,19,0.0,Maycon,0.0,104017,280,Maycon,3.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
415,,1,João Fernando Monteiro Siqueira,Botafogo,joao-fernando,0,6,False,19,0.0,João Fernando,0.0,104079,263,J. Fernando,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,,,,,,,,,,,,,,,,,,,,,
416,,1,Carlos Miguel dos Santos Pereira,Corinthians,carlos-miguel,0,6,False,19,0.0,Carlos Miguel,0.0,104084,264,C. Miguel,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,,,,,,,,,,,,,,,,,,,,,
417,,3,Bruno de Lara Fuchs,Atlético-MG,bruno-fuchs,7,6,False,19,0.0,Bruno Fuchs,2.53,104085,282,B. Fuchs,4.33,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,,1.0,2.0,4.0,,,5.0,,,,,,3.0,,,,,,,,
418,,4,Ruan de Oliveira Ferreira,Corinthians,ruan,9,7,True,19,7.4,Ruan,5.58,104153,264,Ruan,4.7,1.14,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,2.0,2.0,16.0,13.0,2.0,5.0,9.0,,2.0,,,,,,,,,,,,
419,,2,João Lucas de Almeida Carvalho,Santos,joao-lucas,10,7,True,19,2.6,João Lucas,5.1,104257,277,J. Lucas,5.31,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,1.0,1.0,23.0,10.0,1.0,4.0,18.0,,,,,1.0,2.0,,,,,,,,
420,,3,Lucas Rafael Gonçalves da Silva,Bragantino,lucas-rafael,0,6,False,19,0.0,Lucas Rafael,0.0,104360,280,L. Rafael,4.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,,,,,,,,,,,,,,,,,,,,,
421,,1,Matheus Mendes Werneck de Oliveira,Atlético-MG,matheus-mendes,1,6,False,19,0.0,Matheus Mendes,7.0,104383,282,M. Mendes,3.42,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,,1.0,,,,,,,,,,,1.0,,,3.0,,,,,
422,,3,Igor Gomes Silva,Internacional,igor-gomes,9,6,False,19,0.0,Igor Gomes,2.94,104385,285,I. Gomes,5.15,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,,1.0,11.0,5.0,1.0,2.0,8.0,,,,,1.0,2.0,,,,,,,,
423,,3,Vitor Mendes Alves,Fluminense,vitor-mendes,2,3,False,19,0.0,Vitor Mendes,4.95,104401,266,V. Mendes,6.66,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,
