,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.status_id,atletas.jogos_num,atletas.media_num,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.nome,atletas.foto,A,CA,DS,FC,FF,FS,G,I,PC,SG,CV,DE,DP,GC,GS,FD,FT,PS,V,PP,PI
73,35,,285,Aránguiz,7,19,1.65,False,Internacional,6.36,aranguiz,0.0,Aránguiz,69325,0.0,4,Charles Mariano Aránguiz Sandoval,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_WCyBeDb.png,1.0,3.0,15.0,18.0,10.0,15.0,,,,,,,,,,1.0,,,,,
74,35,,267,Medel,6,16,0.67,True,Vasco,3.49,medel,0.0,Medel,69355,-0.26,4,Gary Alexis Medel Soto,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_ciMordA.png,,4.0,16.0,10.0,,3.0,,,,,1.0,,,,,,,,,,
75,35,,293,Vidal,5,12,2.21,False,Athlético-PR,5.23,vidal,0.0,Vidal,69375,0.0,4,Arturo Erasmo Vidal Pardo,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_Bc6F9kP.png,,5.0,16.0,13.0,6.0,12.0,,,,,,,,,,2.0,1.0,,,,
76,35,,284,J. Galvão,6,12,0.69,False,Grêmio,4.02,joao-pedro-galvao,0.0,João Pedro Galvão,69686,0.0,5,João Pedro Geraldino dos Santos Galvão,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_Vrax1Kc.png,,1.0,6.0,18.0,4.0,9.0,,3.0,,,,,,,,,,,,,
77,35,,283,Nikão,6,17,2.71,False,Cruzeiro,4.44,nikao,0.0,Nikão,69705,0.0,4,Maycon Vinícius Ferreira da Cruz,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_k90QI3t.png,2.0,1.0,13.0,5.0,7.0,14.0,1.0,3.0,,,,,,,,2.0,,,,,
78,35,,276,L. Moura,7,11,3.53,True,São Paulo,10.27,lucas-moura,1.7,Lucas Moura,70164,-0.8,5,Lucas Rodrigues Moura da Silva,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_qMfh0Wo.png,,,8.0,8.0,6.0,24.0,1.0,,1.0,,,,,,,4.0,1.0,,,,
79,35,,263,Rafael,5,9,5.16,False,Botafogo,6.7,rafael,0.0,Rafael,70171,0.0,2,Rafael Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,,2.0,22.0,12.0,,5.0,,,,5.0,1.0,,,,,1.0,,,,,
80,35,,284,Fábio,6,12,2.05,True,Grêmio,3.98,fabio,2.3,Fábio,70172,0.17,2,Fábio Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,2.0,5.0,17.0,13.0,2.0,3.0,,,,,,,,,,,,,,,
81,35,,284,B. Uvini,6,20,2.17,True,Grêmio,3.6,bruno-uvini,2.9,Bruno Uvini,70221,-0.48,3,Bruno Uvini,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,,4.0,13.0,13.0,4.0,7.0,1.0,,1.0,3.0,,,,,,3.0,1.0,,,,
82,35,,263,D. Costa,6,11,2.95,False,Botafogo,7.63,diego-costa,0.0,Diego Costa,70316,0.0,5,Diego da Silva Costa,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,,4.0,5.0,13.0,2.0,9.0,3.0,5.0,,,,,,,,4.0,,,,,
83,35,,280,E. Sasha,7,29,5.33,True,Bragantino,11.14,eduardo-sasha,2.0,Eduardo Sasha,70360,-0.47,5,Eduardo Colcenti Antunes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,2.0,3.0,11.0,22.0,22.0,39.0,10.0,9.0,,,,,,,,13.0,3.0,,,,
84,35,,294,Gabriel,6,30,3.28,False,Coritiba,6.55,gabriel,0.0,Gabriel,70449,0.0,1,Gabriel Vasconcelos Ferreira - Vasconcellos,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,1.0,3.0,,,,3.0,,,,6.0,,116.0,1.0,,58.0,,,,,,
85,35,,1371,Marllon,7,31,3.6,True,Cuiabá,8.19,marllon,7.1,Marllon,70666,0.95,3,Marllon Gonçalves Jerônimo Borges,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,1.0,7.0,36.0,26.0,7.0,14.0,1.0,1.0,1.0,11.0,,,,,,3.0,,,,,
86,35,,285,E. Valencia,2,19,5.44,True,Internacional,11.07,enner-valencia,9.5,Enner Valencia,70788,0.8,5,Enner Remberto Valencia Lastra,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,1.0,4.0,7.0,21.0,18.0,28.0,7.0,21.0,,,,,,,,15.0,1.0,1.0,,1.0,
87,35,,266,D. Barbosa,6,21,3.13,True,Fluminense,6.65,diogo-barbosa,0.0,Diogo Barbosa,70916,-0.31,2,Diogo Barbosa Mendanha,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,1.0,2.0,17.0,7.0,3.0,17.0,1.0,4.0,,5.0,,,,,,1.0,,,,,
88,35,,285,B. Henrique,6,17,2.66,True,Internacional,7.37,bruno-henrique,3.1,Bruno Henrique,70944,0.45,4,Bruno Henrique Corsini,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,,3.0,14.0,24.0,4.0,21.0,2.0,,,,,,,,,5.0,1.0,,,,
89,35,,267,Payet,6,12,2.89,True,Vasco,8.84,payet,0.5,Payet,70984,-1.62,4,Florent Dimitri Payet,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,1.0,,3.0,3.0,3.0,15.0,2.0,,,,,,,,,1.0,,,,,
90,35,,265,L. Cittadini,6,10,1.15,False,Bahia,1.93,leo-cittadini,0.0,Léo Cittadini,70986,0.0,4,Leonardo Cittadini,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,,1.0,8.0,11.0,1.0,6.0,,,,,,,,,,2.0,,,,,
91,35,,267,Maicon,6,14,4.43,True,Vasco,6.14,maicon,3.7,Maicon,71227,0.12,3,Maicon Pereira Roque,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,2.0,3.0,15.0,8.0,1.0,5.0,,,,7.0,,,,,,1.0,,,,,
92,35,,356,F. Miguel,6,5,4.6,False,Fortaleza,8.8,fernando-miguel,0.0,Fernando Miguel,71571,0.0,1,Fernando Miguel Kaufmann,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,,,,,,,,,,1.0,,23.0,,,5.0,,,,,,
93,35,,275,Weverton,7,32,4.39,True,Palmeiras,9.7,weverton,2.0,Weverton,71631,-1.32,1,Weverton Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,,2.0,1.0,,,5.0,,,,13.0,,96.0,1.0,,29.0,,,,,,
94,35,,275,G. Gómez,3,30,4.1,True,Palmeiras,8.67,gustavo-gomez,-2.1,Gustavo Gómez,71684,0.01,3,Gustavo Raúl Gómez Portillo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,2.0,9.0,40.0,36.0,10.0,22.0,2.0,9.0,,10.0,2.0,,,,,3.0,1.0,,,,
95,35,,356,T. Galhardo,7,29,3.95,True,Fortaleza,9.18,thiago-galhardo,14.2,Thiago Galhardo,71844,2.19,5,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,3.0,5.0,14.0,11.0,24.0,29.0,5.0,8.0,,,,,,,,15.0,,,,,
96,35,,263,G. Pires,6,13,2.93,True,Botafogo,5.09,gabriel-pires,2.8,Gabriel Pires,71898,0.22,4,Gabriel Appelt Pires,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,1.0,2.0,24.0,15.0,7.0,7.0,,,,,1.0,,,,,4.0,,,,,
97,35,,284,Iturbe,6,5,1.54,False,Grêmio,4.07,iturbe,0.0,Iturbe,72134,0.0,5,Juan Manuel Iturbe Arévalos,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,,,7.0,5.0,,2.0,,2.0,,,,,,,,,,,,,
98,35,,327,D. Avelar,6,24,3.27,False,América-MG,5.71,danilo-avelar,0.0,Danilo Avelar,72142,0.0,3,Danilo Fernando Avelar,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,1.0,5.0,29.0,42.0,12.0,13.0,3.0,2.0,1.0,2.0,1.0,,,,1.0,7.0,1.0,,,,
99,35,,282,Everson,7,33,4.12,True,Atlético-MG,8.27,everson,10.0,Everson,72294,0.69,1,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,,6.0,,,,8.0,,,,13.0,,99.0,,,26.0,,,,,,
100,35,,276,F. Alves,6,0,0.0,False,São Paulo,6.0,felipe-alves,0.0,Felipe Alves,72372,0.0,1,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
101,35,,266,F. Diniz,7,33,5.03,True,Fluminense,14.32,fernando-diniz,7.14,Fernando Diniz,72391,0.51,6,Fernando Diniz Silva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,,,,,,,,,,,,,,,,,,,14.0,,
102,35,,285,G. Campanharo,6,13,2.38,False,Internacional,5.12,gustavo-campanharo,0.0,Gustavo Campanharo,72497,0.0,4,Gustavo Campanharo,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,,5.0,28.0,21.0,1.0,9.0,,,,,,,,,,3.0,,,,,
103,35,,290,Maguinho,7,31,3.23,True,Goiás,4.69,maguinho,0.5,Maguinho,72532,0.0,2,Magno José da Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,,7.0,38.0,70.0,15.0,27.0,2.0,1.0,1.0,9.0,2.0,,,,,2.0,,1.0,,,
104,35,,327,M. Cavichioli,6,13,2.09,False,América-MG,5.08,matheus-cavichioli,0.0,Matheus Cavichioli,72580,0.0,1,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,,,,1.0,,1.0,,,,1.0,1.0,42.0,2.0,1.0,28.0,,,,,,
105,35,,285,P. Henrique,6,24,2.28,False,Internacional,5.84,pedro-henrique,0.0,Pedro Henrique,72583,0.0,5,Pedro Henrique Konzen Medina da Silva,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,2.0,2.0,18.0,37.0,16.0,18.0,1.0,16.0,,,,,,,,6.0,,1.0,,,
106,35,,356,M. Kozlinski,6,1,6.0,False,Fortaleza,4.92,mauricio-kozlinski,0.0,Maurício Kozlinski,72595,0.0,1,Maurício Kozlinski,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,,,,,,,,,,1.0,,1.0,,,,,,,,,
107,35,,265,V. Hugo,7,21,3.38,False,Bahia,6.32,vitor-hugo,0.0,Vitor Hugo,72605,0.0,3,Vitor Hugo Franchescoli de Souza,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,,3.0,29.0,16.0,5.0,13.0,1.0,,1.0,5.0,,,,,,1.0,,,,,
108,35,,285,L. Adriano,2,27,2.5,True,Internacional,5.44,luiz-adriano,-0.8,Luiz Adriano,72772,-0.42,5,Luiz Adriano de Souza da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,1.0,1.0,12.0,12.0,9.0,21.0,3.0,3.0,,,1.0,,,,,7.0,2.0,,,,
109,35,,293,Fernandinho,7,22,2.38,True,Athlético-PR,5.7,fernandinho,3.5,Fernandinho,72775,0.37,4,Fernando Luiz Rosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,3.0,7.0,19.0,27.0,9.0,30.0,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,
110,35,,285,Mercado,7,23,2.68,True,Internacional,5.69,mercado,4.6,Mercado,72951,-0.47,3,Gabriel Iván Mercado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,,11.0,28.0,32.0,3.0,10.0,,,1.0,8.0,1.0,,,,,2.0,1.0,,,,
111,35,,327,D. Borges,7,12,2.04,True,América-MG,4.81,daniel-borges,3.3,Daniel Borges,73318,-0.41,2,Daniel Fortunato Borges,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,1.0,1.0,17.0,14.0,2.0,3.0,,,,,1.0,,,,,1.0,1.0,,,,
112,35,,266,S. Xavier,5,24,4.03,False,Fluminense,9.82,samuel-xavier,0.0,Samuel Xavier,73384,0.0,2,Samuel Xavier Brito,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,2.0,7.0,21.0,22.0,14.0,37.0,1.0,4.0,,7.0,,,,,,2.0,,,,,
113,35,,285,J. Dias,6,10,2.23,False,Internacional,3.14,jean-dias,0.0,Jean Dias,73479,0.0,5,Jean Dias da Costa,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,1.0,1.0,2.0,5.0,3.0,12.0,1.0,1.0,,,,,,,,1.0,,,,,1.0
114,35,,284,B. Alves,7,27,1.85,False,Grêmio,4.95,bruno-alves,0.0,Bruno Alves,73620,0.0,3,Bruno Fabiano Alves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,,2.0,20.0,21.0,4.0,16.0,,2.0,,5.0,1.0,,,,,1.0,,,,,
115,35,,290,G. Marques,7,27,4.32,True,Goiás,5.4,guilherme-marques,1.4,Guilherme Marques,73781,0.33,5,Guilherme Costa Marques,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,6.0,6.0,25.0,39.0,13.0,15.0,6.0,3.0,,,1.0,,,,,7.0,1.0,,,,
116,35,,262,R. Caio,6,4,2.98,False,Flamengo,4.05,rodrigo-caio,0.0,Rodrigo Caio,73800,0.0,3,Rodrigo Caio Coquette Russo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,,,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,
117,35,,327,Aloísio,6,12,4.57,False,América-MG,7.85,aloisio,0.0,Aloísio,73850,0.0,5,Aloísio dos Santos Gonçalves,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,1.0,3.0,2.0,18.0,10.0,8.0,3.0,6.0,,,,,,,,7.0,4.0,,,,
118,35,,293,B. Peres,6,3,1.43,False,Athlético-PR,4.57,bruno-peres,0.0,Bruno Peres,73962,0.0,2,Bruno da Silva Peres,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,,,,4.0,,1.0,,,,1.0,,,,,,,,,,,
119,35,,277,Alison,5,5,1.24,False,Santos,3.03,alison,0.0,Alison,73974,0.0,4,Alison Lopes Ferreira,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,
120,35,,263,G. Fernández,6,1,2.0,False,Botafogo,6.23,gatito-fernandez,0.0,Gatito Fernández,74061,0.0,1,Roberto Junior Fernández Torres,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,,,,,,,,,,,,3.0,,,1.0,,,,,,
121,35,,277,Rincón,5,13,3.87,False,Santos,6.97,rincon,0.0,Rincón,74187,0.0,4,Tomás Eduardo Rincón Hernández,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,1.0,4.0,21.0,29.0,2.0,16.0,2.0,,,,,,,,,1.0,2.0,,,,
122,35,,293,Madson,6,20,3.01,True,Athlético-PR,6.28,madson,5.0,Madson,78077,0.29,2,Madson Ferreira dos Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,2.0,3.0,6.0,16.0,2.0,16.0,1.0,3.0,,6.0,,,,,,3.0,,,,,
123,35,,265,Everaldo,2,29,3.53,False,Bahia,9.21,everaldo,0.0,Everaldo,78117,0.0,5,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,2.0,6.0,11.0,27.0,10.0,27.0,7.0,9.0,,,,,,,,14.0,,,,,
124,35,,285,Renê,7,25,4.94,True,Internacional,10.34,rene,7.3,Renê,78445,-0.03,2,Renê Rodrigues Martins,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,1.0,5.0,48.0,20.0,3.0,31.0,1.0,1.0,,9.0,,,,,,1.0,,,,,
125,35,,1371,J. Cafu,7,27,2.5,True,Cuiabá,6.42,jonathan-cafu,3.1,Jonathan Cafu,78580,0.41,5,Jonathan Renato Barbosa,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,3.0,4.0,30.0,29.0,6.0,36.0,,6.0,,,,,,,,4.0,,2.0,,,
126,35,,285,Gabriel,6,13,1.57,False,Internacional,4.23,gabriel,0.0,Gabriel,78605,0.0,4,Gabriel Girotto Franco,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,,2.0,18.0,13.0,2.0,6.0,,,,,,,,,,,,,,,
127,35,,283,Ramiro,5,6,3.8,False,Cruzeiro,5.62,ramiro,0.0,Ramiro,78715,0.0,4,Ramiro Moschen Benetti,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,1.0,3.0,9.0,8.0,4.0,,1.0,,,,,,,,,1.0,,,,,
128,35,,284,Reinaldo,7,26,4.05,True,Grêmio,7.83,reinaldo,2.5,Reinaldo,78850,-0.7,2,Reinaldo Manoel da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,5.0,8.0,22.0,30.0,10.0,27.0,2.0,3.0,1.0,5.0,2.0,,,,,13.0,,,,,
129,35,,266,T. Santos,7,11,0.4,False,Fluminense,1.66,thiago-santos,0.0,Thiago Santos,78855,0.0,4,Thiago dos Santos,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,,3.0,8.0,10.0,,5.0,,,,,1.0,,,,,1.0,,,,,
130,35,,263,V. Cuesta,7,31,4.37,True,Botafogo,10.0,victor-cuesta,3.4,Víctor Cuesta,79113,-0.08,3,Víctor Leandro Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,1.0,9.0,38.0,27.0,9.0,20.0,1.0,1.0,,14.0,,,,,,3.0,1.0,,,,
131,35,,356,S. Romero,6,17,1.64,False,Fortaleza,4.27,silvio-romero,0.0,Silvio Romero,79188,0.0,5,Silvio Ezequiel Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,1.0,2.0,1.0,8.0,4.0,4.0,2.0,6.0,,,,,,,,2.0,1.0,,,,
132,35,,1371,F. Augusto,6,22,0.63,True,Cuiabá,1.69,filipe-augusto,1.2,Filipe Augusto,79268,0.17,4,Filipe Augusto Carvalho Souza,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,,3.0,16.0,22.0,,12.0,,,,,1.0,,,,,1.0,,,,,
133,35,,327,R. Silva,7,17,1.64,False,América-MG,2.34,ricardo-silva,0.0,Ricardo Silva,79334,0.0,3,Ricardo César Dantas da Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,,3.0,17.0,19.0,2.0,12.0,,,,1.0,,,,,,3.0,,,,,
134,35,,266,Cano,7,27,4.59,True,Fluminense,14.67,cano,12.5,Cano,79631,1.45,5,Germán Ezequiel Cano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,1.0,6.0,14.0,28.0,25.0,9.0,8.0,17.0,,,,,,,,21.0,3.0,,,1.0,
135,35,,283,L. Silva,6,20,2.83,True,Cruzeiro,4.75,lucas-silva,0.9,Lucas Silva,79701,0.06,4,Lucas Silva Borges,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,2.0,2.0,27.0,22.0,9.0,22.0,,1.0,,,,,,,,4.0,,,,,
136,35,,294,Jesé,6,6,1.87,True,Coritiba,6.32,jese,8.8,Jesé,79825,1.19,5,Jesé Rodríguez Ruíz,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,
137,35,,356,Y. Pikachu,7,32,2.55,True,Fortaleza,7.54,yago-pikachu,2.4,Yago Pikachu,80196,-1.47,4,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,1.0,3.0,12.0,8.0,11.0,21.0,5.0,4.0,,,,,,,,8.0,1.0,,,1.0,
138,35,,276,Luciano,7,29,4.16,True,São Paulo,10.91,luciano,2.0,Luciano,80287,-0.35,5,Luciano da Rocha Neves,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,2.0,5.0,14.0,24.0,22.0,44.0,6.0,5.0,,,,,,,,14.0,2.0,,,1.0,
139,35,,265,Gilberto,7,15,5.07,False,Bahia,9.54,gilberto,0.0,Gilberto,80313,0.0,2,Gilberto Moraes Júnior,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,1.0,2.0,21.0,9.0,5.0,18.0,1.0,,2.0,5.0,,,,,,2.0,1.0,1.0,,,
140,35,,266,Marlon,6,15,1.16,False,Fluminense,4.35,marlon,0.0,Marlon,80538,0.0,3,Marlon Santos da Silva Barbosa,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,,5.0,8.0,17.0,2.0,2.0,,,1.0,3.0,,,,,,1.0,,,,,
141,35,,277,L. Lima,3,32,2.72,True,Santos,6.56,lucas-lima,-0.2,Lucas Lima,80583,-0.16,4,Lucas Rafael Araújo Lima,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,4.0,5.0,39.0,44.0,9.0,40.0,1.0,7.0,,,1.0,,,,,3.0,1.0,,,,
142,35,,275,Luan,6,23,4.04,False,Palmeiras,7.85,luan,0.0,Luan,80692,0.0,3,Luan Garcia Teixeira,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,1.0,5.0,14.0,29.0,7.0,17.0,1.0,3.0,1.0,11.0,,,,,,5.0,1.0,,,,
143,35,,284,P. Geromel,6,7,1.93,False,Grêmio,5.44,pedro-geromel,0.0,Pedro Geromel,80853,0.0,3,Pedro Tonon Geromel,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,,2.0,8.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,
144,35,,267,Jair,6,24,2.75,False,Vasco,7.45,jair,0.0,Jair,81091,0.0,4,Jair Rodrigues Júnior,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,,6.0,30.0,33.0,7.0,46.0,2.0,,,,1.0,,,,,3.0,,1.0,,,
145,35,,265,L. Mugni,6,11,0.72,False,Bahia,2.55,lucas-mugni,0.0,Lucas Mugni,81121,0.0,4,Lucas Andrés Mugni,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,,,5.0,5.0,1.0,3.0,,,,,,,,,,1.0,,,,,
146,35,,275,Mayke,3,31,4.84,True,Palmeiras,8.39,mayke,-0.5,Mayke,81150,-1.14,2,Mayke Rocha de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,5.0,6.0,47.0,33.0,2.0,16.0,1.0,4.0,,13.0,,,,,,2.0,,,,,
147,35,,285,H. Mallo,6,6,2.23,False,Internacional,5.06,hugo-mallo,0.0,Hugo Mallo,81551,0.0,2,Hugo Mallo,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,,1.0,4.0,5.0,2.0,5.0,,,,2.0,1.0,,,,,,,,,,
148,35,,327,Cazares,5,10,1.67,False,América-MG,4.52,cazares,0.0,Cazares,81682,0.0,4,Juan Ramón Cazares Sevillano,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,1.0,,5.0,2.0,3.0,3.0,,,,,,,,,,2.0,,,,,
149,35,,267,Rossi,6,5,6.42,False,Vasco,5.22,rossi,0.0,Rossi,81798,0.0,5,Rosicley Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,3.0,,7.0,6.0,,5.0,1.0,,,,,,,,,,,,,,
150,35,,276,Alisson,7,30,3.11,True,São Paulo,6.0,alisson,2.3,Alisson,81845,-0.55,4,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,5.0,2.0,40.0,33.0,14.0,36.0,,2.0,,,,,,,,2.0,,1.0,,,
151,35,,356,J. Ricardo,7,27,3.47,True,Fortaleza,7.28,joao-ricardo,1.0,João Ricardo,81881,0.31,1,João Ricardo Riedi,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,,4.0,,,,9.0,,,1.0,7.0,,79.0,2.0,,34.0,,,,,,
152,35,,290,W. Oliveira,7,28,2.03,True,Goiás,3.94,willian-oliveira,6.0,Willian Oliveira,81952,0.59,4,Willian Osmar de Oliveira Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,,6.0,42.0,32.0,5.0,25.0,,,,,,,,,,2.0,1.0,,,,
153,35,,290,R. Guzzo,6,13,0.79,False,Goiás,2.26,raphael-guzzo,0.0,Raphael Guzzo,81966,0.0,4,Raphael Gregório Guzzo,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,,2.0,4.0,12.0,3.0,3.0,1.0,2.0,,,1.0,,,,,2.0,,,,,
154,35,,327,Juninho,7,31,3.08,False,América-MG,6.51,juninho,0.0,Juninho,82381,0.0,4,Adilson dos Anjos Oliveira,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,2.0,4.0,33.0,27.0,9.0,30.0,3.0,1.0,,,,,,,,9.0,,1.0,,,
155,35,,290,Tadeu,7,32,3.83,True,Goiás,8.05,tadeu,6.2,Tadeu,82453,0.88,1,Tadeu Antônio Ferreira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,1.0,1.0,1.0,,,11.0,,,,9.0,,109.0,,,42.0,,,,,,
156,35,,275,Z. Rafael,7,28,4.89,True,Palmeiras,11.67,ze-rafael,10.4,Zé Rafael,82455,-0.21,4,José Rafael Vivian,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,2.0,10.0,67.0,58.0,9.0,62.0,3.0,1.0,,,,,,,,9.0,,1.0,,,
