,atletas.preco_num,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.entrou_em_campo,atletas.status_id,atletas.posicao_id,atletas.foto,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.apelido,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,G,PS,SG,I,PP,CV,PC,FT,DE,GS,DP,GC,V,PI
81,4.73,20,gabriel,2.42,294,2.0,True,7,1,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,70449,Gabriel,Coritiba,Gabriel Vasconcelos Ferreira - Vasconcellos,24,0.26,Gabriel,,1.0,3.0,,,,,1.0,,,3.0,,,,,,75.0,44.0,,,,
82,7.27,21,marllon,2.97,1371,4.0,True,7,3,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,70666,Marllon,Cuiabá,Marllon Gonçalves Jerônimo Borges,24,0.37,Marllon,,1.0,7.0,21.0,17.0,2.0,6.0,10.0,1.0,,5.0,1.0,,,1.0,,,,,,,
83,8.21,9,enner-valencia,2.55,285,-0.1,True,7,5,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,70788,E. Valencia,Internacional,Enner Remberto Valencia Lastra,24,-0.61,Enner Valencia,,1.0,2.0,3.0,7.0,4.0,5.0,15.0,,,,9.0,,,,1.0,,,,,,
84,12.02,23,jorge-sampaoli,5.33,262,4.13,True,7,6,https://s.sde.globo.com/media/person_role/2023/04/17/photo_FORMATO_Fp5qEri.png,70800,J. Sampaoli,Flamengo,Jorge Sampaoli,24,0.33,Jorge Sampaoli,,,,,,,,,,,,,,,,,,,,,10.0,
85,7.57,13,diogo-barbosa,3.34,266,5.5,True,6,2,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,70916,D. Barbosa,Fluminense,Diogo Barbosa Mendanha,24,0.92,Diogo Barbosa,,,2.0,9.0,5.0,,1.0,15.0,1.0,,4.0,1.0,,,,,,,,,,
86,7.79,8,bruno-henrique,3.22,285,2.9,True,7,4,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,70944,B. Henrique,Internacional,Bruno Henrique Corsini,24,0.07,Bruno Henrique,,,2.0,8.0,15.0,4.0,3.0,9.0,1.0,,,,,,,1.0,,,,,,
87,10.06,3,payet,2.37,267,4.4,True,6,4,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,70984,Payet,Vasco,Florent Dimitri Payet,24,0.61,Payet,,1.0,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
88,1.93,10,leo-cittadini,1.15,265,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,70986,L. Cittadini,Bahia,Leonardo Cittadini,24,0.0,Léo Cittadini,,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,
89,5.58,6,maicon,3.05,267,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,71227,Maicon,Vasco,Maicon Pereira Roque,24,0.0,Maicon,,,,6.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,
90,10.86,4,fernando-miguel,5.25,356,0.0,False,7,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,71571,F. Miguel,Fortaleza,Fernando Miguel Kaufmann,24,0.0,Fernando Miguel,,,,,,,,,,,1.0,,,,,,20.0,4.0,,,,
91,9.14,22,weverton,4.0,275,0.0,True,7,1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,71631,Weverton,Palmeiras,Weverton Pereira da Silva,24,-1.02,Weverton,,,2.0,,,,,4.0,,,8.0,,,,,,65.0,17.0,,,,
92,9.88,22,gustavo-gomez,4.02,275,6.0,True,7,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,71684,G. Gómez,Palmeiras,Gustavo Raúl Gómez Portillo,24,-0.18,Gustavo Gómez,,1.0,7.0,28.0,25.0,3.0,7.0,19.0,1.0,,7.0,4.0,,,,1.0,,,,,,
93,7.09,20,thiago-galhardo,3.29,356,3.1,True,6,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,71844,T. Galhardo,Fortaleza,Thiago Galhardo do Nascimento Rocha,24,0.13,Thiago Galhardo,,,5.0,14.0,9.0,9.0,17.0,18.0,3.0,,,8.0,,,,,,,,,,
94,5.05,6,gabriel-pires,4.33,263,1.2,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,71898,G. Pires,Botafogo,Gabriel Appelt Pires,24,0.05,Gabriel Pires,,1.0,1.0,19.0,8.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,,
95,4.42,3,iturbe,2.27,284,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,72134,Iturbe,Grêmio,Juan Manuel Iturbe Arévalos,24,0.0,Iturbe,,,,6.0,3.0,,,1.0,,,,,,,,,,,,,,
96,5.32,15,danilo-avelar,4.59,327,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TwK8xQJ.png,72142,D. Avelar,América-MG,Danilo Fernando Avelar,24,0.0,Danilo Avelar,,1.0,3.0,20.0,28.0,7.0,8.0,9.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,
97,7.48,23,everson,3.7,282,8.5,True,7,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,72294,Everson,Atlético-MG,Everson Felipe Marques Pires,24,0.6,Everson,,,4.0,,,,,6.0,,,9.0,,,,,,60.0,19.0,,,,
98,6.0,0,felipe-alves,0.0,276,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,72372,F. Alves,São Paulo,Felipe Alves Raymundo,24,0.0,Felipe Alves,,,,,,,,,,,,,,,,,,,,,,
99,14.77,24,fernando-diniz,5.38,266,6.64,True,7,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,72391,F. Diniz,Fluminense,Fernando Diniz Silva,24,0.41,Fernando Diniz,,,,,,,,,,,,,,,,,,,,,12.0,
100,4.78,12,gustavo-campanharo,2.4,285,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,72497,G. Campanharo,Internacional,Gustavo Campanharo,24,0.0,Gustavo Campanharo,,,5.0,27.0,20.0,3.0,,8.0,,,,,,,,,,,,,,
101,5.72,21,maguinho,3.83,290,7.7,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,72532,Maguinho,Goiás,Magno José da Silva,24,0.97,Maguinho,,,5.0,30.0,51.0,,11.0,20.0,2.0,1.0,7.0,,,2.0,,,,,,,,
102,6.27,12,matheus-cavichioli,2.43,327,0.0,False,7,1,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,72580,M. Cavichioli,América-MG,Matheus Fernando Cavichioli,24,0.0,Matheus Cavichioli,,,,,1.0,,,1.0,,,1.0,,,1.0,,,42.0,26.0,2.0,1.0,,
103,5.97,17,pedro-henrique,2.6,285,0.0,False,5,5,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,72583,P. Henrique,Internacional,Pedro Henrique Konzen Medina da Silva,24,0.0,Pedro Henrique,,1.0,1.0,15.0,31.0,5.0,14.0,14.0,1.0,1.0,,16.0,,,,,,,,,,
104,4.92,1,mauricio-kozlinski,6.0,356,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,72595,M. Kozlinski,Fortaleza,Maurício Kozlinski,24,0.0,Maurício Kozlinski,,,,,,,,,,,1.0,,,,,,1.0,,,,,
105,6.18,16,vitor-hugo,3.68,265,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,72605,V. Hugo,Bahia,Vitor Hugo Franchescoli de Souza,24,0.0,Vitor Hugo,,,3.0,24.0,14.0,1.0,5.0,10.0,1.0,,4.0,,,,1.0,,,,,,,
106,3.93,20,ceppelini,2.08,1371,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_l5sEyLV.png,72762,Ceppelini,Cuiabá,Pablo Daniel Ceppelini Gatto,24,-0.18,Ceppelini,,3.0,3.0,9.0,13.0,8.0,7.0,15.0,,,,1.0,,,,,,,,,,
107,5.94,21,luiz-adriano,2.55,285,1.7,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,72772,L. Adriano,Internacional,Luiz Adriano de Souza da Silva,24,0.61,Luiz Adriano,,1.0,,9.0,8.0,6.0,7.0,17.0,2.0,,,3.0,,1.0,,2.0,,,,,,
108,6.27,12,fernandinho,2.97,293,6.4,True,7,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,72775,Fernandinho,Athlético-PR,Fernando Luiz Rosa,24,1.26,Fernandinho,,3.0,5.0,12.0,20.0,2.0,5.0,14.0,1.0,,,1.0,,1.0,1.0,,,,,,,
109,5.19,15,mercado,3.08,285,0.0,True,7,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,72951,Mercado,Internacional,Gabriel Iván Mercado,24,0.14,Mercado,,,7.0,22.0,23.0,2.0,1.0,7.0,,,6.0,,,1.0,,,,,,,,
110,4.44,8,daniel-borges,1.3,327,0.0,False,2,2,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_9c2ocup.png,73318,D. Borges,América-MG,Daniel Fortunato Borges,24,0.0,Daniel Borges,,,1.0,10.0,11.0,1.0,,3.0,,,,,,1.0,,1.0,,,,,,
111,11.46,18,samuel-xavier,4.8,266,8.9,True,6,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,73384,S. Xavier,Fluminense,Samuel Xavier Brito,24,0.75,Samuel Xavier,,2.0,6.0,20.0,15.0,2.0,9.0,21.0,1.0,,7.0,4.0,,,,,,,,,,
112,3.14,10,jean-dias,2.23,285,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,73479,J. Dias,Internacional,Jean Dias da Costa,24,0.0,Jean Dias,,1.0,1.0,2.0,5.0,1.0,3.0,12.0,1.0,,,1.0,,,,,,,,,,1.0
113,6.67,20,bruno-alves,2.04,284,7.3,True,2,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,73620,B. Alves,Grêmio,Bruno Fabiano Alves,24,1.24,Bruno Alves,,,2.0,15.0,16.0,1.0,3.0,12.0,,,4.0,2.0,,,,,,,,,,
114,4.71,17,guilherme-marques,3.99,290,1.7,True,6,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,73781,G. Marques,Goiás,Guilherme Costa Marques,24,0.44,Guilherme Marques,,3.0,3.0,19.0,25.0,5.0,10.0,11.0,3.0,,,2.0,,1.0,,,,,,,,
115,3.97,1,rodrigo-caio,0.0,262,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,73800,R. Caio,Flamengo,Rodrigo Caio Coquette Russo,24,0.0,Rodrigo Caio,,,,,,,,,,,,,,,,,,,,,,
116,7.85,12,aloisio,4.57,327,0.0,False,5,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_0mypCN5.png,73850,Aloísio,América-MG,Aloísio dos Santos Gonçalves,24,0.0,Aloísio,,1.0,3.0,2.0,18.0,7.0,10.0,8.0,3.0,,,6.0,,,,4.0,,,,,,
117,5.07,2,bruno-peres,2.6,293,0.2,True,7,2,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,73962,B. Peres,Athlético-PR,Bruno da Silva Peres,24,-0.81,Bruno Peres,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,
118,3.03,5,alison,1.24,277,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,73974,Alison,Santos,Alison Lopes Ferreira,24,0.0,Alison,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,
119,6.23,1,gatito-fernandez,2.0,263,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,74061,G. Fernández,Botafogo,Roberto Junior Fernández Torres,24,0.0,Gatito Fernández,,,,,,,,,,,,,,,,,3.0,1.0,,,,
120,5.54,4,rincon,1.73,277,0.0,False,2,4,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,74187,Rincón,Santos,Tomás Eduardo Rincón Hernández,24,0.0,Rincón,,,1.0,7.0,10.0,,,5.0,,,,,,,,,,,,,,
121,5.99,19,madson,2.9,293,0.0,True,5,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,78077,Madson,Athlético-PR,Madson Ferreira dos Santos,24,-1.22,Madson,,2.0,3.0,6.0,16.0,3.0,2.0,16.0,1.0,,5.0,3.0,,,,,,,,,,
122,8.1,20,everaldo,2.6,265,0.0,False,7,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,78117,Everaldo,Bahia,Everaldo Stum,24,0.0,Everaldo,,1.0,4.0,7.0,15.0,9.0,7.0,15.0,3.0,,,7.0,,,,,,,,,,
123,10.02,21,rene,4.96,285,2.6,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,78445,Renê,Internacional,Renê Rodrigues Martins,24,-0.72,Renê,,,2.0,38.0,16.0,1.0,3.0,28.0,1.0,,8.0,1.0,,,,,,,,,,
124,6.75,20,jonathan-cafu,2.7,1371,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,78580,J. Cafu,Cuiabá,Jonathan Renato Barbosa,24,0.0,Jonathan Cafu,,2.0,3.0,23.0,23.0,4.0,6.0,30.0,,2.0,,4.0,,,,,,,,,,
125,4.63,8,gabriel,0.83,285,3.6,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,78605,Gabriel,Internacional,Gabriel Girotto Franco,24,0.88,Gabriel,,,2.0,8.0,11.0,,1.0,3.0,,,,,,,,,,,,,,
126,5.62,6,ramiro,3.8,283,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,78715,Ramiro,Cruzeiro,Ramiro Moschen Benetti,24,0.0,Ramiro,,1.0,3.0,9.0,8.0,1.0,4.0,,1.0,,,,,,,,,,,,,
127,7.98,16,reinaldo,3.92,284,5.0,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,78850,Reinaldo,Grêmio,Reinaldo Manoel da Silva,24,0.28,Reinaldo,,4.0,7.0,11.0,23.0,6.0,5.0,15.0,1.0,,4.0,2.0,,1.0,,,,,,,,
128,1.67,9,thiago-santos,0.54,266,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,78855,T. Santos,Fluminense,Thiago dos Santos,24,0.0,Thiago Santos,,,2.0,5.0,8.0,1.0,,4.0,,,,,,,,,,,,,,
129,10.19,22,victor-cuesta,5.27,263,1.0,True,7,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,79113,V. Cuesta,Botafogo,Víctor Leandro Cuesta,24,-0.01,Víctor Cuesta,,1.0,7.0,27.0,17.0,2.0,6.0,15.0,1.0,,13.0,1.0,,,,1.0,,,,,,
130,4.35,15,silvio-romero,1.82,356,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,79188,S. Romero,Fortaleza,Silvio Ezequiel Romero,24,0.0,Silvio Romero,,1.0,2.0,1.0,8.0,2.0,3.0,4.0,2.0,,,4.0,,,,1.0,,,,,,
131,1.51,15,filipe-augusto,0.61,1371,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,79268,F. Augusto,Cuiabá,Filipe Augusto Carvalho Souza,24,0.0,Filipe Augusto,,,3.0,12.0,18.0,1.0,,10.0,,,,,,1.0,,,,,,,,
132,2.11,8,ricardo-silva,1.8,327,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png,79334,R. Silva,América-MG,Ricardo César Dantas da Silva,24,0.0,Ricardo Silva,,,1.0,8.0,9.0,,,7.0,,,1.0,,,,,,,,,,,
133,14.13,22,cano,4.67,266,2.8,True,7,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,79631,Cano,Fluminense,Germán Ezequiel Cano,24,0.21,Cano,,,4.0,13.0,20.0,17.0,16.0,9.0,7.0,,,13.0,1.0,,,3.0,,,,,,
134,5.0,12,lucas-silva,3.21,283,2.6,True,7,4,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,79701,L. Silva,Cruzeiro,Lucas Silva Borges,24,-0.58,Lucas Silva,,2.0,1.0,18.0,14.0,2.0,3.0,15.0,,,,1.0,,,,,,,,,,
135,6.67,1,jese,0.0,294,0.0,True,6,5,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,79825,Jesé,Coritiba,Jesé Rodríguez Ruíz,24,-2.33,Jesé,,,,,,,,,,,,,,,,,,,,,,
136,7.53,24,yago-pikachu,2.62,356,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,80196,Y. Pikachu,Fortaleza,Glaybson Yago Souza Lisboa,24,-1.24,Yago Pikachu,,1.0,2.0,8.0,6.0,8.0,7.0,18.0,4.0,,,3.0,1.0,,,,,,,,,
137,11.31,20,luciano,4.37,276,2.6,True,7,5,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,80287,Luciano,São Paulo,Luciano da Rocha Neves,24,0.2,Luciano,,2.0,4.0,9.0,15.0,12.0,14.0,32.0,4.0,,,5.0,1.0,,,2.0,,,,,,
138,9.37,8,gilberto,5.26,265,0.0,False,7,2,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,80313,Gilberto,Bahia,Gilberto Moraes Júnior,24,0.0,Gilberto,,1.0,2.0,14.0,5.0,2.0,3.0,10.0,,,3.0,,,,1.0,,,,,,,
139,5.55,7,marlon,1.44,266,5.0,True,6,3,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220.png,80538,Marlon,Fluminense,Marlon Santos da Silva Barbosa,24,1.14,Marlon,,,4.0,4.0,8.0,1.0,,1.0,,,2.0,,,,,,,,,,,
140,7.12,22,lucas-lima,3.37,277,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,80583,L. Lima,Santos,Lucas Rafael Araújo Lima,24,0.0,Lucas Lima,,4.0,3.0,31.0,35.0,2.0,5.0,33.0,1.0,,,4.0,,,,,,,,,,
141,7.9,15,luan,4.18,275,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,80692,Luan,Palmeiras,Luan Garcia Teixeira,24,0.0,Luan,,1.0,3.0,12.0,20.0,2.0,6.0,11.0,1.0,,6.0,3.0,,,1.0,1.0,,,,,,
142,6.19,1,pedro-geromel,6.2,284,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,80853,P. Geromel,Grêmio,Pedro Tonon Geromel,24,0.0,Pedro Geromel,,,,1.0,,,,,,,1.0,,,,,,,,,,,
143,8.17,17,jair,3.53,267,2.5,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,81091,Jair,Vasco,Jair Rodrigues Júnior,24,0.24,Jair,,,5.0,27.0,25.0,2.0,4.0,41.0,2.0,1.0,,,,1.0,,,,,,,,
144,2.79,7,lucas-mugni,1.16,265,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,81121,L. Mugni,Bahia,Lucas Andrés Mugni,24,0.0,Lucas Mugni,,,,5.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
145,8.24,21,mayke,5.09,275,-0.5,True,7,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,81150,Mayke,Palmeiras,Mayke Rocha de Oliveira,24,-0.94,Mayke,,4.0,4.0,36.0,23.0,1.0,2.0,8.0,1.0,,8.0,2.0,,,,,,,,,,
146,6.32,4,mallo,3.75,285,0.0,False,7,2,https://s.sde.globo.com/media/person_role/2023/08/14/photo_220x220_q74YevE.png,81551,Mallo,Internacional,Hugo Mallo,24,0.0,Mallo,,,1.0,3.0,4.0,,2.0,4.0,,,2.0,,,,,,,,,,,
147,4.85,2,cazares,1.55,327,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/08/22/photo_220x220.png,81682,Cazares,América-MG,Juan Ramón Cazares Sevillano,24,0.0,Cazares,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
148,7.62,3,rossi,10.23,267,14.2,True,7,5,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,81798,Rossi,Vasco,Rosicley Pereira da Silva,24,1.11,Rossi,,3.0,,6.0,5.0,,,4.0,1.0,,,,,,,,,,,,,
149,5.68,20,alisson,2.48,276,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,81845,Alisson,São Paulo,Alisson Euler de Freitas Castro,24,0.0,Alisson,,3.0,2.0,21.0,21.0,1.0,10.0,16.0,,1.0,,1.0,,,,,,,,,,
150,9.36,19,joao-ricardo,4.77,356,11.0,True,3,1,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,81881,J. Ricardo,Fortaleza,João Ricardo Riedi,24,1.88,João Ricardo,,,3.0,,,,,9.0,,,7.0,,,,,,59.0,19.0,2.0,,,
151,2.61,19,willian-oliveira,1.84,290,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,81952,W. Oliveira,Goiás,Willian Osmar de Oliveira Silva,24,0.0,Willian Oliveira,,,5.0,25.0,26.0,2.0,3.0,20.0,,,,,,,,1.0,,,,,,
152,1.78,5,raphael-guzzo,-0.42,290,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,81966,R. Guzzo,Goiás,Raphael Gregório Guzzo,24,0.0,Raphael Guzzo,,,1.0,1.0,7.0,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,,,
153,6.34,21,juninho,3.04,327,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ek7YW7J.png,82381,Juninho,América-MG,Adilson dos Anjos Oliveira,24,0.0,Juninho,,1.0,4.0,21.0,18.0,3.0,5.0,21.0,3.0,1.0,,1.0,,,,,,,,,,
154,8.04,21,tadeu,4.13,290,7.0,True,7,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,82453,Tadeu,Goiás,Tadeu Antônio Ferreira,24,0.54,Tadeu,,,,,,,,5.0,,,7.0,,,,,,71.0,22.0,,,,
155,10.86,19,ze-rafael,4.85,275,4.7,True,7,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,82455,Z. Rafael,Palmeiras,José Rafael Vivian,24,-0.12,Zé Rafael,,2.0,7.0,55.0,39.0,7.0,4.0,47.0,,,,1.0,,,,,,,,,,
156,4.12,14,otavio,2.07,282,1.6,True,3,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,82463,Otávio,Atlético-MG,Otávio Henrique Passos Santos,24,-0.1,Otávio,,,6.0,30.0,23.0,1.0,1.0,8.0,,,,,,,,,,,,,,
157,5.7,7,luiz-araujo,2.22,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,82627,L. Araújo,Flamengo,Luiz de Araújo Guimarães Neto,24,0.0,Luiz Araújo,,1.0,,3.0,5.0,4.0,2.0,8.0,,1.0,,,,1.0,,,,,,,,
158,9.35,17,tinga,5.13,356,2.1,True,7,2,https://s.sde.globo.com/media/person_role/2022/05/12/98abba841d176135f9ec02a557177a7f_FORMATO.png,82628,Tinga,Fortaleza,Guilherme de Jesus da Silva,24,0.17,Tinga,,,,32.0,11.0,4.0,3.0,5.0,1.0,,7.0,3.0,,,,,,,,,,
159,2.34,3,marcelo-rangel,0.0,290,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,82730,M. Rangel,Goiás,Marcelo Rangel da Rosa,24,0.0,Marcelo Rangel,,,,,,,,,,,,,,,,,8.0,8.0,,,,
160,5.74,19,wellington-rato,1.81,276,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,82766,W. Rato,São Paulo,Wellington Soares da Silva,24,0.0,Wellington Rato,,2.0,3.0,12.0,8.0,3.0,9.0,10.0,,,,5.0,,,,,,,,,,
161,11.99,17,gabriel,4.49,262,0.0,False,2,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,83257,Gabriel,Flamengo,Gabriel Barbosa Almeida,24,0.0,Gabriel,,1.0,6.0,5.0,6.0,13.0,16.0,13.0,5.0,,,7.0,1.0,1.0,,2.0,,,,,,
162,4.63,7,julio-furch,1.77,277,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,83276,J. Furch,Santos,Julio César Furch,24,0.0,Julio Furch,,,1.0,1.0,4.0,2.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,
163,5.49,18,patrick,1.81,282,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,83433,Patrick,Atlético-MG,Patrick Bezerra do Nascimento,24,0.0,Patrick,,,1.0,22.0,8.0,1.0,2.0,12.0,,1.0,,1.0,,,,,,,,,,
164,13.73,20,leo-pereira,5.32,262,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_Wclql1X.png,83528,L. Pereira,Flamengo,Leonardo Pereira,24,0.0,Léo Pereira,,1.0,2.0,29.0,11.0,1.0,5.0,16.0,3.0,,7.0,1.0,,,,,,,,,,
165,4.83,14,neris,4.52,283,1.2,True,7,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_U329TT2.png,83786,Neris,Cruzeiro,Hueglo dos Santos Neris,24,-0.98,Neris,,1.0,4.0,19.0,25.0,2.0,2.0,6.0,,,8.0,,,,,,,,,,,
