,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido_abreviado,atletas.nome,atletas.rodada_id,atletas.atleta_id,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.foto,atletas.pontos_num,A,CA,DS,FC,FF,FS,G,PP,SG,V,FD,FT,I,PC,CV,GC,PS,DE,GS,DP,PI
271,True,Cruzeiro,2,0.83,4.05,6,,9,palacios,Palacios,Helibelton Palacios Zapata,37,92855,Palacios,2.28,283,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,5.9,,4.0,10.0,21.0,1.0,6.0,,,3.0,,,,,,,,,,,,
272,True,Cruzeiro,4,-0.27,6.1,2,,29,mateus-vital,M. Vital,Mateus da Silva Vital Assumpção,37,93108,Mateus Vital,2.31,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,1.2,1.0,,21.0,16.0,16.0,20.0,,,,,11.0,2.0,1.0,,,,,,,,
273,False,Corinthians,2,0.0,4.0,6,,0,rafael-ramos,R. Ramos,Rafael António Figueiredo Ramos,37,93236,Rafael Ramos,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,0.0,,,,,,,,,,,,,,,,,,,,,
274,True,América-MG,6,0.97,8.2,6,,4,diogo-giacomini,D. Giacomini,Diogo Giacomini,37,93317,Diogo Giacomini,3.13,327,https://s.sde.globo.com/media/person_role/2023/11/10/photo_FORMATO_KSlEt2O.png,5.59,,,,,,,,,,1.0,,,,,,,,,,,
275,True,Corinthians,3,-2.04,7.53,3,,12,lucas-verissimo,L. Veríssimo,Lucas Veríssimo da Silva,37,93368,Lucas Veríssimo,3.27,264,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,-2.8,1.0,4.0,10.0,14.0,6.0,3.0,,,5.0,,2.0,,3.0,,1.0,,,,,,
276,False,Santos,3,0.0,3.3,7,,12,joao-basso,J. Basso,João Othávio Basso,37,93372,João Basso,1.56,277,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,0.0,,1.0,17.0,13.0,4.0,6.0,,,,,,,,,,1.0,,,,,
277,True,Internacional,5,0.56,12.07,7,,32,wanderson,Wanderson,Wanderson Maciel Sousa Campos,37,93478,Wanderson,4.17,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,8.9,3.0,3.0,28.0,26.0,13.0,25.0,7.0,,,,12.0,1.0,1.0,,,,,,,,
278,False,América-MG,4,0.0,7.18,6,,19,benitez,Benítez,Martín Nicolás Benítez,37,93550,Benítez,5.16,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,0.0,4.0,4.0,13.0,13.0,14.0,45.0,3.0,,,,6.0,2.0,4.0,,,,,,,,
279,True,Santos,2,-0.2,6.21,6,,21,gabriel-inocencio,G. Inocêncio,Gabriel de Souza Inocêncio,37,93702,Gabriel Inocêncio,3.84,277,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,0.0,,2.0,37.0,27.0,4.0,12.0,,,7.0,,2.0,,1.0,,,,,,,,
280,False,Vasco,2,0.0,4.32,6,,12,paulo-henrique,P. Henrique,Paulo Henrique de Oliveira Alves,37,93716,Paulo Henrique,5.25,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,0.0,,3.0,20.0,11.0,,5.0,1.0,,6.0,,4.0,,1.0,,,,,,,,
281,True,Coritiba,4,0.12,3.36,7,,25,andrey,Andrey,Andrey Ramos do Nascimento,37,93787,Andrey,1.68,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,0.0,,5.0,24.0,24.0,6.0,16.0,1.0,,,,5.0,,1.0,1.0,,,,,,,
282,True,Botafogo,4,-0.1,5.0,7,,34,marlon-freitas,M. Freitas,Marlon Rodrigues Freitas,37,93790,Marlon Freitas,2.13,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,0.2,1.0,3.0,37.0,24.0,21.0,8.0,1.0,,,,4.0,1.0,,,,1.0,,,,,
283,True,Fluminense,4,-0.5,2.63,6,,16,daniel,Daniel,Daniel Sampaio Simões,37,93791,Daniel,1.33,266,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,1.2,,1.0,12.0,8.0,3.0,11.0,,,,,2.0,,,,,,,,,,
284,False,Internacional,1,0.0,4.07,6,,10,keiller,Keiller,Keiller da Silva Nunes,37,93834,Keiller,2.25,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,0.0,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,28.0,15.0,1.0,
285,True,Bragantino,1,0.78,7.4,7,,30,cleiton,Cleiton,Cleiton Schwengber,37,93882,Cleiton,4.37,280,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,5.5,,5.0,,1.0,1.0,7.0,,,15.0,,,,,,1.0,,,81.0,24.0,,
286,False,América-MG,4,0.0,3.69,6,,7,matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,37,93886,Matheusinho,1.95,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,0.0,,,4.0,3.0,2.0,7.0,,,,,4.0,,1.0,,,,,,,,
287,True,Palmeiras,5,1.36,6.74,7,,30,breno-lopes,B. Lopes,Breno Henrique Vasconcelos Lopes,37,93988,Breno Lopes,4.0,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,11.5,3.0,1.0,10.0,10.0,12.0,43.0,5.0,,,,18.0,2.0,13.0,,,,,,,,
288,False,Corinthians,4,0.0,5.18,6,,13,matias-rojas,M. Rojas,Matías Nicolás Rojas Romero,37,94007,Matías Rojas,1.71,264,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,0.0,,1.0,9.0,8.0,7.0,4.0,,,,,6.0,,,,,,,,,,
289,True,Bragantino,4,-0.54,11.07,6,,30,matheus-fernandes,M. Fernandes,Matheus Fernandes Siqueira,37,94067,Matheus Fernandes,4.5,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,-1.6,3.0,7.0,88.0,46.0,8.0,27.0,1.0,,,,6.0,,,,,,,,,,
290,True,Corinthians,4,0.01,4.94,7,,29,maycon,Maycon,Maycon de Andrade Barberan,37,94154,Maycon,2.62,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,1.2,2.0,4.0,39.0,26.0,8.0,7.0,2.0,,,,7.0,,2.0,,1.0,,,,,,
291,True,Fortaleza,5,1.68,8.27,7,,27,guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,37,94207,Guilherme,3.49,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,13.7,2.0,3.0,30.0,13.0,7.0,29.0,2.0,,,,11.0,2.0,5.0,,,,,,,,
292,True,Goiás,5,-0.43,5.34,6,,17,matheus-babi,M. Babi,Matheus Barcelos da Silva,37,94444,Matheus Babi,3.32,290,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,-0.8,,5.0,6.0,22.0,10.0,23.0,4.0,,,,6.0,1.0,9.0,,,,,,,,
293,True,Palmeiras,4,0.02,17.51,7,,30,raphael-veiga,R. Veiga,Raphael Cavalcante Veiga,37,94509,Raphael Veiga,6.63,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,3.2,8.0,5.0,20.0,34.0,30.0,60.0,9.0,1.0,,,19.0,2.0,6.0,,,,,,,,
294,False,Cruzeiro,3,0.0,7.91,6,,14,oliveira,Oliveira,Lucas da Cruz Oliveira,37,94514,Oliveira,3.66,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,0.0,,2.0,17.0,8.0,2.0,13.0,1.0,,5.0,,,,,,2.0,,,,,,
295,True,Flamengo,5,0.64,13.39,7,,32,pedro,Pedro,Pedro Guilherme Abreu dos Santos,37,94583,Pedro,5.04,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,8.8,,1.0,14.0,17.0,22.0,18.0,13.0,,,,16.0,,2.0,,,,1.0,,,,
296,False,São Paulo,4,0.0,3.56,6,,7,jhegson-mendez,J. Méndez,Jhegson Sebastián Méndez Carabalí,37,94786,Jhegson Méndez,1.54,276,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,0.0,,1.0,11.0,8.0,,2.0,,,,,,,,,,,,,,,
297,False,América-MG,3,0.0,0.93,6,,3,burgos,Burgos,Esteban Rodrigo Burgos,37,94836,Burgos,-1.26,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,0.0,,2.0,2.0,4.0,,,,,,,,,,,1.0,,,,,,
298,False,Atlético-MG,4,0.0,4.21,5,,22,battaglia,Battaglia,Rodrigo Andrés Battaglia,37,94845,Battaglia,1.41,282,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,0.0,,6.0,22.0,40.0,10.0,22.0,,,,,3.0,,1.0,,,,,,,,
299,True,Internacional,6,-0.4,11.51,7,,32,eduardo-coudet,E. Coudet,Eduardo Germán Coudet,37,94853,Eduardo Coudet,4.98,285,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,4.6,,,,,,,,,,13.0,,,,,,,,,,,
300,False,Botafogo,4,0.0,2.95,6,,13,lucas-fernandes,L. Fernandes,Lucas Fernandes da Silva,37,94931,Lucas Fernandes,1.32,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,0.0,,1.0,2.0,16.0,8.0,10.0,,,,,5.0,1.0,,,,,,,,,
301,True,Bragantino,2,0.98,12.83,3,,32,juninho-capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,37,94968,Juninho Capixaba,6.9,280,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,8.8,1.0,11.0,75.0,61.0,15.0,60.0,2.0,,15.0,,16.0,1.0,3.0,,,,,,,,
302,False,América-MG,2,0.0,3.33,6,,10,nicolas,Nicolas,Nicolas Vichiatto da Silva,37,95127,Nicolas,2.55,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,0.0,1.0,1.0,8.0,8.0,1.0,4.0,1.0,,,,3.0,,1.0,,,,,,,,
303,False,Vasco,2,0.0,4.0,6,,0,jefferson,Jefferson,Jefferson Junio Antônio da Silva,37,95220,Jefferson,0.0,267,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,0.0,,,,,,,,,,,,,,,,,,,,,
304,False,São Paulo,2,0.0,6.0,6,,0,igor-vinicius,I. Vinícius,Igor Vinícius de Souza,37,95466,Igor Vinícius,0.0,276,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,
305,True,Cuiabá,4,-0.21,11.95,7,,32,raniele,Raniele,Raniele Almeida Melo,37,95556,Raniele,4.92,1371,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,1.7,1.0,10.0,72.0,35.0,20.0,60.0,3.0,,,,12.0,1.0,1.0,1.0,,,,,,,
306,False,Fortaleza,3,0.0,5.14,6,,11,marcelo-benevenuto,M. Benevenuto,Marcelo da Conceição Benevenuto Malaquias,37,95638,Marcelo Benevenuto,1.85,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,0.0,,3.0,10.0,13.0,3.0,8.0,,,2.0,,,,1.0,1.0,,,,,,,
307,True,América-MG,4,1.17,3.19,6,,18,lucas-kal,L. Kal,Lucas Kal Schenfeld Progioli,37,95662,Lucas Kal,0.82,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,7.9,1.0,4.0,11.0,19.0,3.0,3.0,,,,,2.0,,,,,,,,,,
308,True,Palmeiras,5,-0.37,10.18,6,,30,artur,Artur,Artur Victor Guimarães,37,95799,Artur,3.98,275,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,0.8,2.0,2.0,16.0,12.0,19.0,34.0,5.0,,,,13.0,3.0,8.0,,,,,,,,
309,False,Fortaleza,3,0.0,3.24,6,,4,tobias-figueiredo,T. Figueiredo,Tobias Pereira Figueiredo,37,95878,Tobias Figueiredo,1.1,356,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,0.0,,,5.0,4.0,2.0,2.0,,,,,,,,,,1.0,,,,,
310,False,Cruzeiro,4,0.0,6.48,7,,32,machado,Machado,Luiz Filipe da Rosa Machado - Felipe,37,96089,Machado,2.6,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,0.0,3.0,4.0,32.0,26.0,12.0,21.0,1.0,,,,9.0,1.0,1.0,,,,,,,,
311,True,Fluminense,4,-0.14,10.87,6,,33,lima,Lima,Vinicius Moreira de Lima,37,96340,Lima,4.21,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,0.8,1.0,8.0,31.0,34.0,17.0,70.0,6.0,,,,13.0,1.0,5.0,,,,,,,,
312,True,Cruzeiro,4,-0.89,5.65,7,,11,matheus-pereira,M. Pereira,Matheus Fellipe Costa Pereira,37,96610,Matheus Pereira,2.98,283,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,4.2,,1.0,7.0,12.0,5.0,14.0,1.0,,,,5.0,1.0,1.0,,,,1.0,,,,
313,False,Flamengo,4,0.0,6.59,6,,8,allan,Allan,Allan Rodrigues de Souza,37,96652,Allan,2.1,262,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,0.0,,,11.0,8.0,1.0,8.0,,,,,1.0,,,,,,,,,,
314,True,Internacional,2,-0.19,9.18,7,,28,bustos,Bustos,Fabricio Tomás Bustos Sein,37,96678,Bustos,5.47,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,5.9,3.0,4.0,51.0,35.0,7.0,26.0,3.0,,9.0,,3.0,,,,,,,,,,
315,False,Atlético-MG,2,0.0,8.03,6,,26,saravia,Saravia,Renzo Saravia,37,96725,Saravia,4.31,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,0.0,2.0,8.0,43.0,44.0,5.0,42.0,,,9.0,,3.0,,1.0,,1.0,,1.0,,,,
316,False,Palmeiras,4,0.0,5.0,6,,0,atuesta,Atuesta,Eduard Andrés Atuesta Velasco,37,96754,Atuesta,0.0,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,,,,,,,,,,,,,,,,,,,,,
317,True,Cruzeiro,5,-0.33,6.77,7,,16,arthur-gomes,A. Gomes,Arthur Gomes Lourenço,37,96966,Arthur Gomes,3.53,283,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,2.6,1.0,1.0,12.0,17.0,8.0,20.0,2.0,,,,7.0,1.0,5.0,,,,,,,,
318,True,Fluminense,5,0.04,3.47,6,,15,yony-gonzalez,Y. González,Jony Alexander González Copete,37,97080,Yony González,1.43,266,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,0.3,1.0,1.0,6.0,7.0,4.0,1.0,1.0,,,,1.0,,5.0,,,,,,,,
319,False,Fortaleza,2,0.0,4.42,6,,7,dudu,Dudu,Luís Eduardo Marques dos Santos,37,97133,Dudu,2.74,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,0.0,,1.0,12.0,4.0,1.0,,,,1.0,,1.0,,,,,,,,,,
320,True,Grêmio,4,-0.23,8.02,7,,28,villasanti,Villasanti,Mathías Adalberto Villasanti Rolón,37,97145,Villasanti,5.22,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,3.6,4.0,6.0,77.0,51.0,3.0,28.0,4.0,,,,6.0,1.0,1.0,,1.0,,,,,,
321,False,Internacional,2,0.0,5.68,6,,9,dalbert,Dalbert,Dalbert Henrique Chagas Estevão,37,97173,Dalbert,2.19,285,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,0.0,,,12.0,11.0,2.0,6.0,,,1.0,,,,,1.0,,,,,,,
322,True,Goiás,5,0.02,3.01,6,,23,alesson,Alesson,Alesson dos Santos Batista,37,97321,Alesson,1.68,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,0.4,1.0,3.0,12.0,11.0,6.0,9.0,2.0,,,,1.0,,10.0,,,,,,,,
323,True,Bahia,6,0.52,8.38,7,,13,rogerio-ceni,R. Ceni,Rogério Ceni,37,97341,Rogério Ceni,4.49,265,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,5.31,,,,,,,,,,4.0,,,,,,,,,,,
324,False,Corinthians,5,0.0,3.68,6,,10,gustavo-mosquito,G. Mosquito,Gustavo Henric da Silva,37,97450,Gustavo Mosquito,1.41,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,0.0,,2.0,3.0,4.0,,9.0,1.0,,,,1.0,,,,,,,,,,
325,True,América-MG,1,-0.73,2.49,6,,10,jori,Jori,Joriwinnyson Santos dos Anjos Rodrigues,37,97453,Jori,1.9,327,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,0.0,,1.0,,,,2.0,,,,,,,,1.0,,,,44.0,24.0,,
326,False,Botafogo,2,0.0,9.42,5,,21,marcal,Marçal,Fernando Marçal de Oliveira,37,97468,Marçal,3.94,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,0.0,3.0,8.0,30.0,39.0,6.0,17.0,,,8.0,,1.0,,,,1.0,,,,,,
327,True,Palmeiras,3,0.56,11.21,7,,24,murilo,Murilo,Murilo Cerqueira Paim,37,97653,Murilo,5.25,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,10.7,2.0,4.0,33.0,29.0,4.0,10.0,3.0,,11.0,,4.0,,2.0,,1.0,,,,,,
328,True,Coritiba,3,0.04,2.98,6,,8,reynaldo,Reynaldo,Reynaldo César Moraes,37,97768,Reynaldo,1.5,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,0.0,,3.0,2.0,8.0,,2.0,,,3.0,,,,,1.0,,,,,,,
329,True,Bragantino,3,2.53,9.8,7,,18,leo-ortiz,L. Ortiz,Leonardo Rech Ortiz,37,97867,Léo Ortiz,4.6,280,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,15.4,,3.0,23.0,11.0,2.0,6.0,1.0,,9.0,,4.0,1.0,,1.0,,1.0,,,,,
330,False,Bahia,2,0.0,4.88,6,,13,matheus-bahia,M. Bahia,Matheus Bahia Santos,37,97899,Matheus Bahia,3.7,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,0.0,,2.0,16.0,10.0,4.0,9.0,,,5.0,,1.0,,1.0,,,,,,,,
331,False,Internacional,3,0.0,5.99,5,,26,vitao,Vitão,Vitor Eduardo da Silva Matos,37,97900,Vitão,2.49,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,0.0,,5.0,24.0,14.0,2.0,7.0,,,7.0,,4.0,1.0,,,1.0,,,,,,
332,True,Goiás,4,-0.48,3.78,6,,8,luis-oyama,L. Oyama,Luís Felipe Oyama,37,97908,Luís Oyama,1.57,290,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,0.2,,1.0,8.0,5.0,1.0,7.0,,,,,1.0,,,,,,,,,,
333,False,Grêmio,4,0.0,3.0,5,,0,jhonata-varela,J. Varela,Jhonata Varela da Silva,37,97993,Jhonata Varela,0.0,284,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,,,,,,,,,,,,,,,,,,,,,
334,True,Athlético-PR,4,-1.72,7.37,7,,31,erick,Erick,Erick Luis Conrado de Carvalho,37,98022,Erick,4.44,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,-0.6,4.0,6.0,45.0,45.0,28.0,24.0,4.0,,,,10.0,2.0,1.0,1.0,,,,,,,
335,True,Botafogo,6,0.15,10.23,7,,3,tiago-nunes,T. Nunes,Tiago Retzlaff Nunes,37,98057,Tiago Nunes,3.86,263,https://s.sde.globo.com/media/person_role/2021/04/27/70e7cf2c054ba954f48fe011e8e8284e_220x220.png,3.97,,,,,,,,,,,,,,,,,,,,,
336,False,Botafogo,3,0.0,2.48,6,,4,bastos,Bastos,Bartolomeu Jacinto Quissanga,37,98280,Bastos,1.22,263,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,0.0,,,4.0,3.0,,2.0,,,,,,,,,,,,,,,
337,False,Vasco,5,0.0,4.44,6,,10,sebastian-ferreira,S. Ferreira,Carlos Sebastián Ferreira Vidal,37,98433,Sebastián Ferreira,1.45,267,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,0.0,,2.0,5.0,7.0,2.0,14.0,,,,,1.0,1.0,1.0,,,,,,,,
338,True,Bahia,3,0.85,6.47,7,,29,kanu,Kanu,Victor Hugo Soares dos Santos,37,98484,Kanu,3.13,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,6.8,,7.0,37.0,35.0,7.0,41.0,1.0,,7.0,,3.0,,2.0,,2.0,1.0,,,,,
339,False,Cuiabá,1,0.0,1.0,6,,0,vinicius-barreta,V. Barreta,Vinícius Teodoro Barreta Melo,37,98496,Vinícius Barreta,0.0,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,,,,,,,,,,,,,,,,,,,,,
340,True,Santos,4,0.24,8.11,7,,20,jean-lucas,J. Lucas,Jean Lucas de Souza Oliveira,37,98517,Jean Lucas,3.59,277,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,5.0,3.0,4.0,22.0,31.0,18.0,38.0,,,,,9.0,1.0,1.0,,,1.0,,,,,
341,False,Botafogo,2,0.0,10.46,7,,31,di-placido,D. Placido,Leonel Di Placido,37,98605,Di Placido,5.86,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,0.0,4.0,5.0,78.0,26.0,7.0,13.0,1.0,,12.0,,2.0,,1.0,1.0,,,,,,,
342,True,Coritiba,3,0.25,4.48,7,,23,kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,37,98619,Kuscevic,2.85,294,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,2.4,,7.0,33.0,27.0,8.0,9.0,2.0,,3.0,,,,1.0,1.0,,,,,,,
343,False,Atlético-MG,4,0.0,4.12,6,,14,pedrinho,Pedrinho,Pedro Victor Delmino da Silva,37,98706,Pedrinho,1.74,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,0.0,2.0,2.0,6.0,14.0,5.0,14.0,,,,,2.0,,,,,,,,,,
344,True,Athlético-PR,5,0.68,5.73,7,,30,cuello,Cuello,Tomás Esteban Cuello,37,98909,Cuello,3.38,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,5.4,3.0,4.0,45.0,32.0,16.0,47.0,,,,,8.0,,3.0,,,,,,,,
345,False,São Paulo,4,0.0,3.12,6,,18,gabriel,Gabriel,Gabriel Neves Perdomo,37,98976,Gabriel,1.66,276,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,0.0,,6.0,26.0,12.0,,1.0,1.0,,,,,,,,,,,,,,
346,True,Santos,5,-0.1,3.59,7,,25,lucas-braga,L. Braga,Lucas Braga Ribeiro,37,99119,Lucas Braga,1.68,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,1.2,,3.0,21.0,20.0,7.0,41.0,,,,,,1.0,4.0,,1.0,,,,,,
347,True,Vasco,5,-0.33,14.53,7,,17,vegetti,Vegetti,Pablo Vegetti,37,99198,Vegetti,8.09,267,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,2.9,1.0,1.0,8.0,26.0,24.0,39.0,9.0,,,,15.0,2.0,12.0,,1.0,,1.0,,,,
348,True,Vasco,2,0.02,7.45,7,,29,puma-rodriguez,P. Rodríguez,José Luis Rodríguez Bebanz,37,99213,Puma Rodríguez,3.51,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,4.4,,2.0,46.0,16.0,15.0,9.0,,,5.0,,11.0,,3.0,1.0,,,,,,,
349,True,Santos,4,-0.54,4.02,3,,30,rodrigo-fernandez,R. Fernández,Rodrigo Fernández Cedrés,37,99214,Rodrigo Fernández,1.42,277,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,-0.2,,12.0,43.0,68.0,8.0,19.0,1.0,,,,2.0,,,,1.0,,,,,,
350,True,Fortaleza,4,0.16,6.93,6,,32,pochettino,Pochettino,Tomás Pochettino,37,99267,Pochettino,3.09,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,1.0,2.0,1.0,26.0,18.0,16.0,18.0,2.0,,,,17.0,2.0,1.0,,,,,,,,
351,True,Goiás,4,-1.35,7.19,6,,31,morelli,Morelli,Everton Morelli Casimiro,37,99412,Morelli,3.95,290,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,4.6,,6.0,61.0,57.0,17.0,64.0,3.0,,,,3.0,,3.0,1.0,,,,,,,
352,True,Flamengo,1,-0.06,6.43,7,,13,rossi,Rossi,Agustín Daniel Rossi,37,99552,Rossi,4.58,262,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,-1.0,,1.0,,,,1.0,,,7.0,,,,,,,,,36.0,11.0,,
353,False,Cruzeiro,5,0.0,2.22,6,,7,paulo-vitor,P. Vitor,Paulo Vitor Fernandes Pereira,37,99588,Paulo Vitor,0.69,283,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,0.0,,,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,
354,False,Fluminense,4,0.0,13.04,7,,28,arias,Arias,Jhon Adolfo Arias Andrade,37,99815,Arias,6.32,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,0.0,7.0,5.0,39.0,40.0,11.0,69.0,6.0,,,,17.0,1.0,9.0,,1.0,,1.0,,,,
