,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.jogos_num,atletas.preco_num,atletas.entrou_em_campo,atletas.status_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.foto,atletas.nome,atletas.apelido_abreviado,atletas.slug,atletas.rodada_id,atletas.atleta_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PC,PP,DE,DP,GS,CV,PS,GC,V,PI
583,266,5,3.8,Fluminense,0.0,0.0,2,3.3,False,6,,João Neto,https://s.sde.globo.com/media/person_role/2021/05/25/a9db2e90e26dea89a11831882777480c_FORMATO.png,João Batista da Cruz Santos Neto,J. Neto,joao-neto,26,111834,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
584,266,1,0.0,Fluminense,0.0,0.0,0,1.0,False,6,,Gustavo Ramalho,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,Gustavo Ramalho Bremer Pinto,G. Ramalho,gustavo-ramalho,26,111837,,,,,,,,,,,,,,,,,,,,,
585,266,3,0.97,Fluminense,0.0,0.0,6,0.96,False,6,,Felipe Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,Felipe de Andrade Vieira,F. Andrade,felipe-andrade,26,111839,,,,,,1.0,,,,1.0,,,,,,,,,,,
586,266,4,1.2,Fluminense,0.0,0.0,1,1.04,False,6,,Arthur,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,Arthur Wenderrosky Sanches,Arthur,arthur,26,111841,,,1.0,,,,,,,,,,,,,,,,,,
587,264,4,2.19,Corinthians,0.0,0.0,10,2.99,False,6,,Guilherme Biro,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,Guilherme Sucigan Mafra Cunha,G. Biro,guilherme-biro,26,111891,,2.0,10.0,13.0,2.0,7.0,16.0,,2.0,,,,,,,,,,,,
588,263,4,1.7,Botafogo,0.0,0.0,1,5.42,False,6,,Diego Hernández,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,Diego Manuel Hernández González,D. Hernández,diego-hernandez,26,111945,,,,,1.0,,1.0,,,,,,,,,,,,,,
589,290,4,2.32,Goiás,0.07,1.9,18,5.31,True,7,,Julián Palacios,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,Julián Eduardo Palacios,J. Palacios,julian-palacios,26,111996,1.0,3.0,13.0,22.0,5.0,8.0,37.0,,3.0,,,,,,,,,,,,
590,276,3,3.61,São Paulo,0.0,0.0,14,5.72,False,3,,Lucas Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,Lucas Lopes Beraldo,L. Beraldo,lucas-beraldo,26,112136,,3.0,20.0,12.0,2.0,4.0,9.0,1.0,,3.0,,,,,,,,,,,
591,294,3,0.0,Coritiba,0.0,0.0,0,1.0,False,6,,Thalisson Gabriel,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,Thalisson Gabriel Pereira Moreira,T. Gabriel,thalisson-gabriel,26,112367,,,,,,,,,,,,,,,,,,,,,
592,1371,5,2.07,Cuiabá,0.0,0.0,10,3.84,False,6,,Emerson Ramon,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,Emerson Ramon Bezerra Oliveira,E. Ramon,emerson-ramon,26,112370,,,5.0,5.0,3.0,7.0,14.0,,1.0,,,,,,,,,,,,
593,284,1,3.32,Grêmio,-0.46,1.0,21,5.69,True,7,,Gabriel Grando,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,Gabriel Hamester Grando,G. Grando,gabriel-grando,26,112616,,4.0,,,,,6.0,,,4.0,,,,80.0,,29.0,,,,,
594,283,2,1.4,Cruzeiro,0.0,0.0,4,2.22,False,6,,Kaiki,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,Kaiki Bruno da Silva,Kaiki,kaiki,26,112709,,1.0,2.0,6.0,,,2.0,,,1.0,,,,,,,,,,,
595,294,4,2.37,Coritiba,0.0,0.0,7,4.7,False,6,,Lucas Barbosa,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,Lucas Henrique Barbosa,L. Barbosa,lucas-barbosa,26,112886,,,11.0,6.0,2.0,1.0,4.0,,,,,,,,,,,,,,
596,267,3,0.58,Vasco,0.0,0.0,8,2.31,False,6,,Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,Manuel Vicente Capasso,Capasso,capasso,26,112913,,3.0,7.0,5.0,,1.0,,,1.0,,,,,,,,,,,,
597,262,5,0.0,Flamengo,0.0,0.0,0,2.0,False,6,,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,Werton de Almeida Rêgo,Werton,werton,26,112984,,,,,,,,,,,,,,,,,,,,,
598,275,5,2.14,Palmeiras,-0.07,1.5,15,6.27,True,6,,Flaco López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,José Manuel Alberto López,F. López,flaco-lopez,26,113103,,3.0,8.0,15.0,4.0,6.0,8.0,2.0,5.0,,,,,,,,,1.0,,,
599,282,2,0.0,Atlético-MG,0.0,0.0,0,1.0,False,6,,Kauan,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,Kauan Silva Sales,Kauan,kauan,26,113154,,,,,,,,,,,,,,,,,,,,,
600,276,2,4.06,São Paulo,0.79,5.1,10,4.67,True,7,,Nathan Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,Nathan Gabriel de Souza Mendes,N. Mendes,nathan-mendes,26,113157,,3.0,9.0,14.0,1.0,1.0,14.0,1.0,,4.0,,,,,,,,,,,
601,275,3,0.0,Palmeiras,0.0,0.0,0,2.0,False,6,,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel Augusto Modesto Rafael dos Santos,Michel,michel,26,113159,,,,,,,,,,,,,,,,,,,,,
602,327,3,4.7,América-MG,0.0,0.0,3,4.37,False,6,,Júlio,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,Júlio César Alves Gonçalves,Júlio,julio,26,113295,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,
603,276,4,3.05,São Paulo,-0.44,2.4,20,5.9,True,7,,Pablo Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,Pablo Gonçalves Maia Fortunato,P. Maia,pablo-maia,26,113359,,4.0,33.0,38.0,8.0,9.0,14.0,2.0,,,,,,,,,1.0,,,,
604,294,2,2.74,Coritiba,0.0,0.0,8,1.67,False,6,,Diogo Batista,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,Diogo Batista de Souza,D. Batista,diogo-batista,26,113384,1.0,1.0,4.0,8.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
605,280,4,2.96,Bragantino,0.0,0.0,13,7.96,False,6,,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,Bruno Gonçalves de Jesus,Bruninho,bruninho,26,113558,1.0,,7.0,1.0,5.0,2.0,6.0,2.0,1.0,,,1.0,,,,,,,,,
606,275,5,1.6,Palmeiras,1.08,6.8,4,1.87,True,7,,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,Kevin Santos Lopes de Macedo,Kevin,kevin,26,113663,,1.0,2.0,5.0,2.0,2.0,5.0,,,,,,,,,,,,,,
607,262,5,0.0,Flamengo,0.0,0.0,0,1.0,False,6,,Ryan Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,Ryan Luka Cordeiro de Souza,R. Luka,ryan-luka,26,113667,,,,,,,,,,,,,,,,,,,,,
608,262,5,-0.05,Flamengo,0.0,0.0,2,1.29,False,6,,André Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,André Luiz Inácio da Silva,A. Luiz,andre-luiz,26,114174,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
609,1371,2,0.0,Cuiabá,0.0,0.0,0,1.0,False,6,,Juan Tavares,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,Juan Pablo Vilela Tavares,J. Tavares,juan-tavares,26,114497,,,,,,,,,,,,,,,,,,,,,
610,262,3,0.0,Flamengo,0.0,0.0,0,3.0,False,6,,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,Cleiton Santana dos Santos,Cleiton,cleiton,26,114790,,,,,,,,,,,,,,,,,,,,,
611,293,5,7.59,Athlético-PR,0.0,0.0,21,12.47,False,5,,Vitor Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Vitor Hugo Roque Ferreira,V. Roque,vitor-roque,26,114802,3.0,6.0,19.0,32.0,11.0,14.0,42.0,11.0,5.0,,1.0,,,,,,,1.0,,,
612,280,4,0.0,Bragantino,0.0,0.0,0,2.0,False,6,,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,Luciano Silva Santos,Luciano,luciano,26,114888,,,,,,,,,,,,,,,,,,,,,
613,1371,1,0.0,Cuiabá,0.0,0.0,0,1.0,False,6,,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,Vinicius Pasquini Peruchi,Peruchi,peruchi,26,114893,,,,,,,,,,,,,,,,,,,,,
614,277,4,1.25,Santos,0.0,0.0,2,1.57,False,6,,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,Miguel Àngel Terceros,Miguelito,miguelito,26,115025,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
615,285,2,2.75,Internacional,0.0,0.0,8,2.63,False,6,,Thauan Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,Thauan Lara dos Santos,T. Lara,thauan-lara,26,115061,,1.0,5.0,6.0,1.0,2.0,12.0,,,2.0,,,,,,,,,,,
616,276,5,0.0,São Paulo,0.0,0.0,0,3.0,False,6,,Caio,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio Matheus da Silva,Caio,caio,26,115227,,,,,,,,,,,,,,,,,,,,,
617,262,2,5.0,Flamengo,-0.59,2.1,25,9.22,True,7,,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,Wesley Vinícius França Lima,Wesley,wesley,26,115239,1.0,3.0,50.0,41.0,3.0,4.0,37.0,1.0,8.0,8.0,1.0,1.0,,,,,,1.0,,,
618,275,3,3.28,Palmeiras,0.0,0.0,5,1.94,False,6,,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,Kaiky Marques Naves,Naves,naves,26,115246,,,6.0,6.0,,,2.0,,,2.0,,,,,,,,,,,
619,275,1,0.0,Palmeiras,0.0,0.0,0,1.0,False,6,,Kaique,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,Kaique Pereira Azarias,Kaique,kaique,26,115247,,,,,,,,,,,,,,,,,,,,,
620,275,4,1.89,Palmeiras,-0.94,0.0,16,1.55,True,6,,Jhon Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,Jhonatan dos Santos Rosa,J. Jhon,jhon-jhon,26,115248,1.0,3.0,19.0,20.0,3.0,3.0,9.0,,1.0,,,,,,,,,,,,
621,282,3,0.0,Atlético-MG,0.0,0.0,0,1.0,False,6,,Rômulo,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,Rômulo Helberte Pereira Junior,Rômulo,romulo,26,115268,,,,,,,,,,,,,,,,,,,,,
622,293,5,0.0,Athlético-PR,0.0,0.0,0,1.0,False,6,,Emersonn,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,Emersonn Correia da Silva,Emersonn,emersonn,26,115273,,,,,,,,,,,,,,,,,,,,,
623,265,3,0.0,Bahia,0.0,0.0,0,4.0,False,6,,Marcos Victor,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,Marcos Victor Ferreira da Silva,M. Victor,marcos-victor,26,115537,,,,,,,,,,,,,,,,,,,,,
624,327,4,3.26,América-MG,-0.17,1.1,9,2.83,True,7,,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,Rodrigo Henrique Santos de Souza,Rodriguinho,rodriguinho,26,115563,1.0,1.0,9.0,10.0,1.0,2.0,8.0,1.0,2.0,,1.0,,,,,,,,,,
625,284,4,0.61,Grêmio,0.0,0.0,8,1.0,False,5,,Mila,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,Lucas Eduardo Müller - Milla,Mila,mila,26,115671,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,,
626,282,1,0.0,Atlético-MG,0.0,0.0,0,2.0,False,6,,Gabriel Delfim,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,Gabriel Delfim Ferreira,G. Delfim,gabriel-delfim,26,115674,,,,,,,,,,,,,,,,,,,,,
627,267,3,-1.8,Vasco,0.0,0.0,2,1.14,False,6,,Zé Vitor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,José Vitor Geminiano Cavalieri,Z. Vitor,ze-vitor,26,115733,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,
628,267,3,0.0,Vasco,0.0,0.0,0,2.0,False,6,,Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,Eric Lima Pimentel,Pimentel,pimentel,26,115734,,,,,,,,,,,,,,,,,,,,,
629,280,2,0.0,Bragantino,0.0,0.0,0,1.0,False,6,,Jonathan,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,Jonathan da Cruz Silva,Jonathan,jonathan,26,115870,,,,,,,,,,,,,,,,,,,,,
630,262,4,0.0,Flamengo,0.0,0.0,0,1.0,False,6,,Evertton Araújo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,Everton Gustavo Fernandes Araújo,E. Araújo,evertton-araujo,26,115914,,,,,,,,,,,,,,,,,,,,,
631,266,5,2.84,Fluminense,0.0,0.0,20,8.72,False,6,,Lelê,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,Leanderson da Silva Genésio,Lelê,lele,26,115915,2.0,1.0,8.0,25.0,13.0,15.0,6.0,2.0,9.0,,1.0,,,,,,1.0,,,,
632,275,5,3.06,Palmeiras,-0.24,7.1,20,7.85,True,7,,Endrick,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,Endrick Felipe Moreira de Sousa,Endrick,endrick,26,115959,,2.0,5.0,27.0,6.0,9.0,16.0,5.0,1.0,,2.0,,1.0,,,,,1.0,,,
633,1371,4,3.03,Cuiabá,0.0,0.0,19,4.46,False,6,,Denilson,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,Denilson Alves Borges,Denilson,denilson,26,115986,1.0,6.0,28.0,25.0,6.0,8.0,22.0,1.0,,,,,,,,,,,,,
634,327,4,3.82,América-MG,0.0,0.0,4,1.63,False,6,,Mateus Henrique,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,Mateus Henrique Alves Silva,M. Henrique,mateus-henrique,26,115997,1.0,1.0,8.0,7.0,,1.0,6.0,,,,,,,,,,,,,,
635,327,5,1.8,América-MG,-0.22,2.1,3,2.21,True,5,,Adyson,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,Adyson do Nascimento Soares,Adyson,adyson,26,115998,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,
636,263,2,0.0,Botafogo,0.0,0.0,0,1.0,False,6,,Wallison,,Wallison Nunes Silva,Wallison,wallison,26,116000,,,,,,,,,,,,,,,,,,,,,
637,280,4,1.24,Bragantino,0.0,0.0,7,2.49,False,6,,Matheus Gonçalves,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,Matheus Gonçalves Martins,M. Gonçalves,matheus-goncalves,26,116012,1.0,2.0,,3.0,,4.0,7.0,,1.0,,,,,,,,,,,,
638,262,4,1.08,Flamengo,0.0,0.0,4,1.77,False,6,,Igor Jesus,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,Igor Jesus Lima,I. Jesus,igor-jesus,26,116013,,1.0,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,,
639,262,5,0.0,Flamengo,0.0,0.0,0,2.0,False,6,,Petterson,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,Petterson Novaes Reis,Petterson,petterson,26,116025,,,,,,,,,,,,,,,,,,,,,
640,262,4,2.46,Flamengo,0.14,1.2,25,6.1,True,6,,Victor Hugo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,Victor Hugo Gomes Silva,V. Hugo,victor-hugo,26,116034,2.0,1.0,25.0,8.0,2.0,5.0,21.0,1.0,1.0,,,,,,,,,,,,
641,282,4,0.0,Atlético-MG,0.0,0.0,0,1.0,False,6,,Vitor Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,Vitor Hugo Santos Graziani,V. Graziani,vitor-graziani,26,116046,,,,,,,,,,,,,,,,,,,,,
642,263,4,0.0,Botafogo,0.0,0.0,1,2.11,False,6,,Raí,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,Raí da Silva Pessanha,Raí,rai,26,116048,,,,,,,,,,,,,,,,,,,,,
643,284,2,3.42,Grêmio,0.0,0.0,9,5.36,False,5,,Cuiabano,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,Luís Eduardo Soares da Silva,Cuiabano,cuiabano,26,116065,,3.0,13.0,17.0,3.0,3.0,9.0,1.0,2.0,1.0,,,,,,,,,,,
644,276,2,4.8,São Paulo,0.0,0.0,1,3.02,False,6,,João Moreira,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,João Moreira Sanmartin Souza,J. Moreira,joao-moreira,26,116137,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
645,294,4,0.0,Coritiba,0.0,0.0,0,1.0,False,6,,Gabriel Silva,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,Gabriel Silva Azevedo Figueiredo,G. Silva,gabriel-silva,26,116282,,,,,,,,,,,,,,,,,,,,,
646,356,4,3.09,Fortaleza,0.0,0.0,13,6.61,False,5,,Hércules,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,Hércules Pereira do Nascimento,Hércules,hercules,26,116447,,1.0,20.0,15.0,4.0,7.0,7.0,1.0,2.0,,,,,,,,,,,,
647,265,2,0.43,Bahia,0.0,0.0,3,2.08,False,5,,André,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,André Dhominique Queiroz Santiago Da Silva,André,andre,26,116450,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
648,294,2,3.13,Coritiba,0.07,5.0,23,7.09,True,6,,Jamerson,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,Jamerson Santos de Jesus,Jamerson,jamerson,26,116461,1.0,4.0,36.0,20.0,4.0,6.0,9.0,,3.0,4.0,,,,,,,,,,,
649,290,1,0.0,Goiás,0.0,0.0,0,1.0,False,6,,Ezequiel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,Ezequiel Alves de Oliveira Vieira,Ezequiel,ezequiel,26,116562,,,,,,,,,,,,,,,,,,,,,
650,280,2,0.0,Bragantino,0.0,0.0,0,1.0,False,6,,Jhonny,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,Jhonny Cardinoti Pedro,Jhonny,jhonny,26,116825,,,,,,,,,,,,,,,,,,,,,
651,290,5,0.0,Goiás,0.0,0.0,0,1.0,False,6,,Reginaldo,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,Reginaldo dos Santos Moreira,Reginaldo,reginaldo,26,116835,,,,,,,,,,,,,,,,,,,,,
652,262,4,0.0,Flamengo,0.0,0.0,1,0.74,False,6,,Pedrinho,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,Pedro Henrique Fonseca de Araújo Martins,Pedrinho,pedrinho,26,117112,,,,,,,,,,,,,,,,,,,,,
653,280,5,3.73,Bragantino,-0.51,-0.3,21,6.31,True,6,,Thiago Borbas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,Thiago Nicolás Borbas Silva,T. Borbas,thiago-borbas,26,117314,1.0,7.0,9.0,34.0,13.0,13.0,11.0,6.0,2.0,,,,,,,,,,,,
654,280,3,6.4,Bragantino,0.0,0.0,1,3.12,False,5,,Cipriano,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,João Luiz da Silva Cipriano,Cipriano,cipriano,26,117336,,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,,
655,327,5,1.82,América-MG,0.0,0.0,7,2.12,False,6,,Renato Marques,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,Renato Marques de Oliveira Júnior,R. Marques,renato-marques,26,117403,1.0,2.0,2.0,6.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
656,264,2,0.67,Corinthians,0.0,0.0,3,1.45,False,6,,Léo Maná,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,Leonardo Mana Hernandes,L. Maná,leo-mana,26,117459,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
657,276,4,0.0,São Paulo,0.0,0.0,0,5.0,False,5,,Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Giuliano Galoppo,Galoppo,galoppo,26,117579,,,,,,,,,,,,,,,,,,,,,
658,280,6,5.95,Bragantino,-0.59,2.81,25,11.46,True,7,,Pedro Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,Pedro Miguel Faria Caixinha,P. Caixinha,pedro-caixinha,26,117711,,,,,,,,,,,,,,,,,,,,11.0,
659,276,1,0.0,São Paulo,0.0,0.0,0,1.0,False,6,,Young,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,Young Navarro Moraes,Young,young,26,117818,,,,,,,,,,,,,,,,,,,,,
660,264,5,1.4,Corinthians,0.0,0.0,2,2.14,False,5,,Giovane,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,Giovane Santana do Nascimento,Giovane,giovane,26,117849,,,1.0,,,2.0,,,,,,,,,,,,,,,
661,285,4,0.2,Internacional,0.0,0.0,1,2.11,False,6,,Estevão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,Estevão Barreto de Oliveira,Estevão,estevao,26,117870,,,,1.0,,,1.0,,,,,,,,,,,,,,
662,264,5,2.41,Corinthians,0.33,2.1,15,3.58,True,7,,Wesley,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,Wesley Gassova Ribeiro Teixeira,Wesley,wesley,26,117909,,1.0,11.0,7.0,3.0,5.0,19.0,1.0,1.0,,,,,,,,,1.0,,,
663,263,5,0.0,Botafogo,0.0,0.0,0,3.0,False,6,,Adamo,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,Valentín Nicolás Adamo Reyes,Adamo,adamo,26,117934,,,,,,,,,,,,,,,,,,,,,
664,280,4,0.5,Bragantino,0.0,0.0,1,1.53,False,5,,Nathan Camargo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,Nathan Camargo dos Santos,N. Camargo,nathan-camargo,26,118175,,,,,,,1.0,,,,,,,,,,,,,,
665,284,4,1.98,Grêmio,0.0,0.0,6,1.21,False,6,,Ronald,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,Ronald Cardoso Falkoski,Ronald,ronald,26,118238,,1.0,2.0,2.0,,2.0,3.0,1.0,,,,,,,,,,,,,
666,290,5,-0.3,Goiás,0.0,0.0,1,1.31,False,6,,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,Pedro Junqueira de Oliveira,Pedrinho,pedrinho,26,118304,,,,1.0,,,,,,,,,,,,,,,,,
667,290,5,0.0,Goiás,0.0,0.0,1,0.74,False,6,,Denzel,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,Denzel Nogueira Damasceno,Denzel,denzel,26,118367,,,,,,,,,,,,,,,,,,,,,
668,262,6,7.1,Flamengo,-0.49,4.13,3,9.88,True,7,,Mario Jorge,https://s.sde.globo.com/media/person_role/2023/04/09/photo_FORMATO.png,Mario Jorge dos Santos Silva,M. Jorge,mario-jorge,26,118387,,,,,,,,,,,,,,,,,,,,2.0,
669,262,2,0.0,Flamengo,0.0,0.0,0,1.0,False,6,,Zé Welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,José Welinton Campos Menezes,Z. Welinton,ze-welinton,26,118501,,,,,,,,,,,,,,,,,,,,,
670,276,4,0.56,São Paulo,0.0,0.0,11,0.93,False,3,,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,Rodrigo Huendra Almeida Mendonça,Rodriguinho,rodriguinho,26,118563,,3.0,7.0,12.0,,1.0,1.0,,,,1.0,,,,,,,,,,
671,277,5,2.2,Santos,0.0,0.0,5,1.89,False,6,,Weslley Patati,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,Weslley Pinto Batista,W. Patati,weslley-patati,26,118676,,,7.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
672,277,2,1.35,Santos,0.23,3.6,7,1.47,True,7,,Kevyson,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,Kevyson Costa e Silva,Kevyson,kevyson,26,118701,,1.0,8.0,4.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,
