,atletas.pontos_num,atletas.apelido_abreviado,atletas.clube_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.preco_num,atletas.slug,atletas.nome,atletas.foto,atletas.variacao_num,atletas.status_id,atletas.entrou_em_campo,atletas.atleta_id,atletas.rodada_id,atletas.clube.id.full.name,CV,DE,DP,FC,FS,GC,GS,SG,A,CA,DS,FD,FF,G,I,FT,PP,PC,PS,V,PI
276,0.0,R. Ramos,264,,0.0,2,Rafael Ramos,0,4.0,rafael-ramos,Rafael António Figueiredo Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,0.0,6,False,93236,33,Corinthians,,,,,,,,,,,,,,,,,,,,,
277,0.0,D. Giacomini,327,,0.0,6,Diogo Giacomini,0,8.65,diogo-giacomini,Diogo Giacomini,https://s.sde.globo.com/media/person_role/2023/11/10/photo_FORMATO_KSlEt2O.png,0.0,7,False,93317,33,América-MG,,,,,,,,,,,,,,,,,,,,,
278,1.2,L. Veríssimo,264,,3.25,3,Lucas Veríssimo,10,8.05,lucas-verissimo,Lucas Veríssimo da Silva,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,-0.78,6,True,93368,33,Corinthians,,,,12.0,2.0,,,4.0,,3.0,10.0,2.0,5.0,,3.0,,,,,,
279,0.0,J. Basso,277,,1.56,3,João Basso,12,3.3,joao-basso,João Othávio Basso,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,0.0,5,False,93372,33,Santos,,,,13.0,6.0,1.0,,,,1.0,17.0,,4.0,,,,,,,,
280,2.8,Wanderson,285,,4.1,5,Wanderson,28,10.98,wanderson,Wanderson Maciel Sousa Campos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,-1.53,7,True,93478,33,Internacional,,,,19.0,23.0,,,,2.0,3.0,24.0,11.0,12.0,6.0,1.0,1.0,,,,,
281,1.7,Benítez,327,,5.72,4,Benítez,17,7.48,benitez,Martín Nicolás Benítez,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png,-0.62,7,True,93550,33,América-MG,,,,12.0,43.0,,,,4.0,3.0,12.0,6.0,14.0,3.0,4.0,2.0,,,,,
282,6.2,G. Inocêncio,277,,3.92,2,Gabriel Inocêncio,18,6.97,gabriel-inocencio,Gabriel de Souza Inocêncio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,0.46,6,True,93702,33,Santos,,,,27.0,11.0,,,6.0,,2.0,34.0,2.0,3.0,,1.0,,,,,,
283,0.0,P. Henrique,267,,5.67,2,Paulo Henrique,10,6.12,paulo-henrique,Paulo Henrique de Oliveira Alves,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,0.0,7,False,93716,33,Vasco,,,,9.0,4.0,,,5.0,,2.0,18.0,4.0,,1.0,1.0,,,,,,
284,-0.6,Andrey,294,,1.47,4,Andrey,21,3.1,andrey,Andrey Ramos do Nascimento,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png,-0.28,6,True,93787,33,Coritiba,,,,20.0,11.0,,,,,4.0,16.0,4.0,6.0,1.0,1.0,,,1.0,,,
285,8.8,M. Freitas,263,,2.3,4,Marlon Freitas,30,6.25,marlon-freitas,Marlon Rodrigues Freitas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,1.37,7,True,93790,33,Botafogo,,,,22.0,7.0,1.0,,,1.0,3.0,36.0,4.0,18.0,1.0,,1.0,,,,,
286,0.0,Daniel,266,,1.09,4,Daniel,14,2.44,daniel,Daniel Sampaio Simões,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,0.0,6,False,93791,33,Fluminense,,,,4.0,10.0,,,,,1.0,7.0,2.0,2.0,,,,,,,,
287,-0.6,Marcinho,327,,1.33,2,Marcinho,12,2.47,marcinho,Márcio Almeida de Oliveira,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_yHYf7Ec.png,-0.61,6,True,93797,33,América-MG,,,,16.0,1.0,,,,,4.0,17.0,2.0,2.0,,,,,,,,
288,0.0,Keiller,285,,2.25,1,Keiller,10,4.07,keiller,Keiller da Silva Nunes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,0.0,6,False,93834,33,Internacional,,28.0,1.0,,1.0,,15.0,1.0,,2.0,,,,,,,,1.0,,,
289,3.5,Cleiton,280,,4.81,1,Cleiton,26,7.09,cleiton,Cleiton Schwengber,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,-0.53,7,True,93882,33,Bragantino,1.0,76.0,,1.0,6.0,,19.0,14.0,,5.0,,,,,,,,,,,
290,0.0,Matheusinho,327,,1.95,4,Matheusinho,7,3.69,matheusinho,Matheus Leonardo Sales Cardoso,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_XPWRxHa.png,0.0,5,False,93886,33,América-MG,,,,3.0,7.0,,,,,,4.0,4.0,2.0,,1.0,,,,,,
291,2.9,B. Lopes,275,,3.8,5,Breno Lopes,26,5.13,breno-lopes,Breno Henrique Vasconcelos Lopes,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,-0.2,7,True,93988,33,Palmeiras,,,,10.0,38.0,,,,3.0,1.0,6.0,15.0,9.0,4.0,12.0,2.0,,,,,
292,3.6,M. Rojas,264,,1.71,4,Matías Rojas,13,5.18,matias-rojas,Matías Nicolás Rojas Romero,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,0.02,2,True,94007,33,Corinthians,,,,8.0,4.0,,,,,1.0,9.0,6.0,7.0,,,,,,,,
293,1.7,M. Fernandes,280,,4.86,4,Matheus Fernandes,28,11.75,matheus-fernandes,Matheus Fernandes Siqueira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,-0.63,7,True,94067,33,Bragantino,,,,43.0,26.0,,,,3.0,5.0,87.0,6.0,8.0,1.0,,,,,,,
294,0.6,Maycon,264,,2.74,4,Maycon,27,4.89,maycon,Maycon de Andrade Barberan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,-0.36,7,True,94154,33,Corinthians,1.0,,,26.0,6.0,,,,2.0,3.0,37.0,7.0,8.0,2.0,2.0,,,,,,
295,11.6,Guilherme,356,,2.89,5,Guilherme,23,7.49,guilherme,Guilherme Augusto Vieira dos Santos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,1.49,2,True,94207,33,Fortaleza,,,,13.0,25.0,,,,1.0,3.0,21.0,10.0,6.0,1.0,3.0,2.0,,,,,
296,0.4,M. Babi,290,,3.83,5,Matheus Babi,14,5.61,matheus-babi,Matheus Barcelos da Silva,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,-0.65,7,True,94444,33,Goiás,,,,21.0,20.0,,,,,4.0,5.0,6.0,8.0,4.0,7.0,1.0,,,,,
297,0.6,R. Veiga,275,,6.59,4,Raphael Veiga,26,16.86,raphael-veiga,Raphael Cavalcante Veiga,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,-1.3,7,True,94509,33,Palmeiras,,,,29.0,48.0,,,,7.0,5.0,17.0,16.0,26.0,8.0,5.0,2.0,1.0,,,,
298,0.0,Oliveira,283,,3.66,3,Oliveira,14,7.91,oliveira,Lucas da Cruz Oliveira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,0.0,6,False,94514,33,Cruzeiro,2.0,,,8.0,13.0,,,5.0,,2.0,17.0,,2.0,1.0,,,,,,,
299,17.5,Pedro,262,,4.72,5,Pedro,28,14.25,pedro,Pedro Guilherme Abreu dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,1.56,7,True,94583,33,Flamengo,,,,14.0,15.0,,,,,1.0,11.0,12.0,17.0,11.0,2.0,,,,1.0,,
300,0.0,J. Méndez,276,,1.54,4,Jhegson Méndez,7,3.56,jhegson-mendez,Jhegson Sebastián Méndez Carabalí,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,0.0,6,False,94786,33,São Paulo,,,,8.0,2.0,,,,,1.0,11.0,,,,,,,,,,
301,0.0,Burgos,327,,-1.26,3,Burgos,3,0.93,burgos,Esteban Rodrigo Burgos,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_gq3lBQk.png,0.0,6,False,94836,33,América-MG,1.0,,,4.0,,,,,,2.0,2.0,,,,,,,,,,
302,0.0,Battaglia,282,,1.41,4,Battaglia,22,4.21,battaglia,Rodrigo Andrés Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,0.0,5,False,94845,33,Atlético-MG,,,,40.0,22.0,,,,,6.0,22.0,3.0,10.0,,1.0,,,,,,
303,6.28,E. Coudet,285,,4.94,6,Eduardo Coudet,28,11.5,eduardo-coudet,Eduardo Germán Coudet,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,0.0,7,True,94853,33,Internacional,,,,,,,,,,,,,,,,,,,,10.0,
304,0.0,L. Fernandes,263,,1.32,4,Lucas Fernandes,12,3.68,lucas-fernandes,Lucas Fernandes da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,0.0,6,False,94931,33,Botafogo,,,,16.0,9.0,,,,,1.0,2.0,5.0,7.0,,,1.0,,,,,
305,2.3,J. Capixaba,280,,7.09,2,Juninho Capixaba,28,11.62,juninho-capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,-1.94,7,True,94968,33,Bragantino,,,,53.0,48.0,,,14.0,1.0,9.0,68.0,12.0,12.0,2.0,3.0,1.0,,,,,
306,0.0,Nicolas,327,,2.55,2,Nicolas,10,3.33,nicolas,Nicolas Vichiatto da Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KYFS4lB.png,0.0,6,False,95127,33,América-MG,,,,8.0,4.0,,,,1.0,1.0,8.0,3.0,1.0,1.0,1.0,,,,,,
307,0.0,Jefferson,267,,0.0,2,Jefferson,0,4.0,jefferson,Jefferson Junio Antônio da Silva,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,0.0,6,False,95220,33,Vasco,,,,,,,,,,,,,,,,,,,,,
308,0.0,I. Vinícius,276,,0.0,2,Igor Vinícius,0,6.0,igor-vinicius,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,5,False,95466,33,São Paulo,,,,,,,,,,,,,,,,,,,,,
309,5.1,Raniele,1371,,5.19,4,Raniele,28,12.39,raniele,Raniele Almeida Melo,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,0.76,7,True,95556,33,Cuiabá,,,,30.0,52.0,,,,1.0,9.0,65.0,11.0,19.0,3.0,1.0,1.0,,1.0,,,
310,0.0,M. Benevenuto,356,,1.85,3,Marcelo Benevenuto,11,5.14,marcelo-benevenuto,Marcelo da Conceição Benevenuto Malaquias,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,0.0,6,False,95638,33,Fortaleza,,,,13.0,8.0,,,2.0,,3.0,10.0,,3.0,,1.0,,,1.0,,,
311,0.0,L. Kal,327,,0.35,4,Lucas Kal,14,2.06,lucas-kal,Lucas Kal Schenfeld Progioli,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mautx9E.png,0.0,6,False,95662,33,América-MG,,,,14.0,1.0,,,,,3.0,8.0,1.0,1.0,,,,,,,,
312,0.0,Z. Ricardo,283,,4.71,6,Zé Ricardo,8,10.9,ze-ricardo,José Ricardo Mannarino,https://s.sde.globo.com/media/person_role/2023/09/05/photo_220x220_ToHlnNY.png,0.0,7,False,95780,33,Cruzeiro,,,,,,,,,,,,,,,,,,,,3.0,
313,0.0,Artur,275,,4.45,5,Artur,26,10.29,artur,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,0.0,6,False,95799,33,Palmeiras,,,,10.0,34.0,,,,2.0,2.0,16.0,12.0,15.0,5.0,8.0,3.0,,,,,
314,0.0,T. Figueiredo,356,,1.1,3,Tobias Figueiredo,4,3.24,tobias-figueiredo,Tobias Pereira Figueiredo,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,0.0,6,False,95878,33,Fortaleza,,,,4.0,2.0,1.0,,,,,5.0,,2.0,,,,,,,,
315,0.0,Machado,283,,2.6,4,Machado,29,6.08,machado,Luiz Filipe da Rosa Machado - Felipe,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,0.0,7,False,96089,33,Cruzeiro,,,,24.0,17.0,,,,3.0,3.0,29.0,7.0,10.0,1.0,1.0,1.0,,,,,
316,3.4,Lima,266,,4.55,4,Lima,29,11.29,lima,Vinicius Moreira de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,-0.23,6,True,96340,33,Fluminense,,,,27.0,65.0,,,,1.0,6.0,28.0,11.0,14.0,6.0,4.0,1.0,,,,,
317,0.0,M. Pereira,283,,2.02,4,Matheus Pereira,7,5.36,matheus-pereira,Matheus Fellipe Costa Pereira,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,0.0,7,False,96610,33,Cruzeiro,,,,6.0,6.0,,,,,,5.0,2.0,2.0,,1.0,1.0,,,,,
318,0.0,Allan,262,,2.1,4,Allan,8,6.59,allan,Allan Rodrigues de Souza,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,0.0,6,False,96652,33,Flamengo,,,,8.0,8.0,,,,,,11.0,1.0,1.0,,,,,,,,
319,10.3,Bustos,285,,5.45,2,Bustos,24,9.49,bustos,Fabricio Tomás Bustos Sein,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,0.87,7,True,96678,33,Internacional,,,,30.0,22.0,,,7.0,2.0,4.0,46.0,3.0,6.0,3.0,,,,,,,
320,3.3,Saravia,282,,4.0,2,Saravia,23,7.23,saravia,Renzo Saravia,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,-0.05,7,True,96725,33,Atlético-MG,1.0,,,41.0,37.0,,,7.0,2.0,8.0,37.0,2.0,5.0,,1.0,,,,1.0,,
321,0.0,Atuesta,275,,0.0,4,Atuesta,0,5.0,atuesta,Eduard Andrés Atuesta Velasco,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,6,False,96754,33,Palmeiras,,,,,,,,,,,,,,,,,,,,,
322,0.0,A. Gomes,283,,3.69,5,Arthur Gomes,13,6.66,arthur-gomes,Arthur Gomes Lourenço,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,0.0,7,False,96966,33,Cruzeiro,,,,16.0,16.0,,,,1.0,1.0,12.0,5.0,6.0,2.0,4.0,,,,,,
323,-0.3,Y. González,266,,1.03,5,Yony González,12,3.16,yony-gonzalez,Jony Alexander González Copete,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,-0.31,6,True,97080,33,Fluminense,,,,7.0,,,,,1.0,1.0,6.0,1.0,3.0,,3.0,,,,,,
324,0.0,Dudu,356,,2.74,2,Dudu,7,4.42,dudu,Luís Eduardo Marques dos Santos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,0.0,6,False,97133,33,Fortaleza,,,,4.0,,,,1.0,,1.0,12.0,1.0,1.0,,,,,,,,
325,7.7,Villasanti,284,,5.5,4,Villasanti,25,8.55,villasanti,Mathías Adalberto Villasanti Rolón,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,0.83,7,True,97145,33,Grêmio,1.0,,,42.0,27.0,,,,4.0,5.0,67.0,6.0,3.0,4.0,1.0,1.0,,,,,
326,8.5,Dalbert,285,,2.46,2,Dalbert,8,6.91,dalbert,Dalbert Henrique Chagas Estevão,https://s.sde.globo.com/media/person_role/2023/09/06/photo_FORMATO_uXyVm0t.png,0.74,7,True,97173,33,Internacional,,,,11.0,6.0,,,1.0,,,12.0,,2.0,,,,,1.0,,,
327,0.0,Alesson,290,,1.74,5,Alesson,22,2.99,alesson,Alesson dos Santos Batista,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,-0.08,6,True,97321,33,Goiás,,,,10.0,8.0,,,,1.0,2.0,11.0,1.0,6.0,2.0,10.0,,,,,,
328,2.4,R. Ceni,265,,4.6,6,Rogério Ceni,10,7.81,rogerio-ceni,Rogério Ceni,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,-0.02,7,True,97341,33,Bahia,,,,,,,,,,,,,,,,,,,,4.0,
329,0.2,G. Mosquito,264,,1.57,5,Gustavo Mosquito,9,3.69,gustavo-mosquito,Gustavo Henric da Silva,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,0.02,6,True,97450,33,Corinthians,,,,4.0,9.0,,,,,2.0,3.0,1.0,,1.0,,,,,,,
330,-1.0,Jori,327,,1.75,1,Jori,6,2.22,jori,Joriwinnyson Santos dos Anjos Rodrigues,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ftqlpIg.png,-0.63,7,True,97453,33,América-MG,,24.0,,,1.0,,13.0,,,,,,,,,,,1.0,,,
331,-0.3,Marçal,263,,4.04,2,Marçal,20,9.02,marcal,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,-0.41,2,True,97468,33,Botafogo,1.0,,,36.0,16.0,,,8.0,3.0,8.0,28.0,1.0,6.0,,,,,,,,
332,3.3,Murilo,275,,4.86,3,Murilo,20,9.71,murilo,Murilo Cerqueira Paim,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,-1.54,7,True,97653,33,Palmeiras,1.0,,,24.0,10.0,,,8.0,1.0,3.0,26.0,3.0,2.0,3.0,1.0,,,,,,
333,0.0,Reynaldo,294,,1.78,3,Reynaldo,5,2.81,reynaldo,Reynaldo César Moraes,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_va9qDnW.png,0.0,6,False,97768,33,Coritiba,,,,5.0,2.0,,,2.0,,2.0,2.0,,,,,,,1.0,,,
334,-0.3,L. Ortiz,280,,4.32,3,Léo Ortiz,15,7.28,leo-ortiz,Leonardo Rech Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,-1.35,7,True,97867,33,Bragantino,,,,9.0,5.0,1.0,,8.0,,2.0,18.0,4.0,2.0,,,1.0,,1.0,,,
335,5.1,M. Bahia,265,,3.7,2,Matheus Bahia,13,4.88,matheus-bahia,Matheus Bahia Santos,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,0.27,7,True,97899,33,Bahia,,,,10.0,9.0,,,5.0,,2.0,16.0,1.0,4.0,,1.0,,,,,,
336,6.7,Vitão,285,,2.39,3,Vitão,24,6.0,vitao,Vitor Eduardo da Silva Matos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,0.68,7,True,97900,33,Internacional,1.0,,,14.0,7.0,,,6.0,,5.0,23.0,3.0,2.0,,,1.0,,,,,
337,0.0,L. Oyama,290,,1.92,4,Luís Oyama,5,4.22,luis-oyama,Luís Felipe Oyama,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,0.0,6,False,97908,33,Goiás,,,,2.0,4.0,,,,,1.0,7.0,,1.0,,,,,,,,
338,0.0,J. Varela,284,,0.0,4,Jhonata Varela,0,3.0,jhonata-varela,Jhonata Varela da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,5,False,97993,33,Grêmio,,,,,,,,,,,,,,,,,,,,,
339,6.3,Erick,293,,4.55,4,Erick,28,8.27,erick,Erick Luis Conrado de Carvalho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,1.02,3,True,98022,33,Athlético-PR,,,,40.0,20.0,,,,3.0,5.0,40.0,10.0,27.0,4.0,1.0,2.0,,,,,
340,0.0,Bastos,263,,0.65,3,Bastos,2,2.12,bastos,Bartolomeu Jacinto Quissanga,https://s.sde.globo.com/media/person_role/2023/08/29/photo_220x220.png,0.0,6,False,98280,33,Botafogo,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,
341,0.0,S. Ferreira,267,,1.48,5,Sebastián Ferreira,9,4.85,sebastian-ferreira,Carlos Sebastián Ferreira Vidal,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,0.0,6,False,98433,33,Vasco,,,,7.0,14.0,,,,,2.0,4.0,1.0,2.0,,1.0,1.0,,,,,
342,1.3,Kanu,265,,3.03,3,Kanu,26,5.5,kanu,Victor Hugo Soares dos Santos,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,0.18,7,True,98484,33,Bahia,2.0,,,30.0,36.0,1.0,,7.0,,5.0,29.0,1.0,6.0,1.0,2.0,,,,,,
343,0.0,V. Barreta,1371,,0.0,1,Vinícius Barreta,0,1.0,vinicius-barreta,Vinícius Teodoro Barreta Melo,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,6,False,98496,33,Cuiabá,,,,,,,,,,,,,,,,,,,,,
344,4.7,J. Lucas,277,,3.59,4,Jean Lucas,16,7.84,jean-lucas,Jean Lucas de Souza Oliveira,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,0.56,7,True,98517,33,Santos,,,,26.0,34.0,1.0,,,3.0,3.0,14.0,5.0,17.0,,,1.0,,,,,
345,9.9,D. Placido,263,,6.09,2,Di Placido,29,11.95,di-placido,Leonel Di Placido,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,0.89,7,True,98605,33,Botafogo,,,,25.0,13.0,,,12.0,4.0,5.0,74.0,2.0,6.0,1.0,1.0,,,1.0,,,
346,0.0,Kuscevic,294,,3.08,3,Kuscevic,20,4.37,kuscevic,Benjamín Kuščević Jaramillo,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_8oUGttY.png,0.0,6,False,98619,33,Coritiba,,,,24.0,9.0,,,3.0,,6.0,28.0,,7.0,2.0,,,,,,,
347,2.7,Pedrinho,282,,1.74,4,Pedrinho,14,4.12,pedrinho,Pedro Victor Delmino da Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,0.43,6,True,98706,33,Atlético-MG,,,,14.0,14.0,,,,2.0,2.0,6.0,2.0,5.0,,,,,,,,
348,1.1,Cuello,293,,3.54,5,Cuello,26,5.0,cuello,Tomás Esteban Cuello,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,-0.29,7,True,98909,33,Athlético-PR,,,,29.0,43.0,,,,3.0,3.0,38.0,8.0,15.0,,3.0,,,,,,
349,-1.6,Gabriel,276,,1.66,4,Gabriel,18,3.12,gabriel,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,-0.56,3,True,98976,33,São Paulo,,,,12.0,1.0,,,,,6.0,26.0,,,1.0,,,,,,,
350,5.6,L. Braga,277,,1.65,5,Lucas Braga,21,4.13,lucas-braga,Lucas Braga Ribeiro,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,1.25,7,True,99119,33,Santos,1.0,,,17.0,33.0,,,,,3.0,18.0,,6.0,,4.0,1.0,,,,,
351,0.0,Vegetti,267,,8.17,5,Vegetti,14,14.28,vegetti,Pablo Vegetti,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,0.0,7,False,99198,33,Vasco,1.0,,,21.0,26.0,,,,1.0,1.0,8.0,13.0,18.0,8.0,11.0,1.0,,,1.0,,
352,0.0,P. Rodríguez,267,,3.55,2,Puma Rodríguez,26,7.75,puma-rodriguez,José Luis Rodríguez Bebanz,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,0.0,6,False,99213,33,Vasco,,,,16.0,9.0,,,4.0,,2.0,43.0,11.0,14.0,,3.0,,,1.0,,,
353,4.0,R. Fernández,277,,1.42,4,Rodrigo Fernández,26,4.58,rodrigo-fernandez,Rodrigo Fernández Cedrés,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,0.87,6,True,99214,33,Santos,1.0,,,56.0,17.0,,,,,10.0,35.0,2.0,7.0,1.0,,,,,,,
354,0.0,Pochettino,356,,3.28,4,Pochettino,29,6.95,pochettino,Tomás Pochettino,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,0.0,7,False,99267,33,Fortaleza,,,,16.0,17.0,,,,2.0,1.0,25.0,16.0,14.0,2.0,1.0,2.0,,,,,
355,3.1,Morelli,290,,3.49,4,Morelli,28,6.55,morelli,Everton Morelli Casimiro,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,0.35,7,True,99412,33,Goiás,,,,53.0,54.0,,,,,5.0,53.0,2.0,13.0,2.0,3.0,,,1.0,,,
356,7.0,Rossi,262,,5.94,1,Rossi,9,7.59,rossi,Agustín Daniel Rossi,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,-0.19,7,True,99552,33,Flamengo,,30.0,,,1.0,,6.0,6.0,,1.0,,,,,,,,,,,
357,0.0,P. Vitor,283,,0.69,5,Paulo Vitor,7,2.22,paulo-vitor,Paulo Vitor Fernandes Pereira,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,0.0,6,False,99588,33,Cruzeiro,,,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,
358,2.4,Arias,266,,5.53,4,Arias,25,10.3,arias,Jhon Adolfo Arias Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,-0.34,7,True,99815,33,Fluminense,1.0,,,35.0,65.0,,,,3.0,4.0,35.0,14.0,11.0,5.0,7.0,,,,1.0,,
359,12.5,Paulinho,282,,8.03,5,Paulinho,31,14.92,paulinho,Paulo Henrique Sampaio Filho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,0.33,7,True,99818,33,Atlético-MG,,,,18.0,20.0,,,,1.0,1.0,43.0,29.0,20.0,17.0,8.0,1.0,,,,,
360,0.0,A. Franco,276,,2.97,3,Alan Franco,11,4.6,alan-franco,Alan Javier Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,0.0,6,False,99889,33,São Paulo,,,,8.0,3.0,,,3.0,1.0,3.0,12.0,,4.0,,,,,1.0,,,
