,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.preco_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.apelido,A,CA,CV,DS,FC,FD,FF,FS,FT,GC,PC,SG,G,I,V,DE,GS,PP,PS,DP,PI
79,Grêmio,0.0,Bruno Uvini,36,0.0,2.17,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,70221,3.6,False,3,B. Uvini,6,,284,bruno-uvini,20,Bruno Uvini,,4.0,,13.0,13.0,3.0,4.0,7.0,1.0,,1.0,3.0,1.0,,,,,,,,
80,Botafogo,0.0,Diego da Silva Costa,36,0.0,2.95,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,70316,7.63,False,5,D. Costa,6,,263,diego-costa,11,Diego Costa,,4.0,,5.0,13.0,4.0,2.0,9.0,,,,,3.0,5.0,,,,,,,
81,Bragantino,9.7,Eduardo Colcenti Antunes,36,1.33,5.48,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,70360,12.47,True,5,E. Sasha,7,,280,eduardo-sasha,30,Eduardo Sasha,2.0,3.0,,11.0,22.0,14.0,22.0,40.0,3.0,,,,11.0,9.0,,,,,,,
82,Coritiba,0.0,Gabriel Vasconcelos Ferreira - Vasconcellos,36,0.0,3.28,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,70449,6.55,False,1,Gabriel,6,,294,gabriel,30,Gabriel,1.0,3.0,,,,,,3.0,,,,6.0,,,,116.0,58.0,,,1.0,
83,Cuiabá,2.4,Marllon Gonçalves Jerônimo Borges,36,-0.61,3.56,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,70666,7.58,True,3,Marllon,7,,1371,marllon,32,Marllon,1.0,7.0,,38.0,26.0,3.0,7.0,14.0,,,1.0,11.0,1.0,1.0,,,,,,,
84,Internacional,8.5,Enner Remberto Valencia Lastra,36,0.09,5.59,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,70788,11.16,True,5,E. Valencia,7,,285,enner-valencia,20,Enner Valencia,1.0,4.0,,7.0,21.0,15.0,18.0,29.0,1.0,,,,8.0,21.0,,,,1.0,1.0,,
85,Fluminense,12.9,Diogo Barbosa Mendanha,36,2.14,3.57,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,70916,8.79,True,2,D. Barbosa,7,,266,diogo-barbosa,22,Diogo Barbosa,2.0,2.0,,18.0,8.0,1.0,3.0,21.0,,,,6.0,1.0,4.0,,,,,,,
86,Internacional,-0.3,Bruno Henrique Corsini,36,-0.51,2.5,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,70944,6.86,True,4,B. Henrique,6,,285,bruno-henrique,18,Bruno Henrique,,3.0,,14.0,25.0,5.0,4.0,21.0,1.0,,,,2.0,,,,,,,,
87,Vasco,0.0,Florent Dimitri Payet,36,0.0,2.89,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,70984,8.84,False,4,Payet,6,,267,payet,12,Payet,1.0,,,3.0,3.0,1.0,3.0,15.0,,,,,2.0,,,,,,,,
88,Bahia,0.0,Leonardo Cittadini,36,0.0,1.15,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,70986,1.93,False,4,L. Cittadini,6,,265,leo-cittadini,10,Léo Cittadini,,1.0,,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,
89,Vasco,0.0,Maicon Pereira Roque,36,0.0,4.43,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,71227,6.14,False,3,Maicon,7,,267,maicon,14,Maicon,2.0,3.0,,15.0,8.0,1.0,1.0,5.0,,,,7.0,,,,,,,,,
90,Fortaleza,1.0,Fernando Miguel Kaufmann,36,-0.71,4.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,71571,8.09,True,1,F. Miguel,6,,356,fernando-miguel,6,Fernando Miguel,,,,,,,,,,,,1.0,,,,24.0,5.0,,,,
91,Palmeiras,6.5,Weverton Pereira da Silva,36,0.8,4.45,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,71631,10.5,True,1,Weverton,7,,275,weverton,33,Weverton,,2.0,,1.0,,,,6.0,,,,14.0,,,,97.0,29.0,,,1.0,
92,Palmeiras,0.0,Gustavo Raúl Gómez Portillo,36,0.0,4.1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,71684,8.67,False,3,G. Gómez,6,,275,gustavo-gomez,30,Gustavo Gómez,2.0,9.0,2.0,40.0,36.0,3.0,10.0,22.0,1.0,,,10.0,2.0,9.0,,,,,,,
93,Fortaleza,4.9,Thiago Galhardo do Nascimento Rocha,36,-1.22,3.98,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,71844,7.96,True,5,T. Galhardo,7,,356,thiago-galhardo,30,Thiago Galhardo,4.0,5.0,,14.0,11.0,15.0,24.0,29.0,,,,,5.0,9.0,,,,,,,
94,Botafogo,2.6,Gabriel Appelt Pires,36,0.04,2.91,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,71898,5.13,True,4,G. Pires,7,,263,gabriel-pires,14,Gabriel Pires,1.0,2.0,1.0,26.0,16.0,4.0,7.0,8.0,,,,,,,,,,,,,
95,Grêmio,0.0,Juan Manuel Iturbe Arévalos,36,0.0,1.54,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,72134,4.07,False,5,Iturbe,6,,284,iturbe,5,Iturbe,,,,7.0,5.0,,,2.0,,,,,,2.0,,,,,,,
96,América-MG,0.8,Danilo Fernando Avelar,36,-0.3,3.17,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,72142,5.41,True,3,D. Avelar,6,,327,danilo-avelar,25,Danilo Avelar,1.0,5.0,1.0,30.0,46.0,7.0,13.0,13.0,1.0,,1.0,2.0,3.0,2.0,,,1.0,,,,
97,Atlético-MG,9.0,Everson Felipe Marques Pires,36,0.06,4.26,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,72294,8.33,True,1,Everson,7,,282,everson,34,Everson,,6.0,,,,,,8.0,,,,14.0,,,,103.0,26.0,,,,
98,São Paulo,0.0,Felipe Alves Raymundo,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,72372,6.0,False,1,F. Alves,6,,276,felipe-alves,0,Felipe Alves,,,,,,,,,,,,,,,,,,,,,
99,Fluminense,9.0,Fernando Diniz Silva,36,0.48,5.15,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,72391,14.8,True,6,F. Diniz,7,,266,fernando-diniz,34,Fernando Diniz,,,,,,,,,,,,,,,15.0,,,,,,
100,Internacional,0.0,Gustavo Campanharo,36,-0.61,2.21,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,72497,4.51,True,4,G. Campanharo,7,,285,gustavo-campanharo,14,Gustavo Campanharo,,5.0,,28.0,21.0,3.0,1.0,9.0,,,,,,,,,,,,,
101,Goiás,3.7,Magno José da Silva,36,0.55,3.24,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,72532,5.24,True,2,Maguinho,7,,290,maguinho,32,Maguinho,,7.0,2.0,41.0,73.0,2.0,15.0,29.0,,,1.0,9.0,2.0,1.0,,,,,1.0,,
102,América-MG,0.0,Matheus Fernando Cavichioli,36,0.0,2.09,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,72580,5.08,False,1,M. Cavichioli,6,,327,matheus-cavichioli,13,Matheus Cavichioli,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,42.0,28.0,,,2.0,
103,Internacional,10.5,Pedro Henrique Konzen Medina da Silva,36,1.46,2.61,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,72583,7.3,True,5,P. Henrique,3,,285,pedro-henrique,25,Pedro Henrique,2.0,3.0,,18.0,38.0,6.0,17.0,18.0,1.0,,,,2.0,16.0,,,,,1.0,,
104,Fortaleza,0.0,Maurício Kozlinski,36,0.0,6.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,72595,4.92,False,1,M. Kozlinski,6,,356,mauricio-kozlinski,1,Maurício Kozlinski,,,,,,,,,,,,1.0,,,,1.0,,,,,
105,Bahia,-0.3,Vitor Hugo Franchescoli de Souza,36,-0.64,3.21,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,72605,5.68,True,3,V. Hugo,7,,265,vitor-hugo,22,Vitor Hugo,,3.0,,29.0,17.0,1.0,5.0,13.0,,,1.0,5.0,1.0,,,,,,,,
106,Internacional,0.0,Luiz Adriano de Souza da Silva,36,0.0,2.5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,72772,5.44,False,5,L. Adriano,6,,285,luiz-adriano,27,Luiz Adriano,1.0,1.0,1.0,12.0,12.0,7.0,9.0,21.0,2.0,,,,3.0,3.0,,,,,,,
107,Athlético-PR,0.0,Fernando Luiz Rosa,36,-0.5,2.28,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,72775,5.2,True,4,Fernandinho,7,,293,fernandinho,23,Fernandinho,3.0,7.0,1.0,19.0,27.0,3.0,9.0,30.0,,,1.0,,1.0,1.0,,,,,,,
108,Internacional,5.5,Gabriel Iván Mercado,36,0.25,2.8,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,72951,5.94,True,3,Mercado,7,,285,mercado,24,Mercado,,11.0,1.0,28.0,33.0,2.0,4.0,10.0,1.0,,1.0,9.0,,,,,,,,,
109,América-MG,0.0,Daniel Fortunato Borges,36,0.0,2.04,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,73318,4.81,False,2,D. Borges,7,,327,daniel-borges,12,Daniel Borges,1.0,1.0,1.0,17.0,14.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,
110,Fluminense,0.0,Samuel Xavier Brito,36,0.0,4.03,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,73384,9.82,False,2,S. Xavier,5,,266,samuel-xavier,24,Samuel Xavier,2.0,7.0,,21.0,22.0,2.0,14.0,37.0,,,,7.0,1.0,4.0,,,,,,,
111,Internacional,0.0,Jean Dias da Costa,36,0.0,2.23,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,73479,3.14,False,5,J. Dias,6,,285,jean-dias,10,Jean Dias,1.0,1.0,,2.0,5.0,1.0,3.0,12.0,,,,,1.0,1.0,,,,,,,1.0
112,Grêmio,0.9,Bruno Fabiano Alves,36,0.56,1.82,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,73620,5.51,True,3,B. Alves,7,,284,bruno-alves,28,Bruno Alves,,2.0,1.0,21.0,22.0,1.0,4.0,16.0,,,,5.0,,2.0,,,,,,,
113,Goiás,4.1,Guilherme Costa Marques,36,0.48,4.31,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,73781,5.88,True,5,G. Marques,7,,290,guilherme-marques,28,Guilherme Marques,6.0,6.0,1.0,28.0,41.0,8.0,13.0,15.0,1.0,,,,6.0,4.0,,,,,,,
114,Flamengo,0.0,Rodrigo Caio Coquette Russo,36,0.0,2.98,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,73800,4.05,False,3,R. Caio,6,,262,rodrigo-caio,4,Rodrigo Caio,,,,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,
115,América-MG,0.0,Aloísio dos Santos Gonçalves,36,0.0,4.57,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,73850,7.85,False,5,Aloísio,6,,327,aloisio,12,Aloísio,1.0,3.0,,2.0,18.0,7.0,10.0,8.0,4.0,,,,3.0,6.0,,,,,,,
116,Athlético-PR,0.0,Bruno da Silva Peres,36,0.0,1.43,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,73962,4.57,False,2,B. Peres,6,,293,bruno-peres,3,Bruno Peres,,,,,4.0,,,1.0,,,,1.0,,,,,,,,,
117,Santos,0.0,Alison Lopes Ferreira,36,0.0,1.24,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,73974,3.03,False,4,Alison,5,,277,alison,5,Alison,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,
118,Botafogo,0.0,Roberto Junior Fernández Torres,36,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,74061,6.23,False,1,G. Fernández,6,,263,gatito-fernandez,1,Gatito Fernández,,,,,,,,,,,,,,,,3.0,1.0,,,,
119,Santos,0.0,Tomás Eduardo Rincón Hernández,36,0.0,3.87,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,74187,6.97,False,4,Rincón,5,,277,rincon,13,Rincón,1.0,4.0,,21.0,29.0,1.0,2.0,16.0,2.0,,,,2.0,,,,,,,,
120,Athlético-PR,1.2,Madson Ferreira dos Santos,36,-0.51,2.92,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,78077,5.77,True,2,Madson,6,,293,madson,21,Madson,2.0,3.0,,7.0,16.0,3.0,2.0,16.0,,,,6.0,1.0,3.0,,,,,,,
121,Bahia,0.5,Everaldo Stum,36,-0.98,3.43,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,78117,8.23,True,5,Everaldo,7,,265,everaldo,30,Everaldo,2.0,6.0,,11.0,27.0,14.0,10.0,28.0,,,,,7.0,9.0,,,,,,,
122,Internacional,7.1,Renê Rodrigues Martins,36,0.14,5.02,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,78445,10.48,True,2,Renê,7,,285,rene,26,Renê,1.0,5.0,,50.0,21.0,1.0,3.0,31.0,,,,10.0,1.0,1.0,,,,,,,
123,Cuiabá,0.9,Jonathan Renato Barbosa,36,-0.29,2.44,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,78580,6.13,True,5,J. Cafu,7,,1371,jonathan-cafu,28,Jonathan Cafu,3.0,4.0,,30.0,32.0,4.0,7.0,38.0,,,,,,6.0,,,,,2.0,,
124,Internacional,0.0,Gabriel Girotto Franco,36,0.0,1.57,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,78605,4.23,False,4,Gabriel,6,,285,gabriel,13,Gabriel,,2.0,,18.0,13.0,,2.0,6.0,,,,,,,,,,,,,
125,Cruzeiro,0.0,Ramiro Moschen Benetti,36,0.0,3.8,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,78715,5.62,False,4,Ramiro,5,,283,ramiro,6,Ramiro,1.0,3.0,,9.0,8.0,1.0,4.0,,,,,,1.0,,,,,,,,
126,Grêmio,1.7,Reinaldo Manoel da Silva,36,-0.07,3.96,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,78850,7.76,True,2,Reinaldo,7,,284,reinaldo,27,Reinaldo,5.0,8.0,2.0,22.0,30.0,14.0,10.0,28.0,,,1.0,5.0,2.0,3.0,,,,,,,
127,Fluminense,0.6,Thiago dos Santos,36,-0.15,0.42,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,78855,1.51,True,4,T. Santos,2,,266,thiago-santos,12,Thiago Santos,,4.0,1.0,9.0,12.0,1.0,,7.0,,,,,,,,,,,,,
128,Botafogo,6.2,Víctor Leandro Cuesta,36,0.55,4.43,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,79113,10.55,True,3,V. Cuesta,7,,263,victor-cuesta,32,Víctor Cuesta,1.0,9.0,,43.0,29.0,3.0,10.0,20.0,1.0,,,14.0,1.0,1.0,,,,,,,
129,Fortaleza,0.0,Silvio Ezequiel Romero,36,0.0,1.64,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,79188,4.27,False,5,S. Romero,6,,356,silvio-romero,17,Silvio Romero,1.0,2.0,,1.0,8.0,2.0,4.0,4.0,1.0,,,,2.0,6.0,,,,,,,
130,Cuiabá,0.0,Filipe Augusto Carvalho Souza,36,-0.17,0.6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,79268,1.52,True,4,F. Augusto,2,,1371,filipe-augusto,23,Filipe Augusto,,4.0,1.0,16.0,23.0,1.0,1.0,13.0,,,,,,,,,,,,,
131,América-MG,0.0,Ricardo César Dantas da Silva,36,0.0,1.64,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,79334,2.34,False,3,R. Silva,6,,327,ricardo-silva,17,Ricardo Silva,,3.0,,17.0,19.0,3.0,2.0,12.0,,,,1.0,,,,,,,,,
132,Fluminense,8.4,Germán Ezequiel Cano,36,-0.39,4.73,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,79631,14.28,True,5,Cano,2,,266,cano,28,Cano,1.0,7.0,,14.0,29.0,22.0,25.0,10.0,3.0,,,,9.0,17.0,,,,1.0,,,
133,Cruzeiro,0.8,Lucas Silva Borges,36,0.01,2.73,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,79701,4.76,True,4,L. Silva,2,,283,lucas-silva,21,Lucas Silva,2.0,2.0,,27.0,22.0,4.0,10.0,22.0,,,,,,1.0,,,,,,,
134,Fortaleza,9.5,Glaybson Yago Souza Lisboa,36,1.24,2.76,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,80196,8.78,True,4,Y. Pikachu,7,,356,yago-pikachu,33,Yago Pikachu,1.0,4.0,,13.0,8.0,8.0,12.0,22.0,1.0,,,,6.0,4.0,,,,1.0,,,
135,São Paulo,1.2,Luciano da Rocha Neves,36,-0.07,4.06,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,80287,10.84,True,5,Luciano,7,,276,luciano,30,Luciano,2.0,5.0,,14.0,24.0,15.0,22.0,44.0,2.0,,,,6.0,5.0,,,,1.0,,,
136,Bahia,5.0,Gilberto Moraes Júnior,36,0.03,5.07,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,80313,9.57,True,2,Gilberto,7,,265,gilberto,16,Gilberto,1.0,2.0,,24.0,11.0,3.0,6.0,18.0,1.0,,2.0,5.0,1.0,,,,,,1.0,,
137,Fluminense,0.0,Marlon Santos da Silva Barbosa,36,0.0,1.16,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,80538,4.35,False,3,Marlon,6,,266,marlon,15,Marlon,,5.0,,8.0,17.0,1.0,2.0,2.0,,,1.0,3.0,,,,,,,,,
138,Santos,0.0,Lucas Rafael Araújo Lima,36,0.0,2.72,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,80583,6.56,False,4,L. Lima,6,,277,lucas-lima,32,Lucas Lima,4.0,5.0,1.0,39.0,44.0,3.0,9.0,40.0,1.0,,,,1.0,7.0,,,,,,,
139,Palmeiras,0.0,Luan Garcia Teixeira,36,0.0,4.04,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,80692,7.85,False,3,Luan,7,,275,luan,23,Luan,1.0,5.0,,14.0,29.0,5.0,7.0,17.0,1.0,,1.0,11.0,1.0,3.0,,,,,,,
140,Grêmio,0.0,Pedro Tonon Geromel,36,0.0,1.93,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,80853,5.44,False,3,P. Geromel,6,,284,pedro-geromel,7,Pedro Geromel,,2.0,,8.0,3.0,,1.0,2.0,,,,1.0,,,,,,,,,
141,Vasco,0.0,Jair Rodrigues Júnior,36,0.0,2.75,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,81091,7.45,False,4,Jair,2,,267,jair,24,Jair,,6.0,1.0,30.0,33.0,3.0,7.0,46.0,,,,,2.0,,,,,,1.0,,
142,Bahia,1.0,Lucas Andrés Mugni,36,0.13,0.74,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,81121,2.68,True,4,L. Mugni,6,,265,lucas-mugni,12,Lucas Mugni,,1.0,,5.0,5.0,2.0,2.0,3.0,,,,,,,,,,,,,
143,Palmeiras,0.0,Mayke Rocha de Oliveira,36,0.0,4.84,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,81150,8.39,False,2,Mayke,6,,275,mayke,31,Mayke,5.0,6.0,,47.0,33.0,2.0,2.0,16.0,,,,13.0,1.0,4.0,,,,,,,
144,Internacional,0.0,Hugo Mallo,36,0.0,2.23,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,81551,5.06,False,2,H. Mallo,6,,285,hugo-mallo,6,Hugo Mallo,,1.0,1.0,4.0,5.0,,2.0,5.0,,,,2.0,,,,,,,,,
145,América-MG,0.0,Juan Ramón Cazares Sevillano,36,0.0,1.67,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,81682,4.52,False,4,Cazares,5,,327,cazares,10,Cazares,1.0,,,5.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,
146,Vasco,0.0,Rosicley Pereira da Silva,36,0.0,6.42,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,81798,5.22,False,5,Rossi,6,,267,rossi,5,Rossi,3.0,,,7.0,6.0,,,5.0,,,,,1.0,,,,,,,,
147,São Paulo,1.4,Alisson Euler de Freitas Castro,36,-0.09,3.05,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,81845,5.91,True,4,Alisson,7,,276,alisson,31,Alisson,5.0,2.0,,40.0,34.0,3.0,14.0,37.0,,,,,,2.0,,,,,1.0,,
148,Fortaleza,2.5,João Ricardo Riedi,36,0.28,3.44,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,81881,7.56,True,1,J. Ricardo,7,,356,joao-ricardo,28,João Ricardo,,5.0,,,,,,10.0,,,1.0,7.0,,,,83.0,35.0,,,2.0,
149,Goiás,3.2,Willian Osmar de Oliveira Silva,36,-0.33,2.07,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,81952,3.61,True,4,W. Oliveira,7,,290,willian-oliveira,29,Willian Oliveira,,6.0,,43.0,32.0,2.0,5.0,29.0,1.0,,,,,,,,,,,,
150,Goiás,0.0,Raphael Gregório Guzzo,36,0.0,0.79,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,81966,2.26,False,4,R. Guzzo,6,,290,raphael-guzzo,13,Raphael Guzzo,,2.0,1.0,4.0,12.0,2.0,3.0,3.0,,,,,1.0,2.0,,,,,,,
151,América-MG,1.4,Adilson dos Anjos Oliveira,36,-0.08,3.03,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,82381,6.43,True,4,Juninho,7,,327,juninho,32,Juninho,2.0,4.0,,34.0,28.0,9.0,9.0,31.0,,,,,3.0,1.0,,,,,1.0,,
152,Goiás,4.0,Tadeu Antônio Ferreira,36,-0.22,3.84,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,82453,7.83,True,1,Tadeu,7,,290,tadeu,33,Tadeu,1.0,1.0,,1.0,,,,11.0,,,,9.0,,,,115.0,44.0,,,,
153,Palmeiras,5.7,José Rafael Vivian,36,-0.54,4.92,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,82455,11.13,True,4,Z. Rafael,7,,275,ze-rafael,29,Zé Rafael,2.0,10.0,,70.0,61.0,10.0,10.0,64.0,,,,,3.0,1.0,,,,,1.0,,
154,Atlético-MG,4.5,Otávio Henrique Passos Santos,36,0.67,2.28,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,82463,4.79,True,4,Otávio,7,,282,otavio,25,Otávio,,8.0,,56.0,43.0,2.0,3.0,12.0,,,,,,,,,,,,,
155,Flamengo,2.4,Luiz de Araújo Guimarães Neto,36,0.41,2.94,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,82627,5.83,True,5,L. Araújo,6,,262,luiz-araujo,17,Luiz Araújo,1.0,1.0,1.0,15.0,13.0,5.0,5.0,16.0,,,,,2.0,1.0,,,,,1.0,,
156,Fortaleza,2.4,Guilherme de Jesus da Silva,36,-0.18,3.93,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,82628,8.93,True,2,Tinga,7,,356,tinga,27,Tinga,,,,41.0,12.0,5.0,10.0,8.0,,,,7.0,1.0,3.0,,,,,,,
157,Goiás,0.0,Marcelo Rangel da Rosa,36,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jsdA8Zf.png,82730,2.34,False,1,M. Rangel,6,,290,marcelo-rangel,3,Marcelo Rangel,,,,,,,,,,,,,,,,8.0,8.0,,,,
158,São Paulo,2.7,Wellington Soares da Silva,36,0.45,1.85,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,82766,5.57,True,4,W. Rato,7,,276,wellington-rato,30,Wellington Rato,3.0,6.0,,23.0,20.0,6.0,16.0,16.0,1.0,,1.0,,,10.0,,,,1.0,,,
159,Flamengo,0.0,Gabriel Barbosa Almeida,36,0.28,2.82,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_mbchRWW.png,83257,10.91,True,5,Gabriel,6,,262,gabriel,26,Gabriel,1.0,7.0,2.0,5.0,12.0,13.0,18.0,15.0,2.0,,,,5.0,7.0,,,,1.0,,,
160,Santos,6.6,Julio César Furch,36,1.15,1.9,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_fMrOLLy.png,83276,5.46,True,5,J. Furch,6,,277,julio-furch,19,Julio Furch,,2.0,,3.0,5.0,7.0,3.0,7.0,2.0,,,,2.0,1.0,,,,,,,
161,Atlético-MG,0.0,Patrick Bezerra do Nascimento,36,0.0,1.56,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,83433,4.87,False,4,Patrick,6,,282,patrick,22,Patrick,,1.0,,23.0,9.0,1.0,3.0,12.0,,,,,,1.0,,,,,1.0,,
