,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.foto,atletas.rodada_id,atletas.nome,atletas.apelido,atletas.pontos_num,atletas.slug,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.preco_num,V,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,CV,FT,GC,PC,PS,PP,DP,PI
592,0.0,2.25,Júlio,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,38,Júlio César Alves Gonçalves,Júlio,0.0,julio,False,8,América-MG,113295,327,-0.12,6,3,3.41,,1.0,1.0,4.0,8.0,,2.0,,,,2.0,,,,,,,,,,
593,0.33,3.19,P. Maia,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,38,Pablo Gonçalves Maia Fortunato,Pablo Maia,1.9,pablo-maia,True,30,São Paulo,113359,276,0.26,7,4,6.17,,,7.0,47.0,60.0,10.0,14.0,24.0,4.0,,,,,1.0,,,,,,,
594,-0.31,2.34,D. Batista,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,38,Diogo Batista de Souza,Diogo Batista,-0.6,diogo-batista,True,11,Coritiba,113384,294,1.2,6,2,1.44,,1.0,1.0,8.0,13.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,
595,0.0,2.51,Bruninho,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,38,Bruno Gonçalves de Jesus,Bruninho,0.0,bruninho,False,16,Bragantino,113558,280,1.79,6,4,7.49,,1.0,,7.0,1.0,5.0,3.0,8.0,2.0,1.0,,,,,,,1.0,,,,
596,0.0,1.82,Kevin,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,38,Kevin Santos Lopes de Macedo,Kevin,0.0,kevin,False,7,Palmeiras,113663,275,1.93,6,5,1.38,,,2.0,8.0,7.0,2.0,3.0,5.0,,1.0,,,,,,,,,,,
597,0.0,0.0,R. Luka,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,38,Ryan Luka Cordeiro de Souza,Ryan Luka,0.0,ryan-luka,False,0,Flamengo,113667,262,,6,5,1.0,,,,,,,,,,,,,,,,,,,,,
598,0.0,0.0,Diógenes,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,38,Diógenes Vinícius da Silva,Diógenes,0.0,diogenes,False,0,Santos,113690,277,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
599,0.0,-0.05,A. Luiz,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,38,André Luiz Inácio da Silva,André Luiz,0.0,andre-luiz,False,2,Flamengo,114174,262,0.03,6,5,1.29,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
600,0.0,0.0,J. Tavares,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,38,Juan Pablo Vilela Tavares,Juan Tavares,0.0,juan-tavares,False,0,Cuiabá,114497,1371,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
601,0.0,0.0,Cleiton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,38,Cleiton Santana dos Santos,Cleiton,0.0,cleiton,False,0,Flamengo,114790,262,,6,3,3.0,,,,,,,,,,,,,,,,,,,,,
602,0.0,7.2,V. Roque,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,38,Vitor Hugo Roque Ferreira,Vitor Roque,0.0,vitor-roque,False,24,Athlético-PR,114802,293,2.54,6,5,11.95,,3.0,6.0,19.0,33.0,11.0,16.0,51.0,12.0,7.0,,,,,1.0,,,1.0,,,
603,0.0,0.0,Luciano,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,38,Luciano Silva Santos,Luciano,0.0,luciano,False,0,Bragantino,114888,280,,6,4,2.0,,,,,,,,,,,,,,,,,,,,,
604,0.0,0.0,Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,38,Vinicius Pasquini Peruchi,Peruchi,0.0,peruchi,False,0,Cuiabá,114893,1371,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
605,0.0,1.25,Miguelito,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,38,Miguel Àngel Terceros,Miguelito,0.0,miguelito,False,2,Santos,115025,277,1.66,6,4,1.57,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
606,0.35,2.42,T. Lara,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,38,Thauan Lara dos Santos,Thauan Lara,2.2,thauan-lara,True,10,Internacional,115061,285,0.19,6,2,2.64,,,1.0,6.0,6.0,1.0,2.0,14.0,,,2.0,,,,,,,,,,
607,0.0,0.0,C. Matheus,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,38,Caio Matheus da Silva,Caio Matheus,0.0,caio-matheus,False,0,São Paulo,115227,276,,6,5,3.0,,,,,,,,,,,,,,,,,,,,,
608,-0.18,4.64,Wesley,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,38,Wesley Vinícius França Lima,Wesley,-0.4,wesley,True,34,Flamengo,115239,262,1.05,6,2,8.89,,1.0,3.0,58.0,49.0,3.0,5.0,44.0,1.0,8.0,12.0,,,,1.0,,1.0,2.0,,,
609,0.0,3.63,Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,38,Kaiky Marques Naves,Naves,0.0,naves,False,10,Palmeiras,115246,275,5.43,6,3,2.95,,,1.0,11.0,9.0,,1.0,2.0,,,5.0,,,,,,,,,,
610,0.0,0.0,Kaique,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,38,Kaique Pereira Azarias,Kaique,0.0,kaique,False,0,Palmeiras,115247,275,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
611,0.0,1.92,J. Jhon,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,38,Jhonatan dos Santos Rosa,Jhon Jhon,0.0,jhon-jhon,False,20,Palmeiras,115248,275,2.01,6,4,1.94,,1.0,5.0,20.0,22.0,6.0,5.0,12.0,,3.0,,,,,1.0,,,,,,
612,0.0,0.0,Rômulo,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,38,Rômulo Helberte Pereira Junior,Rômulo,0.0,romulo,False,0,Atlético-MG,115268,282,,6,3,1.0,,,,,,,,,,,,,,,,,,,,,
613,0.0,0.0,Emersonn,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,38,Emersonn Correia da Silva,Emersonn,0.0,emersonn,False,0,Athlético-PR,115273,293,,6,5,1.0,,,,,,,,,,,,,,,,,,,,,
614,0.0,0.0,M. Victor,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,38,Marcos Victor Ferreira da Silva,Marcos Victor,0.0,marcos-victor,False,1,Bahia,115537,265,3.91,6,3,2.97,,,,,,,,,,,,,,,,,,,,,
615,0.0,3.72,Rodriguinho,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,38,Rodrigo Henrique Santos de Souza,Rodriguinho,0.0,rodriguinho,False,18,América-MG,115563,327,6.1,6,4,4.39,,3.0,1.0,21.0,20.0,2.0,6.0,16.0,2.0,3.0,,,,,1.0,,,,,,
616,0.0,0.61,Mila,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,38,Lucas Eduardo Müller - Milla,Mila,0.0,mila,False,8,Grêmio,115671,284,0.97,5,4,1.0,,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,
617,0.0,0.0,G. Delfim,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,38,Gabriel Delfim Ferreira,Gabriel Delfim,0.0,gabriel-delfim,False,0,Atlético-MG,115674,282,,6,1,2.0,,,,,,,,,,,,,,,,,,,,,
618,0.0,-1.2,Z. Vitor,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,38,José Vitor Geminiano Cavalieri,Zé Vitor,0.0,ze-vitor,False,3,Vasco,115733,267,0.65,6,3,1.08,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,
619,0.0,0.0,Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,38,Eric Lima Pimentel,Pimentel,0.0,pimentel,False,0,Vasco,115734,267,,6,3,2.0,,,,,,,,,,,,,,,,,,,,,
620,0.0,0.0,Jonathan,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,38,Jonathan da Cruz Silva,Jonathan,0.0,jonathan,False,0,Bragantino,115870,280,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
621,0.0,0.0,E. Araújo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,38,Everton Gustavo Fernandes Araújo,Evertton Araújo,0.0,evertton-araujo,False,0,Flamengo,115914,262,,6,4,1.0,,,,,,,,,,,,,,,,,,,,,
622,0.0,2.31,Lelê,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,38,Leanderson da Silva Genésio,Lelê,0.0,lele,False,27,Fluminense,115915,266,0.08,3,5,7.98,,2.0,3.0,12.0,30.0,13.0,18.0,10.0,2.0,10.0,,,,1.0,1.0,,,,,,
623,1.53,4.5,Endrick,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,38,Endrick Felipe Moreira de Sousa,Endrick,11.8,endrick,True,31,Palmeiras,115959,275,2.72,7,5,9.62,,,4.0,11.0,43.0,14.0,14.0,43.0,11.0,2.0,,,,,3.0,,,1.0,1.0,,
624,-0.09,2.69,Denilson,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,38,Denilson Alves Borges,Denilson,0.0,denilson,True,31,Cuiabá,115986,1371,0.79,6,4,4.42,,3.0,8.0,33.0,34.0,10.0,10.0,32.0,1.0,,,,,,1.0,,,,,,
625,0.0,1.61,M. Henrique,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,38,Mateus Henrique Alves Silva,Mateus Henrique,0.0,mateus-henrique,False,11,América-MG,115997,327,-2.27,6,4,0.82,,1.0,1.0,12.0,11.0,,2.0,10.0,,,,,,1.0,,,1.0,,,,
626,0.0,1.25,Adyson,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,38,Adyson do Nascimento Soares,Adyson,0.0,adyson,False,7,América-MG,115998,327,0.94,6,5,1.99,,,,4.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,
627,0.0,0.0,Wallison,,38,Wallison Nunes Silva,Wallison,0.0,wallison,False,0,Botafogo,116000,263,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
628,0.0,1.78,M. Gonçalves,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,38,Matheus Gonçalves Martins,Matheus Gonçalves,0.0,matheus-goncalves,False,13,Bragantino,116012,280,-0.09,3,4,2.42,,1.0,3.0,4.0,7.0,,7.0,10.0,,1.0,,,,,2.0,,,2.0,,,
629,0.0,1.08,I. Jesus,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,38,Igor Jesus Lima,Igor Jesus,0.0,igor-jesus,False,4,Flamengo,116013,262,-0.43,6,4,1.77,,,1.0,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,
630,0.0,0.0,Petterson,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,38,Petterson Novaes Reis,Petterson,0.0,petterson,False,0,Flamengo,116025,262,,6,5,2.0,,,,,,,,,,,,,,,,,,,,,
631,-0.24,2.08,V. Hugo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,38,Victor Hugo Gomes Silva,Victor Hugo,-1.3,victor-hugo,True,30,Flamengo,116034,262,0.6,6,4,5.31,,2.0,2.0,27.0,12.0,2.0,5.0,23.0,1.0,1.0,,,,,,,,,,,
632,0.0,0.0,V. Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,38,Vitor Hugo Santos Graziani,Vitor Graziani,0.0,vitor-graziani,False,0,Atlético-MG,116046,282,,6,4,1.0,,,,,,,,,,,,,,,,,,,,,
633,0.0,0.0,Raí,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,38,Raí da Silva Pessanha,Raí,0.0,rai,False,1,Botafogo,116048,263,2.69,6,4,2.11,,,,,,,,,,,,,,,,,,,,,
634,-0.81,3.43,Cuiabano,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,38,Luís Eduardo Soares da Silva,Cuiabano,0.7,cuiabano,True,11,Grêmio,116065,284,5.17,6,2,4.32,,,3.0,13.0,18.0,4.0,3.0,11.0,1.0,2.0,2.0,,,,,,,,,,
635,0.0,4.8,J. Moreira,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,38,João Moreira Sanmartin Souza,João Moreira,0.0,joao-moreira,False,1,São Paulo,116137,276,3.25,6,2,3.02,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,
636,0.05,1.12,G. Silva,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,38,Gabriel Silva Azevedo Figueiredo,Gabriel Silva,0.8,gabriel-silva,True,4,Coritiba,116282,294,0.58,7,4,0.93,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,
637,0.0,3.09,Hércules,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,38,Hércules Pereira do Nascimento,Hércules,0.0,hercules,False,13,Fortaleza,116447,356,1.59,5,4,6.61,,,1.0,20.0,15.0,4.0,7.0,7.0,1.0,2.0,,,,,,,,,,,
638,0.0,0.43,André,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,38,André Dhominique Queiroz Santiago Da Silva,André,0.0,andre,False,3,Bahia,116450,265,-0.18,5,2,2.08,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,
639,1.34,2.92,Jamerson,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,38,Jamerson Santos de Jesus,Jamerson,5.9,jamerson,True,29,Coritiba,116461,294,-1.59,7,2,7.04,,1.0,4.0,42.0,24.0,6.0,7.0,12.0,,3.0,5.0,,,1.0,,,,,,,
640,0.0,0.0,Ezequiel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,38,Ezequiel Alves de Oliveira Vieira,Ezequiel,0.0,ezequiel,False,0,Goiás,116562,290,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
641,0.0,0.0,Jhonny,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,38,Jhonny Cardinoti Pedro,Jhonny,0.0,jhonny,False,0,Bragantino,116825,280,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
642,0.0,0.0,Xavier,https://s.sde.globo.com/media/person_role/2022/03/02/05376c327ca2468dd6033c182bd7791f_FORMATO.png,38,Gustavo Xavier Teixeira,Xavier,0.0,xavier,False,0,Goiás,116833,290,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
643,0.0,0.0,Reginaldo,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,38,Reginaldo dos Santos Moreira,Reginaldo,0.0,reginaldo,False,0,Goiás,116835,290,,6,5,1.0,,,,,,,,,,,,,,,,,,,,,
644,0.0,0.0,Pedrinho,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,38,Pedro Henrique Fonseca de Araújo Martins,Pedrinho,0.0,pedrinho,False,1,Flamengo,117112,262,0.75,6,4,0.74,,,,,,,,,,,,,,,,,,,,,
645,0.07,3.83,T. Borbas,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,38,Thiago Nicolás Borbas Silva,Thiago Borbas,1.2,thiago-borbas,True,31,Bragantino,117314,280,1.07,6,5,6.95,,2.0,7.0,12.0,38.0,17.0,17.0,13.0,9.0,3.0,,,,,,,,,,,
646,0.0,6.4,Cipriano,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,38,João Luiz da Silva Cipriano,Cipriano,0.0,cipriano,False,1,Bragantino,117336,280,3.14,5,3,3.12,,,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,
647,0.0,2.78,R. Marques,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,38,Renato Marques de Oliveira Júnior,Renato Marques,0.0,renato-marques,False,11,América-MG,117403,327,12.67,6,5,4.4,,1.0,2.0,2.0,10.0,1.0,1.0,5.0,3.0,4.0,,,,,,,,,,,
648,0.0,0.67,L. Maná,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,38,Leonardo Mana Hernandes,Léo Maná,0.0,leo-mana,False,3,Corinthians,117459,264,-0.1,6,2,1.45,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,
649,0.0,0.0,Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,38,Giuliano Galoppo,Galoppo,0.0,galoppo,False,0,São Paulo,117579,276,,6,4,5.0,,,,,,,,,,,,,,,,,,,,,
650,-0.91,5.74,P. Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,38,Pedro Miguel Faria Caixinha,Pedro Caixinha,1.87,pedro-caixinha,True,36,Bragantino,117711,280,7.15,7,6,11.7,16.0,,,,,,,,,,,,,,,,,,,,
651,0.0,0.0,Young,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,38,Young Navarro Moraes,Young,0.0,young,False,0,São Paulo,117818,276,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
652,-0.11,0.88,Giovane,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,38,Giovane Santana do Nascimento,Giovane,0.0,giovane,True,4,Corinthians,117849,264,0.86,6,5,1.79,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,
653,0.0,0.2,Estevão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,38,Estevão Barreto de Oliveira,Estevão,0.0,estevao,False,1,Internacional,117870,285,2.69,6,4,2.11,,,,,1.0,,,1.0,,,,,,,,,,,,,
654,0.01,2.17,Wesley,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,38,Wesley Gassova Ribeiro Teixeira,Wesley,1.0,wesley,True,21,Corinthians,117909,264,1.13,6,5,3.41,,,2.0,14.0,9.0,3.0,7.0,31.0,1.0,1.0,,,,,,,,1.0,,,
655,0.0,0.0,Adamo,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,38,Valentín Nicolás Adamo Reyes,Adamo,0.0,adamo,False,0,Botafogo,117934,263,,6,5,3.0,,,,,,,,,,,,,,,,,,,,,
656,0.0,0.5,N. Camargo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,38,Nathan Camargo dos Santos,Nathan Camargo,0.0,nathan-camargo,False,1,Bragantino,118175,280,1.79,5,4,1.53,,,,,,,,1.0,,,,,,,,,,,,,
657,-0.13,1.46,Ronald,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,38,Ronald Cardoso Falkoski,Ronald,-0.3,ronald,True,10,Grêmio,118238,284,0.56,6,4,1.04,,,1.0,4.0,5.0,,3.0,4.0,1.0,,,,,,,,,,,,
658,0.0,1.83,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,38,Pedro Junqueira de Oliveira,Pedrinho,0.0,pedrinho,False,3,Goiás,118304,290,3.4,6,5,1.75,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,
659,0.0,0.0,Denzel,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,38,Denzel Nogueira Damasceno,Denzel,0.0,denzel,False,1,Goiás,118367,290,0.75,6,5,0.74,,,,,,,,,,,,,,,,,,,,,
660,0.0,0.0,Z. Welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,38,José Welinton Campos Menezes,Zé Welinton,0.0,ze-welinton,False,0,Flamengo,118501,262,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
661,0.0,0.56,Rodriguinho,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,38,Rodrigo Huendra Almeida Mendonça,Rodriguinho,0.0,rodriguinho,False,11,São Paulo,118563,276,0.2,6,4,0.93,,,3.0,7.0,12.0,,1.0,1.0,,,,,,,1.0,,,,,,
662,-0.07,1.66,W. Patati,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,38,Weslley Pinto Batista,Weslley Patati,0.5,weslley-patati,True,9,Santos,118676,277,1.02,6,5,1.88,,,,7.0,4.0,2.0,5.0,3.0,,1.0,,,,,,,,,,,
663,0.0,2.68,Kevyson,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,38,Kevyson Costa e Silva,Kevyson,0.0,kevyson,False,16,Santos,118701,277,4.01,6,2,2.38,,,1.0,22.0,12.0,4.0,3.0,6.0,,,3.0,,,,,1.0,1.0,,,,
664,0.0,0.0,Calebe,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,38,Calebe Oliveira Costa,Calebe,0.0,calebe,False,0,Cuiabá,118709,1371,,6,4,1.0,,,,,,,,,,,,,,,,,,,,,
665,0.0,0.5,E. Carlos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,38,Ed Carlos de Arruda Amorim,Ed Carlos,0.0,ed-carlos,False,4,Santos,118747,277,1.12,6,4,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
666,0.0,0.83,M. Carvalho,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,38,Mateus Carvalho dos Santos,Mateus Carvalho,0.0,mateus-carvalho,False,9,Vasco,118752,267,0.1,6,4,1.9,,,3.0,8.0,14.0,1.0,1.0,6.0,,,,,,,,,,,,,
667,-0.68,2.35,J. Paula,https://s.sde.globo.com/media/person_role/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png,38,Jair Paula da Cunha Filho,Jair Paula,-0.3,jair-paula,True,2,Santos,118758,277,1.37,6,3,1.04,,,,,1.0,,,,,,1.0,,,,,,,,,,
668,0.0,0.0,P. Verhon,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,38,Patrick Verhon Pertel Pereira,Patrick Verhon,0.0,patrick-verhon,False,1,Bahia,118770,265,1.74,6,4,1.44,,,,,,,,,,,,,,,,,,,,,
669,0.0,3.74,Alexsander,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,38,Alexsander Christian Gomes da Costa,Alexsander,0.0,alexsander,False,17,Fluminense,118774,266,5.97,6,2,8.8,,1.0,2.0,23.0,22.0,1.0,3.0,14.0,,1.0,6.0,,,,,,1.0,,,,
670,0.0,0.0,J. Montes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,38,Jacob Christian Montes,Jacob Montes,0.0,jacob-montes,False,0,Botafogo,118843,263,,6,4,3.0,,,,,,,,,,,,,,,,,,,,,
671,0.36,1.94,K. César,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_CVQMogN.png,38,Kaio César Andrade Lima,Kaio César,2.2,kaio-cesar,True,23,Coritiba,118844,294,0.34,7,5,4.03,,,4.0,19.0,24.0,4.0,4.0,52.0,,5.0,,,,,,,,,,,
672,0.0,0.0,J. Vitor,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,38,João Vitor Tavares da Mota,João Vitor,0.0,joao-vitor,False,0,Athlético-PR,120419,293,,6,3,1.0,,,,,,,,,,,,,,,,,,,,,
673,0.0,0.0,Derik,https://s.sde.globo.com/media/person_role/2022/08/27/photo_FORMATO.png,38,Leonardo Derik Dias Gonçalves,Derik,0.0,derik,False,0,Athlético-PR,120433,293,,6,2,1.0,,,,,,,,,,,,,,,,,,,,,
674,0.0,0.0,R. Santos,https://s.sde.globo.com/media/person_role/2023/11/17/photo_FORMATO_UlrURWA.png,38,Ruan Matheus Rodrigues Santos,Ruan Santos,0.0,ruan-santos,False,0,Cruzeiro,120977,283,,6,3,1.0,,,,,,,,,,,,,,,,,,,,,
675,0.0,2.0,E. Marcus,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,38,Erick Marcus dos Santos Oliveira do Carmo,Erick Marcus,0.0,erick-marcus,False,14,Vasco,121184,267,1.3,6,5,3.22,,1.0,1.0,10.0,9.0,1.0,2.0,8.0,1.0,1.0,,,,1.0,1.0,,,,,,
676,0.0,0.0,Simioni,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,38,Eduardo Simioni,Simioni,0.0,simioni,False,0,Goiás,121235,290,,6,4,1.0,,,,,,,,,,,,,,,,,,,,,
677,0.0,0.2,Kauan,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,38,Kauan Rodrigues da Silva,Kauan,0.0,kauan,False,1,Fortaleza,121237,356,1.77,6,4,1.48,,,,,1.0,,,1.0,,,,,,,,,,,,,
678,0.0,0.0,Wendell,,38,Wendell Silva Santos dos Santos,Wendell,0.0,wendell,False,0,Goiás,121238,290,,6,5,1.0,,,,,,,,,,,,,,,,,,,,,
679,0.0,0.0,Mina,https://s.sde.globo.com/media/person_role/2023/08/21/photo_FORMATO_5WnjHh9.png,38,Luis Felipe Nascimento Miranda,Mina,0.0,mina,False,0,Goiás,121241,290,,6,3,1.0,,,,,,,,,,,,,,,,,,,,,
680,0.0,0.0,Alan,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,38,Alan Matheus Stence,Alan,0.0,alan,False,0,Goiás,121242,290,,6,4,1.0,,,,,,,,,,,,,,,,,,,,,
681,0.0,0.0,G. Freitas,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,38,Gabryel Vinícius Araújo Freitas,Gabryel Freitas,0.0,gabryel-freitas,False,0,Cuiabá,121263,1371,,6,5,2.0,,,,,,,,,,,,,,,,,,,,,
