,atletas.rodada_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.slug,atletas.media_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,PC,PS,V,FT,PP,DE,DP,GS,CV,GC,PI
74,29,Grêmio,8,5,João Pedro Geraldino dos Santos Galvão,joao-pedro-galvao,0.49,6,J. Galvão,4.16,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_Vrax1Kc.png,True,João Pedro Galvão,69686,1.6,,284,-0.1,,1.0,3.0,14.0,,4.0,5.0,,2.0,,,,,,,,,,,,
75,29,Cruzeiro,15,4,Maycon Vinícius Ferreira da Cruz,nikao,2.57,6,Nikão,4.13,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_k90QI3t.png,True,Nikão,69705,3.2,,283,0.07,2.0,1.0,11.0,4.0,1.0,5.0,9.0,1.0,3.0,,,,,,,,,,,,
76,29,São Paulo,10,5,Lucas Rodrigues Moura da Silva,lucas-moura,3.71,5,L. Moura,11.07,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_qMfh0Wo.png,True,Lucas Moura,70164,1.2,,276,-0.12,,,8.0,8.0,3.0,6.0,23.0,1.0,,,1.0,,,1.0,,,,,,,
77,29,Botafogo,9,2,Rafael Pereira da Silva,rafael,5.16,5,Rafael,6.7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_yi6UvNz.png,False,Rafael,70171,0.0,,263,0.0,,2.0,22.0,12.0,1.0,,5.0,,,5.0,,,,,,,,,1.0,,
78,29,Grêmio,9,2,Fábio Pereira da Silva,fabio,2.07,6,Fábio,3.91,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ZWCqzu8.png,False,Fábio,70172,0.0,,284,0.0,2.0,3.0,9.0,5.0,,1.0,3.0,,,,,,,,,,,,,,
79,29,Grêmio,16,3,Bruno Uvini,bruno-uvini,2.0,7,B. Uvini,3.07,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Lz9yPNA.png,True,Bruno Uvini,70221,0.0,,284,0.05,,4.0,8.0,12.0,3.0,4.0,6.0,1.0,,2.0,1.0,,,1.0,,,,,,,
80,29,Botafogo,8,5,Diego da Silva Costa,diego-costa,2.84,6,D. Costa,8.15,https://s.sde.globo.com/media/person_role/2023/08/12/photo_FORMATO_RCzvL0a.png,False,Diego Costa,70316,0.0,,263,0.0,,3.0,5.0,8.0,3.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,
81,29,Bragantino,24,5,Eduardo Colcenti Antunes,eduardo-sasha,5.91,6,E. Sasha,11.58,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_c4X4NEA.png,True,Eduardo Sasha,70360,2.9,,280,-1.17,2.0,3.0,8.0,18.0,10.0,16.0,35.0,10.0,7.0,,,,,3.0,,,,,,,
82,29,Coritiba,25,1,Gabriel Vasconcelos Ferreira - Vasconcellos,gabriel,2.62,7,Gabriel,5.11,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_mJVxu6R.png,True,Gabriel,70449,3.0,,294,0.17,1.0,3.0,,,,,1.0,,,4.0,,,,,,95.0,,52.0,,,
83,29,Cuiabá,25,3,Marllon Gonçalves Jerônimo Borges,marllon,3.19,7,Marllon,7.0,https://s.sde.globo.com/media/person_role/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,True,Marllon,70666,1.0,,1371,-0.26,1.0,7.0,25.0,20.0,3.0,7.0,13.0,1.0,1.0,7.0,1.0,,,,,,,,,,
84,29,Internacional,13,5,Enner Remberto Valencia Lastra,enner-valencia,4.77,7,E. Valencia,10.7,https://s.sde.globo.com/media/person_role/2023/06/12/photo_FORMATO_M7ylRRT.png,True,Enner Valencia,70788,10.9,,285,-0.69,1.0,3.0,3.0,13.0,9.0,9.0,18.0,4.0,16.0,,,,,1.0,,,,,,,
85,29,Fluminense,17,2,Diogo Barbosa Mendanha,diogo-barbosa,3.25,6,D. Barbosa,7.48,https://s.sde.globo.com/media/person_role/2023/06/23/photo_FORMATO.png,True,Diogo Barbosa,70916,5.0,,266,0.09,1.0,2.0,13.0,7.0,1.0,2.0,17.0,1.0,4.0,4.0,,,,,,,,,,,
86,29,Internacional,12,4,Bruno Henrique Corsini,bruno-henrique,2.81,6,B. Henrique,7.46,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO_oLjIZUt.png,True,Bruno Henrique,70944,2.4,,285,0.29,,2.0,11.0,20.0,5.0,4.0,17.0,1.0,,,,,,1.0,,,,,,,
87,29,Vasco,8,4,Florent Dimitri Payet,payet,2.81,7,Payet,9.29,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_p9gc9dj.png,True,Payet,70984,0.5,,267,-0.46,1.0,,3.0,3.0,1.0,2.0,8.0,1.0,,,,,,,,,,,,,
88,29,Bahia,10,4,Leonardo Cittadini,leo-cittadini,1.15,6,L. Cittadini,1.93,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_SboFC8B.png,False,Léo Cittadini,70986,0.0,,265,0.0,,1.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,,,,,,,
89,29,Vasco,9,3,Maicon Pereira Roque,maicon,3.32,6,Maicon,5.91,https://s.sde.globo.com/media/person_role/2023/06/28/photo_FORMATO.png,False,Maicon,71227,0.0,,267,0.0,,1.0,8.0,4.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,
90,29,Fortaleza,5,1,Fernando Miguel Kaufmann,fernando-miguel,4.6,6,F. Miguel,8.8,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,False,Fernando Miguel,71571,0.0,,356,0.0,,,,,,,,,,1.0,,,,,,23.0,,5.0,,,
91,29,Palmeiras,26,1,Weverton Pereira da Silva,weverton,4.09,7,Weverton,9.88,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PN9nfV7.png,True,Weverton,71631,5.0,,275,-0.27,,2.0,1.0,,,,4.0,,,10.0,,,,,,76.0,,21.0,,,
92,29,Palmeiras,26,3,Gustavo Raúl Gómez Portillo,gustavo-gomez,4.4,7,G. Gómez,10.31,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_WsvPa3o.png,True,Gustavo Gómez,71684,7.3,,275,-1.34,1.0,8.0,35.0,30.0,3.0,9.0,21.0,2.0,9.0,9.0,,,,1.0,,,,,,,
93,29,Fortaleza,24,5,Thiago Galhardo do Nascimento Rocha,thiago-galhardo,3.85,6,T. Galhardo,7.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,False,Thiago Galhardo,71844,0.0,,356,0.0,2.0,5.0,14.0,10.0,12.0,20.0,24.0,4.0,8.0,,,,,,,,,,,,
94,29,Botafogo,9,4,Gabriel Appelt Pires,gabriel-pires,3.66,6,G. Pires,5.07,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wzlbP45.png,False,Gabriel Pires,71898,0.0,,263,0.0,1.0,1.0,22.0,11.0,2.0,5.0,5.0,,,,,,,,,,,,1.0,,
95,29,Grêmio,5,5,Juan Manuel Iturbe Arévalos,iturbe,1.54,5,Iturbe,4.07,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_jd2MPl6.png,False,Iturbe,72134,0.0,,284,0.0,,,7.0,5.0,,,2.0,,2.0,,,,,,,,,,,,
96,29,América-MG,20,3,Danilo Fernando Avelar,danilo-avelar,3.71,7,D. Avelar,5.4,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ZY6VlZB.png,True,Danilo Avelar,72142,-0.3,,327,-0.53,1.0,3.0,22.0,34.0,7.0,12.0,12.0,3.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,,
97,29,Atlético-MG,28,1,Everson Felipe Marques Pires,everson,3.91,7,Everson,6.74,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,True,Everson,72294,1.0,,282,-0.34,,5.0,,,,,7.0,,,11.0,,,,,,79.0,,23.0,,,
98,29,São Paulo,0,1,Felipe Alves Raymundo,felipe-alves,0.0,6,F. Alves,6.0,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,False,Felipe Alves,72372,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
99,29,Fluminense,29,6,Fernando Diniz Silva,fernando-diniz,5.11,7,F. Diniz,14.9,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_dcBENR5.png,True,Fernando Diniz,72391,8.84,,266,0.99,,,,,,,,,,,,,13.0,,,,,,,,
100,29,Internacional,13,4,Gustavo Campanharo,gustavo-campanharo,2.38,6,G. Campanharo,5.12,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_Fbab3V0.png,False,Gustavo Campanharo,72497,0.0,,285,0.0,,5.0,28.0,21.0,3.0,1.0,9.0,,,,,,,,,,,,,,
101,29,Goiás,25,2,Magno José da Silva,maguinho,3.54,7,Maguinho,4.76,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_r03QzyK.png,True,Maguinho,72532,1.0,,290,0.18,,6.0,33.0,60.0,,12.0,25.0,2.0,,8.0,,1.0,,,,,,,2.0,,
102,29,América-MG,13,1,Matheus Fernando Cavichioli,matheus-cavichioli,2.09,6,M. Cavichioli,5.08,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_y1nPYhf.png,False,Matheus Cavichioli,72580,0.0,,327,0.0,,,,1.0,,,1.0,,,1.0,,,,,,42.0,2.0,28.0,1.0,1.0,
103,29,Internacional,20,5,Pedro Henrique Konzen Medina da Silva,pedro-henrique,2.52,6,P. Henrique,5.79,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,True,Pedro Henrique,72583,0.2,,285,-0.84,2.0,1.0,16.0,35.0,5.0,15.0,15.0,1.0,16.0,,,1.0,,,,,,,,,
104,29,Fortaleza,1,1,Maurício Kozlinski,mauricio-kozlinski,6.0,6,M. Kozlinski,4.92,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mZtm5zI.png,False,Maurício Kozlinski,72595,0.0,,356,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,
105,29,Bahia,19,3,Vitor Hugo Franchescoli de Souza,vitor-hugo,3.43,7,V. Hugo,6.67,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,False,Vitor Hugo,72605,0.0,,265,0.0,,3.0,25.0,16.0,1.0,5.0,11.0,1.0,,5.0,1.0,,,,,,,,,,
106,29,Internacional,24,5,Luiz Adriano de Souza da Silva,luiz-adriano,2.75,6,L. Adriano,6.94,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SJwFoxe.png,False,Luiz Adriano,72772,0.0,,285,0.0,1.0,,10.0,11.0,7.0,9.0,20.0,3.0,3.0,,,,,2.0,,,,,1.0,,
107,29,Athlético-PR,17,4,Fernando Luiz Rosa,fernandinho,2.45,7,Fernandinho,5.32,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_X6EpiKc.png,True,Fernandinho,72775,0.5,,293,-0.13,3.0,6.0,15.0,23.0,2.0,6.0,21.0,1.0,1.0,,1.0,,,,,,,,1.0,,
108,29,Internacional,19,3,Gabriel Iván Mercado,mercado,2.47,3,Mercado,4.78,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_rOFNbA7.png,True,Mercado,72951,-1.3,,285,-0.27,,9.0,23.0,29.0,2.0,1.0,8.0,,,6.0,,,,1.0,,,,,1.0,,
109,29,América-MG,8,2,Daniel Fortunato Borges,daniel-borges,1.3,6,D. Borges,4.44,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_eECHOtV.png,False,Daniel Borges,73318,0.0,,327,0.0,,1.0,10.0,11.0,1.0,,3.0,,,,,,,1.0,,,,,1.0,,
110,29,Fluminense,23,2,Samuel Xavier Brito,samuel-xavier,4.15,7,S. Xavier,10.25,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GJkHCf2.png,True,Samuel Xavier,73384,2.3,,266,0.09,2.0,7.0,21.0,21.0,2.0,14.0,34.0,1.0,4.0,7.0,,,,,,,,,,,
111,29,Internacional,10,5,Jean Dias da Costa,jean-dias,2.23,6,J. Dias,3.14,https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_UU1DWbN.png,False,Jean Dias,73479,0.0,,285,0.0,1.0,1.0,2.0,5.0,1.0,3.0,12.0,1.0,1.0,,,,,,,,,,,,1.0
112,29,Grêmio,22,3,Bruno Fabiano Alves,bruno-alves,2.03,7,B. Alves,5.74,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_QXt8Pw7.png,True,Bruno Alves,73620,1.4,,284,-0.17,,2.0,18.0,17.0,1.0,3.0,13.0,,2.0,4.0,,,,,,,,,,,
113,29,Goiás,22,5,Guilherme Costa Marques,guilherme-marques,4.96,7,G. Marques,6.14,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_8U4l1F1.png,True,Guilherme Marques,73781,5.7,,290,-0.15,6.0,4.0,23.0,34.0,5.0,11.0,12.0,6.0,3.0,,,,,,,,,,1.0,,
114,29,Flamengo,1,3,Rodrigo Caio Coquette Russo,rodrigo-caio,0.0,6,R. Caio,3.97,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_8nCiWcT.png,False,Rodrigo Caio,73800,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
115,29,América-MG,12,5,Aloísio dos Santos Gonçalves,aloisio,4.57,6,Aloísio,7.85,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_37LISS0.png,False,Aloísio,73850,0.0,,327,0.0,1.0,3.0,2.0,18.0,7.0,10.0,8.0,3.0,6.0,,,,,4.0,,,,,,,
116,29,Athlético-PR,3,2,Bruno da Silva Peres,bruno-peres,1.43,6,B. Peres,4.57,https://s.sde.globo.com/media/person_role/2023/08/25/photo_220x220.png,False,Bruno Peres,73962,0.0,,293,0.0,,,,4.0,,,1.0,,,1.0,,,,,,,,,,,
117,29,Santos,5,4,Alison Lopes Ferreira,alison,1.24,5,Alison,3.03,https://s.sde.globo.com/media/person_role/2021/05/04/83ae4938b05e0e1d67ad49af17785e89_FORMATO.png,False,Alison,73974,0.0,,277,0.0,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,
118,29,Botafogo,1,1,Roberto Junior Fernández Torres,gatito-fernandez,2.0,6,G. Fernández,6.23,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_zKZCWAI.png,False,Gatito Fernández,74061,0.0,,263,0.0,,,,,,,,,,,,,,,,3.0,,1.0,,,
119,29,Santos,8,4,Tomás Eduardo Rincón Hernández,rincon,4.98,7,Rincón,7.63,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_Obk9GWx.png,True,Rincón,74187,3.9,,277,-0.68,1.0,3.0,14.0,20.0,,,10.0,2.0,,,,,,2.0,,,,,,,
120,29,Athlético-PR,19,2,Madson Ferreira dos Santos,madson,2.9,5,Madson,5.99,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_UA5MZDv.png,False,Madson,78077,0.0,,293,0.0,2.0,3.0,6.0,16.0,3.0,2.0,16.0,1.0,3.0,5.0,,,,,,,,,,,
121,29,Bahia,25,5,Everaldo Stum,everaldo,3.59,7,Everaldo,8.59,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,True,Everaldo,78117,2.1,,265,0.35,2.0,4.0,11.0,21.0,11.0,9.0,19.0,6.0,9.0,,,,,,,,,,,,
122,29,Internacional,24,2,Renê Rodrigues Martins,rene,4.84,7,Renê,10.37,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8lPW5dD.png,True,Renê,78445,5.8,,285,1.03,1.0,4.0,45.0,19.0,1.0,3.0,31.0,1.0,1.0,8.0,,,,,,,,,,,
123,29,Cuiabá,22,5,Jonathan Renato Barbosa,jonathan-cafu,2.66,6,J. Cafu,6.15,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_7bHRcHm.png,False,Jonathan Cafu,78580,0.0,,1371,0.0,3.0,3.0,23.0,24.0,4.0,6.0,30.0,,5.0,,,2.0,,,,,,,,,
124,29,Internacional,11,4,Gabriel Girotto Franco,gabriel,1.85,6,Gabriel,5.12,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_GUlE7bV.png,False,Gabriel,78605,0.0,,285,0.0,,2.0,18.0,13.0,,2.0,6.0,,,,,,,,,,,,,,
125,29,Cruzeiro,6,4,Ramiro Moschen Benetti,ramiro,3.8,5,Ramiro,5.62,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Yl1MU4D.png,False,Ramiro,78715,0.0,,283,0.0,1.0,3.0,9.0,8.0,1.0,4.0,,1.0,,,,,,,,,,,,,
126,29,Grêmio,20,2,Reinaldo Manoel da Silva,reinaldo,3.55,7,Reinaldo,7.81,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,True,Reinaldo,78850,4.8,,284,1.0,5.0,8.0,14.0,26.0,7.0,6.0,22.0,1.0,3.0,4.0,1.0,,,,,,,,2.0,,
127,29,Fluminense,10,4,Thiago dos Santos,thiago-santos,0.3,6,T. Santos,1.05,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_xMjWx6h.png,False,Thiago Santos,78855,0.0,,266,0.0,,3.0,7.0,9.0,1.0,,4.0,,,,,,,,,,,,1.0,,
128,29,Botafogo,26,3,Víctor Leandro Cuesta,victor-cuesta,4.77,7,V. Cuesta,10.3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_iLUMfpx.png,False,Víctor Cuesta,79113,0.0,,263,0.0,1.0,7.0,29.0,21.0,2.0,7.0,17.0,1.0,1.0,14.0,,,,1.0,,,,,,,
129,29,Fortaleza,17,5,Silvio Ezequiel Romero,silvio-romero,1.64,6,S. Romero,4.27,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_So2bREb.png,False,Silvio Romero,79188,0.0,,356,0.0,1.0,2.0,1.0,8.0,2.0,4.0,4.0,2.0,6.0,,,,,1.0,,,,,,,
130,29,Cuiabá,16,4,Filipe Augusto Carvalho Souza,filipe-augusto,0.7,6,F. Augusto,1.87,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_S95pz8G.png,False,Filipe Augusto,79268,0.0,,1371,0.0,,3.0,14.0,19.0,1.0,,10.0,,,,,,,,,,,,1.0,,
131,29,América-MG,12,3,Ricardo César Dantas da Silva,ricardo-silva,2.24,7,R. Silva,2.33,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_NJ8k1e2.png,False,Ricardo Silva,79334,0.0,,327,0.0,,3.0,16.0,11.0,3.0,1.0,9.0,,,1.0,,,,,,,,,,,
132,29,Fluminense,26,5,Germán Ezequiel Cano,cano,4.29,3,Cano,13.22,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_CKcA05y.png,True,Cano,79631,-0.6,,266,-0.39,1.0,6.0,13.0,27.0,20.0,22.0,9.0,7.0,17.0,,,,,3.0,1.0,,,,,,
133,29,Cruzeiro,16,4,Lucas Silva Borges,lucas-silva,3.14,6,L. Silva,4.49,https://s.sde.globo.com/media/person_role/2023/07/10/photo_FORMATO_YrS5yhK.png,True,Lucas Silva,79701,-1.6,,283,-0.72,2.0,2.0,24.0,19.0,4.0,5.0,21.0,,1.0,,,,,,,,,,,,
134,29,Coritiba,3,5,Jesé Rodríguez Ruíz,jese,0.0,6,Jesé,5.4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_qbyGGFl.png,False,Jesé,79825,0.0,,294,0.0,,,,,,,,,,,,,,,,,,,,,
135,29,Fortaleza,27,4,Glaybson Yago Souza Lisboa,yago-pikachu,2.42,6,Y. Pikachu,7.4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,False,Yago Pikachu,80196,0.0,,356,0.0,1.0,3.0,9.0,7.0,8.0,9.0,20.0,4.0,4.0,,,,,,1.0,,,,,,
136,29,São Paulo,24,5,Luciano da Rocha Neves,luciano,4.15,2,Luciano,10.72,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png,True,Luciano,80287,0.0,,276,-1.59,2.0,4.0,10.0,17.0,12.0,17.0,34.0,5.0,5.0,,,,,2.0,1.0,,,,,,
137,29,Bahia,13,2,Gilberto Moraes Júnior,gilberto,5.46,7,Gilberto,10.07,https://s.sde.globo.com/media/person_role/2023/07/18/photo_FORMATO_2XeJymB.png,True,Gilberto,80313,6.5,,265,0.24,1.0,2.0,20.0,8.0,2.0,3.0,15.0,1.0,,5.0,2.0,,,1.0,,,,,,,
138,29,Fluminense,12,3,Marlon Santos da Silva Barbosa,marlon,0.96,7,Marlon,4.52,https://s.sde.globo.com/media/person_role/2023/07/12/photo_FORMATO.png,True,Marlon,80538,0.4,,266,-0.26,,5.0,7.0,14.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,
139,29,Santos,26,4,Lucas Rafael Araújo Lima,lucas-lima,3.26,7,L. Lima,7.15,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_l0JerUa.png,True,Lucas Lima,80583,1.7,,277,-0.21,4.0,3.0,36.0,38.0,2.0,9.0,38.0,1.0,6.0,,,,,1.0,,,,,1.0,,
140,29,Palmeiras,18,3,Luan Garcia Teixeira,luan,4.08,7,Luan,7.73,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,True,Luan,80692,4.9,,275,-0.05,1.0,4.0,13.0,23.0,2.0,6.0,14.0,1.0,3.0,8.0,1.0,,,1.0,,,,,,,
141,29,Grêmio,5,3,Pedro Tonon Geromel,pedro-geromel,2.2,7,P. Geromel,5.69,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_2mIyND1.png,True,Pedro Geromel,80853,3.7,,284,0.38,,2.0,7.0,3.0,,,1.0,,,1.0,,,,,,,,,,,
142,29,Vasco,21,4,Jair Rodrigues Júnior,jair,3.11,7,Jair,7.77,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,True,Jair,81091,1.4,,267,0.01,,5.0,29.0,29.0,3.0,6.0,44.0,2.0,,,,1.0,,,,,,,1.0,,
143,29,Bahia,9,4,Lucas Andrés Mugni,lucas-mugni,0.86,6,L. Mugni,2.6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_t30cY72.png,True,Lucas Mugni,81121,-0.3,,265,-0.09,,,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,
144,29,Palmeiras,25,2,Mayke Rocha de Oliveira,mayke,5.13,7,Mayke,10.43,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_VrbLrFd.png,True,Mayke,81150,13.8,,275,1.45,5.0,4.0,41.0,28.0,1.0,2.0,12.0,1.0,3.0,10.0,,,,,,,,,,,
145,29,Internacional,6,2,Hugo Mallo,hugo-mallo,2.23,5,H. Mallo,5.06,https://s.sde.globo.com/media/person_role/2023/08/14/photo_FORMATO_q74YevE.png,False,Hugo Mallo,81551,0.0,,285,0.0,,1.0,4.0,5.0,,2.0,5.0,,,2.0,,,,,,,,,1.0,,
146,29,América-MG,7,4,Juan Ramón Cazares Sevillano,cazares,2.39,6,Cazares,5.67,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ag1llrV.png,True,Cazares,81682,6.2,,327,1.04,1.0,,5.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,
147,29,Vasco,4,5,Rosicley Pereira da Silva,rossi,8.02,6,Rossi,5.91,https://s.sde.globo.com/media/person_role/2023/08/09/photo_FORMATO_prVmVxp.png,False,Rossi,81798,0.0,,267,0.0,3.0,,7.0,6.0,,,5.0,1.0,,,,,,,,,,,,,
148,29,São Paulo,25,4,Alisson Euler de Freitas Castro,alisson,2.8,7,Alisson,5.82,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,True,Alisson,81845,2.7,,276,-0.33,4.0,2.0,28.0,28.0,2.0,12.0,28.0,,1.0,,,1.0,,,,,,,,,
149,29,Fortaleza,22,1,João Ricardo Riedi,joao-ricardo,4.35,6,J. Ricardo,7.52,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_KgJZuxA.png,False,João Ricardo,81881,0.0,,356,0.0,,3.0,,,,,9.0,,,7.0,,,,,,69.0,2.0,24.0,,,
150,29,Goiás,23,4,Willian Osmar de Oliveira Silva,willian-oliveira,2.04,7,W. Oliveira,3.38,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_9raWzET.png,True,Willian Oliveira,81952,2.4,,290,0.05,,6.0,34.0,26.0,2.0,5.0,21.0,,,,,,,1.0,,,,,,,
151,29,Goiás,9,4,Raphael Gregório Guzzo,raphael-guzzo,-0.19,6,R. Guzzo,1.91,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fajmeHY.png,True,Raphael Guzzo,81966,0.0,,290,0.14,,2.0,2.0,9.0,1.0,2.0,2.0,,2.0,,,,,,,,,,1.0,,
152,29,América-MG,26,4,Adilson dos Anjos Oliveira,juninho,2.88,7,Juninho,6.05,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_C3jHgzm.png,True,Juninho,82381,0.0,,327,-0.16,1.0,4.0,29.0,24.0,4.0,7.0,22.0,3.0,1.0,,,1.0,,,,,,,,,
153,29,Goiás,26,1,Tadeu Antônio Ferreira,tadeu,3.94,7,Tadeu,7.54,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,True,Tadeu,82453,3.0,,290,-0.15,1.0,1.0,,,,,9.0,,,8.0,,,,,,89.0,,35.0,,,
154,29,Palmeiras,23,4,José Rafael Vivian,ze-rafael,4.49,3,Z. Rafael,10.16,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XlK02hD.png,True,Zé Rafael,82455,1.1,,275,0.09,2.0,9.0,57.0,50.0,7.0,7.0,52.0,1.0,1.0,,,1.0,,,,,,,,,
155,29,Atlético-MG,18,4,Otávio Henrique Passos Santos,otavio,2.15,7,Otávio,4.01,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,True,Otávio,82463,0.4,,282,-0.71,,8.0,40.0,33.0,1.0,3.0,10.0,,,,,,,,,,,,,,
156,29,Flamengo,11,5,Luiz de Araújo Guimarães Neto,luiz-araujo,2.43,6,L. Araújo,6.07,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO.png,True,Luiz Araújo,82627,6.7,,262,0.72,1.0,1.0,6.0,7.0,4.0,3.0,9.0,1.0,1.0,,,1.0,,,,,,,1.0,,
157,29,Fortaleza,21,2,Guilherme de Jesus da Silva,tinga,4.33,6,Tinga,8.97,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kUpus9a.png,False,Tinga,82628,0.0,,356,0.0,,,33.0,12.0,5.0,5.0,5.0,1.0,3.0,7.0,,,,,,,,,,,
