,atletas.media_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,DS,FC,FS,CA,FD,FF,G,PS,SG,I,V,A,FT,CV,DE,GS,DP,PC,PP,GC
366,2.4,felipe-jonatan,1,Felipe Jonatan,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,7.93,101708,6.06,5,0.0,0.0,Felipe Jonatan Rocha Andrade,277,F. Jonatan,2,Santos,8,2.0,,,,,,,,,,,,,,,,,,,
367,-0.3,alerrandro,2,Alerrandro,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,1.06,101715,3.04,6,0.0,0.0,Alerrandro Barra Mansa Realino de Souza,280,Alerrandro,5,Bragantino,8,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
368,0.0,marrony,0,Marrony,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_gF92guz.png,6.8,101717,5.0,6,0.0,0.0,Marrony da Silva Liberato,266,Marrony,5,Fluminense,8,,,,,,,,,,,,,,,,,,,,
369,0.8,miranda,1,Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,0.56,101720,2.27,6,-0.73,0.8,Matheus dos Santos Miranda,267,Miranda,3,Vasco,8,,,,,,1.0,,,,,,,,,,,,,,
370,0.25,matheusinho,2,Matheusinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,0.32,101725,1.05,6,0.0,0.0,Matheus Santos Soares,290,Matheusinho,4,Goiás,8,,,1.0,,,,,,,,,,,,,,,,,
371,0.0,matheuzinho,0,Matheuzinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,8.22,101727,6.0,5,0.0,0.0,Matheus França Silva,262,Matheuzinho,2,Flamengo,8,,,,,,,,,,,,,,,,,,,,
372,1.52,diego-costa,4,Diego Costa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,0.61,101728,4.47,6,0.09,0.9,Diego Henrique Costa Barbosa,276,D. Costa,3,São Paulo,8,2.0,7.0,,,,1.0,,,1.0,,,,,,,,,,,
373,4.72,vitinho,5,Vitinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,7.1,101960,7.08,7,1.81,12.2,Vitor Hugo Naum dos Santos,280,Vitinho,5,Bragantino,8,3.0,9.0,12.0,2.0,7.0,3.0,1.0,,,1.0,,,,,,,,,,
374,3.91,britez,7,Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,3.3,101995,8.49,7,0.72,5.5,Emanuel Fermín Brítez,356,Brítez,3,Fortaleza,8,7.0,7.0,6.0,2.0,,4.0,,,3.0,1.0,,1.0,,1.0,,,,,,
375,5.98,piquerez,5,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,5.12,102130,10.2,7,0.0,0.0,Joaquín Piquerez Moreira,275,Piquerez,2,Palmeiras,8,11.0,6.0,5.0,3.0,1.0,1.0,,,2.0,,,2.0,,,,,,,,1.0
376,0.0,vitor-eudes,0,Vitor Eudes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,2.54,102137,2.0,6,0.0,0.0,Vitor Eudes de Souza Costa,266,V. Eudes,1,Fluminense,8,,,,,,,,,,,,,,,,,,,,
377,1.87,lucas-halter,6,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,-0.1,102253,4.28,3,-0.81,-0.4,Lucas Halter,290,L. Halter,3,Goiás,8,8.0,7.0,2.0,3.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,
378,2.1,mikael,4,Mikael,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,2.7,102299,3.87,6,0.0,0.0,Mikael Filipe Viana,327,Mikael,5,América-MG,8,1.0,,2.0,,2.0,5.0,,,,2.0,,,,,,,,,,
379,2.75,matheus-felipe,2,Matheus Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,0.7,102310,2.65,6,0.0,0.0,Matheus Felipe Santos Nascimento,293,M. Felipe,3,Athlético-PR,8,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
380,5.39,caio-paulista,8,Caio Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,3.22,102318,10.05,7,0.42,5.3,Caio Fernando de Oliveira,276,C. Paulista,2,São Paulo,8,7.0,5.0,12.0,1.0,6.0,5.0,,,3.0,,,1.0,,,,,,,,
381,0.5,mastriani,1,Mastriani,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,0.38,102561,2.91,6,-1.09,0.5,Gonzalo Mathías Mastriani Borges,327,Mastriani,5,América-MG,8,,,1.0,,,,,,,,,,,,,,,,,
382,4.57,helinho,8,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,4.82,102598,6.83,7,1.08,8.2,Hélio Júnio Nunes de Castro,280,Helinho,5,Bragantino,8,9.0,8.0,4.0,2.0,7.0,5.0,2.0,,,2.0,,,,,,,,,,
383,0.0,julimar,0,Julimar,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,2.54,102796,2.0,6,0.0,0.0,Julimar Silva Oliveira Júnior,293,Julimar,5,Athlético-PR,8,,,,,,,,,,,,,,,,,,,,
384,1.7,terans,5,Terans,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,0.86,102878,10.36,2,-0.11,1.3,Miguel David Terans Pérez,293,Terans,4,Athlético-PR,8,1.0,4.0,5.0,,2.0,5.0,,,,4.0,,,,,,,,,,
385,0.0,anderson,0,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,3.96,102906,3.0,6,0.0,0.0,Anderson Silva da Paixão,283,Anderson,1,Cruzeiro,8,,,,,,,,,,,,,,,,,,,,
386,0.0,matheus-teixeira,0,Matheus Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,2.54,102907,2.0,6,0.0,0.0,Matheus Henrique Teixeira,265,M. Teixeira,1,Bahia,8,,,,,,,,,,,,,,,,,,,,
387,0.98,luan,5,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,1.68,102909,3.65,6,0.0,0.0,Luan Vinícius da Silva Santos ,276,Luan,4,São Paulo,8,4.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,
388,4.3,ze-ricardo,7,Zé Ricardo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,1.89,102911,5.81,6,0.0,0.0,José Ricardo Araújo Fernandes,290,Z. Ricardo,4,Goiás,8,13.0,19.0,18.0,3.0,5.0,4.0,,,,,,1.0,,,,,,,,
389,4.48,canobbio,6,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,4.31,102928,6.14,7,1.14,7.3,Agustín Canobbio Graviz,293,Canobbio,5,Athlético-PR,8,6.0,1.0,7.0,2.0,2.0,4.0,1.0,,,1.0,,1.0,,,,,,,,
390,1.75,laquintana,2,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,0.6,103014,3.67,5,0.0,0.0,Ignacio Jesús Laquintana Marsico,280,Laquintana,5,Bragantino,8,1.0,3.0,2.0,,2.0,,,,,2.0,,,,,,,,,,
391,0.4,mateus-goncalves,3,Mateus Gonçalves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_uVg3SyA.png,0.39,103076,2.41,6,-0.2,0.5,Mateus Gonçalves Martins,327,M. Gonçalves,5,América-MG,8,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
392,0.94,eric-ramires,5,Eric Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,1.59,103295,2.37,7,0.28,2.6,Eric dos Santos Rodrigues,280,E. Ramires,4,Bragantino,8,1.0,8.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,
393,4.05,matheus-alexandre,7,Matheus Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,1.52,103347,5.38,7,-0.61,2.4,Matheus Alexandre Anastácio de Souza,1371,M. Alexandre,2,Cuiabá,8,19.0,5.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
394,2.78,emmanuel-martinez,8,Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,0.66,103388,4.42,7,-1.14,0.9,Leandro Emmanuel Martínez,327,E. Martínez,4,América-MG,8,7.0,10.0,12.0,,1.0,2.0,,,,,,1.0,1.0,,,,,,,
395,0.0,caetano,0,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,3.96,103575,3.0,6,0.0,0.0,João Victor Andrade Caetano,264,Caetano,3,Corinthians,8,,,,,,,,,,,,,,,,,,,,
396,2.08,rafael-bilu,4,Rafael Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,0.6,103576,2.83,5,0.0,0.0,Rafael Bilu Mudesto,283,R. Bilu,5,Cruzeiro,8,4.0,1.0,3.0,,,3.0,,,,1.0,,,,,,,,,,
