,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.apelido,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.variacao_num,atletas.posicao_id,atletas.slug,DS,FC,FS,PC,SG,CA,DE,GS,CV,DP,GC,FD,FF,G,I,A,PP,PS,FT,V,PI
659,263,3.0,6,117934,0.0,Botafogo,0.0,Valentín Nicolás Adamo Reyes,Adamo,Adamo,1.71,False,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,21,0,0.0,5,adamo,,,,,,,,,,,,,,,,,,,,,
660,280,1.53,5,118175,0.5,Bragantino,0.0,Nathan Camargo dos Santos,Nathan Camargo,N. Camargo,1.63,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,21,1,0.0,4,nathan-camargo,,,1.0,,,,,,,,,,,,,,,,,,
661,284,1.13,6,118238,2.85,Grêmio,0.0,Ronald Cardoso Falkoski,Ronald,Ronald,-1.19,False,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,21,4,0.0,4,ronald,2.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,
662,290,1.31,6,118304,-0.3,Goiás,0.0,Pedro Junqueira de Oliveira,Pedrinho,Pedrinho,1.49,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,21,1,0.0,5,pedrinho,,1.0,,,,,,,,,,,,,,,,,,,
663,262,1.0,6,118501,0.0,Flamengo,0.0,José Welinton Campos Menezes,Zé Welinton,Z. Welinton,1.5,False,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,21,0,0.0,2,ze-welinton,,,,,,,,,,,,,,,,,,,,,
664,276,0.9,6,118563,0.6,São Paulo,0.0,Rodrigo Huendra Almeida Mendonça,Rodriguinho,Rodriguinho,-0.07,False,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,21,10,0.0,4,rodriguinho,6.0,12.0,1.0,,,2.0,,,,,,,1.0,,,,,,1.0,,
665,277,2.47,6,118676,2.75,Santos,4.1,Weslley Pinto Batista,Weslley Patati,W. Patati,3.5,True,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,21,4,0.26,5,weslley-patati,7.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,
666,277,0.8,6,118701,0.62,Santos,0.0,Kevyson Costa e Silva,Kevyson,Kevyson,0.37,True,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_7ayVqP0.png,21,5,-0.03,2,kevyson,5.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,
667,1371,1.0,6,118709,0.0,Cuiabá,0.0,Calebe Oliveira Costa,Calebe,Calebe,1.5,False,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,21,0,0.0,4,calebe,,,,,,,,,,,,,,,,,,,,,
668,277,2.0,6,118747,0.5,Santos,0.0,Ed Carlos de Arruda Amorim,Ed Carlos,E. Carlos,1.47,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,21,4,0.0,4,ed-carlos,1.0,,,,,,,,,,,,1.0,,,,,,,,
669,267,2.6,6,118752,1.8,Vasco,0.0,Mateus Carvalho dos Santos,Mateus Carvalho,M. Carvalho,1.39,False,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,21,5,0.0,4,mateus-carvalho,8.0,12.0,6.0,,,2.0,,,,,,1.0,1.0,,,,,,,,
670,265,1.44,6,118770,0.0,Bahia,0.0,Patrick Verhon Pertel Pereira,Patrick Verhon,P. Verhon,1.55,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,21,1,0.0,4,patrick-verhon,,,,,,,,,,,,,,,,,,,,,
671,266,7.84,6,118774,4.43,Fluminense,-0.1,Alexsander Christian Gomes da Costa,Alexsander,Alexsander,0.32,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,21,6,-2.22,2,alexsander,6.0,12.0,3.0,,3.0,,,,,,,,2.0,,1.0,1.0,,,,,
672,263,3.0,6,118843,0.0,Botafogo,0.0,Jacob Christian Montes,Jacob Montes,J. Montes,1.71,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,21,0,0.0,4,jacob-montes,,,,,,,,,,,,,,,,,,,,,
673,294,3.76,6,118844,1.9,Coritiba,0.0,Kaio César Andrade Lima,Kaio César,K. César,0.44,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png,21,17,0.0,5,kaio-cesar,14.0,21.0,37.0,,,3.0,,,,,,3.0,4.0,,4.0,,,,,,
674,293,1.0,6,120419,0.0,Athlético-PR,0.0,João Vitor Tavares da Mota,João Vitor,J. Vitor,1.5,False,https://s.sde.globo.com/media/person_role/2022/08/26/photo_FORMATO.png,21,0,0.0,3,joao-vitor,,,,,,,,,,,,,,,,,,,,,
675,267,3.4,6,121184,2.52,Vasco,0.0,Erick Marcus dos Santos Oliveira do Carmo,Erick Marcus,E. Marcus,0.69,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png,21,10,0.0,5,erick-marcus,9.0,5.0,8.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,
676,290,1.0,6,121235,0.0,Goiás,0.0,Eduardo Simioni,Simioni,Simioni,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_GEmB6In.png,21,0,0.0,4,simioni,,,,,,,,,,,,,,,,,,,,,
677,356,1.48,6,121237,0.2,Fortaleza,0.0,Kauan Rodrigues da Silva,Kauan,Kauan,1.58,False,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO.png,21,1,0.0,4,kauan,,1.0,1.0,,,,,,,,,,,,,,,,,,
678,290,1.0,6,121238,0.0,Goiás,0.0,Wendell Silva Santos dos Santos,Wendell,Wendell,1.5,False,,21,0,0.0,5,wendell,,,,,,,,,,,,,,,,,,,,,
679,290,1.0,6,121241,0.0,Goiás,0.0,Luis Felipe Nascimento Miranda,Mina,Mina,1.5,False,https://s.sde.globo.com/media/person_role/2023/08/21/photo_FORMATO_5WnjHh9.png,21,0,0.0,3,mina,,,,,,,,,,,,,,,,,,,,,
680,290,1.0,6,121242,0.0,Goiás,0.0,Alan Matheus Stence,Alan,Alan,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_Jmw1xcE.png,21,0,0.0,4,alan,,,,,,,,,,,,,,,,,,,,,
681,1371,2.0,6,121263,0.0,Cuiabá,0.0,Gabryel Vinícius Araújo Freitas,Gabryel Freitas,G. Freitas,1.61,False,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2WJ0Lb4.png,21,0,0.0,5,gabryel-freitas,,,,,,,,,,,,,,,,,,,,,
682,1371,1.0,6,121752,0.0,Cuiabá,0.0,Pablo Henrique Almeida Silva,Pablo,Pablo,1.5,False,,21,0,0.0,5,pablo,,,,,,,,,,,,,,,,,,,,,
683,267,1.0,6,121766,0.0,Vasco,0.0,Paulo Ricardo de Souza Babilônia,Paulinho Silva,P. Silva,1.5,False,https://s.sde.globo.com/media/person_role/2023/02/23/photo_FORMATO_5ClDe2s.png,21,0,0.0,2,paulinho-silva,,,,,,,,,,,,,,,,,,,,,
684,1371,1.32,6,121779,0.0,Cuiabá,0.0,Victor Matheus dos Santos Gonçalves,Vitão,Vitão,1.54,False,https://s.sde.globo.com/media/person_role/2023/03/21/photo_220x220_xTgu9xA.png,21,1,0.0,3,vitao,,,,,,,,,,,,,,,,,,,,,
685,284,2.1,6,121792,2.11,Grêmio,0.0,André Henrique da Silva Martins,André,André,1.54,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_rIXRX47.png,21,12,0.0,5,andre,6.0,5.0,6.0,,,1.0,,,,,,,2.0,2.0,,,,,,,
686,294,2.37,5,121796,4.17,Coritiba,0.0,Jean Henrique Carneiro Pedroso,Jean Pedroso,J. Pedroso,4.95,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_BsJge2e.png,21,4,0.0,3,jean-pedroso,7.0,5.0,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,
687,264,2.83,6,121821,2.67,Corinthians,0.0,Murillo Santiago Costa dos Santos,Murillo,Murillo,2.08,False,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_dsRP9Y8.png,21,13,0.0,3,murillo,20.0,13.0,4.0,,3.0,3.0,,,,,1.0,1.0,3.0,,,,,,,,
688,263,1.67,6,121830,1.17,Botafogo,1.4,Janderson de Carvalho Costa,Janderson,Janderson,1.45,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ubiTL56.png,21,10,-0.05,5,janderson,3.0,9.0,3.0,,,2.0,,,,,,2.0,1.0,,,1.0,,,1.0,,
689,277,1.0,6,121984,0.0,Santos,0.0,Pedro Henrique Cunha Scaramussa,Pedrinho Scaramussa,P. Scaramussa,1.5,False,,21,0,0.0,2,pedrinho-scaramussa,,,,,,,,,,,,,,,,,,,,,
690,266,1.56,6,121985,-0.2,Fluminense,0.0,Giovanni Manson Ribeiro,Giovanni Manson,G. Manson,0.37,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_7pCfzQS.png,21,3,-0.34,4,giovanni-manson,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
691,284,3.0,6,122233,0.0,Grêmio,0.0,Ronald Barcellos Arantes,Ronald Barcellos,R. Barcellos,1.71,False,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_9Vjj41S.png,21,0,0.0,5,ronald-barcellos,,,,,,,,,,,,,,,,,,,,,
692,294,0.71,6,122293,1.08,Coritiba,0.0,Thiago Dombroski Moreira,Thiago Dombroski,T. Dombroski,-0.85,False,https://s.sde.globo.com/media/person_role/2023/06/21/photo_FORMATO_PVVST4s.png,21,4,0.0,3,thiago-dombroski,3.0,6.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,
693,265,2.56,6,122300,3.19,Bahia,0.0,Ryan Carlos Santos de Sousa,Ryan,Ryan,5.53,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_9WvAzGp.png,21,9,0.0,2,ryan,12.0,8.0,3.0,,2.0,3.0,,,1.0,,,1.0,,,1.0,2.0,,,,,
694,265,1.0,6,122301,0.0,Bahia,0.0,Kennedy Anderson Gomes Ferreira,Kennedy,Kennedy,1.5,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,21,0,0.0,5,kennedy,,,,,,,,,,,,,,,,,,,,,
695,262,3.0,6,122321,0.0,Flamengo,0.0,Lorran Lucas Pereira de Sousa,Lorran,Lorran,1.71,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,21,0,0.0,4,lorran,,,,,,,,,,,,,,,,,,,,,
696,267,1.0,6,122378,0.0,Vasco,0.0,Lyncon Correa Gonçalves,Lyncon,Lyncon,1.5,False,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,21,0,0.0,3,lyncon,,,,,,,,,,,,,,,,,,,,,
697,280,3.97,6,122393,6.5,Bragantino,9.2,Talisson de Almeida,Talisson,Talisson,7.37,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_EfBwbRQ.png,21,2,0.87,5,talisson,3.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,
698,280,2.67,7,122394,1.64,Bragantino,0.6,Gustavo Ribeiro Neves,Gustavinho,Gustavinho,0.85,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_D4mqWRg.png,21,14,-0.01,4,gustavinho,10.0,10.0,4.0,,,1.0,,,,,,2.0,3.0,1.0,,,,,,,
699,264,1.0,6,122396,0.0,Corinthians,0.0,Ryan Gustavo de Lima,Ryan,Ryan,1.5,False,,21,0,0.0,4,ryan,,,,,,,,,,,,,,,,,,,,,
700,264,1.0,6,122398,0.0,Corinthians,0.0,Adryan Bezerra Silva,Adryan,Adryan,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/03/photo_FORMATO_1O3rVYH.png,21,0,0.0,4,adryan,,,,,,,,,,,,,,,,,,,,,
701,285,1.0,6,122419,0.0,Internacional,0.0,Felipe de Souza Motta Marins,Felipe,Felipe,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E4VXEre.png,21,0,0.0,3,felipe,,,,,,,,,,,,,,,,,,,,,
702,285,1.18,6,122420,0.63,Internacional,0.0,Lucca Holanda Sampaio Tavares,Lucca,Lucca,0.49,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_hF9GrgX.png,21,12,0.0,5,lucca,3.0,3.0,4.0,,,1.0,,,,,,2.0,2.0,,,,,,,,
703,266,0.85,6,122439,0.87,Fluminense,0.8,Isaac Rodrigues de Lima,Isaac,Isaac,0.98,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_BvtRIqc.png,21,4,-0.1,4,isaac,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,
704,266,1.0,6,122441,0.0,Fluminense,0.0,Kayky Henrique Almeida Brandão da Silva,Kayky Almeida,K. Almeida,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_yqxwXSM.png,21,0,0.0,3,kayky-almeida,,,,,,,,,,,,,,,,,,,,,
705,267,2.3,6,122485,2.03,Vasco,0.0,Cauan Lucas Barros da Luz,Barros,Barros,0.71,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_VK7ktPd.png,21,6,0.0,4,barros,3.0,6.0,2.0,,,1.0,,,,,,,3.0,1.0,,,,,,,
706,267,2.09,6,122486,2.63,Vasco,0.0,Rayan Vitor Simplício Rocha,Rayan,Rayan,0.54,False,https://s.sde.globo.com/media/person_role/2023/06/10/photo_FORMATO_5eE8NWY.png,21,6,0.0,5,rayan,3.0,3.0,3.0,,,2.0,,,,,,2.0,4.0,1.0,,,,,,,
707,266,1.0,6,122555,0.0,Fluminense,0.0,Agner Moura Izigethy de Souza,Agner,Agner,0.37,False,https://s.sde.globo.com/media/person_role/2023/08/27/photo_FORMATO.png,21,0,0.0,5,agner,,,,,,,,,,,,,,,,,,,,,
708,356,2.0,6,122598,0.0,Fortaleza,0.0,Alexsandro Amorim de Freitas Filho,Amorim,Amorim,1.61,False,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_bHZGJhi.png,21,0,0.0,4,amorim,,,,,,,,,,,,,,,,,,,,,
709,276,0.9,6,122602,2.45,São Paulo,-1.3,Matheus José Belém de Souza,Matheus Belém,M. Belém,-0.61,True,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO.png,21,2,-0.96,3,matheus-belem,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
710,290,2.08,6,122668,0.68,Goiás,0.0,Bruno Araújo dos Santos,Bruno Santos,B. Santos,1.87,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_TrU9q7C.png,21,6,0.0,2,bruno-santos,3.0,10.0,5.0,,,2.0,,,,,,,,,,,,,1.0,,
711,280,4.0,6,122755,0.0,Bragantino,0.0,Lucas de Souza Cunha,Lucas Cunha,L. Cunha,1.82,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UKu2eTF.png,21,0,0.0,3,lucas-cunha,,,,,,,,,,,,,,,,,,,,,
712,327,3.1,5,122991,2.49,América-MG,-0.2,Breno Cascardo Lemos,Breno,Breno,0.27,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png,21,12,-0.44,4,breno,14.0,16.0,5.0,,,1.0,,,,,,3.0,6.0,1.0,1.0,,,,,,
713,264,1.48,6,123022,1.3,Corinthians,0.0,Pedro Henrique Silva dos Santos,Pedro,Pedro,0.28,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO.png,21,5,0.0,5,pedro,,3.0,6.0,,,,,,,,,3.0,,,2.0,,,1.0,,,
714,265,1.0,6,123054,0.0,Bahia,0.0,Tiago Gomes dos Santos,Tiago Gomes,T. Gomes,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/24/photo_FORMATO.png,21,0,0.0,1,tiago-gomes,,,,,,,,,,,,,,,,,,,,,
715,284,3.45,6,123153,1.8,Grêmio,0.0,Luis Henrique Hoffmann,Zinho,Zinho,0.66,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,21,7,0.0,5,zinho,4.0,2.0,3.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,
716,282,0.95,6,123359,1.2,Atlético-MG,0.0,Carlos Eduardo Amaral Pereira de Castro,Cadu,Cadu,1.67,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,21,1,0.0,5,cadu,1.0,,,,,,,,,,,,,,,,,,,,
717,265,7.11,6,123360,4.11,Bahia,0.7,Cauly Oliveira Souza,Cauly,Cauly,1.01,True,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ruw71T7.png,21,20,-2.03,4,cauly,12.0,17.0,22.0,,,1.0,,,,,,12.0,16.0,2.0,3.0,4.0,,,,,
718,275,1.0,6,123610,0.0,Palmeiras,0.0,Pedro Lima de Barros,Pedro Lima,P. Lima,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_A5AzBcL.png,21,0,0.0,4,pedro-lima,,,,,,,,,,,,,,,,,,,,,
719,294,1.0,6,123648,0.0,Coritiba,0.0,Lucas Ronier Vieira Pires,Lucas Ronier,L. Ronier,1.5,False,https://s.sde.globo.com/media/person_role/2023/07/08/photo_FORMATO.png,21,0,0.0,5,lucas-ronier,,,,,,,,,,,,,,,,,,,,,
720,275,2.36,5,123713,1.82,Palmeiras,0.0,Luis Guilherme Lira dos Santos,Luis Guilherme,L. Guilherme,1.95,False,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_xdmiXWp.png,21,12,0.0,4,luis-guilherme,3.0,5.0,17.0,,,,,,,,,1.0,3.0,,3.0,1.0,,,1.0,,
721,284,1.0,6,123717,0.0,Grêmio,0.0,José Guilherme de Lima Costa,Zé Guilherme,Z. Guilherme,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,21,0,0.0,2,ze-guilherme,,,,,,,,,,,,,,,,,,,,,
722,293,1.0,6,123725,0.0,Athlético-PR,0.0,Arthur Zanella Koerich,Arthur Zanella,A. Zanella,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/17/photo_FORMATO_WxI37NH.png,21,0,0.0,3,arthur-zanella,,,,,,,,,,,,,,,,,,,,,
723,283,11.07,7,123907,5.03,Cruzeiro,0.65,Pedro Miguel Marques da Costa Filipe,Pepa,Pepa,1.0,True,https://s.sde.globo.com/media/person_role/2023/03/20/photo_220x220_o3JUWBe.png,21,21,-0.64,6,pepa,,,,,,,,,,,,,,,,,,,,6.0,
724,280,1.0,6,124158,0.0,Bragantino,0.0,Everton Tiago Barella de Souza Messias,Everton,Everton,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,21,0,0.0,5,everton,,,,,,,,,,,,,,,,,,,,,
725,280,7.2,5,124239,3.78,Bragantino,0.0,Henry David Mosquera Sánchez,Henry Mosquera,H. Mosquera,14.91,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_TRxfH8B.png,21,10,0.0,5,henry-mosquera,8.0,16.0,6.0,,,1.0,,,,,,2.0,6.0,2.0,2.0,1.0,,,1.0,,
726,282,1.1,6,124247,-0.3,Atlético-MG,0.0,Isaac Aguiar Tomich,Isaac,Isaac,1.47,False,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,21,1,0.0,5,isaac,,1.0,,,,,,,,,,,,,,,,,,,
727,282,1.0,6,124249,0.0,Atlético-MG,0.0,Leonardo dos Santos Lopes da Silva,Léo Santos,L. Santos,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_EqilkPd.png,21,0,0.0,2,leo-santos,,,,,,,,,,,,,,,,,,,,,
728,282,1.0,6,124250,0.0,Atlético-MG,0.0,Pedro Ataide de Souza Oliveira,Pedro Ataíde,P. Ataíde,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_jrCgQkt.png,21,0,0.0,5,pedro-ataide,,,,,,,,,,,,,,,,,,,,,
729,285,1.0,6,124267,0.0,Internacional,0.0,Vinicius Rangel da Silva,Rangel,Rangel,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_220x220_4bRSbNP.png,21,0,0.0,2,rangel,,,,,,,,,,,,,,,,,,,,,
730,275,1.0,6,124313,0.0,Palmeiras,0.0,Ian Custódio dos Anjos,Ian,Ian,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png,21,0,0.0,2,ian,,,,,,,,,,,,,,,,,,,,,
731,1371,4.29,7,124340,3.46,Cuiabá,0.0,Allyson Aires dos Santos,Allyson,Allyson,4.43,False,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO.png,21,5,0.0,3,allyson,4.0,1.0,4.0,,2.0,,,,,,,,1.0,,,,,,,,
732,294,1.0,6,124358,0.0,Coritiba,0.0,João Vitor da Silva Almeida,João Vitor,J. Vitor,1.5,False,https://s.sde.globo.com/media/person_role/2023/04/08/photo_FORMATO_99Ek8Df.png,21,0,0.0,2,joao-vitor,,,,,,,,,,,,,,,,,,,,,
733,263,4.55,6,124481,6.2,Botafogo,6.2,Mateo Ponte Costa,Mateo Ponte,M. Ponte,5.08,True,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_V0797EE.png,21,1,0.55,2,mateo-ponte,1.0,,,,1.0,,,,,,,,,,,,,,,,
734,276,0.73,6,124674,-0.6,São Paulo,0.0,Felipe Negrucci Berdague,Felipe Negrucci,F. Negrucci,1.38,False,https://s.sde.globo.com/media/person_role/2023/05/04/photo_FORMATO_X79ZKxw.png,21,1,0.0,4,felipe-negrucci,,2.0,,,,,,,,,,,,,,,,,,,
735,282,1.04,6,124690,1.1,Atlético-MG,0.0,Paulo Vitor Monteiro,Paulo Vitor,P. Vitor,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,21,1,0.0,4,paulo-vitor,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
736,290,1.0,6,124698,0.0,Goiás,0.0,Daniel Camargo Nolasco,Nolasco,Nolasco,1.5,False,,21,0,0.0,3,nolasco,,,,,,,,,,,,,,,,,,,,,
737,283,1.0,6,124699,0.0,Cruzeiro,0.0,Arielson Sampaio Galvão,Arielson,Arielson,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/10/photo_220x220_gg52sKH.png,21,0,0.0,5,arielson,,,,,,,,,,,,,,,,,,,,,
738,276,1.0,6,124701,0.0,São Paulo,0.0,Leandro Mathias Silva Bueno,Leandro,Leandro,1.5,False,,21,0,0.0,1,leandro,,,,,,,,,,,,,,,,,,,,,
739,266,1.0,6,124728,0.0,Fluminense,0.0,João Henrique Mendes da Silva,João Henrique,J. Henrique,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,21,0,0.0,2,joao-henrique,,,,,,,,,,,,,,,,,,,,,
740,284,0.76,6,124757,0.3,Grêmio,0.0,Nathan Ribeiro Fernandes,Nathan Fernandes,N. Fernandes,1.27,False,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO.png,21,3,0.0,5,nathan-fernandes,,1.0,,,,,,,,,,1.0,,,,,,,,,
741,280,1.0,6,124758,0.0,Bragantino,0.0,Gustavo Henrique da Silva,Gustavo Henrique,G. Henrique,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/20/photo_FORMATO_mWVV0xX.png,21,0,0.0,3,gustavo-henrique,,,,,,,,,,,,,,,,,,,,,
742,266,1.0,6,124821,0.0,Fluminense,0.0,Kauã Elias Nogueira,Kauã Elias,K. Elias,1.5,False,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_e5AgUEU.png,21,0,0.0,5,kaua-elias,,,,,,,,,,,,,,,,,,,,,
743,284,0.72,6,124830,0.0,Grêmio,0.0,Lian dos Santos da Silva,Lian,Lian,1.47,False,https://s.sde.globo.com/media/person_role/2023/05/26/photo_FORMATO_J0XOK33.png,21,1,0.0,5,lian,,,,,,,,,,,,,,,,,,,,,
744,294,1.73,6,124834,1.55,Coritiba,0.0,Ruan Lucas de Assis,Ruan Assis,R. Assis,-0.75,False,https://s.sde.globo.com/media/person_role/2023/05/27/photo_FORMATO.png,21,4,0.0,4,ruan-assis,,,,,,,,,,,,1.0,,,,1.0,,,,,
745,327,1.0,6,124917,0.0,América-MG,0.0,Rafael Raul Barcelos,Rafa Barcelos,R. Barcelos,1.5,False,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220.png,21,0,0.0,4,rafa-barcelos,,,,,,,,,,,,,,,,,,,,,
746,264,1.0,6,124918,0.0,Corinthians,0.0,Renato Santos da Cruz,Renato,Renato,1.5,False,https://s.sde.globo.com/media/person_role/2023/06/03/photo_220x220_kkl0avZ.png,21,0,0.0,3,renato,,,,,,,,,,,,,,,,,,,,,
747,284,1.0,6,125000,0.0,Grêmio,0.0,Wesley da Costa Silva,Wesley Costa,W. Costa,1.5,False,,21,0,0.0,2,wesley-costa,,,,,,,,,,,,,,,,,,,,,
748,283,1.86,6,125050,2.33,Cruzeiro,0.0,Robert Vinicius Rodrigues Silva,Robert,Robert,4.14,False,https://s.sde.globo.com/media/person_role/2023/06/09/photo_FORMATO_Y3mjBy8.png,21,3,0.0,5,robert,1.0,2.0,1.0,,,1.0,,,,,,2.0,2.0,,1.0,,,,1.0,,
749,290,9.73,7,125081,5.04,Goiás,4.89,Armando Evangelista Macedo Freitas,Armando Evangelista,A. Evangelista,4.23,True,https://s.sde.globo.com/media/person_role/2023/06/09/photo_220x220_s6ZF5g9.png,21,11,0.27,6,armando-evangelista,,,,,,,,,,,,,,,,,,,,4.0,
750,284,1.0,6,125467,0.0,Grêmio,0.0,Viery Fernandes Santos Lopes,Viery,Viery,1.5,False,,21,0,0.0,3,viery,,,,,,,,,,,,,,,,,,,,,
751,282,0.72,6,125469,-0.47,Atlético-MG,0.0,Alisson Santana Lopes da Fonseca,Alisson,Alisson,0.53,False,,21,3,0.0,5,alisson,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
752,294,9.57,7,125470,5.06,Coritiba,2.44,Thiago Kosloski,Thiago Kosloski,T. Kosloski,2.37,True,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO.png,21,9,-0.41,6,thiago-kosloski,,,,,,,,,,,,,,,,,,,,3.0,
753,267,3.36,2,125471,2.73,Vasco,1.7,Sérgio Antonio de Luiz Junior,Serginho,Serginho,1.69,True,https://s.sde.globo.com/media/person_role/2023/06/27/photo_FORMATO_CF5cmRB.png,21,4,-0.71,5,serginho,2.0,5.0,6.0,,,1.0,,,,,,,,1.0,,,,,,,
