,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.preco_num,atletas.atleta_id,atletas.nome,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido,atletas.foto,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,DS,FC,FD,FF,FS,FT,G,I,CA,CV,SG,PS,DE,GS,DP,A,PC,PP,V,GC
346,7,Coritiba,294,2.8,4.15,100761,Igor Matheus Liziero Pereira,1.72,5,liziero,Liziero,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,-0.01,2.08,Liziero,4,7,10.0,7.0,,,3.0,,,,1.0,,,,,,,,,,,
347,7,Grêmio,284,0.0,6.0,100830,Brenno Oliveira Fraga Costa,6.78,0,brenno,Brenno,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,0.0,0.0,Brenno,1,6,,,,,,,,,,,,,,,,,,,,
348,7,Fortaleza,356,0.0,3.0,100846,Lucas Esteves de Souza,3.39,0,lucas-esteves,Lucas Esteves,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,0.0,0.0,L. Esteves,2,6,,,,,,,,,,,,,,,,,,,,
349,7,Bragantino,280,0.0,10.0,100848,Luan Cândido de Almeida,11.3,0,luan-candido,Luan Cândido,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,0.0,0.0,L. Cândido,2,6,,,,,,,,,,,,,,,,,,,,
350,7,Cuiabá,1371,0.5,4.36,100969,Ronald dos Santos Lopes,0.43,6,ronald-lopes,Ronald Lopes,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,-0.4,3.12,R. Lopes,4,7,5.0,3.0,1.0,3.0,8.0,,1.0,,2.0,,,,,,,,,,,
351,7,Botafogo,263,7.1,7.68,101002,José Antonio dos Santos Júnior,4.22,7,junior-santos,Júnior Santos,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,0.9,4.17,J. Santos,5,7,10.0,12.0,3.0,6.0,7.0,,1.0,1.0,,,,1.0,,,,,,,,
352,7,Goiás,290,2.7,6.46,101027,Jackson Diego Ibrahim Fagundes,1.71,7,diego,Diego,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,-0.44,3.94,Diego,4,7,12.0,4.0,,5.0,23.0,,,1.0,1.0,,,,,,,,,,,
353,7,Bahia,265,9.5,12.59,101201,Francisco Vítor Silva Costa,5.63,6,vitor-jacare,Vitor Jacaré,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,1.5,6.55,V. Jacaré,5,7,18.0,12.0,2.0,8.0,9.0,1.0,1.0,,3.0,,,,,,,,,,,
354,7,Coritiba,294,0.0,10.37,101254,Alef Mangueira Severino Pereira,5.04,4,alef-manga,Alef Manga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,0.0,6.05,A. Manga,5,6,5.0,6.0,5.0,4.0,4.0,,,2.0,1.0,,,,,,,2.0,,,,
355,7,Grêmio,284,0.0,10.0,101290,Aldemir dos Santos Ferreira,11.3,0,ferreira,Ferreira,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,0.0,0.0,Ferreira,5,5,,,,,,,,,,,,,,,,,,,,
356,7,Bahia,265,4.5,6.05,101314,Ademir da Silva Santos Júnior,2.72,7,ademir,Ademir,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,-0.3,3.19,Ademir,5,6,3.0,10.0,2.0,2.0,24.0,,1.0,3.0,2.0,,,,,,,,,,,
357,7,Fluminense,266,5.8,9.04,101319,Cláudio Rodrigues Gomes,3.46,6,guga,Guga,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,0.2,5.27,Guga,2,7,8.0,5.0,,,9.0,,,,1.0,,3.0,,,,,1.0,,,,
358,7,Cruzeiro,283,5.7,3.67,101405,Wallisson Luiz Alves Máximo,3.37,4,wallisson,Wallisson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,0.88,2.7,Wallisson,4,2,5.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
359,7,Grêmio,284,0.0,7.23,101573,João Pedro Vilardi Pinto,6.25,1,pepe,Pepê,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,0.0,10.5,Pepê,4,5,6.0,,,1.0,5.0,,,,,,,,,,,,,,,
360,7,Flamengo,262,0.0,3.0,101574,Hugo de Souza Nogueira,3.39,0,hugo-souza,Hugo Souza,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,0.0,0.0,H. Souza,1,6,,,,,,,,,,,,,,,,,,,,
361,7,Vasco,267,-0.4,3.4,101579,Robson Alves de Barros,-0.11,7,robson-bambu,Robson Bambu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,-0.33,2.03,R. Bambu,3,7,9.0,6.0,,1.0,13.0,,,1.0,2.0,,,,,,,,,,,
362,7,Athlético-PR,293,5.3,6.76,101594,Hugo Moura Arruda da Silva,3.17,6,hugo-moura,Hugo Moura,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,0.54,3.13,H. Moura,4,2,15.0,5.0,,1.0,5.0,,,,1.0,,,,,,,,,,,
363,7,Santos,277,0.0,3.0,101600,Alex de Oliveira Nascimento,3.39,0,alex,Alex,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,0.0,0.0,Alex,3,6,,,,,,,,,,,,,,,,,,,,
364,7,Goiás,290,-0.1,1.32,101684,Philippe Almeida Costa,0.04,2,philippe-costa,Philippe Costa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,-0.62,-0.05,P. Costa,5,6,,,,,,,,1.0,,,,,,,,,,,,
365,7,Santos,277,0.0,6.06,101708,Felipe Jonatan Rocha Andrade,2.4,1,felipe-jonatan,Felipe Jonatan,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,0.0,2.4,F. Jonatan,2,5,2.0,,,,,,,,,,,,,,,,,,,
366,7,Bragantino,280,0.0,3.04,101715,Alerrandro Barra Mansa Realino de Souza,0.24,2,alerrandro,Alerrandro,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,0.0,-0.3,Alerrandro,5,6,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
367,7,Fluminense,266,0.0,5.0,101717,Marrony da Silva Liberato,5.65,0,marrony,Marrony,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_gF92guz.png,0.0,0.0,Marrony,5,6,,,,,,,,,,,,,,,,,,,,
368,7,Vasco,267,0.0,3.0,101720,Matheus dos Santos Miranda,3.39,0,miranda,Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,0.0,0.0,Miranda,3,6,,,,,,,,,,,,,,,,,,,,
369,7,Goiás,290,0.0,1.05,101725,Matheus Santos Soares,0.46,2,matheusinho,Matheusinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,0.0,0.25,Matheusinho,4,6,,,,,1.0,,,,,,,,,,,,,,,
370,7,Flamengo,262,0.0,6.0,101727,Matheus França Silva,6.78,0,matheuzinho,Matheuzinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,0.0,0.0,Matheuzinho,2,5,,,,,,,,,,,,,,,,,,,,
371,7,São Paulo,276,-0.3,4.38,101728,Diego Henrique Costa Barbosa,-0.07,3,diego-costa,Diego Costa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,-1.02,1.73,D. Costa,3,6,1.0,6.0,,1.0,,,,,,,1.0,,,,,,,,,
372,7,Bragantino,280,5.0,5.27,101960,Vitor Hugo Naum dos Santos,2.96,4,vitinho,Vitinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,0.83,2.85,Vitinho,5,6,2.0,8.0,5.0,3.0,10.0,,,,2.0,,,,,,,,,,,
373,7,Fortaleza,356,1.8,7.77,101995,Emanuel Fermín Brítez,1.18,6,britez,Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,-0.42,3.65,Brítez,3,7,7.0,6.0,,3.0,6.0,,,1.0,2.0,1.0,2.0,,,,,1.0,,,,
374,7,Palmeiras,275,6.7,10.2,102130,Joaquín Piquerez Moreira,3.99,5,piquerez,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,0.32,5.98,Piquerez,2,7,11.0,6.0,1.0,1.0,5.0,,,,3.0,,2.0,,,,,2.0,,,,1.0
375,7,Fluminense,266,0.0,2.0,102137,Vitor Eudes de Souza Costa,2.26,0,vitor-eudes,Vitor Eudes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,0.0,0.0,V. Eudes,1,6,,,,,,,,,,,,,,,,,,,,
376,7,Goiás,290,4.8,5.09,102253,Lucas Halter,2.87,5,lucas-halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,0.86,2.32,L. Halter,3,7,7.0,5.0,,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,
377,7,América-MG,327,0.0,3.87,102299,Mikael Filipe Viana,2.95,4,mikael,Mikael,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,0.0,2.1,Mikael,5,6,1.0,,2.0,5.0,2.0,,,2.0,,,,,,,,,,,,
378,7,Athlético-PR,293,0.5,2.65,102310,Matheus Felipe Santos Nascimento,0.38,2,matheus-felipe,Matheus Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,-0.65,2.75,M. Felipe,3,6,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
379,7,São Paulo,276,3.7,9.63,102318,Caio Fernando de Oliveira,2.3,7,caio-paulista,Caio Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,0.41,5.4,C. Paulista,2,2,7.0,5.0,4.0,2.0,11.0,,,,1.0,,3.0,,,,,1.0,,,,
380,7,América-MG,327,0.0,4.0,102561,Gonzalo Mathías Mastriani Borges,4.52,0,mastriani,Mastriani,https://s.sde.globo.com/media/person_role/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,0.0,0.0,Mastriani,5,7,,,,,,,,,,,,,,,,,,,,
381,7,Bragantino,280,4.2,5.75,102598,Hélio Júnio Nunes de Castro,2.52,7,helinho,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,0.62,4.05,Helinho,5,7,5.0,7.0,5.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,
382,7,Athlético-PR,293,0.0,2.0,102796,Julimar Silva Oliveira Júnior,2.26,0,julimar,Julimar,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qjlY4KF.png,0.0,0.0,Julimar,5,6,,,,,,,,,,,,,,,,,,,,
383,7,Athlético-PR,293,0.5,10.47,102878,Miguel David Terans Pérez,0.4,4,terans,Terans,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,-0.53,1.8,Terans,4,6,1.0,3.0,2.0,3.0,5.0,,,4.0,,,,,,,,,,,,
384,7,Cruzeiro,283,0.0,3.0,102906,Anderson Silva da Paixão,3.39,0,anderson,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,0.0,0.0,Anderson,1,6,,,,,,,,,,,,,,,,,,,,
385,7,Bahia,265,0.0,2.0,102907,Matheus Henrique Teixeira,2.26,0,matheus-teixeira,Matheus Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,0.0,0.0,M. Teixeira,1,6,,,,,,,,,,,,,,,,,,,,
386,7,São Paulo,276,1.8,3.65,102909,Luan Vinícius da Silva Santos ,1.14,5,luan,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,0.28,0.98,Luan,4,6,4.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,
387,7,Goiás,290,3.1,5.81,102911,José Ricardo Araújo Fernandes,1.94,7,ze-ricardo,Zé Ricardo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,-0.33,4.3,Z. Ricardo,4,3,13.0,19.0,5.0,4.0,18.0,,,,3.0,,,,,,,1.0,,,,
388,7,Athlético-PR,293,2.2,5.0,102928,Agustín Canobbio Graviz,1.38,5,canobbio,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,-0.77,3.92,Canobbio,5,7,2.0,1.0,1.0,3.0,6.0,,1.0,1.0,2.0,,,,,,,1.0,,,,
389,7,Bragantino,280,0.0,3.67,103014,Ignacio Jesús Laquintana Marsico,0.84,2,laquintana,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,0.0,1.75,Laquintana,5,5,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,,,,,,
390,7,América-MG,327,0.0,2.61,103076,Mateus Gonçalves Martins,1.06,2,mateus-goncalves,Mateus Gonçalves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_uVg3SyA.png,0.0,0.35,M. Gonçalves,5,6,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
391,7,Bragantino,280,1.7,2.09,103295,Eric dos Santos Rodrigues,1.07,4,eric-ramires,Eric Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,0.12,0.52,E. Ramires,4,7,1.0,7.0,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,
392,7,Cuiabá,1371,8.0,5.99,103347,Matheus Alexandre Anastácio de Souza,4.72,6,matheus-alexandre,Matheus Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,0.65,4.32,M. Alexandre,2,7,17.0,5.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,
393,7,América-MG,327,9.8,5.56,103388,Leandro Emmanuel Martínez,5.74,7,emmanuel-martinez,Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,1.67,3.05,E. Martínez,4,6,7.0,8.0,1.0,2.0,9.0,1.0,,,,,,,,,,1.0,,,,
394,7,Corinthians,264,0.0,3.0,103575,João Victor Andrade Caetano,3.39,0,caetano,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,0.0,0.0,Caetano,3,6,,,,,,,,,,,,,,,,,,,,
395,7,Cruzeiro,283,0.0,2.83,103576,Rafael Bilu Mudesto,1.07,4,rafael-bilu,Rafael Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,0.0,2.08,R. Bilu,5,5,4.0,1.0,,3.0,3.0,,,1.0,,,,,,,,,,,,
396,7,São Paulo,276,8.7,9.31,103645,Marcos Paulo Costa do Nascimento,5.15,7,marcos-paulo,Marcos Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,1.39,5.0,M. Paulo,5,2,9.0,6.0,1.0,3.0,5.0,,2.0,1.0,1.0,,,,,,,1.0,,,,
397,7,Athlético-PR,293,0.0,4.0,103684,Kaíque Rocha Lima,4.52,0,kaique-rocha,Kaíque Rocha,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,0.0,0.0,K. Rocha,3,6,,,,,,,,,,,,,,,,,,,,
398,7,Bragantino,280,-0.4,1.65,103695,Jadsom Meemyas de Oliveira da Silva,-0.12,6,jadsom-silva,Jadsom Silva,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,-0.17,0.65,J. Silva,4,6,8.0,7.0,1.0,1.0,1.0,,,1.0,4.0,,,,,,,,2.0,,,
399,7,Corinthians,264,0.7,1.97,103700,Bruno Méndez Cittadini,0.5,4,bruno-mendez,Bruno Méndez,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,-0.04,0.33,B. Méndez,3,7,2.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,
400,7,Palmeiras,275,12.8,9.64,103767,Gabriel Vinícius Menino,7.49,7,gabriel-menino,Gabriel Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,1.84,5.3,G. Menino,4,7,14.0,13.0,3.0,7.0,10.0,2.0,,,1.0,,,,,,,1.0,,,,
401,7,Bragantino,280,0.0,3.0,104017,Maycon Cleiton de Paula Azevedo,3.39,0,maycon,Maycon,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,0.0,0.0,Maycon,1,6,,,,,,,,,,,,,,,,,,,,
402,7,Botafogo,263,0.0,2.0,104079,João Fernando Monteiro Siqueira,2.26,0,joao-fernando,João Fernando,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,0.0,0.0,J. Fernando,1,6,,,,,,,,,,,,,,,,,,,,
403,7,Corinthians,264,0.0,2.0,104084,Carlos Miguel dos Santos Pereira,2.26,0,carlos-miguel,Carlos Miguel,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,0.0,0.0,C. Miguel,1,6,,,,,,,,,,,,,,,,,,,,
404,7,Atlético-MG,282,1.0,4.92,104085,Bruno de Lara Fuchs,0.7,5,bruno-fuchs,Bruno Fuchs,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,-0.58,3.42,B. Fuchs,3,6,1.0,2.0,,,3.0,,,,,,3.0,,,,,,,,,
405,7,Corinthians,264,0.0,2.0,104153,Ruan de Oliveira Ferreira,2.26,0,ruan,Ruan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,0.0,0.0,Ruan,4,6,,,,,,,,,,,,,,,,,,,,
406,7,Santos,277,5.0,3.86,104257,João Lucas de Almeida Carvalho,2.96,1,joao-lucas,João Lucas,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,-0.14,5.0,J. Lucas,2,6,,,,,,,,,,,1.0,,,,,,,,,
407,7,Atlético-MG,282,0.0,3.0,104383,Matheus Mendes Werneck de Oliveira,3.39,0,matheus-mendes,Matheus Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,0.0,0.0,M. Mendes,1,6,,,,,,,,,,,,,,,,,,,,
408,7,Internacional,285,0.0,5.17,104385,Igor Gomes Silva,2.31,5,igor-gomes,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,0.0,2.94,I. Gomes,3,6,7.0,4.0,1.0,1.0,5.0,,,,1.0,,1.0,,,,,,1.0,,,
409,7,Fluminense,266,0.0,6.66,104401,Vitor Mendes Alves,3.7,2,vitor-mendes,Vitor Mendes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,0.0,4.95,V. Mendes,3,6,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,
410,7,Athlético-PR,293,0.0,2.39,104420,Reinaldo Nascimento Satorno,1.3,1,reinaldo,Reinaldo,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,0.0,1.7,Reinaldo,5,6,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
411,7,Grêmio,284,0.0,1.0,104424,Felipe Mateus Scheibig,1.13,0,felipe-scheibig,Felipe Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,0.0,0.0,F. Scheibig,1,6,,,,,,,,,,,,,,,,,,,,
412,7,Athlético-PR,293,0.0,9.84,104502,Christian Roberto Alves Cardoso,4.19,5,christian,Christian,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,0.0,6.18,Christian,4,7,8.0,6.0,,2.0,5.0,1.0,2.0,,,,,,,,,,,,,
413,7,Fortaleza,356,0.0,3.77,104521,Vinícius Nelson de Souza Zanocelo,0.76,4,vinicius-zanocelo,Vinícius Zanocelo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,0.0,0.83,V. Zanocelo,4,6,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
414,7,Santos,277,0.0,4.0,104580,Sandry Roberto Santos Goes,4.52,0,sandry,Sandry,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,0.0,0.0,Sandry,4,6,,,,,,,,,,,,,,,,,,,,
415,7,Bragantino,280,0.0,1.0,104588,Fabrício Oliveira de Souza,1.13,0,fabricio,Fabrício,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,0.0,0.0,Fabrício,1,6,,,,,,,,,,,,,,,,,,,,
416,7,Grêmio,284,0.0,2.71,104593,Darlan Pereira Mendes,0.69,1,darlan,Darlan,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NzyHepN.png,0.0,0.2,Darlan,4,6,1.0,,,,,,,,1.0,,,,,,,,,,,
417,7,Coritiba,294,0.0,2.55,104640,Matheus Henrique Bianqui,0.5,3,matheus-bianqui,Matheus Bianqui,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,0.0,0.43,M. Bianqui,4,6,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,
418,7,Fortaleza,356,2.0,12.31,104666,Moisés Vieira da Veiga,1.34,5,moises,Moisés,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_217hwXw.png,-1.36,7.16,Moisés,5,7,1.0,2.0,8.0,2.0,2.0,,3.0,,1.0,,,,,,,,,,,
419,7,Fortaleza,356,3.03,11.61,104754,Juan Pablo Vojvoda Rizzo,1.93,7,juan-vojvoda,Juan Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,-0.47,5.9,J. Vojvoda,6,7,,,,,,,,,,,,,,,,,,,2.0,
420,7,Bahia,265,2.3,4.24,104783,Nicolás Brian Acevedo Tabárez,1.45,7,acevedo,Acevedo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,0.11,2.26,Acevedo,4,6,13.0,14.0,,3.0,8.0,,,,2.0,,,,,,,,,,,
421,7,Botafogo,263,0.0,1.0,104991,Igo Gabriel Santos Pereira,1.13,0,igo-gabriel,Igo Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,0.0,0.0,I. Gabriel,1,6,,,,,,,,,,,,,,,,,,,,
422,7,Botafogo,263,1.1,3.94,105049,Luis Henrique Tomaz de Lima,0.75,7,luis-henrique,Luis Henrique,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,0.02,1.27,L. Henrique,5,7,5.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
423,7,Athlético-PR,293,4.2,6.94,105175,Khellven Douglas Silva Oliveira,2.52,5,khellven,Khellven,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,0.59,2.9,Khellven,2,2,7.0,7.0,,1.0,5.0,,,1.0,,,1.0,,,,,,,,,
424,7,Athlético-PR,293,0.0,8.96,105208,Bento Matheus Krepski,0.13,7,bento,Bento,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,-0.25,3.36,Bento,1,7,,,,,1.0,,,,1.0,,2.0,,18.0,9.0,,1.0,,,,
425,7,Vasco,267,0.0,3.0,105294,Patrick de Lucca Chaves de Oliveira,3.39,0,de-lucca,De Lucca,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,0.0,0.0,D. Lucca,4,5,,,,,,,,,,,,,,,,,,,,
426,7,São Paulo,276,0.0,6.0,105300,Nahuel Adolfo Ferraresi Hernández,6.78,0,ferraresi,Ferraresi,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,0.0,0.0,Ferraresi,3,6,,,,,,,,,,,,,,,,,,,,
427,7,Bahia,265,2.9,3.26,105373,Gabriel Lheman Xavier - Lhman,1.77,3,gabriel-xavier,Gabriel Xavier,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,-0.15,2.53,G. Xavier,3,6,5.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,
428,7,Coritiba,294,0.0,4.0,105433,Jesús Emiliano Trindade Flores,4.52,0,trindade,Trindade,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_IfD8fQ4.png,0.0,0.0,Trindade,4,6,,,,,,,,,,,,,,,,,,,,
429,7,Corinthians,264,3.5,5.61,105531,Matheus Lima Beltrão Oliveira Valin,2.14,5,matheus-bidu,Matheus Bidu,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,0.1,3.6,M. Bidu,2,2,7.0,4.0,2.0,3.0,12.0,,,,,,,,,,,,,,,
430,7,Cruzeiro,283,0.0,3.0,105533,Matheus Alvarenga de Oliveira,3.39,0,davo,Davó,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Y26zRnV.png,0.0,0.0,Davó,5,6,,,,,,,,,,,,,,,,,,,,
431,7,Cuiabá,1371,2.5,1.24,105547,Rikelme Hernandes Amorim Rocha,1.53,1,rikelme,Rikelme,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,0.24,2.5,Rikelme,5,2,2.0,3.0,,,2.0,,,,,,,,,,,,,,,
432,7,Vasco,267,0.0,3.0,105566,Riquelme Carvalho Araújo Viana,3.39,0,riquelme,Riquelme,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,0.0,0.0,Riquelme,2,6,,,,,,,,,,,,,,,,,,,,
433,7,Fortaleza,356,1.1,4.55,105568,Juan Martín Lucero,0.73,3,lucero,Lucero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,0.02,1.27,Lucero,5,6,2.0,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
434,7,Vasco,267,5.5,7.11,105584,Lucas Piton Crivellaro,3.28,7,lucas-piton,Lucas Piton,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,0.49,2.86,L. Piton,2,7,9.0,6.0,,2.0,1.0,,,1.0,1.0,,,,,,,2.0,,,,
435,7,Corinthians,264,0.0,1.92,105585,Roni Medeiros de Moura,0.23,6,roni,Roni,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,0.0,0.78,Roni,4,6,6.0,11.0,,1.0,2.0,,,,1.0,,,,,,,,,,,
