,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.variacao_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.slug,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.media_num,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FD,FF,FS,FT,I,PC,SG,A,CV,GC,DE,GS,G,PP,V,PS,DP,PI
587,False,Arthur,0.0,30,Fluminense,266,4,111841,0.0,1.04,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,arthur,Arthur Wenderrosky Sanches,1,6,1.2,Arthur,,,1.0,,,,,,,,,,,,,,,,,,,
588,False,G. Biro,0.0,30,Corinthians,264,4,111891,0.0,2.99,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,guilherme-biro,Guilherme Sucigan Mafra Cunha,10,6,2.19,Guilherme Biro,,2.0,10.0,13.0,2.0,7.0,16.0,,2.0,,,,,,,,,,,,,
589,False,D. Hernández,0.0,30,Botafogo,263,4,111945,0.0,5.42,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,diego-hernandez,Diego Manuel Hernández González,1,6,1.7,Diego Hernández,,,,,1.0,,1.0,,,,,,,,,,,,,,,
590,True,J. Palacios,-1.05,30,Goiás,290,4,111996,2.4,5.68,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,julian-palacios,Julián Eduardo Palacios,22,7,2.74,Julián Palacios,,5.0,17.0,28.0,7.0,8.0,49.0,,3.0,,,1.0,,,,,1.0,,,1.0,,
591,False,L. Beraldo,0.0,30,São Paulo,276,3,112136,0.0,5.68,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,lucas-beraldo,Lucas Lopes Beraldo,17,7,3.37,Lucas Beraldo,,4.0,22.0,14.0,2.0,4.0,11.0,,,,4.0,,,,,,1.0,,,,,
592,True,T. Gabriel,0.28,30,Coritiba,294,3,112367,1.7,1.05,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,thalisson-gabriel,Thalisson Gabriel Pereira Moreira,3,7,1.03,Thalisson Gabriel,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,
593,False,E. Ramon,0.0,30,Cuiabá,1371,5,112370,0.0,3.84,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,emerson-ramon,Emerson Ramon Bezerra Oliveira,10,6,2.07,Emerson Ramon,,,5.0,5.0,3.0,7.0,14.0,,1.0,,,,,,,,,,,,,
594,True,G. Grando,-0.18,30,Grêmio,284,1,112616,-1.0,5.3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,gabriel-grando,Gabriel Hamester Grando,25,7,2.87,Gabriel Grando,,5.0,,,,,6.0,,,,4.0,,,,93.0,39.0,,,,,,
595,False,Kaiki,0.0,30,Cruzeiro,283,2,112709,0.0,3.68,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,kaiki,Kaiki Bruno da Silva,6,6,2.23,Kaiki,,1.0,4.0,11.0,,,6.0,,1.0,,2.0,,,,,,,,,,,
596,False,L. Barbosa,0.0,30,Coritiba,294,4,112886,0.0,4.4,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,lucas-barbosa,Lucas Henrique Barbosa,8,6,2.21,Lucas Barbosa,,,12.0,8.0,2.0,1.0,5.0,,,,,,,,,,,,,,,
597,False,Capasso,0.0,30,Vasco,267,3,112913,0.0,2.31,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,capasso,Manuel Vicente Capasso,8,6,0.58,Capasso,,3.0,7.0,5.0,,1.0,,,1.0,,,,,,,,,,,,,
598,False,Werton,0.0,30,Flamengo,262,5,112984,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,werton,Werton de Almeida Rêgo,0,6,0.0,Werton,,,,,,,,,,,,,,,,,,,,,,
599,False,F. López,0.0,30,Palmeiras,275,5,113103,0.0,6.15,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,flaco-lopez,José Manuel Alberto López,17,6,2.01,Flaco López,,3.0,8.0,17.0,5.0,6.0,11.0,,5.0,,,,,,,,2.0,,,1.0,,
600,False,Kauan,0.0,30,Atlético-MG,282,2,113154,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,kauan,Kauan Silva Sales,0,6,0.0,Kauan,,,,,,,,,,,,,,,,,,,,,,
601,True,N. Mendes,0.22,30,São Paulo,276,2,113157,2.8,4.49,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,nathan-mendes,Nathan Gabriel de Souza Mendes,13,7,3.86,Nathan Mendes,,4.0,13.0,15.0,1.0,1.0,16.0,,,,5.0,,,,,,1.0,,,,,
602,False,Michel,0.0,30,Palmeiras,275,3,113159,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,michel,Michel Augusto Modesto Rafael dos Santos,0,6,0.0,Michel,,,,,,,,,,,,,,,,,,,,,,
603,False,Júlio,0.0,30,América-MG,327,3,113295,0.0,4.37,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,julio,Júlio César Alves Gonçalves,3,6,4.7,Júlio,,,,3.0,,,,,,,2.0,1.0,,,,,,,,,,
604,True,P. Maia,0.19,30,São Paulo,276,4,113359,7.6,6.9,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,pablo-maia,Pablo Gonçalves Maia Fortunato,23,7,3.32,Pablo Maia,,7.0,36.0,50.0,9.0,10.0,15.0,,,,,,1.0,,,,4.0,,,,,
605,False,D. Batista,0.0,30,Coritiba,294,2,113384,0.0,1.67,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,diogo-batista,Diogo Batista de Souza,8,7,2.74,Diogo Batista,,1.0,4.0,8.0,2.0,2.0,3.0,,,,2.0,1.0,,,,,,,,,,
606,False,Bruninho,0.0,30,Bragantino,280,4,113558,0.0,7.96,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,bruninho,Bruno Gonçalves de Jesus,13,6,2.96,Bruninho,,,7.0,1.0,5.0,2.0,6.0,,1.0,1.0,,1.0,,,,,2.0,,,,,
607,False,Kevin,0.0,30,Palmeiras,275,5,113663,0.0,1.43,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,kevin,Kevin Santos Lopes de Macedo,6,6,1.72,Kevin,,2.0,6.0,7.0,2.0,3.0,5.0,,1.0,,,,,,,,,,,,,
608,False,R. Luka,0.0,30,Flamengo,262,5,113667,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,ryan-luka,Ryan Luka Cordeiro de Souza,0,6,0.0,Ryan Luka,,,,,,,,,,,,,,,,,,,,,,
609,False,Diógenes,0.0,30,Santos,277,1,113690,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,diogenes,Diógenes Vinícius da Silva,0,6,0.0,Diógenes,,,,,,,,,,,,,,,,,,,,,,
610,False,A. Luiz,0.0,30,Flamengo,262,5,114174,0.0,1.29,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,andre-luiz,André Luiz Inácio da Silva,2,6,-0.05,André Luiz,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
611,False,J. Tavares,0.0,30,Cuiabá,1371,2,114497,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,juan-tavares,Juan Pablo Vilela Tavares,0,6,0.0,Juan Tavares,,,,,,,,,,,,,,,,,,,,,,
612,False,Cleiton,0.0,30,Flamengo,262,3,114790,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,cleiton,Cleiton Santana dos Santos,0,6,0.0,Cleiton,,,,,,,,,,,,,,,,,,,,,,
613,False,V. Roque,0.0,30,Athlético-PR,293,5,114802,0.0,12.47,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,vitor-roque,Vitor Hugo Roque Ferreira,21,5,7.59,Vitor Roque,,6.0,19.0,32.0,11.0,14.0,42.0,1.0,5.0,,,3.0,,,,,11.0,,,1.0,,
614,False,Luciano,0.0,30,Bragantino,280,4,114888,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,luciano,Luciano Silva Santos,0,6,0.0,Luciano,,,,,,,,,,,,,,,,,,,,,,
615,False,Peruchi,0.0,30,Cuiabá,1371,1,114893,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,peruchi,Vinicius Pasquini Peruchi,0,6,0.0,Peruchi,,,,,,,,,,,,,,,,,,,,,,
616,False,Miguelito,0.0,30,Santos,277,4,115025,0.0,1.57,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,miguelito,Miguel Àngel Terceros,2,6,1.25,Miguelito,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
617,False,T. Lara,0.0,30,Internacional,285,2,115061,0.0,2.63,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,thauan-lara,Thauan Lara dos Santos,8,6,2.75,Thauan Lara,,1.0,5.0,6.0,1.0,2.0,12.0,,,,2.0,,,,,,,,,,,
618,False,Caio,0.0,30,São Paulo,276,5,115227,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,caio,Caio Matheus da Silva,0,6,0.0,Caio,,,,,,,,,,,,,,,,,,,,,,
619,False,Wesley,0.0,30,Flamengo,262,2,115239,0.0,9.47,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,wesley,Wesley Vinícius França Lima,28,7,5.14,Wesley,,3.0,55.0,42.0,3.0,4.0,41.0,1.0,8.0,1.0,10.0,1.0,,,,,1.0,,,2.0,,
620,False,Naves,0.0,30,Palmeiras,275,3,115246,0.0,1.94,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,naves,Kaiky Marques Naves,5,6,3.28,Naves,,,6.0,6.0,,,2.0,,,,2.0,,,,,,,,,,,
621,False,Kaique,0.0,30,Palmeiras,275,1,115247,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,kaique,Kaique Pereira Azarias,0,6,0.0,Kaique,,,,,,,,,,,,,,,,,,,,,,
622,False,J. Jhon,0.0,30,Palmeiras,275,4,115248,0.0,1.62,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,jhon-jhon,Jhonatan dos Santos Rosa,17,6,1.81,Jhon Jhon,,4.0,19.0,21.0,3.0,4.0,11.0,,1.0,,,1.0,,,,,,,,,,
623,False,Rômulo,0.0,30,Atlético-MG,282,3,115268,0.0,1.0,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,romulo,Rômulo Helberte Pereira Junior,0,6,0.0,Rômulo,,,,,,,,,,,,,,,,,,,,,,
624,False,Emersonn,0.0,30,Athlético-PR,293,5,115273,0.0,1.0,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,emersonn,Emersonn Correia da Silva,0,6,0.0,Emersonn,,,,,,,,,,,,,,,,,,,,,,
625,False,M. Victor,0.0,30,Bahia,265,3,115537,0.0,4.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,marcos-victor,Marcos Victor Ferreira da Silva,0,6,0.0,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,
626,True,Rodriguinho,1.71,30,América-MG,327,4,115563,10.9,4.71,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,rodriguinho,Rodrigo Henrique Santos de Souza,13,7,3.96,Rodriguinho,,1.0,16.0,19.0,2.0,3.0,11.0,1.0,3.0,,,2.0,,,,,2.0,,,,,
627,False,Mila,0.0,30,Grêmio,284,4,115671,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,mila,Lucas Eduardo Müller - Milla,8,5,0.61,Mila,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,,,
628,False,G. Delfim,0.0,30,Atlético-MG,282,1,115674,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,gabriel-delfim,Gabriel Delfim Ferreira,0,6,0.0,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,
629,True,Z. Vitor,-0.06,30,Vasco,267,3,115733,0.0,1.08,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,ze-vitor,José Vitor Geminiano Cavalieri,3,6,-1.2,Zé Vitor,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,
630,False,Pimentel,0.0,30,Vasco,267,3,115734,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,pimentel,Eric Lima Pimentel,0,6,0.0,Pimentel,,,,,,,,,,,,,,,,,,,,,,
631,False,Jonathan,0.0,30,Bragantino,280,2,115870,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,jonathan,Jonathan da Cruz Silva,0,6,0.0,Jonathan,,,,,,,,,,,,,,,,,,,,,,
632,False,E. Araújo,0.0,30,Flamengo,262,4,115914,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,evertton-araujo,Everton Gustavo Fernandes Araújo,0,6,0.0,Evertton Araújo,,,,,,,,,,,,,,,,,,,,,,
633,True,Lelê,-0.17,30,Fluminense,266,5,115915,1.3,8.68,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,lele,Leanderson da Silva Genésio,23,6,2.63,Lelê,,2.0,10.0,27.0,13.0,17.0,9.0,1.0,10.0,,,2.0,1.0,,,,2.0,,,,,
634,True,Endrick,0.18,30,Palmeiras,275,5,115959,1.9,7.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,endrick,Endrick Felipe Moreira de Sousa,23,7,2.82,Endrick,,4.0,7.0,31.0,7.0,10.0,21.0,2.0,2.0,,,,,,,,5.0,1.0,,1.0,,
635,True,Denilson,-0.4,30,Cuiabá,1371,4,115986,-1.9,4.09,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,denilson,Denilson Alves Borges,23,7,3.0,Denilson,,7.0,29.0,29.0,9.0,9.0,28.0,,,,,2.0,,,,,1.0,,,,,
636,False,M. Henrique,0.0,30,América-MG,327,4,115997,0.0,1.33,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,mateus-henrique,Mateus Henrique Alves Silva,6,6,2.87,Mateus Henrique,,1.0,9.0,8.0,,1.0,8.0,,,,,1.0,,,,,,,,,,
637,False,Adyson,0.0,30,América-MG,327,5,115998,0.0,2.21,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,adyson,Adyson do Nascimento Soares,3,6,1.8,Adyson,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,
638,False,Wallison,0.0,30,Botafogo,263,2,116000,0.0,1.0,,wallison,Wallison Nunes Silva,0,6,0.0,Wallison,,,,,,,,,,,,,,,,,,,,,,
639,False,M. Gonçalves,0.0,30,Bragantino,280,4,116012,0.0,2.84,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,matheus-goncalves,Matheus Gonçalves Martins,10,7,1.97,Matheus Gonçalves,,2.0,4.0,6.0,,6.0,8.0,1.0,1.0,,,1.0,,,,,,,,2.0,,
640,False,I. Jesus,0.0,30,Flamengo,262,4,116013,0.0,1.77,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,igor-jesus,Igor Jesus Lima,4,6,1.08,Igor Jesus,,1.0,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,,,
641,False,Petterson,0.0,30,Flamengo,262,5,116025,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,petterson,Petterson Novaes Reis,0,6,0.0,Petterson,,,,,,,,,,,,,,,,,,,,,,
642,False,V. Hugo,0.0,30,Flamengo,262,4,116034,0.0,6.1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,victor-hugo,Victor Hugo Gomes Silva,25,6,2.46,Victor Hugo,,1.0,25.0,8.0,2.0,5.0,21.0,,1.0,,,2.0,,,,,1.0,,,,,
643,False,V. Graziani,0.0,30,Atlético-MG,282,4,116046,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,vitor-graziani,Vitor Hugo Santos Graziani,0,6,0.0,Vitor Graziani,,,,,,,,,,,,,,,,,,,,,,
644,False,Raí,0.0,30,Botafogo,263,4,116048,0.0,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,rai,Raí da Silva Pessanha,1,6,0.0,Raí,,,,,,,,,,,,,,,,,,,,,,
645,False,Cuiabano,0.0,30,Grêmio,284,2,116065,0.0,5.36,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,cuiabano,Luís Eduardo Soares da Silva,9,6,3.42,Cuiabano,,3.0,13.0,17.0,3.0,3.0,9.0,,2.0,,1.0,,,,,,1.0,,,,,
646,False,J. Moreira,0.0,30,São Paulo,276,2,116137,0.0,3.02,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,joao-moreira,João Moreira Sanmartin Souza,1,5,4.8,João Moreira,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,
647,True,G. Silva,-0.05,30,Coritiba,294,4,116282,1.2,0.95,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,gabriel-silva,Gabriel Silva Azevedo Figueiredo,1,6,1.2,Gabriel Silva,,,1.0,,,,,,,,,,,,,,,,,,,
648,False,Hércules,0.0,30,Fortaleza,356,4,116447,0.0,6.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,hercules,Hércules Pereira do Nascimento,13,5,3.09,Hércules,,1.0,20.0,15.0,4.0,7.0,7.0,,2.0,,,,,,,,1.0,,,,,
649,False,André,0.0,30,Bahia,265,2,116450,0.0,2.08,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,andre,André Dhominique Queiroz Santiago Da Silva,3,5,0.43,André,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,
650,True,Jamerson,-0.19,30,Coritiba,294,2,116461,0.0,6.21,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,jamerson,Jamerson Santos de Jesus,25,6,2.9,Jamerson,,4.0,36.0,21.0,4.0,7.0,9.0,,3.0,,4.0,1.0,,,,,,,,,,
651,False,Ezequiel,0.0,30,Goiás,290,1,116562,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,ezequiel,Ezequiel Alves de Oliveira Vieira,0,6,0.0,Ezequiel,,,,,,,,,,,,,,,,,,,,,,
652,False,Jhonny,0.0,30,Bragantino,280,2,116825,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,jhonny,Jhonny Cardinoti Pedro,0,6,0.0,Jhonny,,,,,,,,,,,,,,,,,,,,,,
653,False,Reginaldo,0.0,30,Goiás,290,5,116835,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,reginaldo,Reginaldo dos Santos Moreira,0,6,0.0,Reginaldo,,,,,,,,,,,,,,,,,,,,,,
654,False,Pedrinho,0.0,30,Flamengo,262,4,117112,0.0,0.74,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,pedrinho,Pedro Henrique Fonseca de Araújo Martins,1,6,0.0,Pedrinho,,,,,,,,,,,,,,,,,,,,,,
655,False,T. Borbas,0.0,30,Bragantino,280,5,117314,0.0,7.06,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,thiago-borbas,Thiago Nicolás Borbas Silva,24,6,3.58,Thiago Borbas,,7.0,10.0,35.0,13.0,15.0,11.0,,2.0,,,2.0,,,,,6.0,,,,,
656,False,Cipriano,0.0,30,Bragantino,280,3,117336,0.0,3.12,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,cipriano,João Luiz da Silva Cipriano,1,5,6.4,Cipriano,,1.0,3.0,4.0,,,,,,,1.0,,,,,,,,,,,
657,False,R. Marques,0.0,30,América-MG,327,5,117403,0.0,2.12,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,renato-marques,Renato Marques de Oliveira Júnior,7,6,1.82,Renato Marques,,2.0,2.0,6.0,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,,,
658,False,L. Maná,0.0,30,Corinthians,264,2,117459,0.0,1.45,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,leo-mana,Leonardo Mana Hernandes,3,6,0.67,Léo Maná,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
659,False,Galoppo,0.0,30,São Paulo,276,4,117579,0.0,5.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,galoppo,Giuliano Galoppo,0,5,0.0,Galoppo,,,,,,,,,,,,,,,,,,,,,,
660,False,P. Caixinha,0.0,30,Bragantino,280,6,117711,0.0,11.66,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,pedro-caixinha,Pedro Miguel Faria Caixinha,28,7,5.94,Pedro Caixinha,,,,,,,,,,,,,,,,,,,13.0,,,
661,False,Young,0.0,30,São Paulo,276,1,117818,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,young,Young Navarro Moraes,0,6,0.0,Young,,,,,,,,,,,,,,,,,,,,,,
662,False,Giovane,0.0,30,Corinthians,264,5,117849,0.0,2.14,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,giovane,Giovane Santana do Nascimento,2,5,1.4,Giovane,,,1.0,,,2.0,,,,,,,,,,,,,,,,
663,False,Estevão,0.0,30,Internacional,285,4,117870,0.0,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,estevao,Estevão Barreto de Oliveira,1,6,0.2,Estevão,,,,1.0,,,1.0,,,,,,,,,,,,,,,
664,True,Wesley,0.16,30,Corinthians,264,5,117909,1.4,3.43,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,wesley,Wesley Gassova Ribeiro Teixeira,17,6,2.22,Wesley,,2.0,12.0,9.0,3.0,5.0,23.0,,1.0,,,,,,,,1.0,,,1.0,,
665,False,Adamo,0.0,30,Botafogo,263,5,117934,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,adamo,Valentín Nicolás Adamo Reyes,0,6,0.0,Adamo,,,,,,,,,,,,,,,,,,,,,,
666,False,N. Camargo,0.0,30,Bragantino,280,4,118175,0.0,1.53,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,nathan-camargo,Nathan Camargo dos Santos,1,5,0.5,Nathan Camargo,,,,,,,1.0,,,,,,,,,,,,,,,
667,False,Ronald,0.0,30,Grêmio,284,4,118238,0.0,1.21,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,ronald,Ronald Cardoso Falkoski,6,6,1.98,Ronald,,1.0,2.0,2.0,,2.0,3.0,,,,,,,,,,1.0,,,,,
668,False,Pedrinho,0.0,30,Goiás,290,5,118304,0.0,1.31,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,pedrinho,Pedro Junqueira de Oliveira,1,6,-0.3,Pedrinho,,,,1.0,,,,,,,,,,,,,,,,,,
669,False,Denzel,0.0,30,Goiás,290,5,118367,0.0,0.74,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,denzel,Denzel Nogueira Damasceno,1,6,0.0,Denzel,,,,,,,,,,,,,,,,,,,,,,
670,False,Z. Welinton,0.0,30,Flamengo,262,2,118501,0.0,1.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,ze-welinton,José Welinton Campos Menezes,0,6,0.0,Zé Welinton,,,,,,,,,,,,,,,,,,,,,,
671,False,Rodriguinho,0.0,30,São Paulo,276,4,118563,0.0,0.93,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,rodriguinho,Rodrigo Huendra Almeida Mendonça,11,6,0.56,Rodriguinho,,3.0,7.0,12.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
672,False,W. Patati,0.0,30,Santos,277,5,118676,0.0,2.21,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,weslley-patati,Weslley Pinto Batista,6,6,2.25,Weslley Patati,,,7.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,
673,True,Kevyson,-0.46,30,Santos,277,2,118701,1.2,1.27,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,kevyson,Kevyson Costa e Silva,11,7,1.42,Kevyson,,1.0,13.0,5.0,2.0,2.0,5.0,,,1.0,,,,1.0,,,,,,,,
674,False,Calebe,0.0,30,Cuiabá,1371,4,118709,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,calebe,Calebe Oliveira Costa,0,6,0.0,Calebe,,,,,,,,,,,,,,,,,,,,,,
675,False,E. Carlos,0.0,30,Santos,277,4,118747,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,ed-carlos,Ed Carlos de Arruda Amorim,4,6,0.5,Ed Carlos,,,1.0,,,1.0,,,,,,,,,,,,,,,,
676,False,M. Carvalho,0.0,30,Vasco,267,4,118752,0.0,1.93,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,mateus-carvalho,Mateus Carvalho dos Santos,8,6,0.97,Mateus Carvalho,,3.0,8.0,13.0,1.0,1.0,6.0,,,,,,,,,,,,,,,
