,atletas.posicao_id,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.atleta_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.slug,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.nome,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,PS,SG,CV,I,PC,DE,GS,FT,PP,DP,GC,V,PI
340,3,-0.09,15,Kuscevic,98619,2.58,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,kuscevic,7,294,4.11,20,Coritiba,Benjamín Kuščević Jaramillo,True,Kuscevic,1.7,,5.0,19.0,17.0,,5.0,8.0,1.0,,2.0,,,,,,,,,,,
341,4,-0.28,5,Pedrinho,98706,0.56,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,pedrinho,6,282,3.57,20,Atlético-MG,Pedro Victor Delmino da Silva,True,Pedrinho,0.2,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,
342,4,0.0,6,Carabajal,98723,1.78,,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,carabajal,6,267,3.56,20,Vasco,Horacio Gabriel Carabajal,False,Carabajal,0.0,1.0,,2.0,3.0,,4.0,2.0,,,,,,,,,,,,,,
343,5,-0.15,14,Cuello,98909,2.76,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,cuello,7,293,4.5,20,Athlético-PR,Tomás Esteban Cuello,True,Cuello,4.0,,,18.0,15.0,6.0,5.0,21.0,,,,,2.0,,,,,,,,,
344,4,-0.53,13,Gabriel,98976,2.44,,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,gabriel,7,276,4.07,20,São Paulo,Gabriel Neves Perdomo,True,Gabriel,2.1,,4.0,25.0,9.0,,,1.0,1.0,,,,,,,,,,,,,
345,5,-0.25,11,Lucas Braga,99119,1.23,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,lucas-braga,7,277,3.25,20,Santos,Lucas Braga Ribeiro,True,L. Braga,0.7,,2.0,7.0,9.0,,2.0,17.0,,,,,3.0,,,,,,,,,
346,5,0.93,3,Vegetti,99198,9.97,,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,vegetti,7,267,11.96,20,Vasco,Pablo Vegetti,True,Vegetti,9.0,,,2.0,4.0,2.0,5.0,5.0,2.0,1.0,,,2.0,,,,1.0,,,,,
347,2,0.0,16,Puma Rodríguez,99213,3.76,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,puma-rodriguez,6,267,6.81,20,Vasco,José Luis Rodríguez Bebanz,False,P. Rodríguez,0.0,,1.0,32.0,15.0,7.0,12.0,9.0,,,1.0,,2.0,,,,,,,,,
348,4,-0.07,18,Rodrigo Fernández,99214,1.93,,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,rodrigo-fernandez,7,277,4.5,20,Santos,Rodrigo Fernández Cedrés,True,R. Fernández,0.2,,8.0,28.0,39.0,2.0,6.0,11.0,1.0,,,,,,,,,,,,,
349,4,-1.39,20,Pochettino,99267,3.45,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,pochettino,7,356,6.65,20,Fortaleza,Tomás Pochettino,True,Pochettino,-1.3,1.0,1.0,19.0,12.0,12.0,11.0,13.0,2.0,,,,1.0,,,,,,,,,
350,4,-0.15,16,Morelli,99412,3.2,,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,morelli,7,290,5.79,20,Goiás,Everton Morelli Casimiro,True,Morelli,1.6,,2.0,23.0,29.0,2.0,9.0,34.0,1.0,,,,2.0,,,,,,,,,
351,1,0.0,0,Rossi,99552,0.0,,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,rossi,6,262,7.0,20,Flamengo,Agustín Daniel Rossi,False,Rossi,0.0,,,,,,,,,,,,,,,,,,,,,
352,5,0.0,4,Paulo Vitor,99588,0.85,,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,paulo-vitor,6,283,2.28,20,Cruzeiro,Paulo Vitor Fernandes Pereira,False,P. Vitor,0.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
353,4,0.99,17,Arias,99815,5.54,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,arias,7,266,11.46,20,Fluminense,Jhon Adolfo Arias Andrade,True,Arias,10.9,3.0,3.0,30.0,23.0,10.0,6.0,45.0,2.0,1.0,,1.0,5.0,,,,,,,,,
354,5,-1.23,18,Paulinho,99818,5.85,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,paulinho,7,282,11.41,20,Atlético-MG,Paulo Henrique Sampaio Filho,True,Paulinho,5.2,,,29.0,13.0,16.0,12.0,12.0,5.0,,,,4.0,,,,,,,,,
355,3,0.0,7,Alan Franco,99889,3.21,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,alan-franco,3,276,5.22,20,São Paulo,Alan Javier Franco,False,A. Franco,0.0,1.0,3.0,8.0,5.0,,3.0,2.0,,,2.0,,,1.0,,,,,,,,
356,3,0.0,0,Maurício Antônio,100034,0.0,,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_LfrtzZg.png,mauricio-antonio,6,294,3.0,20,Coritiba,Maurício de Carvalho Antônio,False,M. Antônio,0.0,,,,,,,,,,,,,,,,,,,,,
357,4,0.0,13,Zaracho,100079,3.53,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,zaracho,5,282,6.85,20,Atlético-MG,Federico Matías Javier Zaracho,False,Zaracho,0.0,,3.0,26.0,23.0,1.0,5.0,17.0,1.0,,,,1.0,,,,1.0,,,,,
358,4,-0.14,14,Igor Gomes,100084,1.99,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,igor-gomes,7,282,4.93,20,Atlético-MG,Igor Silveira Gomes,True,I. Gomes,1.3,1.0,1.0,15.0,16.0,1.0,5.0,11.0,,,,,1.0,,,,,,,,,
359,4,0.0,3,Pedro Augusto,100085,1.6,,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_f71IboX.png,pedro-augusto,6,356,2.62,20,Fortaleza,Pedro Augusto Borges da Costa,True,P. Augusto,0.0,,,3.0,5.0,1.0,,3.0,,,,,,,,,,,,,,
360,5,-0.36,6,Pedrinho,100103,2.32,,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_ougKVvu.png,pedrinho,6,327,5.16,20,América-MG,Pedro Gabriel Pereira Lopes,True,Pedrinho,0.0,,,5.0,3.0,2.0,5.0,5.0,,,,,1.0,,,,,,,,,
361,5,0.0,3,Paulinho Bóia,100333,0.8,,https://s.sde.globo.com/media/person_role/2022/03/18/b74931f3c55e918ca03329b4d7b0c880_220x220.png,paulinho-boia,6,327,2.94,20,América-MG,Paulo Henrique Pereira da Silva,False,P. Bóia,0.0,,2.0,3.0,5.0,,,5.0,,,,,2.0,,,,,,,,,
362,5,0.0,18,Yuri Alberto,100652,4.5,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,yuri-alberto,6,264,11.17,20,Corinthians,Yuri Alberto Monteiro da Silva,False,Y. Alberto,0.0,2.0,2.0,12.0,35.0,8.0,10.0,32.0,4.0,1.0,,,8.0,,,,1.0,,,,,
363,4,-0.14,10,Liziero,100761,2.03,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,liziero,6,294,3.73,20,Coritiba,Igor Matheus Liziero Pereira,True,Liziero,0.9,,1.0,18.0,11.0,,,6.0,,,,,,,,,,,,,,
364,2,0.43,6,Luan Cândido,100848,6.5,,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,luan-candido,7,280,8.59,20,Bragantino,Luan Cândido de Almeida,True,L. Cândido,3.5,,1.0,5.0,6.0,3.0,4.0,2.0,1.0,,4.0,,,,,,,,,,,
365,4,0.0,13,Ronald Lopes,100969,1.94,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,ronald-lopes,6,1371,3.95,20,Cuiabá,Ronald dos Santos Lopes,False,R. Lopes,0.0,,3.0,12.0,6.0,1.0,3.0,8.0,1.0,,,,,,,,,,,,,
366,4,-1.21,1,Nonato,100987,0.5,,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_koUYCZt.png,nonato,6,277,3.79,20,Santos,Gustavo Nonato Santana,True,Nonato,0.5,,,,,,,1.0,,,,,,,,,,,,,,
367,5,-0.03,20,Júnior Santos,101002,2.84,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,junior-santos,6,263,6.99,20,Botafogo,José Antonio dos Santos Júnior,True,J. Santos,1.7,,,18.0,22.0,7.0,13.0,13.0,2.0,1.0,,,3.0,,,,,,,,,
368,4,0.0,9,Diego,101027,3.66,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,diego,5,290,6.23,20,Goiás,Jackson Diego Ibrahim Fagundes,False,Diego,0.0,1.0,2.0,13.0,7.0,,5.0,25.0,,,,,1.0,,,,,,,,,
369,5,-0.2,11,Vitor Jacaré,101201,4.36,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,vitor-jacare,6,265,9.77,20,Bahia,Francisco Vítor Silva Costa,True,V. Jacaré,-0.3,,4.0,22.0,17.0,5.0,11.0,10.0,1.0,,,,1.0,,,,1.0,,,,,
370,5,-1.37,7,Ferreira,101290,4.53,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bBuY85e.png,ferreira,7,284,8.02,20,Grêmio,Aldemir dos Santos Ferreira,True,Ferreira,2.5,2.0,,4.0,1.0,2.0,2.0,5.0,1.0,,,,3.0,,,,1.0,,,,,
371,5,1.01,17,Ademir,101314,3.88,,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,ademir,7,265,7.61,20,Bahia,Ademir da Silva Santos Júnior,True,Ademir,10.4,1.0,5.0,16.0,20.0,7.0,10.0,58.0,1.0,,,,5.0,,,,,,,,,
372,2,0.0,13,Guga,101319,3.42,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,guga,6,266,7.49,20,Fluminense,Cláudio Rodrigues Gomes,False,Guga,0.0,1.0,1.0,17.0,9.0,,1.0,14.0,,,3.0,,,,,,1.0,,,1.0,,
373,4,0.0,11,Wallisson,101405,2.56,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,wallisson,6,283,3.95,20,Cruzeiro,Wallisson Luiz Alves Máximo,False,Wallisson,0.0,,3.0,17.0,17.0,3.0,6.0,9.0,,,,,,,,,1.0,,,,,
374,4,-0.1,3,Pepê,101573,5.5,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,pepe,7,284,6.05,20,Grêmio,João Pedro Vilardi Pinto,True,Pepê,2.6,,,10.0,2.0,,2.0,7.0,,,,,,,,,,,,,,
375,3,1.21,13,Robson Bambu,101579,2.81,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,robson-bambu,7,267,4.53,20,Vasco,Robson Alves de Barros,True,R. Bambu,7.1,,4.0,18.0,12.0,,1.0,14.0,,,3.0,,3.0,,,,,,,,,
376,4,-0.34,17,Hugo Moura,101594,2.73,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,hugo-moura,6,293,6.41,20,Athlético-PR,Hugo Moura Arruda da Silva,True,H. Moura,1.2,1.0,2.0,32.0,15.0,1.0,3.0,12.0,,,,,,,,,,,,,,
377,3,0.67,4,Alex,101600,1.87,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,alex,7,277,2.9,20,Santos,Alex de Oliveira Nascimento,True,Alex,4.1,,1.0,6.0,3.0,1.0,,2.0,,,,,,,,,,,,,,
378,5,0.0,4,Philippe Costa,101684,0.53,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,philippe-costa,6,290,1.55,20,Goiás,Philippe Almeida Costa,False,P. Costa,0.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
379,2,0.0,1,Felipe Jonatan,101708,2.4,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,felipe-jonatan,5,277,6.06,20,Santos,Felipe Jonatan Rocha Andrade,False,F. Jonatan,0.0,,,2.0,,,,,,,,,,,,,,,,,,
380,5,0.21,7,Alerrandro,101715,1.66,,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,alerrandro,6,280,3.19,20,Bragantino,Alerrandro Barra Mansa Realino de Souza,True,Alerrandro,0.8,,2.0,,6.0,1.0,1.0,5.0,1.0,,,,1.0,,,,1.0,,,,,
381,3,0.0,6,Miranda,101720,2.57,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,miranda,6,267,3.43,20,Vasco,Matheus dos Santos Miranda,False,Miranda,0.0,,,7.0,6.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,
382,2,0.0,0,Matheuzinho,101727,0.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,matheuzinho,6,262,6.0,20,Flamengo,Matheus França Silva,False,Matheuzinho,0.0,,,,,,,,,,,,,,,,,,,,,
383,3,1.01,11,Diego Costa,101728,2.24,,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,diego-costa,7,276,5.12,20,São Paulo,Diego Henrique Costa Barbosa,True,D. Costa,6.1,,3.0,11.0,11.0,2.0,1.0,1.0,,,3.0,,,1.0,,,,,,,,
384,5,-1.15,15,Vitinho,101960,4.08,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,vitinho,6,280,6.51,20,Bragantino,Vitor Hugo Naum dos Santos,True,Vitinho,1.3,2.0,6.0,13.0,19.0,10.0,19.0,25.0,1.0,,,,3.0,,,,,,,,,
385,3,0.17,17,Brítez,101995,4.2,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,britez,7,356,9.37,20,Fortaleza,Emanuel Fermín Brítez,True,Brítez,7.5,1.0,6.0,21.0,23.0,2.0,8.0,17.0,,,8.0,1.0,2.0,,,,,,,,,
386,5,-0.33,7,Anderson Oliveira,102096,2.17,,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,anderson-oliveira,7,290,3.58,20,Goiás,Anderson de Oliveira da Silva,True,A. Oliveira,0.9,,,10.0,7.0,,3.0,6.0,,,,,1.0,,,,,,,,,
387,2,0.56,13,Piquerez,102130,5.3,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,piquerez,7,275,10.32,20,Palmeiras,Joaquín Piquerez Moreira,True,Piquerez,6.6,3.0,5.0,24.0,9.0,1.0,4.0,13.0,,,5.0,,2.0,,,,,,,1.0,,
388,1,0.0,0,Vitor Eudes,102137,0.0,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,vitor-eudes,6,266,2.0,20,Fluminense,Vitor Eudes de Souza Costa,False,V. Eudes,0.0,,,,,,,,,,,,,,,,,,,,,
389,3,0.0,16,Lucas Halter,102253,3.46,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,lucas-halter,6,290,7.69,20,Goiás,Lucas Halter,False,L. Halter,0.0,,4.0,18.0,14.0,,4.0,4.0,2.0,,5.0,1.0,2.0,1.0,,,,,,,,
390,1,0.0,0,Gabriel Mesquita,102290,-1.0,,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,gabriel-mesquita,6,283,0.7,20,Cruzeiro,Gabriel José Ferreira Mesquita,False,G. Mesquita,0.0,,1.0,,,,,,,,,,,,,,,,,,,
391,5,-0.87,5,Mikael,102299,1.68,,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,mikael,6,327,3.0,20,América-MG,Mikael Filipe Viana,True,Mikael,0.0,,,1.0,,2.0,5.0,2.0,,,,,2.0,,,,,,,,,
392,5,2.54,3,Rafael Elias,102302,5.53,,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,rafael-elias,7,283,7.15,20,Cruzeiro,Rafael Elias da Silva,True,R. Elias,11.4,,,2.0,4.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,
393,3,0.0,5,Matheus Felipe,102310,1.7,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,matheus-felipe,6,293,2.53,20,Athlético-PR,Matheus Felipe Santos Nascimento,False,M. Felipe,0.0,,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
394,2,0.0,16,Caio Paulista,102318,4.21,,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,caio-paulista,5,276,9.04,20,São Paulo,Caio Fernando de Oliveira,False,C. Paulista,0.0,2.0,2.0,11.0,13.0,10.0,7.0,21.0,,,4.0,,,1.0,,,1.0,,,,,
395,3,0.26,2,Cacá,102340,2.95,,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_EPR1F0c.png,caca,7,293,3.22,20,Athlético-PR,Carlos de Menezes Júnior,True,Cacá,3.2,,,5.0,3.0,,1.0,,,,,,,,,,,,,,,
396,5,-0.24,8,Mastriani,102561,4.17,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,mastriani,7,327,4.2,20,América-MG,Gonzalo Mathías Mastriani Borges,True,Mastriani,1.5,,1.0,2.0,7.0,3.0,7.0,2.0,3.0,,,,1.0,,,,,,,,,
397,5,0.0,9,Helinho,102598,4.28,,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,helinho,6,280,6.02,20,Bragantino,Hélio Júnio Nunes de Castro,False,Helinho,0.0,,2.0,9.0,8.0,8.0,6.0,4.0,2.0,,,,2.0,,,,,,,,,
398,1,0.0,1,Anderson,102906,6.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,anderson,6,283,3.24,20,Cruzeiro,Anderson Silva da Paixão,False,Anderson,0.0,,,,,,,,,,1.0,,,,1.0,,,,,,,
399,1,0.0,0,Matheus Teixeira,102907,0.0,,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,matheus-teixeira,6,265,2.0,20,Bahia,Matheus Henrique Teixeira,False,M. Teixeira,0.0,,,,,,,,,,,,,,,,,,,,,
400,4,0.21,8,Luan,102909,1.21,,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,luan,6,276,3.39,20,São Paulo,Luan Vinícius da Silva Santos ,True,Luan,3.2,,,8.0,7.0,,2.0,1.0,,,,,,,,,,,,,,
401,4,0.0,13,Zé Ricardo,102911,5.01,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,ze-ricardo,6,290,7.15,20,Goiás,José Ricardo Araújo Fernandes,False,Z. Ricardo,0.0,1.0,5.0,34.0,33.0,6.0,5.0,40.0,,,,,,,,,1.0,,,,,
402,5,1.48,15,Canobbio,102928,4.83,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,canobbio,7,293,7.85,20,Athlético-PR,Agustín Canobbio Graviz,True,Canobbio,10.5,2.0,4.0,25.0,16.0,11.0,9.0,27.0,1.0,1.0,,,5.0,1.0,,,,,,,,
403,2,0.0,1,Escobar,102975,7.4,,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,escobar,6,356,4.59,20,Fortaleza,Gonzalo Daniel Escobar,False,Escobar,0.0,,,6.0,1.0,,,1.0,,,,,,,,,,,,,,
404,5,0.0,2,Laquintana,103014,1.75,,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,laquintana,6,280,3.67,20,Bragantino,Ignacio Jesús Laquintana Marsico,False,Laquintana,0.0,,,1.0,3.0,2.0,,2.0,,,,,2.0,,,,,,,,,
405,4,0.0,14,Eric Ramires,103295,2.62,,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,eric-ramires,6,280,3.4,20,Bragantino,Eric dos Santos Rodrigues,False,E. Ramires,0.0,2.0,1.0,13.0,17.0,4.0,4.0,12.0,,,,,,,,,1.0,,,,,
406,2,-1.8,17,Matheus Alexandre,103347,4.92,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,matheus-alexandre,7,1371,6.95,20,Cuiabá,Matheus Alexandre Anastácio de Souza,True,M. Alexandre,1.2,,3.0,44.0,14.0,1.0,3.0,3.0,1.0,,5.0,,1.0,,,,,,,,,
407,4,-1.53,18,Emmanuel Martínez,103388,3.97,,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,emmanuel-martinez,7,327,5.68,20,América-MG,Leandro Emmanuel Martínez,True,E. Martínez,-0.3,3.0,1.0,27.0,17.0,3.0,7.0,36.0,,,,,,,,,1.0,,,,,
408,3,-0.07,7,Caetano,103575,2.83,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,caetano,7,264,2.9,20,Corinthians,João Victor Andrade Caetano,True,Caetano,1.1,,2.0,8.0,2.0,,1.0,6.0,,,2.0,,,1.0,,,,,,,,
409,5,0.0,4,Rafael Bilu,103576,2.08,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,rafael-bilu,5,283,2.83,20,Cruzeiro,Rafael Bilu Mudesto,False,R. Bilu,0.0,,,4.0,1.0,,3.0,3.0,,,,,1.0,,,,,,,,,
410,5,0.0,15,Marcos Paulo,103645,3.06,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,marcos-paulo,6,276,7.42,20,São Paulo,Marcos Paulo Costa do Nascimento,False,M. Paulo,0.0,1.0,2.0,15.0,8.0,2.0,4.0,12.0,2.0,,,,2.0,,,,,,,,,
411,3,0.0,2,Kaíque Rocha,103684,4.8,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,kaique-rocha,6,293,4.13,20,Athlético-PR,Kaíque Rocha Lima,False,K. Rocha,0.0,,,3.0,2.0,,2.0,,,,1.0,,,,,,,,,,,
412,4,-0.4,15,Jadsom Silva,103695,1.41,,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,jadsom-silva,7,280,2.32,20,Bragantino,Jadsom Meemyas de Oliveira da Silva,True,J. Silva,0.2,,6.0,21.0,17.0,3.0,2.0,8.0,,,,,1.0,2.0,,,,,,,,
413,3,-0.07,14,Bruno Méndez,103700,1.91,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,bruno-mendez,7,264,2.9,20,Corinthians,Bruno Méndez Cittadini,True,B. Méndez,1.2,,1.0,10.0,8.0,,2.0,3.0,,,3.0,,,,,,,,,,,
414,4,0.0,18,Gabriel Menino,103767,4.52,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,gabriel-menino,6,275,8.76,20,Palmeiras,Gabriel Vinícius Menino,False,G. Menino,0.0,2.0,4.0,32.0,31.0,5.0,11.0,19.0,2.0,,,,2.0,,,,2.0,,,,,
415,4,0.0,3,Higor Meritão,103987,-0.2,,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,higor-meritao,6,290,1.17,20,Goiás,Higor Matheus Meritão,False,H. Meritão,0.0,,,,2.0,,,,,,,,,,,,,,,,,
416,1,0.0,0,Maycon,104017,0.0,,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,maycon,6,280,3.0,20,Bragantino,Maycon Cleiton de Paula Azevedo,False,Maycon,0.0,,,,,,,,,,,,,,,,,,,,,
417,1,0.0,0,João Fernando,104079,0.0,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,joao-fernando,6,263,2.0,20,Botafogo,João Fernando Monteiro Siqueira,False,J. Fernando,0.0,,,,,,,,,,,,,,,,,,,,,
418,1,0.0,0,Carlos Miguel,104084,0.0,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,carlos-miguel,6,264,2.0,20,Corinthians,Carlos Miguel dos Santos Pereira,False,C. Miguel,0.0,,,,,,,,,,,,,,,,,,,,,
419,3,0.0,7,Bruno Fuchs,104085,2.53,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,bruno-fuchs,6,282,4.33,20,Atlético-MG,Bruno de Lara Fuchs,False,B. Fuchs,0.0,,1.0,2.0,4.0,,,5.0,,,3.0,,,,,,,,,,,
420,4,-0.88,10,Ruan,104153,5.14,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,ruan,6,264,3.82,20,Corinthians,Ruan de Oliveira Ferreira,True,Ruan,1.2,2.0,2.0,17.0,13.0,2.0,5.0,9.0,2.0,,,,,,,,,,,,,
421,2,0.0,10,João Lucas,104257,5.1,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,joao-lucas,6,277,5.31,20,Santos,João Lucas de Almeida Carvalho,False,J. Lucas,0.0,1.0,1.0,23.0,10.0,1.0,4.0,18.0,,,2.0,,,1.0,,,,,,,,
422,3,-0.73,1,Lucas Rafael,104360,1.2,,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,lucas-rafael,6,280,3.27,20,Bragantino,Lucas Rafael Gonçalves da Silva,True,L. Rafael,1.2,,,,,1.0,,,,,,,,,,,,,,,,
423,1,0.0,1,Matheus Mendes,104383,7.0,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,matheus-mendes,6,282,3.42,20,Atlético-MG,Matheus Mendes Werneck de Oliveira,False,M. Mendes,0.0,,1.0,,,,,,,,1.0,,,,3.0,,,,,,,
424,3,0.75,10,Igor Gomes,104385,3.4,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,igor-gomes,7,285,5.9,20,Internacional,Igor Gomes Silva,True,I. Gomes,7.5,,1.0,16.0,6.0,1.0,3.0,10.0,,,2.0,,,1.0,,,,,,,,
425,3,0.0,2,Vitor Mendes,104401,4.95,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,vitor-mendes,3,266,6.66,20,Fluminense,Vitor Mendes Alves,False,V. Mendes,0.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,
