AtletaID,Rodada,ClubeID,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,ano,Apelido,Status,media,roll.media
36612,29,284.0,True,lat,23.0,4.2,2.27,14.67,0.85,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2014,0,0,1.74,3.5
36612,30,284.0,True,lat,24.0,4.4,2.36,14.66,-0.01,2,3,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,2014,0,0,1.8258064516129,2.98
36612,31,284.0,True,lat,25.0,-1.0,2.23,13.58,-1.08,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,0,0,1.7375,2.28
36612,33,284.0,True,lat,26.0,9.8,2.52,15.17,1.59,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2014,0,0,1.92352941176471,3.48
36612,34,284.0,True,lat,27.0,13.7,2.93,16.31,1.14,0,1,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,2014,0,0,2.26,5.38
36612,35,284.0,True,lat,28.0,1.2,2.87,14.23,-2.08,1,3,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,2014,0,0,2.23055555555556,4.74
36612,36,284.0,True,lat,29.0,2.8,2.87,14.49,0.26,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2014,0,0,2.2459459459459503,5.5
36612,37,284.0,True,lat,30.0,1.4,2.82,14.27,-0.22,1,4,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2014,0,0,2.22368421052632,5.78
36612,38,284.0,True,lat,31.0,0.0,2.73,13.86,-0.41,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2014,0,0,2.1666666666666696,3.82
36612,1,275.0,True,lat,1.0,7.8,7.8,25.94,0.94,2,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2015,0,0,2.25121951219512,2.4
36612,2,275.0,True,lat,2.0,6.6,7.2,26.16,0.22,3,4,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2015,0,0,2.3547619047619,3.16
36612,3,275.0,True,lat,3.0,0.0,4.8,24.15,-2.01,4,8,1,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,2015,0,0,2.3,2.88
36612,4,275.0,True,lat,4.0,22.3,9.18,30.22,6.07,5,8,1,0,3,1,1,0,0,7,4,0,0,0,2,0,0,0,2015,0,0,2.7545454545454504,7.34
36612,5,275.0,True,lat,5.0,10.3,9.4,29.16,-1.06,8,9,2,0,4,3,1,0,0,8,4,0,0,0,2,0,0,0,2015,0,0,2.9222222222222203,9.4
36612,6,275.0,True,lat,6.0,1.8,8.13,27.72,-1.44,10,12,2,0,4,3,1,0,0,9,4,0,0,0,2,0,0,0,2015,0,0,2.89782608695652,8.2
36612,7,275.0,True,lat,7.0,0.2,7.0,27.04,-0.68,11,13,2,0,4,3,1,0,0,9,4,0,0,0,2,0,0,0,2015,0,0,2.8404255319148906,6.92
36612,8,275.0,True,lat,8.0,0.5,6.19,26.81,-0.23,12,13,2,0,4,3,1,0,0,9,4,0,0,0,2,0,0,0,2015,0,0,2.7916666666666696,7.02
36612,10,275.0,True,lat,9.0,7.2,6.3,27.17,0.36,13,13,2,0,4,3,1,0,0,10,4,0,0,0,3,0,0,0,2015,0,0,2.824,1.94
36612,11,275.0,True,lat,10.0,6.8,6.35,27.0,-0.17,13,15,2,0,4,4,1,0,0,11,4,0,0,0,4,0,0,0,2015,0,0,2.90196078431373,2.94
36612,12,275.0,True,lat,11.0,9.8,6.66,27.5,0.5,15,16,2,0,4,5,1,0,0,13,4,0,0,0,5,0,0,0,2015,0,0,3.03461538461538,4.86
36612,13,275.0,True,lat,12.0,3.3,6.38,26.43,-1.07,16,18,2,0,4,5,1,0,0,15,4,0,0,0,5,0,0,0,2015,0,0,3.0396226415094305,5.42
36612,19,275.0,True,lat,13.0,6.2,6.37,26.11,-0.32,17,18,3,0,4,5,1,0,0,16,6,0,0,0,5,0,0,0,2015,0,0,2.8355932203389798,1.24
36612,20,275.0,True,lat,14.0,2.1,6.07,25.26,-0.85,19,20,3,0,4,5,1,0,0,17,6,0,0,0,5,0,0,0,2015,0,0,2.82333333333333,1.66
36612,21,275.0,True,lat,15.0,8.9,6.26,26.14,0.88,20,22,3,0,5,5,1,0,0,22,7,0,0,0,5,0,0,0,2015,0,0,2.92295081967213,3.44
36612,23,275.0,True,lat,16.0,6.0,6.24,25.66,-0.48,21,23,3,0,6,7,1,0,0,24,7,0,0,0,5,0,0,0,2015,0,0,2.9253968253968297,4.64
36612,24,275.0,True,lat,17.0,1.6,5.97,24.98,-0.68,22,25,3,0,6,7,1,0,0,25,7,0,0,0,5,0,0,0,2015,0,0,2.9046875,3.72
36612,25,275.0,True,lat,18.0,15.6,6.5,27.43,2.45,23,26,3,0,6,8,2,0,0,26,7,0,0,0,6,0,0,0,2015,0,0,3.1,6.42
36612,27,275.0,True,lat,20.0,6.5,6.09,26.08,1.52,25,31,3,0,6,8,2,0,0,30,10,0,0,0,6,0,0,0,2015,0,0,3.15151515151515,5.94
