"atletas.atleta_id","atletas.apelido","atletas.clube.id.full.name","atletas.posicao_id","atletas.foto"
93797,"Marcinho","Botafogo","Lateral","https://s.glbimg.com/es/sde/f/2017/04/18/82f4f9a2d122680dcc40e55727214711_140x140.png"
78891,"Petros","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2017/07/26/76e3ac62bea2e73cc7ef41c4584caa71_140x140.png"
82411,"Cueva","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2017/08/24/9ea34016bae7f001bbb849c8d907c1f4_140x140.png"
86686,"Tchê Tchê","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_140x140.jpeg"
62024,"Edimar","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2017/04/25/0991c88dd099660fdb7cfc88a4bedab1_140x140.png"
80895,"Max","Sport","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_140x140.png"
83266,"Marcos Guilherme ","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_140x140.png"
50317,"David Braz","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_140x140.png"
80080,"Brenner","Botafogo","Atacante","https://s.glbimg.com/es/sde/f/2017/07/21/eba301f5c887ff5cf7a3f94b5f6eb918_140x140.png"
85425,"João Paulo","Santos","Goleiro","https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_140x140.png"
85423,"Valdívia","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/03/11/5521e335c416889f2e4648069c23c539_140x140.png"
87679,"Tréllez","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2018/03/11/d5b5b6a89764a87e0a097fe2b1db36a8_140x140.png"
90933,"Jean","São Paulo","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/11/1a43920af3ea4ad2f189d77f6480d4ec_140x140.png"
73466,"Pio","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/173ee1c72a77cda508442ef19aff8e22_140x140.png"
86227,"Morato","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_140x140.png"
68911,"Diego Souza","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/03/11/2190ebb7a39928f348b04acb3c4ee9e7_140x140.png"
80395,"Renatinho","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2018/03/20/612e75f9bc41ddd0a161e522aaee90ef_140x140.png"
89343,"Júnior Tavares","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2018/04/13/d5070e0940cac5caf4972917a0cb3292_140x140.png"
51318,"Leandro Donizete","América-MG","Meia","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_140x140.png"
37319,"Marcelo Chamusca","Ceará","Técnico","https://s.glbimg.com/es/sde/f/2018/03/15/8575ab3c43af119d65d706a9e1c8e87f_140x140.png"
63422,"Jucilei","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_140x140.png"
37717,"Fernando Henrique","Ceará","Goleiro","https://s.glbimg.com/es/sde/f/2018/02/28/4302ba476c36ad1c1864dfef94d46485_140x140.png"
91260,"Lucas Perri","São Paulo","Goleiro","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_140x140.png"
87552,"Vitor Bueno","Santos","Meia","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_140x140.png"
101073,"Helerson","Botafogo","Zagueiro","https://s.glbimg.com/es/sde/f/2018/01/03/628ec33e428c362f8cc8e754f9b1db81_140x140.jpeg"
84863,"Alberto Valentim","Botafogo","Técnico","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_140x140.png"
68727,"Dodô","Santos","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/651f1bf4b51db0c365f67cbdc4d37b19_140x140.png"
62121,"Vanderlei","Santos","Goleiro","https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_140x140.png"
37899,"Renan","Ceará","Goleiro","https://s.glbimg.com/es/sde/f/2018/02/28/3b06f379f46cdf143d31a7f24a24fb16_140x140.png"
93296,"Aderllan","São Paulo","Zagueiro","https://s.glbimg.com/es/sde/f/2017/07/20/7efccafc0e0c165bd5e9036a50890fbc_140x140.png"
91573,"Arboleda","São Paulo","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/11/850c8b93c9700970ec1d30ac9c8107da_140x140.png"
73487,"Bruno Pires","Ceará","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/01/ad185940b1e538f5738d06d1a599e4da_140x140.png"
38588,"Elton","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/01/a62f2faea0d5716e80a1feefde3a97c2_140x140.png"
38178,"Roberto","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/15/ca7cc92d303792c8407c8822f0463882_140x140.png"
68995,"Régis","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2018/04/13/e468e3c553f47dd0e61e5fa53e0d278d_140x140.png"
94931,"Lucas Fernandes","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_140x140.png"
95660,"Araruna","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/03/11/7030e733858cd55345ae8fca12dd204f_140x140.png"
94067,"Matheus Fernandes","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_140x140.png"
69040,"Vladimir","Santos","Goleiro","https://s.glbimg.com/es/sde/f/2016/05/01/961c8216a0f294aa3cfbee03eaa996db_140x140.png"
89342,"Caju","Santos","Lateral","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_140x140.png"
68745,"Vecchio","Santos","Meia","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_140x140.jpeg"
77529,"Leandro Silva","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/03/15/23b229a5d69c682d5f2958558ef0da34_140x140.png"
85400,"Marcelo","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_140x140.png"
78475,"Alex Amado","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/15/3183bb134adafec0e0a85687bccf64f7_140x140.png"
70222,"Sidão","São Paulo","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/25/6b33818b6514572559c1fef9b6ca9686_140x140.png"
88225,"Daniel Guedes ","Santos","Lateral","https://s.glbimg.com/es/sde/f/2017/05/02/700b428f14849c2f8f5eb9286d7adf03_140x140.png"
90285,"Bruno Henrique","Santos","Atacante","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_140x140.png"
78577,"Ricardinho","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/ba1f77e4ae44828776842c90f1e2bdb9_140x140.png"
90569,"Yuri","Santos","Meia","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_140x140.png"
78897,"Naldo","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/04/17/ce7334697738faf901591dd010ddd96e_140x140.png"
90566,"Rafael Longuine","Santos","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/a52118fd8d0113f791cfd53dc129265a_140x140.png"
95798,"Gustavo Bochecha","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2017/05/11/fc43f1baa7f4e4d8e73b07ba4f24137e_140x140.png"
92094,"Diogo Vitor","Santos","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/bd6ee23c30357b96cfd95842c9fb06e3_140x140.jpeg"
88125,"Yuri","Botafogo","Lateral","https://s.glbimg.com/es/sde/f/2017/04/18/8bac23f3df250a620bd6c580564b33ee_140x140.png"
80975,"Romário ","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/04/17/8ccd6c73e107d6537fe357bb0a4d139c_140x140.png"
92180,"Jair Ventura","Santos","Técnico","https://s.glbimg.com/es/sde/f/2018/03/21/10609de2a8557beb4ca271f2a8ae1f90_140x140.png"
79336,"Romário Rodrigues","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/04/19/1f87f72251e14f9c2809c75a3344e279_140x140.jpeg"
79967,"Rafael Carioca","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/03/15/3c82c6126e8d731e3055df81cee8164b_140x140.png"
93368,"Lucas Veríssimo","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_140x140.png"
82469,"Douglas Coutinho ","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/01/da47ba5c199a3ad585a9c4ca150150bb_140x140.png"
84509,"Valdo","Ceará","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/15/6a8b1b281c0ff28c999b40261889b31b_140x140.png"
88669,"Leandro Carvalho","Botafogo","Atacante","https://s.glbimg.com/es/sde/f/2018/03/20/3c3e1670caaa42e1d80975fa275dc95d_140x140.png"
96966,"Arthur Gomes","Santos","Atacante","https://s.glbimg.com/es/sde/f/2017/05/02/0dce55b5ca74aab8f37b77c936bdc107_140x140.png"
89930,"Andrigo","Sport","Meia","https://s.glbimg.com/es/sde/f/2018/04/09/eb909473a1499ceb91cd8c466f192cfd_140x140.png"
94044,"John Victor","Santos","Goleiro","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_140x140.png"
86536,"Richardson","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/0af208cf6d82ce8f788032087c3d2e19_140x140.png"
38311,"Márcio Araújo","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2018/03/02/e9caaeeaca6f6814e4b5092423294e48_140x140.png"
94156,"Diego Pituca","Santos","Meia","https://s.glbimg.com/es/sde/f/2018/04/19/7bba22878f1c056667fb7cd058932121_140x140.jpeg"
100651,"Rodrygo","Santos","Atacante","https://s.glbimg.com/es/sde/f/2017/11/01/b8128d3d5db5325dc238cadc67c28342_140x140.png"
42232,"Amaral","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/05/08/d967be031145a156a67e168aaeecb1fa_140x140.png"
91644,"Rafinha","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/c4478d4a2dd3cddeff0ae2f6e49a1d61_140x140.png"
92171,"Arthur","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/01/978818110a64bf6ca065f7815566b18f_140x140.png"
100652,"Yuri Alberto","Santos","Atacante","https://s.glbimg.com/es/sde/f/2017/11/01/608ab50db3905056d250d24179175192_140x140.png"
92496,"Raul","Ceará","Meia","https://s.glbimg.com/es/sde/f/2015/08/25/bd344f2083d946aa34a8013e779ccfe9_140x140.jpeg"
83963,"Leandro Canhoto","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/01/4e144d85d1a5d5081532590cc8ae6160_140x140.png"
101579,"Robson Bambu","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/21/4a56b09da882bdb076967af1ae36a13f_140x140.png"
100800,"Emerson Barbosa","Santos","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/412270f069daea4bf712a92e52a6a14e_140x140.png"
100746,"Matheus Guedes","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2017/11/21/beea04b2739626d19d9a6c24da40762e_140x140.png"
50645,"Eduardo","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2018/03/02/ba7873a63732d2a0a49ccd7fe5d47b5c_140x140.png"
50313,"Elicarlos","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2018/03/02/d21178976a5547f864a98aa5cdd36dc9_140x140.png"
101580,"Lucas Lourenço","Santos","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_140x140.png"
63110,"Alan Ruschel","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/04/24/5445b9aabe74f7acf2c52104cb6270ff_140x140.png"
81898,"Osman","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2017/04/25/f608122b61891f2ab13ba0015367cfb5_140x140.png"
51042,"Apodi","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_140x140.png"
63128,"Douglas","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2017/09/06/6035aba70a37b419f328746b48c3bc46_140x140.png"
83048,"Rafael Thyere","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/02/32cdd642c6459675c398aebd6ba1ded7_140x140.png"
99595,"Patrick","Ceará","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/15/71af31760fbb19f7b43c7714bbecd941_140x140.png"
68917,"Vinicius","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2018/03/02/d00026e6cf3c0dd54238f97ea84534ae_140x140.png"
94503,"Luidy","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/15/6b5bab450e4de58516035a7923b3c352_140x140.png"
101708,"Felipe Jonatan","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/03/01/2eff2434ed6d5c126aa674e45cdd5f45_140x140.png"
86863,"Luiz Otávio ","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/25/239f4dc20386b0bc2988aa004f7c02b7_140x140.png"
69008,"Neto","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2016/04/27/f217614f7ad8e77684e58501d147fa3a_140x140.png"
86508,"Jandrei","Chapecoense","Goleiro","https://s.glbimg.com/es/sde/f/2017/05/04/e34c217d3230604bddf15c133fde3fd2_140x140.png"
102146,"Matheus Lira","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/fb71264b7c77dff29719dcc9f6408bb5_140x140.png"
73918,"Canteros","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/08/26/8b500e8c0826bd7c342137f3449ddb7d_140x140.png"
90768,"Fabrício Bruno","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_140x140.png"
90061,"Bruno Pacheco","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2018/03/02/53732593d2691734cd2a2fa6ae7f16a9_140x140.png"
74060,"Luiz Antonio ","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/04/24/470fd6292588f4385e9c32a3aeef091c_140x140.png"
94207,"Guilherme","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2018/03/07/2c34315dfa746e02e2fa9f8a74e1dc81_140x140.png"
37306,"Gilson Kleina","Chapecoense","Técnico","https://s.glbimg.com/es/sde/f/2018/03/02/86350cc46965a483a2b3f7a6e31cf52a_140x140.png"
97535,"Hiago","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/24/f7869b26b810fd7e1e0fc61465eca493_140x140.png"
78991,"Moisés Ribeiro","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_140x140.png"
73620,"Bruno Alves","São Paulo","Zagueiro","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_140x140.png"
98484,"Kanu","Botafogo","Zagueiro","https://s.glbimg.com/es/sde/f/2018/01/03/1d3c6844a28857eb6d3b9d6d513db6ac_140x140.jpeg"
95638,"Marcelo Benevenuto","Botafogo","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/18/bcd7b8ce7931a3995c1ac8aaacd657b5_140x140.png"
94286,"Perotti","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_140x140.png"
38279,"Wellington Paulista","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2017/04/25/063a393c23a936c42fa8d9c6ee455747_140x140.png"
73766,"Diego Aguirre","São Paulo","Técnico","https://s.glbimg.com/es/sde/f/2018/03/26/187f8c6b563aca4a07634274588e2e6a_140x140.png"
79276,"Nery Bareiro","Chapecoense","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/02/1735f09fc73e180baab6c1cde6826333_140x140.png"
90843,"Elias","Chapecoense","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_140x140.png"
101421,"Igor Campos","Chapecoense","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/08/f50a9cd12600a0c856efee1082703b40_140x140.png"
79892,"Nenén","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_140x140.png"
98420,"Bruno","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2018/03/02/c5a6adf7d1fb6b476a3ea948bdf498fb_140x140.png"
97352,"Pachu","Botafogo","Atacante","https://s.glbimg.com/es/sde/f/2017/04/18/3b72e5cbc1cbcacc5bcaa528f2e598d9_140x140.png"
98412,"Tiepo","Chapecoense","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/02/f4ca6b64f2649225fbc866aebf3157ec_140x140.png"
80326,"Ivan","Chapecoense","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/02/66a482ddf5f5b00b5076d67a507c88ed_140x140.png"
98421,"Kendy","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2018/03/08/b7e98513918f25e4e2c6dfba1ebeb93b_140x140.png"
80140,"Nadson","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_140x140.png"
99921,"Khevin","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2018/03/08/88f9d75b389c210d82ac0150b875177a_140x140.png"
80337,"Arthur ","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_140x140.png"
89883,"Dodi","Fluminense","Meia","https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_140x140.png"
87732,"Carlos Henrique","Sport","Atacante","https://s.glbimg.com/es/sde/f/2018/04/27/b4784a166a08e0a628c13b326e4216ef_140x140.png"
84847,"Luan Peres ","Fluminense","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/20/235093fe46cb2a4a620710e4f40e9052_140x140.png"
38287,"Roger","Corinthians","Atacante","https://s.glbimg.com/es/sde/f/2018/04/20/191fa97ef9fa9152ad4a8b2ed77e1eee_140x140.png"
84761,"Claudinei Oliveira","Sport","Técnico","https://s.glbimg.com/es/sde/f/2018/04/27/01600179bedbd202493bb520c8123ae3_140x140.png"
91203,"Éder ","Atlético-PR","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/25/9c24eef6db7bc6f134fefb1a2342e6f6_140x140.png"
87192,"Zeca","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/04/24/ef12015cf94f9b6c7ab39c4b092ba4a4_140x140.png"
38508,"Eder Luis","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/05/02/632e0449b03de2d0c40106ac608a3b24_140x140.png"
62127,"Wallyson","Vitória","Atacante","https://s.glbimg.com/es/sde/f/2018/04/27/f013d92df6652366b0136490d4349934_140x140.png"
86928,"David","Paraná","Goleiro","https://s.glbimg.com/es/sde/f/2018/01/17/3a2ee080d872c811472100e21561a757_140x140.jpeg"
91102,"Flávio","Bahia","Meia","https://s.glbimg.com/es/sde/f/2018/05/01/3c063c1b3d589634d699c80695341bff_140x140.png"
95288,"Bruno Xavier","Corinthians","Atacante","https://s.glbimg.com/es/sde/f/2018/05/01/47c26f3cbf7151fcd9135fe4b3db918c_140x140.png"
93482,"Patrick Brey","Cruzeiro","Lateral","https://s.glbimg.com/es/sde/f/2018/05/01/5df01eaeeaf7a0d6c2326886a6199cbe_140x140.png"
96870,"Emerson","Atlético-MG","Lateral","https://s.glbimg.com/es/sde/f/2018/05/02/e6ac5064048c2847351bacf000cd76bd_140x140.png"
81543,"Josué","Vitória","Zagueiro","https://s.glbimg.com/es/sde/f/2018/05/02/e08455fd7336e190c23092bc3f442699_140x140.png"
102607,"Nathan","Fluminense","Zagueiro","https://s.glbimg.com/es/sde/f/2018/05/02/b1fe0e90c222778404cd655409251c2b_140x140.png"
102599,"Thiaguinho","Corinthians","Meia","https://s.glbimg.com/es/sde/f/2018/05/01/626ee3be32932606c827bac556a75b1e_140x140.png"
102597,"Jonathan","Botafogo","Lateral",NA
102686,"Yago Darub","Flamengo","Goleiro",NA
102609,"Fernando Castro","Bahia","Goleiro","https://s.glbimg.com/es/sde/f/2018/05/08/0f86aca3ef3d3207a6f1fa03c4f08be7_140x140.png"
95958,"<cd>talo","Bahia","Atacante","https://s.glbimg.com/es/sde/f/2018/05/08/edabbe9d6fece85f1567311af9ca93e1_140x140.png"
95131,"Bill","Atlético-PR","Atacante","https://s.glbimg.com/es/sde/f/2018/05/15/0617ee23d3f6f13fb4bfcdcb786601b9_140x140.png"
97969,"Marcos Vinícius ","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2018/05/17/5821104539e471cb543e8668646b2c01_140x140.png"
100898,"Vitinho","Cruzeiro","Lateral",NA
96049,"Caprini","Atlético-PR","Atacante","https://s.glbimg.com/es/sde/f/2018/05/18/974cf193c41e59553e84f947ddaab668_140x140.png"
70323,"Jorginho","Ceará","Técnico","https://s.glbimg.com/es/sde/f/2018/05/21/ec2bd5f52d019cb6b988729e09d536f9_140x140.png"
77552,"Osmar Loss","Corinthians","Técnico","https://s.glbimg.com/es/sde/f/2018/05/23/01c6dae8fee10d4a5a525a2c245e55a7_140x140.png"
95875,"Hugo Borges","Vasco","Atacante","https://s.glbimg.com/es/sde/f/2018/05/25/def7dfac361885514c4de1eab5329df3_140x140.png"
102719,"Moresche","Vasco","Meia","https://s.glbimg.com/es/sde/f/2018/05/29/1062a53533bc3381effc250b52595038_140x140.png"
99016,"Valdir","Vasco","Técnico","https://s.glbimg.com/es/sde/f/2017/08/24/f5d33aae8e150792ad4c4f3846276634_140x140.png"
101720,"Miranda","Vasco","Zagueiro","https://s.glbimg.com/es/sde/f/2018/05/27/7dc254662b52f3b613edd252c303d1fc_140x140.png"
101759,"Miullen","Chapecoense","Atacante","https://s.glbimg.com/es/sde/f/2018/02/19/65888ef6fba2dcef3bf7e479aedbe4aa_140x140.png"
102594,"Kevin","Atlético-MG","Lateral","https://s.glbimg.com/es/sde/f/2018/06/05/0dfbab426db713cedfdf9597abbc9791_140x140.png"
102655,"Diego","Vitória","Goleiro",NA
102771,"Rodrigo Fernandes","Vasco","Meia","https://s.glbimg.com/es/sde/f/2018/05/30/b215792fd60b00daf1655f057defed68_140x140.png"
72588,"Lisca","Ceará","Técnico","https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_140x140.png"
81794,"Cláudio Prates","Bahia","Técnico","https://s.glbimg.com/es/sde/f/2018/06/05/97c3816b8b5e9e06f221af1c998fe016_140x140.png"
86615,"Malcoon","América-MG","Lateral","https://s.glbimg.com/es/sde/f/2015/05/07/69c5d890c1338b62d5a46963c3c32ab1_140x140.jpeg"
86951,"Nathan","Vasco","Atacante",NA
89224,"Barreto","Chapecoense","Meia","https://s.glbimg.com/es/sde/f/2018/01/23/a61c55a3c618825f6d837c79ffc0876c_140x140.jpeg"
91130,"Fernandinho","Bahia","Atacante","https://s.glbimg.com/es/sde/f/2018/06/05/50d5be5e02ead78433958ab1d1389752_140x140.png"
97459,"Luis Henrique","América-MG","Zagueiro","https://s.glbimg.com/es/sde/f/2018/06/05/f468a62494928820ad0f8123756afdf3_140x140.png"
97522,"Lepu","Bahia","Meia","https://s.glbimg.com/es/sde/f/2018/06/05/664e239f7dce6e6497a82d094f42723a_140x140.png"
97931,"Felipinho","América-MG","Lateral","https://s.glbimg.com/es/sde/f/2018/06/05/c3642a3c616e9a283af3bfee7f2dee6b_140x140.png"
