"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name"
"655","Fernando Buttenbender Prass","Fernando Prass","https://s.glbimg.com/es/sde/f/2016/05/01/493488441bb751ad5dbdb042a318599f_FORMATO.png",38140,1,"PAL","gol","Nulo",0,12,0,0,0,"Palmeiras"
"656","Willian Gomes de Siqueira","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,1,"PAL","ata","Provável",0,10,0,0,0,"Palmeiras"
"657","Marcos Luis Rocha Aquino","Marcos Rocha","https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_FORMATO.jpeg",63013,1,"PAL","lat","Provável",0,15,0,0,0,"Palmeiras"
"658","Jean Raphael Vanderlei Moreira","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,1,"PAL","lat","Nulo",0,7,0,0,0,"Palmeiras"
"659","Iago Amaral Borduchi","Iago","https://s.glbimg.com/es/sde/f/2018/04/09/733606405d1966bcc1ea11b6d2790ec5_FORMATO.png",97868,1,"INT","lat","Provável",0,6,0,0,0,"Internacional"
"660","Ruan Gregório Teixeira","Ruan","https://s.glbimg.com/es/sde/f/2018/04/09/7d0b926d93b0a688e0bec075b8cf9532_FORMATO.png",97783,1,"INT","lat","Nulo",0,3,0,0,0,"Internacional"
"661","Eduardo Pereira Rodrigues","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,1,"PAL","ata","Provável",0,25,0,0,0,"Palmeiras"
"662","Alejandro Abraham Guerra Morales","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,1,"PAL","mei","Nulo",0,7,0,0,0,"Palmeiras"
"663","Bruno Henrique Corsini","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg",70944,1,"PAL","mei","Provável",0,9,0,0,0,"Palmeiras"
"664","Jailson Marcelino dos Santos","Jailson","https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_FORMATO.png",72290,1,"PAL","gol","Provável",0,14,0,0,0,"Palmeiras"
"665","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,1,"PAL","mei","Nulo",0,7,0,0,0,"Palmeiras"
"666","Diogo Barbosa Mendanha","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2018/03/01/0548d1925fd96270e520ea3b69e42e7b_FORMATO.png",70916,1,"PAL","lat","Nulo",0,15,0,0,0,"Palmeiras"
"667","Weverton Pereira da Silva","Weverton","https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_FORMATO.png",71631,1,"PAL","gol","Nulo",0,10,0,0,0,"Palmeiras"
"668","Lucas Rafael Araujo Lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_FORMATO.png",80583,1,"PAL","mei","Provável",0,13,0,0,0,"Palmeiras"
"669","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2018/03/21/f5eb1f78647571d7e58db6a03eb7b42f_FORMATO.png",50369,1,"PAR","mei","Provável",0,5,0,0,0,"Paraná"
"670","Luan Garcia Teixeira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,1,"PAL","zag","Nulo",0,5,0,0,0,"Palmeiras"
"671","Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2018/03/01/212d053449b688cbf5c418199f7d8e8d_FORMATO.png",79437,1,"PAL","tec","Provável",0,13,0,0,0,"Palmeiras"
"672","William de Oliveira Pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,1,"INT","ata","Contundido",0,8,0,0,0,"Internacional"
"673","Mayke Rocha de Oliveira","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,1,"PAL","lat","Nulo",0,7,0,0,0,"Palmeiras"
"674","Marcos da Silva França","Keno","https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png",86485,1,"PAL","ata","Nulo",0,10,0,0,0,"Palmeiras"
"675","Miguel Angel Borja Hernandez","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,1,"PAL","ata","Provável",0,15,0,0,0,"Palmeiras"
"676","Hyoran Kaue Dalmoro","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,1,"PAL","mei","Nulo",0,3,0,0,0,"Palmeiras"
"677","Moisés Lima Magalhães","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,1,"PAL","mei","Nulo",0,11,0,0,0,"Palmeiras"
"678","Victor Luis Chuab Zamblauskas","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,1,"PAL","lat","Provável",0,9,0,0,0,"Palmeiras"
"679","José Carlos Ferreira Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/09/04/19704caddfab14aadf71ca75df321f57_FORMATO.jpeg",92182,1,"PAL","zag","Nulo",0,6,0,0,0,"Palmeiras"
"680","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,1,"PAL","mei","Nulo",0,8,0,0,0,"Palmeiras"
"681","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2018/03/01/5164c0cac2482effcc7b73c50d720aaa_FORMATO.png",86972,1,"PAL","zag","Nulo",0,3,0,0,0,"Palmeiras"
"682","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2018/03/01/7d136da5ad6a68f1279a5a3bc3c16615_FORMATO.png",83615,1,"PAL","zag","Provável",0,8,0,0,0,"Palmeiras"
"683","Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",93146,1,"PAL","mei","Nulo",0,1,0,0,0,"Palmeiras"
"684","Artur Victor Guimarães","Artur","https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_FORMATO.png",95799,1,"PAL","ata","Nulo",0,3,0,0,0,"Palmeiras"
"685","Daniel Cerântula Fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,1,"PAL","gol","Nulo",0,2,0,0,0,"Palmeiras"
"686","Deyverson Brum Silva Acosta","Deyverson","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_FORMATO.jpeg",92708,1,"PAL","ata","Nulo",0,6,0,0,0,"Palmeiras"
"687","Lucas Esteves de Souza","Esteves","https://s.glbimg.com/es/sde/f/2017/12/02/1506a1501f5670d8841c320d2456e45d_FORMATO.png",100846,1,"PAL","lat","Nulo",0,1,0,0,0,"Palmeiras"
"688","Aníbal Gabriel Vega da Silva","Aníbal","https://s.glbimg.com/es/sde/f/2017/12/02/fefa8b7d5270b00509e86279efdf2c9f_FORMATO.png",100847,1,"PAL","ata","Nulo",0,1,0,0,0,"Palmeiras"
"689","Gabriel Vinícius de Oliveira Furtado","Gabriel Furtado","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg",97322,1,"PAL","mei","Nulo",0,2,0,0,0,"Palmeiras"
"690","Alan de Souza Guimarães","Alanzinho","https://s.glbimg.com/es/sde/f/2017/12/02/2f1ae5575738c09ceb9e0a585385faa1_FORMATO.png",100845,1,"PAL","mei","Nulo",0,3,0,0,0,"Palmeiras"
"691","Fernando dos Santos Pedro","Fernando","https://s.glbimg.com/es/sde/f/2017/11/07/d081ce975ed7d292f4afc59f1469d857_FORMATO.png",100695,1,"PAL","ata","Nulo",0,2,0,0,0,"Palmeiras"
"692","Pedro Henrique de Oliveira Correira","Pedrão","https://s.glbimg.com/es/sde/f/2017/09/14/f98ef7fba472b456f28c1888c9e392e5_FORMATO.jpeg",100322,1,"PAL","zag","Nulo",0,2,0,0,0,"Palmeiras"
"693","Vitor Eduardo da Silva Matos","Vitão","https://s.glbimg.com/es/sde/f/2017/12/02/4d449cbc6b7323b7652ea2ab5c68e8aa_FORMATO.png",97900,1,"PAL","zag","Nulo",0,2,0,0,0,"Palmeiras"
"694","Guilherme Vieira","Guilherme Vieira","https://s.glbimg.com/es/sde/f/2017/12/02/4f51d2cd317db553d2b03d1df58350a2_FORMATO.png",100849,1,"PAL","ata","Nulo",0,1,0,0,0,"Palmeiras"
"695","Antônio Carlos Cunha Capocasali Júnior","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,1,"PAL","zag","Provável",0,9,0,0,0,"Palmeiras"
"696","Luan Cândido de Almeida","Luan Cândido","https://s.glbimg.com/es/sde/f/2017/12/02/e7ddf5812ba39b07d5ce1a4b9475ebd0_FORMATO.png",100848,1,"PAL","lat","Nulo",0,1,0,0,0,"Palmeiras"
"697","José Luis dos Santos Pinto","Zezinho","https://s.glbimg.com/es/sde/f/2018/03/21/20af82e27e6699c69e9458932cd76ae4_FORMATO.png",63208,1,"PAR","mei","Nulo",0,6,0,0,0,"Paraná"
"698","Rayan Poltronieri Pereira","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,1,"PAR","zag","Provável",0,4,0,0,0,"Paraná"
"699","Luis Carlos Dallastella","Luis Carlos","https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_FORMATO.png",73413,1,"PAR","gol","Nulo",0,2,0,0,0,"Paraná"
"700","Mário Rogério Reis Micale ","Rogério Micale","https://s.glbimg.com/es/sde/f/2018/03/21/b716462900fb6d306d797525d21c94c2_FORMATO.png",70526,1,"PAR","tec","Provável",0,4,0,0,0,"Paraná"
"701","Rafael Elias da Silva","Papagaio","https://s.glbimg.com/es/sde/f/2018/03/08/82641224cdb23ce7f862168d4a3374ad_FORMATO.png",102302,1,"PAL","ata","Nulo",0,2,0,0,0,"Palmeiras"
"702","Richard de Oliveira da Costa","Richard","https://s.glbimg.com/es/sde/f/2018/03/21/dafe5b45d701a96a952c6fb9a210aff9_FORMATO.png",78851,1,"PAR","gol","Provável",0,5,0,0,0,"Paraná"
"703","Jorge Daniel González Marquet","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,1,"PAR","mei","Nulo",0,3,0,0,0,"Paraná"
"704","Hueglo Neris dos Santos","Neris","https://s.glbimg.com/es/sde/f/2018/03/21/4d1c5effb092a5e5b8e386cbd44d4cc5_FORMATO.png",83786,1,"PAR","zag","Nulo",0,5,0,0,0,"Paraná"
"705","Leandro Vilela Sales Teixeira","Leandro Vilela","https://s.glbimg.com/es/sde/f/2018/03/21/9a68c6d8db51f7e6b517b1b536fcfece_FORMATO.png",88687,1,"PAR","mei","Nulo",0,4,0,0,0,"Paraná"
"706","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2018/03/21/bb96e12d42dead8632e9cf0a06183eec_FORMATO.png",78866,1,"PAR","ata","Nulo",0,3,0,0,0,"Paraná"
"707","Leonardo Da Silva Passos","Léo Passos","https://s.glbimg.com/es/sde/f/2017/07/11/fbe688c63b6551ed75ef01b265cfa917_FORMATO.png",99878,1,"PAL","ata","Nulo",0,2,0,0,0,"Palmeiras"
"708","José Rafael do Nascimento Santos","Rafael","https://s.glbimg.com/es/sde/f/2018/03/21/2e7df6a6eb4a6284ac6fd38308bde1c3_FORMATO.png",88388,1,"PAR","zag","Nulo",0,2,0,0,0,"Paraná"
"709","Felipe Augusto Ferreira Batista","Felipe Augusto","https://s.glbimg.com/es/sde/f/2018/03/21/995978419e90d2d7e0b7b0f9ddb1960b_FORMATO.png",89370,1,"PAR","ata","Nulo",0,4,0,0,0,"Paraná"
"710","Thiago Rodrigues de Oliveira Nogueira","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_FORMATO.png",73414,1,"PAR","gol","Nulo",0,5,0,0,0,"Paraná"
"711","Charles Luis Reiter","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,1,"PAR","zag","Nulo",0,6,0,0,0,"Paraná"
"712","Guilherme Bitencourt da Silva","Guilherme Biteco","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_FORMATO.png",79064,1,"PAR","mei","Nulo",0,6,0,0,0,"Paraná"
"713","Alex Paulo Menezes Santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,1,"PAR","mei","Nulo",0,3,0,0,0,"Paraná"
"714","Matheus Pereira da Silva","Matheus Pereira","https://s.glbimg.com/es/sde/f/2018/03/21/ad408da8f4100c9ef932e2e8a0936c71_FORMATO.png",90370,1,"PAR","mei","Nulo",0,5,0,0,0,"Paraná"
"715","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,1,"PAR","lat","Provável",0,5,0,0,0,"Paraná"
"716","Igor Aquino da Silva","Igor","https://s.glbimg.com/es/sde/f/2018/03/21/95c075f33312c6b483847dc688deac80_FORMATO.png",91639,1,"PAR","lat","Nulo",0,2,0,0,0,"Paraná"
"717","Lucas Fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2018/03/21/4971219d5e41791135191d49d8b2f309_FORMATO.png",90899,1,"PAR","ata","Nulo",0,5,0,0,0,"Paraná"
"718","Luan Viana Patrocinio","Luan Viana","https://s.glbimg.com/es/sde/f/2018/03/21/6531d512f51828ffbedf2dd826d724d3_FORMATO.png",84310,1,"PAR","ata","Provável",0,2,0,0,0,"Paraná"
"719","Guilherme de Melo Silva","Minho","https://s.glbimg.com/es/sde/f/2018/03/21/d701df57b28257da319115f554f52332_FORMATO.png",94719,1,"PAR","ata","Nulo",0,2,0,0,0,"Paraná"
"720","Vitor Correia da Silva","Vitor Feijão","https://s.glbimg.com/es/sde/f/2018/03/21/8846f41b2d1509576c92553c947271b8_FORMATO.png",93005,1,"PAR","ata","Nulo",0,4,0,0,0,"Paraná"
"721","Jucimar José Teixeira","Alemão","https://s.glbimg.com/es/sde/f/2018/03/21/ecf8e02cb48abb51def8317442e58822_FORMATO.png",92054,1,"PAR","lat","Provável",0,6,0,0,0,"Paraná"
"722","Diego Gonçalves","Diego","https://s.glbimg.com/es/sde/f/2018/03/21/33da0919d9e2b3d806a65e1b36b5eb10_FORMATO.png",90540,1,"PAR","ata","Nulo",0,5,0,0,0,"Paraná"
"723","Jhony Douglas Santiago","Jhony","https://s.glbimg.com/es/sde/f/2018/03/30/f92c7e5e3b35b0f9a53167837c56385d_FORMATO.jpeg",95484,1,"PAR","mei","Contundido",0,3,0,0,0,"Paraná"
"724","Gabriel Pires de Oliveira","Gabriel Pires","https://s.glbimg.com/es/sde/f/2018/03/21/13a5b6a7ba6b442bdc5769461ae475be_FORMATO.png",96559,1,"PAR","mei","Nulo",0,4,0,0,0,"Paraná"
"725","Wesley Dias Claudino","Wesley Dias","https://s.glbimg.com/es/sde/f/2018/03/21/bd01b16a7f9c3c1d4858cc8ada530b69_FORMATO.png",97154,1,"PAR","mei","Provável",0,3,0,0,0,"Paraná"
"726","Ozealisson Santos Gomes","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/6ba58fa136715046b220f0b851bb33bc_FORMATO.png",95210,1,"PAR","lat","Nulo",0,3,0,0,0,"Paraná"
"727","Marcelo David Báez Casco","Báez","https://s.glbimg.com/es/sde/f/2018/03/21/9be3f44890b3185c67afbd3e71dd96b2_FORMATO.png",93050,1,"PAR","lat","Nulo",0,4,0,0,0,"Paraná"
"728","Marcio Marcelo Leite Júnior","Marcio","https://s.glbimg.com/es/sde/f/2018/03/21/807c20ec04654487074ba561912791c6_FORMATO.png",97538,1,"PAR","zag","Nulo",0,5,0,0,0,"Paraná"
"729","Jhonny Lucas Flora Barboza ","Jhonny Lucas","https://s.glbimg.com/es/sde/f/2018/03/21/1891e9e504ce289621d56cf6db5ba93d_FORMATO.png",99994,1,"PAR","mei","Nulo",0,3,0,0,0,"Paraná"
"730","Rodrigo Porto Bezerra","Rodrigo Carioca","https://s.glbimg.com/es/sde/f/2018/03/21/27386739edf89daf806db47ef25813e6_FORMATO.png",102107,1,"PAR","ata","Nulo",0,1,0,0,0,"Paraná"
"731","Renato Dirnei Florêncio","Renato","https://s.glbimg.com/es/sde/f/2017/05/02/ce9c1e5d21a2efec50dbdc2870d5a8c9_FORMATO.png",38908,1,"SAN","mei","Dúvida",0,9,0,0,0,"Santos"
"732","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",50317,1,"SAN","zag","Provável",0,12,0,0,0,"Santos"
"733","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",51318,1,"SAN","mei","Nulo",0,3,0,0,0,"Santos"
"734","Warley Armentano dos Santos","Warley","https://s.glbimg.com/es/sde/f/2018/03/21/7705907f8c2e165833f499e7143111f5_FORMATO.png",102294,1,"PAR","mei","Nulo",0,1,0,0,0,"Paraná"
"735","José Rodolfo Pires Ribeiro","Dodô","https://s.glbimg.com/es/sde/f/2018/03/21/651f1bf4b51db0c365f67cbdc4d37b19_FORMATO.png",68727,1,"SAN","lat","Provável",0,10,0,0,0,"Santos"
"736","Vanderlei Farias da Silva","Vanderlei","https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_FORMATO.png",62121,1,"SAN","gol","Provável",0,23,0,0,0,"Santos"
"737","Eduardo Colcenti Antunes","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/03/21/dabe2b4a217de06ee78763efe55de2f0_FORMATO.png",70360,1,"SAN","ata","Provável",0,10,0,0,0,"Santos"
"738","Victor Ferraz Macedo","Victor Ferraz","https://s.glbimg.com/es/sde/f/2016/05/01/58576d141c8216fac9dedb1df391d5e8_FORMATO.png",70046,1,"SAN","lat","Nulo",0,11,0,0,0,"Santos"
"739","Emiliano Gabriel Vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_FORMATO.jpeg",68745,1,"SAN","mei","Nulo",0,7,0,0,0,"Santos"
"740","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_FORMATO.png",78248,1,"SAN","zag","Nulo",0,5,0,0,0,"Santos"
"741","Murillo Barbosa Lopes","Murillo Lopes","https://s.glbimg.com/es/sde/f/2018/03/21/e2ec7f5249ed4e20ba954475be6bdd08_FORMATO.png",101199,1,"PAR","gol","Nulo",0,2,0,0,0,"Paraná"
"742","Cléber Janderson Pereira Reis","Cléber Reis","https://s.glbimg.com/es/sde/f/2018/04/04/dc95b04e84b6a599ba554f9f4c93f451_FORMATO.png",72376,1,"PAR","zag","Provável",0,5,0,0,0,"Paraná"
"743","Alison Lopes Ferreira","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,1,"SAN","mei","Provável",0,8,0,0,0,"Santos"
"744","Jonathan Copete Valencia","Copete","https://s.glbimg.com/es/sde/f/2017/05/02/38284b2eba393aa675069aff35def330_FORMATO.png",77959,1,"SAN","ata","Nulo",0,9,0,0,0,"Santos"
"745","Leonardo Cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2017/05/02/6694b4703f10f789b166d7ca4f6f764e_FORMATO.png",70986,1,"SAN","mei","Dúvida",0,5,0,0,0,"Santos"
"746","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png",79035,1,"SAN","zag","Nulo",0,4,0,0,0,"Santos"
"747","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_FORMATO.png",85425,1,"SAN","gol","Nulo",0,2,0,0,0,"Santos"
"748","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,1,"SAN","mei","Nulo",0,11,0,0,0,"Santos"
"749","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",78548,1,"SAN","mei","Dúvida",0,7,0,0,0,"Santos"
"750","Bruno Henrique Pinto","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png",90285,1,"SAN","ata","Contundido",0,18,0,0,0,"Santos"
"751","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2018/03/21/a52118fd8d0113f791cfd53dc129265a_FORMATO.png",90566,1,"SAN","mei","Nulo",0,3,0,0,0,"Santos"
"752","Diogo Vitor da Cruz","Diogo Vitor","https://s.glbimg.com/es/sde/f/2018/03/21/bd6ee23c30357b96cfd95842c9fb06e3_FORMATO.jpeg",92094,1,"SAN","ata","Nulo",0,2,0,0,0,"Santos"
"753","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,1,"SAN","mei","Nulo",0,4,0,0,0,"Santos"
"754","Vladimir Orlando Cardoso de Araújo Filho","Vladimir","https://s.glbimg.com/es/sde/f/2016/05/01/961c8216a0f294aa3cfbee03eaa996db_FORMATO.png",69040,1,"SAN","gol","Nulo",0,6,0,0,0,"Santos"
"755","Gabriel Barbosa Almeida","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_FORMATO.png",83257,1,"SAN","ata","Provável",0,16,0,0,0,"Santos"
"756","Jair Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/03/21/10609de2a8557beb4ca271f2a8ae1f90_FORMATO.png",92180,1,"SAN","tec","Provável",0,11,0,0,0,"Santos"
"757","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2018/03/21/9e4ccd415d2f178b61a3fca9b13ce710_FORMATO.png",90651,1,"SAN","ata","Nulo",0,6,0,0,0,"Santos"
"758","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,1,"SAN","lat","Nulo",0,5,0,0,0,"Santos"
"759","Arthur Gomes Lourenço","Arthur Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/0dce55b5ca74aab8f37b77c936bdc107_FORMATO.png",96966,1,"SAN","ata","Dúvida",0,5,0,0,0,"Santos"
"760","Matheus Gabriel Guedes Caetano","Matheus Guedes","https://s.glbimg.com/es/sde/f/2017/11/21/beea04b2739626d19d9a6c24da40762e_FORMATO.png",100746,1,"SAN","zag","Nulo",0,2,0,0,0,"Santos"
"761","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",94044,1,"SAN","gol","Nulo",0,1,0,0,0,"Santos"
"762","Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",93368,1,"SAN","zag","Provável",0,5,0,0,0,"Santos"
"763","Emerson Barbosa Rodrigues Dos Santos","Emerson Barbosa","https://s.glbimg.com/es/sde/f/2018/03/21/412270f069daea4bf712a92e52a6a14e_FORMATO.png",100800,1,"SAN","lat","Nulo",0,1,0,0,0,"Santos"
"764","Rodrygo Silva de Goes","Rodrygo","https://s.glbimg.com/es/sde/f/2017/11/01/b8128d3d5db5325dc238cadc67c28342_FORMATO.png",100651,1,"SAN","ata","Provável",0,8,0,0,0,"Santos"
"765","Yuri Alberto Monteiro da Silva","Yuri Alberto","https://s.glbimg.com/es/sde/f/2017/11/01/608ab50db3905056d250d24179175192_FORMATO.png",100652,1,"SAN","ata","Nulo",0,3,0,0,0,"Santos"
"766","Diego Cristiano Evaristo","Diego Pituca","https://s.glbimg.com/es/sde/f/2018/01/30/7f44e00406c397974f8334addc8dff76_FORMATO.jpeg",94156,1,"SAN","mei","Nulo",0,1,0,0,0,"Santos"
"767","Robson Alves de Barros","Robson Bambu","https://s.glbimg.com/es/sde/f/2018/03/21/4a56b09da882bdb076967af1ae36a13f_FORMATO.png",101579,1,"SAN","zag","Nulo",0,1,0,0,0,"Santos"
"768","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,1,"SAO","lat","Nulo",0,4,0,0,0,"São Paulo"
"769","Guilherme Nunes da Silva","Guilherme Nunes","https://s.glbimg.com/es/sde/f/2018/03/21/e809b7a08c5c888a6245a275eb647cfc_FORMATO.png",101912,1,"SAN","mei","Nulo",0,1,0,0,0,"Santos"
"770","Lucas Lourenço Andrade","Lucas Lourenço","https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png",101580,1,"SAN","mei","Nulo",0,1,0,0,0,"Santos"
"771","Gabriel Calabres Nunes","Gabriel Calabres","https://s.glbimg.com/es/sde/f/2018/03/21/102f61ab59ad560399a8b6a18b85e9dc_FORMATO.png",101911,1,"SAN","mei","Nulo",0,3,0,0,0,"Santos"
"772","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2018/01/12/4dcb779ba72ed335cc606e62151d6a8e_FORMATO.png",50324,1,"SAO","mei","Nulo",0,8,0,0,0,"São Paulo"
"773","Anderson Luiz de Carvalho","Nenê","https://s.glbimg.com/es/sde/f/2018/03/11/aa91f2ba09caaa98df783cd528f1955a_FORMATO.png",38913,1,"SAO","mei","Dúvida",0,11,0,0,0,"São Paulo"
"774","Anderson Vieira Martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2018/03/11/52e391e51311c7369cb27a17c9399207_FORMATO.png",52618,1,"SAO","zag","Nulo",0,9,0,0,0,"São Paulo"
