A,Apelido,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,media,roll.media
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,True,0.9,1.93,lat,14.12,0.16,1.0,24,0.0,0,2014,1.3880000000000001,1.2
1.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,True,7.0,2.2,lat,15.17,1.05,1.0,25,0.0,0,2014,1.6038461538461501,1.78
0.0,0,36612,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,True,2.5,2.21,lat,14.44,-0.73,4.0,26,0.0,0,2014,1.63703703703704,2.08
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,True,3.9,2.29,lat,14.51,0.07,2.0,27,0.0,0,2014,1.71785714285714,2.86
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,True,-0.1,2.18,lat,13.82,-0.69,0.0,28,0.0,0,2014,1.6551724137931,2.84
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,True,4.2,2.27,lat,14.67,0.85,3.0,29,0.0,0,2014,1.74,3.5
0.0,0,36612,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,True,4.4,2.36,lat,14.66,-0.01,4.0,30,0.0,0,2014,1.8258064516129,2.98
0.0,0,36612,1.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,True,-1.0,2.23,lat,13.58,-1.08,1.0,31,0.0,0,2014,1.7375,2.28
1.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,9.8,2.52,lat,15.17,1.59,2.0,33,0.0,0,2014,1.92352941176471,3.48
1.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,True,13.7,2.93,lat,16.31,1.14,5.0,34,0.0,0,2014,2.26,5.38
0.0,0,36612,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,True,1.2,2.87,lat,14.23,-2.08,2.0,35,0.0,0,2014,2.23055555555556,4.74
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,True,2.8,2.87,lat,14.49,0.26,2.0,36,0.0,0,2014,2.2459459459459503,5.5
0.0,0,36612,1.0,0.0,Grêmio,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,True,1.4,2.82,lat,14.27,-0.22,2.0,37,0.0,0,2014,2.22368421052632,5.78
0.0,0,36612,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,4.0,0.0,True,0.0,2.73,lat,13.86,-0.41,1.0,38,0.0,0,2014,2.1666666666666696,3.82
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,-0.3,-0.3,lat,9.09,-2.91,0.0,3,0.0,0,2016,2.765,1.0
0.0,0,36612,1.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,3.1,1.4,lat,9.37,0.28,3.0,4,0.0,0,2016,2.7691358024691404,0.56
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,True,1.0,1.27,lat,8.82,-0.55,2.0,5,0.0,0,2016,2.7475609756097596,0.76
0.0,0,36612,1.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,0.1,0.98,lat,8.2,-0.62,1.0,7,0.0,0,2016,2.68333333333333,0.78
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,True,4.0,1.58,lat,8.86,0.66,3.0,8,0.0,0,2016,2.69882352941176,1.64
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,1.4,1.55,lat,8.31,-0.55,1.0,10,0.0,0,2016,2.65287356321839,1.1
1.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,True,5.2,2.07,lat,8.88,0.57,0.0,12,0.0,0,2016,2.65168539325843,2.12
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,2.7,2.15,lat,8.57,-0.31,1.0,13,0.0,0,2016,2.6522222222222203,1.86
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,True,2.5,2.19,lat,8.6,0.03,2.0,14,0.0,0,2016,2.65054945054945,2.36
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,7.3,2.7,lat,9.75,1.15,4.0,15,0.0,0,2016,2.70108695652174,3.54
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,1.7,2.61,lat,8.78,-0.97,1.0,16,0.0,0,2016,2.69032258064516,3.88
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,5.3,2.72,lat,9.37,0.59,3.0,18,0.0,0,2016,2.70421052631579,3.64
0.0,0,36612,1.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,0.0,True,-1.0,2.45,lat,8.51,-0.86,2.0,19,0.0,0,2016,2.665625,2.94
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,0.0,2.29,lat,8.54,0.03,0.0,21,0.0,0,2016,2.61122448979592,1.14
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,True,-0.4,2.12,lat,8.39,-0.15,1.0,22,0.0,0,2016,2.58080808080808,0.78
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,True,6.6,2.38,lat,9.62,1.23,4.0,23,0.0,0,2016,2.6210000000000004,1.04
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,True,3.2,2.43,lat,9.07,-0.55,2.0,24,0.0,0,2016,2.62673267326733,1.88
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,3.8,2.5,lat,9.25,0.18,2.0,25,0.0,0,2016,2.6382352941176497,2.64
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,2.0,0.0,True,10.8,2.92,lat,10.53,1.28,2.0,28,0.0,0,2016,2.66571428571429,3.56
1.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,True,5.3,3.03,lat,9.79,-0.74,0.0,29,0.0,0,2016,2.69056603773585,3.98
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,True,3.3,3.04,lat,9.33,-0.46,2.0,30,0.0,0,2016,2.6962616822429903,3.88
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,0.7,2.94,lat,9.03,-0.3,1.0,32,0.0,0,2016,2.65321100917431,4.02
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,True,7.2,3.12,lat,10.19,1.16,3.0,33,0.0,0,2016,2.6945454545454504,3.3
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,True,1.7,3.06,lat,9.22,-0.97,1.0,34,0.0,0,2016,2.68558558558559,2.58
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,True,-0.3,2.93,lat,8.8,-0.42,0.0,36,0.0,0,2016,2.6353982300885,1.86
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,True,5.1,3.01,lat,9.9,1.1,2.0,37,0.0,0,2016,2.65701754385965,2.74
0.0,Zé Roberto,36612,1.0,0.0,Palmeiras,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,0.6,2.85,lat,7.75,-1.52,2.0,6,0.0,Dúvida,2017,2.52950819672131,0.12
0.0,Zé Roberto,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,-0.4,1.77,lat,7.28,-0.47,0.0,7,0.0,Dúvida,2017,2.50569105691057,0.04
0.0,Zé Roberto,36612,0.0,0.0,Palmeiras,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,3.6,2.23,lat,7.56,0.28,1.0,11,1.0,Nulo,2017,2.4551181102362203,0.64
0.0,Zé Roberto,36612,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,True,-0.8,1.62,lat,6.79,-0.77,0.0,12,0.0,Nulo,2017,2.4296875,0.56
0.0,Zé Roberto,36612,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,0.0,1.35,lat,6.8,0.01,0.0,13,0.0,Nulo,2017,2.41085271317829,0.56
0.0,0,36728,1.0,0.0,Internacional,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-2.1,-2.1,zag,3.46,-1.54,1.0,6,0.0,0,2014,-0.3,-0.42
0.0,0,36775,0.0,0.0,Figueirense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,2.8,2.8,mei,5.91,0.91,2.0,1,0.0,0,2014,1.4,0.0
0.0,0,36775,1.0,0.0,Figueirense,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,3.5,3.15,mei,7.0,1.09,5.0,2,0.0,0,2014,2.1,0.0
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.8,-0.8,mei,9.44,-2.56,0.0,6,0.0,0,2014,-0.11428571428571402,-0.16
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,1.8,0.5,mei,9.63,0.19,2.0,7,0.0,0,2014,0.125,0.2
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,0.0,0.33,mei,8.89,-0.74,0.0,8,0.0,0,2014,0.111111111111111,0.2
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,True,9.9,2.72,mei,11.05,2.16,2.0,9,0.0,0,2014,1.09,2.18
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,3.9,2.96,mei,10.44,-0.61,2.0,11,0.0,0,2014,1.23333333333333,3.12
0.0,0,36790,1.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,True,6.5,3.55,mei,10.93,0.49,6.0,14,0.0,0,2014,1.42,2.08
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,2.8,3.44,mei,10.44,-0.49,2.0,15,0.0,0,2014,1.50625,2.64
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,True,4.9,3.62,mei,10.71,0.27,4.0,16,0.0,0,2014,1.70588235294118,2.84
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,True,4.1,3.67,mei,10.85,0.14,3.0,17,0.0,0,2014,1.83888888888889,3.66
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,True,2.4,3.54,mei,10.53,-0.32,2.0,18,0.0,0,2014,1.8684210526315799,4.14
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,True,1.7,3.37,mei,10.02,-0.51,1.0,23,0.0,0,2014,1.55,0.34
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,True,1.7,3.23,mei,10.07,0.05,1.0,24,0.0,0,2014,1.556,0.68
1.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,True,3.3,3.24,mei,10.34,0.27,1.0,25,0.0,0,2014,1.62307692307692,1.34
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,True,-2.1,2.86,mei,9.36,-0.98,0.0,26,0.0,0,2014,1.4851851851851898,0.92
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,True,-0.8,2.62,mei,9.31,-0.05,0.0,28,0.0,0,2014,1.3551724137931,0.42
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,True,8.4,2.98,mei,11.04,1.73,6.0,29,0.0,0,2014,1.59,1.76
0.0,0,36790,1.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,True,-1.1,2.74,mei,9.4,-1.64,1.0,30,0.0,0,2014,1.50322580645161,0.88
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,True,6.2,2.93,mei,10.56,1.16,5.0,31,0.0,0,2014,1.65,2.54
0.0,0,36790,1.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,True,-3.8,2.58,mei,8.89,-1.67,0.0,32,0.0,0,2014,1.48484848484849,1.78
1.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,True,5.9,2.75,mei,10.46,1.57,0.0,34,0.0,0,2014,1.5685714285714298,1.44
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,True,-2.9,2.48,mei,8.91,-1.55,1.0,36,0.0,0,2014,1.40540540540541,-0.16
0.0,0,36790,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,True,2.5,2.48,mei,9.65,0.74,2.0,38,0.0,0,2014,1.3974358974359,1.1
0.0,0,36802,0.0,0.0,Atlético-MG,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-0.1,-0.1,mei,18.86,-6.14,0.0,1,0.0,0,2014,-0.05,1.0
0.0,0,36802,0.0,0.0,Atlético-MG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,-0.2,-0.15,mei,14.33,-4.53,0.0,2,0.0,0,2014,-0.1,1.0
0.0,Paulo André,37604,0.0,0.0,Atlético-PR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,True,-0.4,1.23,zag,4.48,-0.81,0.0,4,0.0,Nulo,2017,1.22222222222222,0.74
0.0,Paulo André,37604,1.0,0.0,Atlético-PR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,-0.2,0.87,zag,4.08,-0.4,2.0,6,0.0,Provável,2017,1.19036144578313,0.7
0.0,Paulo André,37604,0.0,0.0,Atlético-PR,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,True,4.4,1.58,zag,4.65,0.57,3.0,11,0.0,Nulo,2017,1.17272727272727,0.88
0.0,Paulo André,37604,1.0,0.0,Atlético-PR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,-2.8,0.85,zag,3.37,-1.28,0.0,12,0.0,Nulo,2017,1.12808988764045,0.32
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,4.7,4.7,lat,7.41,0.41,0.0,16,1.0,0,2014,1.5666666666666698,1.0
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,-0.5,2.1,lat,6.47,-0.94,0.0,17,0.0,0,2014,1.05,1.0
0.0,0,37607,0.0,1.0,São Paulo,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,True,-6.7,-0.83,lat,4.27,-2.2,0.0,18,0.0,0,2014,-0.5,-0.5
1.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,True,7.5,1.25,lat,6.62,2.35,2.0,20,0.0,0,2014,0.7142857142857142,1.0
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,6.7,2.34,lat,7.02,0.4,1.0,21,1.0,0,2014,1.4625,1.4
0.0,0,37607,1.0,0.0,São Paulo,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,True,3.3,2.5,lat,6.7,-0.32,0.0,22,0.0,0,2014,1.6666666666666698,2.16
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,True,0.9,2.27,lat,6.27,-0.43,1.0,23,0.0,0,2014,1.59,3.68
0.0,0,37607,0.0,1.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,True,-6.7,1.15,lat,4.58,-1.69,0.0,24,0.0,0,2014,0.836363636363636,2.34
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,True,6.2,1.71,lat,6.67,2.09,0.0,26,1.0,0,2014,1.18461538461538,0.74
0.0,0,37607,1.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,True,2.6,1.8,lat,6.12,-0.55,0.0,27,1.0,0,2014,1.28571428571429,0.6
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,True,-0.8,1.56,lat,5.5,-0.62,0.0,28,0.0,0,2014,1.14666666666667,0.26
1.0,0,37607,1.0,0.0,São Paulo,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,True,4.2,1.78,lat,6.47,0.97,1.0,29,0.0,0,2014,1.3375,2.44
3.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,5.0,0.0,True,24.3,3.51,lat,10.43,3.96,2.0,31,1.0,0,2014,2.53888888888889,6.06
1.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,True,7.7,3.81,lat,8.17,-2.26,2.0,32,0.0,0,2014,2.81052631578947,7.08
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,True,3.1,3.76,lat,7.4,-0.77,2.0,33,0.0,0,2014,2.825,7.86
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,True,11.0,4.21,lat,9.12,1.72,4.0,34,1.0,0,2014,3.21428571428571,9.22
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,True,5.1,4.26,lat,8.3,-0.82,0.0,36,1.0,0,2014,3.1565217391304303,5.38
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,True,1.3,4.1,lat,7.62,-0.68,1.0,38,0.0,0,2014,2.9560000000000004,3.48
0.0,0,37607,1.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,0.0,True,-3.9,-3.9,lat,11.58,-4.42,0.0,8,0.0,0,2016,2.00140845070422,-0.78
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,True,-1.5,-2.7,lat,11.48,-0.1,0.0,9,0.0,0,2016,1.95277777777778,-1.08
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,5.0,0.0,True,1.7,-1.23,lat,11.82,0.34,0.0,10,0.0,0,2016,1.94931506849315,-0.74
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,True,-0.2,-0.97,lat,11.32,-0.5,0.0,11,0.0,0,2016,1.92027027027027,-0.78
1.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,True,6.1,0.44,lat,12.33,1.01,0.0,12,0.0,0,2016,1.976,0.44
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0,0.0,True,-2.1,0.02,lat,10.9,-1.43,0.0,15,0.0,0,2016,1.87307692307692,0.76
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,True,-0.5,-0.05,lat,10.87,-0.03,0.0,16,0.0,0,2016,1.8430379746835401,0.7
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,True,1.7,0.17,lat,11.25,0.38,2.0,17,0.0,0,2016,1.84125,-0.18
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,True,1.1,0.27,lat,10.91,-0.34,0.0,18,0.0,0,2016,1.8320987654321,0.04
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,True,2.5,0.49,lat,11.24,0.33,2.0,21,0.0,0,2016,1.7964285714285702,1.06
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,0.0,True,-0.9,0.36,lat,10.59,-0.65,0.0,22,0.0,0,2016,1.7647058823529398,0.54
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,True,-0.9,0.26,lat,10.16,-0.43,0.0,26,0.0,0,2016,1.6752808988764,-0.36
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,True,0.7,0.29,lat,10.3,0.14,0.0,28,0.0,0,2016,1.64615384615384,-0.04
