"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FS","PE","RB","SG","CV","FD","FF","G","I","PP","FT","DD","GS","GC","DP"
"82","Diego Alves Carreira","Diego Alves","https://s.glbimg.com/es/sde/f/2017/07/27/01f4269046199527133f29de2df7001b_FORMATO.png",38509,18,"FLA","gol","Provável",-6.6,7.29,-2.35,-2.8,2,"Flamengo",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA
"83","Felipe Augusto Santana","Felipe Santana","https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png",42140,18,"ATL","zag","Nulo",0,9.11,0,3.69,8,"Atlético-MG",1,NA,7,6,14,9,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA
"84","Egídio de Araújo Pereira Júnior","Egídio","https://s.glbimg.com/es/sde/f/2017/04/18/594aacef190963b0476d2c76f4f48f57_FORMATO.png",42145,18,"PAL","lat","Nulo",-1.8,7.15,-1.97,5.11,11,"Palmeiras",1,1,10,16,53,23,5,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA
"85","Renato Portaluppi","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png",41929,18,"GRE","tec","Provável",5.37,16.02,0.8,4.65,18,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Alexi Stival","Cuca","https://s.glbimg.com/es/sde/f/2016/05/01/ffe92c9e05e8100cdb59ce176a5352f5_FORMATO.png",42411,18,"PAL","tec","Provável",3.08,13.79,-0.56,3.91,18,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Sérgio Dutra Júnior","Júnior Dutra","https://s.glbimg.com/es/sde/f/2017/04/25/448f2fd931dfdfe48b3cb84ea4f0665a_FORMATO.png",68784,18,"AVA","ata","Provável",4.1,8.09,0.84,4.63,12,"Avaí",1,NA,14,17,32,9,NA,NA,5,12,3,2,NA,2,NA,NA,NA,NA
"88","Cássio Ramos","Cássio","https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png",42234,18,"COR","gol","Provável",8,13.82,1.43,5.82,18,"Corinthians",NA,2,NA,5,6,NA,13,NA,NA,NA,NA,NA,NA,NA,15,8,NA,2
"89","Osvaldo Lourenço Filho","Osvaldo","https://s.glbimg.com/es/sde/f/2017/05/06/c9fe7a8f540f56c7325c5e78f3097d32_FORMATO.png",42222,18,"SPO","ata","Dúvida",-0.1,4.97,-0.25,2.74,14,"Sport",1,2,8,19,40,8,NA,NA,4,4,3,1,NA,NA,NA,NA,NA,NA
"90","Fernando Paixão da Silva","Fernando Bob","https://s.glbimg.com/es/sde/f/2017/05/02/c182483a84aebf5ed52ddb9d82da6407_FORMATO.png",42213,18,"PON","mei","Contundido",0,8.36,0,2.6,9,"Ponte Preta",NA,2,20,12,32,24,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"91","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,18,"FLA","zag","Nulo",0,8.7,0,4.88,4,"Flamengo",NA,NA,4,NA,4,4,3,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"92","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2017/07/25/ff1d090ecbc688a4eaf1cd1f5e07cb34_FORMATO.png",49673,18,"FLU","gol","Provável",2,5.22,0.63,1.71,13,"Fluminense",NA,NA,NA,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA,18,19,NA,NA
"93","William José de Souza","Amaral","https://s.glbimg.com/es/sde/f/2017/05/08/d967be031145a156a67e168aaeecb1fa_FORMATO.png",42232,18,"CHA","mei","Contundido",0,5,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Felipe Garcia dos Prazeres","Felipe Garcia","https://s.glbimg.com/es/sde/f/2017/04/27/986affeeae68d3af059f6c98de882ddb_FORMATO.png",42330,18,"ATL","gol","Provável",1,7,0.1,2.11,15,"Atlético-GO",NA,1,NA,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA,25,22,NA,NA
"95","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",42500,18,"COR","lat","Provável",12.5,14.22,1.92,5.51,14,"Corinthians",1,4,15,23,62,23,11,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA
"96","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,18,"SAO","lat","Provável",-4.4,4.28,-0.8,0.31,9,"São Paulo",NA,2,16,10,37,6,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"97","Wilson Rodrigues de Moura Júnior","Wilson","https://s.glbimg.com/es/sde/f/2017/04/24/5b2f43325fb756c251e30f1bd567af5b_FORMATO.png",50284,18,"COR","gol","Provável",11,14.71,1.34,4.86,18,"Coritiba",NA,2,NA,3,10,NA,5,NA,NA,NA,NA,NA,NA,NA,37,25,NA,1
"98","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",50317,18,"SAN","zag","Suspenso",5.3,12.13,0.39,4.41,16,"Santos",1,5,15,8,42,16,10,1,1,5,2,2,NA,NA,NA,NA,NA,NA
"99","Wellington Aparecido Martins","Wellington","https://s.glbimg.com/es/sde/f/2017/07/27/3f91d9b6357f754bb2a32e60e5876ea6_FORMATO.png",62129,18,"VAS","mei","Provável",-0.6,0.79,-0.08,-1.41,9,"Vasco",NA,3,22,6,20,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"100","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2017/08/04/af2a8afc274774bf29c72ad4817f021e_FORMATO.png",49674,18,"ATL","lat","Dúvida",4.1,4.76,-0.24,4.1,1,"Atlético-PR",NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Guilherme Milhomem Gusmão","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/28/0dde0e778cab6579a9bf8d745efc2bf0_FORMATO.png",50294,18,"ATL","mei","Dúvida",20.7,12.32,3.93,5.44,5,"Atlético-PR",1,NA,5,6,14,1,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA
"102","Adilson Warken","Adilson","https://s.glbimg.com/es/sde/f/2017/04/03/8a5b4672974501d33850ca575e0f117c_FORMATO.png",50307,18,"ATL","mei","Provável",-0.6,3.96,0.34,0.18,9,"Atlético-MG",NA,2,19,4,19,11,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"103","Everton Cardoso da Silva","Everton","https://s.glbimg.com/es/sde/f/2017/04/24/baf540d146fb96f0159339aad269538d_FORMATO.png",50301,18,"FLA","mei","Provável",-1.8,13.57,-0.29,4.12,15,"Flamengo",2,5,26,28,49,22,NA,NA,8,8,3,6,NA,1,NA,NA,NA,NA
"104","William Matheus da Silva","William Matheus","https://s.glbimg.com/es/sde/f/2017/04/24/dc3d5fdf33d1716e51abe9c2aad2d182_FORMATO.png",62130,18,"COR","lat","Nulo",0,7.39,0,2.15,15,"Coritiba",NA,4,19,31,49,17,4,1,5,1,NA,1,NA,NA,NA,NA,NA,NA
"105","Darío Leonardo Conca","Conca","https://s.glbimg.com/es/sde/f/2017/04/24/f51b755cd38a02f41c96c2cc347998eb_FORMATO.png",50348,18,"FLA","mei","Nulo",0,8.35,0,-0.95,2,"Flamengo",NA,1,1,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,18,"GRE","lat","Provável",0,7.33,0,0.83,4,"Grêmio",NA,1,4,4,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"107","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2017/02/05/3d3e3081a494b80799d348813e420860_FORMATO.png",50324,18,"CRU","mei","Contundido",0,7.51,0,3.31,8,"Cruzeiro",NA,1,13,7,15,15,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA
"108","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2017/07/04/d229ec4b1feb142b05c30428863af3b1_FORMATO.png",50369,18,"VIT","mei","Nulo",0,2.11,0,0.63,6,"Vitória",NA,1,8,10,35,7,NA,NA,3,2,NA,2,NA,NA,NA,NA,NA,NA
"109","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2017/07/25/ac2070c9ec995dd5cc0efc710891a97a_FORMATO.png",50362,18,"FLU","lat","Suspenso",7.1,3.31,1.21,0.74,14,"Fluminense",1,3,32,10,43,20,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA
"110","Marco Antonio de Mattos Filho","Marquinho","https://s.glbimg.com/es/sde/f/2017/07/25/49f339ad5e5c362acf8628d9d617d724_FORMATO.png",50407,18,"FLU","mei","Contundido",0,2.98,0,-0.4,4,"Fluminense",NA,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Breno Vinicius Rodrigues Borges","Breno","https://s.glbimg.com/es/sde/f/2017/07/11/e970a2c4345e6e515eef8ee166c54f05_FORMATO.png",50408,18,"VAS","zag","Provável",0,3.57,0,1.22,11,"Vasco",NA,3,9,6,22,6,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"112","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,18,"COR","zag","Nulo",0,4,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Jadson Rodrigues da Silva","Jadson","https://s.glbimg.com/es/sde/f/2017/04/23/74a0bb24699753dd991412e8c67a1623_FORMATO.png",38315,18,"COR","mei","Contundido",0,9.2,0,1.97,14,"Corinthians",1,2,13,5,68,7,NA,NA,3,8,4,3,NA,NA,NA,NA,NA,NA
"114","Wesley Lopes Beltrame","Wesley","https://s.glbimg.com/es/sde/f/2016/05/01/df95d867f8ae0ddd0e0485b9b344e610_FORMATO.png",50421,18,"SAO","mei","Nulo",0,3.86,0,1.5,3,"São Paulo",NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Paulo Henrique Carneiro Filho","Paulo Henrique","https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png",50398,18,"SPO","ata","Nulo",0,3,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Kayke Moreno de Andrade Rodrigues","Kayke","https://s.glbimg.com/es/sde/f/2017/05/02/175b6e25643dfdf97032cd564bc4e5c4_FORMATO.png",50402,18,"SAN","ata","Nulo",-0.5,4.35,-0.65,1.59,15,"Santos",1,NA,16,6,37,3,NA,NA,7,9,3,8,1,NA,NA,NA,NA,NA
"117","Keirrison de Souza Carneiro","Keirrison","https://s.glbimg.com/es/sde/f/2017/07/27/e66b2c78e9f0ae24320e10cc36d11f56_FORMATO.png",50880,18,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Roger de Carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",51415,18,"ATL","zag","Provável",0.1,7.54,-0.23,2.73,18,"Atlético-GO",1,NA,28,31,40,23,1,NA,NA,10,NA,NA,NA,1,NA,NA,NA,NA
"119","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,18,"CRU","zag","Provável",3.5,9.27,0.11,2.63,17,"Cruzeiro",1,4,12,11,43,13,7,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"120","Luiz Diallison de Souza Alves","Apodi","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",51042,18,"CHA","lat","Suspenso",-0.8,6.9,-0.91,2.42,17,"Chapecoense",NA,6,38,35,37,21,4,NA,4,10,NA,2,NA,NA,NA,NA,NA,NA
"121","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",51318,18,"SAN","mei","Nulo",0,3.94,0,-0.07,7,"Santos",NA,2,9,7,10,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"122","Renato Adriano Jacó de Morais","Renato Cajá","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",51319,18,"PON","mei","Dúvida",-2.7,6.41,-1.37,1.5,11,"Ponte Preta",2,1,12,12,39,7,NA,1,1,7,1,1,NA,NA,NA,NA,NA,NA
"123","Carlos Eduardo Santos Oliveira","Eduardo","https://s.glbimg.com/es/sde/f/2017/07/28/eaa5d401b5faf55be5cb064b19e97744_FORMATO.png",50645,18,"BAH","lat","Provável",2.7,6.41,1,2.78,17,"Bahia",1,3,27,14,95,30,6,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA
"124","Emerson dos Santos Silva","Emerson Silva","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",51299,18,"BOT","zag","Provável",0,5.68,0,5,2,"Botafogo",NA,NA,2,5,8,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"125","Denis Cesar de Matos","Denis","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",51175,18,"SAO","gol","Nulo",0,5,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Henrique Adriano Buss","Henrique","https://s.glbimg.com/es/sde/f/2017/07/25/3877f66bdd821cbbcd81de82eeebcb3c_FORMATO.png",50856,18,"FLU","zag","Provável",6.8,9.15,0.48,1.72,15,"Fluminense",NA,3,18,22,31,15,1,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA
"127","Walter Leandro Capeloza Artune","Walter","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",51413,18,"COR","gol","Nulo",0,6,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Thiago Carleto Alves","Thiago Carleto","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",51700,18,"COR","lat","Dúvida",8.6,5.58,1.65,5.32,4,"Coritiba",NA,NA,4,4,14,5,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"129","Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",51705,18,"GRE","zag","Nulo",0,5.11,0,-0.3,1,"Grêmio",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Éverton Augusto de Barros Ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png",51772,18,"FLA","mei","Provável",10,14.64,1.89,5.5,9,"Flamengo",4,1,7,20,47,11,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA
"131","Werley Ananias da Silva","Werley","https://s.glbimg.com/es/sde/f/2017/04/24/5d30208b79a04fd4710a6c79831dae42_FORMATO.png",62974,18,"COR","zag","Nulo",0,8.58,0,3.48,11,"Coritiba",NA,NA,7,4,28,11,5,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"132","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,18,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",NA,1,15,16,22,15,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"133","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",51792,18,"VIT","zag","Provável",-0.1,8.04,-0.69,3.86,12,"Vitória",1,3,12,7,29,17,3,NA,1,8,2,4,NA,NA,NA,NA,1,NA
"134","João Paulo Purcino de Almeida","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/28/61a2cc88c95e6ada6bf3c127a23ec96f_FORMATO.png",62997,18,"AVA","lat","Nulo",0,4.18,0,2.85,2,"Avaí",NA,NA,NA,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Sosthenes José Santos Salles","Neto Berola","https://s.glbimg.com/es/sde/f/2017/04/24/f3039b70ee89382f40b6b09074e46900_FORMATO.png",68807,18,"COR","ata","Nulo",0,10.19,0,2.99,10,"Coritiba",2,1,7,12,17,7,NA,NA,1,8,1,4,NA,NA,NA,NA,NA,NA
"136","Marcelo de Oliveira Santos","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2017/07/25/b2b0680473841905e6c9f7656eb437cd_FORMATO.png",62136,18,"COR","tec","Provável",4.24,8.61,0.76,3.59,2,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Marcos Luis Rocha Aquino","Marcos Rocha","https://s.glbimg.com/es/sde/f/2017/04/03/043d9369ddb104e41861bbe7b79afb5d_FORMATO.png",63013,18,"ATL","lat","Nulo",-4.9,8.91,-2.7,3.77,7,"Atlético-MG",2,2,20,8,41,18,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"138","Victor Ramos Ferreira","Victor Ramos","https://s.glbimg.com/es/sde/f/2017/04/25/b46cb463e6cdc67676c6fde0cbbdfdf9_FORMATO.png",63000,18,"CHA","zag","Nulo",0,7.19,0,2.26,12,"Chapecoense",NA,2,19,2,23,11,3,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA
"139","Willian Roberto Farias","Willian Farias","https://s.glbimg.com/es/sde/f/2017/04/24/15cf98a07f1ca5efaa16bc8321c04658_FORMATO.png",63058,18,"VIT","mei","Nulo",0,9.33,0,3.11,10,"Vitória",NA,4,16,8,28,27,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA
"140","Moisés Lima Magalhães","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,18,"PAL","mei","Nulo",0,10,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","André Felipe Ribeiro de Souza","André","https://s.glbimg.com/es/sde/f/2017/03/12/15292d87c87458b6575b789d1e0b3a77_FORMATO.png",68690,18,"SPO","ata","Provável",7.7,11.73,1.16,5.87,16,"Sport",1,3,38,31,42,15,NA,NA,6,13,9,10,NA,1,NA,NA,NA,NA
"142","Evanildo Borges Barbosa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/07/26/43754eee0bc4ee98fdd66a4652ea2561_FORMATO.png",63119,18,"VIT","lat","Provável",6.8,8.62,1.7,6.65,2,"Vitória",1,NA,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Alan Luciano Ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2017/04/24/5445b9aabe74f7acf2c52104cb6270ff_FORMATO.png",63110,18,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Luan Madson Gedeão De Paiva","Luan","https://s.glbimg.com/es/sde/f/2017/04/03/5472237b431bf42b1ce79273d48c8e2f_FORMATO.png",63219,18,"ATL","ata","Nulo",0,5.85,0,1.47,6,"Atlético-MG",NA,NA,3,4,4,3,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"145","Paulo Marcos de Jesus Ribeiro","Paulão","https://s.glbimg.com/es/sde/f/2017/07/11/97a55ad8b4015035dbde2063c6776c8a_FORMATO.png",63172,18,"VAS","zag","Contundido",0,4.38,0,1.07,14,"Vasco",1,4,26,8,30,10,3,NA,1,6,NA,2,NA,NA,NA,NA,NA,NA
"146","Douglas Silva Bacelar","Douglas","https://s.glbimg.com/es/sde/f/2016/10/24/daecab9e41dda92b025a194ccf942d0e_FORMATO.png",63128,18,"SAO","zag","Nulo",0,3.28,0,0.9,1,"São Paulo",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Emiliano Gabriel Vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_FORMATO.jpeg",68745,18,"SAN","mei","Contundido",0,1.51,0,0.6,5,"Santos",NA,2,3,6,18,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA
"148","Jucilei da Silva","Jucilei","https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_FORMATO.png",63422,18,"SAO","mei","Provável",3.8,14.54,0.89,4.72,18,"São Paulo",NA,NA,27,36,50,48,NA,NA,1,7,1,NA,NA,NA,NA,NA,NA,NA
"149","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2017/04/24/854cf1c9afe220c9f2a2751a12f2e7dd_FORMATO.png",52253,18,"FLA","zag","Provável",0,10.38,-1.43,4.06,15,"Flamengo",NA,1,8,12,18,15,4,NA,4,2,2,1,NA,NA,NA,NA,NA,NA
"150","Pablo Estifer Armero","Armero","https://s.glbimg.com/es/sde/f/2017/07/28/174c9c4ccac7c3d5f921b513c86a5351_FORMATO.png",68693,18,"BAH","lat","Dúvida",0,0.91,0,-1.6,4,"Bahia",NA,1,11,NA,19,3,1,1,2,1,NA,2,NA,NA,NA,NA,NA,NA
"151","Bruno César Pereira da Silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2016/05/20/473777983ee50165bf691b0f029cac11_FORMATO.png",68698,18,"BOT","mei","Dúvida",-0.2,11.98,0.17,5.05,14,"Botafogo",2,6,27,25,51,28,NA,NA,3,9,4,NA,NA,NA,NA,NA,NA,NA
"152","Everton Heleno dos Santos","Everton Heleno","https://s.glbimg.com/es/sde/f/2017/07/05/70b5e143bc2cffe533cf069fe115e647_FORMATO.png",68749,18,"ATL","mei","Nulo",0,1.97,0,0.1,2,"Atlético-GO",NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Guilherme de Aguiar Camacho","Camacho","https://s.glbimg.com/es/sde/f/2017/04/19/9bf8902250718281651dc2ae9999d574_FORMATO.png",68770,18,"COR","mei","Nulo",-1.1,3.54,-0.19,0.5,12,"Corinthians",NA,NA,4,3,9,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"154","Márcio Passos de Albuquerque","Emerson Sheik","https://s.glbimg.com/es/sde/f/2017/07/28/153fc3c95a0dd7ad22df8e87436bdf36_FORMATO.png",68744,18,"PON","ata","Provável",2.6,5.53,-1.2,2.22,11,"Ponte Preta",1,6,17,35,30,5,NA,NA,4,5,2,1,NA,NA,NA,NA,NA,NA
"155","Diego Renan de Lima Ferreira","Diego Renan","https://s.glbimg.com/es/sde/f/2017/04/24/6cdeb7e2779c671c69473bc599c9eab2_FORMATO.png",68725,18,"CHA","lat","Provável",0,5.47,0,2.4,5,"Chapecoense",1,1,4,5,11,1,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"156","Henrique Almeida Caixeta Nascentes","Henrique Almeida","https://s.glbimg.com/es/sde/f/2017/04/24/95e996eaef78ad7ac0e285e3d6d057e0_FORMATO.png",68773,18,"COR","ata","Dúvida",0,14.46,0,4.25,17,"Coritiba",1,3,22,32,43,16,NA,NA,11,14,5,14,1,1,NA,NA,NA,NA
"157","Francisco Rithely da Silva Sousa","Rithely","https://s.glbimg.com/es/sde/f/2016/05/01/c410c14470ebc6e02ab963212b89a17a_FORMATO.png",68834,18,"SPO","mei","Provável",3.4,11.39,0.15,4.61,15,"Sport",2,4,23,17,50,37,NA,NA,5,14,1,1,NA,NA,NA,NA,NA,NA
"158","Severino do Ramo Clementino da Silva","Nino Paraíba","https://s.glbimg.com/es/sde/f/2017/05/02/d14ab91bfca642dc286aec9f19adea15_FORMATO.png",68808,18,"PON","lat","Nulo",0,19.16,-1.76,4.88,14,"Ponte Preta",2,3,16,26,64,26,4,NA,5,4,1,3,NA,NA,NA,NA,NA,NA
"159","Rafael de Carvalho Santos","Rafael Santos","https://s.glbimg.com/es/sde/f/2017/07/04/d4c3bb98996ada75c9612e2a44894691_FORMATO.png",68822,18,"BAH","gol","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Luiz Fernando Pereira da Silva","Fernandinho","https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png",68758,18,"GRE","ata","Nulo",5.6,11.98,-0.36,5.92,14,"Grêmio",1,1,13,34,22,13,NA,NA,11,4,5,NA,NA,NA,NA,NA,NA,NA
"161","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2017/07/25/f6a981f0f20a4b82ddc029c4cb983564_FORMATO.png",68827,18,"FLU","zag","Provável",6.9,3.93,0.61,2.8,2,"Fluminense",NA,1,5,1,2,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA
"162","Paulo Victor Mileo Vidotti","Paulo Victor","https://s.glbimg.com/es/sde/f/2017/07/19/429e3fc1b0f671fe9b25019c5f735f67_FORMATO.png",68873,18,"GRE","gol","Provável",0,5,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Klever Rodrigo Gomes Rufino","Klever","https://s.glbimg.com/es/sde/f/2017/04/27/76d01b3a27b9f9546d7f9647da5829db_FORMATO.png",68884,18,"ATL","gol","Contundido",0,0.83,0,-3.1,3,"Atlético-GO",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA
