"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","FD","PE","RB","A","CA","FC","FS","SG","FF","FT","I","CV","G","PP","DD","GS","DP","GC"
"82","Moisés Lima Magalhães","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,26,"PAL","mei","Provável",3,8.68,-0.51,3.21,7,"Palmeiras",4,34,13,NA,1,7,13,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"83","Kleber Giacomace de Souza Freitas","Kleber","https://s.glbimg.com/es/sde/f/2017/09/05/45c6f808fc644c74001e20c938a4112a_FORMATO.png",40179,26,"COR","ata","Contundido",0,10.74,0,3.35,11,"Coritiba",10,33,4,1,2,30,31,NA,7,NA,7,1,4,NA,NA,NA,NA,NA
"84","Willian Gomes de Siqueira","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,26,"PAL","ata","Provável",1.9,7.45,-0.06,3.68,19,"Palmeiras",7,31,17,3,4,28,27,NA,7,1,6,1,5,1,NA,NA,NA,NA
"85","Felipe Augusto Santana","Felipe Santana","https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png",42140,26,"ATL","zag","Provável",0,9.43,0,4.35,9,"Atlético-MG",NA,14,12,1,NA,9,7,2,2,NA,1,NA,1,NA,NA,NA,NA,NA
"86","Vanderlei Luxemburgo da Silva","Vanderlei Luxemburgo","https://s.glbimg.com/es/sde/f/2017/05/31/d059e86ab694b638ba5a43c3b0b0444f_FORMATO.png",41327,26,"SPO","tec","Provável",1.79,8.75,-0.2,4.31,22,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Fernando Paixão da Silva","Fernando Bob","https://s.glbimg.com/es/sde/f/2017/05/02/c182483a84aebf5ed52ddb9d82da6407_FORMATO.png",42213,26,"PON","mei","Provável",0,7.57,0,2.28,12,"Ponte Preta",NA,36,30,NA,3,28,14,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"88","Alessandro Beti Rosa","Magrão","https://s.glbimg.com/es/sde/f/2017/08/30/c7dca7402951841de5cd3c5a531e0cee_FORMATO.png",41218,26,"SPO","gol","Provável",4,6.3,0.61,3.06,22,"Sport",NA,7,1,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,30,29,NA,NA
"89","Egídio de Araújo Pereira Júnior","Egídio","https://s.glbimg.com/es/sde/f/2017/04/18/594aacef190963b0476d2c76f4f48f57_FORMATO.png",42145,26,"PAL","lat","Provável",0,9.55,0,5.89,14,"Palmeiras",3,59,31,1,3,14,18,7,2,NA,2,NA,1,NA,NA,NA,NA,NA
"90","Osvaldo Lourenço Filho","Osvaldo","https://s.glbimg.com/es/sde/f/2017/08/30/ca1ccec3b2b10a0ecede58b69bb07f1a_FORMATO.png",42222,26,"SPO","ata","Provável",3.7,5.38,0.75,2.31,19,"Sport",5,50,12,1,2,9,21,NA,5,NA,2,NA,3,NA,NA,NA,NA,NA
"91","Alexi Stival","Cuca","https://s.glbimg.com/es/sde/f/2017/09/04/ddeb8b402f80cae51879bf3c023e7441_FORMATO.jpeg",42411,26,"PAL","tec","Provável",2.51,13.93,-0.45,4.02,26,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,26,"FLA","zag","Nulo",1.4,8.37,-0.77,4.05,12,"Flamengo",1,10,15,NA,1,15,5,6,5,NA,3,NA,NA,NA,NA,NA,NA,NA
"93","Cássio Ramos","Cássio","https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png",42234,26,"COR","gol","Provável",1.2,13.11,-0.4,5.54,25,"Corinthians",NA,8,NA,NA,2,NA,7,14,NA,NA,NA,NA,NA,NA,29,15,2,NA
"94","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,26,"SAO","lat","Nulo",0,4.28,0,0.31,9,"São Paulo",NA,37,6,NA,2,16,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2017/07/25/ff1d090ecbc688a4eaf1cd1f5e07cb34_FORMATO.png",49673,26,"FLU","gol","Nulo",0,5.15,0,1.7,20,"Fluminense",NA,12,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,26,28,NA,NA
"96","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",42500,26,"COR","lat","Suspenso",0.5,12.63,-0.17,5.08,21,"Corinthians",1,102,38,2,6,23,35,12,3,2,3,NA,NA,NA,NA,NA,NA,NA
"97","Wilson Rodrigues de Moura Júnior","Wilson","https://s.glbimg.com/es/sde/f/2017/09/05/a1edec3abed61e3df5ec4b21d324e499_FORMATO.png",50284,26,"COR","gol","Provável",0.7,13.69,-0.26,4.97,26,"Coritiba",NA,14,NA,NA,2,NA,5,7,NA,NA,NA,NA,NA,NA,53,33,1,NA
"98","Everton Cardoso da Silva","Everton","https://s.glbimg.com/es/sde/f/2017/08/16/eea748e91cc2c7fcc14df5b06906b1e1_FORMATO.jpeg",50301,26,"FLA","mei","Provável",0,13.23,0,3.58,18,"Flamengo",10,53,26,2,6,31,29,NA,8,1,8,NA,3,NA,NA,NA,NA,NA
"99","Guilherme Milhomem Gusmão","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/28/0dde0e778cab6579a9bf8d745efc2bf0_FORMATO.png",50294,26,"ATL","mei","Provável",-0.1,9.02,0.23,3.31,12,"Atlético-PR",4,53,11,3,3,21,13,NA,7,NA,2,NA,3,NA,NA,NA,NA,NA
"100","Adilson Warken","Adilson","https://s.glbimg.com/es/sde/f/2017/04/03/8a5b4672974501d33850ca575e0f117c_FORMATO.png",50307,26,"ATL","mei","Provável",1,4.39,-0.01,1.03,16,"Atlético-MG",NA,31,24,NA,4,29,13,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"101","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2017/08/04/af2a8afc274774bf29c72ad4817f021e_FORMATO.png",49674,26,"ATL","lat","Provável",0.1,4.86,-0.65,3.59,9,"Atlético-PR",1,34,18,NA,2,15,7,3,2,1,2,NA,NA,NA,NA,NA,NA,NA
"102","William José de Souza","Amaral","https://s.glbimg.com/es/sde/f/2017/05/08/d967be031145a156a67e168aaeecb1fa_FORMATO.png",42232,26,"CHA","mei","Nulo",0,5,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,26,"GRE","lat","Nulo",0,9.02,0,2.71,7,"Grêmio",NA,7,8,NA,1,9,6,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA
"104","Elicarlos Souza Santos","Elicarlos","https://s.glbimg.com/es/sde/f/2017/09/26/84f2413b25e7d3769e7678f63ccdc322_FORMATO.png",50313,26,"CHA","mei","Nulo",-0.5,4.38,-0.21,-0.5,2,"Chapecoense",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2017/02/05/3d3e3081a494b80799d348813e420860_FORMATO.png",50324,26,"CRU","mei","Provável",0,6.48,0,3.52,13,"Cruzeiro",1,19,25,NA,1,19,13,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA
"106","Darío Leonardo Conca","Conca","https://s.glbimg.com/es/sde/f/2017/08/22/78ca498fcf5cadcc0cd8ae43c4e186b8_FORMATO.jpeg",50348,26,"FLA","mei","Nulo",0,8.35,0,-0.95,2,"Flamengo",1,3,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",50317,26,"SAN","zag","Provável",6.3,12.06,0.52,4.26,20,"Santos",1,48,19,1,7,19,11,13,6,NA,2,1,2,NA,NA,NA,NA,NA
"108","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2017/07/25/ac2070c9ec995dd5cc0efc710891a97a_FORMATO.png",50362,26,"FLU","lat","Provável",0.5,2.14,0.4,0.4,20,"Fluminense",4,66,23,1,7,38,16,1,4,NA,6,NA,NA,NA,NA,NA,NA,NA
"109","Kayke Moreno de Andrade Rodrigues","Kayke","https://s.glbimg.com/es/sde/f/2017/05/02/175b6e25643dfdf97032cd564bc4e5c4_FORMATO.png",50402,26,"SAN","ata","Nulo",0,4.35,-0.11,1.44,21,"Santos",7,50,5,1,NA,17,9,NA,18,NA,9,NA,3,1,NA,NA,NA,NA
"110","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2017/08/30/1d0425c1f6b3c4bb5041fa1cb9ee960e_FORMATO.png",50369,26,"VIT","mei","Nulo",0,2.2,0,0.44,8,"Vitória",3,36,7,NA,1,8,11,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA
"111","Marco Antonio de Mattos Filho","Marquinho","https://s.glbimg.com/es/sde/f/2017/07/25/49f339ad5e5c362acf8628d9d617d724_FORMATO.png",50407,26,"FLU","mei","Contundido",0,2.98,0,-0.4,4,"Fluminense",NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Paulo Marcos de Jesus Ribeiro","Paulão","https://s.glbimg.com/es/sde/f/2017/07/11/97a55ad8b4015035dbde2063c6776c8a_FORMATO.png",63172,26,"VAS","zag","Provável",0,4.38,0,1.07,14,"Vasco",1,30,10,1,4,26,8,3,6,NA,2,NA,NA,NA,NA,NA,NA,NA
"113","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,26,"COR","zag","Contundido",0,4,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Breno Vinicius Rodrigues Borges","Breno","https://s.glbimg.com/es/sde/f/2017/07/11/e970a2c4345e6e515eef8ee166c54f05_FORMATO.png",50408,26,"VAS","zag","Suspenso",2.8,3.97,-0.25,1.81,19,"Vasco",2,36,14,NA,6,17,14,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,26,"CRU","zag","Nulo",-1.5,8.89,-2.4,3.04,23,"Cruzeiro",5,51,16,1,7,15,12,10,3,1,NA,NA,1,NA,NA,NA,NA,NA
"116","Henrique Adriano Buss","Henrique","https://s.glbimg.com/es/sde/f/2017/07/25/3877f66bdd821cbbcd81de82eeebcb3c_FORMATO.png",50856,26,"FLU","zag","Contundido",0,9.14,0,2.28,20,"Fluminense",1,33,24,NA,3,19,23,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"117","Wesley Lopes Beltrame","Wesley","https://s.glbimg.com/es/sde/f/2017/08/30/be14f1dad39de4605e99b4889d96758f_FORMATO.png",50421,26,"SPO","mei","Provável",-0.6,3.18,0.11,-0.06,7,"Sport",1,24,4,NA,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Keirrison de Souza Carneiro","Keirrison","https://s.glbimg.com/es/sde/f/2017/07/27/e66b2c78e9f0ae24320e10cc36d11f56_FORMATO.png",50880,26,"COR","ata","Nulo",0,2.4,-0.11,0.35,2,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Carlos Eduardo Santos Oliveira","Eduardo","https://s.glbimg.com/es/sde/f/2017/07/28/eaa5d401b5faf55be5cb064b19e97744_FORMATO.png",50645,26,"BAH","lat","Provável",0,6.45,0,2.62,24,"Bahia",1,123,41,1,6,35,23,8,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"120","Emerson dos Santos Silva","Emerson Silva","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",51299,26,"BOT","zag","Nulo",0,5.9,0,4.78,5,"Botafogo",NA,13,7,NA,1,3,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Luiz Diallison de Souza Alves","Apodi","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",51042,26,"CHA","lat","Provável",0.8,7.53,-0.99,2.92,23,"Chapecoense",7,53,29,NA,7,47,44,7,12,NA,2,NA,NA,NA,NA,NA,NA,NA
"122","Denis Cesar de Matos","Denis","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",51175,26,"SAO","gol","Nulo",0,5,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",51318,26,"SAN","mei","Nulo",0,3.32,0,-0.26,9,"Santos",NA,12,4,NA,3,10,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Renato Adriano Jacó de Morais","Renato Cajá","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",51319,26,"PON","mei","Nulo",0,7.2,0,1.75,14,"Ponte Preta",1,53,14,2,1,16,14,NA,9,NA,1,1,1,NA,NA,NA,NA,NA
"125","Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",51705,26,"GRE","zag","Nulo",6.4,5.81,0.32,4.22,5,"Grêmio",1,6,6,NA,1,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Walter Leandro Capeloza Artune","Walter","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",51413,26,"COR","gol","Nulo",0,6,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Roger de Carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",51415,26,"ATL","zag","Contundido",0,7.51,0,2.63,19,"Atlético-GO",NA,41,24,1,NA,29,31,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"128","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",51792,26,"VIT","zag","Contundido",0,9.01,0,4.51,19,"Vitória",3,44,22,1,4,15,10,6,10,1,5,NA,4,NA,NA,NA,NA,1
"129","Anderson Vieira Martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2017/07/24/b1c36aceb7c5d5fb95b9079cf23fe5fe_FORMATO.png",52618,26,"VAS","zag","Provável",-1.7,8.75,-1.06,2.57,6,"Vasco",NA,15,8,NA,1,10,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Éverton Augusto de Barros Ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png",51772,26,"FLA","mei","Provável",2.7,13.17,0.35,4,17,"Flamengo",7,86,18,4,1,19,36,NA,8,NA,NA,NA,3,NA,NA,NA,NA,NA
"131","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2017/08/16/85d20e5a1ac2e527a5eca70e709f7b10_FORMATO.jpeg",52253,26,"FLA","zag","Provável",-0.2,10.67,-2.73,4.37,20,"Flamengo",4,23,26,NA,2,12,18,6,3,NA,2,NA,2,NA,NA,NA,NA,NA
"132","Víctor Leandro Bagy","Victor","https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png",52950,26,"ATL","gol","Provável",9.5,12.55,2.77,4.09,24,"Atlético-MG",NA,13,NA,NA,4,2,4,5,NA,NA,NA,NA,NA,NA,38,29,4,NA
"133","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,26,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",NA,22,15,NA,1,15,16,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Gilson Gomes do Nascimento","Gilson","https://s.glbimg.com/es/sde/f/2017/04/17/41717887cc5c81bcd28ad1df6829c7e6_FORMATO.png",52674,26,"BOT","lat","Nulo",3.1,9.17,0.4,3.5,18,"Botafogo",NA,23,15,1,4,18,25,7,3,2,1,NA,NA,NA,NA,NA,NA,NA
"135","Ferdinando Pereira Leda","Ferdinando","https://s.glbimg.com/es/sde/f/2017/04/28/451b8463a985e60f7a6e4d877e47d26e_FORMATO.png",53731,26,"AVA","mei","Nulo",0,5,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Thiago Carleto Alves","Thiago Carleto","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",51700,26,"COR","lat","Provável",-1.2,5.02,-2.28,5.45,10,"Coritiba",8,40,12,2,1,9,10,3,3,NA,NA,NA,2,1,NA,NA,NA,NA
"137","Luan Madson Gedeão De Paiva","Luan","https://s.glbimg.com/es/sde/f/2017/04/03/5472237b431bf42b1ce79273d48c8e2f_FORMATO.png",63219,26,"ATL","ata","Nulo",0,5.3,0,1.23,12,"Atlético-MG",3,22,6,1,2,16,15,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"138","Jucilei da Silva","Jucilei","https://s.glbimg.com/es/sde/f/2017/04/25/a6c1399add6e3c7d17ad9a708974cd21_FORMATO.png",63422,26,"SAO","mei","Nulo",0,13.29,0,3.81,24,"São Paulo",2,60,57,NA,NA,34,40,NA,7,NA,1,1,1,NA,NA,NA,NA,NA
"139","Leonardo Gamalho de Souza","Léo Gamalho","https://s.glbimg.com/es/sde/f/2017/08/24/cb79c4aff8a8ded85c29f01203f775d8_FORMATO.png",53865,26,"PON","ata","Nulo",0,7.84,0,4.38,5,"Ponte Preta",2,6,3,NA,NA,9,6,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA
"140","André Felipe Ribeiro de Souza","André","https://s.glbimg.com/es/sde/f/2017/08/30/ecec1e7939b57c4cb343e7c791ad4e13_FORMATO.png",68690,26,"SPO","ata","Provável",-0.5,10.24,-1.6,4.67,23,"Sport",10,57,18,1,4,49,37,NA,25,1,16,NA,10,NA,NA,NA,NA,NA
"141","Paulo Henrique Carneiro Filho","Paulo Henrique","https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png",50398,26,"SPO","ata","Nulo",0,3,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Elias Mendes Trindade","Elias","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",54395,26,"ATL","mei","Suspenso",-0.1,11.65,0.44,2.7,21,"Atlético-MG",6,70,35,NA,3,25,17,NA,6,NA,2,1,3,NA,NA,NA,NA,NA
"143","Bruno César Pereira da Silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2016/05/20/473777983ee50165bf691b0f029cac11_FORMATO.png",68698,26,"BOT","mei","Provável",1,12.9,-0.79,5.31,22,"Botafogo",8,79,44,5,6,44,34,NA,14,NA,NA,NA,5,NA,NA,NA,NA,NA
"144","Pablo Estifer Armero","Armero","https://s.glbimg.com/es/sde/f/2017/07/28/174c9c4ccac7c3d5f921b513c86a5351_FORMATO.png",68693,26,"BAH","lat","Contundido",0,1.86,0,-0.64,5,"Bahia",2,23,5,NA,1,11,2,1,1,NA,2,1,NA,NA,NA,NA,NA,NA
"145","Diego Renan de Lima Ferreira","Diego Renan","https://s.glbimg.com/es/sde/f/2017/04/24/6cdeb7e2779c671c69473bc599c9eab2_FORMATO.png",68725,26,"CHA","lat","Nulo",0,4.69,0,1.7,7,"Chapecoense",3,17,2,1,1,5,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Emiliano Gabriel Vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2016/06/28/b28314056abc5bb43d464ba66e1d0552_FORMATO.jpeg",68745,26,"SAN","mei","Nulo",0,1.48,0,0.84,7,"Santos",1,23,3,NA,2,3,8,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"147","Everton Heleno dos Santos","Everton Heleno","https://s.glbimg.com/es/sde/f/2017/07/05/70b5e143bc2cffe533cf069fe115e647_FORMATO.png",68749,26,"ATL","mei","Nulo",0,1.7,0,-0.03,3,"Atlético-GO",NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Romulo Borges Monteiro","Romulo","https://s.glbimg.com/es/sde/f/2017/04/24/b61c326027e887dd7e7893e82ca94121_FORMATO.png",70009,26,"FLA","mei","Nulo",0,5.2,0,0.68,5,"Flamengo",2,3,4,NA,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Luiz Fernando Pereira da Silva","Fernandinho","https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png",68758,26,"GRE","ata","Provável",0,11.75,0,5.66,20,"Grêmio",13,37,20,1,1,22,61,NA,11,NA,2,NA,6,NA,NA,NA,NA,NA
"150","Sérgio Dutra Júnior","Júnior Dutra","https://s.glbimg.com/es/sde/f/2017/04/25/448f2fd931dfdfe48b3cb84ea4f0665a_FORMATO.png",68784,26,"AVA","ata","Provável",-0.5,8.13,0.12,4.56,20,"Avaí",7,60,20,1,2,31,30,NA,21,2,4,NA,6,NA,NA,NA,NA,NA
"151","Rafael Galhardo de Souza","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2017/08/31/c9a63e2ac3d3f9ff545be82843a56f28_FORMATO.jpeg",68821,26,"CRU","lat","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Henrique Almeida Caixeta Nascentes","Henrique Almeida","https://s.glbimg.com/es/sde/f/2017/04/24/95e996eaef78ad7ac0e285e3d6d057e0_FORMATO.png",68773,26,"COR","ata","Provável",0.9,13.77,-0.22,3.68,22,"Coritiba",12,49,23,1,4,31,38,NA,17,1,16,NA,5,1,NA,NA,NA,NA
"153","Guilherme de Aguiar Camacho","Camacho","https://s.glbimg.com/es/sde/f/2017/04/19/9bf8902250718281651dc2ae9999d574_FORMATO.png",68770,26,"COR","mei","Provável",0.9,3.69,0.08,0.48,18,"Corinthians",NA,19,12,NA,1,18,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Sosthenes José Santos Salles","Neto Berola","https://s.glbimg.com/es/sde/f/2017/04/24/f3039b70ee89382f40b6b09074e46900_FORMATO.png",68807,26,"COR","ata","Nulo",0,8.29,0,2.14,13,"Coritiba",2,23,8,2,2,9,13,NA,8,NA,5,NA,1,NA,NA,NA,NA,NA
"155","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2017/07/25/f6a981f0f20a4b82ddc029c4cb983564_FORMATO.png",68827,26,"FLU","zag","Contundido",0,2.66,0,2.16,7,"Fluminense",3,11,6,NA,2,10,2,1,1,NA,1,NA,1,NA,NA,NA,NA,NA
"156","Paulo Victor Mileo Vidotti","Paulo Victor","https://s.glbimg.com/es/sde/f/2017/07/19/429e3fc1b0f671fe9b25019c5f735f67_FORMATO.png",68873,26,"GRE","gol","Nulo",0,7.36,0,8.57,4,"Grêmio",NA,4,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,8,2,1,NA
"157","Rafael de Carvalho Santos","Rafael Santos","https://s.glbimg.com/es/sde/f/2017/07/04/d4c3bb98996ada75c9612e2a44894691_FORMATO.png",68822,26,"BAH","gol","Nulo",0,3,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Severino do Ramo Clementino da Silva","Nino Paraíba","https://s.glbimg.com/es/sde/f/2017/05/02/d14ab91bfca642dc286aec9f19adea15_FORMATO.png",68808,26,"PON","lat","Provável",6.2,20.43,0.04,5.28,22,"Ponte Preta",7,92,44,3,3,25,42,7,5,NA,4,NA,1,NA,NA,NA,NA,NA
"159","Francisco Rithely da Silva Sousa","Rithely","https://s.glbimg.com/es/sde/f/2017/08/30/59b84512a1f8464d9476589c93df7a53_FORMATO.png",68834,26,"SPO","mei","Suspenso",0.2,10.91,-1.04,4.14,22,"Sport",7,73,54,2,6,33,21,NA,21,NA,1,NA,1,NA,NA,NA,NA,NA
"160","Klever Rodrigo Gomes Rufino","Klever","https://s.glbimg.com/es/sde/f/2017/04/27/76d01b3a27b9f9546d7f9647da5829db_FORMATO.png",68884,26,"ATL","gol","Nulo",0,0.83,0,-3.1,3,"Atlético-GO",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA
"161","André Luiz Barretto Silva Lima","André Lima","https://s.glbimg.com/es/sde/f/2017/05/28/8c9906d1639eafeb5779494c61890457_FORMATO.png",68893,26,"VIT","ata","Nulo",9.4,8.41,1.31,3.26,11,"Vitória",3,19,5,2,1,16,9,NA,5,NA,4,NA,3,NA,NA,NA,NA,NA
"162","Rodrigo Júnior Paula Silva","Digão","https://s.glbimg.com/es/sde/f/2017/08/10/45b089a35e467b5f5cc0a9d46a380b7a_FORMATO.png",68886,26,"CRU","zag","Provável",0,5.26,0,2.23,3,"Cruzeiro",NA,1,4,1,NA,3,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"163","Welington Pereira Rodrigues","Gum","https://s.glbimg.com/es/sde/f/2017/07/25/4407e04c0f422d9c7c06af9bc6c97fff_FORMATO.png",68887,26,"FLU","zag","Contundido",0,7,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Ramon de Morais Motta ","Ramon","https://s.glbimg.com/es/sde/f/2017/07/27/0d5457a07c57dd1908db4421fa48b276_FORMATO.png",68896,26,"VAS","lat","Provável",1.7,9.25,0.55,5.96,12,"Vasco",2,42,24,2,1,17,32,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA
