atletas.atleta_id,atletas.rodada_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,home_score,away_score,goals_dif,casa,opponent,CA,CV,DD,DP,FC,GC,GS,RB,SG,A,FD,FF,FS,FT,G,I,PE,PP
87552,9,4,16,-0.9,9.35,-1.68,1.85,6,0.0,2.0,-2.0,0,20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90285,9,5,16,10.1,13.63,2.09,4.1,8,0.0,2.0,-2.0,0,20,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
90566,9,4,16,0.0,1.32,-0.19,-0.93,3,0.0,2.0,-2.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
93368,9,2,16,5.4,6.48,0.0,3.85,9,0.0,2.0,-2.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
63000,9,2,7,7.3,8.98,1.4,3.09,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
51042,9,3,7,0.9,6.83,-0.39,2.2,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
38279,9,5,7,-1.0,10.42,-0.64,3.44,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
74060,9,4,7,0.2,8.99,-0.27,3.08,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70742,9,4,7,3.9,7.21,0.42,3.08,8,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
78850,9,3,7,0.2,11.72,-0.3,4.1,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
80337,9,5,7,6.0,10.67,0.86,5.81,9,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
83683,9,4,7,5.0,5.05,1.14,1.93,8,5.0,1.0,4.0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
81798,9,5,7,0.5,8.27,-0.04,2.44,8,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90634,9,4,7,0.0,2.32,-0.68,0.0,1,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94286,9,5,7,0.1,1.57,-0.43,0.1,1,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
86508,9,1,7,-0.5,4.4,0.01,0.65,9,5.0,1.0,4.0,0,11,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78407,9,2,7,-2.9,6.53,-2.45,4.5,2,5.0,1.0,4.0,0,11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
50645,9,3,5,4.4,5.88,0.52,2.69,9,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0
38001,9,1,5,0.0,0.77,0.0,-2.0,1,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71162,9,4,5,3.0,8.12,-0.42,3.58,6,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
79042,9,2,5,1.8,9.96,0.12,2.88,9,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0
71937,9,4,5,0.0,10.95,0.0,2.75,8,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84313,9,4,5,0.1,2.06,-0.22,0.05,2,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82455,9,4,5,3.3,19.56,-0.28,7.15,9,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
73281,9,4,5,-3.2,8.53,-1.65,5.78,7,3.0,0.0,3.0,0,8,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
84585,9,4,5,-0.9,10.82,-0.2,3.56,8,3.0,0.0,3.0,0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
86932,9,5,5,0.2,6.55,-0.91,2.56,5,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68995,9,3,5,1.3,2.43,0.28,-0.35,2,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
74271,9,5,5,-0.3,9.46,-0.53,2.98,9,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0
90031,9,5,5,0.0,1.8,0.0,0.78,4,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87486,9,3,5,0.4,4.35,-0.3,2.12,8,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
90933,9,1,5,-6.6,9.03,-0.99,3.53,9,3.0,0.0,3.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
93369,9,2,5,-2.4,2.6,-1.2,2.1,4,3.0,0.0,3.0,0,8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
38230,10,5,3,2.8,7.44,0.63,0.58,8,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38394,10,2,3,2.1,8.65,-0.2,3.42,8,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69018,10,4,3,0.0,5.23,-0.33,0.7,4,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69705,10,4,3,12.9,10.7,2.18,3.91,9,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
71479,10,4,3,1.2,6.35,-0.55,-0.4,6,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71631,10,1,3,0.7,2.17,-0.54,1.2,7,4.0,1.0,3.0,1,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73446,10,5,3,9.8,5.2,1.74,3.45,4,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
82463,10,4,3,14.5,11.83,1.83,4.15,8,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
82469,10,5,3,4.8,2.84,0.81,0.89,9,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
86143,10,2,3,10.8,7.63,0.14,9.6,4,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
86764,10,3,3,4.1,12.73,-0.1,6.19,9,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
86766,10,4,3,7.4,6.08,1.82,2.39,9,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0
90587,10,3,3,1.2,2.6,-0.4,1.2,1,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
97879,10,4,3,0.6,1.69,-0.31,0.6,1,4.0,1.0,3.0,1,20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0
53669,10,5,15,-0.8,3.84,-0.16,0.92,8,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37644,10,2,15,-3.4,7.73,-2.0,2.88,7,1.0,2.0,-1.0,1,14,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0
38021,10,4,15,-2.0,3.71,-0.59,0.74,8,1.0,2.0,-1.0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42213,10,4,15,0.2,8.38,0.0,3.12,4,1.0,2.0,-1.0,1,14,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
51319,10,4,15,1.0,7.45,0.2,2.17,6,1.0,2.0,-1.0,1,14,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0
68744,10,5,15,-1.6,4.53,-0.91,1.67,6,1.0,2.0,-1.0,1,14,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
68808,10,3,15,-0.2,20.16,-1.93,5.68,9,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
70666,10,2,15,4.8,11.45,-0.06,4.36,10,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
71719,10,4,15,1.6,5.84,0.2,1.58,9,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
61149,10,5,15,11.2,22.14,0.88,8.66,10,1.0,2.0,-1.0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,3.0,0.0
86740,10,3,15,4.2,11.26,0.56,3.39,10,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
82644,10,4,15,-0.5,2.42,-0.15,0.63,7,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
99616,10,4,15,1.4,1.09,0.09,1.4,1,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
92630,10,5,15,-0.4,0.78,0.01,-0.22,5,1.0,2.0,-1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
37656,10,1,10,10.9,14.19,2.53,4.52,10,2.0,0.0,2.0,1,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
37798,10,5,10,11.5,13.03,2.5,6.27,4,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
38277,10,4,10,11.7,17.99,-0.29,6.23,7,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0
50324,10,4,10,3.5,6.45,-0.49,2.62,7,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50459,10,2,10,10.1,10.05,1.99,2.69,9,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
70916,10,3,10,17.6,14.67,3.76,5.25,9,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0
62104,10,4,10,0.8,8.69,-1.17,2.26,5,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0
74140,10,4,10,0.0,4.66,0.0,2.63,3,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79578,10,5,10,-0.3,5.94,-0.06,-0.55,2,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80318,10,3,10,4.4,6.23,0.18,3.36,5,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
80363,10,4,10,7.1,7.62,1.15,2.87,8,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0
78632,10,3,10,0.0,3.93,0.0,0.3,1,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84558,10,4,10,3.4,7.46,0.54,3.81,9,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87833,10,2,10,5.1,5.98,1.51,2.36,5,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
91094,10,5,10,0.0,12.66,0.0,3.54,9,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81845,10,4,10,5.6,13.94,-0.7,4.9,9,2.0,0.0,2.0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
37674,10,4,19,-0.3,4.38,-1.11,-0.55,2,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37919,10,5,19,1.5,14.33,-0.83,7.21,8,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0
50408,10,2,19,4.1,3.79,1.02,1.26,9,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0
63172,10,2,19,5.1,5.49,0.87,1.55,9,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
69249,10,1,19,5.2,7.37,1.87,0.87,10,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
78077,10,3,19,0.0,3.02,0.0,-0.3,1,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80196,10,3,19,8.0,10.34,1.63,5.09,7,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
80313,10,3,19,9.9,12.42,1.26,5.17,10,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
38913,10,4,19,12.9,15.55,2.94,4.44,9,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
84893,10,3,19,6.5,8.78,1.06,3.75,10,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
85211,10,5,19,-1.0,3.22,-0.81,-0.15,2,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89150,10,4,19,4.1,10.75,0.11,5.19,10,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95876,10,4,19,3.3,16.57,-0.02,5.27,10,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
99588,10,5,19,0.0,2.25,0.0,2.6,2,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93108,10,4,19,-0.9,8.17,-0.46,3.0,10,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
37770,10,1,13,0.7,8.26,-0.68,1.6,9,0.0,1.0,-1.0,1,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38523,10,3,13,2.5,10.88,0.11,4.11,7,0.0,1.0,-1.0,1,8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68758,10,5,13,1.4,10.2,-1.67,6.38,6,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69160,10,4,13,0.7,4.82,-0.13,1.47,4,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69282,10,5,13,2.1,10.05,0.05,3.45,6,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
71920,10,4,13,7.2,9.6,1.16,5.73,9,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
72079,10,3,13,2.3,10.86,-0.5,5.4,9,0.0,1.0,-1.0,1,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78715,10,4,13,1.1,16.76,-1.69,5.29,8,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
86757,10,5,13,0.4,9.7,0.03,6.4,7,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
86759,10,5,13,3.2,23.12,-1.68,10.15,9,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0
87342,10,2,13,-2.1,9.45,-1.37,3.35,8,0.0,1.0,-1.0,1,8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0
90302,10,5,13,1.5,9.36,-1.09,4.09,9,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
90532,10,4,13,4.0,9.04,0.41,4.6,9,0.0,1.0,-1.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
80853,10,2,13,5.4,13.78,-0.09,7.78,8,0.0,1.0,-1.0,1,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
37688,10,4,18,0.0,4.87,0.0,-0.85,8,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38062,10,2,18,-5.2,2.75,-1.52,-0.23,3,1.0,1.0,0.0,1,12,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
63422,10,4,18,12.4,15.44,1.86,5.51,10,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0
71123,10,4,18,3.9,5.18,0.69,0.66,5,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0
68932,10,1,18,10.0,11.96,1.45,4.61,10,1.0,1.0,0.0,1,12,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73800,10,2,18,1.1,9.14,-0.68,3.02,6,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
73649,10,5,18,3.8,15.89,0.92,4.84,10,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
73619,10,5,18,0.0,7.38,0.0,1.84,5,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84718,10,5,18,8.0,3.78,1.44,1.8,5,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0
82411,10,4,18,5.2,10.28,0.47,2.53,6,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
89343,10,3,18,1.5,12.31,-0.23,4.69,10,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
94931,10,4,18,4.1,4.04,0.46,3.15,2,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
95332,10,5,18,2.0,4.61,-0.1,2.04,10,1.0,1.0,0.0,1,12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0
