"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","I","A","FD","G","FT","PP","CV","DD","GS","DP","GC"
"269","André Luiz Barretto Silva Lima","André Lima","https://s.glbimg.com/es/sde/f/2017/05/28/8c9906d1639eafeb5779494c61890457_FORMATO.png",68893,15,"VIT","ata","Provável",-3.1,6.78,-1.65,3.38,8,"Vitória",1,14,5,8,16,4,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA
"270","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,15,"GRE","ata","Contundido",0,10.62,0,-0.3,2,"Grêmio",NA,2,NA,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Éverton Augusto de Barros Ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png",51772,15,"FLA","mei","Provável",1.5,11.9,-0.39,2.82,6,"Flamengo",1,6,1,10,31,5,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"272","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",51792,15,"VIT","zag","Provável",5.9,8.61,0.92,4.02,9,"Vitória",3,8,5,5,27,14,2,3,1,1,2,NA,NA,NA,NA,NA,NA,1
"273","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2017/04/24/ef04c0af64af6a9173d17eb922ff55e4_FORMATO.png",78407,15,"CHA","zag","Provável",1.4,6.8,-0.22,2.26,7,"Chapecoense",2,11,1,1,12,6,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"274","Rodrigo Pimpão Viana","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2017/04/18/054a14cdfbb6abbdb2c8a8a75f0a9ee1_FORMATO.png",68901,15,"BOT","ata","Suspenso",-3.1,5.71,-1.42,1.95,15,"Botafogo",3,24,5,21,69,17,NA,4,2,9,1,NA,NA,NA,NA,NA,NA,NA
"275","Eduardo Pereira Rodrigues","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,15,"PAL","ata","Suspenso",1.1,16.14,-3.37,3.65,8,"Palmeiras",3,8,2,37,31,8,NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA
"276","Ramon de Morais Motta ","Ramon","https://s.glbimg.com/es/sde/f/2017/07/05/d9ef0647f6f2b1147f8e0f3a9bab29e9_FORMATO.png",68896,15,"VAS","lat","Provável",1.7,6.87,-1.06,5.13,3,"Vasco",NA,5,2,10,12,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2017/04/24/bff75e6319bfeb83e043d1949b127c6e_FORMATO.png",78445,15,"FLA","lat","Nulo",0,7,0,3.87,7,"Flamengo",NA,11,1,7,18,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2017/04/24/afcab1eabef219480495acfdf11be8c3_FORMATO.png",78478,15,"FLA","mei","Nulo",0,8.51,0,2.34,9,"Flamengo",NA,10,1,7,33,14,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"279","Marcos de Paula Dutra","Marcos","https://s.glbimg.com/es/sde/f/2017/04/27/f3d654b20ab83c212a2a18dab411b2e0_FORMATO.png",78495,15,"ATL","gol","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Anselmo de Moraes","Anselmo","https://s.glbimg.com/es/sde/f/2017/06/06/b2cdf84621178662c029bae611378399_FORMATO.png",68910,15,"SPO","mei","Nulo",0,6.5,0,3.55,4,"Sport",2,12,2,4,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Leonardo Fabiano da Silva e Silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2017/04/03/d52533a1acf6457724394d769b43771f_FORMATO.png",68925,15,"ATL","zag","Contundido",0,8.93,0,-0.4,4,"Atlético-MG",1,6,NA,6,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Fábio Farroco Braga","Fábio Braga","https://s.glbimg.com/es/sde/f/2017/05/02/1b7b5c48a104e1244f38059d6b4e63a3_FORMATO.png",78464,15,"PON","mei","Nulo",0,1.74,0,-0.45,2,"Ponte Preta",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Thiago Ribeiro Cardoso","Thiago Ribeiro","https://s.glbimg.com/es/sde/f/2017/02/19/4ec7b72d420d51f876c9ea73eab212cf_FORMATO.png",68929,15,"SAN","ata","Nulo",0.3,5.22,-0.05,0.43,4,"Santos",NA,6,2,3,11,3,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"284","Rafael Pires Monteiro","Rafael","https://s.glbimg.com/es/sde/f/2016/04/29/43e8562bfd0ac31a9d9fd5bd5f87aee8_FORMATO.png",68928,15,"CRU","gol","Nulo",0,10,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Diego Souza de Andrade","Diego Souza","https://s.glbimg.com/es/sde/f/2016/05/01/4ca75c7b4c6ef9d48c9ffe43f89b8f78_FORMATO.png",68911,15,"SPO","mei","Provável",14.3,18.45,2.33,6.09,9,"Sport",2,16,6,24,39,4,NA,1,1,3,6,NA,NA,NA,NA,NA,NA,NA
"286","Giovanni Augusto Oliveira Cardoso","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2017/04/19/c4d5da0001a31ba757c52ea56bf8cb21_FORMATO.png",68938,15,"COR","mei","Dúvida",0,5.57,0,-0.15,2,"Corinthians",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Ronaldo Luiz Alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2016/07/08/b5631b95dc105cd68b154bfaa21ecf74_FORMATO.png",68950,15,"SPO","zag","Provável",8.5,8.74,0.46,3.94,11,"Sport",3,14,NA,20,27,7,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"288","Arnaldo Manoel de Almeida","Arnaldo","https://s.glbimg.com/es/sde/f/2017/05/19/ff6d87578b92fff5c4d0ff68a60fc859_FORMATO.png",78497,15,"BOT","lat","Contundido",0,8.9,0,4.32,13,"Botafogo",2,17,NA,17,39,24,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"289","Renan Ribeiro","Renan Ribeiro","https://s.glbimg.com/es/sde/f/2016/05/01/443bbaa43b246a9ce7d8a4e682ed4af6_FORMATO.png",68932,15,"SAO","gol","Provável",10.4,11.16,1.96,3.1,15,"São Paulo",1,NA,NA,1,13,NA,5,NA,NA,NA,NA,NA,NA,NA,21,18,NA,NA
"290","Welker Marçal de Almeida","Kieza","https://s.glbimg.com/es/sde/f/2017/04/24/25d378570c1b3cbfb2f85427750a6b8c_FORMATO.png",68930,15,"VIT","ata","Contundido",0,9.53,0,2.77,8,"Vitória",1,13,3,17,16,2,NA,6,NA,4,3,NA,1,NA,NA,NA,NA,NA
"291","Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2017/05/02/e17a729351ce9e086c7f6fdaf907c355_FORMATO.png",80129,15,"PON","mei","Nulo",0,4.39,0,1.03,10,"Ponte Preta",2,12,3,9,20,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"292","Leandro Damião da Silva dos Santos","Leandro Damião","https://s.glbimg.com/es/sde/f/2017/04/24/521c73a5e5228e27e72fe902667a99d3_FORMATO.png",68953,15,"FLA","ata","Nulo",0,11.03,0,5.46,7,"Flamengo",NA,13,11,5,6,4,NA,1,NA,6,3,NA,NA,NA,NA,NA,NA,NA
"293","Marcos Gabriel do Nascimento","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2017/04/23/9326bc84d0f7eff7d097d6e60ee392c0_FORMATO.png",68954,15,"COR","mei","Suspenso",-1.2,8.82,-0.52,3.38,11,"Corinthians",3,8,3,16,31,7,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA
"294","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",78548,15,"SAN","mei","Provável",1.1,4.64,-0.3,3.03,13,"Santos",1,7,5,12,33,19,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"295","Wallace Reis da Silva","Wallace Reis ","https://s.glbimg.com/es/sde/f/2017/07/13/cfd4ab0585b820c82ceaede6f0779b5a_FORMATO.png",68958,15,"VIT","zag","Provável",0,6.99,0,6.4,1,"Vitória",1,1,NA,3,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"296","Lucas Silva Borges","Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",79701,15,"CRU","mei","Provável",3.4,5.19,0.73,0.6,7,"Cruzeiro",1,12,2,7,13,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"297","Nadson da Silva Almeida","Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",80140,15,"CHA","mei","Contundido",0,0.76,0,-0.07,3,"Chapecoense",NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png",80188,15,"FLU","ata","Nulo",0,2.55,0,0.34,8,"Fluminense",3,3,1,5,9,1,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"299","João Carlos Heidemann","João Carlos","https://s.glbimg.com/es/sde/f/2017/05/02/d7292ead1ddbe03d301309fe8a47b770_FORMATO.png",69010,15,"PON","gol","Nulo",0,5,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png",79887,15,"PAL","lat","Nulo",0,5.09,0,1.65,4,"Palmeiras",NA,3,2,1,5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"301","Giovanni Aparecido Adriano dos Santos","Giovanni","https://s.glbimg.com/es/sde/f/2017/04/03/54ca82f676684e32e2092814be84c655_FORMATO.png",68979,15,"ATL","gol","Provável",0,6,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,15,"COR","gol","Nulo",0,3,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Glaybson Yago Souza Lisboa","Yago Pikachu","https://s.glbimg.com/es/sde/f/2017/04/24/3021726139e41d1a3fe9ada22058c738_FORMATO.png",80196,15,"VAS","lat","Provável",1.1,9.41,-1.44,4.2,12,"Vasco",NA,9,4,12,29,9,3,1,1,4,2,NA,NA,NA,NA,NA,NA,NA
"304","Lucas Fonseca da Silva","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2017/02/21/c4e0a739ae5673d20c609ad14289c7e9_FORMATO.png",80189,15,"BAH","zag","Suspenso",4.6,5.71,0.78,3.35,11,"Bahia",1,5,NA,15,19,8,5,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA
"305","Gustavo dos Santos","Gustavo Santos","https://s.glbimg.com/es/sde/f/2017/04/28/66d8349d86cb0a157df269d3cbb425b6_FORMATO.png",68986,15,"AVA","lat","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2017/04/24/c8f73d0634bf7a30846535c217610b26_FORMATO.png",78578,15,"VIT","ata","Nulo",0,3.44,0,0.15,8,"Vitória",3,6,5,3,23,3,NA,1,NA,4,NA,1,NA,NA,NA,NA,NA,NA
"307","Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2017/04/23/91e18bf15401259ce1466dbccb56d6ae_FORMATO.png",80281,15,"ATL","zag","Nulo",0,2.69,0,-1.2,1,"Atlético-PR",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",79892,15,"CHA","mei","Contundido",0,2.45,0,1.37,7,"Chapecoense",NA,2,1,4,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"309","João Vitor Lima Gomes","João Vitor","https://s.glbimg.com/es/sde/f/2017/05/02/4b0d7dac70db84093f533231220f3287_FORMATO.png",68987,15,"PON","mei","Contundido",0,5,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png",78605,15,"COR","mei","Provável",0.8,7.51,-0.19,2.44,14,"Corinthians",2,21,NA,15,30,26,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA
"311","Jose Roberto Assunção de Araújo Filho","Zé Roberto","https://s.glbimg.com/es/sde/f/2015/05/05/c256c7bb8eaa471312899e7b00524ef0_FORMATO.jpeg",80076,15,"PON","ata","Nulo",0,4,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2017/04/25/f36c749de572dbbaf8a43b8b71309942_FORMATO.png",78584,15,"AVA","gol","Provável",11,9.3,1.28,13.17,6,"Avaí",1,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,21,5,1,NA
"313","Anderson Luiz de Carvalho","Nenê","https://s.glbimg.com/es/sde/f/2017/04/24/45951f5edf6777703717a335e5bffc58_FORMATO.png",38913,15,"VAS","mei","Nulo",0,13.63,0,3.53,12,"Vasco",3,13,7,31,53,9,NA,2,3,5,2,NA,NA,NA,NA,NA,NA,NA
"314","Régis Ribeiro de Souza","Régis Souza","https://s.glbimg.com/es/sde/f/2017/06/22/f0877c550c7c04d26f2b6c19b1028f8f_FORMATO.png",68995,15,"BAH","lat","Nulo",0,2.15,0,-0.2,3,"Bahia",1,NA,NA,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",79973,15,"BOT","gol","Nulo",0,3.32,0,1,1,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"316","Nilton Soares Rodrigues","Niltinho","https://s.glbimg.com/es/sde/f/2017/07/05/f10b19ee0f7e394c770fa6f2348452e4_FORMATO.png",84703,15,"ATL","ata","Provável",-2,3.36,-0.93,1.5,6,"Atlético-GO",NA,11,3,11,11,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"317","Lucca Borges Brito","Lucca","https://s.glbimg.com/es/sde/f/2017/05/02/bd59d7bbf1fff0ce2e2dd4b489c5c99a_FORMATO.png",61149,15,"PON","ata","Provável",15.4,23.05,1.44,8.14,15,"Ponte Preta",1,15,14,53,44,17,NA,6,1,17,8,NA,1,NA,NA,NA,NA,NA
"318","Hélio Hermito Zampier Neto","Neto","https://s.glbimg.com/es/sde/f/2016/04/27/f217614f7ad8e77684e58501d147fa3a_FORMATO.png",69008,15,"CHA","zag","Contundido",0,5,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Brenner Marlos Varanda de Oliveira","Brenner","https://s.glbimg.com/es/sde/f/2017/06/07/3060562198442eb70135c09d9c60f0ed_FORMATO.png",80080,15,"BOT","ata","Nulo",0,5,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Gilberto Oliveira Souza Júnior","Gilberto","https://s.glbimg.com/es/sde/f/2016/08/18/6af48de27fa231f0a84e3301c9451cb9_FORMATO.png",61188,15,"SAO","ata","Nulo",-0.8,3.64,-0.32,1.02,7,"São Paulo",1,5,3,1,4,1,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"321","Matheus Mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2017/05/19/5bca9708b9e4c88d08f62e3935fe8cb4_FORMATO.png",80124,15,"ATL","zag","Provável",0,1.53,0,0.47,3,"Atlético-MG",1,7,NA,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Wellington do Nascimento Silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2017/02/18/3bbde337c0e14ff5863b2fb2a531bf69_FORMATO.png",71892,15,"BAH","lat","Contundido",0,7,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Carlos Cesar Neves","Carlos Cesar","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",61211,15,"ATL","lat","Contundido",0,4.46,0,-0.7,1,"Atlético-MG",NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Pedro Henrique de Castro Silva","Pedro Castro","https://s.glbimg.com/es/sde/f/2017/06/09/95ff53b7b15a7d6719bae7807804fc39_FORMATO.png",78840,15,"AVA","mei","Provável",2,2.07,0.37,0.96,10,"Avaí",2,9,5,16,21,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"325","Alexandro Silva de Souza","Dudu Cearense","https://s.glbimg.com/es/sde/f/2016/06/28/2b7b2415b00931bc7ebe03b683cd03be_FORMATO.jpeg",38928,15,"BOT","mei","Nulo",0,3.24,0,-0.35,6,"Botafogo",1,5,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Judson Silva Tavares","Judson","https://s.glbimg.com/es/sde/f/2017/04/28/5423c8443b5f4d0ce027e1d31b9aa3ff_FORMATO.png",84691,15,"AVA","mei","Provável",0.7,3.98,0.09,1.05,13,"Avaí",3,26,6,8,33,16,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"327","Michel Ferreira dos Santos","Michel ","https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_FORMATO.png",71920,15,"GRE","mei","Provável",0,9.54,0,5.2,12,"Grêmio",2,30,6,12,31,32,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA
"328","Rafael Marques Mariano","Rafael Marques","https://s.glbimg.com/es/sde/f/2017/05/16/3246550328efb6a72fe4e85ea0bbff11_FORMATO.png",38957,15,"CRU","ata","Nulo",0.3,4.2,0.02,1.61,10,"Cruzeiro",NA,3,5,9,22,4,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"329","Airton Ribeiro Santos","Airton","https://s.glbimg.com/es/sde/f/2016/05/19/53e1bd0759a8f98439752def04457e15_FORMATO.png",61985,15,"BOT","mei","Contundido",0,5.63,0,1.17,3,"Botafogo",NA,3,NA,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Diego da Silva Rosa","Diego Rosa","https://s.glbimg.com/es/sde/f/2017/06/21/113421cfc95b13d42d7a61ddfd0b906c_FORMATO.png",71927,15,"ATL","mei","Nulo",0,7.32,0,1.64,7,"Atlético-GO",NA,7,1,5,5,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"331","Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2017/04/25/e786acca731a4a88d0504f8b3802f4d8_FORMATO.png",78850,15,"CHA","lat","Provável",0,11.77,0,3.77,13,"Chapecoense",2,15,4,11,62,19,3,1,1,3,2,NA,NA,NA,NA,NA,NA,NA
"332","Arthur Caíke do Nascimento Cruz","Arthur ","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png",80337,15,"CHA","ata","Provável",0.9,10.59,-0.25,5.45,14,"Chapecoense",3,22,13,30,32,14,NA,5,3,7,4,1,NA,NA,NA,NA,NA,NA
"333","Jonas Jessué da Silva Júnior","Jonas","https://s.glbimg.com/es/sde/f/2017/04/17/da28ba844b13dd322862abfcda7e77b7_FORMATO.png",39152,15,"BOT","lat","Contundido",0,6,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Jean Raphael Vanderlei Moreira","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,15,"PAL","lat","Nulo",0,15.59,0,3.97,6,"Palmeiras",NA,3,5,6,19,5,2,1,NA,2,1,NA,1,NA,NA,NA,NA,NA
"335","Uillian Correia Granemann","Uillian Correia","https://s.glbimg.com/es/sde/f/2017/04/01/f5509c6e7e2831171a293b2e8b83e1bc_FORMATO.png",72007,15,"VIT","mei","Provável",8.5,6.03,-0.4,3.69,13,"Vitória",1,18,7,5,19,19,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
"336","José Renato da Silva Júnior","Renato","https://s.glbimg.com/es/sde/f/2017/01/13/7ab26ced537354a115324343754e8570_FORMATO.png",39572,15,"FLU","lat","Nulo",0,3.21,0,1.52,6,"Fluminense",2,6,6,7,9,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"337","Maikon Fernando Souza Leite","Maikon Leite","https://s.glbimg.com/es/sde/f/2017/02/18/d1beebf2d6769d1d954a6d387ae17218_FORMATO.png",62069,15,"BAH","ata","Contundido",0,2.15,0,-0.5,2,"Bahia",NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Abel Carlos da Silva Braga","Abel Braga","https://s.glbimg.com/es/sde/f/2017/05/31/4e771d1c183057eb5fe8015ff7755b0c_FORMATO.png",40006,15,"FLU","tec","Provável",1.41,11.74,-0.69,3.4,14,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Paulo Roberto Valoura Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/02/21/1185bf0445861de05869b21f919a1d93_FORMATO.png",71937,15,"BAH","mei","Provável",20,13.54,2.97,3.82,12,"Bahia",1,22,9,7,41,14,NA,NA,2,8,2,1,NA,NA,NA,NA,NA,NA
"340","Edimar Curitiba Fraga","Edimar","https://s.glbimg.com/es/sde/f/2017/04/25/0991c88dd099660fdb7cfc88a4bedab1_FORMATO.png",62024,15,"SAO","lat","Provável",7.1,5.29,0.29,7.1,1,"São Paulo",NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Levir Culpi","Levir Culpi","https://s.glbimg.com/es/sde/f/2017/06/14/136e0a7f3e7fc28586ac419c9c08efd2_FORMATO.png",40025,15,"SAN","tec","Provável",4.05,10.24,0.14,4.16,9,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Renan de Oliveira Fonseca","Renan Fonseca","https://s.glbimg.com/es/sde/f/2016/05/20/8a933b2d225a7b56e6267a2148ab68d0_FORMATO.png",72037,15,"BOT","zag","Nulo",0,3,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Bruno Cortês Barbosa","Bruno Cortez","https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png",72079,15,"GRE","lat","Provável",-0.9,9.77,-0.49,3.99,13,"Grêmio",3,21,NA,12,30,17,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"344","Kleber Giacomace de Souza Freitas","Kleber","https://s.glbimg.com/es/sde/f/2017/04/24/c96c8c2ada9b85eb506293c4caec64db_FORMATO.png",40179,15,"COR","ata","Suspenso",0,12.46,0,3.74,10,"Coritiba",1,28,6,26,32,4,NA,6,1,10,4,NA,NA,1,NA,NA,NA,NA
"345","Dorival Silvestre Júnior","Dorival Júnior","https://s.glbimg.com/es/sde/f/2017/07/10/44451249912d8a454f2c40009fb27f1b_FORMATO.png",40990,15,"SAO","tec","Provável",5.24,9.53,0.79,2.44,7,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Fernando Galhardo Borges","Fernandinho","https://s.glbimg.com/es/sde/f/2017/05/15/0d7fcc5d70203442a40e54487804a4f8_FORMATO.png",72150,15,"PON","lat","Nulo",0,5.26,0,2.43,4,"Ponte Preta",1,3,NA,NA,9,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"347","Marcos Rogério Ricci Lopes","Pará","https://s.glbimg.com/es/sde/f/2017/04/24/44fa9261c93718d8ee74e043fad7adbb_FORMATO.png",62086,15,"FLA","lat","Provável",6.9,9.21,0.28,3.14,9,"Flamengo",NA,14,1,6,20,3,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"348","Alessandro Beti Rosa","Magrão","https://s.glbimg.com/es/sde/f/2016/05/01/92fb599635a635bc3681d6d69f04489c_FORMATO.png",41218,15,"SPO","gol","Contundido",0,6.68,0,4.47,13,"Sport",NA,NA,NA,NA,5,1,6,NA,NA,NA,NA,NA,NA,NA,20,16,NA,NA
"349","Vladimir Orlando Cardoso de Araújo Filho","Vladimir","https://s.glbimg.com/es/sde/f/2016/05/01/961c8216a0f294aa3cfbee03eaa996db_FORMATO.png",69040,15,"SAN","gol","Contundido",0,4,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","João Paulo Mior","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png",72168,15,"BOT","mei","Provável",2,2.9,0.06,1.77,14,"Botafogo",4,30,5,21,55,16,NA,1,3,5,NA,1,NA,NA,NA,NA,NA,NA
