atletas.nome,atletas.atleta_id,atletas.apelido,atletas.foto,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,athletes.atletas.scout,PE,SG,FC,FS,I,RB,FD,A,G,FF,DD,CA,GS,FT,CV,PP,DP,GC,home_score,away_score,goals_dif,casa,opponent
Luiz Rhodolfo Dini Gaioto,42501,Rhodolfo,https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png,10,FLA,zag,Flamengo,Dúvida,9.2,8.68,2.13,5.2,2,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Everton Cardoso da Silva,50301,Everton,https://s.glbimg.com/es/sde/f/2017/04/24/baf540d146fb96f0159339aad269538d_FORMATO.png,10,FLA,mei,Flamengo,Provável,0.0,14.5,0.0,4.3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Éverton Augusto de Barros Ribeiro,51772,Éverton Ribeiro,https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png,10,FLA,mei,Flamengo,Provável,3.6,12.56,-2.44,3.6,1,0.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Réver Humberto Alves Araújo,52253,Réver,https://s.glbimg.com/es/sde/f/2017/04/24/854cf1c9afe220c9f2a2751a12f2e7dd_FORMATO.png,10,FLA,zag,Flamengo,Provável,0.0,10.31,0.0,4.08,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Romulo Borges Monteiro,70009,Romulo,https://s.glbimg.com/es/sde/f/2017/04/24/b61c326027e887dd7e7893e82ca94121_FORMATO.png,10,FLA,mei,Flamengo,Nulo,0.0,5.89,0.0,-1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Rafael Vaz dos Santos,73421,Rafael Vaz,https://s.glbimg.com/es/sde/f/2017/04/24/8665d503716b53b97bdd0f56d8ef0f39_FORMATO.png,10,FLA,zag,Flamengo,Nulo,5.3,7.78,-0.01,3.88,5,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Rodinei Marcelo de Almeida,73992,Rodinei,https://s.glbimg.com/es/sde/f/2017/04/24/43537a69f2836d2da77aebc068eacd46_FORMATO.png,10,FLA,lat,Flamengo,Provável,1.6,9.49,0.37,5.07,6,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
José Paolo Guerrero Gonzales,75295,Paolo Guerrero,https://s.glbimg.com/es/sde/f/2017/04/24/9f5565190d6c37e9959d0747a4ef6ea0_FORMATO.png,10,FLA,ata,Flamengo,Provável,-1.9,11.13,-5.1,5.92,6,0.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Willian Souza Arão da Silva,78478,Willian Arão,https://s.glbimg.com/es/sde/f/2017/04/24/afcab1eabef219480495acfdf11be8c3_FORMATO.png,10,FLA,mei,Flamengo,Provável,0.7,8.51,-1.07,2.34,9,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Orlando Enrique Berrío Meléndez,85300,Berrío ,https://s.glbimg.com/es/sde/f/2017/04/24/7b390ea7b4f8d9ae25e9e72d40cf4d97_FORMATO.png,10,FLA,ata,Flamengo,Nulo,7.7,5.07,1.57,1.23,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Thiago Rodrigues da Silva,91194,Thiago,https://s.glbimg.com/es/sde/f/2017/04/24/cbff6dc155e200c1acd0f26dfbad6fae_FORMATO.png,10,FLA,gol,Flamengo,Provável,8.0,4.73,1.98,3.34,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Matheus Gonçalves Savio,91264,Matheus Savio,https://s.glbimg.com/es/sde/f/2017/04/24/60ce53a00324836c87cea5fb79984381_FORMATO.png,10,FLA,mei,Flamengo,Nulo,2.5,11.19,-1.34,4.7,4,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Miguel Ángel Trauco Saavedra,95738,Trauco,https://s.glbimg.com/es/sde/f/2017/04/24/0d2e64236a719e0a7a2402eed79486f1_FORMATO.png,10,FLA,lat,Flamengo,Provável,3.4,6.48,-0.15,3.43,6,0.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Vinicius José Paixão de Oliveira Junior,99535,Vinicius Junior,https://s.glbimg.com/es/sde/f/2017/05/09/b6109d9eac2b6b6743fbbd18bacc864b_FORMATO.png,10,FLA,ata,Flamengo,Nulo,-0.9,2.42,-0.23,1.05,10,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Bahia
Willian Gomes de Siqueira,42116,Willian,https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png,10,PAL,ata,Palmeiras,Provável,1.2,5.69,-1.05,1.59,9,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Eduardo Pereira Rodrigues,68920,Dudu,https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png,10,PAL,ata,Palmeiras,Nulo,-0.6,16.49,-1.02,3.13,4,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Alejandro Abraham Guerra Morales,74213,Alejandro Guerra,https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png,10,PAL,mei,Palmeiras,Suspenso,15.4,15.03,3.58,4.66,8,0.0,5.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Fabiano Leissmann,79887,Fabiano,https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png,10,PAL,lat,Palmeiras,Provável,0.9,5.09,-0.26,1.65,4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Erik Nascimento Lima,84848,Erik,https://s.glbimg.com/es/sde/f/2017/04/18/88bed79a8233a59ca86c67f41db42e85_FORMATO.png,10,PAL,ata,Palmeiras,Provável,7.3,5.35,1.03,3.25,4,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Yerry Fernando Mina González,85241,Yerry Mina,https://s.glbimg.com/es/sde/f/2017/04/18/5d127fbc9c3d26f69de26952da18b809_FORMATO.png,10,PAL,zag,Palmeiras,Suspenso,-0.3,15.15,-0.81,5.38,6,0.0,4.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Miguel Angel Borja Hernandez,86120,Borja,https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png,10,PAL,ata,Palmeiras,Nulo,-0.5,17.28,-1.58,5.1,5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Marcos da Silva França,86485,Keno,https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_FORMATO.png,10,PAL,ata,Palmeiras,Nulo,0.0,5.99,0.0,2.21,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Danilo das Neves Pinheiro,86686,Tchê Tchê,https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg,10,PAL,mei,Palmeiras,Suspenso,-3.5,6.85,-1.57,1.35,10,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Róger Krug Guedes,89898,Róger Guedes,https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png,10,PAL,ata,Palmeiras,Provável,-0.2,6.62,-1.17,2.91,10,0.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Gabriel Vinícius de Oliveira Furtado,97322,Gabriel Furtado,https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg,10,PAL,mei,Palmeiras,Provável,-1.5,0.78,-0.22,-1.5,1,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Mayke Rocha de Oliveira,81150,Mayke,https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png,10,PAL,lat,Palmeiras,Provável,-0.3,5.84,-0.97,2.1,7,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Luan Garcia Teixeira,80692,Luan,https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png,10,PAL,zag,Palmeiras,Provável,6.9,7.2,0.71,4.43,3,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
José Carlos Ferreira Júnior,92182,Juninho,https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png,10,PAL,zag,Palmeiras,Provável,-0.4,9.02,-0.76,3.31,7,0.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,Fora,Ponte Preta
Rafael Martiniano de Miranda Moura,37655,Rafael Moura,https://s.glbimg.com/es/sde/f/2017/04/03/0262cdf9cadf70eee005c277def421cb_FORMATO.png,10,ATL,ata,Atlético-MG,Nulo,-1.8,5.27,-1.81,2.66,8,0.0,1.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Roger de Oliveira Bernardo,37934,Roger Bernardo,https://s.glbimg.com/es/sde/f/2017/06/22/c2345aa6df43625e0d6ec0ff375de539_FORMATO.png,10,ATL,mei,Atlético-MG,Provável,0.4,6.26,-0.67,1.85,2,0.0,6.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Robson de Souza,38246,Robinho,https://s.glbimg.com/es/sde/f/2017/04/03/d0fe78529c78b3decfed9ab7ea31e79b_FORMATO.png,10,ATL,ata,Atlético-MG,Provável,0.0,14.1,0.0,2.99,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Víctor Leandro Bagy,52950,Victor,https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png,10,ATL,gol,Atlético-MG,Provável,0.0,9.79,0.0,3.6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Luan Madson Gedeão De Paiva,63219,Luan,https://s.glbimg.com/es/sde/f/2017/04/03/5472237b431bf42b1ce79273d48c8e2f_FORMATO.png,10,ATL,ata,Atlético-MG,Nulo,0.7,6.32,-0.14,1.27,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Rafael de Souza Pereira,60784,Rafael Carioca,https://s.glbimg.com/es/sde/f/2017/04/03/902e1c13569f1c4cc9f929691cc6d625_FORMATO.png,10,ATL,mei,Atlético-MG,Suspenso,-1.3,5.61,-0.36,1.19,10,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Leonardo Fabiano da Silva e Silva,68925,Leonardo Silva,https://s.glbimg.com/es/sde/f/2017/04/03/d52533a1acf6457724394d769b43771f_FORMATO.png,10,ATL,zag,Atlético-MG,Provável,0.0,9.5,0.0,-0.53,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Matheus Mancini,80124,Matheus Mancini,https://s.glbimg.com/es/sde/f/2017/05/19/5bca9708b9e4c88d08f62e3935fe8cb4_FORMATO.png,10,ATL,zag,Atlético-MG,Nulo,4.2,2.47,0.47,4.2,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Yago Henrique Severino dos Santos,84926,Yago,https://s.glbimg.com/es/sde/f/2017/04/03/bd1a20fcc43bf36e13dd321aa526e278_FORMATO.png,10,ATL,mei,Atlético-MG,Provável,3.1,1.79,1.0,0.3,5,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Wanderson Ferreira de Oliveira,85423,Valdívia,https://s.glbimg.com/es/sde/f/2017/05/31/6bc774b62632d57e756a9e0533fcfd85_FORMATO.png,10,ATL,mei,Atlético-MG,Nulo,5.9,8.49,0.74,2.64,5,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Rodrigo de Souza Prado,87398,Rodrigão,https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png,10,ATL,zag,Atlético-MG,Contundido,5.0,2.97,1.03,2.8,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Leonan José Valandro Gomes,89693,Leonan,https://s.glbimg.com/es/sde/f/2017/04/03/f7ef2c1763cfea19e19b624be9bd9f68_FORMATO.png,10,ATL,lat,Atlético-MG,Nulo,2.2,2.04,0.04,2.2,1,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Rómulo Otero Vásquez,83004,Otero,https://s.glbimg.com/es/sde/f/2017/04/03/9fe40eece7847c6e2d8feca1248f43a9_FORMATO.png,10,ATL,mei,Atlético-MG,Nulo,-0.8,6.65,-0.55,1.59,8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
José Marcos Costa Martins,98765,Marquinho,https://s.glbimg.com/es/sde/f/2017/04/25/f21561ae22813c1f9f57d79c0f07f39d_FORMATO.png,10,ATL,mei,Atlético-MG,Nulo,-0.8,1.38,-0.62,-0.8,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Gleison Bremer Silva Nascimento,99817,Bremer,0,10,ATL,zag,Atlético-MG,Nulo,4.4,2.83,1.83,4.4,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Johnath Marlone Azevedo da Silva,80944,Marlone,https://s.glbimg.com/es/sde/f/2017/04/25/744a27f04385f2906d5982a7dad3445b_FORMATO.png,10,ATL,mei,Atlético-MG,Nulo,9.0,7.77,1.55,2.02,4,0.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Cleiton Schwengber,93882,Cleiton,https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png,10,ATL,gol,Atlético-MG,Nulo,4.9,1.85,0.85,4.9,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,Fora,Chapecoense
Alecsandro Barbosa Felisbino,37673,Alecsandro,https://s.glbimg.com/es/sde/f/2017/05/25/b470b28b3b68d95eff43163148c236f8_FORMATO.png,10,COR,ata,Coritiba,Provável,-4.9,2.17,-0.82,-1.4,6,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Wilson Rodrigues de Moura Júnior,50284,Wilson,https://s.glbimg.com/es/sde/f/2017/04/24/5b2f43325fb756c251e30f1bd567af5b_FORMATO.png,10,COR,gol,Coritiba,Provável,10.1,14.9,0.48,6.78,10,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Leonardo Moreira Morais,69177,Léo,https://s.glbimg.com/es/sde/f/2017/05/17/6b570687f8d47a6998a08f7f27fdd4ac_FORMATO.png,10,COR,lat,Coritiba,Provável,-1.2,4.47,-0.65,0.5,2,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Henrique Almeida Caixeta Nascentes,68773,Henrique Almeida,https://s.glbimg.com/es/sde/f/2017/04/24/95e996eaef78ad7ac0e285e3d6d057e0_FORMATO.png,10,COR,ata,Coritiba,Provável,0.9,14.07,-0.02,4.03,10,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Alan Santos da Silva,70132,Alan Santos,https://s.glbimg.com/es/sde/f/2017/04/24/fbeeb71f969362dfd7489a955a0a5b00_FORMATO.png,10,COR,mei,Coritiba,Contundido,0.0,4.8,0.0,1.91,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Tiago Real do Prado,70058,Tiago Real,https://s.glbimg.com/es/sde/f/2017/04/24/80440f6618b79e66630f3d1bd8709562_FORMATO.png,10,COR,mei,Coritiba,Provável,3.0,5.23,0.41,1.29,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
William Matheus da Silva,62130,William Matheus,https://s.glbimg.com/es/sde/f/2017/04/24/dc3d5fdf33d1716e51abe9c2aad2d182_FORMATO.png,10,COR,lat,Coritiba,Provável,-2.0,7.45,-0.67,3.4,9,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Werley Ananias da Silva,62974,Werley,https://s.glbimg.com/es/sde/f/2017/04/24/5d30208b79a04fd4710a6c79831dae42_FORMATO.png,10,COR,zag,Coritiba,Provável,0.3,8.1,-0.34,3.52,10,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Getterson Alves dos Santos,73340,Getterson,https://s.glbimg.com/es/sde/f/2017/05/12/c2b9040eda92184c6453ef41ede377fd_FORMATO.png,10,COR,ata,Coritiba,Nulo,-0.5,0.78,0.05,-0.27,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Rildo de Andrade Felicissimo,73635,Rildo,https://s.glbimg.com/es/sde/f/2017/04/24/e5f2da8b1a9007eed27b4e7ae55d64c2_FORMATO.png,10,COR,ata,Coritiba,Provável,0.4,6.83,-0.87,2.85,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Jonas Gomes de Sousa,85586,Jonas,https://s.glbimg.com/es/sde/f/2017/04/24/d4c75e365c9c04af042bf7ff378d60c7_FORMATO.png,10,COR,mei,Coritiba,Provável,3.3,7.49,0.39,2.85,9,0.0,4.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Matheus Galdezani,82634,Matheus Galdezani,https://s.glbimg.com/es/sde/f/2017/04/24/d7ff115c90d6778d22e113333700259c_FORMATO.png,10,COR,mei,Coritiba,Provável,7.0,8.4,0.96,3.87,9,0.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Tomas Almino Bastos Silva,82817,Tomas Bastos,https://s.glbimg.com/es/sde/f/2017/05/12/49edceaecc771a87995470ae4d955ddc_FORMATO.png,10,COR,mei,Coritiba,Nulo,4.1,13.19,0.22,3.85,6,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Iago Ângelo Dias,88417,Iago,https://s.glbimg.com/es/sde/f/2017/04/24/6d1258d426eef6b245dc52182b65814b_FORMATO.png,10,COR,ata,Coritiba,Nulo,0.0,4.47,0.02,-0.18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Domilson Cordeiro dos Santos,94985,Dodô,https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png,10,COR,lat,Coritiba,Nulo,0.0,9.64,0.0,3.75,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Marcio Marcelo Leite Júnior,97538,Marcio,https://s.glbimg.com/es/sde/f/2017/04/24/af90ed18c0e6fc8bef19cc34a80587b8_FORMATO.png,10,COR,zag,Coritiba,Provável,-0.7,6.95,-0.61,4.45,9,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Fora,Cruzeiro
Willian Roberto Farias,63058,Willian Farias,https://s.glbimg.com/es/sde/f/2017/04/24/15cf98a07f1ca5efaa16bc8321c04658_FORMATO.png,10,VIT,mei,Vitória,Provável,-0.6,8.41,-1.36,3.21,8,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,Fora,Atlético-PR
Antonio Eduardo Pereira dos Santos,51792,Kanu,https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png,10,VIT,zag,Vitória,Provável,0.0,7.41,-0.22,3.94,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,Fora,Atlético-PR
