"X","atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP"
284,78495,"Marcos de Paula Dutra","Marcos","https://s.glbimg.com/es/sde/f/2017/04/27/f3d654b20ab83c212a2a18dab411b2e0_FORMATO.png",3,"ATL","Atlético-GO","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,78497,"Arnaldo Manoel de Almeida","Arnaldo","https://s.glbimg.com/es/sde/f/2017/05/19/ff6d87578b92fff5c4d0ff68a60fc859_FORMATO.png",3,"BOT","Botafogo","lat","Provável",4.9,6.24,0.89,6.05,2,NA,5,2,5,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,78548,"Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_FORMATO.png",3,"SAN","Santos","mei","Provável",1.1,2.13,0.11,0.13,3,NA,5,NA,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
296,78578,"Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2017/04/24/c8f73d0634bf7a30846535c217610b26_FORMATO.png",3,"VIT","Vitória","ata","Provável",-0.7,5.23,-0.88,1.3,3,NA,17,NA,2,NA,NA,2,3,NA,NA,3,NA,1,NA,1,NA,NA,NA
300,78584,"Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2017/04/25/f36c749de572dbbaf8a43b8b71309942_FORMATO.png",3,"AVA","Avaí","gol","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,78605,"Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png",3,"COR","Corinthians","mei","Provável",2.5,7.31,-0.24,2.9,3,NA,6,NA,1,3,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,78632,"Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",3,"CRU","Cruzeiro","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,78715,"Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png",3,"GRE","Grêmio","mei","Provável",0,18.9,0,10.25,2,NA,6,NA,2,4,1,2,NA,1,2,2,NA,2,NA,NA,NA,NA,NA
159,78839,"Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",3,"SAN","Santos","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,78850,"Reinaldo Manoel da Silva","Reinaldo","https://s.glbimg.com/es/sde/f/2017/04/25/e786acca731a4a88d0504f8b3802f4d8_FORMATO.png",3,"CHA","Chapecoense","lat","Provável",15.8,13.2,4.45,7.4,3,NA,24,2,2,3,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
163,78855,"Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",3,"PAL","Palmeiras","mei","Nulo",0,5.32,0,3.8,1,NA,5,NA,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,78856,"Marcos Antônio Almeida Silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2017/04/27/1fdbc57e3b15e752149d530d7425e5d3_FORMATO.png",3,"ATL","Atlético-GO","mei","Provável",6.3,7.38,1.72,4.27,3,NA,7,NA,5,NA,NA,11,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
171,78897,"Marinaldo dos Santos Oliveira","Naldo","https://s.glbimg.com/es/sde/f/2017/05/02/466546b7c0d2a31683ba60341c08ef34_FORMATO.png",3,"PON","Ponte Preta","mei","Provável",3.2,6.81,0.87,4.8,2,NA,5,NA,4,1,NA,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
173,78968,"Leandro Marcos Pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2017/02/22/377457c54b890731e2cfdb9013dc7397_FORMATO.png",3,"SPO","Sport","ata","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,78991,"Moisés Ribeiro Santos","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",3,"CHA","Chapecoense","mei","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,78994,"Eduardo Henrique da Silva","Eduardo Henrique","https://s.glbimg.com/es/sde/f/2017/05/10/45db49dd3d8dceb223dc6d2afdf72801_FORMATO.png",3,"ATL","Atlético-PR","mei","Nulo",0,2.62,0,-0.3,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,79035,"Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_FORMATO.png",3,"SAN","Santos","zag","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,79041,"Antonio Thomaz Santos de Barros","Thomaz","https://s.glbimg.com/es/sde/f/2017/04/28/df8a959dc2f3885176d2c02e5d69a246_FORMATO.png",3,"SAO","São Paulo","mei","Nulo",1.9,3.46,0.36,1.67,3,NA,1,NA,2,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
465,79042,"Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2017/02/21/dd2cb4f245812fd67912e347aba3c101_FORMATO.png",3,"BAH","Bahia","zag","Provável",-0.6,9.83,-1.18,3.53,3,NA,4,NA,7,2,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
466,79066,"Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2017/04/24/3fb41a018fb2c9084cb4800fba9b6607_FORMATO.png",3,"FLA","Flamengo","gol","Provável",4.7,4.08,1.06,2.47,3,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA
485,79193,"Jucimar Lima Pacheco","Abuda","https://s.glbimg.com/es/sde/f/2017/04/27/2e749e5bfdd8d0bbc67e5441e8c73ff6_FORMATO.png",3,"ATL","Atlético-GO","mei","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,79334,"Ricardo César Dantas da Silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2017/04/27/e409f5c1c4551cf8457b204abc422a73_FORMATO.png",3,"ATL","Atlético-GO","zag","Provável",-1.3,2.73,-0.85,0.1,3,NA,9,NA,4,1,NA,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
476,79437,"Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2017/04/28/4f5e786d736c65d7652d3dda5d40a131_FORMATO.png",3,"ATL","Atlético-MG","tec","Provável",4.83,10.74,0.5,2.99,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,79553,"Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",3,"SPO","Sport","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,79578,"Luiz Ricardo Alves","Sassá","https://s.glbimg.com/es/sde/f/2017/04/18/9429c709616ace6dbb5d279511a9f78f_FORMATO.png",3,"BOT","Cruzeiro","ata","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,79701,"Lucas Silva Borges","Lucas Silva","https://s.glbimg.com/es/sde/f/2017/04/06/f4598cc08e1804689d22d338ac6f7d9b_FORMATO.png",3,"CRU","Cruzeiro","mei","Nulo",0,6.65,0,1.4,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,79702,"Antônio Carlos Cunha Capocasali Júnior","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",3,"PAL","Palmeiras","zag","Nulo",0,3.17,0,-1.1,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,79887,"Fabiano Leissmann","Fabiano","https://s.glbimg.com/es/sde/f/2017/04/18/ccce9b9aad578e5dc82e1d75b816fa25_FORMATO.png",3,"PAL","Palmeiras","lat","Nulo",0,6.22,0,2.75,2,NA,3,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
268,79892,"Odair Souza ","Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",3,"CHA","Chapecoense","mei","Nulo",0.4,1.83,-0.11,0.43,3,NA,2,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
277,79973,"Helton Brant Aleixo Leite","Helton Leite","https://s.glbimg.com/es/sde/f/2016/05/20/5fd57defcef29c5cd30495ee3eb4e67f_FORMATO.png",3,"BOT","Botafogo","gol","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,80124,"Matheus Mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2017/05/19/5bca9708b9e4c88d08f62e3935fe8cb4_FORMATO.png",3,"ATL","Atlético-MG","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,80129,"Jadson Alves dos Santos","Jadson","https://s.glbimg.com/es/sde/f/2017/05/02/e17a729351ce9e086c7f6fdaf907c355_FORMATO.png",3,"PON","Ponte Preta","mei","Nulo",0,4.9,0,2.1,2,NA,7,NA,2,3,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
288,80140,"Nadson da Silva Almeida","Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",3,"CHA","Chapecoense","mei","Nulo",0,0.85,0,-0.8,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,80188,"Marcos Junio Lima dos Santos","Marcos Junior","https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png",3,"FLU","Fluminense","ata","Nulo",-0.9,2.83,-0.55,-0.9,3,NA,4,NA,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
289,80189,"Lucas Fonseca da Silva","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2017/02/21/c4e0a739ae5673d20c609ad14289c7e9_FORMATO.png",3,"BAH","Bahia","zag","Provável",0.2,2.12,-0.85,-0.3,2,NA,2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,80196,"Glaybson Yago Souza Lisboa","Yago Pikachu","https://s.glbimg.com/es/sde/f/2017/04/24/3021726139e41d1a3fe9ada22058c738_FORMATO.png",3,"VAS","Vasco","lat","Provável",4.4,9.63,0.35,5.07,3,NA,9,NA,1,2,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
302,80281,"Cleberson Martins de Souza","Cleberson","https://s.glbimg.com/es/sde/f/2017/04/23/91e18bf15401259ce1466dbccb56d6ae_FORMATO.png",3,"ATL","Atlético-PR","zag","Nulo",0,2.69,0,-1.2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,80286,"Matheus Caldeira Vidotto de Oliveira","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",3,"COR","Corinthians","gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,80313,"Gilberto Moraes Júnior","Gilberto ","https://s.glbimg.com/es/sde/f/2017/02/18/0b1f3092508c1455fe24a4049fd3b32b_FORMATO.png",3,"VAS","Vasco","lat","Provável",5.3,10.17,0.75,5.17,3,NA,12,NA,4,4,NA,12,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
274,80318,"Ezequiel Jacinto de Biasi","Ezequiel ","https://s.glbimg.com/es/sde/f/2017/04/23/059f269b9ef5b88550eb9899af203b7b_FORMATO.png",3,"CRU","Cruzeiro","lat","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,80337,"Arthur Caíke do Nascimento Cruz","Arthur ","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png",3,"CHA","Chapecoense","ata","Provável",9.5,7.86,2.75,4.83,3,NA,7,NA,4,6,2,1,2,2,NA,2,NA,1,NA,1,NA,NA,NA
283,80363,"Alejandro Ariel Cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2017/04/22/6b0dea43cdbaa38c369c09b3e7b75700_FORMATO.png",3,"CRU","Cruzeiro","mei","Provável",7.5,7.22,1.98,3.9,2,NA,7,NA,1,3,NA,6,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
290,80370,"Edson Felipe da Cruz","Edson","https://s.glbimg.com/es/sde/f/2017/02/18/786ddd89646415ee6d7df1c5e319039b_FORMATO.png",3,"BAH","Bahia","mei","Provável",3.8,17.56,-0.01,7.03,3,NA,7,NA,1,5,NA,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA
285,80373,"Wanderson Carvalho de Oliveira","Wanderson","https://s.glbimg.com/es/sde/f/2017/04/27/a7b0a15537c943f557f8fb73d8a9171b_FORMATO.png",3,"ATL","Atlético-GO","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,80441,"Rafael de Jesus Bonfim ","Bonfim ","https://s.glbimg.com/es/sde/f/2017/04/27/f457037f26ebee1d5933ade6cc425d8e_FORMATO.png",3,"ATL",NA,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,80537,"Michael Vinicius Silva de Morais","Michael","https://s.glbimg.com/es/sde/f/2017/05/04/c43b96f2a0e0c8a8006defaedc1db2ee_FORMATO.png",3,"FLU","Fluminense","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,80583,"Lucas Rafael Araujo Lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2017/05/02/acb1d4777b6e76d3ca67054da81d0c42_FORMATO.png",3,"SAN","Santos","mei","Contundido",0,3.64,0,-0.3,2,NA,2,NA,1,3,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
301,80692,"Luan Garcia Teixeira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",3,"PAL","Palmeiras","zag","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,80853,"Pedro Tonon Geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png",3,"GRE","Grêmio","zag","Provável",0,10.14,0,6.55,2,NA,5,2,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
304,80944,"Johnath Marlone Azevedo da Silva","Marlone","https://s.glbimg.com/es/sde/f/2017/04/25/744a27f04385f2906d5982a7dad3445b_FORMATO.png",3,"ATL","Atlético-MG","mei","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,81150,"Mayke Rocha de Oliveira","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",3,"PAL","Palmeiras","lat","Provável",0.5,5.39,-1.61,0.5,1,NA,3,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,81219,"Thallyson Augusto Tavares Dias","Thallyson","https://s.glbimg.com/es/sde/f/2017/05/19/5f8b63bc7b59bf0463eeb5f1f20490d5_FORMATO.png",3,"VIT","Vitória","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,81223,"Frickson Rafael  Erazo Vivero","Erazo","https://s.glbimg.com/es/sde/f/2017/04/03/a0b75e2777a8e1b1844e5f2ff9caa182_FORMATO.png",3,"ATL","Atlético-MG","zag","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,81241,"Oswaldo José Henríquez Bocanegra","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png",3,"SPO","Sport","zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,81682,"Juan Ramón Cazares Sevillano","Cazares","https://s.glbimg.com/es/sde/f/2017/04/03/6ccb564ce56c9f6aad79040ab5f8f570_FORMATO.png",3,"ATL","Atlético-MG","mei","Provável",6.2,8.92,1.13,4.53,3,NA,6,NA,2,1,NA,3,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA
281,81770,"Clayton Silveira da Silva","Clayton","https://s.glbimg.com/es/sde/f/2017/04/23/162d940eadf1a0f6216f20a351c326da_FORMATO.png",3,"COR","Corinthians","ata","Nulo",-0.8,6.42,-2.58,-0.8,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,81798,"Rosicley Pereira da Silva","Rossi","https://s.glbimg.com/es/sde/f/2017/04/25/7961da883e6911bba84810f448b878e6_FORMATO.png",3,"CHA","Chapecoense","ata","Provável",2.7,8.7,0.2,2.7,3,NA,10,NA,2,4,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
11,81845,"Alisson Euler de Freitas Castro","Alisson","https://s.glbimg.com/es/sde/f/2017/04/22/b5d1b28ec393ae2be2fba2b5dffe9ce9_FORMATO.png",3,"CRU","Cruzeiro","mei","Provável",-2.5,13.01,-2.68,5.9,3,NA,15,NA,9,3,NA,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
318,81898,"Osman de Menezes Venâncio Junior","Osman","https://s.glbimg.com/es/sde/f/2017/04/25/f608122b61891f2ab13ba0015367cfb5_FORMATO.png",3,"CHA","Chapecoense","ata","Nulo",0,2.7,0,-0.25,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,81903,"Wellington Simião","Wellington Simião","https://s.glbimg.com/es/sde/f/2017/05/17/952fdde5f058594fa74d531f91c1abf3_FORMATO.png",3,"AVA","Avaí","mei","Nulo",0,2.61,0,1.05,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
