"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","PE","RB","SG","DD","GS","I","G","PP","CV","GC","DP"
"77","Rafael Marques Mariano","Rafael Marques","https://s.glbimg.com/es/sde/f/2017/05/16/3246550328efb6a72fe4e85ea0bbff11_FORMATO.png",38957,35,"CRU","ata","Contundido",0,3.95,0,1.01,18,"Cruzeiro",NA,NA,8,3,7,14,NA,25,5,NA,NA,NA,3,1,NA,NA,NA,NA
"78","Vagner Carmo Mancini","Vagner Mancini","https://s.glbimg.com/es/sde/f/2017/07/26/03f653f62309ac6ad508e084fbc4c7e5_FORMATO.png",39850,35,"VIT","tec","Provável",2.14,9.26,-0.1,3.52,30,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Alessandro Beti Rosa","Magrão","https://s.glbimg.com/es/sde/f/2017/08/30/c7dca7402951841de5cd3c5a531e0cee_FORMATO.png",41218,35,"SPO","gol","Provável",-10,3.8,-1.1,2.19,31,"Sport",NA,NA,NA,NA,NA,2,NA,11,3,7,42,48,NA,NA,NA,NA,NA,NA
"80","Dorival Silvestre Júnior","Dorival Júnior","https://s.glbimg.com/es/sde/f/2017/07/10/44451249912d8a454f2c40009fb27f1b_FORMATO.png",40990,35,"SAO","tec","Provável",2.48,10.02,0.09,3.52,27,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Renato Portaluppi","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_FORMATO.png",41929,35,"GRE","tec","Provável",5.14,15.65,0.42,4.3,34,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Willian Gomes de Siqueira","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,35,"PAL","ata","Nulo",6.4,8.73,0.23,4.72,23,"Palmeiras",5,4,29,9,11,32,1,39,22,NA,NA,NA,7,7,1,1,NA,NA
"83","Felipe Augusto Santana","Felipe Santana","https://s.glbimg.com/es/sde/f/2017/02/19/6ca71225c6186e7ca8dfcf1ac0111b14_FORMATO.png",42140,35,"ATL","zag","Contundido",0,7.86,0,4.09,12,"Atlético-MG",1,NA,10,2,2,9,NA,16,14,3,NA,NA,2,1,NA,NA,NA,NA
"84","Fernando Paixão da Silva","Fernando Bob","https://s.glbimg.com/es/sde/f/2017/05/02/c182483a84aebf5ed52ddb9d82da6407_FORMATO.png",42213,35,"PON","mei","Dúvida",0,6.2,0,1.07,17,"Ponte Preta",NA,4,45,NA,1,18,NA,44,37,NA,NA,NA,1,NA,NA,2,NA,NA
"85","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,35,"SAO","lat","Contundido",0,4.28,0,0.31,9,"São Paulo",NA,2,16,NA,1,10,NA,37,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"86","Osvaldo Lourenço Filho","Osvaldo","https://s.glbimg.com/es/sde/f/2017/08/30/ca1ccec3b2b10a0ecede58b69bb07f1a_FORMATO.png",42222,35,"SPO","ata","Dúvida",0,4.75,0,2.09,27,"Sport",2,3,14,7,9,32,NA,77,18,NA,NA,NA,2,3,NA,NA,NA,NA
"87","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2017/07/25/ff1d090ecbc688a4eaf1cd1f5e07cb34_FORMATO.png",49673,35,"FLU","gol","Nulo",0,5.15,0,1.7,20,"Fluminense",NA,NA,NA,NA,NA,11,NA,12,NA,2,26,28,NA,NA,NA,NA,NA,NA
"88","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,35,"FLA","zag","Provável",3.7,8.6,0.45,3.75,18,"Flamengo",NA,2,20,3,6,8,NA,20,22,8,NA,NA,3,NA,NA,NA,NA,NA
"89","Cássio Ramos","Cássio","https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png",42234,35,"COR","gol","Provável",0,11.54,0,4.74,31,"Corinthians",NA,3,NA,NA,NA,8,NA,9,NA,15,36,23,NA,NA,NA,NA,NA,2
"90","Wilson Rodrigues de Moura Júnior","Wilson","https://s.glbimg.com/es/sde/f/2017/09/05/a1edec3abed61e3df5ec4b21d324e499_FORMATO.png",50284,35,"COR","gol","Provável",10.4,15.55,1.67,5.32,35,"Coritiba",NA,2,NA,NA,NA,7,NA,19,NA,10,67,44,NA,1,NA,NA,NA,3
"91","Egídio de Araújo Pereira Júnior","Egídio","https://s.glbimg.com/es/sde/f/2017/04/18/594aacef190963b0476d2c76f4f48f57_FORMATO.png",42145,35,"PAL","lat","Nulo",0,8.81,0,5.47,21,"Palmeiras",1,4,22,4,5,27,NA,86,51,8,NA,NA,2,1,NA,NA,NA,NA
"92","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",42500,35,"COR","lat","Provável",10.5,14.1,0.64,4.9,29,"Corinthians",3,8,31,3,5,47,2,118,49,15,NA,NA,3,NA,NA,NA,NA,NA
"93","William José de Souza","Amaral","https://s.glbimg.com/es/sde/f/2017/05/08/d967be031145a156a67e168aaeecb1fa_FORMATO.png",42232,35,"CHA","mei","Provável",0.7,4.18,0.02,1.58,7,"Chapecoense",NA,2,12,1,1,1,NA,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,35,"GRE","lat","Contundido",0,7.36,0,1.86,12,"Grêmio",NA,2,16,NA,NA,8,NA,20,12,4,NA,NA,1,NA,1,NA,NA,NA
"95","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2017/02/05/3d3e3081a494b80799d348813e420860_FORMATO.png",50324,35,"CRU","mei","Contundido",0,6.9,0,3.51,16,"Cruzeiro",NA,1,25,1,10,17,NA,26,32,NA,NA,NA,1,1,NA,NA,NA,NA
"96","Bruno Rodrigo Fenelon Palomo","Bruno Rodrigo","https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png",51705,35,"GRE","zag","Nulo",0,4.72,0,3.52,6,"Grêmio",NA,1,5,1,1,1,NA,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"97","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2017/08/04/af2a8afc274774bf29c72ad4817f021e_FORMATO.png",49674,35,"ATL","lat","Provável",1.8,5.09,-1.04,2.76,17,"Atlético-PR",NA,5,23,3,6,10,1,69,29,5,NA,NA,2,NA,NA,NA,NA,NA
"98","Elicarlos Souza Santos","Elicarlos","https://s.glbimg.com/es/sde/f/2017/09/26/84f2413b25e7d3769e7678f63ccdc322_FORMATO.png",50313,35,"CHA","mei","Nulo",0,3.92,0,0.27,9,"Chapecoense",NA,1,5,NA,NA,2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2017/08/30/1d0425c1f6b3c4bb5041fa1cb9ee960e_FORMATO.png",50369,35,"VIT","mei","Nulo",0,1.94,0,0.1,11,"Vitória",NA,2,8,3,2,12,NA,39,7,NA,NA,NA,3,NA,NA,NA,NA,NA
"100","Everton Cardoso da Silva","Everton","https://s.glbimg.com/es/sde/f/2017/08/16/eea748e91cc2c7fcc14df5b06906b1e1_FORMATO.jpeg",50301,35,"FLA","mei","Nulo",0.5,13.37,-0.4,4.18,27,"Flamengo",7,6,41,14,10,43,1,78,37,NA,NA,NA,15,4,NA,NA,NA,NA
"101","Adilson Warken","Adilson","https://s.glbimg.com/es/sde/f/2017/04/03/8a5b4672974501d33850ca575e0f117c_FORMATO.png",50307,35,"ATL","mei","Dúvida",3.1,4.77,0.54,1.3,24,"Atlético-MG",NA,6,54,NA,5,22,NA,40,40,NA,NA,NA,1,NA,NA,NA,NA,NA
"102","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2017/07/25/ac2070c9ec995dd5cc0efc710891a97a_FORMATO.png",50362,35,"FLU","lat","Provável",-1.6,2.14,-0.55,1,27,"Fluminense",2,9,46,5,6,23,NA,82,36,1,NA,NA,8,NA,NA,NA,NA,NA
"103","Darío Leonardo Conca","Conca","https://s.glbimg.com/es/sde/f/2017/08/22/78ca498fcf5cadcc0cd8ae43c4e186b8_FORMATO.jpeg",50348,35,"FLA","mei","Nulo",0,8.35,0,-0.95,2,"Flamengo",NA,1,1,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Paulo Henrique Carneiro Filho","Paulo Henrique","https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png",50398,35,"SPO","ata","Nulo",0,3,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Marco Antonio de Mattos Filho","Marquinho","https://s.glbimg.com/es/sde/f/2017/07/25/49f339ad5e5c362acf8628d9d617d724_FORMATO.png",50407,35,"FLU","mei","Nulo",0,2.98,0,-0.4,4,"Fluminense",NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Kayke Moreno de Andrade Rodrigues","Kayke","https://s.glbimg.com/es/sde/f/2017/05/02/175b6e25643dfdf97032cd564bc4e5c4_FORMATO.png",50402,35,"SAN","ata","Nulo",0,4.15,0,1.32,24,"Santos",1,NA,20,8,19,9,NA,50,6,NA,NA,NA,10,3,1,NA,NA,NA
"107","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2017/04/20/8318615325e46161f7739d05c53abb81_FORMATO.png",50439,35,"COR","zag","Contundido",0,4,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Breno Vinicius Rodrigues Borges","Breno","https://s.glbimg.com/es/sde/f/2017/07/11/e970a2c4345e6e515eef8ee166c54f05_FORMATO.png",50408,35,"VAS","zag","Provável",4.5,4.45,0.74,2.15,25,"Vasco",NA,7,22,2,5,19,NA,50,21,8,NA,NA,NA,1,NA,1,NA,NA
"109","Wesley Lopes Beltrame","Wesley","https://s.glbimg.com/es/sde/f/2017/08/30/be14f1dad39de4605e99b4889d96758f_FORMATO.png",50421,35,"SPO","mei","Nulo",0,3.03,0,0.05,11,"Sport",NA,2,11,1,3,15,NA,36,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Henrique Adriano Buss","Henrique","https://s.glbimg.com/es/sde/f/2017/07/25/3877f66bdd821cbbcd81de82eeebcb3c_FORMATO.png",50856,35,"FLU","zag","Provável",9.4,9.65,1.48,2.54,24,"Fluminense",NA,4,20,1,1,24,2,36,30,2,NA,NA,NA,1,NA,NA,NA,NA
"111","Leonardo Renan Simões de Lacerda","Léo","https://s.glbimg.com/es/sde/f/2016/04/29/442f1e513bf554cc4cbcce5ae7ace03b_FORMATO.png",50459,35,"CRU","zag","Provável",2,8.86,-0.03,3,24,"Cruzeiro",1,8,16,5,3,12,1,53,19,10,NA,NA,NA,1,NA,NA,NA,NA
"112","Luiz Diallison de Souza Alves","Apodi","https://s.glbimg.com/es/sde/f/2017/04/24/287a66acd6363a7d660701c832982d75_FORMATO.png",51042,35,"CHA","lat","Provável",2.1,8.11,-0.8,3.35,31,"Chapecoense",NA,9,54,8,16,59,NA,71,38,10,NA,NA,2,1,NA,NA,NA,NA
"113","Carlos Eduardo Santos Oliveira","Eduardo","https://s.glbimg.com/es/sde/f/2017/07/28/eaa5d401b5faf55be5cb064b19e97744_FORMATO.png",50645,35,"BAH","lat","Provável",1.6,6.96,-0.2,3.14,33,"Bahia",1,7,44,2,7,38,NA,153,62,10,NA,NA,2,NA,NA,NA,NA,NA
"114","Guilherme Milhomem Gusmão","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/28/0dde0e778cab6579a9bf8d745efc2bf0_FORMATO.png",50294,35,"ATL","mei","Provável",0.3,9.6,-1.77,4.35,20,"Atlético-PR",5,4,33,8,9,29,1,84,24,NA,NA,NA,3,5,NA,NA,NA,NA
"115","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2017/08/16/85d20e5a1ac2e527a5eca70e709f7b10_FORMATO.jpeg",52253,35,"FLA","zag","Contundido",0,11.4,0,5.27,24,"Flamengo",NA,2,16,5,6,22,NA,28,31,7,NA,NA,2,5,NA,NA,NA,NA
"116","Keirrison de Souza Carneiro","Keirrison","https://s.glbimg.com/es/sde/f/2017/07/27/e66b2c78e9f0ae24320e10cc36d11f56_FORMATO.png",50880,35,"COR","ata","Nulo",0,2.47,0,1.45,4,"Coritiba",1,NA,3,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Denis Cesar de Matos","Denis","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",51175,35,"SAO","gol","Nulo",0,5,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,35,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",NA,1,15,NA,2,16,NA,22,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"119","Thiago Carleto Alves","Thiago Carleto","https://s.glbimg.com/es/sde/f/2017/05/15/e78cf3d6b6820ad71b0335abf0a64a0b_FORMATO.png",51700,35,"COR","lat","Suspenso",7.4,7.48,0.61,6.21,19,"Coritiba",8,3,15,13,5,14,NA,77,29,6,NA,NA,1,2,1,NA,NA,NA
"120","Antonio Eduardo Pereira dos Santos","Kanu","https://s.glbimg.com/es/sde/f/2017/02/20/2a67dc4c7c97236fb27abf4dbe5a39fc_FORMATO.png",51792,35,"VIT","zag","Provável",0,8.23,0,3.88,22,"Vitória",1,6,17,4,10,12,1,47,24,6,NA,NA,5,4,NA,NA,1,NA
"121","Leonardo Cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2017/05/02/6694b4703f10f789b166d7ca4f6f764e_FORMATO.png",70986,35,"SAN","mei","Nulo",0,2.97,0,1.32,7,"Santos",NA,NA,5,1,1,5,NA,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Éverton Augusto de Barros Ribeiro","Éverton Ribeiro","https://s.glbimg.com/es/sde/f/2017/06/24/7deee286983361a4845652b6c39be834_FORMATO.png",51772,35,"FLA","mei","Provável",7.2,13.19,1.45,3.13,26,"Flamengo",4,2,35,9,17,53,NA,134,28,NA,NA,NA,1,4,1,NA,NA,NA
"123","Roger de Carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2017/04/28/050f2523a89b53c80e67a8b25d407fea_FORMATO.png",51415,35,"ATL","zag","Contundido",0,7.51,0,2.63,19,"Atlético-GO",1,NA,29,NA,10,31,1,41,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"124","Emerson dos Santos Silva","Emerson Silva","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",51299,35,"BOT","zag","Nulo",0,5.9,0,4.73,6,"Botafogo",NA,1,4,NA,2,7,NA,15,10,3,NA,NA,NA,NA,NA,NA,NA,NA
"125","Walter Leandro Capeloza Artune","Walter","https://s.glbimg.com/es/sde/f/2017/04/20/196790f232d428bcd861ad55c55dd8cc_FORMATO.png",51413,35,"COR","gol","Contundido",0,6.88,0,12,1,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"126","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2017/05/02/7c58801a7248a49556b48b3d0b29ca4d_FORMATO.png",51318,35,"SAN","mei","Nulo",0,3.32,0,-0.26,9,"Santos",NA,3,10,NA,2,8,NA,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Fábio Luiz Carille de Araújo","Fábio Carille","https://s.glbimg.com/es/sde/f/2017/04/22/b5151c5cf6b267103af7605949496c18_FORMATO.png",70696,35,"COR","tec","Provável",4.6,12.15,0.02,4.19,34,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Marllon Gonçalves Jerônimo Borges","Marllon","https://s.glbimg.com/es/sde/f/2017/05/02/40266a7126e1fd808b4350f90516f3f5_FORMATO.png",70666,35,"PON","zag","Provável",1.1,11.1,-0.2,3.91,27,"Ponte Preta",NA,4,16,2,3,29,1,44,40,9,NA,NA,1,NA,NA,NA,NA,NA
"129","Bruno Henrique Corsini","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg",70944,35,"PAL","mei","Nulo",0,9.84,0,3.81,15,"Palmeiras",1,4,33,2,9,18,NA,31,31,NA,NA,NA,NA,2,NA,NA,NA,NA
"130","Diogo Barbosa Mendanha","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2017/04/22/9ee14b744ca9f1e250cc299b955bc6e9_FORMATO.png",70916,35,"CRU","lat","Nulo",9.3,13.84,0.01,4.59,30,"Cruzeiro",4,4,30,4,4,34,1,105,53,11,NA,NA,3,1,NA,NA,1,NA
"131","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",50317,35,"SAN","zag","Dúvida",8.1,12.45,1.13,4.39,28,"Santos",2,8,25,3,6,16,NA,61,33,14,NA,NA,2,3,NA,1,NA,NA
"132","Gilson Gomes do Nascimento","Gilson","https://s.glbimg.com/es/sde/f/2017/04/17/41717887cc5c81bcd28ad1df6829c7e6_FORMATO.png",52674,35,"BOT","lat","Nulo",3.6,8.85,0.2,2.88,25,"Botafogo",1,5,21,NA,3,29,2,33,20,8,NA,NA,1,NA,NA,NA,NA,NA
"133","Luis Manuel Seijas Gunther","Seijas","https://s.glbimg.com/es/sde/f/2017/08/18/0b1e935b70a3d6471d8aa121da9f7140_FORMATO.png",70742,35,"CHA","mei","Contundido",0,6.21,0,1.98,18,"Chapecoense",2,NA,28,3,11,25,2,46,14,NA,NA,NA,1,NA,NA,NA,NA,NA
"134","Jackson de Souza","Jackson","https://s.glbimg.com/es/sde/f/2017/07/28/de12cacc448f4add788473ff0d4009bf_FORMATO.png",70934,35,"BAH","zag","Contundido",0,7,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Víctor Leandro Bagy","Victor","https://s.glbimg.com/es/sde/f/2017/04/03/444816970098790387faf6c2c5c0444f_FORMATO.png",52950,35,"ATL","gol","Provável",13,13.18,1.98,4.07,33,"Atlético-MG",NA,4,2,NA,NA,6,NA,22,NA,7,56,42,NA,NA,NA,NA,NA,4
"136","Leonardo Gamalho de Souza","Léo Gamalho","https://s.glbimg.com/es/sde/f/2017/08/24/cb79c4aff8a8ded85c29f01203f775d8_FORMATO.png",53865,35,"PON","ata","Provável",-0.6,6.54,-1.44,2.95,10,"Ponte Preta",NA,1,13,4,6,9,NA,13,3,NA,NA,NA,NA,3,NA,NA,NA,NA
"137","Ferdinando Pereira Leda","Ferdinando","https://s.glbimg.com/es/sde/f/2017/04/28/451b8463a985e60f7a6e4d877e47d26e_FORMATO.png",53731,35,"AVA","mei","Nulo",0,5,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","João Paulo da Silva","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/24/bd4f8a7faf06636fd48dc601b16ea0af_FORMATO.png",56102,35,"COR","mei","Nulo",0,5.14,0,0.28,4,"Coritiba",NA,NA,5,NA,NA,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Leonardo da Silva Vieira","Leo","https://s.glbimg.com/es/sde/f/2017/08/02/b370bcdca91adb4e0f9cfe1f7ce54837_FORMATO.png",71043,35,"ATL","gol","Nulo",0,3,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Elias Mendes Trindade","Elias","https://s.glbimg.com/es/sde/f/2017/04/03/9fbc7e32d0d9db7b948212b98c23212a_FORMATO.png",54395,35,"ATL","mei","Provável",1.4,11.13,-1.21,2.19,28,"Atlético-MG",NA,5,40,7,9,26,NA,86,46,NA,NA,NA,3,3,NA,2,NA,NA
"141","Túlio Vinícius Fróes de Melo","Túlio de Melo","https://s.glbimg.com/es/sde/f/2017/04/25/19e52a7282097054fc255711621c8e29_FORMATO.png",54797,35,"CHA","ata","Provável",8,5.51,1.33,2.37,21,"Chapecoense",1,1,23,7,9,9,NA,20,4,NA,NA,NA,1,5,NA,NA,NA,NA
"142","Luis Ricardo Silva Umbelino","Luis Ricardo","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",55348,35,"BOT","lat","Nulo",0,6.8,0,3.25,6,"Botafogo",2,NA,4,NA,NA,1,NA,14,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"143","Willians dos Santos Santana","Willians","https://s.glbimg.com/es/sde/f/2017/06/07/e24d137ff5aa2e79299e85cf581744a1_FORMATO.png",60787,35,"AVA","ata","Nulo",0,3.06,0,1.15,21,"Avaí",2,2,31,2,5,9,NA,16,20,NA,NA,NA,1,NA,NA,1,NA,NA
"144","Marcos Antônio da Silva Gonçalves","Marquinhos","https://s.glbimg.com/es/sde/f/2017/05/03/cc800ad5ce3aeb287358e50e4352911b_FORMATO.png",60788,35,"SPO","ata","Dúvida",-2,3.85,-0.17,1.03,6,"Sport",2,NA,6,2,1,4,NA,15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"145","Anderson Vital da Silva","Dedé","https://s.glbimg.com/es/sde/f/2017/04/05/526dd85f05139f739aca91b753b00ec9_FORMATO.png",60819,35,"CRU","zag","Contundido",0,8.86,0,3.43,3,"Cruzeiro",NA,NA,1,NA,NA,2,NA,12,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"146","Jael Ferreira Vieira","Jael","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_FORMATO.png",60859,35,"GRE","ata","Provável",-0.1,3.69,0.06,0.17,11,"Grêmio",1,2,11,1,6,13,NA,15,1,NA,NA,NA,5,NA,NA,NA,NA,NA
"147","Thomás Jaguaribe Bedinelli","Thomás","https://s.glbimg.com/es/sde/f/2017/06/13/bac4f7b0e6270fedb590658d950365b2_FORMATO.png",77551,35,"SPO","mei","Nulo",0,6.16,0,2.11,13,"Sport",NA,1,13,3,3,17,NA,13,11,NA,NA,NA,1,1,NA,NA,NA,NA
"148","Patric Cabral Lalau","Patric","https://s.glbimg.com/es/sde/f/2017/04/24/89077bf2beda96cfae171fad51c21cd1_FORMATO.png",60969,35,"VIT","lat","Provável",1.9,7.6,-1.13,2.9,30,"Vitória",4,3,46,7,15,18,NA,104,39,6,NA,NA,7,1,NA,NA,NA,NA
"149","Marcio Antonio de Sousa Júnior","Marcinho","https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png",95332,35,"SAO","ata","Nulo",0,4.17,0,1.29,22,"São Paulo",2,3,27,7,11,23,NA,75,11,NA,NA,NA,1,2,NA,NA,NA,NA
"150","Rodrigo Eduardo Costa Marinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2017/04/20/ff3f0ec8867916a05745cdee54815442_FORMATO.png",61033,35,"COR","mei","Provável",4,14.07,0.79,3.46,30,"Corinthians",5,5,49,26,25,56,2,106,26,NA,NA,NA,3,3,NA,NA,NA,NA
"151","Lucca Borges Brito","Lucca","https://s.glbimg.com/es/sde/f/2017/05/02/bd59d7bbf1fff0ce2e2dd4b489c5c99a_FORMATO.png",61149,35,"PON","ata","Provável",-0.4,19.38,-1.42,5.45,32,"Ponte Preta",2,5,40,29,31,97,NA,87,27,NA,NA,NA,11,11,2,NA,NA,NA
"152","Carlos Cesar Neves","Carlos Cesar","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",61211,35,"ATL","lat","Nulo",0,4.46,0,-0.7,1,"Atlético-MG",NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Gilberto Oliveira Souza Júnior","Gilberto","https://s.glbimg.com/es/sde/f/2016/08/18/6af48de27fa231f0a84e3301c9451cb9_FORMATO.png",61188,35,"SAO","ata","Nulo",-0.8,3.57,-0.25,1.53,16,"São Paulo",NA,1,8,5,5,10,NA,11,4,NA,NA,NA,5,2,NA,NA,NA,NA
"154","Anderson Vieira Martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2017/07/24/b1c36aceb7c5d5fb95b9079cf23fe5fe_FORMATO.png",52618,35,"VAS","zag","Nulo",0,9.85,0,3.8,12,"Vasco",NA,1,13,NA,6,2,NA,28,19,5,NA,NA,NA,NA,NA,NA,NA,NA
"155","Airton Ribeiro Santos","Airton","https://s.glbimg.com/es/sde/f/2016/05/19/53e1bd0759a8f98439752def04457e15_FORMATO.png",61985,35,"BOT","mei","Contundido",0,5.63,0,1.17,3,"Botafogo",NA,NA,3,NA,NA,4,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Róbson Michael Signorini","Robinho","https://s.glbimg.com/es/sde/f/2016/05/12/bca701933eaad8640785a2a634d5edf4_FORMATO.png",62104,35,"CRU","mei","Suspenso",-4.6,6.8,-1.71,2.13,16,"Cruzeiro",2,6,15,8,9,11,NA,77,15,NA,NA,NA,5,3,NA,NA,NA,NA
"157","Renato Adriano Jacó de Morais","Renato Cajá","https://s.glbimg.com/es/sde/f/2017/05/02/c6dd544b90a2c4194626f51e05b53b4e_FORMATO.png",51319,35,"PON","mei","Nulo",2.7,6.84,0.14,1.74,16,"Ponte Preta",2,1,16,2,10,14,NA,53,15,NA,NA,NA,1,1,NA,1,NA,NA
"158","Diney Silva Da Costa","Dedé",NA,95438,35,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2017/07/24/650f2b1055213cf87ff282bf2f4a271b_FORMATO.png",95335,35,"SAN","mei","Nulo",0,3.34,0,1.22,8,"Santos",NA,3,14,2,5,7,NA,22,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
