Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Brazil,Serie A,2020,25/10/2020,21:15,Internacional,Flamengo RJ,2,2,D,2.98,3.12,2.65,3.06,3.2,2.75,2.85,3.1,2.57
Brazil,Serie A,2020,31/10/2020,20:00,Botafogo RJ,Ceara,2,2,D,2.37,3.28,3.15,2.39,3.4,3.25,2.32,3.22,3.08
Brazil,Serie A,2020,31/10/2020,22:00,Corinthians,Internacional,1,0,H,3.42,3.12,2.38,3.5,3.2,2.47,3.26,3.07,2.32
Brazil,Serie A,2020,31/10/2020,22:00,Coritiba,Atletico GO,1,0,H,2.49,3.09,3.25,2.49,3.25,3.3,2.39,3.06,3.13
Brazil,Serie A,2020,01/11/2020,00:00,Fortaleza,Fluminense,0,1,A,2.3,3.09,3.64,2.38,3.16,3.8,2.26,3,3.46
Brazil,Serie A,2020,01/11/2020,19:00,Flamengo RJ,Sao Paulo,1,4,A,1.86,3.68,4.42,1.92,3.81,4.7,1.83,3.55,4.23
Brazil,Serie A,2020,01/11/2020,19:00,Sport Recife,Athletico-PR,1,0,H,3.1,3.1,2.58,3.2,3.2,2.59,3,3.02,2.49
Brazil,Serie A,2020,01/11/2020,21:15,Santos,Bahia,3,1,H,2.12,3.52,3.59,2.15,3.52,3.69,2.1,3.35,3.44
Brazil,Serie A,2020,01/11/2020,23:30,Goias,Vasco,1,1,D,2.96,3.18,2.63,3.01,3.25,2.66,2.85,3.09,2.57
Brazil,Serie A,2020,02/11/2020,20:00,Palmeiras,Atletico-MG,3,0,H,2.45,3.38,3.05,2.49,3.52,3.18,2.38,3.27,2.96
Brazil,Serie A,2020,02/11/2020,23:00,Gremio,Bragantino,2,1,H,1.99,3.42,4.17,2.08,3.48,4.28,2,3.26,3.89
Brazil,Serie A,2020,07/11/2020,21:00,Athletico-PR,Fortaleza,2,1,H,2.2,2.99,4.07,2.23,3.2,4.07,2.15,2.99,3.76
Brazil,Serie A,2020,07/11/2020,22:00,Sao Paulo,Goias,2,1,H,1.32,5.68,9.7,1.33,5.75,11,1.31,5.29,9.01
Brazil,Serie A,2020,08/11/2020,00:00,Atletico GO,Corinthians,1,1,D,2.43,3.17,3.26,2.48,3.2,3.28,2.38,3.06,3.15
Brazil,Serie A,2020,08/11/2020,19:00,Internacional,Coritiba,2,2,D,1.78,3.3,5.88,1.83,3.75,6,1.74,3.3,5.37
Brazil,Serie A,2020,08/11/2020,19:00,Vasco,Palmeiras,0,1,A,4.47,3.24,1.99,4.5,3.52,2.01,4.24,3.23,1.93
Brazil,Serie A,2020,08/11/2020,21:15,Atletico-MG,Flamengo RJ,4,0,H,2.39,3.7,2.9,2.47,3.75,3.04,2.32,3.57,2.83
Brazil,Serie A,2020,08/11/2020,21:15,Bahia,Botafogo RJ,1,0,H,2.15,3.4,3.65,2.16,3.48,3.75,2.08,3.29,3.55
Brazil,Serie A,2020,08/11/2020,21:15,Bragantino,Santos,1,1,D,2.25,3.38,3.41,2.3,3.5,3.45,2.19,3.33,3.23
Brazil,Serie A,2020,08/11/2020,23:30,Ceara,Sport Recife,0,0,D,1.84,3.58,4.71,1.89,3.58,4.84,1.83,3.42,4.41
Brazil,Serie A,2020,08/11/2020,23:30,Fluminense,Gremio,0,1,A,2.81,2.88,3.03,2.88,3.1,3.06,2.7,2.85,2.91
Brazil,Serie A,2020,11/11/2020,21:45,Bahia,Fortaleza,2,1,H,2.43,2.95,3.53,2.46,3.19,3.72,2.33,2.97,3.34
Brazil,Serie A,2020,14/11/2020,19:30,Santos,Internacional,2,0,H,3.66,3.29,2.19,4,3.4,2.24,3.61,3.21,2.1
Brazil,Serie A,2020,14/11/2020,19:30,Sport Recife,Vasco,0,2,A,2.71,3.07,2.96,2.75,3.3,3.07,2.6,3.01,2.87
Brazil,Serie A,2020,14/11/2020,20:00,Goias,Athletico-PR,0,1,A,4.52,3.64,1.85,4.63,3.7,2.06,4.27,3.54,1.82
Brazil,Serie A,2020,14/11/2020,22:00,Corinthians,Atletico-MG,1,2,A,3.89,3.77,1.95,3.98,3.92,2.02,3.7,3.61,1.94
Brazil,Serie A,2020,14/11/2020,22:00,Fortaleza,Sao Paulo,2,3,A,3.06,3.2,2.54,3.5,3.24,2.54,3.02,3.1,2.44
Brazil,Serie A,2020,14/11/2020,22:00,Gremio,Ceara,4,2,H,1.75,3.62,5.26,1.78,3.8,5.51,1.73,3.51,4.94
Brazil,Serie A,2020,15/11/2020,00:30,Flamengo RJ,Atletico GO,1,1,D,1.48,4.52,7,1.51,4.75,7.37,1.45,4.49,6.35
Brazil,Serie A,2020,15/11/2020,00:30,Palmeiras,Fluminense,2,0,H,2.01,3.35,4.16,2.1,3.5,4.33,2,3.24,3.9
Brazil,Serie A,2020,16/11/2020,21:00,Coritiba,Bahia,1,2,A,2.89,3.08,2.77,2.97,3.1,2.8,2.83,2.98,2.64
Brazil,Serie A,2020,16/11/2020,23:00,Botafogo RJ,Bragantino,1,2,A,2.68,3.11,2.96,2.68,3.4,2.99,2.55,3.1,2.84
Brazil,Serie A,2020,18/11/2020,22:00,Atletico-MG,Athletico-PR,0,2,A,1.76,3.82,4.85,1.78,3.9,5.25,1.71,3.71,4.64
Brazil,Serie A,2020,19/11/2020,22:00,Vasco,Fortaleza,0,0,D,2.34,3.19,3.42,2.42,3.19,3.5,2.33,3,3.31
Brazil,Serie A,2020,20/11/2020,23:00,Bragantino,Bahia,4,0,H,2.24,3.35,3.47,2.27,3.4,3.64,2.18,3.25,3.34
Brazil,Serie A,2020,21/11/2020,22:00,Athletico-PR,Santos,1,0,H,1.54,4.13,6.23,1.58,4.33,7,1.52,4.05,6.28
Brazil,Serie A,2020,21/11/2020,22:00,Flamengo RJ,Coritiba,3,1,H,1.35,5.23,9.19,1.38,5.25,9.5,1.35,4.89,8.22
Brazil,Serie A,2020,22/11/2020,00:00,Goias,Palmeiras,1,0,H,4.74,3.58,1.83,4.88,3.66,1.87,4.47,3.43,1.8
Brazil,Serie A,2020,22/11/2020,19:00,Ceara,Atletico-MG,2,2,D,2.87,3.48,2.52,2.89,3.48,2.62,2.74,3.34,2.49
Brazil,Serie A,2020,22/11/2020,19:00,Sao Paulo,Vasco,1,1,D,1.4,4.86,8.49,1.44,5.05,9.5,1.37,4.63,8.32
Brazil,Serie A,2020,22/11/2020,21:15,Botafogo RJ,Fortaleza,1,2,A,2.21,3.15,3.79,2.29,3.15,4,2.18,3.06,3.57
Brazil,Serie A,2020,22/11/2020,21:15,Internacional,Fluminense,1,2,A,2.07,3.09,4.38,2.11,3.19,4.7,2.02,3.01,4.24
Brazil,Serie A,2020,22/11/2020,23:30,Corinthians,Gremio,0,0,D,3.66,3.04,2.32,3.67,3.3,2.48,3.35,2.99,2.32
Brazil,Serie A,2020,23/11/2020,23:00,Sport Recife,Atletico GO,0,1,A,3.17,3.03,2.58,3.19,3.11,2.58,3.05,2.96,2.49
Brazil,Serie A,2020,25/11/2020,22:15,Ceara,Sao Paulo,1,1,D,3.18,3.32,2.4,3.22,3.33,2.43,3.05,3.21,2.34
Brazil,Serie A,2020,26/11/2020,00:30,Atletico-MG,Botafogo RJ,2,1,H,1.67,4.04,5.27,1.68,4.33,5.38,1.63,4,4.97
Brazil,Serie A,2020,26/11/2020,00:30,Coritiba,Corinthians,0,1,A,3.19,2.89,2.67,3.21,2.99,2.71,3.03,2.86,2.59
Brazil,Serie A,2020,26/11/2020,23:00,Fortaleza,Goias,1,1,D,1.66,3.91,5.63,1.7,4,6,1.64,3.76,5.33
Brazil,Serie A,2020,28/11/2020,20:00,Palmeiras,Athletico-PR,3,0,H,1.73,3.62,5.51,1.77,3.77,6,1.69,3.54,5.26
Brazil,Serie A,2020,28/11/2020,20:00,Santos,Sport Recife,4,2,H,1.71,3.66,5.63,1.75,3.85,5.75,1.68,3.63,5.21
Brazil,Serie A,2020,28/11/2020,22:00,Bahia,Sao Paulo,1,3,A,3.66,3.38,2.15,3.74,3.41,2.31,3.43,3.29,2.15
Brazil,Serie A,2020,29/11/2020,00:00,Atletico GO,Internacional,0,0,D,3.17,3.16,2.5,3.2,3.2,2.55,3.03,3.04,2.45
Brazil,Serie A,2020,30/11/2020,21:00,Gremio,Goias,2,1,H,1.31,5.59,10.57,1.32,5.75,13,1.28,5.29,11.03
Brazil,Serie A,2020,30/11/2020,21:00,Vasco,Ceara,1,4,A,3.14,3.05,2.58,3.28,3.07,2.61,3.07,2.97,2.5
Brazil,Serie A,2020,30/11/2020,23:00,Fluminense,Bragantino,0,0,D,3.62,3.39,2.16,3.65,3.39,2.33,3.43,3.23,2.16
Brazil,Serie A,2020,03/12/2020,00:30,Fortaleza,Corinthians,0,0,D,2.48,2.98,3.4,2.48,3.2,3.5,2.36,2.96,3.29
Brazil,Serie A,2020,03/12/2020,22:00,Goias,Sao Paulo,0,3,A,9.32,5.11,1.36,10,5.12,1.4,8.28,4.78,1.36
Brazil,Serie A,2020,05/12/2020,20:00,Botafogo RJ,Flamengo RJ,0,1,A,6.21,4.46,1.53,6.47,4.47,1.6,5.75,4.2,1.53
Brazil,Serie A,2020,05/12/2020,20:00,Santos,Palmeiras,2,2,D,3.14,3.21,2.48,3.36,3.4,2.49,3.12,3.13,2.35
Brazil,Serie A,2020,05/12/2020,22:00,Bahia,Ceara,0,2,A,2.73,3.18,2.84,2.73,3.28,2.97,2.6,3.13,2.76
Brazil,Serie A,2020,05/12/2020,22:00,Fluminense,Athletico-PR,3,1,H,2.4,3.14,3.35,2.44,3.35,3.44,2.32,3.08,3.22
Brazil,Serie A,2020,06/12/2020,00:00,Coritiba,Bragantino,0,0,D,3.59,3.29,2.21,3.66,3.34,2.27,3.38,3.21,2.18
Brazil,Serie A,2020,06/12/2020,19:00,Gremio,Vasco,4,0,H,1.51,4.15,7.45,1.53,4.36,7.77,1.49,3.98,7.05
Brazil,Serie A,2020,06/12/2020,19:00,Sao Paulo,Sport Recife,1,0,H,1.35,5.14,9.8,1.37,5.14,11,1.34,4.79,9.19
Brazil,Serie A,2020,06/12/2020,21:15,Atletico-MG,Internacional,2,2,D,1.78,3.64,4.97,1.85,3.9,5.35,1.74,3.56,4.81
Brazil,Serie A,2020,07/12/2020,23:00,Atletico GO,Goias,0,1,A,1.64,3.95,5.78,1.66,4,6,1.62,3.78,5.42
Brazil,Serie A,2020,10/12/2020,00:30,Sao Paulo,Botafogo RJ,4,0,H,1.49,4.3,7.44,1.51,4.35,8,1.46,4.15,6.94
Brazil,Serie A,2020,12/12/2020,20:00,Athletico-PR,Atletico-MG,0,1,A,3.97,3.69,1.95,4.5,3.72,2,3.75,3.55,1.94
Brazil,Serie A,2020,12/12/2020,20:00,Bragantino,Fortaleza,2,1,H,1.82,3.51,4.96,1.85,3.52,5.02,1.79,3.4,4.71
Brazil,Serie A,2020,12/12/2020,22:00,Internacional,Botafogo RJ,2,1,H,1.63,3.7,6.43,1.67,3.8,6.5,1.62,3.64,5.81
Brazil,Serie A,2020,12/12/2020,22:00,Palmeiras,Bahia,3,0,H,1.61,3.84,6.41,1.63,4.2,6.41,1.59,3.77,5.86
Brazil,Serie A,2020,13/12/2020,00:00,Ceara,Atletico GO,1,2,A,1.95,3.38,4.41,2.03,3.38,4.43,1.95,3.21,4.16
Brazil,Serie A,2020,13/12/2020,00:00,Goias,Gremio,0,0,D,5.89,3.91,1.64,6,4.1,1.67,5.62,3.87,1.59
Brazil,Serie A,2020,13/12/2020,19:00,Flamengo RJ,Santos,4,1,H,1.31,5.69,9.9,1.33,6.2,12,1.29,5.6,9.45
Brazil,Serie A,2020,13/12/2020,21:15,Corinthians,Sao Paulo,1,0,H,4.5,3.34,1.95,4.51,3.4,1.97,4.18,3.26,1.92
Brazil,Serie A,2020,13/12/2020,21:15,Sport Recife,Coritiba,1,0,H,2.53,2.94,3.36,2.55,3.2,3.4,2.42,2.97,3.18
Brazil,Serie A,2020,13/12/2020,23:30,Vasco,Fluminense,1,1,D,3.18,3.01,2.59,3.25,3.1,2.59,3.08,2.93,2.49
Brazil,Serie A,2020,17/12/2020,00:30,Atletico GO,Fluminense,2,1,H,2.6,3.06,3.11,2.63,3.2,3.11,2.53,2.98,2.96
Brazil,Serie A,2020,17/12/2020,00:30,Sao Paulo,Atletico-MG,3,0,H,2.4,3.38,3.12,2.49,3.58,3.2,2.35,3.27,2.99
Brazil,Serie A,2020,19/12/2020,22:00,Sport Recife,Gremio,1,1,D,4.66,3.55,1.85,4.88,3.55,1.92,4.43,3.35,1.84
Brazil,Serie A,2020,20/12/2020,00:00,Coritiba,Botafogo RJ,1,2,A,2.73,3.06,2.94,2.79,3.1,2.97,2.63,2.97,2.86
Brazil,Serie A,2020,20/12/2020,00:00,Internacional,Palmeiras,2,0,H,2.9,2.86,2.96,2.95,2.95,3.04,2.73,2.79,2.91
Brazil,Serie A,2020,20/12/2020,19:00,Bragantino,Athletico-PR,0,1,A,1.89,3.53,4.47,1.94,3.6,4.54,1.88,3.41,4.2
Brazil,Serie A,2020,20/12/2020,19:00,Vasco,Santos,1,0,H,2.73,3.12,2.89,2.75,3.3,2.92,2.63,3.07,2.78
Brazil,Serie A,2020,20/12/2020,21:15,Flamengo RJ,Bahia,4,3,H,1.31,5.92,9.46,1.34,6,10.5,1.3,5.38,8.99
Brazil,Serie A,2020,20/12/2020,23:30,Fortaleza,Ceara,0,2,A,2.95,3.02,2.75,2.99,3.1,2.79,2.83,2.92,2.7
Brazil,Serie A,2020,21/12/2020,23:00,Corinthians,Goias,2,1,H,1.41,4.69,8.51,1.43,4.85,9,1.4,4.48,7.85
Brazil,Serie A,2020,26/12/2020,20:00,Atletico-MG,Coritiba,2,0,H,1.33,5.78,8.68,1.36,6,9.6,1.32,5.36,8.53
Brazil,Serie A,2020,26/12/2020,22:00,Fortaleza,Flamengo RJ,0,0,D,5.02,3.84,1.74,5.05,3.96,1.76,4.67,3.71,1.72
Brazil,Serie A,2020,26/12/2020,22:00,Goias,Sport Recife,1,0,H,2.65,3.3,2.84,2.7,3.31,2.88,2.56,3.19,2.77
Brazil,Serie A,2020,27/12/2020,00:00,Fluminense,Sao Paulo,1,2,A,4.54,3.42,1.91,4.8,3.54,1.98,4.39,3.32,1.88
Brazil,Serie A,2020,27/12/2020,19:00,Bahia,Internacional,1,2,A,2.7,3.06,2.98,2.75,3.1,3.01,2.65,2.97,2.86
Brazil,Serie A,2020,27/12/2020,19:00,Botafogo RJ,Corinthians,0,2,A,3.03,3.2,2.56,3.1,3.27,2.64,2.95,3.08,2.49
Brazil,Serie A,2020,27/12/2020,21:15,Athletico-PR,Vasco,3,0,H,1.93,3.36,4.53,1.96,3.46,4.62,1.91,3.26,4.27
Brazil,Serie A,2020,27/12/2020,21:15,Palmeiras,Bragantino,1,0,H,1.88,3.5,4.53,1.91,3.55,4.6,1.86,3.4,4.26
Brazil,Serie A,2020,27/12/2020,21:15,Santos,Ceara,1,1,D,2.07,3.45,3.84,2.13,3.5,3.91,2.06,3.35,3.56
Brazil,Serie A,2020,27/12/2020,23:30,Gremio,Atletico GO,2,1,H,2.06,3.17,4.3,2.09,3.32,4.31,2.01,3.11,4.05
Brazil,Serie A,2020,06/01/2021,22:15,Botafogo RJ,Athletico-PR,0,2,A,2.59,3.23,2.97,2.63,3.3,3.06,2.51,3.12,2.9
Brazil,Serie A,2020,06/01/2021,22:15,Gremio,Bahia,2,1,H,1.46,4.51,7.61,1.47,4.6,8,1.44,4.28,7.18
Brazil,Serie A,2020,06/01/2021,23:30,Coritiba,Goias,1,2,A,2.19,3.35,3.58,2.22,3.4,3.7,2.13,3.25,3.51
Brazil,Serie A,2020,06/01/2021,23:30,Sport Recife,Fortaleza,1,0,H,3.26,2.91,2.61,3.27,3.04,2.66,3.06,2.88,2.55
Brazil,Serie A,2020,07/01/2021,00:30,Bragantino,Sao Paulo,4,2,H,2.93,3.2,2.63,3,3.34,2.66,2.89,3.13,2.51
Brazil,Serie A,2020,07/01/2021,00:30,Flamengo RJ,Fluminense,1,2,A,1.47,4.53,7.39,1.52,4.65,8,1.46,4.38,6.76
Brazil,Serie A,2020,07/01/2021,22:00,Ceara,Internacional,0,2,A,2.93,3.04,2.75,3.01,3.08,2.84,2.86,2.96,2.65
Brazil,Serie A,2020,08/01/2021,00:00,Atletico GO,Vasco,0,0,D,2.17,3.08,4.04,2.2,3.24,4.05,2.11,3.05,3.82
Brazil,Serie A,2020,09/01/2021,22:00,Coritiba,Athletico-PR,0,0,D,3.42,3.1,2.39,3.5,3.12,2.42,3.33,2.95,2.35
Brazil,Serie A,2020,09/01/2021,22:00,Sport Recife,Palmeiras,0,1,A,4.08,3.3,2.06,4.2,3.52,2.09,3.82,3.25,2.02
Brazil,Serie A,2020,10/01/2021,00:00,Fortaleza,Gremio,0,0,D,3.51,3.02,2.4,3.8,3.24,2.4,3.5,2.99,2.25
Brazil,Serie A,2020,10/01/2021,19:00,Flamengo RJ,Ceara,0,2,A,1.39,5.29,7.75,1.4,5.5,9,1.37,4.98,7.64
Brazil,Serie A,2020,10/01/2021,19:00,Sao Paulo,Santos,0,1,A,1.48,4.3,7.72,1.5,4.5,8,1.45,4.19,7.23
Brazil,Serie A,2020,10/01/2021,21:15,Atletico GO,Bahia,1,1,D,2.4,3.11,3.39,2.44,3.24,3.45,2.34,3.07,3.21
Brazil,Serie A,2020,10/01/2021,21:15,Internacional,Goias,1,0,H,1.48,4.3,7.72,1.52,4.61,8.5,1.46,4.16,7.17
Brazil,Serie A,2020,10/01/2021,23:30,Vasco,Botafogo RJ,3,0,H,2.25,3.18,3.63,2.3,3.3,3.74,2.2,3.11,3.47
Brazil,Serie A,2020,11/01/2021,23:00,Bragantino,Atletico-MG,2,2,D,3.24,3.53,2.26,3.4,3.6,2.3,3.12,3.42,2.22
Brazil,Serie A,2020,14/01/2021,00:30,Corinthians,Fluminense,5,0,H,2.11,3.15,4.12,2.22,3.15,4.25,2.09,3.04,3.94
Brazil,Serie A,2020,16/01/2021,00:30,Palmeiras,Gremio,1,1,D,2.72,3.09,2.93,2.9,3.25,2.94,2.7,2.99,2.8
Brazil,Serie A,2020,16/01/2021,22:00,Fluminense,Sport Recife,1,0,H,2.11,3.14,4.14,2.15,3.3,4.25,2.06,3.07,3.96
Brazil,Serie A,2020,17/01/2021,00:00,Vasco,Coritiba,0,1,A,1.74,3.5,5.69,1.81,3.6,5.84,1.74,3.37,5.25
Brazil,Serie A,2020,17/01/2021,19:00,Athletico-PR,Sao Paulo,1,1,D,3.72,3.18,2.22,3.75,3.24,2.25,3.56,3.1,2.17
Brazil,Serie A,2020,17/01/2021,19:00,Santos,Botafogo RJ,2,1,H,1.88,3.57,4.42,1.92,3.74,4.54,1.85,3.51,4.16
Brazil,Serie A,2020,17/01/2021,21:15,Atletico-MG,Atletico GO,3,1,H,1.43,4.69,7.91,1.49,4.75,8.25,1.43,4.4,7.15
Brazil,Serie A,2020,17/01/2021,23:30,Ceara,Bragantino,1,2,A,2.86,3.17,2.72,2.89,3.21,2.73,2.76,3.11,2.62
Brazil,Serie A,2020,17/01/2021,23:30,Internacional,Fortaleza,4,2,H,1.96,3.16,4.78,2.02,3.5,5,1.91,3.07,4.63
Brazil,Serie A,2020,18/01/2021,22:00,Palmeiras,Corinthians,4,0,H,2.15,3.21,3.89,2.2,3.28,4,2.11,3.11,3.71
Brazil,Serie A,2020,18/01/2021,23:00,Goias,Flamengo RJ,0,3,A,7.6,5.29,1.39,9,5.5,1.4,7.5,5.02,1.37
Brazil,Serie A,2020,20/01/2021,20:00,Botafogo RJ,Atletico GO,1,3,A,2.37,3.2,3.34,2.4,3.28,3.36,2.34,3.14,3.15
Brazil,Serie A,2020,20/01/2021,21:00,Bahia,Athletico-PR,1,0,H,2.02,3.29,4.22,2.07,3.46,4.25,1.98,3.27,3.92
Brazil,Serie A,2020,20/01/2021,22:15,Gremio,Atletico-MG,1,1,D,2.52,3.33,2.98,2.56,3.44,3,2.46,3.27,2.83
Brazil,Serie A,2020,20/01/2021,23:30,Coritiba,Fluminense,3,3,D,3.21,3.18,2.46,3.3,3.18,2.61,3.13,3.05,2.4
Brazil,Serie A,2020,21/01/2021,00:30,Bragantino,Vasco,4,1,H,1.68,3.78,5.63,1.72,3.93,6,1.66,3.65,5.34
Brazil,Serie A,2020,21/01/2021,00:30,Sao Paulo,Internacional,1,5,A,2.04,3.29,4.15,2.11,3.42,4.27,2.01,3.23,3.91
Brazil,Serie A,2020,21/01/2021,22:00,Flamengo RJ,Palmeiras,2,0,H,2.05,3.71,3.61,2.09,3.71,3.62,2.02,3.51,3.48
Brazil,Serie A,2020,21/01/2021,22:00,Fortaleza,Santos,2,0,H,1.94,3.29,4.62,1.99,3.32,4.66,1.93,3.18,4.29
Brazil,Serie A,2020,21/01/2021,22:00,Goias,Ceara,0,4,A,3.54,3.36,2.2,3.59,3.36,2.26,3.37,3.24,2.18
Brazil,Serie A,2020,22/01/2021,00:00,Corinthians,Sport Recife,3,0,H,1.65,3.79,5.97,1.7,3.86,6,1.64,3.65,5.6
Brazil,Serie A,2020,23/01/2021,22:00,Sao Paulo,Coritiba,1,1,D,1.35,5.28,9.11,1.37,5.36,10.8,1.34,4.9,8.86
Brazil,Serie A,2020,24/01/2021,00:00,Vasco,Atletico-MG,3,2,H,4.64,3.85,1.78,4.8,3.86,1.82,4.39,3.67,1.77
Brazil,Serie A,2020,24/01/2021,19:00,Athletico-PR,Flamengo RJ,2,1,H,5.27,3.98,1.68,5.5,4.05,1.7,4.95,3.87,1.65
Brazil,Serie A,2020,24/01/2021,19:00,Ceara,Palmeiras,2,1,H,2.38,3.21,3.31,2.46,3.5,3.43,2.35,3.13,3.12
Brazil,Serie A,2020,24/01/2021,19:00,Internacional,Gremio,2,1,H,2.89,2.92,2.89,3,3.13,3.04,2.79,2.86,2.83
Brazil,Serie A,2020,24/01/2021,21:15,Atletico GO,Fortaleza,2,0,H,2.41,3.03,3.48,2.47,3.18,3.48,2.36,2.98,3.26
Brazil,Serie A,2020,24/01/2021,21:15,Santos,Goias,3,4,A,1.36,5.28,8.9,1.41,5.28,9.5,1.36,4.87,8.17
Brazil,Serie A,2020,24/01/2021,21:15,Sport Recife,Bahia,2,0,H,3.05,3.19,2.55,3.08,3.3,2.6,2.91,3.12,2.48
Brazil,Serie A,2020,24/01/2021,23:30,Fluminense,Botafogo RJ,2,0,H,2.23,3.31,3.52,2.23,3.36,3.98,2.09,3.23,3.61
Brazil,Serie A,2020,25/01/2021,23:00,Corinthians,Bragantino,0,2,A,2.6,3.45,2.79,2.69,3.45,2.85,2.54,3.29,2.71
Brazil,Serie A,2020,26/01/2021,23:00,Atletico-MG,Santos,2,0,H,1.21,6.78,15.14,1.24,7.6,17,1.19,6.54,13.41
Brazil,Serie A,2020,26/01/2021,23:00,Palmeiras,Vasco,1,1,D,2.08,3.32,3.95,2.15,3.44,4.01,2.06,3.22,3.71
Brazil,Serie A,2020,28/01/2021,22:00,Bahia,Corinthians,2,1,H,2.31,3.4,3.27,2.39,3.43,3.3,2.26,3.27,3.16
Brazil,Serie A,2020,28/01/2021,23:00,Gremio,Flamengo RJ,2,4,A,3.21,3.52,2.28,3.21,3.54,2.36,3,3.4,2.28
Brazil,Serie A,2020,31/01/2021,19:00,Atletico GO,Sao Paulo,2,1,H,3.97,3.6,1.98,4.01,3.72,2.06,3.79,3.46,1.97
Brazil,Serie A,2020,31/01/2021,19:00,Ceara,Athletico-PR,0,2,A,2.16,3.37,3.64,2.24,3.43,3.8,2.13,3.25,3.48
Brazil,Serie A,2020,31/01/2021,19:00,Coritiba,Gremio,1,1,D,4.24,3.37,1.99,4.26,3.4,2.05,3.98,3.24,1.98
Brazil,Serie A,2020,31/01/2021,19:00,Vasco,Bahia,0,0,D,2.31,3.22,3.44,2.4,3.24,3.56,2.28,3.1,3.29
Brazil,Serie A,2020,31/01/2021,20:00,Atletico-MG,Fortaleza,2,0,H,1.48,4.47,7.13,1.49,4.75,8,1.45,4.31,6.86
Brazil,Serie A,2020,31/01/2021,21:15,Internacional,Bragantino,2,1,H,2.27,3.28,3.47,2.3,3.43,3.59,2.2,3.19,3.37
Brazil,Serie A,2020,31/01/2021,23:30,Fluminense,Goias,3,0,H,1.76,3.74,4.99,1.78,4.11,5.3,1.7,3.72,4.83
Brazil,Serie A,2020,01/02/2021,23:00,Sport Recife,Flamengo RJ,0,3,A,8.97,5.39,1.35,9.5,5.5,1.38,8.36,5.06,1.34
Brazil,Serie A,2020,02/02/2021,19:00,Palmeiras,Botafogo RJ,1,1,D,1.5,4.54,6.59,1.56,4.57,7,1.49,4.25,6.28
Brazil,Serie A,2020,03/02/2021,19:00,Gremio,Santos,3,3,D,1.7,3.83,5.34,1.76,3.88,5.58,1.68,3.67,5.07
Brazil,Serie A,2020,03/02/2021,22:15,Bragantino,Atletico GO,2,0,H,1.6,4.19,5.81,1.69,4.24,6.05,1.59,3.94,5.45
Brazil,Serie A,2020,04/02/2021,00:30,Bahia,Fluminense,0,1,A,2.8,3.26,2.7,2.88,3.5,2.73,2.72,3.15,2.63
Brazil,Serie A,2020,04/02/2021,00:30,Corinthians,Ceara,2,1,H,2.04,3.4,4.01,2.11,3.65,4.24,1.99,3.36,3.76
Brazil,Serie A,2020,04/02/2021,00:30,Goias,Atletico-MG,1,0,H,7.36,5.07,1.42,8,5.07,1.44,7.04,4.69,1.41
Brazil,Serie A,2020,04/02/2021,21:30,Fortaleza,Coritiba,3,1,H,1.6,3.88,6.53,1.61,4.1,6.78,1.56,3.8,6.23
Brazil,Serie A,2020,05/02/2021,00:00,Athletico-PR,Internacional,0,0,D,3.25,3.07,2.5,3.4,3.34,2.52,3.15,3.03,2.41
Brazil,Serie A,2020,05/02/2021,00:00,Flamengo RJ,Vasco,2,0,H,1.3,5.98,10.05,1.35,6,10.5,1.29,5.51,9.42
Brazil,Serie A,2020,05/02/2021,23:00,Botafogo RJ,Sport Recife,0,1,A,2.83,3.23,2.7,2.89,3.4,2.82,2.73,3.06,2.67
Brazil,Serie A,2020,06/02/2021,22:00,Bahia,Goias,3,3,D,1.63,4.09,5.55,1.69,4.09,5.75,1.62,3.88,5.18
Brazil,Serie A,2020,07/02/2021,00:00,Atletico GO,Santos,1,1,D,2.48,3.32,3.04,2.52,3.33,3.1,2.44,3.17,2.93
Brazil,Serie A,2020,07/02/2021,23:30,Bragantino,Flamengo RJ,1,1,D,3.23,3.75,2.18,3.32,3.79,2.26,3.12,3.58,2.13
Brazil,Serie A,2020,08/02/2021,23:00,Botafogo RJ,Gremio,2,5,A,7.13,4.57,1.47,7,4.5,1.57,6.34,4.15,1.5
Brazil,Serie A,2020,10/02/2021,22:00,Internacional,Sport Recife,1,2,A,1.51,4,7.99,1.53,4.52,8.57,1.48,3.91,7.29
Brazil,Serie A,2020,10/02/2021,22:15,Fortaleza,Vasco,3,0,H,2.06,3.01,4.59,2.11,3.14,4.85,2.01,2.94,4.36
Brazil,Serie A,2020,11/02/2021,00:00,Sao Paulo,Ceara,1,1,D,1.72,3.77,5.23,1.77,4.05,5.32,1.69,3.67,4.96
Brazil,Serie A,2020,11/02/2021,00:30,Corinthians,Athletico-PR,3,3,D,2.02,3.4,4.1,2.06,3.4,4.41,1.97,3.24,3.98
Brazil,Serie A,2020,11/02/2021,00:30,Fluminense,Atletico-MG,0,0,D,3.64,3.33,2.18,3.65,3.4,2.29,3.42,3.2,2.16
Brazil,Serie A,2020,13/02/2021,20:00,Goias,Botafogo RJ,2,0,H,1.82,3.92,4.31,1.88,3.92,4.5,1.8,3.67,4.17
Brazil,Serie A,2020,13/02/2021,22:00,Atletico-MG,Bahia,1,1,D,1.4,5.13,7.69,1.42,5.25,8.3,1.38,4.89,7.19
