,atletas.posicao_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.media_num,atletas.apelido,atletas.variacao_num,atletas.clube_id,atletas.foto,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.nome,CA,DS,FC,FD,FF,FS,G,SG,A,I,PS,FT,V,CV,DE,DP,GS,PP,PC,GC
582,5,5,False,2.84,Herrera,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,Herrera,herrera,123738,5.52,José María Herrera Ares,1.0,6.0,7.0,1.0,7.0,3.0,,,,,,,,,,,,,,
583,4,7,True,2.66,Alan Rodríguez,-0.63,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,2,0.8,24,A. Rodríguez,alan-rodriguez,123744,5.36,Alan Jesús Rodríguez Guaglianoni,1.0,9.0,5.0,,2.0,6.0,,,,,,1.0,,,,,,,,
584,4,4,True,0.87,Lezcano,-0.32,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,1.0,24,Lezcano,lezcano,123788,4.31,Rubén Darío Lezcano Portillo,,1.0,,,,4.0,,,,,,,,,,,,,,
585,2,0,False,0.0,Enzo,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,Enzo,enzo,124077,5.0,Enzo Henrique dos Santos,,,,,,,,,,,,,,,,,,,,
586,5,14,True,1.67,Henry Mosquera,-0.2,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,0.6,24,H. Mosquera,henry-mosquera,124239,3.35,Henry David Mosquera Sánchez,,8.0,12.0,8.0,2.0,8.0,,,,2.0,,,,,,,,,,
587,5,1,False,0.5,Isaac,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,Isaac,isaac,124247,1.1,Isaac Aguiar Tomich,,,,,,1.0,,,,,,,,,,,,,,
588,1,0,False,0.0,Kauan,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,Kauan,kauan,124264,1.0,Kauan Jesus Santos Oliveira,,,,,,,,,,,,,,,,,,,,
589,4,0,False,0.0,Allex,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,Allex,allex,124270,1.0,Allex Rodrigues Pereira da Silva,,,,,,,,,,,,,,,,,,,,
590,4,13,False,2.61,Gustavo Prado,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,G. Prado,gustavo-prado,124271,4.3,Gustavo Prado Alves,2.0,7.0,5.0,6.0,8.0,11.0,1.0,,,1.0,,,,,,,,,,
591,5,12,True,3.28,Ricardo Mathias,0.24,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,2.1,24,R. Mathias,ricardo-mathias,124280,5.48,Ricardo Mathias da Silva,1.0,2.0,9.0,4.0,5.0,9.0,3.0,,,2.0,,1.0,,,,,,,,
592,1,1,False,6.3,Léo Aragão,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,6,0.0,24,L. Aragão,leo-aragao,124369,4.28,Leonardo de Aragão Carvalho,,,,,,,,1.0,,,,,,,1.0,,,,,
593,2,12,False,3.4,Mateo Ponte,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,6,0.0,24,M. Ponte,mateo-ponte,124481,6.27,Mateo Ponte Costa,2.0,6.0,8.0,,3.0,2.0,1.0,5.0,,2.0,,,,,,,,,,
594,2,18,True,5.78,Giay,-0.14,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,2.7,24,Giay,giay,124526,9.04,Agustín Giay,,37.0,18.0,,3.0,23.0,,8.0,,,,,,,,,,,,
595,3,4,False,2.95,Iván Román,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,I. Román,ivan-roman,124661,3.68,Ivan Ramiro Román Hurtado,1.0,6.0,4.0,1.0,1.0,6.0,,,,,,,,,,,,,,
596,4,1,True,1.7,Felipe Negrucci,0.48,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,1.7,24,F. Negrucci,felipe-negrucci,124674,2.48,Felipe Negrucci Berdague,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
597,1,0,False,0.0,Leandro,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,Leandro,leandro,124701,2.0,Leandro Mathias Silva Bueno,,,,,,,,,,,,,,,,,,,,
598,5,9,False,3.14,Nathan Fernandes,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,5,0.0,24,N. Fernandes,nathan-fernandes,124757,5.19,Nathan Ribeiro Fernandes,,3.0,3.0,3.0,1.0,5.0,1.0,,2.0,2.0,,,,,,,,,,
599,3,7,False,2.94,Jonathan Jesus,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,7,0.0,24,J. Jesus,jonathan-jesus,124912,4.59,Jonathan de Jesus Alves,,7.0,8.0,,,1.0,,3.0,,,,,,1.0,,,,,,
600,3,2,False,2.35,Viery,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,Viery,viery,125467,2.86,Viery Fernandes Santos Lopes,,,1.0,,,,,1.0,,,,,,,,,,,,
601,4,0,False,0.0,Alisson,0.0,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,0.0,24,Alisson,alisson,125469,4.0,Alisson Santana Lopes da Fonseca,,,,,,,,,,,,,,,,,,,,
602,3,5,False,3.04,João Pedro,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,J. Pedro,joao-pedro,125488,4.56,João Pedro de Sousa Rodrigues,3.0,3.0,7.0,,1.0,,,2.0,1.0,,,,,,,,,,,
603,4,0,False,0.0,Marcelinho,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Marcelinho,marcelinho,126120,2.0,Marcelo Braz da Silva,,,,,,,,,,,,,,,,,,,,
604,4,8,False,0.53,Paulinho,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,Paulinho,paulinho,126182,3.95,Paulo Lucas Santos de Paula,1.0,4.0,11.0,,,5.0,,,,,,,,,,,,,,
605,5,9,True,5.68,Derik Lacerda,-1.55,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,7,1.0,24,D. Lacerda,derik-lacerda,126216,7.63,Derik Gean Severino Lacerda,5.0,8.0,18.0,8.0,8.0,14.0,3.0,,,4.0,,1.0,,,,,,,,
606,4,19,True,6.02,Barreal,0.09,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,1.1,24,Barreal,barreal,126471,9.75,Álvaro Martín Barreal,1.0,35.0,18.0,6.0,10.0,15.0,5.0,,,4.0,,2.0,,,,,,,,
607,6,24,True,5.35,Fernando Seabra,-0.12,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,4.01,24,F. Seabra,fernando-seabra,126977,8.91,Fernando Seabra,,,,,,,,,,,,,9.0,,,,,,,
608,4,2,False,2.9,Bahia,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,Bahia,bahia,127242,2.65,Luiz Gustavo Lemos Carvalho,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
609,2,3,True,7.6,Julio Fidélis,1.46,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,7.3,24,J. Fidélis,julio-fidelis,127932,7.17,Julio Cesar Lima Fidelis,,5.0,2.0,,3.0,7.0,,1.0,1.0,,,,,,,,,,,
610,4,0,False,0.0,Rayan Lucas,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,R. Lucas,rayan-lucas,128590,2.0,Rayan Lucas Marques de Souza,,,,,,,,,,,,,,,,,,,,
611,4,3,False,0.97,Felipe Cardoso,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,F. Cardoso,felipe-cardoso,129317,2.21,Felipe Cardoso,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
612,5,1,False,1.2,Ruan Pablo,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,R. Pablo,ruan-pablo,129663,1.35,Ruan Pablo Barbosa Sousa,,,,1.0,,,,,,,,,,,,,,,,
613,1,0,False,0.0,Pablo,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,Pablo,pablo,129665,1.0,Pablo de Paula Cardoso,,,,,,,,,,,,,,,,,,,,
614,4,0,False,0.0,JP,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,JP,jp,129666,2.0,João Pedro Murilo de Paula Morais,,,,,,,,,,,,,,,,,,,,
615,1,0,False,0.0,Cristhian Loor,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,6,0.0,24,C. Loor,cristhian-loor,129930,2.0,Cristhian Joel Loor Santamaría - Christian,,,,,,,,,,,,,,,,,,,,
616,4,3,True,1.5,Noriega,-1.38,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,7,-2.3,24,Noriega,noriega,130048,4.66,Erick Carlos Noriega Loret de Mola,,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,2.0,
617,1,0,False,0.0,Léo Nannetti,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,L. Nannetti,leo-nannetti,130189,1.0,Leonardo Nannetti Lopes,,,,,,,,,,,,,,,,,,,,
618,2,0,False,0.0,Carbone,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,Carbone,carbone,130190,2.0,João Victor Schlickmann Carbone,,,,,,,,,,,,,,,,,,,,
619,4,0,False,0.0,Euder,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,Euder,euder,130252,1.0,Euder Galdino da Silva,,,,,,,,,,,,,,,,,,,,
620,2,0,False,0.0,Leandrinho,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,Leandrinho,leandrinho,130254,2.0,Leandro Viana da Silva Gama,,,,,,,,,,,,,,,,,,,,
621,4,0,False,0.0,Guilherme Estrella,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,G. Estrella,guilherme-estrella,130255,3.0,Guilherme Estrella de Paiva,,,,,,,,,,,,,,,,,,,,
622,4,2,False,0.6,Lukas Zuccarello,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,L. Zuccarello,lukas-zuccarello,130279,1.9,Lukas Rocha Zuccarello,,1.0,1.0,,,,,,,,,,,,,,,,,
623,1,0,False,0.0,Phillipe Gabriel,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,6,0.0,24,P. Gabriel,phillipe-gabriel,130280,1.0,Phillipe Gabriel Pires de Oliveira,,,,,,,,,,,,,,,,,,,,
624,5,0,False,0.0,Rafael Pinna,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,0.0,24,R. Pinna,rafael-pinna,130316,1.0,Rafael Oliveira Pinna,,,,,,,,,,,,,,,,,,,,
625,2,7,False,3.35,Maykon,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Maykon,maykon,130319,4.06,Maykon Kesley de Jesus Ramalho,1.0,5.0,11.0,1.0,2.0,5.0,,3.0,,,,,,,,,,,,
626,4,0,False,0.0,Guilherme Gomes,0.0,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,0.0,24,G. Gomes,guilherme-gomes,130382,2.0,Guilherme Henrique Bernardineli Gomes,,,,,,,,,,,,,,,,,,,,
627,5,5,False,0.84,Maceió,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,Maceió,maceio,130386,2.65,Everton Leandro de Oliveira Santos,1.0,1.0,2.0,1.0,4.0,2.0,,,,1.0,,,,,,,,,1.0,
628,3,5,False,1.56,Luiz Gustavo,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,L. Gustavo,luiz-gustavo,130393,1.8,Luiz Gustavo Marinho Ribeiro dos Santos,3.0,4.0,4.0,,,2.0,,1.0,,,,,,,,,,,,
629,5,1,False,0.5,Marlon,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,0.0,24,Marlon,marlon,130507,1.11,Marlon Santos Teodoro,,,1.0,,1.0,,,,,,,,,,,,,,,
630,5,1,False,0.0,Riquelme Fillipi,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,0.0,24,R. Fillipi,riquelme-fillipi,130608,0.92,Riquelme Fillipi Marinho de Souza,,,,,,,,,,,,,,,,,,,,
631,5,6,False,1.05,Luighi,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,0.0,24,Luighi,luighi,130612,2.95,Luighi Hanri Sousa Santos,,4.0,5.0,,,4.0,,,,2.0,,,,,,,,,,
632,4,0,False,0.0,Edenílson,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Edenílson,edenilson,130620,1.0,Edenílson Santos Nascimento Filho,,,,,,,,,,,,,,,,,,,,
633,4,13,True,2.54,Bernal,-0.34,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,2.4,24,Bernal,bernal,130650,4.21,Facundo Bernal Cruz,5.0,21.0,14.0,4.0,5.0,10.0,,,,,,,,,,,,,,1.0
634,3,0,False,0.0,Boateng,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Boateng,boateng,130711,1.0,Stanley Boateng Osei,,,,,,,,,,,,,,,,,,,,
635,2,11,False,4.86,Souza,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,7,0.0,24,Souza,souza,130811,7.37,João Victor de Souza Menezes,1.0,24.0,13.0,,5.0,9.0,,2.0,1.0,1.0,,,,,,,,,1.0,
636,3,0,False,0.0,Andrei,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Andrei,andrei,130869,1.0,Andrei Gabriel dos Santos Ferreira,,,,,,,,,,,,,,,,,,,,
637,4,8,False,2.09,Riquelme,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,5,0.0,24,Riquelme,riquelme,130889,2.84,Riquelme Freitas dos Santos,,6.0,2.0,1.0,2.0,11.0,,,,,,,,,,,,,,
638,5,3,False,0.17,Jardiel,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,Jardiel,jardiel,131455,0.84,Jardiel Maciel Libertino da Silva,,,,,,1.0,,,,,,,,,,,,,,
639,4,2,False,0.7,Hyan,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,0.0,24,Hyan,hyan,131515,1.19,Hyan Carvalho Machado Silva,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
640,2,5,False,4.28,JP Chermont,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,0.0,24,J. Chermont,jp-chermont,131516,6.05,João Pedro Chermont Crema,3.0,14.0,9.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,
641,5,19,False,4.32,André Silva,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,5,0.0,24,A. Silva,andre-silva,131617,6.73,André Oliveira e Silva,5.0,11.0,20.0,5.0,10.0,20.0,5.0,,2.0,5.0,,1.0,,,,,,,,
642,1,0,False,0.0,Felipe Longo,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,F. Longo,felipe-longo,131753,1.0,Felipe Longo Fernandes da Silva,,,,,,,,,,,,,,,,,,,,
643,3,0,False,0.0,Kevyn,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Kevyn,kevyn,131765,1.0,Kevyn Henrique Monteiro de Souza,,,,,,,,,,,,,,,,,,,,
644,5,18,True,3.81,Serna,-0.54,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,7,-0.1,24,Serna,serna,132071,5.94,Kevin Steven Serna Jaramillo,2.0,14.0,8.0,4.0,5.0,16.0,3.0,,2.0,1.0,1.0,,,,,,,,,
645,5,1,False,0.0,Arroyo,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,6,0.0,24,Arroyo,arroyo,132264,5.4,Keny Alexander Arroyo Alvarado,,,,,,,,,,,,,,,,,,,,
646,3,22,True,4.73,Jemmes,0.04,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,7,9.2,24,Jemmes,jemmes,132553,6.34,Jemmes Bruno Ribeiro da Silva,2.0,42.0,22.0,1.0,3.0,6.0,1.0,7.0,,,,,,,,,,,,
647,1,0,False,0.0,Davi Barbosa,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,D. Barbosa,davi-barbosa,132560,1.0,Davi Barbosa da Silva Novaes,,,,,,,,,,,,,,,,,,,,
648,5,19,False,3.06,Vinicinho,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Vinicinho,vinicinho,132580,5.47,Vinicius Mendonça Pereira,2.0,18.0,14.0,5.0,6.0,32.0,,,2.0,4.0,1.0,,,,,,,,,
649,5,9,False,3.01,Gui Negão,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,G. Negão,gui-negao,133543,3.28,Guilherme William Silva Inácio,3.0,7.0,20.0,,1.0,18.0,2.0,,,2.0,,,,,,,,,,
650,3,0,False,0.0,Igão,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,Igão,igao,133623,2.0,Igor Odoni Gomes,,,,,,,,,,,,,,,,,,,,
651,5,17,True,4.79,Alysson,1.7,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,7,12.2,24,Alysson,alysson,133669,7.02,Alysson Edward Franco da Rocha dos Santos,1.0,28.0,12.0,5.0,7.0,33.0,1.0,,1.0,1.0,,1.0,,,,,,,,
652,1,0,False,0.0,Gustavo Reis,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,G. Reis,gustavo-reis,133671,1.0,Gustavo Reis de Alcântara,,,,,,,,,,,,,,,,,,,,
653,4,3,False,0.5,Mateus Xavier,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,0.0,24,M. Xavier,mateus-xavier,133673,1.0,Mateus Xavier de Sousa,,1.0,,,,,,,,,,,,,,,,,,
654,3,2,False,1.6,Benedetti,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,0.0,24,Benedetti,benedetti,133679,2.61,Luiz Gustavo Roncholeta Benedetti,,2.0,2.0,,1.0,,,,,,,,,,,,,,,
655,4,0,False,0.0,Wallace Davi,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,W. Davi,wallace-davi,133696,2.0,Wallace Davi Nunes da Silva Dias,,,,,,,,,,,,,,,,,,,,
656,6,0,False,0.0,Pablo Fernandez,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,0.0,24,P. Fernandez,pablo-fernandez,134179,9.32,Pablo de Toledo Fernandez,,,,,,,,,,,,,,,,,,,,
657,4,2,False,0.6,Yago Noal,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,Y. Noal,yago-noal,134246,1.14,Yago Eduardo Noal Lopes,,1.0,1.0,,,,,,,,,,,,,,,,,
658,4,12,True,1.6,Luis Otávio,0.04,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.5,24,L. Otávio,luis-otavio,136306,2.4,Luis Otávio Costa de Aquino,,10.0,5.0,1.0,,9.0,,,,,,,,,,,,,,
659,5,3,True,3.1,Sanabria,0.13,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,4.3,24,Sanabria,sanabria,136955,6.33,Mateo Naín Sanabria Doracio,,2.0,3.0,1.0,2.0,9.0,,,,1.0,,,,,,,,,,
660,5,0,False,0.0,Micael,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,0.0,24,Micael,micael,137375,1.0,Micael de Barros Viturino,,,,,,,,,,,,,,,,,,,,
661,5,2,False,0.5,Kaique Kenji,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,6,0.0,24,K. Kenji,kaique-kenji,137542,1.09,Kaique Kenji Takamura Correa,,,,,,2.0,,,,,,,,,,,,,,
662,3,6,False,2.93,Clayton Sampaio,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,6,0.0,24,C. Sampaio,clayton-sampaio,137618,4.05,Clayton Sampaio Pereira,2.0,7.0,7.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,
