,atletas.status_id,atletas.pontos_num,atletas.atleta_id,atletas.variacao_num,atletas.foto,atletas.apelido,atletas.posicao_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.nome,atletas.preco_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.media_num,atletas.slug,atletas.apelido_abreviado,atletas.clube_id,atletas.rodada_id,DS,FC,FD,FF,FS,G,CA,I,DE,DP,GS,SG,A,FT,V,PS,PC,CV,PP,GC
235,6,0.0,94067,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Matheus Fernandes,4,5,RBB,Matheus Fernandes Siqueira,5.07,,False,2.58,matheus-fernandes,M. Fernandes,280,8,10.0,7.0,,,2.0,,1.0,,,,,,,,,,,,,
236,7,0.2,94154,-0.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Maycon,4,7,COR,Maycon de Andrade Barberan,3.45,,True,1.17,maycon,Maycon,264,8,5.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
237,6,0.0,94156,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Diego Pituca,4,6,SAN,Diego Cristiano Evaristo,4.51,,False,1.75,diego-pituca,D. Pituca,277,8,1.0,2.0,,2.0,4.0,1.0,2.0,,,,,,,,,,,,,
238,6,0.0,94207,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Guilherme,5,6,SAN,Guilherme Augusto Vieira dos Santos,8.68,,False,6.78,guilherme,Guilherme,277,8,16.0,3.0,4.0,8.0,13.0,,,1.0,,,,,,,,,,,,
239,5,0.0,94444,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Matheus Babi,5,3,JUV,Matheus Barcelos da Silva,4.5,,False,3.23,matheus-babi,M. Babi,286,8,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,
240,6,1.0,94509,-1.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Raphael Veiga,4,3,PAL,Raphael Cavalcante Veiga,15.93,,True,3.1,raphael-veiga,R. Veiga,275,8,2.0,3.0,2.0,1.0,6.0,,,,,,,,,,,1.0,,,,
241,6,0.0,94514,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Lucas Oliveira,3,0,VAS,Lucas da Cruz Oliveira,4.0,,False,0.0,lucas-oliveira,L. Oliveira,267,8,,,,,,,,,,,,,,,,,,,,
242,6,-0.3,94583,-2.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Pedro,5,5,FLA,Pedro Guilherme Abreu dos Santos,18.34,,True,9.4,pedro,Pedro,262,8,1.0,1.0,5.0,1.0,4.0,4.0,,,,,,,1.0,1.0,,1.0,,,1.0,
243,7,3.0,94968,-1.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Juninho Capixaba,2,8,RBB,Luis Antônio da Rocha Júnior,11.5,,True,9.5,juninho-capixaba,J. Capixaba,280,8,24.0,10.0,3.0,5.0,17.0,1.0,1.0,1.0,,,,4.0,,,,,,,,
244,6,0.0,95127,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Nicolas,2,3,CEA,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,6.34,,False,4.6,nicolas,Nicolas,354,8,2.0,,,1.0,,,,,,,,2.0,,,,,,,,
245,7,2.5,95131,-0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Gabriel Taliari,5,6,JUV,Gabriel Pereira Taliari,8.96,,True,6.1,gabriel-taliari,G. Taliari,286,8,3.0,7.0,3.0,3.0,9.0,2.0,,3.0,,,,,1.0,1.0,,,,,,
246,6,0.0,95288,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Bruno Xavier,4,0,VIT,Bruno César Xavier Sislo,4.0,,False,0.0,bruno-xavier,B. Xavier,287,8,,,,,,,,,,,,,,,,,,,,
247,6,-1.6,95354,-0.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Giraldo,4,7,JUV,Daniel Eduardo Giraldo Cárdenas,2.09,,True,0.54,giraldo,Giraldo,286,8,4.0,11.0,,2.0,3.0,,2.0,,,,,,,,,,,,,
248,7,3.9,95357,0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rivera,4,7,SPT,Christian Hernando Rivera Cuéllar,5.36,,True,3.88,rivera,Rivera,292,8,20.0,16.0,,,10.0,,3.0,,,,,,,,,,,,,
249,7,5.4,95464,0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Gregore,4,7,BOT,Gregore de Magalhães da Silva,7.14,,True,3.49,gregore,Gregore,263,8,20.0,28.0,1.0,2.0,6.0,,3.0,,,,,,,,,,,,,
250,6,0.0,95466,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Igor Vinícius,2,3,SAO,Igor Vinícius de Souza,7.88,,False,3.9,igor-vinicius,I. Vinícius,276,8,3.0,2.0,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,
251,7,1.6,95556,-0.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Raniele,4,7,COR,Raniele Almeida Melo,5.85,,True,3.7,raniele,Raniele,264,8,13.0,8.0,1.0,2.0,16.0,,2.0,,,,,,,,,,,,,
252,7,14.8,95799,2.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Artur,5,8,BOT,Artur Victor Guimarães,10.71,,True,5.28,artur,Artur,263,8,5.0,7.0,2.0,5.0,11.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,
253,6,0.0,95936,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Daniel Fuzato,1,0,VAS,Daniel Cerântula Fuzato,3.0,,False,0.0,daniel-fuzato,D. Fuzato,267,8,,,,,,,,,,,,,,,,,,,,
254,6,0.0,96340,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lima,4,6,FLU,Vinicius Moreira de Lima,5.2,,False,2.52,lima,Lima,266,8,1.0,4.0,1.0,2.0,10.0,1.0,1.0,,,,,,,,,,,,,
255,6,0.0,96342,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Charles,4,2,COR,Charles Rigon Mattos,3.86,,False,0.1,charles,Charles,264,8,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
256,7,25.6,96610,3.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Matheus Pereira,4,7,CRU,Matheus Fellipe Costa Pereira,18.05,,True,9.36,matheus-pereira,M. Pereira,283,8,17.0,11.0,6.0,6.0,25.0,2.0,2.0,2.0,,,,,1.0,,,,,,,
257,7,-0.6,96652,-0.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Allan,4,5,FLA,Allan Rodrigues de Souza,1.72,,True,-0.24,allan,Allan,262,8,,4.0,,,,,,,,,,,,,,,,,,
258,6,0.0,96725,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Saravia,2,4,CAM,Renzo Saravia,5.65,,False,3.15,saravia,Saravia,282,8,1.0,5.0,,2.0,2.0,,,,,,,2.0,,,,,,,,
259,6,0.0,96831,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlinhos,5,2,VIT,Carlos Moisés de Lima,5.29,,False,3.35,carlinhos,Carlinhos,287,8,,6.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
260,6,0.0,97145,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Villasanti,4,6,GRE,Mathías Adalberto Villasanti Rolón,10.17,,False,4.62,villasanti,Villasanti,284,8,21.0,12.0,,1.0,4.0,,3.0,,,,,,,,,,,,,
261,6,-1.6,97173,-0.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Dalbert,2,2,SPT,Dalbert Henrique Chagas Estevão,1.89,,True,-0.8,dalbert,Dalbert,292,8,,2.0,,,,,1.0,,,,,,,,,,,,,
262,7,3.06,97341,-0.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Rogério Ceni,6,8,BAH,Rogério Mücke Ceni,8.38,,True,5.27,rogerio-ceni,R. Ceni,265,8,,,,,,,,,,,,,,,3.0,,,,,
263,6,8.0,97450,1.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Gustavo Mosquito,5,6,VIT,Gustavo Henric da Silva,5.77,,True,3.03,gustavo-mosquito,G. Mosquito,287,8,1.0,6.0,3.0,2.0,1.0,,,2.0,,,,,2.0,1.0,,,,,,
264,7,2.5,97460,0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,João Victor,3,8,MIR,João Victor Carroll Santana,2.11,,True,1.19,joao-victor,J. Victor,2305,8,7.0,9.0,1.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,
265,6,5.5,97468,2.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marçal,2,1,BOT,Fernando Marçal de Oliveira,6.54,,True,5.5,marcal,Marçal,263,8,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
266,7,-0.6,97642,-1.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Félix Torres,3,4,COR,Félix Eduardo Torres Caicedo,6.14,,True,3.47,felix-torres,F. Torres,264,8,7.0,9.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,
267,6,0.0,97645,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Thiago Couto,1,0,SPT,Thiago Couto Wenceslau,3.0,,False,0.0,thiago-couto,T. Couto,292,8,,,,,,,,,,,,,,,,,,,,
268,6,0.0,97653,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Murilo,3,2,PAL,Murilo Cerqueira Paim,7.71,,False,1.15,murilo,Murilo,275,8,,4.0,,,1.0,,2.0,,,,,1.0,,,,,,,,
269,6,0.0,97810,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Erick,5,7,VIT,Erick de Arruda Serafim,5.25,,False,3.28,erick,Erick,287,8,3.0,2.0,,2.0,15.0,,,,,,,,2.0,,,,,,,
270,7,10.7,97867,1.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Léo Ortiz,3,7,FLA,Leonardo Rech Ortiz,6.83,,True,4.63,leo-ortiz,L. Ortiz,262,8,7.0,7.0,1.0,1.0,,,1.0,,,,,4.0,,1.0,,,,,,
271,7,5.7,97868,0.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Iago,2,4,BAH,Iago Amaral Borduchi,5.31,,True,3.32,iago,Iago,265,8,4.0,2.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,
272,7,10.0,97899,0.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Matheus Bahia,2,5,CEA,Matheus Bahia Santos,9.94,,True,8.9,matheus-bahia,M. Bahia,354,8,14.0,4.0,2.0,1.0,5.0,,1.0,,,,,3.0,1.0,,,,,,,
273,6,0.0,97900,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitão,3,7,INT,Vitor Eduardo da Silva Matos,7.65,,False,3.28,vitao,Vitão,285,8,11.0,5.0,,,,,2.0,,,,,2.0,,,,,,,,
274,6,0.0,98022,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Erick,4,7,BAH,Erick Luis Conrado de Carvalho,8.38,,False,3.61,erick,Erick,265,8,12.0,12.0,,2.0,3.0,1.0,3.0,2.0,,,,,,1.0,,,,,,
275,7,1.9,98225,-0.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Pedro Raul,5,7,CEA,Pedro Raul Garay da Silva,8.55,,True,4.75,pedro-raul,P. Raul,354,8,3.0,16.0,3.0,9.0,13.0,2.0,2.0,8.0,,,,,,1.0,,,,,,
276,5,0.0,98280,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Bastos,3,0,BOT,Bartolomeu Jacinto Quissanga,11.0,,False,0.0,bastos,Bastos,263,8,,,,,,,,,,,,,,,,,,,,
277,5,0.0,98306,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Val Soares,4,0,VIT,Valdemir de Oliveira Soares,3.0,,False,0.0,val-soares,V. Soares,287,8,,,,,,,,,,,,,,,,,,,,
278,6,1.8,98384,-0.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Negueba,5,5,MIR,Luiz Henrique Soares Firmino,3.31,,True,2.16,negueba,Negueba,2305,8,3.0,4.0,1.0,3.0,10.0,,1.0,1.0,,,,,,,,,,,,
279,5,0.0,98484,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kanu,3,2,BAH,Victor Hugo Soares dos Santos,4.58,,False,2.85,kanu,Kanu,265,8,4.0,1.0,,,,,,,,,,,,,,,,,,
280,7,0.5,98517,-0.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Jean Lucas,4,7,BAH,Jean Lucas de Souza Oliveira,4.96,,True,2.33,jean-lucas,J. Lucas,265,8,7.0,6.0,1.0,5.0,7.0,,1.0,1.0,,,,,,,,,,,,
281,6,0.0,98605,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Di Placido,2,0,SPT,Leonel Di Placido,4.0,,False,0.0,di-placido,D. Placido,292,8,,,,,,,,,,,,,,,,,,,,
282,7,7.7,98619,0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kuscevic,3,7,FOR,Benjamín Kuščević Jaramillo,7.41,,True,4.55,kuscevic,Kuscevic,356,8,9.0,7.0,,,1.0,,,,,,,4.0,,,,,,,,
283,5,0.0,98672,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Savarino,4,6,BOT,Jefferson David Savarino Quintero,11.64,,False,6.17,savarino,Savarino,263,8,3.0,2.0,5.0,7.0,3.0,2.0,1.0,,,,,,1.0,,,,,,,
284,7,-1.3,98720,-1.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Angileri,2,5,COR,Fabrizio Germán Angileri - Fabricio,3.64,,True,1.56,angileri,Angileri,264,8,6.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
285,6,0.0,98738,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Titi Ortíz,4,3,SPT,Christian Jonatan Ortíz - Cristian,6.17,,False,2.53,titi-ortiz,T. Ortíz,292,8,1.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,
286,3,2.5,98909,-0.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Cuello,5,8,CAM,Tomás Esteban Cuello,7.74,,True,3.93,cuello,Cuello,282,8,5.0,10.0,6.0,9.0,15.0,1.0,3.0,,,,,,,,,,,,,
287,5,0.0,98974,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Viña,2,0,FLA,Matías Nicolás Viña Susperreguy,8.0,,False,0.0,vina,Viña,262,8,,,,,,,,,,,,,,,,,,,,
288,7,-0.3,98975,-0.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Rogel,3,5,INT,Agustín Maximiliano Rogel Paita,5.65,,True,3.18,rogel,Rogel,285,8,5.0,7.0,,,1.0,,,,,,,2.0,,,,,,,,
289,2,0.9,99032,-0.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lourenço,4,5,CEA,João Paulo Ferreira Lourenço,3.76,,True,1.48,lourenco,Lourenço,354,8,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
290,6,0.0,99119,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Braga,5,3,VIT,Lucas Braga Ribeiro,6.26,,False,3.1,lucas-braga,L. Braga,287,8,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
291,7,9.3,99198,0.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Vegetti,5,6,VAS,Pablo Vegetti,16.25,,True,7.78,vegetti,Vegetti,267,8,2.0,8.0,1.0,5.0,4.0,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,
292,6,1.4,99213,-0.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Puma Rodríguez,2,3,VAS,José Luis Rodríguez Bebanz,4.4,,True,1.3,puma-rodriguez,P. Rodríguez,267,8,2.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,
293,6,0.0,99228,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,De la Cruz,4,6,FLA,Diego Nicolás de la Cruz Arcosa,9.17,,False,2.95,de-la-cruz,D. Cruz,262,8,9.0,9.0,2.0,,15.0,,3.0,,,,,,,,,,,,,
294,7,0.0,99253,-0.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Chico,3,8,SPT,Francisco Alves da Silva Neto - Melo,5.78,,True,3.91,chico,Chico,292,8,13.0,3.0,,4.0,3.0,,1.0,,,,,2.0,,,,,1.0,,,
295,7,23.7,99267,6.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pochettino,4,2,FOR,Tomás Pochettino,15.04,,True,11.85,pochettino,Pochettino,356,8,5.0,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,
296,6,0.0,99274,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Alexander Barboza,3,5,BOT,Alexander Nahuel Barboza Ullúa,10.64,,False,6.08,alexander-barboza,A. Barboza,263,8,13.0,9.0,,2.0,,,3.0,,,,,3.0,,,,,,,,
297,6,0.0,99316,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Dinenno,5,1,CRU,Juan Ignacio Dinenno de Cara,6.45,,False,0.5,dinenno,Dinenno,283,8,,,,,1.0,,,,,,,,,,,,,,,
298,7,3.14,99366,-0.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Luis Zubeldía,6,7,SAO,Luis Francisco Zubeldía,7.92,,True,4.65,luis-zubeldia,L. Zubeldía,276,8,,,,,,,,,,,,,,,1.0,,,,,
299,7,9.5,99392,1.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Michael,5,7,FLA,Michael Richard Delgado de Oliveira,8.14,,True,4.13,michael,Michael,262,8,6.0,1.0,2.0,3.0,1.0,,,1.0,,,,,3.0,,,,,,,
300,6,2.3,99440,0.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Baralhas,4,6,VIT,Gabriel Baralhas dos Santos,5.32,,True,2.03,baralhas,Baralhas,287,8,7.0,7.0,1.0,2.0,4.0,,1.0,,,,,,,,,,,,,
301,7,7.6,99552,-0.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Rossi,1,8,FLA,Agustín Daniel Rossi,9.44,,True,6.59,rossi,Rossi,262,8,,,,,,,,,19.0,1.0,4.0,5.0,,,,,,,,
302,7,2.2,99815,-2.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Arias,4,8,FLU,Jhon Adolfo Arias Andrade,13.73,,True,6.58,arias,Arias,266,8,8.0,9.0,2.0,5.0,24.0,1.0,1.0,,,,,,3.0,1.0,,,,,,
303,7,2.8,99818,-0.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Paulinho,5,5,PAL,Paulo Henrique Sampaio Filho,5.87,,True,1.44,paulinho,Paulinho,275,8,2.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,
304,7,-0.3,99889,-0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Alan Franco,3,6,SAO,Alan Javier Franco,6.0,,True,2.28,alan-franco,A. Franco,276,8,3.0,4.0,,,3.0,,1.0,1.0,,,,2.0,,,,,,,,
305,6,8.0,100084,1.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Igor Gomes,4,6,CAM,Igor Silveira Gomes,6.32,,True,3.35,igor-gomes,I. Gomes,282,8,1.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,
306,6,0.0,100085,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pedro Augusto,4,0,FOR,Pedro Augusto Borges da Costa,3.0,,False,0.0,pedro-augusto,P. Augusto,356,8,,,,,,,,,,,,,,,,,,,,
307,6,0.8,100652,-3.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Yuri Alberto,5,8,COR,Yuri Alberto Monteiro da Silva,11.98,,True,6.17,yuri-alberto,Y. Alberto,264,8,1.0,8.0,4.0,9.0,7.0,4.0,2.0,2.0,,,,,1.0,,,,,,,
308,5,0.0,100695,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando,5,0,RBB,Fernando dos Santos Pedro,5.0,,False,0.0,fernando,Fernando,280,8,,,,,,,,,,,,,,,,,,,,
309,5,0.0,100742,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Matheus Henrique,4,2,CRU,Matheus Henrique de Souza,8.54,,False,1.55,matheus-henrique,M. Henrique,283,8,2.0,3.0,,,4.0,,1.0,,,,,,,,,,,,,
310,6,0.0,100761,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Liziero,4,0,SAO,Igor Matheus Liziero Pereira,5.0,,False,0.0,liziero,Liziero,276,8,,,,,,,,,,,,,,,,,,,,
311,6,0.0,100830,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brenno,1,0,FOR,Brenno Oliveira Fraga Costa,3.71,,False,-3.0,brenno,Brenno,356,8,,,,,,,,,,,,,,,,,,1.0,,
312,7,3.1,100842,-0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ruan,3,4,SAO,Ruan Tressoldi Netto,6.04,,True,2.75,ruan,Ruan,276,8,5.0,5.0,,,2.0,,1.0,,,,,1.0,,,,,,,,
313,7,0.0,100846,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Lucas Esteves,2,4,GRE,Lucas Esteves de Souza,5.64,,False,2.05,lucas-esteves,L. Esteves,284,8,5.0,4.0,,3.0,1.0,,,,,,,,,,,,1.0,,,
