,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC
451,3,David Ricardo,-0.27,4.07,23,10,3.24,David Ricardo Loiola da Silva,BOT,6,True,david-ricardo,108274,D. Ricardo,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,-0.3,1.0,5.0,9.0,2.0,4.0,1.0,,,4.0,,,,,1.0,,,,,,
452,3,Adonis Frías,-0.72,5.28,23,1,-0.3,Adonis Uriel Frías,SAN,6,True,adonis-frias,108469,A. Frías,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,-0.3,,,1.0,,,,,,,,,,,,,,,,,
453,5,Santi Moreno,-0.9,6.44,23,3,2.5,Santiago Moreno,FLU,7,True,santi-moreno,108474,S. Moreno,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.2,1.0,6.0,5.0,,2.0,,,,,,,,,,,,,,,
454,5,Aravena,-0.16,3.61,23,14,2.33,Alexander Ernesto Aravena Guzmán,GRE,6,True,aravena,108548,Aravena,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,1.0,6.0,4.0,4.0,5.0,2.0,1.0,1.0,,,,1.0,,,,,,,,
455,5,Tapia,-0.02,5.55,23,7,2.76,Gonzalo Andrés Tapia Dubournais,SAO,3,True,tapia,108588,Tapia,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.3,3.0,,7.0,4.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,
456,5,Garré,0.0,1.83,23,8,0.02,Benjamín Antonio Garré,VAS,6,False,garre,108671,Garré,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,1.0,1.0,6.0,,3.0,,,,,,,,,,,,,,,
457,4,Emiliano Martínez,0.0,5.47,23,16,3.43,Emiliano Martínez Toranza,PAL,6,False,emiliano-martinez,108683,E. Martínez,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,2.0,29.0,18.0,4.0,8.0,1.0,,3.0,,,,,,,,,,,,
458,5,Galeano,1.47,7.58,23,20,5.5,Antonio Javier Galeano Ferreira,CEA,7,True,galeano,108713,Galeano,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,11.5,1.0,22.0,15.0,7.0,35.0,5.0,7.0,6.0,,2.0,,1.0,,,,,,,,
459,5,Plata,-0.37,6.97,23,15,4.66,Gonzalo Jordy Plata Jiménez,FLA,7,True,plata,109096,Plata,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.5,,20.0,13.0,5.0,10.0,3.0,2.0,5.0,,1.0,,,,,,,,,,
460,5,Erick Pulga,0.0,8.61,23,16,6.08,Erick da Costa Farias,BAH,6,False,erick-pulga,109401,E. Pulga,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,3.0,24.0,12.0,19.0,32.0,2.0,3.0,5.0,,3.0,,,,,,,,,,
461,2,Weverson,0.0,2.29,23,3,0.43,Weverson Moreira da Costa,FOR,6,False,weverson,109426,Weverson,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,
462,4,Martinelli,0.0,5.87,23,19,2.6,Matheus Martinelli Lima,FLU,6,False,martinelli,109573,Martinelli,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,4.0,20.0,23.0,2.0,23.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,1.0,,
463,5,Batalla,0.0,6.75,23,19,4.16,Emerson Geovanny Batalla Martínez - Enmerson,JUV,7,False,batalla,109899,Batalla,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,3.0,15.0,15.0,7.0,29.0,4.0,1.0,6.0,,1.0,,,,,,,,,,
464,4,Monsalve,0.0,3.55,23,8,1.41,Miguel Ángel Monsalve Gonzáles - González,GRE,5,False,monsalve,109966,Monsalve,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,2.0,3.0,9.0,1.0,9.0,,,1.0,,1.0,,,,,,,,,,
465,4,João Neto,0.0,1.0,23,0,0.0,João Roberto Rota Neto,RBB,6,False,joao-neto,110062,J. Neto,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
466,4,José Martínez,0.0,4.17,23,14,2.28,José Andrés Martínez Torres,COR,6,False,jose-martinez,110311,J. Martínez,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,7.0,15.0,11.0,3.0,22.0,,1.0,2.0,,1.0,,,,,,,,1.0,,
467,2,Bernabéi,0.0,12.97,23,16,5.88,Alexandro Ezequiel Bernabéi,INT,7,False,bernabei,110426,Bernabéi,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,3.0,38.0,28.0,7.0,14.0,,1.0,5.0,2.0,4.0,,,,,,,,,,
468,6,Abel Ferreira,0.72,12.58,23,21,6.61,Abel Fernando Moreira Ferreira,PAL,7,True,abel-ferreira,110506,A. Ferreira,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,8.82,,,,,,,,,,,,,14.0,,,,,,,
469,2,Aguirre,0.23,7.75,23,20,4.62,Braian Aguirre Nahuel,INT,7,True,aguirre,110510,Aguirre,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4.2,2.0,42.0,23.0,5.0,2.0,1.0,2.0,2.0,4.0,,,1.0,,,,,,,,
470,4,Yeison Guzmán,0.0,4.0,23,0,0.0,Yeison Estiven Guzmán Gómez,FOR,2,False,yeison-guzman,110542,Y. Guzmán,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
471,6,Rodrigo Chagas,-0.76,9.88,23,2,5.49,Rodrigo José Queiroz das Chagas,VIT,7,True,rodrigo-chagas,110703,R. Chagas,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.25,,,,,,,,,,,,,1.0,,,,,,,
472,2,Andrés Hurtado,-0.42,6.55,23,17,4.24,José Andrés Hurtado Cheme,RBB,6,True,andres-hurtado,110715,A. Hurtado,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,2.0,25.0,18.0,5.0,4.0,1.0,,1.0,6.0,,,,,1.0,,,,,,
473,3,Gustavo Marques,0.0,4.05,23,6,1.73,Gustavo Marques Alves dos Santos,RBB,7,False,gustavo-marques,110750,G. Marques,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,4.0,3.0,2.0,7.0,,,1.0,,,,,,,,,,1.0,,
474,5,John Kennedy,-0.72,5.85,23,4,0.48,John Kennedy Batista de Souza,FLU,6,True,john-kennedy,110759,J. Kennedy,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.3,,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,
475,5,Biel,0.0,6.46,23,6,2.68,Gabriel Teixeira Aragão,CAM,6,False,biel,110760,Biel,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,3.0,2.0,5.0,4.0,,,1.0,,1.0,,,,,,,,,,
476,2,Guilherme Lopes,0.0,6.37,23,9,3.82,Guilherme Lopes de Almeida,RBB,6,False,guilherme-lopes,110909,G. Lopes,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,2.0,10.0,6.0,2.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,1.0
477,4,Rodrigo Santos,1.19,2.09,23,2,2.25,Rodrigo Oliveira dos Santos,FOR,6,True,rodrigo-santos,111156,R. Santos,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,4.5,,3.0,,,,,,,,,,,,,,,,,,
478,3,Alix Vinicius,0.0,4.0,23,0,0.0,Alix Vinicius de Souza Sampaio,RBB,6,False,alix-vinicius,111246,A. Vinicius,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
479,3,Gustavo Martins,-0.35,8.37,23,7,5.07,Gustavo Martins de Souza Santos,GRE,6,True,gustavo-martins,111309,G. Martins,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1.2,2.0,11.0,10.0,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,
480,4,Luis Mandaca,-0.85,6.9,23,20,4.86,Luis Gustavo da Silva Machado Duarte,JUV,7,True,luis-mandaca,111407,L. Mandaca,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2.1,1.0,37.0,31.0,12.0,33.0,2.0,2.0,6.0,,,,1.0,,,,,,,,
481,3,Renzo,0.0,3.0,23,0,0.0,Renzo Azevedo Pimentel de Moura,SPT,6,False,renzo,111465,Renzo,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
482,3,Victor Gabriel,-0.36,9.48,23,9,5.8,Victor Gabriel da Conceição Ribeiro,INT,7,True,victor-gabriel,111466,V. Gabriel,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.9,,17.0,12.0,2.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,
483,1,Gabriel Átila,0.0,1.0,23,0,0.0,Gabriel Átila Cardoso da Silva,CAM,6,False,gabriel-atila,111582,G. Átila,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
484,3,Micael,0.0,4.18,23,9,2.19,Micael dos Santos Silva,PAL,6,False,micael,111594,Micael,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,2.0,6.0,15.0,,2.0,,,1.0,3.0,,,,,,,,,,,
485,4,Adson,0.0,3.01,23,9,0.85,Adson Ferreira Soares,VAS,5,False,adson,111682,Adson,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,3.0,1.0,,2.0,,,2.0,,,,,,,,,,,,
486,1,Anthoni,0.0,3.31,23,13,1.43,Anthoni Spier Souza,INT,6,False,anthoni,111683,Anthoni,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,,,,2.0,,,,2.0,,,,,,22.0,,21.0,,,
487,1,Matheus Cunha,0.0,5.0,23,0,0.0,Matheus Cunha Queiroz,FLA,6,False,matheus-cunha,111690,M. Cunha,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
488,4,Ryan Guilherme,0.0,3.0,23,0,0.0,Ryan Guilherme da Silva Pae,CRU,6,False,ryan-guilherme,111757,R. Guilherme,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
489,4,Fabinho,0.0,3.51,23,19,1.89,Fábio Silva de Freitas,RBB,7,False,fabinho,111760,Fabinho,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,1.0,16.0,15.0,5.0,12.0,,,2.0,,1.0,,,,,,,,,,
490,5,Kayky,0.43,3.54,23,16,1.95,Kayky da Silva Chagas,BAH,7,True,kayky,111829,Kayky,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,4.2,1.0,6.0,5.0,2.0,7.0,1.0,1.0,4.0,,1.0,2.0,,,,,,,,,
491,5,Matheus Martins,0.09,5.97,23,9,3.53,Matheus Martins Silva dos Santos,BOT,6,True,matheus-martins,111831,M. Martins,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.8,1.0,7.0,6.0,2.0,12.0,1.0,,7.0,,,,,,,,,,,,
492,2,Jefté,0.0,6.51,23,1,5.5,Jefté Vital da Silva Dias,PAL,6,False,jefte,111832,Jefté,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,
493,5,Renzo López,0.93,5.89,23,9,2.54,Renzo López Patrón,VIT,6,True,renzo-lopez,111951,R. López,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7.0,2.0,5.0,8.0,3.0,6.0,1.0,2.0,3.0,,,,1.0,,,,,,,,
494,1,Gabriel Grando,0.0,3.83,23,0,-3.0,Gabriel Hamester Grando,GRE,6,False,gabriel-grando,112616,G. Grando,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,1.0,,,,,,
495,2,Kaiki Bruno,-0.7,10.82,23,21,7.81,Kaiki Bruno da Silva,CRU,7,True,kaiki-bruno,112709,K. Bruno,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7.2,6.0,59.0,42.0,11.0,26.0,,,6.0,10.0,3.0,,,,,,,,,,
496,5,Ramón Sosa,-0.33,5.58,23,9,1.82,Ramón Sosa Acosta,PAL,6,True,ramon-sosa,112863,R. Sosa,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,,,3.0,4.0,4.0,,1.0,1.0,,2.0,1.0,,,,,,,,,
497,4,Aníbal Moreno,0.39,5.27,23,16,2.77,Aníbal Ismael Moreno,PAL,7,True,anibal-moreno,112869,A. Moreno,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6.0,3.0,29.0,12.0,5.0,4.0,,,1.0,,,,,,,,,,,,
498,5,Lucas Barbosa,1.5,8.62,23,20,4.42,Lucas Henrique Barbosa,RBB,7,True,lucas-barbosa,112886,L. Barbosa,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,10.3,4.0,33.0,37.0,15.0,23.0,1.0,6.0,11.0,,2.0,,1.0,,1.0,,,,,,
499,4,Sforza,0.0,4.54,23,2,0.85,Juan Sebastián Sforza,JUV,6,False,sforza,112906,Sforza,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
500,3,Freytes,0.0,4.43,23,18,2.57,Juan Pablo Freytes,FLU,6,False,freytes,113034,Freytes,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,3.0,11.0,10.0,9.0,8.0,,1.0,3.0,4.0,,1.0,1.0,,1.0,,,,,,
501,2,Mancuso,0.83,8.53,23,13,4.46,Eros Nazareno Mancuso,FOR,7,True,mancuso,113078,Mancuso,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,11.4,2.0,20.0,11.0,5.0,14.0,,1.0,2.0,3.0,1.0,,,,,,,,,,
502,5,Flaco López,0.02,9.56,23,19,5.87,José Manuel Alberto López,PAL,7,True,flaco-lopez,113103,F. López,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,4.5,3.0,20.0,27.0,23.0,33.0,6.0,6.0,7.0,,,2.0,,,,,,,,,
503,2,Nathan Mendes,-0.32,4.65,23,11,2.49,Nathan Gabriel de Souza Mendes,RBB,7,True,nathan-mendes,113157,N. Mendes,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.9,2.0,9.0,6.0,1.0,12.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
504,5,Marquinhos,0.0,3.69,23,14,1.37,Marcus Vinícius Oliveira Alencar,CRU,6,False,marquinhos,113158,Marquinhos,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,1.0,7.0,4.0,6.0,7.0,,,2.0,,,,,,,,,,,,
505,4,Pablo Maia,0.8,5.21,23,14,2.02,Pablo Gonçalves Maia Fortunato,SAO,7,True,pablo-maia,113359,P. Maia,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5.5,2.0,12.0,15.0,1.0,12.0,1.0,,,,,,1.0,,,,,,1.0,,
506,5,Cristian Olivera,-0.14,9.01,23,15,5.05,Cristian Gonzalo Olivera Ibarra,GRE,7,True,cristian-olivera,113397,C. Olivera,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2.8,2.0,23.0,19.0,8.0,21.0,3.0,3.0,7.0,,,,,,,,,,,,
507,1,Diógenes,1.3,3.3,23,1,3.9,Diógenes Vinícius da Silva,SAN,2,True,diogenes,113690,Diógenes,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.9,,,,,,,,,,,,,,,3.0,,,,,
508,3,Gamarra,0.0,4.83,23,2,2.35,Mateo Gamarra González,CRU,6,False,gamarra,114334,Gamarra,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,,4.0,1.0,,,,,,,,,,,,,,,1.0,,
509,5,Sinisterra,2.33,9.52,23,2,5.5,Luis Fernando Sinisterra Lucumí,CRU,6,True,sinisterra,114405,Sinisterra,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,11.0,,2.0,,,,1.0,,,,,,,,,,,,,,
510,3,Cleiton,0.0,4.72,23,1,5.0,Cleiton Santana dos Santos,FLA,6,False,cleiton,114790,Cleiton,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,1.0,,,,,,,,,,,
511,5,Vitor Roque,2.09,14.79,23,20,7.43,Vitor Hugo Roque Ferreira,PAL,7,True,vitor-roque,114802,V. Roque,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,25.9,2.0,22.0,22.0,11.0,44.0,8.0,11.0,13.0,,3.0,,,,,,,,,,
512,5,Matheus França,0.0,8.55,23,1,1.2,Matheus França de Oliveira,VAS,6,False,matheus-franca,115100,M. França,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,,,,,,,1.0,,,,,,,,,,,,
513,3,Lucas Freitas,-0.39,3.75,23,16,2.24,Lucas de Freitas Molarinho Chagas,VAS,3,True,lucas-freitas,115141,L. Freitas,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,-1.3,2.0,11.0,13.0,3.0,10.0,1.0,,,2.0,,1.0,,,,,,,1.0,,
514,4,Jhon Jhon,-0.34,7.83,23,21,4.69,Jhonatan dos Santos Rosa,RBB,7,True,jhon-jhon,115248,J. Jhon,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,4.7,4.0,16.0,17.0,9.0,37.0,4.0,2.0,7.0,,3.0,,1.0,,,,,,,,
515,3,Marcos Victor,-0.28,4.84,23,4,3.45,Marcos Victor Ferreira da Silva,CEA,7,True,marcos-victor,115537,M. Victor,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.4,,5.0,3.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,
516,4,Rodriguinho,-1.1,1.58,23,4,-0.65,Rodrigo Henrique Santos de Souza,CEA,3,True,rodriguinho,115563,Rodriguinho,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,-2.8,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,
517,5,Emerson Galego,0.0,3.01,23,2,1.25,Emerson Mendes de Carvalho,JUV,6,False,emerson-galego,115586,E. Galego,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,1.0,,,2.0,,,,,,,,,,,,,,,
518,2,Marcos Paulo,0.0,3.48,23,10,2.08,Marcos Paulo Lima Batista Silva,JUV,6,False,marcos-paulo,115594,M. Paulo,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,4.0,13.0,13.0,1.0,4.0,,,2.0,1.0,,,,,,,,,1.0,,
519,1,Gabriel Delfim,0.0,2.55,23,1,1.9,Gabriel Delfim Ferreira,CAM,6,False,gabriel-delfim,115674,G. Delfim,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,3.0,,2.0,,,
520,4,Evertton Araújo,0.0,4.25,23,11,2.65,Everton Gustavo Fernandes Araújo,FLA,6,False,evertton-araujo,115914,E. Araújo,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,1.0,11.0,13.0,1.0,8.0,1.0,,4.0,,,,,,,,,,,,
521,4,Victor Hugo,0.29,4.52,23,2,2.2,Victor Hugo Gomes Silva,SAN,7,True,victor-hugo,116034,V. Hugo,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.9,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
522,2,Cuiabano,-0.41,9.32,23,14,6.05,Luís Eduardo Soares da Silva,BOT,6,True,cuiabano,116065,Cuiabano,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1.9,2.0,13.0,11.0,4.0,12.0,2.0,1.0,2.0,7.0,1.0,,1.0,,,,,,,,
523,1,Thiago Beltrame,0.0,1.0,23,0,0.0,Thiago Beltrame Stallbaum,GRE,6,False,thiago-beltrame,116067,T. Beltrame,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
524,4,Hércules,0.0,6.17,23,17,2.9,Hércules Pereira do Nascimento,FLU,6,False,hercules,116447,Hércules,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,18.0,20.0,6.0,6.0,2.0,,2.0,,,,1.0,,,,,,,,
525,2,Jamerson,0.0,7.87,23,12,5.15,Jamerson Santos de Jesus,VIT,5,False,jamerson,116461,Jamerson,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,20.0,8.0,6.0,7.0,,1.0,5.0,2.0,2.0,,,,,,,,,,
526,3,Lucas Gazal,0.0,3.0,23,0,0.0,Lucas Xavier Gazal,FOR,6,False,lucas-gazal,116589,L. Gazal,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
527,5,Andrés Gómez,0.44,9.27,23,2,4.9,Carlos Andrés Gómez Hinestroza,VAS,6,True,andres-gomez,116706,A. Gómez,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5.2,1.0,,4.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,
