,atletas.rodada_id,atletas.jogos_num,atletas.atleta_id,atletas.entrou_em_campo,atletas.nome,atletas.status_id,atletas.preco_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube.id.full.name,atletas.foto,atletas.apelido,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,CV,V,DP,PP,PC,GC
479,36,10,110909,False,Guilherme Lopes de Almeida,6,7.49,guilherme-lopes,4.09,280,0.0,G. Lopes,0.0,2,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Guilherme Lopes,1.0,2.0,11.0,6.0,,2.0,3.0,1.0,,,3.0,,,,,,,,,1.0
480,36,7,111156,False,Rodrigo Oliveira dos Santos,6,2.19,rodrigo-santos,1.56,356,0.0,R. Santos,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Rodrigo Santos,,1.0,7.0,7.0,1.0,1.0,3.0,,,,,,,,,,,,,
481,36,7,111246,False,Alix Vinicius de Souza Sampaio,6,3.49,alix-vinicius,1.49,280,0.0,A. Vinicius,0.0,3,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Alix Vinicius,,2.0,3.0,8.0,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,,
482,36,15,111309,False,Gustavo Martins de Souza Santos,6,7.87,gustavo-martins,4.18,284,0.0,G. Martins,0.0,3,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gustavo Martins,,3.0,20.0,16.0,6.0,6.0,1.0,1.0,1.0,,4.0,,,,,,,,,
483,36,28,111407,True,Luis Gustavo da Silva Machado Duarte,7,7.02,luis-mandaca,4.48,286,3.5,L. Mandaca,-0.31,4,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Luis Mandaca,1.0,4.0,48.0,51.0,11.0,17.0,45.0,2.0,2.0,,,,,2.0,1.0,,,,,
484,36,0,111465,False,Renzo Azevedo Pimentel de Moura,6,3.0,renzo,0.0,292,0.0,Renzo,0.0,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Renzo,,,,,,,,,,,,,,,,,,,,
485,36,13,111466,False,Victor Gabriel da Conceição Ribeiro,6,8.54,victor-gabriel,4.66,285,0.0,V. Gabriel,0.0,3,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Victor Gabriel,,1.0,21.0,19.0,1.0,2.0,4.0,2.0,,,3.0,,,,,,,,,
486,36,0,111582,False,Gabriel Átila Cardoso da Silva,6,1.0,gabriel-atila,0.0,282,0.0,G. Átila,0.0,1,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gabriel Átila,,,,,,,,,,,,,,,,,,,,
487,36,12,111594,False,Micael dos Santos Silva,6,5.86,micael,3.57,275,0.0,Micael,0.0,3,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Micael,1.0,3.0,14.0,18.0,1.0,,2.0,,,,4.0,,,1.0,,,,,,
488,36,9,111682,False,Adson Ferreira Soares,5,3.01,adson,0.85,267,0.0,Adson,0.0,4,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Adson,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
489,36,18,111683,False,Anthoni Spier Souza,5,3.96,anthoni,1.69,285,0.0,Anthoni,0.0,1,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Anthoni,,,,,,,2.0,,,,3.0,32.0,27.0,,,,,,,
490,36,0,111690,False,Matheus Cunha Queiroz,6,5.0,matheus-cunha,0.0,262,0.0,M. Cunha,0.0,1,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Matheus Cunha,,,,,,,,,,,,,,,,,,,,
491,36,2,111757,False,Ryan Guilherme da Silva Pae,6,4.48,ryan-guilherme,3.25,283,0.0,R. Guilherme,0.0,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Ryan Guilherme,,,4.0,,,,1.0,,,,,,,,,,,,,
492,36,27,111760,False,Fábio Silva de Freitas,5,3.11,fabinho,1.88,280,0.0,Fabinho,0.0,4,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabinho,1.0,3.0,28.0,29.0,2.0,7.0,15.0,,,,,,,,,,,,,
493,36,25,111829,False,Kayky da Silva Chagas,6,3.25,kayky,2.03,265,0.0,Kayky,0.0,5,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kayky,2.0,2.0,15.0,8.0,5.0,2.0,10.0,1.0,1.0,2.0,,,,,,,,,,
494,36,13,111831,False,Matheus Martins Silva dos Santos,5,5.11,matheus-martins,2.59,263,0.0,M. Martins,0.0,5,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Matheus Martins,,2.0,7.0,8.0,8.0,3.0,15.0,1.0,,,,,,,,,,,,
495,36,6,111832,False,Jefté Vital da Silva Dias,6,7.18,jefte,4.0,275,0.0,Jefté,0.0,2,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Jefté,1.0,,3.0,6.0,,1.0,1.0,,,,3.0,,,,,,,,,
496,36,20,111951,True,Renzo López Patrón,6,4.19,renzo-lopez,1.64,287,-0.3,R. López,-0.25,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Renzo López,,4.0,8.0,23.0,4.0,9.0,16.0,1.0,4.0,1.0,,,,1.0,,,,,,
497,36,5,112616,False,Gabriel Hamester Grando,6,7.78,gabriel-grando,5.62,284,0.0,G. Grando,0.0,1,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gabriel Grando,,,,,,,3.0,,,,1.0,22.0,7.0,,1.0,,,,,
498,36,33,112709,True,Kaiki Bruno da Silva,7,10.27,kaiki-bruno,7.53,283,0.0,K. Bruno,-1.4,2,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Kaiki Bruno,5.0,10.0,86.0,62.0,8.0,15.0,32.0,1.0,1.0,,15.0,,,1.0,,,,,,
499,36,20,112863,False,Ramón Sosa Acosta,6,5.61,ramon-sosa,2.39,275,0.0,R. Sosa,0.0,5,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Ramón Sosa,2.0,,2.0,9.0,3.0,10.0,12.0,2.0,3.0,1.0,,,,1.0,,,,,,
500,36,24,112869,False,Aníbal Ismael Moreno,6,4.95,anibal-moreno,2.89,275,0.0,A. Moreno,0.0,4,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Aníbal Moreno,1.0,6.0,40.0,18.0,4.0,7.0,10.0,,,,,,,,,,,,,
501,36,30,112886,False,Lucas Henrique Barbosa,6,8.27,lucas-barbosa,4.91,280,0.0,L. Barbosa,0.0,5,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Lucas Barbosa,3.0,7.0,62.0,58.0,11.0,17.0,35.0,2.0,8.0,1.0,,,,2.0,1.0,,,,,
502,36,8,112906,False,Juan Sebastián Sforza,6,3.56,sforza,1.17,286,0.0,Sforza,0.0,4,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Sforza,,,6.0,5.0,,1.0,2.0,,,,,,,,,,,,,
503,36,29,113034,True,Juan Pablo Freytes,7,5.22,freytes,3.19,266,6.5,Freytes,0.18,3,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Freytes,,7.0,18.0,20.0,6.0,10.0,15.0,,1.0,1.0,11.0,,,1.0,1.0,,,,,
504,36,23,113078,False,Eros Nazareno Mancuso,6,7.3,mancuso,4.43,356,0.0,Mancuso,0.0,2,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Mancuso,2.0,5.0,32.0,25.0,6.0,8.0,20.0,1.0,2.0,,5.0,,,,,,,,,
505,36,29,113103,False,José Manuel Alberto López,6,10.24,flaco-lopez,6.68,275,0.0,F. López,0.0,5,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Flaco López,2.0,5.0,28.0,45.0,23.0,33.0,50.0,10.0,7.0,2.0,,,,,,,,,,
506,36,16,113157,False,Nathan Gabriel de Souza Mendes,6,4.23,nathan-mendes,2.23,280,0.0,N. Mendes,0.0,2,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Nathan Mendes,1.0,3.0,11.0,8.0,,1.0,16.0,,1.0,1.0,2.0,,,,,,,,,
507,36,17,113158,False,Marcus Vinícius Oliveira Alencar,5,3.51,marquinhos,1.25,283,0.0,Marquinhos,0.0,5,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marquinhos,,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,,,
508,36,23,113359,True,Pablo Gonçalves Maia Fortunato,7,4.38,pablo-maia,2.02,276,0.0,P. Maia,-0.29,4,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Pablo Maia,,4.0,21.0,25.0,1.0,4.0,26.0,1.0,,,,,,1.0,,,,,2.0,
509,36,20,113397,False,Cristian Gonzalo Olivera Ibarra,5,8.29,cristian-olivera,4.15,284,0.0,C. Olivera,0.0,5,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Cristian Olivera,,2.0,24.0,19.0,8.0,10.0,27.0,3.0,3.0,,,,,,,,,,,
510,36,1,113690,False,Diógenes Vinícius da Silva,6,3.3,diogenes,3.9,277,0.0,Diógenes,0.0,1,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Diógenes,,,,,,,,,,,,3.0,,,,,,,,
511,36,2,114334,False,Mateo Gamarra González,6,4.83,gamarra,2.35,283,0.0,Gamarra,0.0,3,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gamarra,,,4.0,1.0,,,,,,,,,,,,,,,1.0,
512,36,1,114400,False,Billal Brahimi - Bilal,6,4.99,brahimi,1.2,277,0.0,Brahimi,0.0,5,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Brahimi,,,,,1.0,,,,,,,,,,,,,,,
513,36,10,114405,True,Luis Fernando Sinisterra Lucumí,6,6.87,sinisterra,3.44,283,0.6,Sinisterra,-0.41,5,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Sinisterra,,,7.0,4.0,4.0,1.0,7.0,2.0,,,,,,,,,,,,
514,36,2,114790,False,Cleiton Santana dos Santos,6,5.96,cleiton,5.85,262,0.0,Cleiton,0.0,3,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Cleiton,,,4.0,1.0,,,2.0,,,,1.0,,,,,,,,,
515,36,31,114802,False,Vitor Hugo Roque Ferreira,6,13.24,vitor-roque,8.31,275,0.0,V. Roque,0.0,5,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Vitor Roque,3.0,4.0,31.0,33.0,19.0,21.0,82.0,16.0,16.0,,,,,1.0,,,,,,
516,36,13,115100,True,Matheus França de Oliveira,6,4.75,matheus-franca,1.16,267,-0.3,M. França,-0.18,5,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Matheus França,,1.0,8.0,8.0,2.0,3.0,3.0,,,,,,,,,,,,,
517,36,17,115141,False,Lucas de Freitas Molarinho Chagas,6,4.12,lucas-freitas,2.2,267,0.0,L. Freitas,0.0,3,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Lucas Freitas,,2.0,12.0,13.0,,3.0,10.0,1.0,,1.0,2.0,,,,,,,,1.0,
518,36,30,115248,False,Jhonatan dos Santos Rosa,6,8.43,jhon-jhon,5.5,280,0.0,J. Jhon,0.0,4,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Jhon Jhon,5.0,9.0,28.0,36.0,11.0,13.0,55.0,8.0,2.0,,,,,1.0,,,,,,
519,36,13,115537,True,Marcos Victor Ferreira da Silva,7,6.05,marcos-victor,4.49,354,1.2,M. Victor,-0.26,3,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Marcos Victor,1.0,,16.0,6.0,,4.0,6.0,,1.0,,5.0,,,,,,,,,
520,36,5,115563,False,Rodrigo Henrique Santos de Souza,6,1.42,rodriguinho,-0.64,354,0.0,Rodriguinho,0.0,4,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Rodriguinho,,,,5.0,,1.0,1.0,,,,,,,,1.0,,,,,
521,36,2,115586,False,Emerson Mendes de Carvalho,6,3.01,emerson-galego,1.25,286,0.0,E. Galego,0.0,5,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Emerson Galego,,,1.0,,,,2.0,,,,,,,,,,,,,
522,36,18,115594,True,Marcos Paulo Lima Batista Silva,7,2.84,marcos-paulo,1.48,286,-0.3,M. Paulo,-0.01,2,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Marcos Paulo,,5.0,14.0,24.0,2.0,3.0,4.0,,,,3.0,,,,1.0,,,,1.0,
523,36,1,115674,False,Gabriel Delfim Ferreira,6,2.55,gabriel-delfim,1.9,282,0.0,G. Delfim,0.0,1,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gabriel Delfim,,,,,,,,,,,,3.0,2.0,,,,,,,
524,36,15,115914,False,Everton Gustavo Fernandes Araújo,6,4.54,evertton-araujo,2.21,262,0.0,E. Araújo,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Evertton Araújo,,2.0,16.0,16.0,4.0,2.0,9.0,1.0,,,,,,,1.0,,,,,
525,36,9,116034,False,Victor Hugo Gomes Silva,6,3.42,victor-hugo,1.6,277,0.0,V. Hugo,0.0,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Victor Hugo,,,5.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,
526,36,25,116065,True,Luís Eduardo Soares da Silva,7,10.91,cuiabano,6.18,263,12.2,Cuiabano,0.0,2,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Cuiabano,2.0,4.0,26.0,28.0,6.0,9.0,17.0,4.0,1.0,,12.0,,,1.0,,,,,,
527,36,0,116067,False,Thiago Beltrame Stallbaum,6,1.0,thiago-beltrame,0.0,284,0.0,T. Beltrame,0.0,1,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Thiago Beltrame,,,,,,,,,,,,,,,,,,,,
528,36,30,116447,True,Hércules Pereira do Nascimento,7,5.73,hercules,3.12,266,0.0,Hércules,-0.08,4,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Hércules,1.0,1.0,33.0,36.0,4.0,11.0,15.0,3.0,1.0,,,,,2.0,,,,,,
529,36,12,116461,False,Jamerson Santos de Jesus,6,7.87,jamerson,5.15,287,0.0,Jamerson,0.0,2,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Jamerson,2.0,,20.0,8.0,5.0,6.0,7.0,,1.0,,2.0,,,,,,,,,
530,36,4,116589,False,Lucas Xavier Gazal,6,4.95,lucas-gazal,3.2,356,0.0,L. Gazal,0.0,3,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucas Gazal,,2.0,5.0,6.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,
531,36,14,116706,True,Carlos Andrés Gómez Hinestroza,7,9.8,andres-gomez,4.66,267,17.8,A. Gómez,2.51,5,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Andrés Gómez,5.0,1.0,9.0,15.0,8.0,8.0,17.0,1.0,2.0,,,,,,,,,,,
532,36,4,117061,False,Gabriel Knesowitsch,6,5.95,gabriel-knesowitsch,4.72,2305,0.0,G. Knesowitsch,0.0,3,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Gabriel Knesowitsch,,,3.0,1.0,2.0,1.0,3.0,,,,2.0,,,,,,,,,
533,36,17,117314,False,Thiago Nicolás Borbas Silva,6,2.24,thiago-borbas,1.61,280,0.0,T. Borbas,0.0,5,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Thiago Borbas,1.0,4.0,8.0,16.0,3.0,5.0,7.0,1.0,,,,,,,,,,,,
534,36,14,117330,True,Robert Renan Alves Barbosa,7,5.8,robert-renan,2.84,267,0.0,R. Renan,-0.38,3,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Robert Renan,,1.0,12.0,13.0,1.0,3.0,6.0,,,,4.0,,,,,,,,,
535,36,2,117336,False,João Luiz da Silva Cipriano,6,1.82,cipriano,-2.3,286,0.0,Cipriano,0.0,3,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Cipriano,,1.0,,2.0,,,,,,,,,,,1.0,,,,,
536,36,4,117403,True,Renato Marques de Oliveira Júnior,6,3.57,renato-marques,1.83,2305,2.0,R. Marques,0.15,5,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Renato Marques,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,
537,36,0,117404,False,Otávio Eleodoro Rezende Costa,6,1.0,otavio,0.0,283,0.0,Otávio,0.0,1,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Otávio,,,,,,,,,,,,,,,,,,,,
538,36,19,117632,True,Rodrigo Garro,7,12.25,garro,3.67,264,4.0,Garro,0.0,4,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Garro,3.0,6.0,11.0,19.0,7.0,7.0,60.0,,1.0,,,,,2.0,,,,,,
539,36,3,117818,True,Young Navarro Moraes,7,2.57,young,1.77,276,0.5,Young,-0.46,1,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Young,,,,,,,,,,,,11.0,9.0,,,,,,,
540,36,32,117910,True,Breno de Souza Bidon,7,7.07,breno-bidon,3.4,264,2.1,B. Bidon,0.04,4,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Breno Bidon,1.0,8.0,44.0,64.0,5.0,9.0,79.0,1.0,1.0,2.0,,,,2.0,1.0,,,,1.0,
541,36,2,117930,False,Joaquín Lavega Colzada,6,3.98,lavega,1.55,266,0.0,Lavega,0.0,5,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lavega,,,,,1.0,,4.0,,1.0,,,,,,,,,,,
542,36,0,118090,False,Iago Teodoro da Silva Nogueira,6,2.0,iago,0.0,262,0.0,Iago,0.0,3,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Iago,,,,,,,,,,,,,,,,,,,,
543,36,18,118563,False,Rodrigo Huendra Almeida Mendonça,6,3.04,rodriguinho,2.16,276,0.0,Rodriguinho,0.0,4,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Rodriguinho,1.0,5.0,15.0,16.0,5.0,13.0,4.0,,3.0,,,,,1.0,,,,,,
544,36,9,118701,False,Kevyson Costa e Silva,3,1.85,kevyson,0.98,292,0.0,Kevyson,0.0,2,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Kevyson,,3.0,5.0,8.0,,1.0,2.0,,,,1.0,,,,,,,,,
545,36,17,118752,False,Mateus Carvalho dos Santos,6,2.96,mateus-carvalho,0.75,267,0.0,M. Carvalho,0.0,4,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Mateus Carvalho,,1.0,9.0,16.0,,3.0,5.0,,,,,,,,,,,,,
546,36,9,118774,False,Alexsander Cristhian Gomes da Costa - Christian,6,9.23,alexsander,5.4,282,0.0,Alexsander,0.0,4,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Alexsander,,3.0,25.0,13.0,2.0,2.0,12.0,1.0,,,,,,,,,,,,
547,36,19,118775,True,Lautaro Ariel Díaz,6,4.79,lautaro-diaz,3.3,277,-0.1,L. Díaz,-1.04,5,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Lautaro Díaz,2.0,2.0,11.0,16.0,3.0,11.0,8.0,3.0,5.0,,,,,1.0,,,,,,
548,36,1,121668,False,Bruno César Pereira Silva,6,5.37,bruninho,9.3,356,0.0,Bruninho,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bruninho,,,5.0,,,1.0,2.0,,,,,,,,,,,,,
549,36,0,121766,False,Paulo Ricardo de Souza Babilônia,5,2.0,paulo-ricardo,0.0,267,0.0,P. Ricardo,0.0,2,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Paulo Ricardo,,,,,,,,,,,,,,,,,,,,
550,36,22,121792,False,André Henrique da Silva Martins,6,5.97,andre,3.99,284,0.0,André,0.0,5,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,André,2.0,3.0,14.0,12.0,8.0,12.0,14.0,4.0,1.0,,,,,2.0,,,,,1.0,
551,36,0,121823,False,Kauê Vinicius de Souza Camargo,6,1.0,kaue,0.0,264,0.0,Kauê,0.0,1,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Kauê,,,,,,,,,,,,,,,,,,,,
552,36,6,121824,False,Kayke Ferrari Guimarães,6,1.85,kayke,1.25,264,0.0,Kayke,0.0,5,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Kayke,,,4.0,3.0,,2.0,2.0,,2.0,,,,,,,,,,,
553,36,4,122166,True,Edison Custódio dos Santos,6,4.09,edison-negueba,2.3,286,4.7,E. Negueba,0.62,5,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Edison Negueba,,,3.0,,1.0,,1.0,,,,,,,1.0,,,,,,
554,36,0,122300,False,Ryan Carlos Santos de Sousa,6,2.0,ryan,0.0,265,0.0,Ryan,0.0,2,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ryan,,,,,,,,,,,,,,,,,,,,
555,36,28,122302,True,Cristian Renato Gonçalves Riquelme,6,4.5,cristian,2.79,2305,1.0,Cristian,-0.06,5,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Cristian,2.0,2.0,9.0,21.0,15.0,10.0,12.0,4.0,1.0,,,,,,,,,,1.0,
