,atletas.foto,atletas.status_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.variacao_num,atletas.posicao_id,atletas.jogos_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.entrou_em_campo,atletas.preco_num,atletas.media_num,atletas.atleta_id,atletas.slug,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,A,SG,PS,DE,DP,GS,V,GC,PP
76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3,Rincón,Tomás Eduardo Rincón Hernández,277,-0.38,4,9,17,SAN,Rincón,-1.3,True,3.23,1.08,74187,rincon,3.0,1.0,10.0,19.0,,5.0,5.0,,,,,,,,,,,,,
77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Carrillo,André Martín Carrillo Díaz,264,0.76,4,14,17,COR,Carrillo,3.8,True,6.29,2.71,77485,carrillo,1.0,,19.0,18.0,1.0,5.0,12.0,,,2.0,,1.0,,,,,,,,
78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,Cédric Soares,Cédric Ricardo Alves Soares,276,-0.75,2,15,17,SAO,C. Soares,0.0,True,6.28,2.62,77656,cedric-soares,1.0,,12.0,6.0,,2.0,5.0,,,,,1.0,3.0,,,,,,,
79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,5,Sérgio Oliveira,Sérgio Miguel Relvas de Oliveira,292,0.0,4,8,17,SPT,S. Oliveira,0.0,False,8.59,4.6,77664,sergio-oliveira,3.0,,14.0,12.0,3.0,6.0,6.0,1.0,1.0,,,,,,,,,,,
80,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Romarinho,Romário Ricardo da Silva,287,0.0,5,0,17,VIT,Romarinho,0.0,False,7.0,0.0,77738,romarinho,,,,,,,,,,,,,,,,,,,,
81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,João Schmidt,João Felipe Schmidt Urbano,277,1.05,4,11,17,SAN,J. Schmidt,6.7,True,5.71,2.55,77777,joao-schmidt,3.0,,16.0,20.0,1.0,5.0,6.0,,,1.0,,1.0,,,,,,,,
82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Everaldo,Everaldo Stum,266,-0.09,5,15,17,FLU,Everaldo,0.2,True,3.29,1.41,78117,everaldo,1.0,,2.0,15.0,5.0,6.0,10.0,,1.0,1.0,,,,,,,,,,
83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,Gustavo Henrique,Gustavo Henrique Vernes,264,0.0,3,5,17,COR,G. Henrique,0.0,False,8.57,4.76,78248,gustavo-henrique,,,9.0,2.0,3.0,1.0,3.0,,,,,,1.0,,,,,,,
84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Renê,Renê Rodrigues Martins,266,0.0,2,10,17,FLU,Renê,0.0,False,8.88,6.37,78445,rene,,,25.0,8.0,,2.0,8.0,,1.0,,,,3.0,,,,,,,
85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,Cláudio Tencati,Cláudio Tencati,286,0.04,6,7,17,JUV,C. Tencati,2.68,True,6.89,3.74,78450,claudio-tencati,,,,,,,,,,,,,,,,,,1.0,,
86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Willian Arão,Willian Souza Arão da Silva,277,0.0,4,1,17,SAN,W. Arão,0.0,False,7.19,-0.3,78478,willian-arao,,,,1.0,,,,,,,,,,,,,,,,
87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Cleber Xavier,Cleber Marcio Serpa Xavier,277,-0.18,6,10,17,SAN,C. Xavier,3.95,True,9.98,4.96,78479,cleber-xavier,,,,,,,,,,,,,,,,,,3.0,,
88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Gabriel,Gabriel Girotto Franco,280,-0.15,4,15,17,RBB,Gabriel,2.9,True,6.26,3.74,78605,gabriel,3.0,,30.0,23.0,1.0,4.0,17.0,,1.0,,,,,,,,,,,
89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,3,Reinaldo,Reinaldo Manoel da Silva,2305,-0.78,2,15,17,MIR,Reinaldo,1.3,True,9.6,7.31,78850,reinaldo,3.0,,12.0,10.0,4.0,6.0,12.0,,7.0,,,2.0,4.0,,,,,,,1.0
90,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Richard,Richard de Oliveira Costa,354,0.0,1,0,17,CEA,Richard,0.0,False,5.0,0.0,78851,richard,,,,,,,,,,,,,,,,,,,,
91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Thiago Santos,Thiago dos Santos,266,0.0,3,4,17,FLU,T. Santos,0.0,False,7.89,5.15,78855,thiago-santos,,,4.0,3.0,,,1.0,,,,,,3.0,,,,,,,
92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Alex Muralha,Alex Roberto Santana Rafael,2305,0.0,1,6,17,MIR,A. Muralha,0.0,False,3.34,2.37,79066,alex-muralha,2.0,,,,,,1.0,,,,,,,,19.0,,9.0,,,
93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Bruno Ferreira,Bruno Ferreira Ventura Diniz - de Lins,354,0.73,1,8,17,CEA,B. Ferreira,2.9,True,5.45,2.66,79266,bruno-ferreira,2.0,,,1.0,,,1.0,,,,,,2.0,,17.0,,9.0,,,
94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,Roger Machado,Roger Machado Marques,285,-0.15,6,16,17,INT,R. Machado,4.59,True,9.92,5.27,79437,roger-machado,,,,,,,,,,,,,,,,,,5.0,,
95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Cano,Germán Ezequiel Cano,266,0.0,5,8,17,FLU,Cano,0.0,False,9.58,3.7,79631,cano,1.0,,1.0,4.0,1.0,11.0,9.0,,2.0,2.0,,,,,,,,,,
96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,Lucas Silva,Lucas Silva Borges,283,0.42,4,16,17,CRU,L. Silva,4.2,True,5.28,2.34,79701,lucas-silva,2.0,,9.0,25.0,2.0,4.0,14.0,1.0,1.0,,,2.0,,,,,,,,
97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Antônio Carlos,Antônio Carlos Cunha Capocasali Júnior,292,0.0,3,3,17,SPT,A. Carlos,0.0,False,3.81,1.37,79702,antonio-carlos,,,3.0,3.0,,,1.0,,,,,,,,,,,,,
98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Saúl Ñíguez,Saúl Ñíguez Esclapez,262,0.0,4,0,17,FLA,S. Ñíguez,0.0,False,12.0,0.0,80061,saul-niguez,,,,,,,,,,,,,,,,,,,,
99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Zé Roberto,José Roberto Assunção de Araújo Filho,292,0.0,5,0,17,SPT,Z. Roberto,0.0,False,6.0,0.0,80076,ze-roberto,,,,,,,,,,,,,,,,,,,,
100,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,Jadson,Jadson Alves dos Santos,286,0.27,4,14,17,JUV,Jadson,4.0,True,6.31,3.52,80129,jadson,4.0,,24.0,17.0,3.0,3.0,25.0,,,2.0,1.0,1.0,,,,,,,,
101,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Yago Pikachu,Glaybson Yago Souza Lisboa,356,-0.33,4,13,17,FOR,Y. Pikachu,-1.3,True,5.59,2.97,80196,yago-pikachu,1.0,,7.0,5.0,3.0,3.0,10.0,1.0,2.0,3.0,,,,1.0,,,,,,
102,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Rafa Silva,Rafael da Silva,2305,0.0,5,0,17,MIR,R. Silva,0.0,False,4.0,0.0,80225,rafa-silva,,,,,,,,,,,,,,,,,,,,
103,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,Luciano,Luciano da Rocha Neves,276,-0.61,5,14,17,SAO,Luciano,4.4,True,10.35,6.9,80287,luciano,4.0,,15.0,18.0,11.0,18.0,22.0,,4.0,2.0,,3.0,,2.0,,,,,,1.0
104,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Gilberto,Gilberto Moraes Júnior,265,0.0,2,12,17,BAH,Gilberto,0.0,False,7.06,3.79,80313,gilberto,3.0,,15.0,10.0,1.0,3.0,5.0,,1.0,1.0,,,3.0,,,,,,,
105,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,Wendell,Wendell Nascimento Borges,276,-1.61,2,10,17,SAO,Wendell,0.0,True,9.6,5.26,80570,wendell,,,15.0,11.0,,3.0,12.0,,,,,1.0,4.0,,,,,,,
106,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3,Lucas Lima,Lucas Rafael Araújo Lima,292,1.14,4,14,17,SPT,L. Lima,10.9,True,7.06,3.36,80583,lucas-lima,6.0,,13.0,18.0,8.0,1.0,22.0,,1.0,5.0,,2.0,,,,,,,,
107,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Jair,Jair Rodrigues Júnior,267,0.0,4,6,17,VAS,Jair,0.0,False,4.89,2.02,81091,jair,2.0,,8.0,9.0,,1.0,8.0,,,,,,,,,,,,,
108,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Lucas Mugni,Lucas Andrés Mugni,354,-0.31,4,12,17,CEA,L. Mugni,0.0,True,6.34,3.59,81121,lucas-mugni,3.0,,16.0,17.0,1.0,5.0,8.0,,1.0,1.0,,2.0,,,,,,,,
109,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Mayke,Mayke Rocha de Oliveira,275,0.0,2,3,17,PAL,Mayke,0.0,False,8.36,3.4,81150,mayke,1.0,,5.0,10.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,
110,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Gonçalo Paciência,Gonçalo Mendes Paciência,292,0.0,5,4,17,SPT,G. Paciência,0.0,False,5.5,0.58,81401,goncalo-paciencia,,,,2.0,,3.0,1.0,,,,,,,,,,,,,
111,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,Alisson,Alisson Euler de Freitas Castro,276,-0.28,4,15,17,SAO,Alisson,2.5,True,4.82,1.88,81845,alisson,4.0,,8.0,14.0,6.0,4.0,18.0,,,,,1.0,,,,,,,,
112,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5,João Ricardo,João Ricardo Riedi,356,0.0,1,11,17,FOR,J. Ricardo,0.0,False,8.76,4.75,81881,joao-ricardo,,,,,,,,,,,,,4.0,,41.0,,18.0,,1.0,
113,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,Willian Oliveira,Willian Osmar de Oliveira Silva,287,-0.88,4,8,17,VIT,W. Oliveira,2.1,True,4.87,3.13,81952,willian-oliveira,3.0,,15.0,12.0,1.0,5.0,8.0,,,,,,,,,,,,,
114,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Chico Kim,Francisco Hyun-Sol Kim,2305,-0.55,4,6,17,MIR,C. Kim,0.0,True,5.15,2.93,82407,chico-kim,,,8.0,2.0,1.0,,8.0,,,,,,,1.0,,,,,,
115,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Zé Rafael,José Rafael Vivian,277,0.0,4,8,17,SAN,Z. Rafael,0.0,False,7.3,3.74,82455,ze-rafael,1.0,,17.0,9.0,,2.0,13.0,,,,,,,,,,,,,
116,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Otávio,Otávio Henrique Passos Santos,266,0.0,4,0,17,FLU,Otávio,0.0,False,7.0,0.0,82463,otavio,,,,,,,,,,,,,,,,,,,,
117,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Luiz Araújo,Luiz de Araújo Guimarães Neto,262,1.23,5,15,17,FLA,L. Araújo,9.7,True,10.33,5.93,82627,luiz-araujo,,,25.0,11.0,5.0,9.0,9.0,1.0,3.0,1.0,,2.0,,,,,,,,
118,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,Tinga,Guilherme de Jesus da Silva,356,-0.2,2,7,17,FOR,Tinga,0.5,True,8.19,4.27,82628,tinga,1.0,,4.0,4.0,,2.0,3.0,,1.0,,,,3.0,,,,,,,
119,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,Marcelo Hermes,Marcelo Gazella Hermes,286,0.89,2,4,17,JUV,M. Hermes,6.7,True,6.98,4.6,82639,marcelo-hermes,,,7.0,3.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,
120,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,Lucas Ramon,Lucas Ramon Batista Silva,2305,-0.36,2,13,17,MIR,L. Ramon,5.1,True,9.07,5.97,82775,lucas-ramon,3.0,,28.0,17.0,5.0,1.0,16.0,,1.0,1.0,,1.0,3.0,1.0,,,,,,
121,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,Rafael Thyere,Rafael Thyere de Albuquerque Marques,292,-0.56,3,4,17,SPT,R. Thyere,1.7,True,6.19,3.42,83048,rafael-thyere,,,6.0,3.0,,2.0,2.0,1.0,,,,,,,,,,,,
122,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Alan Benítez,Alan Max Benítez Domínguez,285,0.0,2,2,17,INT,A. Benítez,0.0,False,6.49,2.5,83251,alan-benitez,,,,,,,,,,,,,1.0,,,,,,,
123,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Gabriel,Gabriel Barbosa Almeida,283,0.09,5,14,17,CRU,Gabriel,1.2,True,7.11,3.72,83257,gabriel,1.0,,3.0,3.0,5.0,4.0,5.0,,4.0,4.0,,2.0,,,,,,,,1.0
124,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Léo Pereira,Leonardo Pereira,262,0.07,3,15,17,FLA,L. Pereira,7.8,True,10.03,5.19,83528,leo-pereira,2.0,,8.0,9.0,1.0,3.0,4.0,,2.0,,1.0,,10.0,,,,,,,
125,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Neris,Hueglo dos Santos Neris,287,0.0,3,3,17,VIT,Neris,0.0,False,3.37,0.0,83786,neris,1.0,,1.0,7.0,1.0,,1.0,,,1.0,,,,,,,,,,
126,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Tiquinho Soares,Francisco das Chagas Soares dos Santos Meireles,277,0.28,5,12,17,SAN,T. Soares,6.7,True,9.11,3.68,84042,tiquinho-soares,2.0,,6.0,18.0,4.0,8.0,17.0,,1.0,2.0,,3.0,,,,,,,,
127,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Ruan Carneiro,Eudes Ruan de Souza Carneiro,286,0.0,1,0,17,JUV,R. Carneiro,0.0,False,1.0,0.0,84094,ruan-carneiro,,,,,,,,,,,,,,,,,,,,
128,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Jemerson,Jemerson de Jesus Nascimento,284,0.0,3,9,17,GRE,Jemerson,0.0,False,4.77,3.2,84263,jemerson,3.0,,11.0,14.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,
129,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,Fernando Sobral,Fernando Pereira do Nascimento,354,-0.14,4,13,17,CEA,F. Sobral,1.0,True,4.44,1.75,84428,fernando-sobral,4.0,,16.0,17.0,,3.0,11.0,,,1.0,,,,,,,,,,
130,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Romarinho,José Romário Silva de Souza,292,-1.97,5,8,17,SPT,Romarinho,0.5,True,3.92,2.75,84523,romarinho,,,,,2.0,2.0,4.0,,2.0,,,,,,,,,,,
131,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,Lucas Romero,Lucas Daniel Romero,283,0.73,4,16,17,CRU,L. Romero,6.2,True,8.57,5.02,84558,lucas-romero,5.0,,37.0,18.0,1.0,4.0,26.0,,1.0,1.0,,2.0,,,,,,,,
132,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Lucas Evangelista,Lucas Evangelista Santana de Oliveira,275,0.24,4,11,17,PAL,L. Evangelista,3.8,True,6.86,3.55,84674,lucas-evangelista,1.0,,13.0,12.0,3.0,2.0,12.0,,1.0,,,1.0,,,,,,,,
133,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Jorginho,Jorge Luiz Frello Filho,262,0.79,4,5,17,FLA,Jorginho,8.7,True,9.26,2.68,84735,jorginho,2.0,,10.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,
134,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,Varela,Guillermo Varela Olivera,262,0.98,2,11,17,FLA,Varela,6.5,True,8.87,5.56,84816,varela,,,7.0,3.0,1.0,,3.0,,,1.0,1.0,2.0,8.0,,,,,,,
135,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Luan Peres,Luan Peres Petroni,277,-0.45,3,9,17,SAN,L. Peres,1.7,True,5.18,2.47,84847,luan-peres,4.0,,7.0,13.0,1.0,,7.0,,,,,,3.0,,,,,,,
136,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,Marcos Felipe,Marcos Felipe de Freitas Monteiro,265,0.0,1,11,17,BAH,M. Felipe,0.0,False,7.14,4.35,85004,marcos-felipe,,,,,,,3.0,,,,1.0,,4.0,,28.0,,9.0,,,
137,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Óscar Romero,Óscar David Romero Villamayor,285,0.0,4,8,17,INT,O. Romero,0.0,False,4.71,1.57,85034,oscar-romero,1.0,,2.0,1.0,1.0,4.0,5.0,,,,1.0,1.0,,,,,,,,
138,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,Memphis Depay,Memphis Depay,264,1.25,5,12,17,COR,M. Depay,10.2,True,15.35,6.25,85048,memphis-depay,3.0,,5.0,11.0,10.0,6.0,16.0,2.0,4.0,,,3.0,,,,,,,,1.0
139,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Vinicius Silvestre,Vinicius Silvestre da Costa,356,0.0,1,0,17,FOR,V. Silvestre,0.0,False,5.0,0.0,85083,vinicius-silvestre,,,,,,,,,,,,,,,,,,,,
140,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,Danielzinho,Daniel de Oliveira Sertanejo,2305,0.0,4,14,17,MIR,Danielzinho,0.0,False,5.06,2.89,85403,danielzinho,3.0,,14.0,18.0,3.0,4.0,24.0,1.0,,,,1.0,,1.0,,,,,,
141,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,João Paulo,João Paulo Silva Martins,277,0.0,1,0,17,SAN,J. Paulo,0.0,False,6.45,-1.0,85425,joao-paulo,2.0,,,,,,,,,,,,,,,,,,,
142,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,Alex Santana,Alex Paulo Menezes Santana,284,-0.28,4,6,17,GRE,A. Santana,-0.4,True,3.32,0.52,85465,alex-santana,2.0,,1.0,8.0,,2.0,9.0,,,1.0,,,,,,,,,,
143,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Ricardo Ryller,Ricardo Ryller Ribeiro Lino Silva,287,0.0,4,13,17,VIT,R. Ryller,0.0,False,2.58,1.16,85856,ricardo-ryller,3.0,,13.0,25.0,3.0,,5.0,,,,,,,,,,,,,
144,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Aylon,Aylon Darwin Tavella,354,0.09,5,8,17,CEA,Aylon,-1.0,False,4.01,2.19,85930,aylon,2.0,,4.0,11.0,1.0,4.0,9.0,,1.0,,,,,,,,,,,
145,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,Hyoran,Hyoran Kaue Dalmoro,292,-1.07,4,2,17,SPT,Hyoran,-1.9,True,3.58,-0.85,85931,hyoran,1.0,,,4.0,,,1.0,,,,,,,,,,,,,
146,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Bolasie,Yannick Bolasie,283,0.08,5,10,17,CRU,Bolasie,0.8,True,3.59,0.91,86292,bolasie,1.0,,3.0,8.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,
147,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Victor Luis,Victor Luis Chuab Zamblauskas,267,-0.45,2,2,17,VAS,V. Luis,0.0,True,3.79,0.85,86410,victor-luis,,,,,1.0,,1.0,,,,,,,,,,,,,
148,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Keno,Marcos da Silva França,266,0.0,5,6,17,FLU,Keno,0.0,False,5.94,2.02,86485,keno,,,1.0,2.0,2.0,6.0,8.0,,,,,,,,,,,,,
149,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Jandrei,Jandrei Chitolina Carniel,276,0.0,1,0,17,SAO,Jandrei,0.0,False,5.0,0.0,86508,jandrei,,,,,,,,,,,,,,,,,,,,
150,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,Richardson,Richardson Fernandes dos Santos,354,0.04,4,2,17,CEA,Richardson,1.4,True,3.66,0.7,86536,richardson,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
151,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Tchê Tchê,Danilo das Neves Pinheiro,267,0.07,4,12,17,VAS,T. Tchê,0.2,True,3.62,1.07,86686,tche-tche,,,2.0,6.0,1.0,2.0,18.0,,,1.0,,,,,,,,,,
152,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Richard,Richard Cândido Coelho,285,0.0,4,0,17,INT,Richard,0.0,False,4.0,0.0,86711,richard,,,,,,,,,,,,,,,,,,,,
153,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Everton,Everton Sousa Soares,262,0.0,5,14,17,FLA,Everton,0.0,False,7.27,2.41,86757,everton,,,7.0,7.0,4.0,9.0,1.0,,1.0,1.0,,1.0,,,,,,,,
