,atletas.variacao_num,atletas.preco_num,atletas.nome,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.media_num,atletas.atleta_id,atletas.jogos_num,atletas.rodada_id,atletas.foto,atletas.slug,atletas.clube_id,atletas.posicao_id,atletas.pontos_num,atletas.apelido,atletas.status_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,PC,PS,DE,DP,GS,V,PP,GC
309,0.0,5.64,Igor Silveira Gomes,False,CAM,I. Gomes,3.02,100084,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,igor-gomes,282,4,0.0,Igor Gomes,7,1.0,,7.0,9.0,2.0,3.0,5.0,2.0,,,,,,,,,,,,
310,0.0,1.25,Pedro Augusto Borges da Costa,False,SPT,P. Augusto,-1.85,100085,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,pedro-augusto,292,4,0.0,Pedro Augusto,6,,1.0,1.0,4.0,,,,,,,1.0,,,,,,,,,
311,0.0,12.03,Yuri Alberto Monteiro da Silva,False,COR,Y. Alberto,6.11,100652,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,yuri-alberto,264,5,0.0,Yuri Alberto,6,1.0,2.0,1.0,11.0,4.0,13.0,10.0,5.0,2.0,,,,,,,,,,,
312,0.0,5.0,Fernando dos Santos Pedro,False,RBB,Fernando,0.0,100695,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,fernando,280,5,0.0,Fernando,6,,,,,,,,,,,,,,,,,,,,
313,0.0,8.54,Matheus Henrique de Souza,False,CRU,M. Henrique,1.55,100742,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,matheus-henrique,283,4,0.0,Matheus Henrique,6,,1.0,2.0,3.0,,,4.0,,,,,,,,,,,,,
314,0.0,4.83,Brenno Oliveira Fraga Costa,False,FOR,Brenno,0.8,100830,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,brenno,356,1,0.0,Brenno,5,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,
315,0.0,5.87,Lucas Esteves de Souza,False,GRE,L. Esteves,2.58,100846,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,lucas-esteves,284,2,0.0,Lucas Esteves,6,,,7.0,4.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,
316,0.0,7.0,Luan Cândido de Almeida,False,GRE,L. Cândido,0.0,100848,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,luan-candido,284,2,0.0,Luan Cândido,6,,,,,,,,,,,,,,,,,,,,
317,0.0,11.32,Victor Alexander da Silva,False,BOT,Vitinho,7.42,100898,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,vitinho,263,2,0.0,Vitinho,7,,1.0,28.0,12.0,,4.0,6.0,1.0,2.0,9.0,,,,,,,,,,
318,0.62,3.91,Ronald dos Santos Lopes,True,VIT,R. Lopes,2.06,100969,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,ronald-lopes,287,4,5.0,Ronald Lopes,7,1.0,2.0,14.0,18.0,3.0,2.0,10.0,,1.0,,,,,,,,,,,
319,0.14,4.79,Gustavo Nonato Santana,True,FLU,Nonato,2.06,100987,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,nonato,266,4,2.0,Nonato,6,,3.0,12.0,9.0,1.0,2.0,11.0,,,,,,,,,,,,,
320,0.0,7.15,José Antonio dos Santos Júnior,False,CAM,J. Santos,3.1,101002,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,junior-santos,282,5,0.0,Júnior Santos,6,,1.0,3.0,2.0,2.0,4.0,7.0,2.0,1.0,,,,,,,,,,,
321,-0.35,9.83,Jackson Diego Ibraim Fagundes - Ibrahim,True,CEA,Diego,6.34,101027,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,diego,354,2,1.7,Diego,7,2.0,2.0,20.0,8.0,1.0,2.0,38.0,,,5.0,,,,,,,,,,
322,-0.07,9.0,Aldemir dos Santos Ferreira,True,SAO,Ferreira,5.52,101290,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,ferreira,276,5,1.0,Ferreira,6,2.0,2.0,9.0,5.0,2.0,6.0,19.0,3.0,1.0,,,,,,,,,,,
323,0.0,5.22,Ademir da Silva Santos Júnior,False,BAH,Ademir,2.71,101314,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,ademir,265,5,0.0,Ademir,7,,2.0,11.0,10.0,3.0,5.0,22.0,,3.0,,,,,,,,,,,
324,0.0,7.97,Cláudio Rodrigues Gomes,False,FLU,Guga,5.17,101319,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,guga,266,2,0.0,Guga,6,,1.0,10.0,2.0,,2.0,6.0,1.0,,1.0,,,,,,,,,,
325,0.0,3.0,Marcelo de Araújo Pitaluga Filho,False,FLU,M. Pitaluga,0.0,101478,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,marcelo-pitaluga,266,1,0.0,Marcelo Pitaluga,6,,,,,,,,,,,,,,,,,,,,
326,0.0,4.12,João Pedro Vilardi Pinto,False,VIT,Pepê,0.96,101573,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,pepe,287,4,0.0,Pepê,6,,2.0,7.0,11.0,,,9.0,,,,1.0,,,,,,,,,
327,1.69,9.58,Hugo de Souza Nogueira,True,COR,H. Souza,4.31,101574,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,hugo-souza,264,1,10.2,Hugo Souza,7,,1.0,,,,,,,,5.0,,,,,28.0,,13.0,,,
328,0.0,5.49,Hugo Moura Arruda da Silva,False,VAS,H. Moura,2.67,101594,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,hugo-moura,267,4,0.0,Hugo Moura,6,1.0,3.0,19.0,22.0,4.0,3.0,8.0,,,,,,,,,,,,,1.0
329,0.0,5.92,Ramon Ramos Lima,False,INT,Ramon,3.52,101597,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,ramon,285,2,0.0,Ramon,6,,1.0,7.0,4.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,
330,0.0,3.54,Daniel Nascimento Peixoto dos Santos,False,JUV,Peixoto,2.0,101651,2,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,peixoto,286,4,0.0,Peixoto,6,,,2.0,,,,2.0,,,,,,,,,,,,,
331,0.0,6.0,Felipe Jonatan Rocha Andrade,False,MIR,F. Jonatan,0.0,101708,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,felipe-jonatan,2305,2,0.0,Felipe Jonatan,6,,,,,,,,,,,,,,,,,,,,
332,-0.24,10.45,Matheus França Silva,True,COR,Matheuzinho,5.58,101727,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,matheuzinho,264,2,6.0,Matheuzinho,7,,6.0,29.0,9.0,1.0,3.0,7.0,,,5.0,,,,,,,,,,
333,0.0,5.34,Claudio Coelho Salvático,False,VIT,Claudinho,2.35,101752,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,claudinho,287,2,0.0,Claudinho,6,,4.0,10.0,10.0,1.0,1.0,7.0,,,2.0,,,,,,,,,,
334,0.0,3.0,Jean David Meneses Villarroel,False,VAS,J. David,0.0,101768,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,jean-david,267,4,0.0,Jean David,6,,,,,,,,,,,,,,,,,,,,
335,-0.1,5.44,Willian Estefani Machado,True,CEA,W. Machado,4.19,101908,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,willian-machado,354,3,3.7,Willian Machado,7,,1.0,12.0,4.0,4.0,3.0,7.0,,,5.0,,1.0,,,,,,,,
336,0.0,5.23,Vitor Hugo Naum dos Santos,False,INT,Vitinho,2.27,101960,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,vitinho,285,5,0.0,Vitinho,5,,2.0,11.0,13.0,1.0,3.0,8.0,,1.0,,,,,,,,,,,
337,0.0,5.13,Emanuel Fermín Brítez,False,FOR,Brítez,0.23,101995,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,britez,356,3,0.0,Brítez,2,,2.0,2.0,6.0,,,3.0,,,,,,,,,,,,,
338,0.0,11.85,Joaquín Piquerez Moreira,False,PAL,Piquerez,5.61,102130,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,piquerez,275,2,0.0,Piquerez,2,1.0,2.0,13.0,6.0,3.0,10.0,7.0,2.0,,5.0,,,,,,,,,1.0,
339,0.0,2.0,Vitor Eudes de Souza Costa,False,FLU,V. Eudes,0.0,102137,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,vitor-eudes,266,1,0.0,Vitor Eudes,6,,,,,,,,,,,,,,,,,,,,
340,0.02,4.49,Lucas Halter,True,VIT,L. Halter,2.89,102253,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,lucas-halter,287,3,5.3,Lucas Halter,7,,3.0,13.0,8.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,
341,0.31,6.61,Benjamín Rollheiser,True,SAN,Rollheiser,2.19,102256,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,rollheiser,277,4,4.6,Rollheiser,7,1.0,3.0,9.0,13.0,,9.0,12.0,,1.0,,,2.0,,,,,,,,
342,0.0,6.95,Caio Fernando de Oliveira,False,CAM,C. Paulista,4.08,102318,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,caio-paulista,282,2,0.0,Caio Paulista,6,,1.0,5.0,4.0,1.0,2.0,3.0,,1.0,3.0,,,,,,,,,,
343,0.0,6.27,Carlos de Menezes Júnior,False,COR,Cacá,4.33,102340,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,caca,264,3,0.0,Cacá,7,,2.0,7.0,9.0,1.0,2.0,8.0,2.0,,4.0,,,1.0,,,,,,,
344,0.0,4.29,Gonzalo Mathías Mastriani Borges,False,BOT,Mastriani,0.98,102561,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,mastriani,263,5,0.0,Mastriani,6,,1.0,2.0,4.0,1.0,4.0,2.0,,3.0,,,,,,,,,,,
345,-0.43,4.57,Luan Vinícius da Silva Santos,True,SAO,L. Vinícius,0.0,102909,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,luan-vinicius,276,4,0.0,Luan Vinícius,6,,,,,,,,,,,,,,,,,,,,
346,0.0,6.94,Agustín Canobbio Graviz,False,FLU,Canobbio,3.65,102928,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,canobbio,266,5,0.0,Canobbio,6,,2.0,12.0,10.0,2.0,4.0,13.0,1.0,2.0,,,,,,,,,,,
347,-1.26,10.16,Facundo Daniel Torres Pérez,True,PAL,F. Torres,5.05,102950,12,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,facundo-torres,275,5,0.7,Facundo Torres,7,2.0,2.0,9.0,9.0,5.0,3.0,15.0,3.0,1.0,,,1.0,1.0,,,,,,,
348,0.27,9.44,Gonzalo Daniel Escobar,True,SAN,Escobar,5.75,102975,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,escobar,277,2,3.3,Escobar,2,,1.0,45.0,22.0,1.0,5.0,11.0,,1.0,3.0,1.0,,2.0,,,,,,,
349,0.0,4.97,Ignacio Jesús Laquintana Marsico - Nacho,False,RBB,Laquintana,3.29,103014,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,laquintana,280,5,0.0,Laquintana,6,,,5.0,1.0,,3.0,2.0,2.0,3.0,,,,,,,,,,,
350,-0.78,6.65,Gabriel Nascimento Rezende Brazão - Resende,True,SAN,G. Brazão,5.29,103056,15,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,gabriel-brazao,277,1,0.6,Gabriel Brazão,7,,,1.0,,,,3.0,,,4.0,,,,,58.0,,19.0,,,
351,-0.13,5.67,Eric dos Santos Rodrigues,True,RBB,E. Ramires,2.83,103295,16,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,eric-ramires,280,4,0.5,Eric Ramires,7,1.0,1.0,17.0,13.0,2.0,3.0,14.0,1.0,,,,,,,,,,,,
352,0.61,4.42,Matheus Alexandre Anastácio de Souza,True,SPT,M. Alexandre,1.69,103347,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,matheus-alexandre,292,2,3.0,Matheus Alexandre,7,,5.0,8.0,10.0,,1.0,6.0,,,1.0,,,1.0,,,,,,,
353,0.0,5.12,Leandro Emmanuel Martínez,False,FOR,E. Martínez,2.27,103388,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,emmanuel-martinez,356,4,0.0,Emmanuel Martínez,3,1.0,6.0,9.0,16.0,3.0,1.0,10.0,1.0,1.0,,,,,,,,,,,
354,-1.73,15.56,Kaio Jorge Pinto Ramos,True,CRU,K. Jorge,11.49,103445,15,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,kaio-jorge,283,5,1.5,Kaio Jorge,7,4.0,2.0,16.0,15.0,10.0,14.0,18.0,12.0,5.0,,,3.0,,2.0,,,,,1.0,
355,-0.18,6.64,Ignácio da Silva Oliveira,True,FLU,Ignácio,3.33,103523,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,ignacio,266,3,3.2,Ignácio,5,,,11.0,9.0,2.0,1.0,6.0,,,2.0,,,,,,,,,,
356,0.0,3.0,Rafael Bilu Mudesto,False,JUV,R. Bilu,0.0,103576,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,rafael-bilu,286,5,0.0,Rafael Bilu,6,,,,,,,,,,,,,,,,,,,,
357,0.0,3.0,Dênis de Oliveira Aguiar Júnior,False,BAH,D. Júnior,0.0,103662,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,denis-junior,265,1,0.0,Dênis Júnior,6,,,,,,,,,,,,,,,,,,,,
358,-1.07,6.21,Gabriel Rafael Fuentes Gómez,True,FLU,G. Fuentes,2.7,103672,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,gabriel-fuentes,266,2,-1.4,Gabriel Fuentes,6,,2.0,11.0,9.0,1.0,,1.0,,,,,,,,,,,,,
359,0.0,5.0,Kaíque Rocha Lima,False,INT,K. Rocha,0.0,103684,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,kaique-rocha,285,3,0.0,Kaíque Rocha,6,,,,,,,,,,,,,,,,,,,,
360,-0.12,3.86,Gabriel Veron Fonseca de Souza,True,JUV,G. Veron,1.16,103764,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,gabriel-veron,286,5,0.8,Gabriel Veron,7,,,3.0,1.0,1.0,2.0,5.0,,2.0,,,,,,,,,,,
361,0.0,4.84,Gabriel Vinícius Menino,False,CAM,G. Menino,1.98,103767,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,gabriel-menino,282,4,0.0,Gabriel Menino,7,1.0,1.0,7.0,6.0,2.0,1.0,8.0,,,,,,,,,,,,,
362,0.06,10.59,Hernán Jorge Crespo,True,SAO,H. Crespo,6.88,103912,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,hernan-crespo,276,6,7.73,Hernán Crespo,7,,,,,,,,,,,,,,,,,,2.0,,
363,-0.02,7.35,Rafael Silva Guanaes,True,MIR,R. Guanaes,5.38,104027,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,rafael-guanaes,2305,6,6.75,Rafael Guanaes,7,,,,,,,,,,,,,,,,,,6.0,,
364,0.53,5.43,José Sabino Chagas Monteiro,True,SAO,Sabino,2.34,104075,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,sabino,276,3,6.7,Sabino,6,,2.0,4.0,9.0,2.0,2.0,6.0,,,3.0,,,,,,,,,,
365,0.0,7.33,Bruno de Lara Fuchs,False,PAL,B. Fuchs,4.53,104085,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,bruno-fuchs,275,3,0.0,Bruno Fuchs,7,,3.0,14.0,8.0,,1.0,8.0,,,5.0,,,,,,,,,,
366,0.08,9.04,Lucas Willians Assis Arcanjo,True,VIT,L. Arcanjo,5.63,104118,15,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,lucas-arcanjo,287,1,7.1,Lucas Arcanjo,7,,2.0,,,,,2.0,,,4.0,,,,,62.0,,15.0,,,
367,0.07,4.37,Fabrício do Rosário dos Santos,True,VIT,Fabri,2.56,104134,10,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,fabri,287,5,2.2,Fabri,7,1.0,,8.0,14.0,2.0,8.0,8.0,,,,,,,,,,,,,
368,0.0,2.0,Raul Jonas Steffens,False,BOT,Raul,0.0,104191,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,raul,263,1,0.0,Raul,6,,,,,,,,,,,,,,,,,,,,
369,0.03,6.95,Edson Guilherme Mendes dos Santos,True,MIR,E. Carioca,4.6,104204,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,edson-carioca,2305,5,3.0,Edson Carioca,7,2.0,1.0,13.0,14.0,4.0,11.0,12.0,2.0,2.0,,,,,,,,,,,
370,0.0,5.95,João Victor da Silva Marcelino,False,VAS,J. Victor,3.56,104250,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,joao-victor,267,3,0.0,João Victor,3,,3.0,16.0,10.0,2.0,5.0,8.0,1.0,,2.0,,1.0,,,,,,,,1.0
371,0.0,5.51,Adriano Martins da Fonseca,False,JUV,A. Martins,2.22,104253,5,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,adriano-martins,286,3,0.0,Adriano Martins,6,,1.0,4.0,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,
372,0.0,5.14,João Lucas de Almeida Carvalho,False,GRE,J. Lucas,3.0,104257,1,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,joao-lucas,284,2,0.0,João Lucas,6,,,2.0,,,,,,,,,,,,,,,,,
373,0.0,5.91,Diogo Hereda da Silva,False,SPT,Hereda,4.79,104271,11,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,hereda,292,2,0.0,Hereda,5,1.0,1.0,17.0,12.0,2.0,7.0,18.0,,2.0,2.0,,,,,,,,,,
374,-0.94,6.97,Christian Roberto Alves Cardoso,True,CRU,Christian,4.21,104502,13,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,christian,283,4,2.6,Christian,7,2.0,4.0,15.0,22.0,3.0,7.0,16.0,2.0,3.0,,,,,,,,,,,
375,0.0,3.15,Camilo Reijers de Oliveira,False,GRE,Camilo,1.45,104519,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,camilo,284,4,0.0,Camilo,6,,,9.0,10.0,,2.0,1.0,,,,,,1.0,,,,,,,
376,0.0,2.0,Fabrício Oliveira de Souza,False,RBB,Fabrício,0.0,104588,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,fabricio,280,1,0.0,Fabrício,5,,,,,,,,,,,,,,,,,,,,
377,-0.31,2.74,Matheus Henrique Bianqui,True,MIR,M. Bianqui,0.38,104640,6,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,matheus-bianqui,2305,4,0.0,Matheus Bianqui,6,,1.0,3.0,4.0,,,,,,,,,,,,,,,,
378,0.0,11.49,Moisés Vieira da Veiga,False,FOR,Moisés,3.53,104666,3,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,moises,356,5,0.0,Moisés,5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,2.0,,,,,,,,,,,
379,0.0,3.37,Newton Araújo da Costa Júnior,False,BOT,Newton,1.1,104693,4,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,newton,263,4,0.0,Newton,7,,1.0,3.0,4.0,,2.0,1.0,,,,,,,,,,,,,
380,-0.29,8.51,Enzo Hernán Díaz,True,SAO,E. Díaz,4.72,104758,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,enzo-diaz,276,2,5.0,Enzo Díaz,6,1.0,3.0,33.0,27.0,1.0,5.0,11.0,,1.0,3.0,,,3.0,,,,,,,
381,0.0,4.28,Nicolás Brian Acevedo Tabárez,False,BAH,Acevedo,2.09,104783,9,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,acevedo,265,4,0.0,Acevedo,6,,1.0,12.0,3.0,1.0,,3.0,,,,,,,,,,,,,
382,0.0,2.0,Jorge Meurer Bartholdy,False,GRE,J. Meurer,0.0,104933,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,jorge-meurer,284,1,0.0,Jorge Meurer,6,,,,,,,,,,,,,,,,,,,,
383,0.0,6.76,Wagner Leonardo Calvelo de Souza,False,GRE,W. Leonardo,3.15,104994,14,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,wagner-leonardo,284,3,0.0,Wagner Leonardo,7,1.0,2.0,16.0,12.0,4.0,,2.0,,1.0,3.0,,,,,,,,,,
384,0.0,7.0,João Marcelo Messias Ferreira,False,CRU,J. Marcelo,0.0,105047,0,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,joao-marcelo,283,3,0.0,João Marcelo,5,,,,,,,,,,,,,,,,,,,,
385,0.0,2.93,Fabrício Daniel de Souza,False,MIR,F. Daniel,1.03,105171,8,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,fabricio-daniel,2305,5,0.0,Fabrício Daniel,6,,,,5.0,2.0,6.0,5.0,,,,,,,,,,,,,
386,0.0,6.15,Ariel Agustín Sant'Anna Quintero,False,RBB,Sant'Anna,3.25,105213,7,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,sant-anna,280,2,0.0,Sant'Anna,6,,2.0,8.0,5.0,1.0,5.0,2.0,,,1.0,,1.0,,,,,,,,
